EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,Charge Fouls,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockedShortMidRange,DefFTReboundPct,LostBallOutOfBoundsTurnovers,BlockedArc3,Transition Take Fouls Drawn,BlockedLongMidRange,on,Transition Take Fouls
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,18.0,,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,3079.0,51.0,-7.0,94.0,103.0,20.0,23.0,16.0,197.0,2.0,9.0,2.0,3.0,,,,,,,3.0,8.0,2.0,2.0,2.0,6.0,15.0,3.0,8.0,8.0,29.0,126.0,2.0,2.0,,2.0,4.0,3.0,4.0,2.0,2.0,2.0,14.0,2.0,10.0,3.0,6.0,,8.0,3.0,1.0,3.0,5.0,8.0,2.0,2.0,1.0,,21.0,2.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,,1.0,3.0,,2.0,,1.0,3.0,,,3.0,,1.0,,7.0,,1.0,8.0,,,,4.0,,,1.0,,1.0,,14.0,20.0,,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.375,,1.0,0.375,0.4,1.0,0.75,0.45652173913043476,0.5,1.0,0.5370370370370371,0.5,1.0,0.34782608695652173,0.06666666666666667,0.1111111111111111,26.086956521739133,1.0,0.14285714285714285,0.125,0.11764705882352941,0.13636363636363635,0.046511627906976744,0.08333333333333333,,0.2857142857142857,,0.09090909090909091,0.2,0.07692307692307693,,0.391304347826087,0.2222222222222222,0.25,,0.13043478260869565,0.6666666666666666,0.6666666666666666,,,,,0.34782608695652173,0.375,0.375,0.3333333333333333,,,,0.5,,,0.3333333333333333,1.0,0.4782608695652174,0.375,0.4889521739130434,0.4597,0.47759999999999997,0.14814814814814814,0.21052631578947367,,0.13793103448275862,0.4827586206896552,8.553333333333335,27.25,0.2127659574468085,2.0,3.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,0.2,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,,0.25,,,0.16666666666666666,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,False,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,1996.0,33.0,-18.0,63.0,65.0,10.0,12.0,9.0,128.0,2.0,3.0,,,1.0,3.0,,,1.0,1.0,2.0,5.0,2.0,,1.0,2.0,4.0,3.0,8.0,4.0,17.0,86.0,,,1.0,2.0,3.0,,1.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,3.0,,5.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,2.0,6.0,,1.0,1.0,3.0,,,6.0,,,,2.0,,1.0,1.0,,1.0,1.0,4.0,10.0,,1.0,0.5,0.5,0.6666666666666666,0.375,0.5,0.5,0.375,0.5,,,0.5416666666666666,0.75,0.5,0.5666666666666667,0.75,0.5,0.6666666666666666,,,22.666666666666668,0.5,0.0625,,0.0625,0.037037037037037035,0.034482758620689655,0.08333333333333333,,0.14285714285714285,,,,,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.4,0.4,0.5,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,0.75,0.4,0.5414,0.52425,0.5922666666666666,0.14285714285714285,0.3333333333333333,,0.17647058823529413,0.23529411764705882,8.675,25.9375,0.15873015873015872,,1.0,,,1.0,1.0,,,,,,,,,,,,,,0.08333333333333333,,,,,,0.5,,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,,False,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1002.0,17.0,-21.0,36.0,38.0,26.0,17.0,1.0,74.0,2.0,2.0,,1.0,,,,,,,1.0,3.0,,1.0,3.0,2.0,4.0,1.0,3.0,2.0,9.0,54.0,,,,,,2.0,3.0,1.0,3.0,2.0,9.0,2.0,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,5.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,2.0,2.0,,,,3.0,,,4.0,,,,,,2.0,,,,,9.0,26.0,,2.0,0.5,0.5,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.5,,0.6666666666666666,0.5,,0.5833333333333334,0.5,,0.5625,0.42857142857142855,,,27.027027027027028,1.0,0.1,,,0.06666666666666667,,,0.3333333333333333,,,,,,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,0.3333333333333333,0.5714285714285714,1.0,0.51227,,0.4553375,,,,,1.0,11.725000000000001,46.9,0.7222222222222222,,1.0,,,,,,,1.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,3910.0,65.0,-22.0,122.0,134.0,36.0,28.0,15.0,256.0,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,,,1.0,5.0,,,2.0,8.0,11.0,2.0,7.0,1.0,23.0,164.0,,2.0,,1.0,,2.0,3.0,,2.0,1.0,5.0,8.0,8.0,6.0,,,5.0,1.0,,3.0,,3.0,,2.0,1.0,,6.0,,4.0,9.0,15.0,2.0,17.0,,4.0,4.0,,3.0,,1.0,2.0,2.0,5.0,1.0,5.0,8.0,,,,2.0,1.0,,4.0,,,,1.0,,1.0,4.0,1.0,4.0,4.0,5.0,36.0,1.0,1.0,0.5,0.5,1.0,0.2857142857142857,,,0.2857142857142857,0.7272727272727273,,0.6666666666666666,0.6111111111111112,,0.4,0.575,,0.4166666666666667,0.3888888888888889,,,17.98561151079137,0.6,0.23076923076923078,0.19047619047619047,,0.21666666666666667,0.046511627906976744,,0.1,0.3333333333333333,0.125,0.26666666666666666,,,1.0,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,0.2777777777777778,0.2,0.2,1.0,0.3333333333333333,,,,,,0.4,,0.7777777777777778,0.2,0.5476722222222222,0.5311,0.46595999999999993,0.05263157894736842,0.08333333333333333,,,0.21739130434782608,6.072727272727272,24.685714285714287,0.29508196721311475,6.0,7.0,1.0,1.0,1.0,,,,,2.0,,,,,0.08333333333333333,0.14285714285714285,0.08333333333333333,,,0.3888888888888889,0.8571428571428571,0.8571428571428571,0.5,,0.3333333333333333,,,0.2,1.0,,,,,,,,,,2.0,,,,3.0,0.4,1.0,,,,False,1.0
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,3722.0,62.0,12.0,119.0,120.0,37.0,21.0,18.0,239.0,1.0,2.0,,,,,,,,,,,,,,4.0,7.0,,,5.0,13.0,141.0,2.0,4.0,,,4.0,1.0,1.0,,,5.0,7.0,4.0,4.0,,,,,,,4.0,,4.0,,2.0,2.0,,8.0,5.0,3.0,5.0,8.0,11.0,19.0,1.0,,,,2.0,,2.0,,,2.0,1.0,1.0,2.0,,,,5.0,,,10.0,,,,,,5.0,2.0,2.0,2.0,,7.0,37.0,,2.0,0.5,1.0,,,,,,0.5714285714285714,0.5,1.0,0.5714285714285714,0.5,1.0,0.5416666666666666,0.5,0.5833333333333334,,,,9.859154929577466,1.0,0.15151515151515152,0.125,0.25,0.14035087719298245,0.22916666666666666,0.21428571428571427,,0.15789473684210525,0.2857142857142857,0.125,0.125,0.3333333333333333,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,0.7142857142857143,,0.5389714285714285,0.5745666666666667,0.6191,,,,0.3076923076923077,0.5384615384615384,2.914285714285714,,0.31092436974789917,3.0,5.0,3.0,1.0,1.0,,,4.0,,6.0,,,,,0.21428571428571427,0.2857142857142857,0.25,,0.3333333333333333,0.7142857142857143,0.6,0.6,0.3333333333333333,,0.75,,,1.0,1.0,2.0,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,False,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,1868.0,31.0,-5.0,65.0,68.0,18.0,19.0,6.0,133.0,1.0,3.0,,,,1.0,,,,,1.0,5.0,,,2.0,4.0,6.0,1.0,6.0,6.0,17.0,82.0,,,,,,1.0,1.0,,2.0,2.0,4.0,2.0,6.0,,3.0,,5.0,1.0,,3.0,2.0,5.0,,2.0,1.0,,12.0,,3.0,2.0,5.0,,5.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,5.0,,,9.0,,,1.0,4.0,,,,,,,4.0,18.0,,,0.25,0.25,,0.16666666666666666,,,0.16666666666666666,0.6666666666666666,,1.0,0.4583333333333333,,0.3333333333333333,0.53125,,0.5,0.5,,,26.38888888888889,0.6666666666666666,0.09523809523809523,0.2,,0.1388888888888889,,,0.25,,,0.1,0.4,,,0.25,0.3333333333333333,0.3333333333333333,,,,,0.08333333333333333,,,,0.4166666666666667,0.2,0.2,,,,,,,,0.6666666666666666,,0.75,0.2,0.5394041666666666,,0.5519166666666667,0.25,0.4,,,0.23529411764705882,6.366666666666667,25.933333333333334,0.27692307692307694,3.0,3.0,,1.0,1.0,,,,2.0,,,,,,,,,,,0.25,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,False,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,3395.0,57.0,-22.0,105.0,118.0,32.0,29.0,15.0,223.0,1.0,1.0,1.0,2.0,4.0,7.0,,,1.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,4.0,6.0,12.0,2.0,26.0,140.0,,,2.0,2.0,8.0,2.0,2.0,2.0,3.0,,10.0,6.0,,18.0,,,5.0,2.0,,,,,,,,,,,2.0,2.0,5.0,1.0,6.0,,,,,4.0,,1.0,1.0,3.0,5.0,1.0,2.0,4.0,,,,3.0,1.0,,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,10.0,32.0,2.0,,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.75,,1.0,0.75,1.5,1.0,0.7647058823529411,1.3333333333333333,1.0,0.75,,,17.6,0.8,0.0625,0.09523809523809523,,0.07547169811320754,,,0.125,,0.2,0.07142857142857142,0.14285714285714285,,1.0,0.0625,1.0,1.0,1.0,0.125,0.5,0.5,0.4375,0.5714285714285714,0.5714285714285714,1.0,0.3125,0.4,0.4,1.0,,,,1.0,0.4,0.5,0.2,1.0,0.8125,0.4,0.5493718750000001,0.54675,0.57146,0.058823529411764705,0.2,,0.3076923076923077,0.38461538461538464,10.45,24.358333333333334,0.3047619047619048,1.0,1.0,,1.0,1.0,2.0,2.0,,,,1.0,,,0.2,,,,,,0.0625,1.0,1.0,1.0,1.0,,1.0,1.0,0.2,1.0,,,,,,,,,,1.0,1.0,,1.0,,0.2,,,,,False,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,3163.0,53.0,-2.0,100.0,105.0,26.0,17.0,16.0,205.0,6.0,13.0,,,,,,,,,1.0,3.0,,1.0,3.0,11.0,20.0,1.0,3.0,10.0,35.0,122.0,3.0,3.0,,,6.0,2.0,4.0,1.0,3.0,1.0,8.0,8.0,14.0,,3.0,1.0,2.0,1.0,1.0,3.0,3.0,6.0,2.0,,3.0,,15.0,2.0,2.0,3.0,6.0,6.0,12.0,1.0,5.0,5.0,,4.0,,4.0,,,4.0,1.0,2.0,3.0,,1.0,,8.0,,,15.0,1.0,,,8.0,,,,,,,8.0,26.0,1.0,,0.36363636363636365,0.4444444444444444,,0.3333333333333333,,0.3333333333333333,0.5,0.55,1.0,0.5,0.5434782608695652,1.0,0.5,0.5833333333333334,1.0,0.5,0.13043478260869565,0.05,,28.333333333333336,1.0,0.1111111111111111,0.1111111111111111,0.10526315789473684,0.1111111111111111,0.12195121951219512,0.15384615384615385,,0.05263157894736842,0.5,0.09090909090909091,0.14285714285714285,0.125,,0.5652173913043478,0.46153846153846156,0.46153846153846156,0.3333333333333333,,,,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,,,,,0.42857142857142855,0.3333333333333333,0.43478260869565216,0.5,0.49111590909090913,0.5905666666666666,0.44377500000000003,0.26666666666666666,0.2962962962962963,,0.17142857142857143,0.22857142857142856,6.885,44.166666666666664,0.26,5.0,7.0,2.0,,1.0,,,4.0,1.0,3.0,1.0,,,0.16666666666666666,0.13636363636363635,0.25,0.06666666666666667,0.3333333333333333,,0.30434782608695654,0.7142857142857143,0.8333333333333334,0.4,,0.6666666666666666,,,0.14285714285714285,,2.0,,,,,0.14285714285714285,,1.0,,1.0,,,1.0,,0.16666666666666666,,,,,False,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,291.0,5.0,-12.0,10.0,11.0,2.0,,,21.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,16.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,0.5,,20.0,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,0.3942,,,,,,,,11.2,,0.2,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,588.0,10.0,-26.0,24.0,24.0,16.0,11.0,1.0,48.0,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,38.0,,,,,,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,16.0,,,,,,,,,,,,,,,,,,,1.0,,,12.0,1.0,0.2,,,0.14285714285714285,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.458625,,0.458625,,,,,,,26.55,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,False,
1631466,1610612745,Nate Williams,Nate Williams,1631466,HOU,297.0,5.0,-14.0,14.0,13.0,14.0,11.0,1.0,27.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,22.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,14.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,13.333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,0.5763,,0.5763,,,,,,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
1641715,1610612745,Cam Whitmore,Cam Whitmore,1641715,HOU,297.0,5.0,-14.0,14.0,13.0,14.0,11.0,1.0,27.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,22.0,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,0.5,1.0,,13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,1.0,,0.4647,,0.4647,,,,,,3.2,26.9,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,1.0,,,,1.0,,,,,0.5,,,,,False,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,297.0,5.0,-14.0,14.0,13.0,14.0,11.0,1.0,27.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,3.0,22.0,,1.0,,,,,2.0,1.0,1.0,,3.0,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,,,,,1.0,1.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,0.5,1.0,20.0,,,,,,0.14285714285714285,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,0.4330333333333333,0.4048,0.4330333333333333,,,,,1.0,4.7,23.4,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,0.3333333333333333,,1.0,,,0.3333333333333333,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,False,
