EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Charge Fouls Drawn,Corner3PctBlocked,LongMidRangePctBlocked,on
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,33547.0,559,51.0,1133,1121,256.0,236,107.0,2254,25.0,43.0,4.0,8.0,6.0,9.0,24.0,44.0,16.0,24.0,10.0,16.0,1.0,1.0,4.0,6.0,20.0,65.0,5.0,6.0,9.0,17.0,65.0,111.0,30.0,81.0,67.0,287,1316,8.0,13.0,6.0,7.0,9.0,43.0,10.0,20.0,13.0,23.0,14.0,73.0,108.0,22.0,90.0,8.0,65.0,20.0,6.0,16.0,10.0,26.0,7.0,3.0,7.0,6.0,3.0,62.0,7.0,15.0,1.0,26.0,42.0,3.0,71.0,23.0,94.0,5.0,10.0,4.0,6.0,15.0,1.0,9.0,18.0,2.0,6.0,1.0,5.0,33.0,4.0,4.0,32.0,52,1.0,4.0,8.0,66.0,5.0,83.0,5.0,40.0,4.0,39.0,2.0,1.0,23.0,1.0,1.0,15.0,41.0,25.0,3.0,73.0,253.0,2.0,4.0,0.8307692307692308,0.8852459016393442,1.0,0.37037037037037035,0.8571428571428571,0.5652173913043478,0.37037037037037035,0.5855855855855856,0.6153846153846154,0.5,0.5729166666666666,0.85,0.686046511627907,0.6212121212121212,0.86,0.7156862745098039,0.421875,0.05405405405405406,0.09302325581395349,0.045454545454545456,21.18780096308186,0.45454545454545453,0.075,0.045454545454545456,0.1423728813559322,0.05928853754940711,0.11158798283261803,0.029787234042553193,0.12878787878787878,0.045081967213114756,0.10256410256410256,0.04201680672268908,0.03571428571428571,0.028901734104046242,0.03225806451612903,0.20202020202020202,0.140625,0.058823529411764705,0.125,0.07017543859649122,0.05747126436781609,0.6097560975609756,0.22395833333333334,0.5813953488372093,0.6410256410256411,0.72,0.22916666666666666,0.5454545454545454,0.5714285714285714,0.9583333333333334,0.125,0.6666666666666666,0.6666666666666666,0.8125,0.08333333333333333,0.625,0.625,1.0,0.3385416666666667,0.3076923076923077,0.3076923076923077,1.0,0.4,0.5,0.05,1.0,1.0,0.3,0.8333333333333334,1.0,0.20930232558139536,0.6666666666666666,0.13953488372093023,0.6666666666666666,0.3953488372093023,0.5294117647058824,0.6458333333333334,0.3076923076923077,0.5167960937499999,0.525826923076923,0.48778139534883724,0.1762114537444934,0.273972602739726,0.14982578397212543,0.25435540069686413,7.91981981981982,26.23827160493827,0.22594880847308033,,,,,,,,,,,,,,,,True
1627783,1610612754,Pascal Siakam,Pascal Siakam,1627783,IND,29494.0,492,128.0,1008,984,325.0,288,101.0,1992,51.0,68.0,7.0,9.0,17.0,24.0,35.0,75.0,11.0,31.0,5.0,12.0,,,2.0,5.0,13.0,33.0,2.0,7.0,1.0,5.0,97.0,174.0,18.0,45.0,61.0,309,1090,8.0,14.0,2.0,7.0,8.0,30.0,27.0,53.0,3.0,10.0,25.0,88.0,130.0,64.0,54.0,8.0,33.0,13.0,14.0,27.0,23.0,50.0,13.0,10.0,13.0,8.0,6.0,123.0,11.0,10.0,1.0,35.0,37.0,3.0,75.0,22.0,97.0,3.0,19.0,10.0,9.0,14.0,,5.0,6.0,,9.0,2.0,1.0,20.0,,5.0,27.0,48,,3.0,3.0,58.0,3.0,85.0,7.0,37.0,8.0,8.0,1.0,1.0,7.0,,,1.0,9.0,3.0,,87.0,321.0,4.0,7.0,0.6701030927835051,0.6989247311827957,1.0,0.4,0.2857142857142857,0.3,0.4,0.5574712643678161,0.5714285714285714,0.5094339622641509,0.5662100456621004,0.5238095238095238,0.5,0.6011673151750972,0.5769230769230769,0.5641025641025641,0.2054794520547945,0.08045977011494253,0.10294117647058823,0.09333333333333334,24.71008028545941,0.7,0.08571428571428572,0.043478260869565216,0.13503649635036497,0.0423728813559322,0.16129032258064516,0.054187192118226604,0.14663951120162932,0.04783599088838269,0.031746031746031744,0.05982905982905983,0.017857142857142856,0.047619047619047616,0.07142857142857142,0.12244897959183673,0.1504424778761062,0.12698412698412698,0.15432098765432098,0.18181818181818182,0.03333333333333333,0.3333333333333333,0.3105022831050228,0.75,0.8360655737704918,0.6862745098039216,0.3424657534246575,0.4666666666666667,0.5147058823529411,0.5714285714285714,0.1415525114155251,0.3548387096774194,0.3548387096774194,0.9090909090909091,0.0547945205479452,0.4166666666666667,0.4166666666666667,1.0,0.1506849315068493,0.3939393939393939,0.3939393939393939,1.0,0.42857142857142855,0.7777777777777778,,,,0.3333333333333333,0.2857142857142857,1.0,0.38095238095238093,0.7083333333333334,0.07936507936507936,0.4,0.07936507936507936,0.2,0.5159817351598174,0.3939393939393939,0.5362159817351597,0.5645,0.5446150793650794,0.14859437751004015,0.18137254901960784,0.0970873786407767,0.284789644012945,7.554022988505747,25.25555555555556,0.32242063492063494,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,True
1628418,1610612754,Thomas Bryant,Thomas Bryant,1628418,IND,3554.0,59,14.0,122,115,44.0,47,13.0,237,5.0,8.0,,,3.0,4.0,,1.0,,,3.0,5.0,,,,,,,,,,,5.0,9.0,3.0,5.0,6.0,25,121,,1.0,,,2.0,2.0,3.0,5.0,,,2.0,8.0,8.0,2.0,9.0,,,,3.0,,,,,,,,,,,2.0,,,5.0,2.0,7.0,2.0,9.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,3.0,8,,,1.0,7.0,1.0,6.0,,3.0,,1.0,,,,,,1.0,1.0,1.0,,8.0,44.0,3.0,,0.8,0.8,1.0,0.6,,,0.6,0.5555555555555556,,0.6,0.6785714285714286,,0.6,0.7352941176470589,0.5,0.6666666666666666,0.35714285714285715,0.3333333333333333,0.25,1.0,13.235294117647058,,0.5,,0.15625,0.07142857142857142,,,0.08333333333333333,0.038461538461538464,0.125,0.07692307692307693,,,,0.2727272727272727,0.15384615384615385,,,,,1.0,0.5714285714285714,0.625,0.8333333333333334,0.8,0.07142857142857142,,,,,,,,0.35714285714285715,0.6,0.6,1.0,,,,,,,,,,,,,0.8,0.75,,,,,0.9285714285714286,,0.6335892857142857,0.3239,0.64648,0.17647058823529413,0.25,0.08,0.32,2.744444444444445,23.199999999999996,0.36065573770491804,,,,,,,,,,,,,,,,True
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,44518.0,742,109.0,1522,1499,447.0,437,156.0,3021,44.0,57.0,1.0,2.0,18.0,22.0,27.0,60.0,19.0,33.0,5.0,14.0,,1.0,1.0,4.0,43.0,134.0,3.0,10.0,17.0,44.0,90.0,150.0,48.0,148.0,52.0,376,1717,4.0,7.0,3.0,11.0,3.0,20.0,33.0,51.0,18.0,48.0,24.0,144.0,48.0,132.0,63.0,,132.0,43.0,12.0,112.0,80.0,192.0,41.0,39.0,58.0,34.0,20.0,464.0,3.0,3.0,1.0,45.0,62.0,8.0,115.0,7.0,122.0,1.0,28.0,21.0,7.0,44.0,1.0,31.0,7.0,2.0,13.0,2.0,1.0,51.0,2.0,15.0,22.0,38,,2.0,,47.0,2.0,63.0,5.0,22.0,8.0,11.0,4.0,1.0,3.0,3.0,2.0,6.0,15.0,10.0,,142.0,443.0,5.0,6.0,0.26666666666666666,0.26666666666666666,0.4375,0.32432432432432434,0.2727272727272727,0.375,0.3287671232876712,0.6,0.5714285714285714,0.6470588235294118,0.5436241610738255,0.4722222222222222,0.6060606060606061,0.5738461538461539,0.5,0.6441441441441441,0.4966442953020134,0.08,0.08771929824561403,0.11666666666666667,22.176227084565348,0.8627450980392157,0.16326530612244897,0.030303030303030304,0.15577889447236182,0.008670520231213872,0.13975155279503104,0.00964630225080386,0.1486111111111111,0.0091324200913242,0.009174311926605505,0.006329113924050633,0.012658227848101266,0.008695652173913044,0.012345679012345678,0.12878787878787878,0.16666666666666666,0.17391304347826086,0.11836734693877551,0.2077922077922078,0.0070921985815602835,0.6666666666666666,0.1912751677852349,0.7719298245614035,0.8461538461538461,0.22727272727272727,0.20134228187919462,0.45,0.5094339622641509,0.4074074074074074,0.11073825503355705,0.5757575757575758,0.5757575757575758,0.15789473684210525,0.04697986577181208,0.35714285714285715,0.35714285714285715,0.8,0.44966442953020136,0.3208955223880597,0.32575757575757575,0.3953488372093023,0.1111111111111111,0.5,0.05555555555555555,,,0.5555555555555556,0.3,0.6666666666666666,0.2222222222222222,0.8181818181818182,0.04040404040404041,0.25,0.4444444444444444,0.38636363636363635,0.6879194630872483,0.32575757575757575,0.5264114334470988,0.4867192307692308,0.5109958333333332,0.07570977917981073,0.1317365269461078,0.05319148936170213,0.3829787234042553,8.149333333333333,27.59932432432433,0.29369250985545337,3.0,,1.0,81.0,2.0,2.0,3.0,2.0,0.013513513513513514,0.014925373134328358,0.013333333333333334,,,,,True
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,31353.0,523,95.0,1070,1049,298.0,247,111.0,2119,17.0,34.0,4.0,10.0,6.0,12.0,13.0,32.0,5.0,12.0,24.0,47.0,2.0,6.0,4.0,7.0,31.0,59.0,2.0,3.0,10.0,19.0,35.0,78.0,55.0,106.0,27.0,262,1189,7.0,20.0,4.0,9.0,2.0,28.0,10.0,26.0,14.0,26.0,13.0,75.0,48.0,22.0,162.0,8.0,59.0,31.0,12.0,11.0,8.0,19.0,4.0,4.0,2.0,6.0,3.0,46.0,12.0,9.0,2.0,36.0,40.0,11.0,87.0,23.0,110.0,6.0,17.0,9.0,8.0,11.0,1.0,9.0,8.0,1.0,2.0,2.0,1.0,19.0,2.0,4.0,38.0,71,1.0,5.0,1.0,43.0,4.0,31.0,,8.0,6.0,10.0,1.0,1.0,7.0,,,3.0,11.0,3.0,,71.0,294.0,8.0,4.0,0.6857142857142857,0.7741935483870968,0.9818181818181818,0.5188679245283019,0.4444444444444444,0.5384615384615384,0.5188679245283019,0.44871794871794873,0.35,0.38461538461538464,0.6385869565217391,0.4482758620689655,0.5961538461538461,0.6582914572864321,0.4666666666666667,0.625,0.5760869565217391,0.15384615384615385,0.23529411764705882,0.125,18.334735071488645,0.5789473684210527,0.3142857142857143,0.1,0.14652014652014653,0.035856573705179286,0.15789473684210525,0.05405405405405406,0.15169660678642716,0.04439746300211417,0.07792207792207792,0.017094017094017096,0.017543859649122806,0.060240963855421686,0.03571428571428571,0.14736842105263157,0.12280701754385964,0.1875,0.1686046511627907,0.125,0.07792207792207792,0.2727272727272727,0.18478260869565216,0.5,0.6538461538461539,0.7058823529411765,0.17391304347826086,0.40625,0.4642857142857143,0.6923076923076923,0.06521739130434782,0.4166666666666667,0.4166666666666667,0.6,0.2554347826086957,0.5106382978723404,0.5454545454545454,1.0,0.32065217391304346,0.5254237288135594,0.5254237288135594,0.967741935483871,0.3448275862068966,0.4,0.20689655172413793,0.3333333333333333,1.0,0.10344827586206896,0.6666666666666666,0.5,0.23076923076923078,0.5,0.1346153846153846,0.5714285714285714,0.36538461538461536,0.5263157894736842,0.7608695652173914,0.5254237288135594,0.5352524456521741,0.5294605263157895,0.5224980769230769,0.046632124352331605,0.09302325581395349,0.10687022900763359,0.2862595419847328,7.311538461538461,24.879245283018868,0.27850467289719627,10.0,,,3.0,,3.0,,1.0,0.02830188679245283,,0.009345794392523364,1.0,3.0,0.06382978723404255,,True
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,35226.0,587,76.0,1183,1175,283.0,280,123.0,2358,17.0,33.0,,2.0,2.0,3.0,16.0,37.0,21.0,49.0,10.0,22.0,1.0,1.0,1.0,6.0,22.0,41.0,3.0,4.0,4.0,8.0,54.0,119.0,32.0,63.0,25.0,229,1362,2.0,8.0,4.0,5.0,3.0,19.0,9.0,27.0,5.0,14.0,11.0,44.0,44.0,64.0,72.0,,40.0,22.0,12.0,49.0,41.0,90.0,29.0,12.0,24.0,18.0,7.0,221.0,5.0,5.0,1.0,20.0,26.0,2.0,48.0,11.0,59.0,2.0,28.0,16.0,12.0,22.0,4.0,14.0,13.0,3.0,8.0,,2.0,35.0,2.0,3.0,23.0,49,1.0,1.0,3.0,43.0,1.0,33.0,3.0,15.0,3.0,4.0,,,2.0,,,2.0,4.0,1.0,,44.0,279.0,7.0,3.0,0.4074074074074074,0.4074074074074074,0.75,0.5079365079365079,0.8,0.35714285714285715,0.5161290322580645,0.453781512605042,0.25,0.3333333333333333,0.5604395604395604,0.6153846153846154,0.4024390243902439,0.5812182741116751,0.6333333333333333,0.46808510638297873,0.34615384615384615,0.10084033613445378,0.06060606060606061,0.21621621621621623,17.62917933130699,0.6285714285714286,0.05,0.038461538461538464,0.08201892744479496,0.017857142857142856,0.08097165991902834,0.020833333333333332,0.08156028368794327,0.019230769230769232,0.023529411764705882,0.023622047244094488,,0.016574585635359115,0.03389830508474576,0.05660377358490566,0.07042253521126761,0.14492753623188406,0.08465608465608465,0.06896551724137931,0.025,0.25,0.1813186813186813,0.5151515151515151,0.5483870967741935,0.5294117647058824,0.2032967032967033,0.43243243243243246,0.5517241379310345,0.1875,0.2692307692307692,0.42857142857142855,0.44680851063829785,0.47619047619047616,0.12087912087912088,0.45454545454545453,0.5,0.9,0.22527472527472528,0.5365853658536586,0.5365853658536586,0.6818181818181818,0.15384615384615385,,0.07692307692307693,1.0,,0.3076923076923077,0.75,1.0,0.07317073170731707,0.6666666666666666,0.14634146341463414,0.16666666666666666,0.1951219512195122,0.5,0.5274725274725275,0.55,0.5065701657458562,0.4936124999999999,0.47727875,0.07731958762886598,0.11450381679389313,0.08296943231441048,0.19213973799126638,10.946218487394956,26.3015873015873,0.23922231614539308,6.0,,,24.0,1.0,2.0,,,0.031746031746031744,,,,4.0,0.09090909090909091,0.04081632653061224,True
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,9042.0,151,4.0,318,319,117.0,138,32.0,637,10.0,13.0,3.0,4.0,2.0,2.0,2.0,7.0,1.0,2.0,7.0,12.0,1.0,1.0,4.0,6.0,2.0,10.0,,1.0,1.0,4.0,13.0,22.0,9.0,22.0,45.0,98,344,4.0,6.0,1.0,2.0,5.0,16.0,3.0,6.0,5.0,10.0,28.0,49.0,16.0,10.0,24.0,4.0,10.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,3.0,5.0,,6.0,8.0,,14.0,8.0,22.0,,3.0,1.0,2.0,7.0,2.0,3.0,5.0,,4.0,,,12.0,2.0,4.0,9.0,20,1.0,1.0,1.0,34.0,5.0,53.0,3.0,20.0,8.0,4.0,,,4.0,,,,4.0,3.0,,49.0,117.0,2.0,8.0,0.6153846153846154,0.7272727272727273,0.8888888888888888,0.4090909090909091,0.5,0.5,0.4090909090909091,0.5909090909090909,0.6666666666666666,0.5,0.6022727272727273,0.6875,0.65625,0.7101449275362319,0.7272727272727273,0.765625,0.5,0.13636363636363635,0.23076923076923078,,23.011363636363637,0.5833333333333334,,,0.08695652173913043,0.078125,0.08450704225352113,0.04054054054054054,0.08588957055214724,0.057971014492753624,0.05,0.06896551724137931,0.13333333333333333,0.05660377358490566,,0.06451612903225806,0.05,0.19047619047619047,0.05660377358490566,0.16666666666666666,,0.75,0.29545454545454547,0.7692307692307693,1.0,0.7,0.1590909090909091,0.2857142857142857,0.2857142857142857,0.5,0.045454545454545456,0.5,0.5,,0.2727272727272727,0.5833333333333334,0.5833333333333334,1.0,0.22727272727272727,0.2,0.2,0.5,0.5,0.75,0.125,1.0,1.0,0.125,,,0.125,1.0,0.375,0.6666666666666666,0.25,0.25,0.7954545454545454,0.2,0.5827318181818182,0.5843583333333333,0.558184375,0.32786885245901637,0.5128205128205128,0.16326530612244897,0.5,5.431818181818181,24.363636363636363,0.36792452830188677,2.0,,0.3333333333333333,3.0,,,,,,,,,,,,True
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,2839.0,47,-2.0,102,104,25.0,35,5.0,206,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,5.0,1.0,1.0,,,2.0,3.0,2.0,6.0,,10,117,,,1.0,1.0,,3.0,1.0,1.0,,,,2.0,4.0,,6.0,,5.0,1.0,,2.0,,2.0,,,2.0,,,4.0,,1.0,,6.0,2.0,,8.0,1.0,9.0,,2.0,,2.0,2.0,1.0,1.0,2.0,,1.0,,,4.0,,,4.0,6,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,25.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.6666666666666666,,1.0,0.5555555555555556,1.5,1.0,0.5555555555555556,1.5,1.0,0.6666666666666666,,,,12.149532710280374,0.5,,,0.08695652173913043,0.041666666666666664,0.2857142857142857,,0.18181818181818182,0.023255813953488372,,,0.14285714285714285,,,,,0.2222222222222222,0.21428571428571427,0.42857142857142855,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.2,0.2,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.7777777777777778,0.2,0.5389444444444444,0.59775,0.6993,,,0.3,0.2,9.066666666666668,27.11666666666667,0.24509803921568626,,,,,,,,,,,,,,,,True
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,8097.0,135,7.0,275,270,95.0,117,25.0,545,,,,,,,1.0,3.0,1.0,1.0,5.0,11.0,,1.0,3.0,5.0,1.0,2.0,,,,,2.0,4.0,6.0,13.0,,22,345,,,,1.0,,,1.0,2.0,3.0,5.0,,11.0,4.0,,18.0,,2.0,1.0,1.0,3.0,4.0,7.0,4.0,,1.0,1.0,1.0,18.0,2.0,1.0,,4.0,2.0,3.0,9.0,3.0,12.0,,5.0,3.0,2.0,2.0,,1.0,3.0,1.0,1.0,,,5.0,,2.0,9.0,20,,,2.0,3.0,2.0,,,,,1.0,,,,,,1.0,1.0,,,11.0,95.0,3.0,,1.0,1.0,1.0,0.46153846153846156,,0.6,0.46153846153846156,0.5,,0.5,0.6470588235294118,,0.7857142857142857,0.6470588235294118,,0.7857142857142857,0.7647058823529411,0.25,,0.3333333333333333,7.2368421052631575,0.4,0.42857142857142855,,0.031746031746031744,0.018518518518518517,0.06779661016949153,0.043478260869565216,0.04918032786885246,0.03,,,0.1,0.06451612903225806,,,0.06666666666666667,,0.06976744186046512,0.0625,,,,,,,0.17647058823529413,0.3333333333333333,0.5,1.0,0.058823529411764705,1.0,1.0,1.0,0.6470588235294118,0.45454545454545453,0.45454545454545453,1.0,0.11764705882352941,0.5,0.5,1.0,,,1.0,,,,,,,,0.7142857142857143,0.6,,,0.7647058823529411,0.5,0.537794117647059,0.456,0.5320714285714286,,,,0.5,8.325,23.646153846153847,0.34545454545454546,1.0,,,,,,,,,,,,,,,True
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,5662.0,94,33.0,207,199,100.0,99,24.0,406,7.0,16.0,1.0,1.0,4.0,8.0,9.0,17.0,3.0,4.0,1.0,2.0,,,,1.0,2.0,2.0,,,1.0,1.0,19.0,37.0,3.0,4.0,9.0,56,210,3.0,3.0,,,,6.0,10.0,20.0,1.0,2.0,6.0,29.0,8.0,30.0,9.0,2.0,2.0,2.0,2.0,7.0,10.0,17.0,4.0,6.0,6.0,1.0,,44.0,2.0,3.0,,6.0,6.0,1.0,13.0,5.0,18.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,,,,,4.0,,2.0,2.0,4,,,1.0,6.0,,10.0,,2.0,3.0,1.0,,,,,,1.0,1.0,1.0,,29.0,100.0,,3.0,0.21052631578947367,0.2222222222222222,1.0,0.75,,0.5,0.75,0.5135135135135135,1.0,0.5,0.573170731707317,1.0,0.5227272727272727,0.6086956521739131,1.0,0.58,0.0975609756097561,0.05405405405405406,0.0625,0.058823529411764705,21.459227467811157,0.5,0.25,,0.1111111111111111,0.06521739130434782,0.13953488372093023,0.047619047619047616,0.12371134020618557,0.056818181818181816,0.058823529411764705,0.045454545454545456,0.14285714285714285,0.03333333333333333,0.08333333333333333,,0.21739130434782608,0.06666666666666667,0.1388888888888889,0.14285714285714285,0.058823529411764705,1.0,0.3902439024390244,0.4375,0.4666666666666667,,0.4146341463414634,0.5294117647058824,0.5625,0.3333333333333333,0.0975609756097561,0.75,0.75,0.3333333333333333,0.04878048780487805,0.5,0.5,1.0,0.04878048780487805,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,0.36363636363636365,0.5,0.045454545454545456,,0.045454545454545456,1.0,0.4878048780487805,1.0,0.5232158536585367,0.4168,0.5127704545454544,0.046511627906976744,0.05128205128205128,0.10714285714285714,0.5178571428571429,7.1891891891891895,24.0,0.4830917874396135,,,,,,,,,,,,,,,,True
