EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,BlockedShortMidRange,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FTDefRebounds,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,BlockedLongMidRange,AtRimPctBlocked,SecondChanceAtRimPctAssisted,Travels,Blocked3s,BlockedCorner3,LostBallOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedArc3,on,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Transition Take Fouls
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1530.0,26,-17.0,53,55,28,18.0,2.0,108,,1.0,,,,,2.0,3.0,,1.0,,,,,,,2.0,5.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,2.0,12.0,64,,,1.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,9.0,2.0,2.0,3.0,3.0,3.0,2.0,,2.0,1.0,3.0,,1.0,,,2.0,7.0,,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,3.0,3.0,,,3.0,,4.0,,,,2.0,,,,,9.0,28,,2.0,0.5,0.5,0.5,0.4,1.0,0.3333333333333333,0.6666666666666666,0.4,,0.6666666666666666,0.5,1.5,0.5833333333333334,0.5,1.5,0.5625,0.5,,,23.636363636363633,1.0,0.1,,,0.045454545454545456,0.05,,,0.3333333333333333,,,,,,,0.1,,,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,,,,,,,0.5,0.4,0.4,0.5,,,,,,1.0,,,,,0.5,0.3333333333333333,0.6,0.6666666666666666,0.5066625,0.4989,0.4553375,,,0.25,0.75,11.479999999999999,39.559999999999995,0.5283018867924528,1.0,,,1.0,,,,,,,,0.1,,0.2,,,1.0,,,,,,,,,,,,,,,,,False,2.0,,,,,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,4527.0,75,-3.0,151,156,68,45.0,21.0,307,8.0,12.0,1.0,2.0,2.0,3.0,1.0,4.0,,,,1.0,,,,1.0,5.0,14.0,1.0,2.0,6.0,9.0,16.0,5.0,15.0,8.0,41.0,168,1.0,3.0,,1.0,2.0,2.0,4.0,2.0,7.0,3.0,13.0,6.0,12.0,6.0,9.0,14.0,5.0,3.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,,12.0,,4.0,3.0,7.0,1.0,8.0,,3.0,3.0,,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,2.0,,,8.0,,11.0,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,13.0,68,,1.0,0.3333333333333333,0.375,0.4,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.5625,0.3333333333333333,0.5,0.532258064516129,0.25,0.45454545454545453,0.5694444444444444,0.25,0.5,0.4838709677419355,0.1875,0.25,22.15909090909091,0.3333333333333333,0.08108108108108109,0.08,,0.08045977011494253,0.014084507042253521,,,0.18181818181818182,,0.2,0.029411764705882353,0.1875,,0.5,0.3870967741935484,0.6666666666666666,0.8,0.375,0.12903225806451613,0.25,0.3333333333333333,,,,,0.03225806451612903,,,,0.45161290322580644,0.35714285714285715,0.38461538461538464,0.4,0.5,0.5,,,,0.25,0.2727272727272727,0.6666666666666666,0.09090909090909091,,0.5454545454545454,0.3333333333333333,0.8709677419354839,0.35714285714285715,0.5298290322580645,0.4167,0.5229136363636363,0.14285714285714285,0.25,0.04878048780487805,0.3170731707317073,4.61875,26.40666666666667,0.4503311258278146,,,2.0,1.0,,,,,,,,0.02040816326530612,,0.03333333333333333,,,,,1.0,,1.0,0.06666666666666667,0.07142857142857142,,,0.16666666666666666,,1.0,1.0,1.0,,,,False,,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,5763.0,96,,189,194,74,54.0,32.0,383,1.0,1.0,,,1.0,1.0,5.0,6.0,1.0,2.0,4.0,9.0,,,1.0,3.0,4.0,9.0,3.0,1.0,2.0,7.0,9.0,8.0,18.0,7.0,45.0,207,,,2.0,3.0,11.0,2.0,3.0,2.0,5.0,3.0,13.0,14.0,,24.0,,9.0,4.0,,,2.0,2.0,2.0,,,,,6.0,2.0,6.0,5.0,12.0,6.0,18.0,,,,,4.0,,1.0,2.0,3.0,6.0,1.0,2.0,2.0,,,6.0,,8.0,,,3.0,1.0,3.0,3.0,4.0,1.0,13.0,74,,1.0,1.0,1.0,1.0,0.4444444444444444,0.6666666666666666,0.4,0.4444444444444444,0.7777777777777778,,0.6666666666666666,0.7037037037037037,1.0,0.625,0.7258064516129032,0.9166666666666666,0.65,0.6666666666666666,,,16.157205240174672,0.6666666666666666,0.10869565217391304,0.11538461538461539,0.06896551724137931,0.11224489795918367,0.053763440860215055,0.1,,0.06666666666666667,0.11538461538461539,0.2,0.125,0.08333333333333333,,0.25,0.037037037037037035,1.0,1.0,1.0,0.2222222222222222,0.8333333333333334,0.8333333333333334,1.0,0.07407407407407407,0.5,0.5,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,0.4444444444444444,1.0,,,,,,1.0,0.125,1.0,0.375,0.3333333333333333,0.25,0.5,0.7037037037037037,0.4444444444444444,0.5317111111111111,0.540825,0.551425,0.1,0.25,0.24444444444444444,0.28888888888888886,10.8,24.427777777777777,0.3915343915343915,2.0,5.0,,3.0,1.0,3.0,,,,,0.1,0.046875,0.05,0.05714285714285714,,1.0,0.6666666666666666,1.0,,1.0,1.0,,,0.16666666666666666,,,,,1.0,,1.0,,1.0,False,,,,,1.0,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,5194.0,87,-11.0,163,170,62,41.0,27.0,333,6.0,10.0,1.0,4.0,1.0,1.0,,5.0,1.0,3.0,2.0,7.0,,,,3.0,3.0,5.0,,1.0,3.0,7.0,18.0,5.0,12.0,1.0,30.0,189,1.0,7.0,,,2.0,2.0,4.0,1.0,6.0,1.0,8.0,6.0,8.0,15.0,,5.0,3.0,2.0,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,2.0,5.0,6.0,14.0,6.0,20.0,,2.0,1.0,1.0,3.0,,2.0,3.0,1.0,6.0,2.0,5.0,9.0,,,1.0,,2.0,,,,1.0,3.0,1.0,3.0,3.0,8.0,62,,1.0,0.42857142857142855,0.5,1.0,0.4166666666666667,,0.16666666666666666,0.4166666666666667,0.3888888888888889,0.14285714285714285,0.5,0.48333333333333334,0.14285714285714285,0.35,0.4838709677419355,0.14285714285714285,0.36363636363636365,0.4,0.1111111111111111,0.4,18.781725888324875,0.5,0.13636363636363635,0.10869565217391304,0.06451612903225806,0.12222222222222222,0.07317073170731707,0.10526315789473684,,,0.2,0.2,0.1388888888888889,,,1.0,0.3333333333333333,0.6,0.6,0.5,0.16666666666666666,,,,0.1,0.3333333333333333,0.3333333333333333,0.23333333333333334,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,0.6,0.6,1.0,0.5714285714285714,0.25,,,,,0.1,1.0,0.3,,0.3,0.3333333333333333,0.7333333333333333,0.6,0.5410916666666667,0.575425,0.50688,,,0.06666666666666667,0.26666666666666666,5.472222222222222,24.025000000000002,0.3803680981595092,,,2.0,4.0,,2.0,1.0,,2.0,,,0.0784313725490196,0.125,0.07407407407407407,,,,,,3.0,1.0,,,0.6,,,,,,,1.0,,,False,,,,,,1.0
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,5043.0,84,5.0,166,163,72,40.0,30.0,329,6.0,13.0,2.0,5.0,2.0,6.0,6.0,26.0,1.0,5.0,,1.0,,,,,1.0,2.0,1.0,1.0,1.0,13.0,44.0,1.0,3.0,16.0,45.0,168,3.0,9.0,,1.0,9.0,4.0,15.0,1.0,1.0,11.0,22.0,8.0,18.0,,3.0,2.0,1.0,4.0,7.0,5.0,12.0,4.0,1.0,4.0,3.0,,29.0,1.0,10.0,8.0,18.0,10.0,28.0,2.0,6.0,4.0,2.0,4.0,,2.0,1.0,2.0,5.0,3.0,3.0,11.0,,3.0,15.0,,22.0,2.0,,8.0,4.0,,,,,22.0,72,2.0,4.0,0.3076923076923077,0.3333333333333333,,0.3333333333333333,,1.0,0.3333333333333333,0.29545454545454547,0.3333333333333333,0.26666666666666666,0.30851063829787234,0.3,0.34375,0.39473684210526316,0.375,0.4583333333333333,0.06382978723404255,0.09090909090909091,0.07692307692307693,30.392156862745097,0.8,0.25,0.16666666666666666,0.034482758620689655,0.1956521739130435,0.07526881720430108,,0.08333333333333333,0.36363636363636365,0.17647058823529413,0.25,0.13043478260869565,0.2857142857142857,0.06896551724137931,,0.2765957446808511,0.46153846153846156,0.5454545454545454,,0.5531914893617021,0.23076923076923078,0.25,0.5,0.10638297872340426,0.2,0.2,0.02127659574468085,,,,0.0425531914893617,0.5,0.5,,0.5,0.4,,,,0.1,0.375,0.3333333333333333,,,0.0625,1.0,0.3404255319148936,0.5,0.4631351063829787,0.48746,0.46061875,0.1509433962264151,0.16,0.2,0.4888888888888889,7.4409090909090905,24.400000000000002,0.43373493975903615,,3.0,2.0,6.0,3.0,1.0,,,,,0.25,0.09375,0.19047619047619047,0.02702702702702703,0.16666666666666666,1.0,,,,,1.0,,,,,0.15384615384615385,,,,,,,,False,,,,,1.0,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,5536.0,92,39.0,175,176,68,30.0,30.0,351,6.0,8.0,3.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,6.0,8.0,,,12.0,24.0,173,3.0,5.0,,,6.0,1.0,1.0,,,12.0,14.0,6.0,6.0,,,,,,3.0,,3.0,,,1.0,2.0,,6.0,5.0,9.0,4.0,13.0,14.0,27.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,3.0,2.0,1.0,3.0,,1.0,14.0,,24.0,,,1.0,11.0,5.0,2.0,5.0,1.0,14.0,68,,2.0,0.5,1.0,,,,,,0.75,0.6,1.0,0.75,0.6,1.0,0.6,0.6,0.5833333333333334,,,,10.74766355140187,0.6666666666666666,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.12380952380952381,0.175,0.08333333333333333,0.4444444444444444,0.1,0.1111111111111111,,0.13333333333333333,0.16666666666666666,0.5,0.2,1.0,0.75,0.75,0.5,,,,,,,,,,,,,,,,1.0,0.6,,,,,1.0,1.0,,,,,1.0,,0.6034625,0.6348800000000001,0.5287,0.1111111111111111,0.1111111111111111,0.25,0.5833333333333334,1.3125,,0.38857142857142857,,,6.0,9.0,,1.0,,,3.0,,,0.15254237288135594,0.125,0.21212121212121213,,,,,,,2.0,,,,,,,1.0,,,,,,False,,,,,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,4870.0,81,8.0,158,162,70,31.0,29.0,320,4.0,11.0,2.0,3.0,1.0,4.0,11.0,21.0,,2.0,,1.0,,,,,1.0,3.0,,1.0,3.0,15.0,34.0,1.0,4.0,8.0,41.0,173,3.0,4.0,,,6.0,4.0,12.0,1.0,3.0,1.0,12.0,8.0,22.0,,3.0,2.0,1.0,2.0,5.0,6.0,11.0,3.0,3.0,2.0,3.0,,28.0,1.0,6.0,4.0,12.0,5.0,17.0,1.0,5.0,3.0,2.0,4.0,,3.0,,1.0,4.0,3.0,2.0,5.0,,1.0,5.0,,10.0,,,5.0,,,,,,12.0,70,3.0,,0.26666666666666666,0.3076923076923077,,0.25,,0.3333333333333333,0.3333333333333333,0.4411764705882353,0.75,0.3333333333333333,0.4342105263157895,0.75,0.36666666666666664,0.47674418604651164,0.75,0.375,0.10526315789473684,0.058823529411764705,0.047619047619047616,24.479166666666668,1.0,0.1111111111111111,0.13333333333333333,0.05263157894736842,0.12345679012345678,0.06578947368421052,0.09090909090909091,,,0.13636363636363635,0.25,0.1935483870967742,,0.058823529411764705,,0.2894736842105263,0.36363636363636365,0.4,0.5,0.5526315789473685,0.5238095238095238,0.55,0.18181818181818182,0.05263157894736842,,,0.02631578947368421,,,,0.07894736842105263,0.3333333333333333,0.3333333333333333,,0.75,0.6666666666666666,,,,,0.26666666666666666,0.25,,,0.2,0.3333333333333333,0.39473684210526316,0.5,0.48665675675675674,0.608175,0.48490357142857154,0.11627906976744186,0.1282051282051282,0.14634146341463414,0.2926829268292683,6.626470588235294,39.0,0.4430379746835443,,,4.0,4.0,,,,,,,,0.07017543859649122,0.058823529411764705,0.0625,0.125,,,,,2.0,,,,0.4,,0.09090909090909091,,,,,,,,False,1.0,,,,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,291.0,5,-12.0,10,11,2,,,21,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,16,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,0.5,,20.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.3942,,,,,,,11.2,,0.2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,588.0,10,-26.0,24,24,16,11.0,1.0,48,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,38,,,,,,,,,2.0,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,3.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,16,,,,,,,,,,,,,,,,,,,1.0,,,12.0,1.0,0.2,,,0.14285714285714285,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,0.458625,,0.458625,,,,,,26.55,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
1641715,1610612745,Cam Whitmore,Cam Whitmore,1641715,HOU,315.0,5,-16.0,15,14,15,12.0,1.0,29,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,24,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,0.5,1.0,,12.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,0.5,,1.0,,0.4647,,0.4647,,,,,3.2,26.9,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,1.0,,,,,,,,False,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,315.0,5,-16.0,15,14,15,12.0,1.0,29,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,3.0,24,,1.0,,,,,2.0,1.0,1.0,,3.0,,,3.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15,,,,,1.0,1.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,0.5,1.0,18.75,,,,,,0.14285714285714285,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,0.6666666666666666,,0.4330333333333333,0.4048,0.4330333333333333,,,,1.0,4.7,23.4,1.0,,,,1.0,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,,,
1631466,1610612745,Nate Williams,Nate Williams,1631466,HOU,297.0,5,-14.0,14,13,14,11.0,1.0,27,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,22,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,14,1.0,,,,,,,,,,,,,,,,,,1.0,,,13.333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5763,,0.5763,,,,,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
