EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls,LongMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,Fg3aBlocked,Travels,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,DefFTReboundPct,Transition Take Fouls,LostBallOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedArc3,on,Offensive Fouls Drawn,BlockedLongMidRange
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,3708.0,62,-16,108,115,30,20.0,15.0,223,,3.0,2.0,4.0,,,1.0,4.0,,,,1.0,2.0,7.0,2.0,,1.0,2.0,7.0,3.0,11.0,5.0,18.0,131,1.0,2.0,1.0,2.0,7.0,,1.0,,2.0,1.0,1.0,,4.0,6.0,3.0,,7.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,2.0,4.0,7.0,2.0,2.0,,3.0,1.0,1.0,2.0,4.0,,3.0,6.0,,1.0,1.0,4.0,8.0,,,,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,30,,1.0,,,0.6666666666666666,0.2727272727272727,0.5,,0.2727272727272727,0.2857142857142857,0.5,,0.3611111111111111,0.625,,0.4090909090909091,0.7,0.1,0.6111111111111112,,,20.0,0.75,0.09090909090909091,0.06666666666666667,0.07692307692307693,,0.09090909090909091,0.2,0.09090909090909091,,1.0,0.16666666666666666,,,,0.2222222222222222,0.5,0.5,,,,,0.2222222222222222,0.25,0.25,1.0,0.3888888888888889,0.2857142857142857,0.2857142857142857,0.5,,,,0.5,0.3333333333333333,,0.3333333333333333,,0.7777777777777778,0.2857142857142857,0.5274333333333333,0.5038166666666667,0.5913166666666666,0.14285714285714285,0.3,,0.3888888888888889,0.05555555555555555,7.142857142857143,25.79090909090909,0.2777777777777778,1.0,,1.0,1.0,2.0,,1.0,2.0,,3.0,1.0,,,,,0.0625,0.043478260869565216,0.05454545454545454,0.25,,,,0.07692307692307693,,0.25,0.5,,0.3333333333333333,,,,,,,,,,,0.05555555555555555,,,,,1.0,,,,,,False,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1467.0,24,-19,51,52,27,12.0,2.0,103,,1.0,2.0,3.0,,,,,,,,,2.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,12.0,68,,,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,9.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,,,,1.0,,,,1.0,1.0,,,1.0,,3.0,3.0,,,,3.0,4.0,,,,,,2.0,,,,,,9.0,27,,2.0,0.5,0.5,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,,1.0,0.625,1.5,0.875,0.6,1.5,0.75,0.5,,,20.754716981132074,1.0,,,,,,,,,,0.125,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.5,0.5,0.5,0.5,,,,1.0,,,0.5,0.5,0.625,0.6666666666666666,0.5184571428571428,0.4989,0.46574999999999994,,,,0.25,0.75,8.925,32.175,0.5294117647058824,,,,1.0,,,,1.0,,1.0,,,,,,0.1111111111111111,,0.05555555555555555,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,3720.0,62,-24,111,120,41,25.0,18.0,231,2.0,3.0,,3.0,,1.0,,3.0,,1.0,,1.0,2.0,4.0,,,1.0,2.0,7.0,2.0,7.0,,10.0,144,1.0,4.0,,1.0,2.0,,1.0,,2.0,,,2.0,2.0,6.0,,,4.0,2.0,,3.0,,3.0,,,2.0,1.0,,6.0,3.0,4.0,8.0,11.0,5.0,4.0,1.0,5.0,3.0,1.0,2.0,6.0,3.0,4.0,5.0,,,,1.0,2.0,,,,1.0,,,4.0,2.0,2.0,4.0,4.0,,41,1.0,,0.5,1.0,1.0,0.2857142857142857,,,0.2857142857142857,0.2857142857142857,0.25,,0.35714285714285715,0.2,,0.3333333333333333,0.16666666666666666,,0.5,,,15.441176470588234,0.8333333333333334,0.14285714285714285,0.13043478260869565,0.13725490196078433,0.125,0.21428571428571427,,0.15789473684210525,,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,,,,0.07142857142857142,,,0.21428571428571427,,,,0.2857142857142857,0.5,0.5,1.0,0.2,,,,0.3333333333333333,,0.3333333333333333,,0.7142857142857143,0.5,0.5232035714285714,0.5657333333333333,0.4486666666666667,0.06666666666666667,0.125,,0.2,,6.328571428571428,24.54285714285714,0.36936936936936937,2.0,,,,,2.0,1.0,2.0,,3.0,,,,,,0.06666666666666667,0.04,0.05454545454545454,0.18181818181818182,,,,,,0.4,,,,,1.0,,,,,,,,,0.06666666666666667,0.5,,1.0,,1.0,0.3333333333333333,,1.0,,,False,,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,5320.0,89,25,157,159,43,22.0,30.0,316,7.0,9.0,1.0,3.0,,,,,,,,,,,,,,8.0,12.0,,,5.0,21.0,166,4.0,6.0,,,9.0,1.0,1.0,,,4.0,6.0,8.0,8.0,,,,,,,1.0,,1.0,,,,1.0,,2.0,10.0,7.0,17.0,33.0,1.0,1.0,,1.0,1.0,2.0,,3.0,,2.0,5.0,,1.0,2.0,8.0,10.0,,,,1.0,,4.0,3.0,,2.0,3.0,,6.0,43,,1.0,0.5,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6176470588235294,0.6428571428571429,0.6,,,,10.1010101010101,0.3333333333333333,0.21212121212121213,0.21739130434782608,0.21518987341772153,0.375,0.10526315789473684,0.3333333333333333,0.2,0.2727272727272727,,0.75,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,0.75,,0.556525,0.6535500000000001,0.6191,0.07692307692307693,0.07692307692307693,,0.42857142857142855,0.2857142857142857,3.1916666666666664,,0.27388535031847133,6.0,1.0,1.0,,1.0,8.0,6.0,10.0,,16.0,1.0,,,,,0.18867924528301888,0.21428571428571427,0.19753086419753085,0.14285714285714285,0.25806451612903225,,0.3333333333333333,0.25,,1.0,,,1.0,1.0,4.0,,,1.0,,,,,,0.15789473684210525,0.6666666666666666,,,,1.0,,,,,,False,,1.0
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,4096.0,68,5,125,125,42,22.0,21.0,250,7.0,12.0,7.0,19.0,1.0,3.0,,,,,,,,1.0,,,1.0,15.0,34.0,,1.0,12.0,42.0,127,1.0,5.0,,,3.0,6.0,12.0,,1.0,7.0,19.0,10.0,20.0,,,,1.0,,2.0,4.0,6.0,10.0,6.0,,2.0,2.0,,26.0,9.0,5.0,14.0,19.0,4.0,2.0,2.0,6.0,3.0,,3.0,6.0,1.0,,4.0,,2.0,,11.0,17.0,1.0,,,7.0,,2.0,,,,,,19.0,42,1.0,2.0,0.3333333333333333,0.3333333333333333,,,,,,0.4411764705882353,0.2,0.5,0.42857142857142855,0.2,0.46153846153846156,0.4883720930232558,0.25,0.5277777777777778,0.02857142857142857,0.058823529411764705,0.05263157894736842,31.612903225806452,1.0,0.22727272727272727,0.20454545454545456,0.21212121212121213,0.3,0.18181818181818182,,0.2,0.2222222222222222,,0.34285714285714286,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.5428571428571428,0.3684210526315789,0.3888888888888889,0.2857142857142857,0.08571428571428572,0.3333333333333333,0.3333333333333333,,,,,0.02857142857142857,,,,,,,,,,0.07692307692307693,,0.37142857142857144,,0.4808828571428571,0.52178,0.5029307692307692,0.17073170731707318,0.175,,0.07142857142857142,0.4523809523809524,6.991176470588236,24.8,0.336,4.0,5.0,8.0,,1.0,,,4.0,1.0,5.0,2.0,,,,0.14285714285714285,0.0851063829787234,,0.058823529411764705,0.15384615384615385,0.034482758620689655,0.2,,0.1111111111111111,1.0,0.8,,,0.6153846153846154,0.625,1.0,,,,,,,0.08333333333333333,,,0.25,,,,,,,,,,False,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,5228.0,87,7,155,161,46,29.0,29.0,316,1.0,1.0,4.0,7.0,,1.0,4.0,8.0,,,1.0,3.0,4.0,9.0,2.0,1.0,2.0,5.0,9.0,8.0,17.0,6.0,40.0,168,,,2.0,2.0,11.0,1.0,1.0,2.0,5.0,3.0,11.0,10.0,,24.0,,,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,7.0,7.0,14.0,18.0,,,,5.0,2.0,2.0,3.0,7.0,1.0,,2.0,,,,6.0,8.0,,,,3.0,,1.0,2.0,1.0,1.0,3.0,1.0,11.0,46,2.0,1.0,1.0,1.0,1.0,0.47058823529411764,1.0,0.4,0.47058823529411764,0.5555555555555556,,1.0,0.6538461538461539,1.5,0.6666666666666666,0.6666666666666666,1.1,0.6875,0.6538461538461539,0.1111111111111111,0.14285714285714285,18.781725888324875,0.7142857142857143,0.22580645161290322,0.1590909090909091,0.18666666666666668,0.2222222222222222,0.2222222222222222,0.25,0.13513513513513514,0.2857142857142857,0.3333333333333333,0.038461538461538464,1.0,1.0,1.0,0.2692307692307692,0.5714285714285714,0.6666666666666666,1.0,0.038461538461538464,,,0.3076923076923077,0.5,0.5,1.0,0.34615384615384615,0.4444444444444444,0.4444444444444444,1.0,,,,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6923076923076923,0.4444444444444444,0.5285173076923078,0.54675,0.584575,0.10344827586206896,0.25,,0.275,0.275,10.333333333333336,24.52352941176471,0.2967741935483871,,1.0,1.0,2.0,5.0,,2.0,2.0,,4.0,,1.0,,,,0.037037037037037035,0.07407407407407407,0.04938271604938271,0.0625,0.03125,,,,,,1.0,1.0,0.16666666666666666,1.0,,,,1.0,1.0,,,,,0.09090909090909091,,,,,3.0,,,1.0,,1.0,False,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,3962.0,66,-13,122,125,38,18.0,23.0,247,7.0,13.0,2.0,10.0,,3.0,,,,,,,1.0,3.0,,1.0,3.0,9.0,26.0,1.0,3.0,7.0,28.0,138,2.0,5.0,,,4.0,2.0,9.0,1.0,3.0,1.0,8.0,8.0,10.0,,3.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,3.0,2.0,,2.0,,19.0,4.0,3.0,8.0,16.0,4.0,3.0,1.0,2.0,2.0,,,2.0,,3.0,3.0,,,,6.0,11.0,1.0,,,5.0,,1.0,,,,,,8.0,38,,1.0,0.4444444444444444,0.5714285714285714,,0.3333333333333333,,0.3333333333333333,0.5,0.34615384615384615,0.4,0.2222222222222222,0.3620689655172414,0.4,0.2916666666666667,0.4117647058823529,0.4,0.3076923076923077,0.10344827586206896,0.07692307692307693,0.1,23.841059602649008,1.0,0.10344827586206896,0.12121212121212122,0.11290322580645161,,0.0625,0.4,0.07692307692307693,0.2857142857142857,,0.4482758620689655,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.3448275862068966,0.2,0.2222222222222222,0.5,0.10344827586206896,,,,,,,0.10344827586206896,0.3333333333333333,0.3333333333333333,,,,,,,,0.25,0.3333333333333333,0.5517241379310345,0.5,0.5157375,0.62785,0.5104409090909091,0.15151515151515152,0.16666666666666666,,0.14285714285714285,0.2857142857142857,6.415384615384616,44.166666666666664,0.3114754098360656,4.0,2.0,5.0,,,4.0,2.0,6.0,,8.0,2.0,,,,,0.13953488372093023,0.07692307692307693,0.11594202898550725,0.07692307692307693,0.17391304347826086,0.14285714285714285,,0.13333333333333333,,0.8,,,0.4166666666666667,0.4,2.0,,,,,,,0.07692307692307693,,0.1111111111111111,0.5,,1.0,,,0.5,,,,,False,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,291.0,5,-12,10,11,2,,,21,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,2.0,,,,2.0,16,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1.0,1.0,,,,,,0.5,,,0.5,,,0.5,,,,0.5,,20.0,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,0.3942,,,,,,,,11.2,,0.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,588.0,10,-26,24,24,16,11.0,1.0,48,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,38,,,,,,,,,2.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,16,,,,,,,,,,,,,,,,,,,1.0,,,12.0,1.0,0.2,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.458625,,0.458625,,,,,,,26.55,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
1641715,1610612745,Cam Whitmore,Cam Whitmore,1641715,HOU,315.0,5,-16,15,14,15,12.0,1.0,29,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,24,,,,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,0.5,1.0,,12.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,1.0,,0.4647,,0.4647,,,,,,3.2,26.9,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,1.0,,,0.5,,,,,False,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,315.0,5,-16,15,14,15,12.0,1.0,29,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,3.0,24,,1.0,,,,,2.0,1.0,1.0,,3.0,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15,,,,,1.0,1.0,,1.0,1.0,,,,0.5,,0.5,0.5,,0.5,0.3333333333333333,0.5,1.0,18.75,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,0.6666666666666666,,0.4330333333333333,0.4048,0.4330333333333333,,,,,1.0,4.7,23.4,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,0.3333333333333333,,0.14285714285714285,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,False,,
1631466,1610612745,Nate Williams,Nate Williams,1631466,HOU,297.0,5,-14,14,13,14,11.0,1.0,27,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,22,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,14,1.0,,,,,,,,,,,,,,,,,,1.0,,,13.333333333333334,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,0.5763,,0.5763,,,,,,,23.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
