EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,LongMidRangeAssists,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Clear Path Fouls,SecondChanceFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Transition Take Fouls,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,10845.0,181,85.0,341,335,121.0,95.0,39.0,676,14.0,20.0,2.0,3.0,5.0,7.0,12.0,25.0,8.0,17.0,2.0,4.0,1.0,3.0,7.0,16.0,2.0,6.0,34.0,62.0,9.0,20.0,30.0,125.0,359.0,3.0,6.0,6.0,12.0,18.0,3.0,9.0,13.0,46.0,18.0,50.0,24.0,3.0,16.0,7.0,3.0,11.0,16.0,27.0,14.0,2.0,10.0,1.0,70.0,2.0,2.0,11.0,15.0,2.0,28.0,4.0,32.0,1.0,5.0,2.0,3.0,9.0,3.0,4.0,7.0,2.0,5.0,16.0,6.0,3.0,16.0,2.0,2.0,35.0,3.0,38.0,2.0,14.0,5.0,1.0,1.0,1.0,1.0,46.0,120.0,3.0,5.0,0.2647058823529412,0.2647058823529412,0.8888888888888888,0.45,0.3333333333333333,0.45,0.5483870967741935,0.5,0.6666666666666666,0.5792682926829268,0.5,0.6111111111111112,0.6313131313131313,0.5,0.6571428571428571,0.24390243902439024,0.04838709677419355,0.12,29.562982005141386,0.5625,0.14285714285714285,0.15151515151515152,0.028985507246376812,0.15942028985507245,0.028169014084507043,0.15476190476190477,0.02857142857142857,0.047619047619047616,0.03333333333333333,0.034482758620689655,0.045454545454545456,0.2,0.14814814814814814,0.1875,0.09523809523809523,0.030303030303030304,1.0,0.24390243902439024,0.7,0.7,0.5,0.3048780487804878,0.48,0.5454545454545454,0.16666666666666666,0.2073170731707317,0.47058823529411764,0.47058823529411764,0.04878048780487805,0.5,0.5,1.0,0.1951219512195122,0.4375,0.4375,0.8571428571428571,0.5,0.6666666666666666,0.5,0.25925925925925924,0.7142857142857143,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4878048780487805,0.4375,0.5031756097560977,0.5731666666666667,0.5184074074074073,0.14893617021276595,0.1891891891891892,0.048,0.368,8.238709677419354,26.119999999999997,0.3548387096774194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,8620.0,144,60.0,269,266,89.0,81.0,28.0,535,12.0,17.0,1.0,1.0,5.0,7.0,3.0,15.0,7.0,15.0,,1.0,,,17.0,39.0,3.0,12.0,22.0,47.0,17.0,40.0,28.0,123.0,282.0,1.0,2.0,5.0,5.0,14.0,3.0,12.0,19.0,38.0,18.0,26.0,6.0,45.0,39.0,17.0,2.0,9.0,12.0,21.0,11.0,1.0,8.0,,54.0,2.0,3.0,15.0,16.0,6.0,37.0,5.0,42.0,1.0,6.0,3.0,3.0,5.0,2.0,2.0,5.0,1.0,3.0,10.0,2.0,3.0,10.0,,1.0,18.0,,30.0,1.0,6.0,7.0,1.0,1.0,1.0,,38.0,88.0,1.0,6.0,0.4090909090909091,0.42857142857142855,0.11764705882352941,0.425,0.25,0.425,0.46808510638297873,0.5,0.35714285714285715,0.5459770114942529,0.3333333333333333,0.36538461538461536,0.615,0.5,0.5428571428571428,0.45977011494252873,0.0425531914893617,0.13333333333333333,35.973597359735976,0.5,0.42857142857142855,0.20512820512820512,0.057692307692307696,0.23809523809523808,0.031746031746031744,0.2198581560283688,0.043478260869565216,,0.08,0.0196078431372549,0.08333333333333333,0.3023255813953488,0.09090909090909091,0.20408163265306123,0.35714285714285715,0.022727272727272728,,0.19540229885057472,0.7058823529411765,0.7058823529411765,0.5833333333333334,0.1724137931034483,0.2,0.23076923076923078,0.3333333333333333,0.1724137931034483,0.4666666666666667,0.4666666666666667,0.011494252873563218,,,,0.4482758620689655,0.4358974358974359,0.4473684210526316,0.11764705882352941,0.3333333333333333,1.0,,0.2692307692307692,0.7142857142857143,,,0.46153846153846156,0.25,0.6551724137931034,0.4358974358974359,0.5063591954022988,0.555475,0.506098076923077,0.08602150537634409,0.11538461538461539,0.04065040650406504,0.3089430894308943,9.217021276595746,26.307500000000005,0.3308550185873606,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.025,0.02564102564102564,0.07142857142857142,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.04878048780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,11010.0,184,57.0,342,342,95.0,81.0,34.0,684,13.0,13.0,3.0,3.0,2.0,2.0,3.0,7.0,,2.0,1.0,6.0,,,12.0,35.0,2.0,10.0,16.0,22.0,13.0,41.0,12.0,83.0,381.0,3.0,3.0,6.0,3.0,3.0,2.0,10.0,5.0,17.0,14.0,18.0,30.0,9.0,34.0,12.0,1.0,14.0,5.0,19.0,5.0,,8.0,4.0,43.0,5.0,2.0,10.0,15.0,2.0,27.0,7.0,34.0,2.0,2.0,2.0,,3.0,1.0,2.0,2.0,,1.0,5.0,2.0,10.0,12.0,,,13.0,1.0,15.0,1.0,5.0,,4.0,1.0,8.0,5.0,17.0,93.0,,,0.4375,0.5,0.7692307692307693,0.3170731707317073,0.2,0.325,0.7272727272727273,1.0,1.0,0.5634920634920635,0.3333333333333333,0.46153846153846156,0.6014492753623188,0.3333333333333333,0.5666666666666667,0.6507936507936508,0.045454545454545456,0.14285714285714285,19.3717277486911,0.6,0.1111111111111111,0.15151515151515152,0.029411764705882353,0.14925373134328357,0.06578947368421052,0.15060240963855423,0.04861111111111111,,0.030303030303030304,0.07936507936507936,0.047619047619047616,0.14814814814814814,0.25,0.14893617021276595,0.15,0.06451612903225806,0.625,0.20634920634920634,1.0,1.0,0.5384615384615384,0.1111111111111111,0.42857142857142855,0.5,,0.031746031746031744,,,0.09523809523809523,0.16666666666666666,0.16666666666666666,1.0,0.5555555555555556,0.34285714285714286,0.34285714285714286,0.75,0.3333333333333333,1.0,0.3333333333333333,0.15384615384615385,1.0,,,0.7692307692307693,0.2,0.8571428571428571,0.35294117647058826,0.5500346774193549,0.5199,0.5265791666666667,0.10144927536231885,0.19230769230769232,0.07228915662650602,0.20481927710843373,4.218181818181818,26.92682926829269,0.2777777777777778,4.0,6.0,,4.0,,2.0,,,2.0,,,0.047619047619047616,,,0.4444444444444444,0.046511627906976744,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.2222222222222222,,,,,,,,,,,,,,True,,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,6866.0,114,43.0,212,212,74.0,73.0,25.0,424,13.0,17.0,3.0,4.0,4.0,5.0,,1.0,,,,,,,,,,,13.0,18.0,,,7.0,33.0,228.0,3.0,4.0,8.0,4.0,5.0,,,2.0,10.0,20.0,6.0,,,,,,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,4.0,6.0,7.0,10.0,,17.0,10.0,27.0,2.0,5.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,9.0,15.0,,,10.0,,7.0,1.0,3.0,1.0,10.0,9.0,11.0,6.0,10.0,74.0,1.0,1.0,0.7692307692307693,0.9090909090909091,,,,,0.7222222222222222,0.75,0.8,0.7222222222222222,0.75,0.8,0.7857142857142857,0.8,0.8333333333333334,,,,9.090909090909092,1.0,,0.15873015873015872,0.15789473684210525,0.14285714285714285,0.07142857142857142,0.15178571428571427,0.10638297872340426,0.36363636363636365,0.10526315789473684,0.08695652173913043,0.15384615384615385,0.16216216216216217,0.15384615384615385,0.14705882352941177,0.13333333333333333,0.4,0.5454545454545454,0.9444444444444444,0.7647058823529411,0.7647058823529411,0.7692307692307693,0.05555555555555555,,,,,,,,,,,,,,,1.0,0.75,,1.0,0.8,,,,,0.9444444444444444,,0.6732055555555555,0.6794666666666668,0.6977800000000001,0.15,0.15,0.24242424242424243,0.30303030303030304,1.8666666666666667,,0.3490566037735849,,,2.0,4.0,,,,,,,,,,,,,,,,,,5.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,True,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,16450.0,274,89.0,511,511,165.0,143.0,60.0,1022,11.0,15.0,1.0,1.0,4.0,5.0,2.0,8.0,1.0,3.0,3.0,7.0,1.0,4.0,23.0,56.0,6.0,20.0,14.0,26.0,26.0,63.0,14.0,120.0,555.0,1.0,4.0,24.0,5.0,8.0,7.0,24.0,6.0,37.0,6.0,22.0,57.0,21.0,53.0,23.0,3.0,6.0,7.0,13.0,4.0,3.0,4.0,1.0,33.0,3.0,6.0,8.0,5.0,1.0,14.0,9.0,23.0,3.0,6.0,5.0,1.0,6.0,2.0,3.0,3.0,,3.0,9.0,4.0,6.0,17.0,,2.0,10.0,,17.0,1.0,5.0,3.0,,,,,37.0,163.0,3.0,3.0,0.21428571428571427,0.23076923076923078,0.7307692307692307,0.4126984126984127,0.2916666666666667,0.43333333333333335,0.5384615384615384,0.25,0.625,0.5955056179775281,0.6538461538461539,0.484375,0.6185567010309279,0.75,0.5138888888888888,0.7078651685393258,0.11538461538461539,0.125,18.27586206896552,0.6666666666666666,0.04,0.033783783783783786,0.05825242718446602,0.07339449541284404,0.025210084033613446,0.05058365758754864,0.04054054054054054,0.08,0.0196078431372549,0.03,0.029411764705882353,0.025,0.058823529411764705,0.0759493670886076,0.06666666666666667,0.07692307692307693,,0.16853932584269662,0.7333333333333333,0.7857142857142857,0.2727272727272727,0.0898876404494382,0.25,0.2857142857142857,,0.033707865168539325,0.3333333333333333,0.5,0.07865168539325842,0.42857142857142855,0.42857142857142855,1.0,0.6292134831460674,0.4107142857142857,0.42592592592592593,0.6956521739130435,0.07692307692307693,1.0,,0.15625,0.8,0.125,0.25,0.625,0.3,0.8764044943820225,0.4339622641509434,0.530584705882353,0.5097777777777778,0.5239785714285715,0.06382978723404255,0.16666666666666666,0.2,0.30833333333333335,5.703846153846154,28.001587301587296,0.32289628180039137,8.0,9.0,7.0,2.0,2.0,1.0,,,1.0,0.031746031746031744,0.03571428571428571,0.1111111111111111,,,0.6153846153846154,0.015625,1.0,3.0,,1.0,,,,,,,,,0.07692307692307693,,5.0,5.0,1.0,1.0,0.5555555555555556,0.06666666666666667,0.3333333333333333,0.625,1.0,,,,True,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,9352.0,156,52.0,290,293,98.0,74.0,38.0,583,6.0,9.0,4.0,7.0,2.0,2.0,5.0,9.0,1.0,4.0,2.0,5.0,2.0,2.0,5.0,13.0,1.0,5.0,12.0,22.0,7.0,18.0,6.0,51.0,323.0,4.0,7.0,10.0,3.0,8.0,3.0,7.0,4.0,19.0,12.0,12.0,21.0,,12.0,5.0,3.0,4.0,6.0,10.0,5.0,1.0,3.0,1.0,26.0,6.0,3.0,9.0,11.0,4.0,24.0,9.0,33.0,1.0,7.0,5.0,2.0,1.0,1.0,,2.0,1.0,1.0,3.0,2.0,9.0,16.0,,,8.0,,7.0,1.0,2.0,2.0,6.0,1.0,8.0,4.0,17.0,96.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.3888888888888889,0.42857142857142855,0.4117647058823529,0.5454545454545454,0.5714285714285714,0.375,0.5625,0.5714285714285714,0.5,0.5930232558139535,0.625,0.5588235294117647,0.45,0.13636363636363635,0.2222222222222222,13.897280966767372,0.3333333333333333,0.2222222222222222,0.13580246913580246,0.05172413793103448,0.15,0.08,0.14184397163120568,0.06766917293233082,0.1,0.03571428571428571,0.06349206349206349,0.1111111111111111,0.10416666666666667,0.26666666666666666,0.1590909090909091,0.125,0.058823529411764705,0.5,0.225,0.6666666666666666,0.75,0.3333333333333333,0.225,0.5555555555555556,0.7142857142857143,0.6,0.1,0.25,0.25,0.125,0.4,0.4,1.0,0.325,0.38461538461538464,0.38461538461538464,1.0,1.0,0.5714285714285714,,0.13333333333333333,1.0,0.13333333333333333,1.0,0.3333333333333333,0.2,0.675,0.4166666666666667,0.5330923076923078,0.5957333333333333,0.502575,0.04878048780487805,0.08695652173913043,0.19607843137254902,0.37254901960784315,6.736363636363637,27.827777777777776,0.33793103448275863,,,2.0,6.0,,,,,,,,0.05,0.16666666666666666,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,,,,,,,,0.1111111111111111,,,,,,,True,,,,
201950,1610612738,Jrue Holiday,Jrue Holiday,201950,BOS,6183.0,103,34.0,193,189,66.0,43.0,26.0,382,7.0,8.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,,,,,4.0,7.0,1.0,1.0,10.0,13.0,4.0,7.0,5.0,37.0,206.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,3.0,10.0,12.0,8.0,9.0,3.0,7.0,4.0,2.0,7.0,7.0,14.0,5.0,2.0,5.0,2.0,35.0,3.0,,1.0,4.0,1.0,6.0,3.0,9.0,,4.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,7.0,1.0,7.0,12.0,,1.0,6.0,,7.0,1.0,2.0,2.0,1.0,,1.0,1.0,8.0,65.0,1.0,1.0,0.6,0.6666666666666666,0.75,0.5714285714285714,1.0,0.5714285714285714,0.7692307692307693,1.0,0.6666666666666666,0.8,0.8333333333333334,0.875,0.8043478260869565,0.8333333333333334,0.8333333333333334,0.35,0.15384615384615385,0.5,13.392857142857142,0.5714285714285714,0.1,0.07272727272727272,,0.02564102564102564,0.057692307692307696,0.05319148936170213,0.03225806451612903,,,0.0425531914893617,0.1111111111111111,0.0625,0.07142857142857142,0.037037037037037035,,,1.0,0.4,0.875,0.875,0.7142857142857143,0.2,0.5,1.0,,0.05,1.0,1.0,,,,,0.35,0.5714285714285714,0.5714285714285714,0.75,0.3333333333333333,1.0,,0.75,0.6666666666666666,,,0.25,1.0,0.75,0.5714285714285714,0.55512,0.59445,0.5770375,0.09523809523809523,0.14285714285714285,0.13513513513513514,0.2702702702702703,5.384615384615385,25.614285714285717,0.34196891191709844,2.0,2.0,,2.0,,,,,,,,,0.2,1.0,0.6666666666666666,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,0.5,,,0.5,1.0,,,,True,,,,
204001,1610612738,Kristaps Porziņģis,Kristaps Porziņģis,204001,BOS,7108.0,118,24.0,221,217,68.0,48.0,30.0,438,6.0,9.0,3.0,5.0,1.0,2.0,3.0,11.0,1.0,5.0,,,,,3.0,11.0,1.0,3.0,10.0,25.0,3.0,11.0,23.0,52.0,248.0,3.0,8.0,14.0,1.0,5.0,1.0,3.0,10.0,15.0,14.0,6.0,9.0,,11.0,3.0,,3.0,1.0,4.0,,1.0,3.0,,9.0,4.0,5.0,2.0,10.0,3.0,15.0,9.0,24.0,3.0,3.0,2.0,1.0,1.0,,1.0,2.0,,,3.0,,8.0,16.0,1.0,2.0,24.0,,31.0,3.0,13.0,3.0,5.0,3.0,5.0,3.0,15.0,67.0,2.0,3.0,0.7,0.875,1.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.4,0.375,0.2,0.4027777777777778,0.375,0.3125,0.5306122448979592,0.5833333333333334,0.5357142857142857,0.3055555555555556,,,20.55335968379447,0.3333333333333333,0.21428571428571427,0.15151515151515152,0.10416666666666667,0.044444444444444446,0.09523809523809523,0.10810810810810811,0.1,0.15384615384615385,0.08333333333333333,0.10526315789473684,0.21052631578947367,0.125,0.13333333333333333,0.05714285714285714,,0.13043478260869565,0.6,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3055555555555556,0.2727272727272727,0.2727272727272727,1.0,0.1388888888888889,0.2,0.2,,,,,0.3055555555555556,0.2727272727272727,0.2727272727272727,1.0,0.625,0.6,0.3333333333333333,0.25,0.5,,,0.375,0.3333333333333333,0.5555555555555556,0.2727272727272727,0.5162777777777777,0.5456833333333334,0.47886875000000007,0.2826086956521739,0.37142857142857144,0.2692307692307692,0.28846153846153844,7.268000000000001,27.163636363636364,0.3076923076923077,,,8.0,4.0,,,,,,,,0.09090909090909091,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,True,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,4981.0,83,14.0,155,162,49.0,50.0,14.0,317,,,,,,,,,1.0,1.0,3.0,7.0,,,3.0,8.0,2.0,3.0,1.0,1.0,6.0,15.0,,20.0,175.0,,,6.0,1.0,1.0,2.0,3.0,,8.0,2.0,,18.0,,8.0,3.0,,3.0,1.0,4.0,1.0,,3.0,,9.0,,,3.0,3.0,,6.0,,6.0,,1.0,1.0,,2.0,,2.0,1.0,,,3.0,1.0,6.0,8.0,,,,,,,,,1.0,1.0,1.0,1.0,8.0,49.0,,,1.0,1.0,1.0,0.4,0.6666666666666666,0.4,1.0,,1.0,0.625,1.5,1.0,0.625,1.5,1.0,0.9375,,,11.242603550295858,0.6666666666666666,,0.0625,,0.09090909090909091,,0.07407407407407407,,,,,,0.041666666666666664,0.13333333333333333,0.08,0.125,,1.0,,,,,,,,,0.0625,1.0,1.0,0.4375,0.42857142857142855,0.42857142857142855,1.0,0.5,0.375,0.375,1.0,,,,,,,,0.75,0.6666666666666666,0.9375,0.375,0.5466249999999999,0.5241,0.51895,,,0.3,0.4,15.4,25.313333333333336,0.3161290322580645,1.0,2.0,,,,,1.0,,,,,,,1.0,0.5,,1.0,,,,,,,,,,,,0.5,,1.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,True,,,,
1628470,1610612738,Torrey Craig,Torrey Craig,1628470,BOS,309.0,5,-1.0,8,10,,9.0,3.0,18,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
