EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,Charge Fouls Drawn,Offensive Fouls Drawn,DefFTReboundPct,LongMidRangeFGM,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,OffFTReboundPct,on,Fg3aBlocked,Transition Take Fouls,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,Transition Take Fouls Drawn,OffensiveGoaltends,Charge Fouls,LongMidRangeAssists,Travels,BlockedArc3,Defensive 3 Seconds Violations,Arc3PctBlocked,BlockedLongMidRange,LongMidRangePctBlocked,StepOutOfBoundsTurnovers
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,7180.0,120,-24.0,229,240,91.0,92,32.0,469,7.0,14.0,4.0,8.0,2.0,4.0,3.0,7.0,2.0,10.0,23.0,6.0,26.0,282,4.0,9.0,2.0,10.0,2.0,7.0,2.0,6.0,10.0,10.0,6.0,3.0,2.0,2.0,4.0,2.0,2.0,10.0,5.0,12.0,10.0,16.0,26.0,17.0,43.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,12.0,27.0,4.0,1.0,7.0,1.0,8.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,6.0,91.0,4.0,0.5,0.7142857142857143,0.43478260869565216,0.4444444444444444,0.2857142857142857,0.43478260869565216,0.4444444444444444,0.2857142857142857,0.48148148148148145,0.5,0.375,0.13043478260869565,0.21428571428571427,10.74074074074074,0.5,0.25396825396825395,0.17142857142857143,0.2127659574468085,0.1111111111111111,0.23636363636363636,0.14782608695652175,0.16666666666666666,0.14634146341463414,0.2727272727272727,0.09375,0.15384615384615385,0.25,0.26666666666666666,0.2222222222222222,0.15151515151515152,0.35714285714285715,0.3,0.5,0.6086956521739131,0.5,0.6363636363636364,0.2857142857142857,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,0.08695652173913043,0.8888888888888888,0.5,0.5714285714285714,0.5,0.6086956521739131,0.5256173913043478,0.5963444444444446,0.48300000000000004,0.14814814814814814,0.14814814814814814,0.38461538461538464,0.23076923076923078,4.430434782608696,0.39737991266375544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627741,1610612744,Buddy Hield,Buddy Hield,1627741,GSW,4319.0,72,,142,145,70.0,64,19.0,287,2.0,4.0,1.0,2.0,,,,6.0,1.0,2.0,11.0,,37.0,162,1.0,4.0,,5.0,,4.0,,15.0,,4.0,2.0,3.0,5.0,3.0,8.0,1.0,2.0,19.0,1.0,4.0,4.0,3.0,7.0,5.0,12.0,,5.0,4.0,1.0,2.0,1.0,,3.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,15.0,70.0,,,,0.18181818181818182,0.25,,0.5967741935483871,0.4166666666666667,0.5357142857142857,0.5967741935483871,0.4166666666666667,0.5357142857142857,0.2727272727272727,,20.858895705521473,0.6666666666666666,0.07692307692307693,0.0975609756097561,0.13333333333333333,0.037037037037037035,0.10144927536231885,0.07352941176470588,0.125,0.1111111111111111,,0.05,,0.13333333333333333,0.05263157894736842,,0.125,0.16666666666666666,,,0.12903225806451613,0.5,0.5,,0.1935483870967742,,,,0.03225806451612903,0.3333333333333333,0.5,,,0.7741935483870968,0.5224666666666666,0.5319375,0.5138178571428572,,,0.13513513513513514,0.40540540540540543,7.2,0.49295774647887325,3.0,6.0,2.0,4.0,8.0,14.0,1.0,2.0,3.0,6.0,11.0,20.0,1.0,2.0,5.0,10.0,24.0,9.0,1.0,1.0,12.0,7.0,2.0,3.0,1.0,2.0,0.7272727272727273,0.55,0.5,0.5,0.5263157894736842,0.6451612903225806,0.5,0.1935483870967742,0.5,0.5,1.0,0.45161290322580644,0.5714285714285714,0.5714285714285714,0.625,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,0.42857142857142855,0.5,0.5833333333333334,26.195,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627780,1610612744,Gary Payton II,Gary Payton II,1627780,GSW,3090.0,52,-16.0,98,107,48.0,38,11.0,205,2.0,3.0,,,,1.0,1.0,3.0,,3.0,6.0,,15.0,127,,,,,,2.0,,6.0,6.0,,,,,4.0,4.0,3.0,,12.0,,2.0,1.0,3.0,4.0,2.0,6.0,,2.0,1.0,1.0,,,,,,4.0,6.0,,,2.0,,,,,,,,,,6.0,48.0,,1.0,1.0,0.5,,,0.6818181818181818,,0.6,0.6818181818181818,,0.6,,,9.821428571428571,,0.08823529411764706,0.07407407407407407,0.05,,0.07407407407407407,0.045454545454545456,0.09090909090909091,0.08333333333333333,,,,0.125,,1.0,0.0625,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.2,,0.7272727272727273,0.5250863636363636,,0.55661,,,,0.4,5.3500000000000005,0.4897959183673469,3.0,4.0,2.0,3.0,,1.0,,,,,3.0,5.0,,,2.0,3.0,9.0,,,,1.0,,1.0,,,,1.0,0.6,,0.6666666666666666,0.6,0.45454545454545453,,0.36363636363636365,0.75,0.75,1.0,0.09090909090909091,,,,,,,0.6,0.6666666666666666,,,,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,3662.0,61,-25.0,118,122,48.0,52,15.0,240,8.0,9.0,1.0,1.0,4.0,4.0,5.0,13.0,1.0,13.0,23.0,13.0,42.0,161,1.0,2.0,,5.0,7.0,11.0,6.0,23.0,14.0,12.0,,6.0,,5.0,5.0,3.0,,15.0,,,2.0,2.0,4.0,,4.0,,1.0,1.0,,4.0,3.0,1.0,7.0,3.0,2.0,3.0,,,10.0,,16.0,9.0,2.0,1.0,1.0,3.0,2.0,,23.0,48.0,1.0,0.5384615384615384,0.5384615384615384,0.5652173913043478,0.5,0.6363636363636364,0.5,0.8333333333333334,0.6071428571428571,0.5833333333333334,0.8333333333333334,0.71875,0.2608695652173913,,32.08955223880597,0.5714285714285714,0.08695652173913043,,0.06666666666666667,,0.07547169811320754,,,,,,,0.25,,,0.09523809523809523,,,0.6666666666666666,0.3103448275862069,0.8888888888888888,0.8888888888888888,0.625,0.4482758620689655,0.38461538461538464,0.7142857142857143,0.4,0.034482758620689655,0.3333333333333333,1.0,0.2857142857142857,1.0,0.5172413793103449,0.5221392857142856,0.56865,0.5197821428571427,0.25,0.3,0.11904761904761904,0.5476190476190477,6.130434782608695,0.4067796610169492,1.0,2.0,1.0,2.0,,4.0,,,,1.0,1.0,6.0,1.0,1.0,1.0,3.0,3.0,,,1.0,3.0,,2.0,,2.0,3.0,1.0,0.16666666666666666,1.0,0.3333333333333333,0.2,0.20689655172413793,0.46153846153846156,0.06896551724137931,0.5,0.5,1.0,0.13793103448275862,,,,,,,0.14285714285714285,0.5,0.07142857142857142,,,31.599999999999998,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1641764,1610612744,Brandin Podziemski,Brandin Podziemski,1641764,GSW,3888.0,65,-18.0,126,130,52.0,57,17.0,256,,,,,,,1.0,3.0,4.0,1.0,7.0,3.0,8.0,138,,,,,1.0,3.0,,5.0,,2.0,,,1.0,2.0,3.0,2.0,,8.0,,1.0,3.0,1.0,5.0,1.0,6.0,,3.0,3.0,,3.0,,,3.0,2.0,1.0,4.0,1.0,,6.0,1.0,4.0,2.0,,,,,,,5.0,52.0,,,,0.14285714285714285,,0.3333333333333333,0.1388888888888889,,0.2777777777777778,0.2,,0.2777777777777778,,,15.753424657534246,1.0,0.023255813953488372,0.024390243902439025,0.125,,0.05970149253731343,0.014925373134328358,,0.041666666666666664,,,,,,0.125,0.1875,,,,,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.2222222222222222,,,,,0.6111111111111112,0.4999583333333332,0.499425,0.49113333333333337,0.1,0.2222222222222222,,0.625,14.4,0.4126984126984127,,2.0,,,1.0,9.0,,1.0,1.0,6.0,1.0,11.0,,2.0,1.0,6.0,3.0,,,,9.0,1.0,,1.0,,3.0,1.0,0.09090909090909091,,0.16666666666666666,0.09090909090909091,0.6111111111111112,,0.1111111111111111,,,,0.5,0.1111111111111111,0.1111111111111111,1.0,0.5,,,,,0.6666666666666666,0.16666666666666666,0.1111111111111111,26.372727272727275,,1.0,,,,,,0.5,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,3276.0,55,3.0,104,103,33.0,25,16.0,207,2.0,2.0,,,,,1.0,3.0,5.0,7.0,10.0,5.0,55.0,132,,,,9.0,1.0,3.0,2.0,19.0,,14.0,,1.0,8.0,2.0,10.0,,5.0,22.0,1.0,,1.0,5.0,6.0,1.0,7.0,,,,,8.0,1.0,2.0,9.0,3.0,1.0,3.0,1.0,,8.0,,7.0,2.0,1.0,,1.0,1.0,,,19.0,33.0,2.0,,,0.7,,0.3333333333333333,0.78125,1.125,0.7727272727272727,0.7941176470588235,1.125,0.7916666666666666,0.1,,33.85826771653543,0.8888888888888888,0.20833333333333334,,0.0625,0.04,0.15,0.01818181818181818,,,,0.05555555555555555,,0.25,0.15384615384615385,0.3333333333333333,,0.14285714285714285,,,0.0625,1.0,1.0,,0.09375,0.3333333333333333,0.5,,0.15625,,,,,0.75,0.5061031250000001,0.5183,0.5104500000000001,0.08823529411764706,0.18181818181818182,0.16363636363636364,0.34545454545454546,12.05,0.3173076923076923,,2.0,,1.0,12.0,20.0,3.0,4.0,5.0,7.0,12.0,22.0,3.0,4.0,5.0,8.0,15.0,21.0,,,20.0,12.0,2.0,3.0,,6.0,0.4166666666666667,0.5454545454545454,0.75,0.625,0.5454545454545454,0.6875,0.3333333333333333,0.0625,,,,0.625,0.6,0.6,0.4166666666666667,1.0,0.75,1.0,0.09090909090909091,,0.6363636363636364,0.7142857142857143,0.6,26.66818181818182,,,1.0,1.0,,,,,,,,1.0,,,4.0,1.0,1.0,1.0,0.8,0.8,0.043478260869565216,,,,,True,,,,,,,,,,,,,,,,
202710,1610612744,Jimmy Butler III,Jimmy Butler III,202710,GSW,4462.0,74,-26.0,143,150,73.0,57,22.0,293,3.0,7.0,1.0,2.0,2.0,6.0,4.0,12.0,3.0,8.0,22.0,14.0,36.0,175,2.0,5.0,5.0,9.0,4.0,9.0,10.0,24.0,4.0,12.0,2.0,2.0,4.0,3.0,7.0,2.0,3.0,17.0,,5.0,1.0,4.0,7.0,5.0,12.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,14.0,3.0,19.0,6.0,,,,,,,24.0,73.0,,0.25,0.2857142857142857,0.36363636363636365,0.4,0.4444444444444444,0.44,0.4,0.5833333333333334,0.5294117647058824,0.5625,0.6666666666666666,0.09090909090909091,0.14285714285714285,22.80701754385965,0.6,0.1,0.10638297872340426,0.041666666666666664,,0.078125,0.06493506493506493,0.1,0.10344827586206896,0.125,,,,0.1875,0.2,0.07692307692307693,,0.15384615384615385,,0.28,0.42857142857142855,0.5,,0.48,0.3333333333333333,0.36363636363636365,0.5,0.12,0.4,0.5,0.5,0.3333333333333333,0.4,0.48840000000000006,0.50832,0.5525916666666667,0.2,0.2222222222222222,0.25,0.6666666666666666,7.568181818181818,0.5104895104895105,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,,2.0,3.0,6.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.12,0.08333333333333333,0.08,0.5,0.5,1.0,0.04,1.0,1.0,1.0,,,,0.16666666666666666,0.5,0.08333333333333333,1.0,1.0,25.2,,,,1.0,,,,,,,2.0,1.0,,0.3333333333333333,1.0,,,,0.3333333333333333,0.3333333333333333,,4.0,4.0,,,True,,,,,,,,,,,,,,,,
1630311,1610612744,Pat Spencer,Pat Spencer,1630311,GSW,742.0,12,,24,24,5.0,6,5.0,48,2.0,4.0,,1.0,,,3.0,4.0,,5.0,8.0,,13.0,35,1.0,2.0,,5.0,1.0,1.0,,2.0,6.0,4.0,,2.0,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,2.0,5.0,,0.6,0.6,0.625,0.5,1.0,0.7222222222222222,0.8333333333333334,1.0,0.7222222222222222,0.8333333333333334,1.0,0.25,0.5,34.48275862068966,1.0,,0.125,0.1111111111111111,,0.1,0.1111111111111111,,0.2,,,,,,,0.125,,1.0,,0.4444444444444444,0.5,1.0,1.0,0.4444444444444444,0.75,0.75,0.3333333333333333,,0.3333333333333333,,,,0.5555555555555556,0.5614833333333333,0.50085,0.4717,,,0.38461538461538464,0.15384615384615385,5.800000000000001,0.20833333333333334,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.1111111111111111,,,,,,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,1.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,577.0,10,14.0,17,23,6.0,16,3.0,40,,,,,,,,1.0,,,1.0,2.0,2.0,14,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,2.0,6.0,,,,,,,,,,0.3333333333333333,,1.0,,,19.047619047619047,1.0,0.125,,0.16666666666666666,,0.14285714285714285,,,,,,,,0.16666666666666666,,0.16666666666666666,,,,,,,,0.5,,,,,,,,,0.5,0.51075,,,,,,1.0,11.9,0.35294117647058826,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,2672.0,45,-10.0,82,90,14.0,23,13.0,172,4.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,6.0,14.0,,18.0,101,1.0,2.0,,2.0,2.0,2.0,,4.0,6.0,6.0,2.0,,1.0,1.0,2.0,1.0,,5.0,1.0,,1.0,1.0,3.0,2.0,5.0,,1.0,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,4.0,14.0,,0.5,0.6,0.42857142857142855,0.5,1.0,0.4090909090909091,0.3333333333333333,1.0,0.4090909090909091,0.3333333333333333,1.0,,,21.56862745098039,,0.04,,0.058823529411764705,0.05263157894736842,0.047619047619047616,0.020833333333333332,,,,0.07692307692307693,,,,0.25,0.1,,,,0.22727272727272727,0.8,0.8,0.25,0.36363636363636365,0.25,0.25,1.0,0.045454545454545456,0.3333333333333333,1.0,0.5,1.0,0.5909090909090909,0.5304409090909091,0.5482,0.4713,,,0.1111111111111111,0.2222222222222222,7.164285714285714,0.17073170731707318,,3.0,,,2.0,5.0,,1.0,,,2.0,8.0,,1.0,,,6.0,,,,5.0,2.0,,1.0,,,1.0,0.25,,,0.25,0.36363636363636365,,0.13636363636363635,,,,0.22727272727272727,0.4,0.4,1.0,0.3333333333333333,,,,,,,0.4,24.912499999999998,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,1.0,0.14285714285714285,True,,,,,,,,,,,,,,,,
