EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,DefLongMidRangeReboundPct,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,Travels,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,AtRimAssists,LostBallSteals,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,NonShootingPenaltyNonTakeFouls,Corner3Assists,BlockedLongMidRange,on,PenaltyCorner3FGM,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Arc3PctBlocked,Transition Take Fouls,Charge Fouls Drawn
1627783,1610612754,Pascal Siakam,Pascal Siakam,1627783,IND,1887.0,31,13,63,61,25,20.0,11.0,124,4.0,5.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,8.0,13.0,1.0,4.0,5.0,24.0,61,1.0,2.0,3.0,4.0,6.0,2.0,8.0,10.0,6.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,6.0,3.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,8.0,2.0,5.0,1.0,1.0,1.0,8.0,25,0.625,0.625,1.0,0.25,0.5,0.25,0.6153846153846154,0.6666666666666666,0.5588235294117647,0.75,0.5,0.6,0.75,0.5,0.23529411764705882,27.63157894736842,1.0,0.25,0.058823529411764705,0.05555555555555555,0.18181818181818182,0.15789473684210525,0.10714285714285714,0.14285714285714285,0.125,0.3333333333333333,0.2,0.3333333333333333,0.07692307692307693,0.16666666666666666,0.29411764705882354,0.8,0.8,1.0,0.23529411764705882,0.75,0.75,0.3333333333333333,0.23529411764705882,0.25,0.25,0.23529411764705882,0.25,0.25,1.0,1.0,0.5,1.0,0.25,1.0,0.25,0.5294117647058824,0.25,0.4813794117647059,0.483675,0.41709375000000004,0.25,0.3125,0.125,0.3333333333333333,9.73076923076923,27.525,0.3968253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628396,1610612754,Tony Bradley,Tony Bradley,1628396,IND,4671.0,78,26,159,159,57,54.0,25.0,318,4.0,8.0,2.0,4.0,,,,,,,,,,4.0,8.0,,1.0,9.0,17.0,152,,,6.0,2.0,4.0,1.0,8.0,6.0,2.0,,,,2.0,1.0,3.0,1.0,1.0,7.0,2.0,8.0,2.0,7.0,10.0,11.0,21.0,2.0,,,1.0,,4.0,4.0,10.0,7.0,12.0,,5.0,1.0,,1.0,8.0,57,0.75,1.0,,,,,0.5,0.5,0.4444444444444444,0.5,0.4,0.5666666666666667,0.6,0.5,0.1111111111111111,10.106382978723405,0.25,0.1590909090909091,0.21621621621621623,0.047619047619047616,0.06451612903225806,0.10465116279069768,0.14705882352941177,0.2,0.09090909090909091,,0.23529411764705882,0.13043478260869565,0.030303030303030304,0.5,0.8888888888888888,0.5,0.5714285714285714,0.75,,,,,,,,,,,,,,,0.8,0.5,,1.0,,0.6103333333333333,0.6116333333333333,0.5754199999999999,0.35714285714285715,0.38461538461538464,0.35294117647058826,0.47058823529411764,2.1,23.6,0.3584905660377358,2.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.125,0.2,0.125,0.13333333333333333,0.42857142857142855,0.1111111111111111,1.0,0.1111111111111111,1.0,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1628418,1610612754,Thomas Bryant,Thomas Bryant,1628418,IND,328.0,5,9,10,11,3,,1.0,21,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,6,,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,2.0,,,2.0,1.0,3.0,,3.0,,,,1.0,,1.0,,,,,,,1.0,,1.0,,3,,,1.0,1.0,,1.0,,,1.5,,,1.5,,,1.0,16.666666666666668,1.0,0.5,,0.4,,0.42857142857142855,,,,,,,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.50175,,,,,,,,26.1,0.3,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,1335.0,22,-4,44,46,16,21.0,11.0,90,,,,,,1.0,,,2.0,3.0,,1.0,1.0,,1.0,2.0,4.0,4.0,10.0,50,,1.0,,,,1.0,5.0,,,6.0,3.0,2.0,,,,,,,,,,,,,,,,,1.0,,2.0,2.0,3.0,3.0,4.0,,1.0,,,,5.0,16,,,1.0,0.5,,0.5,,,0.6,,1.5,0.7142857142857143,,1.25,0.8,16.07142857142857,0.5,,,,,,,,,,,,,,,,,,0.2,,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,1.0,0.8,0.6666666666666666,0.53519,0.54495,0.5604,0.16666666666666666,0.5,,0.5,10.6,25.85,0.36363636363636365,,,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,0.2,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,2399.0,40,19,83,80,35,26.0,18.0,163,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,3.0,9.0,,2.0,4.0,2.0,7.0,3.0,10.0,1.0,14.0,81,,2.0,1.0,1.0,2.0,5.0,8.0,2.0,2.0,6.0,8.0,3.0,8.0,2.0,10.0,2.0,2.0,22.0,,1.0,5.0,1.0,6.0,1.0,7.0,,3.0,2.0,2.0,,3.0,2.0,3.0,2.0,2.0,,1.0,,,,8.0,35,0.5,0.5,0.6666666666666666,0.3,,0.3333333333333333,0.2857142857142857,0.5,0.38235294117647056,,0.5714285714285714,0.3888888888888889,0.16666666666666666,0.5714285714285714,0.5882352941176471,20.19230769230769,0.6666666666666666,0.045454545454545456,0.043478260869565216,0.21739130434782608,,0.13333333333333333,0.024390243902439025,0.1,,,,,0.2222222222222222,,0.11764705882352941,0.5,1.0,,0.058823529411764705,,,,0.23529411764705882,0.25,0.25,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,,,0.14285714285714285,1.0,0.5714285714285714,0.7058823529411765,0.375,0.5273833333333333,0.5505,0.5806,0.05555555555555555,0.125,0.07142857142857142,0.5714285714285714,12.942857142857141,31.909999999999997,0.42168674698795183,,,1.0,1.0,,,1.0,,,1.0,,,,,2.0,1.0,,3.0,,,,,,,,,0.14285714285714285,0.5,,,,,0.2,,0.058823529411764705,,,,0.14285714285714285,0.5,2.0,2.0,,,0.4,,,0.5,3.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,1955.0,33,22,65,65,27,15.0,10.0,130,1.0,3.0,,1.0,2.0,2.0,,1.0,1.0,5.0,,1.0,2.0,3.0,6.0,2.0,7.0,5.0,17.0,58,1.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,6.0,5.0,1.0,1.0,,1.0,,,2.0,1.0,,3.0,4.0,7.0,1.0,8.0,,2.0,1.0,1.0,,2.0,2.0,4.0,5.0,6.0,,3.0,,,,3.0,27,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.3333333333333333,0.46153846153846156,0.5,0.2,0.53125,0.5,0.25,0.5384615384615384,23.684210526315788,0.5,0.23529411764705882,,0.16666666666666666,0.08333333333333333,0.2,0.037037037037037035,,0.1,,0.25,0.2727272727272727,0.15384615384615385,,0.23076923076923078,0.3333333333333333,0.5,1.0,0.15384615384615385,1.0,1.0,0.5,0.07692307692307693,,,0.38461538461538464,0.2,0.2,1.0,0.3333333333333333,,,0.2,,0.4,0.7692307692307693,0.2,0.5330923076923076,0.50065,0.5038699999999999,0.1875,0.3333333333333333,0.17647058823529413,0.17647058823529413,8.0,24.928571428571427,0.4153846153846154,,,2.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,0.16666666666666666,0.3333333333333333,,,,,0.2,,0.15384615384615385,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,1427.0,24,13,50,47,14,16.0,11.0,97,2.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,,1.0,1.0,4.0,10.0,2.0,5.0,4.0,18.0,46,,1.0,6.0,3.0,6.0,1.0,8.0,4.0,4.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,,5.0,2.0,2.0,2.0,,2.0,4.0,6.0,,,,,,2.0,1.0,2.0,3.0,4.0,,1.0,1.0,1.0,1.0,8.0,14,0.5,0.6666666666666666,1.0,0.4,,0.4,0.4,0.5,0.4666666666666667,0.5,0.42857142857142855,0.5294117647058824,0.75,0.5,0.3333333333333333,30.64516129032258,,,0.15384615384615385,0.14285714285714285,0.2,0.06666666666666667,0.17391304347826086,0.14285714285714285,0.2857142857142857,,,,,,0.3333333333333333,0.4,0.5,0.5,0.26666666666666666,0.25,0.3333333333333333,1.0,0.06666666666666667,1.0,1.0,0.26666666666666666,0.5,0.5,1.0,0.5,,,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.5,0.5256433333333334,0.54315,0.5333928571428571,0.0625,0.09090909090909091,0.3333333333333333,0.4444444444444444,6.81,25.14,0.28,1.0,1.0,1.0,,1.0,1.0,4.0,2.0,2.0,2.0,,,,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.2,0.2,,,0.16666666666666666,,1.0,1.0,0.06666666666666667,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.25,,,,True,,,,,,,,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,2084.0,35,-7,71,73,23,26.0,5.0,144,,,,,2.0,3.0,,,,,,,,2.0,3.0,1.0,2.0,,7.0,74,1.0,1.0,3.0,,,,,4.0,,3.0,,,,1.0,1.0,1.0,,3.0,,,3.0,2.0,6.0,,6.0,,,,4.0,1.0,4.0,3.0,6.0,1.0,,,,,,,,23,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,,0.7,1.5,,0.7,1.5,,0.4,11.688311688311687,1.0,0.125,,0.17647058823529413,,0.15151515151515152,,,,,0.14285714285714285,0.125,0.21428571428571427,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,0.4,,0.46624999999999994,,,,,0.42857142857142855,,7.3,23.45,0.323943661971831,,,2.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,0.4,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,1.0,,,True,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,2582.0,43,21,88,85,33,20.0,15.0,173,7.0,10.0,3.0,4.0,5.0,9.0,3.0,3.0,1.0,1.0,,,,15.0,22.0,1.0,2.0,2.0,35.0,80,,,8.0,5.0,7.0,1.0,12.0,4.0,26.0,3.0,1.0,1.0,5.0,4.0,9.0,4.0,,22.0,,4.0,8.0,6.0,14.0,4.0,18.0,1.0,4.0,,2.0,,5.0,1.0,4.0,2.0,2.0,,,1.0,,1.0,12.0,33,0.13333333333333333,0.15384615384615385,1.0,0.5,,0.5,0.6818181818181818,0.7142857142857143,0.6875,1.0,0.625,0.7,1.0,0.6666666666666666,0.08333333333333333,28.57142857142857,0.4,0.2608695652173913,0.18181818181818182,0.34782608695652173,,0.30434782608695654,0.1111111111111111,,,,0.2222222222222222,0.3076923076923077,0.3888888888888889,0.16666666666666666,0.4166666666666667,0.7,0.875,,0.375,0.5555555555555556,0.5555555555555556,0.2,0.125,1.0,1.0,0.041666666666666664,1.0,1.0,1.0,,,,0.5,0.75,,0.5,1.0,0.5406770833333333,0.5141666666666667,0.5779624999999999,,,0.22857142857142856,0.34285714285714286,6.9818181818181815,24.2,0.375,2.0,2.0,1.0,1.0,4.0,4.0,,2.0,4.0,2.0,,,,2.0,2.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.2,,,0.3,1.0,0.2,1.0,0.041666666666666664,0.5,1.0,,0.125,,,,,,,,,,,,5.0,4.0,,,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,2146.0,36,15,73,74,25,15.0,13.0,147,4.0,5.0,2.0,3.0,,1.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,5.0,7.0,1.0,6.0,5.0,18.0,74,1.0,3.0,5.0,2.0,3.0,1.0,6.0,8.0,2.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,,3.0,4.0,7.0,1.0,8.0,,1.0,1.0,,,3.0,1.0,2.0,4.0,6.0,,2.0,1.0,,1.0,6.0,25,0.8,0.8,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.7142857142857143,0.6666666666666666,0.5,0.5,0.5,0.5625,0.625,0.6,0.46153846153846156,21.59090909090909,,0.23529411764705882,,0.16666666666666666,0.07692307692307693,0.2,0.034482758620689655,,0.1,,0.3333333333333333,0.18181818181818182,0.125,,0.38461538461538464,0.8,0.8,0.75,0.07692307692307693,,,,0.07692307692307693,1.0,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.75,0.6666666666666666,0.25,0.8461538461538461,0.16666666666666666,0.6123999999999999,0.496275,0.7213375,0.13333333333333333,0.2222222222222222,0.2777777777777778,0.3333333333333333,4.171428571428572,26.03333333333333,0.3424657534246575,,,,,,,2.0,2.0,,,,,,1.0,,3.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,0.5,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,,,,
