EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,SecondChanceTurnovers,ShootingFouls,Fouls,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,Arc3Frequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,ShortMidRangeAssists,BadPassTurnovers,DefShortMidRangeReboundPct,FtPoints,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,LongMidRangeFGA,LostBallSteals,LongMidRangeFrequency,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Offensive Fouls,AtRimPctBlocked,LongMidRangePctAssisted,Offensive Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,DefLongMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,534.0,9,-10.0,17,17,1.0,4.0,3.0,34,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,31.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,20.0,1.0,0.16666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4656666666666666,0.3333333333333333,0.5,5.8999999999999995,23.1,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,31.0,1,,1,2,,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,627.0,10,-23.0,21,23,,7.0,3.0,44,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,37.0,2.0,,,,,,2.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,20.833333333333336,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5143166666666666,,,11.7,24.05,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630558,1610612748,Davion Mitchell,Davion Mitchell,1630558,MIA,720.0,12,-18.0,25,26,1.0,9.0,2.0,51,1.0,2.0,,2.0,,1.0,4.0,2.0,8.0,41.0,,2.0,1.0,3.0,1.0,7.0,,,,,,1.0,,,,,1.0,,,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,25.925925925925924,,,,,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,0.6666666666666666,0.53792,,,3.85,33.6,0.04,2.0,2.0,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,0.5,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.5,0.25,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.4953,0.375,0.375,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612748,Kyle Anderson,Kyle Anderson,203937,MIA,838.0,14,-27.0,29,30,1.0,9.0,3.0,59,,,,2.0,,,2.0,,,50.0,,,,1.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,9.375,1.0,,0.08333333333333333,,,,,,1.0,,,,,0.44435,,,6.7,,0.034482758620689655,,,,1.0,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,770.0,13,-27.0,26,26,,5.0,3.0,52,,,,1.0,,,1.0,3.0,5.0,45.0,,,,1.0,,2.0,,,,,,,2.0,2.0,,1.0,,,,,0.375,0.5,0.75,17.24137931034483,,,,,,,,,0.25,,,,0.75,0.46825,0.2,0.5,12.9,28.53333333333333,,3.0,3.0,,,,,,,,1.0,,,,,,,0.75,1.0,,1.0,,,1.0,,1.0,,,,,3.0,,1.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.47925,,,,,,2.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641796,1610612748,Pelle Larsson,Pelle Larsson,1641796,MIA,242.0,4,-8.0,9,8,1.0,2.0,1.0,17,1.0,1.0,,,,1.0,1.0,1.0,2.0,17.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,20.0,,,,,0.5,1.0,1.0,1.0,,,,,1.0,0.511525,,,3.1,26.1,0.1111111111111111,1.0,1.0,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203952,1610612748,Andrew Wiggins,Andrew Wiggins,203952,MIA,124.0,2,-5.0,5,5,1.0,2.0,,10,,,,,,,,1.0,,10.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,1.0,40.0,,,0.5,,,,,,,,,,1.0,0.4038,,,,29.1,0.2,1.0,1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631107,1610612748,Nikola Jović,Nikola Jović,1631107,MIA,217.0,4,-12.0,9,10,,5.0,,19,1.0,1.0,,,,1.0,2.0,1.0,2.0,14.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,44.44444444444444,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.5296,,,9.1,25.7,,1.0,1.0,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642276,1610612748,Kel'el Ware,Kel'el Ware,1642276,MIA,87.0,1,-5.0,3,3,,,,6,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
