EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,ShootingFouls,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallSteals,Loose Ball Fouls,OffCorner3ReboundPct,BadPassTurnovers,OffLongMidRangeReboundPct,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,BlockedAtRim,DefCorner3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,BlockedLongMidRange,Clear Path Fouls,3pt And 1 Free Throw Trips
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,2873.0,48,11,95,94,34,17.0,9.0,189,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,6.0,2.0,7.0,101,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,34,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.35,0.25,0.6666666666666666,10.2803738317757,0.047619047619047616,0.1,0.027777777777777776,0.025,0.07692307692307693,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.6666666666666666,0.3333333333333333,1.0,0.5563,0.6503333333333333,0.1,0.25,0.2857142857142857,2.766666666666667,25.166666666666668,0.35789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,2130.0,36,9,68,69,13,3.0,7.0,137,7.0,14.0,1.0,,,4.0,,10.0,18.0,2.0,4.0,9.0,35.0,75,1.0,,2.0,2.0,6.0,6.0,4.0,1.0,1.0,2.0,,1.0,1.0,,5.0,2.0,2.0,10.0,3.0,13.0,,,2.0,3.0,12.0,,11.0,6.0,,,,,2.0,13,0.3,0.3333333333333333,1.0,0.5,0.5,0.5555555555555556,0.5909090909090909,0.6730769230769231,0.5,0.18181818181818182,37.66233766233766,0.125,0.2857142857142857,0.391304347826087,0.10344827586206896,0.08333333333333333,0.2857142857142857,,0.6363636363636364,0.5,0.5833333333333334,0.14285714285714285,,,,,0.18181818181818182,1.0,,0.8181818181818182,0.5479613636363636,0.4778,0.24,0.2857142857142857,0.05714285714285714,2.7944444444444443,28.6,0.19117647058823528,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,14.0,2.0,2.0,3.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.7,0.7,0.16666666666666666,0.14285714285714285,0.25,0.3333333333333333,0.5,0.4375,0.07692307692307693,0.3333333333333333,0.125,0.2,0.5555555555555556,0.5,0.18181818181818182,0.75,1.0,0.6666666666666666,0.5,0.5,1.0,0.8,0.5,0.2,1.0,1.0,0.5,0.5607375,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,186.0,3,-1,5,5,5,,1.0,10,,,,,,1.0,1.0,,,,1.0,,,5,,1.0,,,,,1.0,2.0,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1.0,16.666666666666668,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.46365,0.46365,,,,,28.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,2210.0,37,19,69,69,15,3.0,8.0,138,,,,2.0,4.0,3.0,,1.0,1.0,3.0,7.0,,11.0,68,,1.0,,,2.0,9.0,3.0,4.0,,4.0,,,3.0,1.0,8.0,,,,,,,,,,1.0,,,,,,,,,15,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,0.6875,0.6875,,0.875,10.126582278481012,,,,,,,,,,,,0.5,0.5,0.5,1.0,0.375,,,0.875,0.5294000000000001,0.5241,,,,22.1,24.24285714285714,0.21739130434782608,,,,,1.0,1.0,1.0,,,1.0,1.0,3.0,,,1.0,,,,,,,4.0,,,,,,,1.0,,1.5,1.5,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.51105,0.2727272727272727,1.0,1.0,1.0,3.0,0.125,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,392.0,7,-5,14,13,14,8.0,2.0,27,1.0,1.0,1.0,,,,,1.0,1.0,,,,2.0,18,1.0,,,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,14,1.0,1.0,,,,1.0,1.0,1.0,1.0,,5.88235294117647,,,0.2,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,0.9215,0.9215,,,1.0,0.6,,1.0,1.0,1.0,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,0.25,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,0.9215,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,1548.0,26,8,51,52,11,3.0,5.0,103,6.0,8.0,,,1.0,2.0,1.0,8.0,11.0,1.0,3.0,2.0,21.0,49,,2.0,,,6.0,,1.0,1.0,1.0,2.0,,1.0,,,5.0,,,1.0,1.0,2.0,4.0,3.0,,,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,,11,0.375,0.375,,0.3333333333333333,0.5,0.7272727272727273,0.6785714285714286,0.7,,0.21428571428571427,25.862068965517242,,,0.058823529411764705,0.045454545454545456,,,1.0,0.5714285714285714,0.75,1.0,0.3333333333333333,0.07142857142857142,,,,0.14285714285714285,,0.5,0.7857142857142857,0.5629153846153846,0.59295,0.13333333333333333,0.16666666666666666,,5.5636363636363635,32.5,0.21568627450980393,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,10.0,,1.0,2.0,1.0,1.0,,,,4.0,,,1.0,,,,1.0,,0.75,0.75,0.18181818181818182,0.25,,,,0.08333333333333333,0.1,,,,0.2,,0.07142857142857142,1.0,1.0,,0.5,0.5,,0.5,,0.5,1.0,,1.0,0.52125,0.14285714285714285,1.0,2.0,1.0,2.0,0.14285714285714285,0.5,0.5,1.0,0.5,,,,,,,3.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,2647.0,44,12,88,88,27,16.0,8.0,176,1.0,3.0,1.0,,1.0,3.0,2.0,1.0,4.0,,4.0,8.0,10.0,94,1.0,3.0,7.0,7.0,,,3.0,2.0,1.0,3.0,1.0,,1.0,,7.0,3.0,2.0,6.0,4.0,10.0,4.0,3.0,,1.0,5.0,,9.0,4.0,,,,,7.0,27,,,,,,0.25,0.125,0.4166666666666667,0.4375,0.5,13.131313131313131,0.15,0.2222222222222222,0.1875,0.10810810810810811,0.08333333333333333,0.25,,0.375,0.3333333333333333,0.5,,0.125,,,,0.375,0.25,0.5,0.875,0.5076375000000001,0.46697500000000003,0.36363636363636365,0.5714285714285714,0.7,4.55,26.825000000000003,0.3068181818181818,,,,1.0,,,,,1.0,,,,2.0,,,1.0,1.0,4.0,,1.0,,7.0,,,1.0,1.0,,1.0,,,,,0.25,0.3333333333333333,,1.0,,0.17391304347826086,0.058823529411764705,0.2,,0.14285714285714285,0.16666666666666666,0.25,0.125,,,,,,,,,,,,,,,,,1.0,6.0,,,,,0.25,,,,,,,,,1.0,1.0,,0.2,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,209.0,3,-4,8,8,6,8.0,,16,,,,,,1.0,1.0,,,,1.0,4.0,4.0,12,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,4.0,2.0,,,,,2.0,6,,,,,,,,0.6666666666666666,0.5,1.0,37.5,,,,,,,,,,,,,,,,1.0,,1.0,1.0,0.59115,0.59115,0.6666666666666666,1.0,0.5,,24.7,0.75,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,1273.0,21,3,44,43,20,9.0,3.0,87,,,,1.0,2.0,3.0,2.0,1.0,5.0,2.0,5.0,4.0,12.0,51,3.0,2.0,2.0,7.0,,3.0,3.0,1.0,1.0,2.0,,1.0,1.0,,5.0,,1.0,4.0,1.0,5.0,2.0,,2.0,3.0,4.0,1.0,4.0,2.0,,,,,7.0,20,,,0.5,0.4,0.4,0.2,0.4,0.5,0.5833333333333334,0.5,31.25,,0.2,0.23529411764705882,0.07142857142857142,,0.2,,,,,,0.2,0.5,0.5,1.0,0.3,,0.4,0.5,0.451475,0.40917000000000003,0.16666666666666666,0.2857142857142857,0.5833333333333334,14.0,26.32,0.45454545454545453,,,1.0,2.0,1.0,,,,1.0,,,,2.0,,1.0,,1.0,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,0.3333333333333333,,0.25,0.16666666666666666,,0.2,0.25,0.3333333333333333,,0.2,0.5,0.5,,0.3333333333333333,0.3333333333333333,,,,,,,0.3333333333333333,,,,3.0,,1.0,0.3,,,,,,1.0,0.3333333333333333,0.5,,,3.0,,,2.0,,,,,1.0,1.0,1.0,1.0,2.0,0.5,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,320.0,5,-3,13,11,11,11.0,1.0,24,,,,,,,,1.0,3.0,,,,2.0,17,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,,20.0,,,,,,,,,,,,,,,,,,,,0.4188,0.40825,,,1.0,9.6,,0.8461538461538461,,,1.0,3.0,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,,,,,0.4658,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
