EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Transition Take Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,FTDefRebounds,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfOReb,SelfORebPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,HeaveAttempts,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Travels,BlockedArc3,Loose Ball Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,on,BlockedLongMidRange,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,14268.0,238,-29.0,452,447,76.0,101.0,55.0,899,14.0,21.0,3.0,4.0,4.0,5.0,11.0,25.0,3.0,3.0,4.0,12.0,1.0,1.0,10.0,28.0,1.0,3.0,1.0,4.0,28.0,49.0,14.0,40.0,14.0,112,545,5.0,6.0,1.0,4.0,1.0,14.0,4.0,6.0,1.0,5.0,1.0,12.0,34.0,22.0,36.0,6.0,2.0,28.0,10.0,6.0,13.0,4.0,17.0,1.0,3.0,9.0,3.0,1.0,38.0,1.0,5.0,11.0,16.0,1.0,17.0,8.0,4.0,4.0,10.0,3.0,2.0,2.0,7.0,12.0,5.0,5.0,15.0,1.0,1.0,18.0,18.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,2.0,12.0,75.0,2.0,1.0,0.6071428571428571,0.6296296296296297,0.8571428571428571,0.35,0.25,0.2,0.35,0.5714285714285714,0.8333333333333334,0.6666666666666666,0.550561797752809,0.65,0.5,0.578125,0.7,0.5,0.449438202247191,0.12244897959183673,0.14285714285714285,0.12,21.09375,0.8333333333333334,0.08661417322834646,0.009009009009009009,0.060240963855421686,0.0761904761904762,0.004761904761904762,0.014492753623188406,0.07894736842105263,0.0967741935483871,0.07407407407407407,0.06451612903225806,0.047619047619047616,1.0,0.23595505617977527,0.6666666666666666,0.7777777777777778,0.5,0.2808988764044944,0.44,0.5,0.7272727272727273,0.033707865168539325,1.0,1.0,0.6666666666666666,0.1348314606741573,0.3333333333333333,0.3333333333333333,1.0,0.3146067415730337,0.35714285714285715,0.35714285714285715,0.8,0.4,0.75,1.0,0.1,0.3,0.3333333333333333,1.0,0.45454545454545453,0.8,0.09090909090909091,0.36363636363636365,0.25,0.6853932584269663,0.35714285714285715,0.535470786516854,0.5334142857142857,0.5586136363636364,0.08421052631578947,0.14545454545454545,0.125,0.10714285714285714,5.873469387755102,25.639999999999997,0.168141592920354,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627732,1610612746,Ben Simmons,Ben Simmons,1627732,LAC,1625.0,27,-1.0,58,56,17.0,25.0,9.0,114,1.0,2.0,,1.0,,,,2.0,,,,,,,,,,,,,1.0,4.0,,,,2,58,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,2.0,,2.0,,,2.0,,,4.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,2.0,6.0,,,4.0,,,,,,3.0,2.0,3.0,1.0,,17.0,,,1.0,1.0,,,,,,0.25,,,0.25,,,0.25,,,,0.25,0.5,,9.09090909090909,0.5,0.06666666666666667,0.07692307692307693,0.14285714285714285,0.09090909090909091,0.1,,,0.14285714285714285,,,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,0.57745,,,,,,,6.0,,0.29310344827586204,2.0,1.0,1.0,1.0,3.0,1.0,0.5,0.11764705882352941,0.3333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,True,,,,,,,
1627739,1610612746,Kris Dunn,Kris Dunn,1627739,LAC,8136.0,136,-29.0,249,247,22.0,40.0,33.0,496,5.0,9.0,,,1.0,1.0,1.0,5.0,,,2.0,13.0,2.0,2.0,4.0,11.0,,1.0,,1.0,6.0,14.0,6.0,24.0,,30,312,,,,3.0,,,1.0,1.0,,3.0,,2.0,12.0,,18.0,,,11.0,4.0,2.0,4.0,3.0,7.0,3.0,,,4.0,,17.0,6.0,8.0,5.0,13.0,10.0,23.0,5.0,3.0,2.0,1.0,1.0,,,,1.0,,9.0,16.0,1.0,,,,,,,,4.0,2.0,4.0,1.0,2.0,22.0,2.0,,1.0,1.0,1.0,0.25,,,0.25,0.42857142857142855,,1.0,0.39473684210526316,,0.25,0.39473684210526316,,0.25,0.631578947368421,0.14285714285714285,,0.4,13.68421052631579,1.0,0.06944444444444445,0.0967741935483871,0.17391304347826086,0.11016949152542373,0.08264462809917356,0.11428571428571428,0.1,0.02702702702702703,0.13333333333333333,0.18181818181818182,0.15384615384615385,0.25,0.23684210526315788,0.5555555555555556,0.5555555555555556,1.0,0.13157894736842105,0.2,0.3333333333333333,1.0,,,,,0.34210526315789475,0.15384615384615385,0.15384615384615385,1.0,0.2894736842105263,0.36363636363636365,0.36363636363636365,1.0,,,,0.6666666666666666,0.3333333333333333,,,0.25,1.0,0.5,0.25,,0.868421052631579,0.36363636363636365,0.5495513157894736,0.595275,0.54745,,,,0.06666666666666667,4.585714285714286,24.954166666666666,0.08835341365461848,4.0,,,,,2.0,,0.06779661016949153,0.09090909090909091,0.1111111111111111,2.0,0.08333333333333333,,,,,,,,,,,,,,,True,,,,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,5484.0,91,-16.0,177,175,41.0,56.0,20.0,352,,,,,,,,,,,1.0,8.0,,,4.0,9.0,,,1.0,2.0,,,5.0,17.0,,15,215,,,,,,,,,1.0,2.0,,3.0,,,15.0,,,9.0,4.0,,6.0,5.0,11.0,2.0,3.0,3.0,3.0,,27.0,,3.0,6.0,10.0,2.0,12.0,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,2.0,7.0,,,1.0,,,,,,6.0,2.0,7.0,5.0,3.0,40.0,2.0,,,,1.0,0.29411764705882354,,0.5,0.29411764705882354,,,,0.4411764705882353,,0.75,0.4411764705882353,,0.75,1.0,,,,9.950248756218906,0.6666666666666666,0.125,,0.11538461538461539,0.12162162162162163,0.023809523809523808,,0.35294117647058826,,,0.1,0.16666666666666666,0.7142857142857143,,,,,,,,,,,,,0.47058823529411764,0.125,0.125,1.0,0.5294117647058824,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,,,1.0,0.5,1.0,0.4444444444444444,0.5313529411764706,,0.514875,,,,0.2,,24.935294117647057,0.23163841807909605,2.0,1.0,,,,4.0,0.16666666666666666,0.046511627906976744,,0.06451612903225806,,,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,
201935,1610612746,James Harden,James Harden,201935,LAC,13695.0,228,-23.0,432,427,70.0,96.0,54.0,859,13.0,21.0,3.0,4.0,,2.0,10.0,25.0,,1.0,,2.0,1.0,,13.0,32.0,1.0,2.0,5.0,9.0,23.0,47.0,13.0,34.0,16.0,101,524,3.0,6.0,1.0,3.0,7.0,16.0,3.0,7.0,5.0,9.0,5.0,26.0,8.0,38.0,12.0,27.0,2.0,31.0,13.0,3.0,33.0,17.0,50.0,14.0,3.0,16.0,16.0,1.0,117.0,2.0,12.0,16.0,31.0,4.0,35.0,7.0,2.0,5.0,16.0,13.0,1.0,1.0,3.0,17.0,1.0,6.0,15.0,1.0,,17.0,20.0,2.0,,8.0,,5.0,4.0,5.0,3.0,26.0,69.0,1.0,,0.17391304347826086,0.18181818181818182,0.3076923076923077,0.38235294117647056,0.3333333333333333,0.5555555555555556,0.3939393939393939,0.48936170212765956,0.5,0.42857142857142855,0.5246913580246914,0.5,0.65625,0.5674157303370787,0.6666666666666666,0.7222222222222222,0.41975308641975306,0.06382978723404255,0.14285714285714285,,21.632653061224488,0.9411764705882353,0.13333333333333333,0.01834862385321101,0.15,0.14,0.019704433497536946,,0.13513513513513514,0.13559322033898305,0.125,0.13333333333333333,0.2,0.6,0.25925925925925924,0.6190476190476191,0.7222222222222222,0.15384615384615385,0.30864197530864196,0.4,0.4,0.2,0.012345679012345678,,,,0.024691358024691357,,,,0.3950617283950617,0.40625,0.40625,0.3076923076923077,0.4444444444444444,0.75,,0.1111111111111111,0.2222222222222222,0.5,1.0,0.125,,,0.5625,0.5555555555555556,0.6790123456790124,0.41935483870967744,0.5135925,0.5191333333333333,0.48969062500000005,0.11235955056179775,0.1509433962264151,0.15841584158415842,0.25742574257425743,4.810638297872341,27.94705882352941,0.16203703703703703,2.0,3.0,,,,1.0,0.23076923076923078,0.02127659574468085,0.058823529411764705,,1.0,0.024390243902439025,,1.0,,,1.0,2.0,0.058823529411764705,0.05555555555555555,,,,,,,True,,,,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,11442.0,191,-26.0,359,353,40.0,62.0,42.0,712,16.0,18.0,4.0,4.0,1.0,1.0,14.0,30.0,8.0,14.0,4.0,6.0,,1.0,7.0,20.0,,2.0,1.0,4.0,38.0,62.0,11.0,26.0,16.0,125,441,6.0,7.0,,2.0,1.0,13.0,2.0,3.0,1.0,5.0,2.0,9.0,28.0,48.0,30.0,3.0,10.0,20.0,7.0,3.0,14.0,8.0,22.0,5.0,3.0,4.0,10.0,,52.0,6.0,12.0,16.0,32.0,8.0,40.0,7.0,5.0,2.0,5.0,2.0,6.0,1.0,3.0,11.0,4.0,1.0,6.0,2.0,,21.0,20.0,4.0,,11.0,1.0,3.0,1.0,4.0,2.0,8.0,39.0,1.0,,0.3684210526315789,0.42424242424242425,0.9090909090909091,0.4230769230769231,,0.2,0.4230769230769231,0.6129032258064516,0.8571428571428571,0.6666666666666666,0.6193181818181818,0.6666666666666666,0.4375,0.6510416666666666,0.7222222222222222,0.45,0.29545454545454547,0.04838709677419355,,0.1,26.419753086419753,0.45454545454545453,0.15841584158415842,0.06451612903225806,0.16901408450704225,0.16279069767441862,0.04790419161676647,0.08771929824561403,0.06451612903225806,0.1,0.45,0.18867924528301888,0.1111111111111111,0.5,0.20454545454545456,0.8888888888888888,0.8888888888888888,0.4375,0.3409090909090909,0.4666666666666667,0.5185185185185185,0.42857142857142855,0.1590909090909091,0.5714285714285714,0.5714285714285714,0.125,0.06818181818181818,0.6666666666666666,0.6666666666666666,1.0,0.22727272727272727,0.35,0.35,0.8571428571428571,0.4444444444444444,1.0,,,0.2222222222222222,,,0.125,1.0,0.125,0.5,0.25,0.5,0.35,0.5127187500000001,0.5135375,0.495475,0.11578947368421053,0.15942028985507245,0.104,0.072,8.662903225806451,25.81153846153846,0.11142061281337047,2.0,4.0,1.0,,,2.0,0.4,0.02702702702702703,0.034482758620689655,,1.0,0.027777777777777776,2.0,2.0,1.0,,,,0.07692307692307693,,1.0,1.0,1.0,,,,True,,,,,,,
1627884,1610612746,Derrick Jones Jr.,Derrick Jones Jr.,1627884,LAC,2965.0,49,,103,99,43.0,38.0,12.0,202,5.0,9.0,1.0,1.0,2.0,3.0,3.0,6.0,,,3.0,6.0,1.0,2.0,,1.0,,,,,8.0,15.0,3.0,7.0,1.0,26,103,2.0,2.0,,1.0,1.0,5.0,3.0,4.0,,2.0,1.0,7.0,12.0,4.0,9.0,,4.0,1.0,,,,,,,,,,,,2.0,1.0,2.0,4.0,2.0,6.0,3.0,3.0,,1.0,1.0,1.0,,,2.0,,1.0,2.0,,,2.0,4.0,,,1.0,1.0,4.0,2.0,4.0,3.0,7.0,43.0,,1.0,0.75,1.0,1.0,0.42857142857142855,,,0.42857142857142855,0.5333333333333333,1.0,0.75,0.5681818181818182,0.6666666666666666,0.5,0.5416666666666666,0.625,0.4375,0.3181818181818182,,,,22.222222222222225,0.5,0.06896551724137931,0.08,0.05555555555555555,0.06382978723404255,0.043478260869565216,0.058823529411764705,,0.15384615384615385,,,0.2,0.75,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.8,0.2727272727272727,0.5,0.5,0.6666666666666666,,,,,0.2727272727272727,0.5,0.5,1.0,0.045454545454545456,,,,0.3333333333333333,1.0,,0.3333333333333333,,,,0.5,0.6666666666666666,0.3333333333333333,,,0.7272727272727273,,0.5353681818181818,0.49269999999999997,0.4857333333333333,0.043478260869565216,0.0625,0.19230769230769232,0.2692307692307692,4.34,24.17142857142857,0.4174757281553398,,1.0,,,,2.0,0.25,,0.14285714285714285,,2.0,0.18181818181818182,1.0,,,,,,,,,,,1.0,,,True,,,,,,,
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,2362.0,39,,83,80,40.0,18.0,10.0,163,2.0,4.0,1.0,3.0,,2.0,1.0,3.0,,,1.0,2.0,,1.0,1.0,4.0,,,,1.0,3.0,7.0,2.0,6.0,6.0,18,89,1.0,3.0,,,,2.0,1.0,5.0,1.0,2.0,4.0,9.0,2.0,4.0,6.0,,2.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,,1.0,4.0,5.0,3.0,8.0,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,1.0,,4.0,7.0,1.0,,2.0,2.0,,,,,9.0,39.0,,2.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.2,0.46153846153846156,0.3333333333333333,0.35714285714285715,0.5625,0.3333333333333333,0.5,0.46153846153846156,0.14285714285714285,,0.3333333333333333,21.50537634408602,0.75,0.2,,0.07142857142857142,0.14705882352941177,0.08571428571428572,,0.16666666666666666,0.1111111111111111,0.4,,0.25,,0.3076923076923077,0.5,0.5,,0.23076923076923078,0.3333333333333333,0.5,1.0,,,,,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,1.0,0.3333333333333333,,,,,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,0.7692307692307693,0.25,0.5626692307692308,,0.5205357142857142,0.14285714285714285,0.25,0.1111111111111111,0.5,3.3000000000000003,25.583333333333332,0.4819277108433735,3.0,,,,,,,0.15789473684210525,,0.08333333333333333,,,,,,,,,0.2857142857142857,,,,,1.0,1.0,1.0,True,,,,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,11283.0,188,-23.0,344,347,31.0,69.0,40.0,691,19.0,26.0,6.0,8.0,2.0,2.0,19.0,32.0,,,,,,,,,,,,,38.0,58.0,,,9.0,85,434,7.0,10.0,,,2.0,16.0,3.0,4.0,,,,6.0,62.0,14.0,,,14.0,,,2.0,8.0,5.0,13.0,2.0,3.0,5.0,2.0,1.0,31.0,12.0,11.0,16.0,30.0,19.0,49.0,2.0,2.0,,7.0,5.0,1.0,,2.0,8.0,2.0,9.0,14.0,,,17.0,16.0,2.0,,9.0,,6.0,3.0,7.0,3.0,6.0,31.0,1.0,,0.8157894736842105,1.0,,,,,,0.6551724137931034,0.7,0.75,0.6551724137931034,0.7,0.75,0.6538461538461539,0.6666666666666666,0.75,,0.034482758620689655,0.07692307692307693,,18.814432989690722,0.875,0.15841584158415842,0.1411764705882353,0.15714285714285714,0.15789473684210525,0.12337662337662338,0.11320754716981132,0.07407407407407407,0.17307692307692307,0.22727272727272727,0.2037037037037037,,0.42857142857142855,0.4482758620689655,0.7307692307692307,0.7916666666666666,0.6842105263157895,0.5517241379310345,0.59375,0.59375,0.9473684210526315,,,,,,,,,,,,,0.8,0.75,,,,,,0.5,1.0,,,,0.4482758620689655,,0.5185137931034484,0.5821857142857143,0.536175,0.13846153846153847,0.13846153846153847,0.18823529411764706,0.07058823529411765,4.8551724137931025,,0.09011627906976744,7.0,3.0,1.0,,3.0,3.0,0.3333333333333333,0.10144927536231885,0.24,0.13333333333333333,3.0,0.16666666666666666,,,1.0,,,,0.041666666666666664,,,,1.0,,,,True,,,,,,,
1641738,1610612746,Kobe Brown,Kobe Brown,1641738,LAC,80.0,1,2.0,3,4,,,,7,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2,4,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,33.333333333333336,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7823,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
