EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,DefPoss,TotalPoss,Minutes,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,PtsUnassisted2s,ThreePtAssists,Arc3Assists,BadPassSteals,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Corner3FGM,PenaltyArc3FGA,FG3M,PenaltyFtPoints,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,Fouls,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallTurnovers,ShootingFouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,FTOffRebounds,SelfOReb,DeadBallTurnovers,Travels,OffFTReboundPct,SelfORebPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,HeaveAttempts,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,Transition Take Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,OffensiveGoaltends,Charge Fouls Drawn,Corner3PctBlocked
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,9.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,9.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630545,1610612750,Terrence Shannon Jr.,Terrence Shannon Jr.,1630545,MIN,679.0,28,56,11.0,28.0,8.0,10.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,8.0,30.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,8.0,1.0,1.0,0.3333333333333333,0.5,0.2857142857142857,0.5,0.4444444444444444,0.5,0.14285714285714285,33.333333333333336,1.0,0.6666666666666666,0.2,0.375,1.0,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.42857142857142855,0.5377071428571428,0.4462,0.2222222222222222,0.25,0.25,10.783333333333333,25.7,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641740,1610612750,Jaylen Clark,Jaylen Clark,1641740,MIN,985.0,39,78,16.0,39.0,19.0,10.0,4.0,2.0,2.0,1.0,,,,3.0,3.0,1.0,,6.0,49.0,1.0,1.0,2.0,4.0,,,1.0,,3.0,3.0,,3.0,3.0,1.0,,,,,,1.0,,,2.0,19.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.5,0.75,0.5,0.25,9.30232558139535,,,0.3333333333333333,0.25,,0.5,0.5,1.0,1.0,0.5,0.25,,,,,,0.75,0.45687500000000003,0.42679999999999996,,,0.3333333333333333,3.9,23.2,0.48717948717948717,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642265,1610612750,Rob Dillingham,Rob Dillingham,1642265,MIN,985.0,39,78,16.0,39.0,19.0,10.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,8.0,49.0,2.0,4.0,5.0,,1.0,5.0,7.0,3.0,16.0,1.0,1.0,2.0,2.0,,,,,,,3.0,2.0,1.0,5.0,19.0,,,0.3333333333333333,0.5,0.4375,0.4,0.4444444444444444,0.4166666666666667,0.25,20.930232558139537,,0.3333333333333333,0.1111111111111111,0.16666666666666666,,,0.125,1.0,1.0,,0.125,0.5,0.25,0.25,,0.125,0.375,0.5007937499999999,0.5334,0.1111111111111111,0.14285714285714285,0.625,12.233333333333333,25.1,0.48717948717948717,-2.0,1.0,1.0,,1.0,,1.0,4.0,2.0,2.0,,,,,0.125,0.2,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630568,1610612750,Luka Garza,Luka Garza,1630568,MIN,821.0,32,64,14.0,32.0,19.0,10.0,4.0,3.0,3.0,1.0,,,1.0,4.0,4.0,1.0,,11.0,45.0,2.0,2.0,7.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,7.0,19.0,0.25,0.5,1.0,1.0,1.1,1.1666666666666667,1.1,1.1666666666666667,0.2,13.88888888888889,,,,,,,0.6,1.0,1.0,0.3333333333333333,0.2,,,,,0.2,0.8,0.60224,0.5208333333333334,,,0.6363636363636364,3.875,24.4,0.59375,-4.0,1.0,1.0,1.0,,,1.0,6.0,,,,1.0,1.0,,,0.3333333333333333,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,0.3333333333333333,3.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.15384615384615385,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.7030333333333334,0.5454545454545454,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,976.0,38,77,16.0,39.0,19.0,10.0,4.0,,1.0,,,,3.0,,1.0,4.0,,3.0,49.0,,,3.0,,3.0,1.0,1.0,1.0,2.0,,,,,,,2.0,1.0,2.0,,2.0,,,3.0,19.0,,,,,0.3,1.5,0.3,1.5,0.8,16.27906976744186,1.0,,,,,,0.2,,,,,,,,,0.6,1.0,0.52932,0.46815,,,1.0,1.2,24.625,0.48717948717948717,-2.0,,,,1.0,,1.0,,,,,,,,0.2,,,,,1.0,1.0,,,,,1.0,0.25,0.25,,,,,1.0,,,1.0,1.0,,,,1.0,3.0,,1.0,,,1.0,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631159,1610612750,Leonard Miller,Leonard Miller,1631159,MIN,461.0,17,35,8.0,18.0,11.0,,2.0,4.0,5.0,,,,1.0,4.0,5.0,1.0,,11.0,23.0,2.0,3.0,7.0,4.0,1.0,,,,,1.0,,1.0,3.0,,,,,1.0,1.0,,,,7.0,11.0,0.5,0.6666666666666666,0.8,0.6666666666666666,0.9166666666666666,0.875,0.9166666666666666,0.875,0.16666666666666666,35.0,,,0.2,0.125,,,0.8333333333333334,0.8,0.8,0.5,,,,,,0.16666666666666666,1.0,0.536825,0.5550625,,,0.6363636363636364,2.32,24.8,0.6111111111111112,,2.0,3.0,,,,1.0,4.0,,,,,,,,0.75,0.6666666666666666,,,1.0,1.0,,,,,,1.0,1.0,,0.5,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.4167,0.18181818181818182,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,22631.0,764,1530,377.0,766.0,269.0,276.0,98.0,10.0,20.0,16.0,1.0,2.0,60.0,18.0,38.0,88.0,10.0,130.0,907.0,7.0,14.0,50.0,18.0,58.0,37.0,50.0,23.0,113.0,19.0,14.0,34.0,46.0,21.0,5.0,14.0,9.0,28.0,11.0,16.0,13.0,2.0,50.0,265.0,0.5,0.5625,0.47368421052631576,0.5,0.47619047619047616,0.4880952380952381,0.49242424242424243,0.5319148936170213,0.6984126984126984,18.038331454340476,0.5,0.09210526315789473,0.11176470588235295,0.10248447204968944,0.08,0.11666666666666667,0.15873015873015872,0.5,0.5263157894736842,0.4,0.12698412698412698,0.015873015873015872,0.5,0.5,,0.47619047619047616,0.8571428571428571,0.5417189516129032,0.5226287499999999,0.015748031496062992,0.05128205128205128,0.38461538461538464,4.771052631578947,25.92954545454546,0.35117493472584854,-62.0,3.0,6.0,7.0,28.0,8.0,28.0,18.0,13.0,9.0,16.0,0.4375,0.5,0.7142857142857143,0.2222222222222222,0.14285714285714285,0.5,0.19047619047619047,12.0,20.0,28.0,9.0,6.0,13.0,1.0,45.0,0.3181818181818182,0.32558139534883723,0.0875,0.1,0.42857142857142855,0.42857142857142855,0.47619047619047616,3.0,4.0,16.0,6.0,3.0,6.0,17.0,9.0,78.0,4.0,16.0,3.0,12.0,0.9285714285714286,0.32142857142857145,0.5,0.5,0.53125,0.018072289156626505,0.031161473087818695,0.023809523809523808,,0.26666666666666666,0.26666666666666666,0.9375,0.26666666666666666,0.75,0.3333333333333333,0.3,0.27586206896551724,0.5511833333333334,0.13076923076923078,5.0,17.0,2.0,4.0,1.0,4.0,3.0,0.75,1.0,1.0,14.0,,0.04,0.013513513513513514,False,1.0,3.0,3.0,2.0,6.0,3.0,9.0,2.0,2.0,3.0,4.0,8.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0,0.3333333333333333,0.07894736842105263,0.05,0.125,0.05263157894736842,0.0427807486631016,0.05,0.05263157894736842,0.018518518518518517,0.13636363636363635,0.9166666666666666,0.2,0.3333333333333333,1.0,0.4,0.3333333333333333,1.0,0.375,,,,,,,,,,,,,,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,18580.0,629,1251,310.0,622.0,216.0,235.0,81.0,18.0,30.0,15.0,,5.0,36.0,22.0,50.0,63.0,15.0,125.0,718.0,6.0,16.0,40.0,28.0,36.0,18.0,35.0,13.0,87.0,8.0,11.0,19.0,27.0,6.0,2.0,12.0,8.0,23.0,10.0,24.0,17.0,4.0,40.0,213.0,0.6363636363636364,0.6666666666666666,0.44,0.375,0.48672566371681414,0.39705882352941174,0.5165289256198347,0.4878048780487805,0.5575221238938053,20.027816411682892,0.5217391304347826,0.08088235294117647,0.06153846153846154,0.07142857142857142,0.10638297872340426,0.054945054945054944,0.26548672566371684,0.6,0.6666666666666666,0.6111111111111112,0.13274336283185842,0.04424778761061947,,,,0.3185840707964602,0.8230088495575221,0.5463345132743362,0.5180926470588234,0.034482758620689655,0.07547169811320754,0.32,5.411999999999999,24.55079365079365,0.34726688102893893,-10.0,4.0,7.0,4.0,27.0,9.0,18.0,16.0,17.0,7.0,4.0,0.26666666666666666,0.2857142857142857,0.75,0.23893805309734514,0.20588235294117646,0.5714285714285714,0.2647058823529412,9.0,9.0,22.0,13.0,6.0,5.0,,24.0,0.3492063492063492,0.3492063492063492,0.057971014492753624,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.2647058823529412,5.0,6.0,13.0,2.0,5.0,6.0,20.0,5.0,60.0,2.0,13.0,3.0,8.0,0.9090909090909091,0.2777777777777778,0.8333333333333334,0.7272727272727273,0.7692307692307693,0.022727272727272728,0.028368794326241134,0.030303030303030304,0.019230769230769232,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.5454545454545454,0.8333333333333334,0.8,0.2222222222222222,0.3611111111111111,0.5996642857142856,0.16,4.0,12.0,5.0,5.0,2.0,5.0,1.0,0.2,,2.0,11.0,2.0,,0.03076923076923077,False,,1.0,3.0,2.0,4.0,2.0,5.0,4.0,,4.0,10.0,5.0,,6.0,2.0,,3.0,,1.0,,4.0,1.0,5.0,3.0,,3.0,5.0,0.4,0.08,0.1,0.06666666666666667,,0.03333333333333333,,0.05,,0.1,1.0,0.09090909090909091,,,0.36363636363636365,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,
