EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,FG2M,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,Arc3Assists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceFG2M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,LongMidRangePctAssisted,HeaveAttempts,Travels,SecondChanceAtRimFGM,Charge Fouls Drawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsPutbacks,BlockedArc3,on,SecondChanceArc3FGM,Fg3aBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Corner3PctBlocked
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,2134.0,36.0,-7.0,73.0,73,35.0,33,10.0,146,4.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,2.0,3.0,5.0,4.0,9.0,2.0,14.0,77.0,1.0,1.0,1.0,3.0,3.0,5.0,2.0,11.0,12.0,6.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,3.0,2.0,3.0,5.0,3.0,8.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,11.0,35.0,1.0,1.0,0.4444444444444444,0.6,0.4444444444444444,0.42857142857142855,0.5625,0.4375,0.25,0.55,0.6428571428571429,0.2,0.25,22.89156626506024,1.0,0.16666666666666666,0.1,0.15,0.13157894736842105,0.08333333333333333,0.0625,0.5,0.2,0.1,0.3333333333333333,0.07692307692307693,0.14285714285714285,0.125,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,0.375,0.25,0.5,0.375,0.6666666666666666,0.9285714285714286,0.3333333333333333,0.5417250000000001,0.5627125,0.06666666666666667,0.16666666666666666,0.07142857142857142,0.7857142857142857,3.2400000000000007,24.88888888888889,0.4794520547945205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,3.0,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,3968.0,66.0,33.0,139.0,139,70.0,75,17.0,278,8.0,,5.0,9.0,,,,,1.0,8.0,1.0,5.0,26.0,1.0,8.0,19.0,48.0,120.0,1.0,2.0,2.0,13.0,1.0,5.0,13.0,26.0,,8.0,1.0,1.0,4.0,10.0,14.0,5.0,2.0,2.0,38.0,,9.0,5.0,15.0,2.0,17.0,1.0,2.0,,2.0,3.0,3.0,,5.0,15.0,,24.0,10.0,2.0,26.0,70.0,2.0,,0.125,0.2,0.125,0.4264705882352941,0.3611111111111111,0.5222222222222223,0.5,0.52,0.23529411764705882,0.038461538461538464,,30.379746835443036,0.6666666666666666,0.14285714285714285,0.225,,0.18666666666666668,0.015151515151515152,,,0.2222222222222222,0.11764705882352941,0.1111111111111111,0.3076923076923077,0.07142857142857142,0.05555555555555555,0.23529411764705882,0.2647058823529412,,,,,0.23529411764705882,0.125,0.125,,,0.2777777777777778,,,0.2777777777777778,0.2,0.47058823529411764,0.125,0.5278,0.53535,0.23255813953488372,0.2857142857142857,0.041666666666666664,0.5416666666666666,9.523076923076923,25.975,0.5035971223021583,6.0,3.0,3.0,4.0,9.0,13.0,5.0,4.0,22.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.15384615384615385,0.15384615384615385,0.5,0.38461538461538464,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.03333333333333333,0.08333333333333333,0.75,0.75,0.3333333333333333,0.3333333333333333,0.375,0.2647058823529412,0.4444444444444444,0.4444444444444444,0.6,0.3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,2718.0,45.0,-13.0,93.0,100,43.0,44,12.0,193,1.0,,,5.0,,,,,,9.0,,4.0,8.0,,9.0,7.0,11.0,105.0,1.0,,,4.0,,4.0,1.0,3.0,,9.0,,,3.0,2.0,5.0,,2.0,,12.0,,3.0,1.0,6.0,,6.0,,1.0,,1.0,3.0,2.0,,2.0,7.0,,8.0,4.0,,3.0,43.0,,,,,,0.11764705882352941,0.125,0.2619047619047619,,0.16666666666666666,0.5294117647058824,,,22.429906542056074,0.3333333333333333,0.038461538461538464,0.13636363636363635,,0.08333333333333333,,,,,0.07692307692307693,,0.14285714285714285,0.125,,0.058823529411764705,0.29411764705882354,,,,,0.5294117647058824,,,,,,,,0.5,,0.5882352941176471,,0.5100411764705882,0.49810625000000003,0.19047619047619047,0.3333333333333333,,0.2727272727272727,9.9875,25.644444444444442,0.46236559139784944,1.0,,1.0,,2.0,2.0,1.0,2.0,2.0,,2.0,,,2.0,,,,1.0,2.0,,,,,0.5,0.5,0.25,0.25,,0.2857142857142857,,,,1.0,1.0,,0.2,0.2,0.11764705882352941,,,,0.500275,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,8432.0,141.0,1.0,304.0,308,122.0,122,29.0,612,5.0,,2.0,4.0,1.0,5.0,1.0,3.0,8.0,20.0,4.0,7.0,10.0,9.0,25.0,6.0,45.0,308.0,1.0,4.0,6.0,5.0,5.0,10.0,,21.0,27.0,20.0,8.0,1.0,9.0,8.0,17.0,4.0,2.0,5.0,42.0,2.0,12.0,15.0,28.0,4.0,32.0,1.0,3.0,2.0,1.0,12.0,5.0,17.0,31.0,9.0,1.0,11.0,6.0,,21.0,122.0,,1.0,0.36,0.5,0.36,0.5571428571428572,0.7,0.5625,0.6,0.7,0.7142857142857143,0.1,0.2,15.522388059701493,0.25,0.20833333333333334,0.15789473684210525,0.02564102564102564,0.18243243243243243,0.02962962962962963,0.03278688524590164,,0.19047619047619047,0.21875,0.21052631578947367,0.17647058823529413,0.12,0.05263157894736842,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.2,0.2,1.0,0.5714285714285714,0.4,0.4,1.0,,0.13333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.5714285714285714,0.8571428571428571,0.4,0.5201328571428572,0.5049966666666666,0.15,0.4,0.13333333333333333,0.4666666666666667,5.089999999999999,25.568,0.40131578947368424,3.0,1.0,2.0,1.0,1.0,6.0,3.0,12.0,,,4.0,2.0,,1.0,8.0,7.0,1.0,1.0,9.0,4.0,1.0,,3.0,1.0,1.0,0.6,0.6,,0.09090909090909091,,0.03508771929824561,0.041666666666666664,0.6,0.75,1.0,0.5,0.5,0.02857142857142857,1.0,1.0,0.5,0.2165,1.0,1.0,2.0,,3.0,1.0,1.0,,2.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.043478260869565216,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,2156.0,36.0,2.0,75.0,76,37.0,33,9.0,151,1.0,,1.0,,1.0,3.0,,,2.0,6.0,,1.0,1.0,3.0,9.0,,11.0,82.0,,,,1.0,,1.0,,2.0,9.0,6.0,2.0,,,1.0,1.0,,,,3.0,2.0,,,,2.0,2.0,,3.0,,3.0,4.0,2.0,1.0,3.0,2.0,,,,,2.0,37.0,,1.0,0.3333333333333333,,0.3333333333333333,0.55,0.5,0.55,,0.5,0.9,,,16.27906976744186,0.75,,,0.08695652173913043,,0.04878048780487805,0.1,,,,,,,,0.1,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,0.5,,1.0,0.3333333333333333,0.5725399999999999,0.628975,,,,0.18181818181818182,1.0,25.87777777777778,0.49333333333333335,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,0.47595,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,3562.0,59.0,-4.0,131.0,133,30.0,31,7.0,264,5.0,,1.0,6.0,1.0,2.0,,,1.0,9.0,,2.0,12.0,2.0,11.0,6.0,24.0,127.0,1.0,,2.0,3.0,,2.0,3.0,7.0,6.0,8.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,,11.0,1.0,3.0,4.0,7.0,1.0,8.0,,8.0,6.0,2.0,8.0,2.0,1.0,2.0,5.0,,6.0,4.0,,7.0,30.0,,1.0,0.18181818181818182,,0.2,0.391304347826087,0.4,0.48,1.0,0.5833333333333334,0.4782608695652174,0.08333333333333333,0.2,23.741007194244606,1.0,0.14814814814814814,0.08333333333333333,0.02857142857142857,0.1111111111111111,0.01818181818181818,0.034482758620689655,,0.2,0.0625,0.3333333333333333,0.08,0.09090909090909091,,0.21739130434782608,0.2608695652173913,0.08695652173913043,0.5,0.5,1.0,0.391304347826087,0.1111111111111111,0.1111111111111111,1.0,,0.2,,,0.4,,0.6956521739130435,0.125,0.5117340909090909,0.452075,0.16,0.2857142857142857,0.08333333333333333,0.2916666666666667,5.55,28.89090909090909,0.22900763358778625,3.0,1.0,3.0,,1.0,6.0,2.0,8.0,4.0,,2.0,,,,2.0,1.0,1.0,,,,2.0,,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,0.6,0.75,0.6666666666666666,0.5,0.5,0.043478260869565216,,,1.0,,,,,,,,,,,,,0.6666666666666666,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,2975.0,50.0,2.0,103.0,105,45.0,53,14.0,208,2.0,,,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,5.0,2.0,3.0,,10.0,103.0,1.0,,,1.0,1.0,2.0,,3.0,6.0,1.0,,1.0,3.0,1.0,4.0,,2.0,1.0,9.0,1.0,4.0,2.0,6.0,1.0,7.0,,3.0,3.0,,4.0,1.0,1.0,5.0,,,,,,3.0,45.0,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.625,0.5,0.625,,0.5,0.375,0.2,,10.256410256410257,0.75,0.09523809523809523,0.13333333333333333,0.038461538461538464,0.11764705882352941,0.020833333333333332,0.045454545454545456,,0.16666666666666666,0.09090909090909091,,0.05263157894736842,0.2727272727272727,,0.25,0.375,0.25,1.0,1.0,1.0,0.125,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.625,,0.52048125,0.5142000000000001,,,,0.3,5.84,24.399999999999995,0.4368932038834951,1.0,,1.0,,,2.0,,2.0,2.0,,1.0,,,,4.0,,4.0,,1.0,,,,2.0,0.5,0.5,0.4,,0.3333333333333333,,,,,0.5,0.5,,0.3333333333333333,0.5,,,,,0.4152,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,3300.0,55.0,14.0,127.0,121,52.0,27,12.0,248,3.0,1.0,1.0,,4.0,4.0,2.0,2.0,4.0,11.0,1.0,3.0,5.0,8.0,15.0,7.0,37.0,119.0,1.0,,2.0,1.0,3.0,5.0,3.0,14.0,24.0,11.0,4.0,2.0,3.0,2.0,5.0,2.0,2.0,,12.0,,3.0,2.0,5.0,1.0,6.0,,1.0,,1.0,3.0,2.0,1.0,2.0,4.0,,7.0,3.0,,14.0,52.0,,1.0,0.5333333333333333,0.6,0.5333333333333333,0.75,0.9166666666666666,0.782608695652174,1.0,0.9285714285714286,0.75,0.4,0.3333333333333333,18.84057971014493,0.3333333333333333,0.06666666666666667,0.10344827586206896,,0.0847457627118644,0.020833333333333332,,,,,0.25,,0.42857142857142855,,0.15,,0.2,1.0,1.0,1.0,0.55,0.36363636363636365,0.36363636363636365,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,0.9,0.36363636363636365,0.5555875,0.5577583333333332,0.13043478260869565,0.375,0.05405405405405406,0.3783783783783784,7.720000000000001,25.173333333333336,0.4094488188976378,2.0,1.0,,1.0,2.0,3.0,1.0,6.0,,,,1.0,,,2.0,2.0,,,2.0,,,1.0,,1.0,1.0,0.6,1.0,,,,0.058823529411764705,,0.6666666666666666,1.0,1.0,,,0.1,0.5,1.0,1.0,0.6806,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,2844.0,47.0,4.0,96.0,102,35.0,60,15.0,198,10.0,5.0,3.0,2.0,2.0,4.0,1.0,2.0,,3.0,,,15.0,2.0,7.0,6.0,26.0,91.0,6.0,1.0,5.0,4.0,1.0,2.0,2.0,5.0,6.0,3.0,,4.0,1.0,,1.0,,1.0,,2.0,1.0,9.0,7.0,19.0,5.0,24.0,,,,,2.0,,1.0,1.0,8.0,2.0,9.0,4.0,1.0,5.0,35.0,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.45454545454545453,0.25,0.5,0.35714285714285715,0.3125,0.3181818181818182,0.26666666666666666,0.3,24.778761061946906,,0.2916666666666667,0.3103448275862069,0.04,0.3018867924528302,0.0784313725490196,0.05,,0.4,0.09090909090909091,0.5,0.2222222222222222,0.45454545454545453,,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.5,0.5,1.0,0.13636363636363635,,,,0.8333333333333334,0.5,0.3333333333333333,0.5,,,0.7727272727272727,,0.5649636363636363,0.5412833333333333,0.16,0.2222222222222222,0.19230769230769232,0.19230769230769232,5.46,24.61428571428571,0.3645833333333333,5.0,,1.0,1.0,3.0,7.0,,10.0,4.0,,,3.0,1.0,3.0,2.0,2.0,,1.0,2.0,,1.0,,,0.7142857142857143,0.7142857142857143,0.4666666666666667,,0.5,0.5,0.16666666666666666,0.11538461538461539,0.2,0.5,0.7142857142857143,0.6,0.5,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.4533,,,,,,,,,,,,1.0,,2.0,,,,1.0,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,,1.0,2.0,,,,0.4,1.0,,,,,,,,,,True,,,,,,,,,,,,,
