EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveAttempts,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,LongMidRangeAssists,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,on,Offensive Fouls Drawn,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Transition Take Fouls Drawn,DefensiveGoaltends
1627736,1610612765,Malik Beasley,Malik Beasley,1627736,DET,2300.0,38,-15,78.0,81,31.0,29,6.0,159,1.0,2.0,1.0,2.0,3.0,2.0,4.0,11.0,1.0,2.0,1.0,4.0,4.0,14.0,14.0,103,1.0,1.0,4.0,2.0,12.0,11.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,31.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.25,0.3888888888888889,0.3888888888888889,0.7777777777777778,0.25,0.5,21.839080459770116,1.0,0.09523809523809523,0.05555555555555555,0.08333333333333333,0.09090909090909091,0.03225806451612903,0.1111111111111111,0.5,0.125,0.1111111111111111,0.5,0.5,1.0,0.1111111111111111,0.16666666666666666,0.6111111111111112,0.36363636363636365,0.36363636363636365,1.0,1.0,0.2,0.4,0.4,0.8888888888888888,0.36363636363636365,0.5346264705882353,0.5865,0.5546625,7.3,26.39285714285714,0.3974358974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,267.0,4,1,9.0,10,1.0,1,1.0,19,,,,,,,,,,,,,,,,13,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,7728.0,129,17,257.0,260,73.0,62,37.0,517,10.0,21.0,11.0,22.0,,,3.0,18.0,1.0,4.0,28.0,47.0,3.0,18.0,81.0,279,1.0,15.0,4.0,4.0,3.0,18.0,3.0,6.0,19.0,9.0,28.0,6.0,17.0,65.0,1.0,5.0,14.0,20.0,2.0,22.0,4.0,2.0,8.0,4.0,14.0,9.0,18.0,73.0,,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5957446808510638,0.5,0.547945205479452,0.27692307692307694,0.1276595744680851,0.045454545454545456,29.0,0.5714285714285714,0.16666666666666666,0.014285714285714285,0.10638297872340426,0.1450381679389313,0.017094017094017096,,0.2222222222222222,0.10714285714285714,0.3230769230769231,0.47619047619047616,0.625,0.1,0.3384615384615385,,0.27692307692307694,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5789473684210527,,0.21052631578947367,0.6,0.16666666666666666,0.5392746153846154,0.5619,0.5704342105263157,6.453191489361703,26.127777777777776,0.2840466926070039,4.0,1.0,5.0,15.0,3.0,4.0,2.0,16.0,1.0,8.0,2.0,5.0,27.0,52.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,18.0,1.0,1.0,8.0,1.0,5.0,5.0,5.0,3.0,27.0,1.0,0.5,0.5333333333333333,0.5789473684210527,0.5909090909090909,0.23809523809523808,0.16666666666666666,0.02127659574468085,0.03125,0.02702702702702703,0.22857142857142856,0.06451612903225806,0.10526315789473684,0.07142857142857142,0.6,0.6818181818181818,0.7142857142857143,0.06153846153846154,0.75,0.75,0.3333333333333333,0.5,0.45454545454545453,0.5,0.1111111111111111,0.14814814814814814,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,8090.0,135,6,265.0,273,77.0,68,39.0,538,22.0,30.0,10.0,9.0,1.0,,,1.0,,1.0,24.0,40.0,,2.0,69.0,297,,12.0,1.0,38.0,,,,6.0,2.0,4.0,6.0,4.0,2.0,16.0,5.0,11.0,10.0,23.0,8.0,31.0,7.0,2.0,5.0,4.0,11.0,25.0,23.0,77.0,4.0,0.7916666666666666,0.8636363636363636,,,,0.6,0.5714285714285714,0.5948275862068966,0.047619047619047616,0.15,0.3333333333333333,22.115384615384613,0.45454545454545453,0.11764705882352941,0.06756756756756757,0.22,0.15555555555555556,0.064,0.1,0.05555555555555555,0.2,0.7142857142857143,0.7333333333333333,0.8148148148148148,0.8636363636363636,0.21428571428571427,0.023809523809523808,0.023809523809523808,,,,,0.7692307692307693,,0.07692307692307693,0.7619047619047619,,0.6404756097560975,0.6420833333333333,0.683675,2.9025,38.05,0.29056603773584905,5.0,8.0,8.0,2.0,,1.0,,21.0,9.0,9.0,,5.0,23.0,10.0,,,,3.0,2.0,,5.0,3.0,1.0,6.0,,,2.0,1.0,1.0,,2.0,36.0,2.0,,14.0,4.0,5.0,4.0,5.0,2.0,23.0,4.0,,0.75,0.6923076923076923,0.6052631578947368,0.1,0.2857142857142857,0.058823529411764705,0.030303030303030304,0.05,0.1111111111111111,0.16129032258064516,0.25,,0.4,0.2222222222222222,0.3333333333333333,0.023809523809523808,,,,0.8888888888888888,0.8,,0.25925925925925924,0.2692307692307692,0.3333333333333333,6.0,7.0,2.0,16.0,4.0,1.0,1.0,2.0,1.0,0.7777777777777778,0.7777777777777778,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.75,0.8333333333333334,0.2318840579710145,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,6640.0,111,8,216.0,227,58.0,56,35.0,443,7.0,9.0,3.0,11.0,5.0,,3.0,5.0,,2.0,11.0,25.0,6.0,10.0,45.0,237,2.0,9.0,2.0,12.0,18.0,5.0,3.0,1.0,1.0,,1.0,,1.0,2.0,2.0,5.0,16.0,21.0,7.0,28.0,3.0,1.0,2.0,1.0,4.0,7.0,4.0,58.0,1.0,0.5454545454545454,0.75,1.0,0.6,0.6,0.44,0.5714285714285714,0.625,0.2857142857142857,0.04,0.09090909090909091,15.503875968992247,0.5,0.2222222222222222,0.03076923076923077,0.13157894736842105,0.19090909090909092,0.06481481481481481,,0.25,0.125,0.2571428571428571,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.3142857142857143,0.14285714285714285,0.14285714285714285,0.6,0.6,1.0,,0.2727272727272727,,0.18181818181818182,0.5428571428571428,0.6,0.5324599999999999,0.62785,0.5287272727272727,7.247999999999999,24.919999999999998,0.26851851851851855,2.0,4.0,3.0,3.0,1.0,5.0,2.0,5.0,4.0,4.0,2.0,2.0,16.0,10.0,,,,5.0,,,2.0,,1.0,2.0,1.0,,2.0,,,,,5.0,3.0,,4.0,,4.0,3.0,5.0,3.0,16.0,,1.0,0.4444444444444444,0.6363636363636364,0.7272727272727273,,,0.11627906976744186,0.06896551724137931,0.11764705882352941,0.22580645161290322,0.2,0.14285714285714285,,0.6,0.2727272727272727,0.3,0.14285714285714285,0.2,0.2,1.0,0.6666666666666666,1.0,1.0,0.1111111111111111,0.15384615384615385,0.35555555555555557,4.0,4.0,1.0,12.0,6.0,,1.0,1.0,,1.0,0.9166666666666666,1.0,,0.1111111111111111,1.0,0.25,0.26666666666666666,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6,0.6,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,True,,,,,,,,
203471,1610612765,Dennis Schröder,Dennis Schröder,203471,DET,1952.0,33,-20,61.0,72,27.0,25,6.0,133,2.0,3.0,2.0,3.0,,,2.0,3.0,1.0,2.0,2.0,8.0,2.0,3.0,10.0,92,1.0,2.0,2.0,,3.0,3.0,2.0,1.0,6.0,1.0,7.0,1.0,3.0,15.0,2.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,,2.0,,27.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.25,0.45454545454545453,0.45454545454545453,0.2727272727272727,0.125,,15.714285714285715,,0.05555555555555555,0.15384615384615385,,0.03225806451612903,0.08,0.2,,,0.2727272727272727,0.6666666666666666,1.0,,0.2727272727272727,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,,0.5,0.5454545454545454,0.6666666666666666,0.5365090909090909,0.4695833333333333,0.5875874999999999,7.887499999999999,25.96666666666667,0.4426229508196721,,,1.0,,,2.0,1.0,,2.0,1.0,1.0,,5.0,4.0,3.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,,0.5,0.5,0.625,0.625,0.3333333333333333,,,,,0.1111111111111111,,,0.3333333333333333,,,,0.18181818181818182,,,,,0.5,0.5,,,0.5,,,,3.0,,,,,,,0.5,0.5,0.3333333333333333,,,,0.3,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,475.0,8,-1,16.0,17,2.0,6,1.0,33,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,19,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,1.0,3.0,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,11.76470588235294,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.6451,,,2.1,,0.125,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,
203501,1610612765,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DET,6377.0,106,26,211.0,207,64.0,49,35.0,418,2.0,5.0,,4.0,7.0,2.0,7.0,23.0,5.0,4.0,4.0,12.0,9.0,30.0,40.0,215,7.0,2.0,6.0,6.0,27.0,23.0,7.0,,2.0,1.0,3.0,,1.0,7.0,,3.0,4.0,8.0,,8.0,,,2.0,,6.0,6.0,7.0,64.0,,0.75,0.75,1.0,0.3,0.3,0.3333333333333333,0.4166666666666667,0.46511627906976744,0.7142857142857143,,,19.444444444444443,0.3333333333333333,0.058823529411764705,,0.07317073170731707,0.06422018348623854,,,0.2,0.12,0.11904761904761904,0.4,0.4,1.0,0.09523809523809523,0.16666666666666666,0.5476190476190477,0.30434782608695654,0.30434782608695654,1.0,0.5,,0.25,0.5,0.8333333333333334,0.30434782608695654,0.5491642857142857,0.5977166666666667,0.53191875,8.708333333333334,25.376666666666665,0.3033175355450237,4.0,2.0,,2.0,,3.0,1.0,5.0,3.0,,2.0,,6.0,2.0,,1.0,,,1.0,,,2.0,2.0,4.0,,1.0,1.0,,1.0,,,5.0,2.0,,2.0,,,,,,6.0,,0.3333333333333333,,0.375,0.375,,0.16666666666666666,,,,0.034482758620689655,,,,,0.5,0.5,0.07142857142857142,,,,0.2,,0.25,0.047619047619047616,0.16666666666666666,0.15,1.0,1.0,1.0,9.0,,,1.0,,,0.3333333333333333,0.4,0.45,,,0.5,1.0,0.225,2.0,,2.0,2.0,,,,0.2857142857142857,0.5,0.2857142857142857,0.2857142857142857,1.0,0.2,,,2.0,1.0,0.4,1.0,1.0,1.0,0.5,,True,,,,,,,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,6585.0,110,11,212.0,216,52.0,43,35.0,428,14.0,21.0,6.0,4.0,,,,,,,17.0,25.0,,,42.0,227,,6.0,,20.0,,,,3.0,10.0,4.0,14.0,3.0,9.0,32.0,12.0,12.0,11.0,25.0,15.0,40.0,1.0,1.0,3.0,2.0,5.0,15.0,7.0,52.0,1.0,0.5882352941176471,0.8333333333333334,,,,0.68,0.68,0.7,,0.12,0.25,13.833992094861662,0.6,0.15942028985507245,0.18461538461538463,0.2857142857142857,0.2072072072072072,0.14018691588785046,0.11538461538461539,0.06666666666666667,0.2916666666666667,0.84,0.6666666666666666,0.7368421052631579,0.5714285714285714,0.16,,,,,,,1.0,,,0.84,,0.615036,0.5978777777777777,0.6524333333333333,2.2760000000000002,,0.24528301886792453,7.0,7.0,3.0,3.0,,,,8.0,9.0,3.0,,5.0,11.0,14.0,,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,11.0,1.0,,5.0,1.0,4.0,4.0,4.0,3.0,11.0,1.0,,0.5,0.5,0.6111111111111112,0.09523809523809523,0.3333333333333333,0.07142857142857142,0.2,0.09090909090909091,0.06896551724137931,0.32,0.2777777777777778,0.4,0.75,0.75,1.0,,,,,0.7777777777777778,0.5,,0.1724137931034483,0.1724137931034483,0.2619047619047619,6.0,7.0,,14.0,10.0,,,2.0,,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3333333333333333,,0.8571428571428571,0.16666666666666666,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,2.0,True,,,,,,,,
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,36.0,1,-3,,2,,1,,2,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
