EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FG3APct,LiveBallTurnoverPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,DefTwoPtRebounds,DefRebounds,BadPassTurnovers,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,DefThreePtRebounds,SelfOReb,DeadBallTurnovers,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,LongMidRangeFGM,ShootingFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,PtsUnassisted3s,Arc3Assists,DefAtRimReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTDefRebounds,DefFTReboundPct,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyFG3M,BlockedAtRim,PenaltyFg3Pct,AtRimPctBlocked,DefCorner3ReboundPct,PenaltyCorner3Accuracy,LongMidRangeAssists,on,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,OffensiveGoaltends,FTOffRebounds,Transition Take Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,OffFTReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,BlockedLongMidRange,StepOutOfBoundsTurnovers,Charge Fouls,BlockedCorner3
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,271.0,5,2,7,6,3,,1.0,13,,,,,,,,6,,,,,,,,1.0,,,2.0,1.0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,303.0,5,1,12,10,5,1.0,,22,,,,,,,,10,,,,,,,,4.0,,,,,,,,5,,,,,,,,,,25.0,,,,,,,,,,,,,1.0,0.4503,,,,,,0.4166666666666667,1.0,1.0,1.0,,1.0,,1.0,,1.0,,3.0,1.0,,2.0,1.0,1.0,0.5,1.0,1.0,27.2,,,,,,,,,,1.0,,,3.0,4.0,1.0,,,,,,,,0.75,0.8,,,,,,,0.4503,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,229.0,4,1,9,8,2,1.0,,17,,,,,,,6.0,10,,,,,,,,,,,1.0,,,,,2,,,,,,1.5,,1.5,,22.22222222222222,,,,,,,,,,,,,1.0,0.49605,,,,,,0.2222222222222222,2.0,,2.0,,,,2.0,,,,,,,,,1.0,,1.0,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,3.0,2.0,,,,,1.0,,,,0.5,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,3186.0,53,1,98,93,21,34.0,14.0,191,5.0,5.0,,,5.0,6.0,16.0,105,,,2.0,10.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,4.0,4.0,,1.0,21,,1.0,1.0,0.8333333333333334,,0.65,,0.6666666666666666,1.0,12.06896551724138,0.037037037037037035,0.045454545454545456,0.04081632653061224,0.2,,0.5,1.0,1.0,1.0,,,,0.9,0.63834,,0.09090909090909091,0.14285714285714285,0.125,3.016666666666666,0.21428571428571427,2.0,,4.0,3.0,,,2.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,,0.4,0.5,0.2,,24.55,1.0,1.0,,1.0,1.0,1.0,2.0,4.0,,1.0,,,4.0,5.0,,,,1.0,4.0,1.0,1.0,1.0,0.18181818181818182,0.14285714285714285,0.18181818181818182,0.1,,,1.0,1.0,0.7702,0.25,,1.0,2.0,,,,,,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,0.25,,,0.07692307692307693,0.3333333333333333,0.09090909090909091,,1.0,,0.2,0.5,0.5,1.0,,,,,,,,,,,1.0,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,False,0.05263157894736842,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,8364.0,139,-40,259,260,26,48.0,36.0,519,12.0,13.0,5.0,5.0,16.0,24.0,41.0,301,5.0,6.0,13.0,20.0,3.0,14.0,17.0,46.0,2.0,1.0,10.0,10.0,10.0,2.0,5.0,26,,0.625,0.9090909090909091,0.6666666666666666,0.8333333333333334,0.546875,0.8333333333333334,0.5694444444444444,0.8125,14.666666666666666,0.1794871794871795,0.045454545454545456,0.11805555555555555,0.4,0.05555555555555555,0.40625,0.9230769230769231,0.9230769230769231,0.5833333333333334,0.8333333333333334,1.0,,0.65625,0.5657109375,0.5458999999999999,0.14285714285714285,0.18518518518518517,0.3170731707317073,5.575,0.10038610038610038,3.0,,8.0,6.0,1.0,,3.0,2.0,4.0,2.0,10.0,5.0,,8.0,,0.25,0.625,0.09375,,23.7375,1.0,1.0,4.0,9.0,2.0,2.0,1.0,8.0,12.0,2.0,,,15.0,29.0,5.0,,,1.0,8.0,1.0,1.1666666666666667,1.0,0.24193548387096775,0.23770491803278687,0.275,0.28125,0.4444444444444444,0.5,0.3333333333333333,1.0,0.5483666666666667,0.1951219512195122,2.0,1.0,5.0,,,1.0,,,1.0,,,3.0,,1.0,14.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.125,,0.125,0.041666666666666664,0.1111111111111111,0.23333333333333334,0.1875,0.22916666666666666,0.07142857142857142,1.0,0.0625,0.15625,0.2,0.2,1.0,,,,,,,,0.3333333333333333,,,7.0,,,,3.0,10.0,,1.0,,2.0,,1.0,1.0,,,0.11904761904761904,0.14285714285714285,0.75,,,2.0,0.16666666666666666,,,,,,1.0,1.0,,1.0,,0.25,1.0,,False,0.041666666666666664,1.0,2.0,1.0,1.0,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,10988.0,183,-43,341,340,44,75.0,46.0,681,14.0,22.0,2.0,3.0,40.0,73.0,119.0,395,5.0,9.0,18.0,20.0,,1.0,2.0,22.0,6.0,2.0,15.0,18.0,24.0,3.0,11.0,44,3.0,0.25,0.2564102564102564,0.547945205479452,0.5555555555555556,0.4675925925925926,0.47058823529411764,0.5,0.5294117647058824,31.97969543147208,0.01,,0.005494505494505495,0.05,,0.2037037037037037,0.6363636363636364,0.7,0.35714285714285715,0.17647058823529413,0.6666666666666666,,0.5277777777777778,0.4898671296296297,0.5058071428571429,0.09482758620689655,0.13580246913580246,0.15126050420168066,8.46027397260274,0.12903225806451613,29.0,6.0,35.0,18.0,8.0,,29.0,18.0,24.0,12.0,54.0,7.0,2.0,8.0,,0.32407407407407407,0.875,0.26851851851851855,0.375,26.017142857142858,2.0,3.0,19.0,37.0,3.0,8.0,7.0,13.0,60.0,6.0,1.0,3.0,12.0,20.0,5.0,,,1.0,13.0,0.375,0.1875,0.325,0.14634146341463414,0.125,0.1346153846153846,0.3425925925925926,0.5135135135135135,0.5588235294117647,0.1875,0.6666666666666666,0.486853125,0.1092436974789916,14.0,,6.0,,1.0,2.0,7.0,7.0,7.0,2.0,8.0,18.0,7.0,5.0,7.0,,1.0,,1.0,1.0,,0.8571428571428571,0.2,0.25,0.2,0.0684931506849315,0.08108108108108109,0.1,0.15789473684210525,0.07272727272727272,,,0.12962962962962962,0.05555555555555555,,,,0.2413793103448276,0.25,0.8571428571428571,0.058823529411764705,,,0.4117647058823529,0.125,0.2413793103448276,7.0,6.0,0.5,0.5,0.14285714285714285,2.0,2.0,2.0,4.0,,,2.0,2.0,2.0,0.05714285714285714,0.16666666666666666,,,0.21052631578947367,2.0,3.0,5.0,0.18181818181818182,0.2857142857142857,0.5,1.0,0.16666666666666666,,,,,,0.09090909090909091,0.2,,3.0,False,,,,,,1.0,1.0,1.0,0.034482758620689655,0.09090909090909091,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,3654.0,61,-15,112,109,27,31.0,17.0,221,5.0,10.0,1.0,4.0,7.0,15.0,27.0,139,1.0,5.0,4.0,8.0,2.0,4.0,6.0,15.0,3.0,1.0,7.0,7.0,11.0,1.0,4.0,27,1.0,0.5714285714285714,0.5714285714285714,0.4666666666666667,0.2,0.38461538461538464,0.16666666666666666,0.45,0.25,23.134328358208954,0.12903225806451613,0.07692307692307693,0.10526315789473684,0.4,,0.38461538461538464,0.5,0.5,0.6,0.6666666666666666,0.25,1.0,0.8076923076923077,0.5464115384615386,0.556275,0.13793103448275862,0.2222222222222222,0.14814814814814814,4.0600000000000005,0.24107142857142858,9.0,2.0,11.0,7.0,2.0,,9.0,,,,,1.0,1.0,1.0,,0.4230769230769231,1.0,0.34615384615384615,0.3333333333333333,25.89090909090909,3.0,3.0,2.0,4.0,3.0,4.0,1.0,7.0,6.0,,,,3.0,9.0,,,,1.0,7.0,0.75,0.5,0.5,0.10714285714285714,0.2,0.16666666666666666,0.15384615384615385,0.5,0.5,0.5,1.0,0.5725166666666667,0.25925925925925924,1.0,1.0,2.0,,,,1.0,1.0,2.0,,1.0,6.0,1.0,,6.0,3.0,,,1.0,1.0,,1.0,0.18181818181818182,,0.18181818181818182,,,0.35294117647058826,,0.35714285714285715,0.17647058823529413,,0.038461538461538464,0.07692307692307693,0.5,0.5,1.0,0.1111111111111111,0.1111111111111111,1.0,,,,0.16666666666666666,,0.1111111111111111,,4.0,,,,2.0,,,2.0,,1.0,,1.0,1.0,,,0.10526315789473684,,0.5,,,,,,,,,,,,,,,0.3333333333333333,,,False,0.09523809523809523,,,,,,,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,3922.0,65,-4,116,115,29,48.0,16.0,231,1.0,1.0,,,1.0,1.0,5.0,137,,,,,,1.0,1.0,3.0,3.0,3.0,5.0,,,,,29,,,,1.0,,0.5,,0.5,,3.6231884057971016,0.03125,,0.01694915254237288,0.14285714285714285,,0.2,1.0,1.0,,,,,1.0,0.49783,0.2847,,,,3.3,0.25,2.0,2.0,4.0,,2.0,,2.0,2.0,3.0,1.0,7.0,,,,,0.8,,0.4,0.6666666666666666,24.6,1.0,1.0,,,1.0,1.0,,5.0,2.0,1.0,,1.0,1.0,2.0,,,,1.0,5.0,1.0,0.8333333333333334,0.8333333333333334,0.03225806451612903,0.021739130434782608,,,,,0.3333333333333333,1.0,0.46221666666666666,1.0,,,2.0,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,1.0,,1.0,1.0,0.25,,0.25,,,,,,,1.0,,0.4,,,,0.5,0.5,1.0,,,,1.0,,0.5,,1.0,,,,,,1.0,,,,,,,0.25,0.5,,,,,,1.0,0.14285714285714285,,,1.0,0.5,,,1.0,1.0,0.5,,,,,False,,,,,,,,,,,1.0,0.5,,,,
202709,1610612753,Cory Joseph,Cory Joseph,202709,ORL,6560.0,109,-4,208,206,14,23.0,28.0,414,2.0,2.0,,,4.0,6.0,23.0,214,,,,6.0,,1.0,1.0,8.0,5.0,2.0,9.0,3.0,,,,14,,0.75,0.75,0.6666666666666666,,0.5476190476190477,,0.5476190476190477,,9.205020920502092,0.015625,,0.008695652173913044,,,0.09523809523809523,1.0,1.0,1.0,,,,0.8095238095238095,0.517754761904762,0.61305,,,,7.75,0.0673076923076923,11.0,,15.0,,,,11.0,7.0,11.0,3.0,26.0,,,1.0,,0.7142857142857143,,0.5238095238095238,,25.873333333333335,,,1.0,3.0,,,,,2.0,4.0,,2.0,4.0,7.0,,,,2.0,,,,,0.08163265306122448,0.061224489795918366,0.06666666666666667,0.14285714285714285,0.3333333333333333,0.5,,,,,1.0,1.0,4.0,,,,4.0,1.0,5.0,,1.0,15.0,4.0,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.04081632653061224,,0.05405405405405406,,,0.047619047619047616,0.19047619047619047,0.25,0.25,1.0,0.36363636363636365,0.36363636363636365,1.0,,,,1.0,,0.36363636363636365,1.0,5.0,1.0,1.0,1.0,,,,3.0,,,2.0,,,,,,0.05263157894736842,,,,4.0,0.3333333333333333,,,1.0,0.25,,,,,,,,,2.0,False,,1.0,,,,,,,,,,,1.0,,,
203484,1610612753,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,ORL,8303.0,138,-39,262,262,27,53.0,35.0,524,,1.0,,,2.0,7.0,22.0,298,1.0,1.0,2.0,2.0,1.0,,1.0,12.0,7.0,5.0,10.0,3.0,4.0,,,27,1.0,0.5,0.5,0.2857142857142857,1.0,0.35185185185185186,0.3333333333333333,0.3620689655172414,0.3333333333333333,9.966777408637874,,0.015384615384615385,0.007042253521126761,,,0.037037037037037035,,,,,,,0.7777777777777778,0.5158574074074074,0.428,,,0.09090909090909091,15.1,0.10305343511450382,14.0,1.0,20.0,3.0,1.0,,14.0,4.0,8.0,3.0,20.0,1.0,1.0,2.0,,0.7407407407407407,0.5,0.5185185185185185,0.5,25.625,,,,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,,4.0,11.0,,1.0,1.0,3.0,3.0,1.0,0.5,0.5,0.06896551724137931,0.09401709401709402,0.10526315789473684,0.037037037037037035,,,,,0.4458,0.13636363636363635,5.0,1.0,6.0,,1.0,,4.0,1.0,5.0,,2.0,15.0,4.0,,7.0,,1.0,,2.0,2.0,1.0,1.0,0.25,,0.25,,,0.11864406779661017,,0.10638297872340426,,0.3333333333333333,0.18518518518518517,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,,,0.3333333333333333,,0.2857142857142857,2.0,5.0,0.4,0.4,0.5,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,0.16666666666666666,,1.0,False,0.020833333333333332,1.0,,,,,,1.0,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,411.0,7,-7,12,14,2,7.0,1.0,26,1.0,1.0,,,1.0,1.0,2.0,19,,,,2.0,,,,2.0,,,4.0,,,,,2,2.0,1.0,1.0,1.0,,1.0,,1.0,,7.692307692307692,,,,,,1.0,1.0,1.0,1.0,,,,1.0,0.785,,,,,1.2,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,0.5,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,2557.0,43,-3,76,70,18,28.0,15.0,146,1.0,1.0,,,4.0,8.0,10.0,82,,,,8.0,2.0,1.0,3.0,7.0,,,12.0,2.0,2.0,,1.0,18,2.0,1.0,1.0,0.5,,0.3333333333333333,,0.38461538461538464,,21.875,0.047619047619047616,0.08695652173913043,0.06818181818181818,,,0.08333333333333333,1.0,1.0,1.0,,,,0.4166666666666667,0.49769090909090913,0.54645,0.07692307692307693,0.1111111111111111,,11.549999999999999,0.23684210526315788,4.0,,4.0,2.0,,,4.0,4.0,5.0,2.0,11.0,7.0,,8.0,1.0,0.3333333333333333,0.875,0.3333333333333333,,29.575,,,,2.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,4.0,7.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.0625,0.14814814814814814,0.125,0.16666666666666666,,,,,0.38665,0.2,5.0,,,,,,,2.0,,,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,0.2727272727272727,,0.2222222222222222,0.125,,0.4166666666666667,,,,,,,,,,,1.0,,,3.0,6.0,0.6,0.6,1.0,,,,,,,,,,,,0.08333333333333333,,,,,1.0,,,,,,,,,,,,0.5,,1.0,False,0.10526315789473684,,2.0,,,,,,,,,,,1.0,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,9880.0,165,-21,306,306,37,63.0,42.0,612,16.0,22.0,4.0,5.0,32.0,76.0,107.0,345,5.0,10.0,13.0,20.0,5.0,6.0,11.0,37.0,3.0,,17.0,23.0,32.0,2.0,15.0,37,1.0,0.3125,0.35714285714285715,0.42105263157894735,0.5,0.4521276595744681,0.5,0.4908256880733945,0.5416666666666666,34.463276836158194,0.06741573033707865,0.06756756756756757,0.06748466257668712,,,0.23404255319148937,0.7272727272727273,0.8421052631578947,0.3125,0.5,0.8,,0.425531914893617,0.4882547872340425,0.4220428571428571,0.14018691588785046,0.16853932584269662,0.12149532710280374,9.551315789473684,0.12091503267973856,18.0,4.0,18.0,22.0,4.0,,18.0,10.0,17.0,5.0,41.0,10.0,4.0,13.0,3.0,0.19148936170212766,0.7692307692307693,0.19148936170212766,0.4,26.166666666666668,1.0,1.0,8.0,33.0,2.0,6.0,4.0,14.0,44.0,7.0,3.0,4.0,16.0,26.0,6.0,1.0,,4.0,14.0,0.3333333333333333,0.5,0.5384615384615384,0.2191780821917808,0.16666666666666666,0.1590909090909091,0.35106382978723405,0.24242424242424243,0.2857142857142857,0.1,1.0,0.50641,0.1308411214953271,21.0,,,,,,7.0,,7.0,,,15.0,7.0,8.0,7.0,6.0,3.0,,3.0,2.0,3.0,0.7142857142857143,0.3888888888888889,,0.3888888888888889,0.10526315789473684,0.15151515151515152,0.1076923076923077,0.2777777777777778,0.09615384615384616,0.1276595744680851,0.75,0.22340425531914893,,,,,0.3888888888888889,0.3888888888888889,0.7142857142857143,,,,,,0.3888888888888889,8.0,10.0,0.38095238095238093,0.38095238095238093,0.25,3.0,8.0,,3.0,,,,2.0,2.0,,,0.10204081632653061,0.04,0.375,,6.0,4.0,0.36363636363636365,,,3.0,0.75,,,2.0,1.0,0.5,0.13636363636363635,0.15384615384615385,,1.0,False,0.09090909090909091,,1.0,1.0,,,,,,,2.0,0.5,,,2.0,1.0
