EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlockedArc3,Clear Path Fouls,BlockedLongMidRange,on,3pt And 1 Free Throw Trips
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,2130.0,36,9,68,69,13,3,7.0,137,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,7.0,75,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,13,1.0,1.0,1.0,0.2,0.2,0.5,0.35714285714285715,0.4375,0.5,0.7142857142857143,11.688311688311687,0.0625,0.034482758620689655,0.08333333333333333,1.0,0.2857142857142857,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.42857142857142855,1.0,1.0,0.5372571428571429,0.7051,0.125,0.3333333333333333,0.2857142857142857,3.2,25.2,0.19117647058823528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,38360.0,639,19,1265,1244,328,241,180.0,2509,67.0,96.0,23.0,3.0,5.0,69.0,113.0,211.0,26.0,74.0,82.0,386.0,1423,44.0,22.0,95.0,122.0,69.0,68.0,15.0,9.0,24.0,8.0,1.0,10.0,1.0,57.0,18.0,38.0,209.0,13.0,8.0,30.0,40.0,82.0,1.0,97.0,49.0,12.0,6.0,12.0,6.0,94.0,323,0.5398230088495575,0.6288659793814433,0.8846153846153846,0.35135135135135137,0.3561643835616438,0.5355450236966824,0.5333333333333333,0.5916149068322981,0.6351351351351351,0.2596491228070175,24.67620995228357,0.05084745762711865,0.05815831987075929,0.058823529411764705,0.5,0.3368421052631579,0.6979166666666666,0.7613636363636364,0.582089552238806,0.017543859649122806,0.6,0.75,1.0,0.24210526315789474,0.36507936507936506,0.5964912280701754,0.5249848591549295,0.5249330645161291,0.15723270440251572,0.20164609053497942,0.24611398963730569,6.097156398104267,27.166216216216217,0.2592885375494071,22.0,29.0,19.0,35.0,90.0,11.0,25.0,1.0,2.0,1.0,1.0,23.0,5.0,9.0,6.0,18.0,30.0,46.0,6.0,11.0,12.0,90.0,26.0,7.0,19.0,104.0,9.0,32.0,1.0,23.0,21.0,2.0,4.0,18.0,2.0,75.0,82.0,14.0,171.0,1.0,5.0,10.0,5.0,6.0,5.0,4.0,2.0,1.0,4.0,9.0,33.0,78.0,5.0,11.0,11.0,1.0,1.0,3.0,17.0,5.0,1.0,4.0,6.0,2.0,1.0,7.0,3.0,0.5454545454545454,0.3684210526315789,0.6521739130434783,0.5909090909090909,0.6842105263157895,0.5793650793650794,0.7142857142857143,0.02702702702702703,0.0995260663507109,0.08333333333333333,0.14444444444444443,0.2,0.014492753623188406,0.25,0.45161290322580644,0.058823529411764705,0.2751677852348993,0.2604166666666667,0.06792452830188679,0.26791808873720135,0.06432748538011696,0.07772020725388601,0.041666666666666664,0.19101123595505617,0.3146853146853147,0.30303030303030304,0.27555555555555555,0.20634920634920634,0.008403361344537815,0.3157894736842105,0.3888888888888889,0.45454545454545453,0.4,0.08771929824561403,0.44,0.44,0.7272727272727273,0.3333333333333333,0.3382352941176471,0.8695652173913043,0.5087719298245614,0.7586206896551724,0.2727272727272727,0.03508771929824561,0.5,1.0,0.15789473684210525,0.5555555555555556,0.8,0.8260869565217391,0.015873015873015872,1.0,0.2857142857142857,0.3333333333333333,0.3382352941176471,0.5281942857142856,0.013333333333333334,0.23316062176165803,,,,,,,,True,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,4844.0,81,9,158,159,22,19,22.0,317,2.0,4.0,,1.0,3.0,15.0,6.0,14.0,5.0,18.0,1.0,28.0,157,2.0,,,4.0,15.0,15.0,4.0,2.0,6.0,1.0,1.0,2.0,,14.0,,,5.0,4.0,2.0,1.0,4.0,7.0,1.0,3.0,2.0,,,,,,22,0.3333333333333333,0.3333333333333333,1.0,0.2777777777777778,0.2777777777777778,0.42857142857142855,0.421875,0.42424242424242425,,0.5625,20.32967032967033,,,,,0.125,0.5,0.5,,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.46875,,0.6875,0.509925,0.44305,0.06060606060606061,0.13333333333333333,,8.4,26.266666666666666,0.13924050632911392,,,,2.0,8.0,2.0,2.0,,,,,4.0,1.0,2.0,,,,,1.0,2.0,,3.0,,,,8.0,,,,4.0,,,2.0,,,1.0,4.0,,5.0,,2.0,3.0,,1.0,1.0,2.0,,,,1.0,5.0,13.0,,,,,2.0,,1.0,,,,,,,2.0,,0.5,,,,0.75,,0.75,,,,,,,0.75,,,0.08888888888888889,0.02564102564102564,,0.05952380952380952,,,,0.2727272727272727,0.043478260869565216,,,0.14285714285714285,,0.25,0.25,0.25,,0.0625,1.0,1.0,1.0,0.26666666666666666,0.26666666666666666,1.0,,,,,,,1.0,0.5,1.0,,,,,,0.26666666666666666,0.5814,,0.10714285714285714,,,,,,,,True,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,3469.0,58,3,112,109,20,7,16.0,221,1.0,3.0,,2.0,3.0,6.0,2.0,5.0,4.0,9.0,,16.0,130,1.0,,,4.0,12.0,6.0,5.0,,5.0,,,3.0,2.0,10.0,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,20,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.4,0.5714285714285714,0.5714285714285714,,0.6428571428571429,11.450381679389313,,,,,0.21428571428571427,0.3333333333333333,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,,0.8571428571428571,0.5457285714285715,0.449775,,,,10.16,24.82222222222222,0.17857142857142858,,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,3.0,,,1.0,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,3.0,5.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.5,,1.5,0.1111111111111111,0.2,0.3333333333333333,,,0.16666666666666666,,0.25,,0.041666666666666664,0.07142857142857142,,0.05263157894736842,,,,,,0.14285714285714285,0.09090909090909091,,,,,,,0.14285714285714285,0.5,0.5,1.0,0.3333333333333333,0.4,1.0,,,,,,,1.0,1.0,1.0,,,,0.5,,0.3333333333333333,0.51105,,0.1875,,,,,,,,True,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,392.0,7,-7,11,12,5,3,,23,,,,,,1.0,,,,1.0,,,18,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,1.0,9.090909090909092,,,,,,,,,,,,,1.0,,1.0,0.501,0.501,,,,,25.6,0.45454545454545453,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,31817.0,530,-14,1059,1048,294,220,143.0,2107,30.0,50.0,7.0,12.0,46.0,43.0,47.0,90.0,29.0,89.0,37.0,218.0,1213,15.0,18.0,66.0,56.0,69.0,42.0,12.0,9.0,21.0,5.0,4.0,6.0,1.0,51.0,8.0,16.0,61.0,29.0,11.0,12.0,20.0,34.0,2.0,47.0,22.0,16.0,12.0,18.0,9.0,65.0,289,0.5957446808510638,0.6222222222222222,0.7931034482758621,0.3258426966292135,0.32954545454545453,0.5222222222222223,0.505586592178771,0.545,0.6346153846153846,0.4972067039106145,18.0772391125719,0.027586206896551724,0.03131115459882583,0.049019607843137254,0.5,0.27932960893854747,0.6,0.7894736842105263,0.6666666666666666,0.2569832402234637,0.2608695652173913,0.2727272727272727,1.0,0.24022346368715083,0.17073170731707318,0.776536312849162,0.556465254237288,0.5493269230769231,0.11224489795918367,0.205607476635514,0.30275229357798167,6.360000000000002,24.94943820224719,0.2776203966005666,3.0,7.0,4.0,8.0,22.0,9.0,18.0,1.0,6.0,4.0,14.0,17.0,3.0,6.0,6.0,12.0,4.0,11.0,4.0,12.0,6.0,26.0,9.0,10.0,26.0,38.0,18.0,4.0,1.0,17.0,18.0,3.0,5.0,8.0,,19.0,19.0,7.0,45.0,3.0,18.0,8.0,3.0,3.0,2.0,5.0,2.0,,3.0,6.0,15.0,35.0,2.0,2.0,2.0,,,4.0,5.0,,,4.0,4.0,,1.0,5.0,3.0,0.3333333333333333,0.38461538461538464,0.36363636363636365,0.6,0.43478260869565216,0.5853658536585366,0.5,0.033707865168539325,0.2,0.24,0.22727272727272727,0.043478260869565216,0.023255813953488372,0.4,0.23333333333333334,,0.07569721115537849,0.0811965811965812,0.03619909502262444,0.07835051546391752,0.015384615384615385,0.025477707006369428,0.0625,0.07228915662650602,0.07964601769911504,0.07272727272727272,0.0898876404494382,0.05357142857142857,0.0379746835443038,0.12290502793296089,0.36363636363636365,0.47058823529411764,0.5,0.1005586592178771,0.5,0.5294117647058824,0.4444444444444444,0.3953488372093023,0.40476190476190477,0.6470588235294118,0.30434782608695654,0.42857142857142855,0.3333333333333333,0.2608695652173913,0.16666666666666666,1.0,0.2608695652173913,0.5,0.6666666666666666,0.5714285714285714,0.34146341463414637,0.2857142857142857,0.2926829268292683,0.5,0.40476190476190477,0.5326970588235295,,0.11926605504587157,2.0,2.0,0.05555555555555555,0.017241379310344827,,,,True,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,28001.0,467,36,922,897,253,187,119.0,1819,30.0,47.0,13.0,,5.0,25.0,37.0,70.0,8.0,30.0,37.0,135.0,1021,20.0,20.0,49.0,46.0,24.0,25.0,37.0,27.0,64.0,20.0,7.0,23.0,2.0,155.0,23.0,35.0,114.0,15.0,8.0,9.0,21.0,36.0,,46.0,18.0,6.0,2.0,7.0,3.0,49.0,248,0.6216216216216216,0.71875,1.0,0.26666666666666666,0.26666666666666666,0.5285714285714286,0.49,0.5532786885245902,0.7,0.3,13.541666666666666,0.09387755102040816,0.07936507936507936,0.1276595744680851,0.42857142857142855,0.47,0.6382978723404256,0.7894736842105263,0.6333333333333333,0.05,,,,0.25,0.52,0.77,0.5546755,0.5433879999999999,0.15517241379310345,0.20930232558139536,0.362962962962963,3.9942857142857147,25.60666666666667,0.27440347071583515,4.0,7.0,9.0,7.0,21.0,,2.0,,,,2.0,8.0,,,1.0,3.0,6.0,11.0,,,2.0,14.0,13.0,1.0,5.0,28.0,,10.0,,8.0,12.0,2.0,12.0,12.0,,42.0,35.0,2.0,79.0,,7.0,12.0,3.0,7.0,3.0,5.0,1.0,,5.0,4.0,26.0,50.0,,7.0,2.0,,,6.0,2.0,,,6.0,4.0,,,4.0,6.0,,0.2,0.5454545454545454,0.65,0.5454545454545454,0.58,0.5833333333333334,0.06666666666666667,0.17142857142857143,0.19148936170212766,0.14285714285714285,0.2,0.04,0.5714285714285714,0.09523809523809523,,0.16129032258064516,0.20095693779904306,0.061224489795918366,0.1807511737089202,0.08823529411764706,0.06944444444444445,0.038461538461538464,0.09523809523809523,0.22115384615384615,0.12,0.19753086419753085,0.2127659574468085,,0.21,0.3333333333333333,0.3888888888888889,0.5714285714285714,0.02,,,,0.32,0.3333333333333333,1.0,0.6363636363636364,0.5714285714285714,0.25,,,,,,,0.6923076923076923,0.08,,0.12,0.3333333333333333,0.32,0.540488888888889,,0.1037037037037037,1.0,,,0.04081632653061224,1.0,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,29600.0,493,-5,987,963,275,205,143.0,1950,29.0,53.0,16.0,8.0,11.0,81.0,92.0,182.0,31.0,92.0,86.0,363.0,1142,52.0,43.0,121.0,28.0,48.0,81.0,54.0,33.0,87.0,18.0,15.0,38.0,5.0,207.0,6.0,10.0,47.0,4.0,3.0,11.0,42.0,85.0,3.0,101.0,34.0,4.0,2.0,4.0,2.0,117.0,270,0.15217391304347827,0.15555555555555556,0.5161290322580645,0.33695652173913043,0.33695652173913043,0.5054945054945055,0.5054744525547445,0.5642633228840125,0.6111111111111112,0.3357664233576642,31.500872600349037,0.022222222222222223,0.020964360587002098,0.03125,0.5,0.19343065693430658,0.5471698113207547,0.6444444444444445,0.13793103448275862,0.040145985401459854,0.7272727272727273,0.7272727272727273,1.0,0.2956204379562044,0.21333333333333335,0.5291970802919708,0.49194343065693397,0.47978399999999993,0.11551155115511551,0.1619047619047619,0.3333333333333333,8.202197802197801,25.993478260869566,0.2786220871327254,2.0,4.0,8.0,51.0,98.0,12.0,31.0,3.0,3.0,1.0,1.0,23.0,3.0,5.0,5.0,22.0,7.0,12.0,6.0,8.0,10.0,42.0,30.0,6.0,23.0,156.0,45.0,4.0,,23.0,15.0,,11.0,4.0,,22.0,13.0,2.0,37.0,1.0,1.0,31.0,5.0,20.0,4.0,11.0,,,4.0,14.0,18.0,37.0,,,1.0,,5.0,1.0,6.0,3.0,2.0,15.0,1.0,,,1.0,12.0,0.75,0.2608695652173913,0.5833333333333334,0.5769230769230769,0.8,0.52,0.84,,0.08241758241758242,0.1509433962264151,0.05102040816326531,,,0.7380952380952381,0.08,,0.05752212389380531,0.09734513274336283,0.01932367149758454,0.07743362831858407,0.01652892561983471,0.006622516556291391,0.05357142857142857,0.09722222222222222,0.049019607843137254,0.019230769230769232,0.08092485549132948,0.1509433962264151,0.007518796992481203,0.35766423357664234,0.5204081632653061,0.5483870967741935,0.17647058823529413,0.11313868613138686,0.3870967741935484,0.41379310344827586,0.08333333333333333,0.2839506172839506,0.2839506172839506,0.34782608695652173,0.2,0.5,,0.15,1.0,1.0,0.25,0.6,0.6666666666666666,0.5,0.013333333333333334,1.0,0.29333333333333333,0.22727272727272727,0.2839506172839506,0.47395000000000004,0.010752688172043012,0.11570247933884298,,,0.06451612903225806,0.018867924528301886,,2.0,1.0,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,11207.0,187,38,370,363,127,77,59.0,733,2.0,4.0,1.0,5.0,11.0,24.0,4.0,12.0,9.0,35.0,10.0,45.0,394,2.0,2.0,9.0,2.0,24.0,23.0,4.0,8.0,12.0,6.0,2.0,3.0,1.0,32.0,1.0,2.0,7.0,4.0,,4.0,8.0,11.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,9.0,127,0.25,0.3333333333333333,0.8888888888888888,0.2571428571428571,0.2647058823529412,0.3333333333333333,0.3723404255319149,0.42452830188679247,0.3,0.7446808510638298,13.958810068649885,0.009615384615384616,0.01098901098901099,0.037037037037037035,1.0,0.0851063829787234,0.5,0.6666666666666666,,0.23404255319148937,0.45454545454545453,0.45454545454545453,1.0,0.5106382978723404,0.07692307692307693,0.8297872340425532,0.5300076086956522,0.5027416666666666,0.09615384615384616,0.25,0.2,8.133333333333333,26.634285714285713,0.34324324324324323,1.0,1.0,1.0,1.0,6.0,1.0,2.0,,2.0,1.0,2.0,4.0,2.0,5.0,,9.0,1.0,2.0,2.0,7.0,,8.0,2.0,1.0,11.0,6.0,3.0,2.0,1.0,4.0,1.0,2.0,,1.0,,1.0,4.0,,5.0,,4.0,4.0,1.0,3.0,2.0,1.0,1.0,,1.0,3.0,3.0,4.0,,,,,,,,,1.0,1.0,,,,,1.0,0.2857142857142857,0.09090909090909091,0.5,1.0,0.4444444444444444,0.2692307692307692,0.4444444444444444,0.05714285714285714,0.08333333333333333,0.25,,,0.08333333333333333,0.5,,,0.047058823529411764,0.011764705882352941,0.01282051282051282,0.029411764705882353,,,0.05,0.05555555555555555,0.021739130434782608,0.09523809523809523,0.013888888888888888,,,0.1276595744680851,0.16666666666666666,0.16666666666666666,,0.0425531914893617,0.5,0.5,1.0,0.16666666666666666,0.18181818181818182,0.75,0.1111111111111111,1.0,,0.2222222222222222,,,0.5555555555555556,0.4,1.0,1.0,0.15384615384615385,0.5,0.6923076923076923,,0.17391304347826086,0.5430583333333333,0.027777777777777776,0.17777777777777778,,,,,,,,True,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,32054.0,534,-17,1059,1040,264,206,149.0,2099,25.0,40.0,10.0,8.0,27.0,34.0,64.0,129.0,22.0,61.0,10.0,204.0,1200,27.0,5.0,52.0,54.0,63.0,34.0,32.0,16.0,48.0,8.0,8.0,15.0,6.0,112.0,5.0,18.0,59.0,24.0,18.0,10.0,25.0,19.0,3.0,13.0,5.0,13.0,7.0,14.0,8.0,52.0,260,0.421875,0.46551724137931033,0.9545454545454546,0.36065573770491804,0.36065573770491804,0.49612403100775193,0.5105263157894737,0.5204081632653061,0.5652173913043478,0.32105263157894737,18.070318887980374,0.016556291390728478,0.034482758620689655,0.01098901098901099,0.5714285714285714,0.21052631578947367,0.625,0.78125,0.44,0.14210526315789473,0.2962962962962963,0.2962962962962963,1.0,0.17894736842105263,0.22727272727272727,0.531578947368421,0.5145942105263157,0.5072079545454544,0.02577319587628866,0.03759398496240601,0.2549019607843137,8.230232558139535,24.7,0.24929178470254956,5.0,7.0,6.0,37.0,69.0,2.0,20.0,1.0,4.0,2.0,9.0,14.0,2.0,3.0,5.0,8.0,9.0,18.0,3.0,7.0,,27.0,13.0,7.0,17.0,74.0,3.0,12.0,,14.0,8.0,,11.0,13.0,,22.0,18.0,1.0,41.0,2.0,6.0,15.0,2.0,12.0,3.0,3.0,,2.0,1.0,7.0,15.0,35.0,,1.0,3.0,,,4.0,1.0,,,2.0,5.0,,,4.0,2.0,0.42857142857142855,0.4117647058823529,0.5,0.48148148148148145,0.54,0.5340909090909091,0.5192307692307693,,0.06201550387596899,0.2,,,,0.6,0.043478260869565216,,0.07228915662650602,0.0873015873015873,0.05909090909090909,0.07984031936127745,0.02631578947368421,0.05,0.08333333333333333,0.07792207792207792,0.03361344537815126,0.1509433962264151,0.07731958762886598,0.1206896551724138,0.020833333333333332,0.3631578947368421,0.5362318840579711,0.5362318840579711,0.3783783783783784,0.10526315789473684,0.1,0.1,1.0,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.28,0.7142857142857143,,0.16,0.25,1.0,0.12,0.6666666666666666,1.0,0.6,0.20454545454545456,0.2222222222222222,0.18181818181818182,0.625,0.4117647058823529,0.5018625,,0.1323529411764706,1.0,,,,1.0,,1.0,True,
