EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,BadPassSteals,LostBallTurnovers,Offensive Fouls Drawn,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,Corner3Assists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,LongMidRangePctBlocked,DefAtRimReboundPct,Technical Free Throw Trips,PenaltyTurnovers,Charge Fouls,Offensive Fouls,BlockedCorner3,on,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,FTOffRebounds,Arc3PctBlocked,OffFTReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,2851.0,48,86,88,26.0,40.0,10.0,174,4.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,2.0,4.0,1.0,17.0,140,1.0,1.0,8.0,6.0,6.0,1.0,4.0,5.0,3.0,8.0,2.0,2.0,1.0,8.0,26.0,0.6,1.0,1.0,0.5,0.5,0.8333333333333334,1.0,0.8,1.0,0.7727272727272727,1.0,0.4,13.26530612244898,0.2222222222222222,0.045454545454545456,0.15151515151515152,0.07142857142857142,0.2,0.16666666666666666,0.5,0.8,1.0,0.5,0.1,0.3,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.9,0.5945500000000001,0.5684250000000001,0.09090909090909091,0.14285714285714285,0.47058823529411764,3.2833333333333328,24.0,0.3023255813953488,-53.0,2.0,3.0,1.0,,,1.0,2.0,3.0,,4.0,,4.0,4.0,1.0,,1.0,2.0,,2.0,,2.0,,4.0,2.0,1.0,,,1.0,,,,2.0,2.0,,4.0,6.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.2,,,,0.1,0.06666666666666667,,0.15384615384615385,,,0.25,0.07142857142857142,,,,1.0,1.0,1.0,,0.1,,,,1.0,0.6666666666666666,,0.6054666666666666,0.23529411764705882,,,2.0,,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.25,,1.0,,,,0.5,,,,1.0,,False,,,2.0,2.0,0.6666666666666666,1.0,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,5077.0,85,155,155,43.0,67.0,21.0,310,9.0,10.0,3.0,4.0,19.0,,1.0,19.0,32.0,2.0,14.0,12.0,56.0,207,4.0,9.0,14.0,6.0,6.0,,6.0,7.0,2.0,9.0,9.0,14.0,6.0,14.0,43.0,0.15789473684210525,0.15789473684210525,1.0,0.14285714285714285,0.14285714285714285,0.59375,0.4444444444444444,0.4782608695652174,0.25,0.5288461538461539,0.3684210526315789,0.30434782608695654,32.04419889502763,0.17647058823529413,,0.1206896551724138,0.01282051282051282,,0.13043478260869565,0.21739130434782608,0.9,0.9,0.2222222222222222,0.41304347826086957,0.021739130434782608,,,,0.25,0.75,0.5217391304347826,0.4918173913043478,0.50458125,0.11764705882352941,0.16216216216216217,0.25,7.625,26.57857142857143,0.27741935483870966,-37.0,2.0,3.0,8.0,3.0,2.0,13.0,3.0,5.0,1.0,7.0,6.0,32.0,,13.0,2.0,1.0,8.0,4.0,12.0,2.0,5.0,1.0,28.0,1.0,1.0,,,2.0,,6.0,4.0,,6.0,,3.0,7.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.6,0.42857142857142855,0.5,0.03125,,0.05263157894736842,1.0,,0.024390243902439025,0.041666666666666664,0.125,,,,0.16666666666666666,,0.25,,,0.42105263157894735,0.4444444444444444,0.125,0.06521739130434782,0.2826086956521739,0.15384615384615385,0.16666666666666666,1.0,0.42857142857142855,0.6666666666666666,0.15384615384615385,0.5657416666666667,0.125,2.0,,1.0,,2.0,6.0,,2.0,7.0,,1.0,2.0,2.0,2.0,1.0,,,,2.0,,0.07142857142857142,,0.6666666666666666,0.6666666666666666,,,0.2857142857142857,,,0.0625,0.375,2.0,,,,,0.4,1.0,1.0,,,,False,,,,,,,1.0,0.07692307692307693,0.16666666666666666,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,5311.0,89,163,160,45.0,50.0,24.0,323,9.0,14.0,3.0,3.0,8.0,1.0,3.0,13.0,24.0,2.0,13.0,9.0,41.0,208,4.0,5.0,11.0,14.0,6.0,3.0,4.0,12.0,10.0,22.0,10.0,13.0,4.0,11.0,45.0,0.5384615384615384,0.5833333333333334,1.0,0.15384615384615385,0.15384615384615385,0.5416666666666666,0.8,0.43243243243243246,0.5714285714285714,0.4880952380952381,0.6111111111111112,0.35135135135135137,22.33502538071066,0.09523809523809523,0.07142857142857142,0.18181818181818182,0.11494252873563218,0.1,0.16,0.3783783783783784,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.21621621621621623,0.08108108108108109,0.3333333333333333,0.5,1.0,0.42857142857142855,1.0,0.7297297297297297,0.5302689189189189,0.5493857142857143,0.1,0.14814814814814814,0.2682926829268293,5.2250000000000005,25.699999999999996,0.27607361963190186,-38.0,2.0,5.0,3.0,2.0,1.0,10.0,2.0,7.0,4.0,8.0,3.0,12.0,2.0,10.0,1.0,,,,,,,,,7.0,8.0,,5.0,4.0,1.0,1.0,,1.0,2.0,,5.0,8.0,3.0,1.0,2.0,1.0,,1.0,1.0,,,2.0,0.2857142857142857,0.25,0.36363636363636365,,,,0.5,,0.15555555555555556,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.08333333333333333,0.0625,,0.3333333333333333,0.3333333333333333,0.23809523809523808,,0.375,0.375,0.6666666666666666,0.05405405405405406,0.2702702702702703,0.1,0.1,1.0,0.625,0.4,0.1,0.52764,0.1951219512195122,1.0,,,,1.0,2.0,,1.0,2.0,,1.0,,3.0,1.0,1.0,,,,1.0,,0.07692307692307693,0.3333333333333333,0.5,0.5,,,0.125,,,,0.2857142857142857,,,,,,,,1.0,,,,False,1.0,0.5,,,,,,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,4822.0,80,144,143,42.0,63.0,23.0,287,1.0,1.0,1.0,1.0,,,3.0,2.0,2.0,1.0,5.0,,7.0,182,1.0,1.0,5.0,2.0,3.0,,2.0,4.0,1.0,5.0,,,,5.0,42.0,0.5,0.5,1.0,0.2,0.2,1.0,1.0,0.5,0.625,0.5,0.625,0.7142857142857143,3.9548022598870056,0.06060606060606061,,0.05660377358490566,0.012195121951219513,,0.05555555555555555,0.14285714285714285,1.0,1.0,,,0.42857142857142855,,,,0.25,1.0,0.8571428571428571,0.5029642857142858,0.49002500000000004,,,0.7142857142857143,9.25,24.66,0.2916666666666667,-30.0,,,,1.0,1.0,2.0,,,,,,2.0,,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,,3.0,3.0,,,,,,2.0,7.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,0.5,0.022222222222222223,0.05,0.08333333333333333,,,,,0.058823529411764705,,,1.0,,,,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,0.5,0.434775,,1.0,1.0,1.0,,1.0,2.0,,2.0,3.0,,1.0,,,,,,,,1.0,,0.2,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,,0.25,0.5,,,,,,0.16666666666666666,,,,,,False,,,,1.0,0.3333333333333333,,,,,1.0,0.5,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,682.0,11,19,20,5.0,7.0,2.0,39,1.0,1.0,,,,,,1.0,1.0,,,,2.0,25,,,,2.0,,,2.0,3.0,,3.0,1.0,,,,5.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,4.545454545454546,0.5,,0.375,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.785,,,,,1.2,,0.2631578947368421,-5.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,6.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,0.25,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,False,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,2987.0,50,92,84,27.0,34.0,16.0,176,1.0,1.0,,,2.0,,,4.0,8.0,,6.0,3.0,11.0,103,1.0,2.0,2.0,8.0,,2.0,1.0,4.0,3.0,7.0,4.0,4.0,2.0,2.0,27.0,1.0,1.0,,,,0.5,0.5,0.2857142857142857,0.3333333333333333,0.34375,0.3333333333333333,0.42857142857142855,21.92982456140351,0.05,0.06896551724137931,0.125,0.058823529411764705,,0.1111111111111111,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,,,,,,,0.5,0.4967416666666667,0.38665,0.125,0.2,0.18181818181818182,11.549999999999999,33.016666666666666,0.29347826086956524,-12.0,,,,5.0,,6.0,,,,,,,,5.0,,,5.0,1.0,6.0,1.0,3.0,1.0,13.0,1.0,3.0,,1.0,,,8.0,7.0,1.0,9.0,2.0,6.0,12.0,,,,,,,1.0,,,,,,,,,,0.8888888888888888,,0.045454545454545456,0.25,,0.08333333333333333,,0.08,,0.2,0.5,0.1111111111111111,,,,,0.35714285714285715,0.42857142857142855,,,,,,,0.54645,,3.0,,,,2.0,1.0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,,,,0.6,0.6,1.0,,1.0,,,,0.3333333333333333,,,,,,,,2.0,,,,False,,,,,,,,,,,,1.0,1.0,,,
203484,1610612753,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,ORL,2474.0,41,75,79,20.0,42.0,9.0,154,,,,,,,3.0,1.0,2.0,,7.0,1.0,3.0,114,1.0,1.0,3.0,,,,,2.0,,2.0,2.0,2.0,,3.0,20.0,,,,,,0.5,1.0,0.1111111111111111,0.5,0.15,0.5,0.7777777777777778,11.627906976744185,,,0.034482758620689655,,,,,,,,,0.3333333333333333,,,,,,0.7777777777777778,0.5026277777777778,0.4458,,,1.0,20.85,25.25714285714286,0.26666666666666666,-35.0,,,,2.0,,4.0,,,,,1.0,2.0,,4.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,,,,,,,,,2.0,4.0,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,0.08333333333333333,,,,,,0.09090909090909091,,,,,,,0.2222222222222222,0.4444444444444444,,,,,,,,,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,0.5,0.5,,0.5,0.5,,,,0.5,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,4723.0,79,140,145,34.0,60.0,21.0,285,8.0,10.0,1.0,1.0,18.0,,,18.0,41.0,6.0,11.0,12.0,66.0,192,2.0,5.0,13.0,6.0,9.0,3.0,6.0,9.0,7.0,16.0,16.0,19.0,10.0,13.0,34.0,0.16666666666666666,0.1875,0.5,0.5454545454545454,0.5454545454545454,0.43902439024390244,0.4,0.5192307692307693,0.625,0.5409836065573771,0.65,0.21153846153846154,38.92215568862276,0.16666666666666666,0.08823529411764706,0.13559322033898305,0.09333333333333334,,0.23809523809523808,0.19230769230769232,0.8,0.8888888888888888,0.25,0.34615384615384615,,,,,0.125,1.0,0.40384615384615385,0.4761298076923076,0.49304375,0.16393442622950818,0.2,0.19696969696969696,10.678048780487805,26.04545454545454,0.24285714285714285,-36.0,2.0,2.0,5.0,13.0,6.0,11.0,2.0,5.0,1.0,5.0,3.0,30.0,4.0,11.0,6.0,2.0,5.0,3.0,8.0,1.0,3.0,1.0,19.0,4.0,2.0,1.0,3.0,,,4.0,3.0,,4.0,,2.0,4.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,,0.4,0.4,0.4166666666666667,0.04878048780487805,0.1,0.05555555555555555,1.0,1.0,0.0975609756097561,0.08695652173913043,,0.16666666666666666,,0.11538461538461539,,0.09523809523809523,,0.11538461538461539,1.0,0.2777777777777778,0.29411764705882354,,0.25,0.21153846153846154,0.5454545454545454,0.5454545454545454,0.5,0.4,1.0,0.5454545454545454,0.44912500000000005,0.07575757575757576,5.0,,,,,3.0,,,3.0,9.0,,1.0,,1.0,,,,,1.0,,,,0.38461538461538464,0.38461538461538464,0.2,,,,,,0.375,2.0,,,,,0.14285714285714285,,2.0,,,,False,,,,2.0,0.6666666666666666,,,,,2.0,0.6666666666666666,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,1934.0,32,61,61,25.0,28.0,9.0,122,,2.0,,,,1.0,2.0,,3.0,1.0,8.0,,3.0,85,,,,,3.0,1.0,1.0,1.0,2.0,3.0,,,,,25.0,,,1.0,0.125,0.14285714285714285,,,0.13636363636363635,,0.13636363636363635,,0.7272727272727273,16.0,0.07142857142857142,0.05555555555555555,0.045454545454545456,0.05714285714285714,0.2,,0.18181818181818182,,,,,0.18181818181818182,0.5,0.5,1.0,,,0.9090909090909091,0.532335,0.5309099999999999,,,,7.333333333333333,27.925,0.4098360655737705,-25.0,,2.0,,1.0,,6.0,,2.0,,3.0,,,,5.0,,,1.0,,1.0,,1.0,,2.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.375,0.375,,,,,,0.058823529411764705,,0.2,,,,0.3333333333333333,,,0.1111111111111111,,,,,0.09090909090909091,0.5454545454545454,,,,0.5,,,0.4409,1.0,,1.0,1.0,,1.0,5.0,1.0,2.0,6.0,,,,,,,,,,,0.5,,,,,,0.25,0.25,,,0.16666666666666666,0.8333333333333334,,,,,,,,1.0,,,,False,,,,,,,,,,,,1.0,,1.0,1.0,1.0
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,303.0,5,12,10,5.0,1.0,,22,,,,,,,,,,,1.0,,,10,,,,,,,3.0,4.0,,4.0,,,,,5.0,,,,,,,,,,,,1.0,25.0,0.75,,0.8,,,,,,,,,,,,,,,1.0,0.4503,0.4503,,,,,27.2,0.4166666666666667,1.0,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,3.0,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,False,1.0,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,229.0,4,9,8,2.0,1.0,,17,,,,,,,,,,2.0,2.0,,6.0,10,,,,,3.0,,,,,,,,,,2.0,,,0.5,1.0,1.0,,,1.5,,1.5,,1.0,22.22222222222222,,,,,,,,,,,,,,,,,,1.0,0.49605,,,,,,24.9,0.2222222222222222,1.0,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False,,,,,,,,,,,,,,,,
