EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Corner3Frequency,SecondChanceArc3Frequency,PenaltyDefPoss,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,OffThreePtRebounds,DefTwoPtRebounds,LostBallSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsPutbacks,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,Fg3aBlocked,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PtsUnassisted3s,Offensive Fouls,OffCorner3ReboundPct,Charge Fouls,ShortMidRangeAssists,Blocked2s,BlockedAtRim,Blocks,SecondChanceCorner3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,BlockedShortMidRange,RecoveredBlocks,OffAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,on,LongMidRangeFGM,SecondChanceArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Arc3PctBlocked,OffFTReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Charge Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangeAssists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,465.0,8,12.0,16,16,10.0,4.0,32,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0,13.0,13,1.0,1.0,2.0,4.0,1.0,2.0,1.0,6.0,8.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,4.0,8.0,10.0,0.3333333333333333,0.3333333333333333,0.6,1.0,0.5,0.5,1.0,0.3333333333333333,0.7222222222222222,1.0,0.6666666666666666,0.16666666666666666,0.2,0.3333333333333333,47.61904761904762,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,0.5,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5676416666666667,0.6138833333333333,0.4444444444444444,0.5,0.3076923076923077,0.6153846153846154,5.5200000000000005,25.9,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,291.0,5,-11.0,8,10,,2.0,18,,1.0,,,,,,,,1.0,,,1.0,2.0,,,14,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,25.0,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,1.0,0.5796,,,,,,2.1,26.15,,1.0,1.0,1.0,1.0,1.0,0.25,0.09090909090909091,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,1087.0,18,3.0,36,41,24.0,6.0,77,,,,,,,,,,3.0,1.0,,,3.0,,3.0,33,,,,,,,1.0,,,,,3.0,,,1.0,,2.0,2.0,4.0,6.0,1.0,,,,,,,,,,,24.0,,,,,,0.5,,,0.5,,,1.0,,,6.818181818181818,,0.2222222222222222,0.3076923076923077,0.2,,,,,,,,,1.0,,,,,,1.0,1.0,0.56785,0.5736,,,,,,25.53333333333333,0.6666666666666666,,,,,2.0,,0.08695652173913043,,,,13.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,0.2222222222222222,1.0,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629750,1610612739,Javonte Green,Javonte Green,1629750,CLE,2367.0,39,18.0,80,85,25.0,11.0,165,3.0,4.0,1.0,1.0,,1.0,,1.0,,1.0,,3.0,5.0,5.0,6.0,15.0,68,1.0,1.0,,2.0,,1.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,,6.0,3.0,8.0,9.0,4.0,3.0,1.0,,2.0,1.0,3.0,6.0,,2.0,4.0,25.0,0.3333333333333333,0.5,0.6,1.0,,0.45,0.5,,0.5769230769230769,0.5,0.5,0.5,0.4,0.25,16.129032258064516,0.5,0.11538461538461539,0.14634146341463414,0.058823529411764705,0.4,0.75,1.0,0.3333333333333333,0.1,,,,0.1,0.5,1.0,,0.5,,,0.9,0.5912149999999999,0.5232,0.16666666666666666,0.2857142857142857,0.13333333333333333,0.26666666666666666,2.38,23.720000000000002,0.3125,4.0,,1.0,,1.0,,0.02564102564102564,,0.4,,15.0,,1.0,3.0,,,,1.0,3.0,1.0,1.0,0.2,0.2,0.2,0.04,0.05263157894736842,,0.375,0.2222222222222222,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630241,1610612739,Sam Merrill,Sam Merrill,1630241,CLE,613.0,10,4.0,20,22,10.0,5.0,42,1.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.0,6.0,,8.0,21,1.0,1.0,,2.0,1.0,1.0,3.0,,8.0,,2.0,2.0,,,,,,1.0,1.0,3.0,2.0,,,,,,,,,,8.0,10.0,,,1.0,1.0,1.0,0.5714285714285714,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,1.0,0.8571428571428571,,,25.925925925925924,,0.3333333333333333,0.25,0.5,0.14285714285714285,1.0,1.0,,,,,,0.42857142857142855,0.3333333333333333,1.0,,0.25,1.0,0.5,1.0,0.6274333333333333,0.6490166666666667,,,0.25,1.0,,27.866666666666664,0.5,3.0,,2.0,,2.0,,0.13333333333333333,,0.42857142857142855,,,1.0,2.0,6.0,1.0,,,2.0,,2.0,1.0,0.3333333333333333,0.4,,0.2,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,0.3333333333333333,0.5,1.0,0.6666666666666666,0.25,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.5,0.64995,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,1792.0,30,28.0,64,66,23.0,7.0,130,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,3.0,4.0,6.0,2.0,17.0,50,1.0,1.0,,2.0,,1.0,1.0,2.0,2.0,4.0,2.0,4.0,,,1.0,,2.0,2.0,3.0,3.0,1.0,1.0,,,1.0,,2.0,4.0,,2.0,2.0,23.0,0.6666666666666666,0.6666666666666666,0.75,1.0,,0.75,1.0,,0.7083333333333334,1.0,0.25,0.6,,,18.30985915492958,,0.09090909090909091,0.09375,,0.3,0.6666666666666666,0.6666666666666666,1.0,0.1,1.0,1.0,,0.4,1.0,1.0,1.0,0.5,,0.5,0.9,0.569885,0.5618000000000001,0.16666666666666666,0.3333333333333333,0.11764705882352941,0.11764705882352941,3.625,24.666666666666668,0.359375,2.0,,,,,,,,0.2,,12.0,1.0,3.0,6.0,1.0,1.0,1.0,,1.0,,0.6666666666666666,0.5,0.5,0.1,,,,0.14285714285714285,0.2857142857142857,0.25,0.25,,0.25,2.0,,,,,,,1.0,,,2.0,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629660,1610612739,Ty Jerome,Ty Jerome,1629660,CLE,658.0,11,-8.0,23,25,12.0,1.0,48,,,,,,,,1.0,1.0,3.0,3.0,,2.0,3.0,,3.0,22,,,,,,,3.0,,3.0,,,3.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,3.0,12.0,,,,,,0.3,,0.5,0.3,,0.5,0.6,,,24.0,1.0,,,,,,,,0.2,,,0.2,0.6,,,,,,1.0,0.6,0.4552375,0.488325,,,,1.0,12.5,30.400000000000002,0.5217391304347826,,,,,1.0,,0.08333333333333333,,,,10.0,1.0,1.0,,1.0,,,1.0,,,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,1.0,,3.0,3.0,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,0.3333333333333333,,3.0,,0.25,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629631,1610612739,De'Andre Hunter,De'Andre Hunter,1629631,CLE,204.0,3,,7,7,5.0,,14,,,,,,,,1.0,,,,,1.0,,1.0,1.0,8,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,5.0,,,,,,,,,0.25,,,,,,42.857142857142854,,,,,,,,,1.0,,,,,,,,,,,,0.4719,0.4719,0.5,0.5,,,10.4,,0.7142857142857143,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612739,Chuma Okeke,Chuma Okeke,1629643,CLE,290.0,5,-2.0,8,10,2.0,2.0,18,,,,,,,,,,2.0,,,,2.0,,,7,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,1.0,,,,,,,1.0,0.48405,,,,,,,27.4,0.25,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,1427.0,24,16.0,48,52,10.0,6.0,100,2.0,3.0,,1.0,1.0,2.0,,1.0,,2.0,,2.0,4.0,2.0,,4.0,34,,1.0,,,1.0,2.0,,,2.0,2.0,2.0,2.0,,4.0,7.0,1.0,18.0,2.0,3.0,5.0,1.0,,2.0,1.0,2.0,,,,,,2.0,10.0,0.5,0.5,0.5,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,14.814814814814813,1.0,0.1,0.09375,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,0.3333333333333333,1.0,,,1.0,0.5,,0.8333333333333334,0.5513166666666667,0.5378000000000001,,,,0.5,4.050000000000001,27.25,0.20833333333333334,,,,1.0,2.0,0.125,0.09090909090909091,0.3333333333333333,,,14.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,0.08333333333333333,0.07142857142857142,0.07692307692307693,,0.2,,,,,,,,,,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
