EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,PenaltyShotQualityAvg,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,FTA,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,PtsAssisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,FTDefRebounds,DefFTReboundPct,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,BlockedAtRim,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,PtsUnassisted3s,Offensive Fouls,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyCorner3FGM,Loose Ball Fouls,Charge Fouls Drawn,DefLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,488.0,8,-1.0,16,14,3.0,2.0,4.0,30,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,9.523809523809524,1.0,0.5,0.14285714285714285,1.0,1.0,1.0,0.60465,24.4,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631107,1610612748,Nikola Jović,Nikola Jović,1631107,MIA,83.0,1,,3,2,3.0,2.0,,5,1.0,1.0,,,,,,,,,3.0,1.0,33.333333333333336,,,,,1.0,1.0,0.53685,23.4,1.0,1.0,1.0,1.0,0.53685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631170,1610612748,Jaime Jaquez Jr.,Jaime Jaquez Jr.,1631170,MIA,488.0,8,-1.0,16,14,3.0,2.0,4.0,30,1.0,1.0,15.0,,1.0,4.0,,,,1.0,3.0,0.25,23.80952380952381,,,0.14285714285714285,,0.25,0.75,0.5037375,23.2,0.1875,1.0,1.0,1.0,0.54075,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.3333333333333333,0.25,0.4,0.5,0.5,0.2,0.16666666666666666,0.3,0.5,0.3333333333333333,0.2,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,0.6094,0.2,0.25,0.5,2.566666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641796,1610612748,Pelle Larsson,Pelle Larsson,1641796,MIA,488.0,8,-1.0,16,14,3.0,2.0,4.0,30,,2.0,15.0,,1.0,1.0,,,,1.0,3.0,0.5,23.80952380952381,,,0.14285714285714285,,,0.75,0.6055375,25.05,0.1875,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,6.0,,,3.0,2.0,,2.0,,4.0,,,1.0,,,2.0,1.0,0.5,0.625,0.6,1.5,,0.2,,,,,0.2,,0.25,0.25,1.0,1.0,,0.72465,0.2,0.3333333333333333,0.5,4.35,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642352,1610612748,Keshad Johnson,Keshad Johnson,1642352,MIA,488.0,8,-1.0,16,14,3.0,2.0,4.0,30,,,15.0,,,1.0,,,1.0,,3.0,,9.523809523809524,,,,,,1.0,0.9376,,0.1875,,,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,0.25,,,0.1,0.25,,,,1.0,,,,,,,,,1.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642276,1610612748,Kel'el Ware,Kel'el Ware,1642276,MIA,405.0,7,-1.0,13,12,,,4.0,25,,2.0,15.0,,3.0,3.0,,,,,,0.5,22.22222222222222,,,0.4,,,1.0,0.5771,24.55,,,,,,2.0,,,,1.0,2.0,,2.0,,,,,,,,,,,2.0,,,,,0.5,0.25,0.25,,,0.5,,,,,0.5,,0.5,,,,,0.5469,,,,3.15,,2.0,,1.0,,,1.0,,2.0,,1.0,,,,,,,,,0.5,0.5,0.5,,,,1.0,,,,1.0,2.0,,,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,9208.0,153,-73.0,291,292,33.0,58.0,36.0,583,11.0,21.0,392.0,11.0,28.0,44.0,7.0,4.0,12.0,11.0,33.0,0.328125,24.620060790273556,0.5833333333333334,0.20754716981132076,0.2076923076923077,0.35714285714285715,0.171875,0.46875,0.47990859375,24.695238095238096,0.1134020618556701,,1.0,,0.42336999999999997,9.0,5.0,12.0,25.0,21.0,43.0,7.0,70.0,7.0,1.0,18.0,32.0,9.0,17.0,7.0,43.0,5.0,10.0,16.0,16.0,3.0,11.0,5.0,0.4883720930232558,0.4921875,0.5072463768115942,0.9,0.15625,0.2077922077922078,0.06578947368421052,0.10714285714285714,0.18181818181818182,0.09803921568627451,0.17857142857142858,0.08823529411764706,0.140625,0.390625,0.48,0.5,0.5555555555555556,0.50111875,0.07352941176470588,0.10638297872340426,0.2571428571428571,9.295348837209302,3.0,10.0,1.0,1.0,7.0,1.0,2.0,21.0,10.0,3.0,1.0,8.0,3.0,9.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.9444444444444444,0.023255813953488372,,0.15625,0.3,0.3,1.0,0.1111111111111111,1.0,1.0,0.3,7.0,10.0,3.0,5.0,1.0,3.0,0.23809523809523808,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.2857142857142857,1.0,0.14285714285714285,False,5.0,1.0,1.0,2.0,9.0,4.0,1.0,1.0,7.0,1.0,4.0,1.0,3.0,12.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.25,0.2,0.25,0.04,0.125,0.19444444444444445,0.058823529411764705,0.17647058823529413,0.2857142857142857,0.25,0.140625,0.2222222222222222,0.2222222222222222,0.36363636363636365,0.36363636363636365,1.0,1.0,0.1111111111111111,0.2,1.0,0.2,0.04285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,3049.0,51,-38.0,98,99,11.0,21.0,11.0,197,1.0,11.0,137.0,2.0,3.0,3.0,4.0,3.0,5.0,2.0,11.0,0.8461538461538461,17.431192660550458,0.8,0.15384615384615385,0.07692307692307693,,0.07692307692307693,0.8461538461538461,0.5122846153846153,25.50909090909091,0.11224489795918367,,1.0,,0.54435,,,1.0,2.0,1.0,2.0,3.0,17.0,,1.0,1.0,,,1.0,,2.0,,,1.0,,,4.0,1.0,0.5,0.5384615384615384,0.5666666666666667,0.5,,0.038461538461538464,,,,,,,,0.15384615384615385,0.5,0.5,,,0.07142857142857142,0.3333333333333333,0.058823529411764705,7.15,4.0,10.0,,,4.0,,,12.0,10.0,4.0,,1.0,,6.0,1.0,0.36363636363636365,,0.36363636363636365,,,,0.7692307692307693,0.4,0.4,1.0,,,,0.4,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,False,,,,,,,,1.0,,,,,3.0,,,1.0,,,,,,1.0,,,,,1.0,,,,3.0,,,,,1.5,1.5,,,,,0.2222222222222222,0.1111111111111111,1.0,,,,,,,,,,,1.0,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,5011.0,84,-63.0,154,159,21.0,42.0,21.0,313,6.0,15.0,225.0,3.0,9.0,13.0,4.0,1.0,4.0,1.0,21.0,0.7894736842105263,12.994350282485875,1.0,0.10714285714285714,0.1044776119402985,0.2857142857142857,0.3157894736842105,0.9473684210526315,0.5571473684210526,25.633333333333336,0.13636363636363635,,1.0,,0.5726666666666667,3.0,1.0,1.0,1.0,4.0,4.0,,29.0,1.0,,5.0,2.0,3.0,4.0,2.0,11.0,3.0,1.0,4.0,4.0,,,,1.0,0.7631578947368421,0.7631578947368421,0.8333333333333334,0.03333333333333333,0.10256410256410256,0.06818181818181818,0.05405405405405406,,0.06060606060606061,0.07142857142857142,,0.15789473684210525,0.05263157894736842,1.0,1.0,0.3333333333333333,0.5457,,,0.1724137931034483,4.825,4.0,9.0,1.0,1.0,7.0,1.0,2.0,21.0,9.0,4.0,,1.0,,11.0,1.0,0.4666666666666667,0.5,0.4666666666666667,0.8333333333333334,,,0.47368421052631576,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,1.0,1.0,0.4444444444444444,3.0,6.0,,,3.0,5.0,0.75,1.0,1.0,1.0,0.6666666666666666,2.0,0.5,False,1.0,2.0,2.0,,,3.0,1.0,1.0,1.0,2.0,2.0,,4.0,2.0,1.0,1.0,,,3.0,1.0,2.0,3.0,,1.0,,,,2.0,,2.0,4.0,3.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,,,0.05,,0.047619047619047616,0.18181818181818182,1.0,,,,0.5,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.13793103448275862,,,,,,2.0,2.0,0.09090909090909091,1.0,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,8641.0,144,-87.0,277,279,27.0,52.0,32.0,556,3.0,29.0,390.0,4.0,14.0,14.0,6.0,2.0,9.0,10.0,27.0,0.4461538461538462,25.32051282051282,0.6666666666666666,0.07547169811320754,0.11764705882352941,0.125,0.046153846153846156,0.5384615384615384,0.4867630769230769,26.744827586206892,0.09747292418772563,,6.0,,0.44459545454545457,6.0,,13.0,24.0,18.0,36.0,8.0,71.0,2.0,,4.0,22.0,8.0,11.0,7.0,30.0,,,10.0,,,10.0,5.0,0.5,0.4846153846153846,0.5071428571428571,0.2222222222222222,,0.15151515151515152,,,,,0.18,,0.09230769230769231,0.36923076923076925,0.5416666666666666,0.5909090909090909,,0.4559666666666667,0.07142857142857142,0.12195121951219512,0.056338028169014086,9.802777777777779,8.0,26.0,,6.0,9.0,,7.0,18.0,26.0,8.0,3.0,3.0,1.0,12.0,0.6666666666666666,0.3103448275862069,,0.3103448275862069,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.4,0.3076923076923077,0.3076923076923077,0.625,0.6666666666666666,,,0.3076923076923077,3.0,14.0,1.0,3.0,,8.0,0.3888888888888889,0.3888888888888889,0.5,0.6,0.3333333333333333,,,False,,,,2.0,6.0,1.0,1.0,6.0,2.0,2.0,5.0,1.0,11.0,,1.0,2.0,,,2.0,1.0,1.0,4.0,1.0,,,,,,,,11.0,,,1.0,0.4,0.45454545454545453,0.4583333333333333,0.08333333333333333,,,,0.05714285714285714,0.0625,0.38461538461538464,0.09230769230769231,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,,,0.5454545454545454,0.15492957746478872,2.0,2.0,,0.3333333333333333,0.3333333333333333,,,,,9.0,1.0,0.5,,,,,,,,,,,,,
