EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,DefCorner3ReboundPct,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,LongMidRangeAssists,ThreePtShootingFoulsDrawn,BlockedCorner3,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,on,Transition Take Fouls,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,StepOutOfBoundsTurnovers
1626181,1610612746,Norman Powell,Norman Powell,1626181,LAC,2362.0,39,83,80,40,18.0,10.0,163,4.0,5.0,4.0,5.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,4.0,7.0,3.0,8.0,3.0,20.0,89,4.0,5.0,4.0,8.0,4.0,4.0,9.0,4.0,1.0,3.0,3.0,2.0,1.0,6.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,8.0,39,0.5,0.5,1.0,0.375,0.375,0.5714285714285714,0.8,0.5666666666666667,0.4444444444444444,0.59375,0.4444444444444444,0.5333333333333333,19.35483870967742,1.0,0.15,0.07142857142857142,0.11764705882352941,0.16666666666666666,0.1111111111111111,0.2,0.1,0.3333333333333333,0.8,0.8,0.5,0.13333333333333333,0.26666666666666666,0.5,0.5,1.0,0.26666666666666666,0.25,0.25,1.0,0.5555555555555556,0.8,0.1111111111111111,0.3333333333333333,0.8666666666666667,0.25,0.5660766666666667,0.6024611111111111,0.0625,0.125,0.4,3.214285714285715,24.9625,0.4819277108433735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627732,1610612746,Ben Simmons,Ben Simmons,1627732,LAC,1018.0,17,37,36,11,13.0,3.0,73,1.0,1.0,,,1.0,,,,,,,1.0,2.0,,,,2.0,27,,,,,,2.0,,,,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,11,,,,,,0.5,,0.5,,0.5,,,5.128205128205128,,0.0625,0.16666666666666666,0.09090909090909091,0.2,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,0.5,,0.6687000000000001,,,,,3.8499999999999996,,0.2972972972972973,6.0,3.0,5.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627884,1610612746,Derrick Jones Jr.,Derrick Jones Jr.,1627884,LAC,4809.5,80,157,152,36,30.0,23.0,309,4.0,8.0,1.0,1.0,5.0,2.0,9.0,2.0,1.0,5.0,,8.0,14.0,3.0,14.0,,25.0,156,1.0,1.0,2.0,2.0,14.0,2.0,9.0,5.0,1.0,,1.0,,,3.0,2.0,2.0,5.0,8.0,2.0,2.0,1.0,1.0,,1.0,,7.0,4.0,,2.0,2.0,36,0.875,0.875,1.0,0.21428571428571427,0.21428571428571427,0.5714285714285714,1.0,0.44642857142857145,0.3333333333333333,0.4166666666666667,0.25,0.5,16.939890710382514,1.0,0.038461538461538464,0.07407407407407407,0.05063291139240506,0.11764705882352941,,,0.05,0.2857142857142857,0.5,0.5,0.75,0.17857142857142858,0.32142857142857145,0.2222222222222222,0.2222222222222222,1.0,0.17857142857142858,0.2,0.2,1.0,0.3333333333333333,1.0,0.6666666666666666,,0.7857142857142857,0.2,0.5538375,0.5180666666666667,0.06666666666666667,0.125,0.08,5.792857142857143,24.86428571428571,0.22929936305732485,3.0,2.0,2.0,,5.0,,6.0,0.14285714285714285,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,0.25,0.05405405405405406,0.023809523809523808,0.0379746835443038,0.09090909090909091,0.1,0.034482758620689655,0.0625,0.5,0.8,0.8,1.0,0.03571428571428571,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.450075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201587,1610612746,Nicolas Batum,Nicolas Batum,201587,LAC,4957.5,83,161,158,30,21.0,22.0,319,,,,,,2.0,4.0,1.0,4.0,9.0,1.0,,,6.0,13.0,,18.0,163,,,2.0,3.0,,,18.0,9.0,4.0,3.0,4.0,1.0,2.0,9.0,1.0,10.0,12.0,14.0,4.0,2.0,,,,1.0,1.0,,,,,3.0,29,,,1.0,0.46153846153846156,0.46153846153846156,,,0.6923076923076923,0.75,0.6923076923076923,0.75,1.0,7.4866310160427805,,0.19230769230769232,0.04,0.14285714285714285,0.2222222222222222,0.15789473684210525,0.2,0.058823529411764705,,,,,,0.3076923076923077,0.5,0.5,1.0,0.6923076923076923,0.4444444444444444,0.4444444444444444,1.0,,,0.5,0.5,1.0,0.4444444444444444,0.5431153846153847,0.577575,,,0.16666666666666666,,25.53846153846154,0.18633540372670807,13.0,3.0,7.0,,7.0,,7.0,,,,,1.0,2.0,,3.0,1.0,1.0,2.0,,1.0,2.0,1.0,,,,4.0,3.0,7.0,0.25,,0.044444444444444446,0.025,,,0.058823529411764705,0.14285714285714285,1.0,,,,,,0.3333333333333333,0.6666666666666666,0.5346,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203992,1610612746,Bogdan Bogdanović,Bogdan Bogdanović,203992,LAC,7040.5,117,231,228,62,40.0,30.0,459,4.0,6.0,,2.0,10.0,1.0,4.0,1.0,6.0,20.0,4.0,9.0,20.0,7.0,24.0,6.0,45.0,241,3.0,7.0,5.0,16.0,10.0,8.0,15.0,19.0,6.0,6.0,15.0,3.0,3.0,39.0,4.0,11.0,15.0,20.0,3.0,2.0,4.0,1.0,3.0,11.0,5.0,5.0,7.0,,2.0,16.0,61,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.2916666666666667,0.30434782608695654,0.45,0.42857142857142855,0.4431818181818182,0.5,0.4787234042553192,0.5714285714285714,0.5454545454545454,21.88679245283019,0.36363636363636365,0.15942028985507245,0.10526315789473684,0.14018691588785046,0.2,0.1,0.21052631578947367,0.10714285714285714,0.13636363636363635,0.6666666666666666,0.6666666666666666,0.25,0.22727272727272727,0.09090909090909091,0.25,0.25,1.0,0.45454545454545453,0.3,0.3,0.6666666666666666,0.16666666666666666,,0.08333333333333333,0.3333333333333333,0.6818181818181818,0.3157894736842105,0.5173197674418605,0.5033136363636364,0.044444444444444446,0.09523809523809523,0.35555555555555557,8.8,28.033333333333335,0.2683982683982684,17.0,9.0,25.0,1.0,,,,0.1,4.0,4.0,4.0,,1.0,6.0,1.0,9.0,7.0,4.0,,,5.0,,1.0,,,,,,,,0.07017543859649122,0.037037037037037035,,,0.04878048780487805,,,0.4,0.4444444444444444,0.75,0.09090909090909091,0.5714285714285714,,0.14285714285714285,0.40354999999999996,1.0,,,4.0,2.0,1.0,,7.0,,0.4,0.2857142857142857,0.2857142857142857,,,1.0,0.08888888888888889,2.0,1.0,1.0,2.0,4.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.05,0.1,0.1,0.125,0.25,0.25,1.0,0.5,0.25,,,,,,,,,,,,True,,,,
201935,1610612746,James Harden,James Harden,201935,LAC,3805.5,63,130,130,50,29.0,18.0,260,5.0,9.0,,2.0,9.0,,,,5.0,12.0,7.0,8.0,18.0,5.0,12.0,9.0,40.0,133,,3.0,7.0,13.0,2.0,14.0,,12.0,5.0,11.0,14.0,5.0,5.0,31.0,3.0,5.0,8.0,10.0,3.0,2.0,5.0,3.0,2.0,6.0,1.0,6.0,10.0,,4.0,13.0,49,0.125,0.14285714285714285,,0.4166666666666667,0.4166666666666667,0.4444444444444444,,0.5166666666666667,0.45,0.5882352941176471,0.5416666666666666,0.4,27.027027027027028,0.8333333333333334,0.13513513513513514,0.12,0.12903225806451613,,0.11764705882352941,0.2727272727272727,,0.3,0.5555555555555556,0.625,0.2,0.3,,,,,0.4,0.4166666666666667,0.45454545454545453,,0.2,,,0.7,0.7,0.4166666666666667,0.51617,0.52991,0.14705882352941177,0.19047619047619047,0.325,5.183333333333334,27.333333333333332,0.38461538461538464,3.0,1.0,2.0,1.0,1.0,,2.0,0.5,2.0,3.0,,,1.0,2.0,1.0,3.0,2.0,,2.0,,2.0,1.0,,1.0,,1.0,,,,0.06666666666666667,,0.03225806451612903,0.18181818181818182,,,0.08333333333333333,,0.3333333333333333,0.42857142857142855,,,0.6666666666666666,,0.3333333333333333,0.5472,,,,5.0,3.0,1.0,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.625,,,,0.125,1.0,,3.0,1.0,4.0,15.0,2.0,,3.0,1.0,,,,,,,1.0,,,0.5,0.16666666666666666,0.2222222222222222,,,,,,0.5,0.42857142857142855,3.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.07692307692307693,,,True,,,,
1627739,1610612746,Kris Dunn,Kris Dunn,1627739,LAC,1164.5,19,38,40,12,4.0,2.0,78,1.0,3.0,,,,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,6.0,,11.0,47,,,2.0,,2.0,,9.0,3.0,1.0,,1.0,,,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,12,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,0.6111111111111112,,0.6111111111111112,,0.6666666666666666,24.390243902439025,1.0,0.09090909090909091,,0.058823529411764705,,0.2,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.5,1.0,0.3333333333333333,0.6004944444444444,0.57615,,,,1.9666666666666666,25.46666666666667,0.3157894736842105,-4.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627826,1610612746,Ivica Zubac,Ivica Zubac,1627826,LAC,4302.0,72,135,137,23,15.0,19.0,272,8.0,10.0,1.0,1.0,13.0,,,,,,,16.0,23.0,,,3.0,35.0,155,2.0,4.0,,4.0,24.0,8.0,,,,3.0,6.0,2.0,1.0,15.0,5.0,9.0,14.0,24.0,3.0,2.0,5.0,3.0,2.0,6.0,1.0,8.0,8.0,,4.0,4.0,23,0.75,1.0,,,,0.6956521739130435,0.5,0.6956521739130435,0.5,0.6481481481481481,0.4,,21.019108280254777,0.8333333333333334,0.23076923076923078,0.20833333333333334,0.2222222222222222,0.1,0.16666666666666666,0.45454545454545453,0.21052631578947367,0.43478260869565216,0.8,0.8,0.5,0.5652173913043478,,,,,,,,,0.25,1.0,,,0.43478260869565216,,0.5038304347826087,0.43147499999999994,0.14814814814814814,0.14814814814814814,0.11428571428571428,4.613043478260869,,0.17037037037037037,8.0,4.0,7.0,1.0,,,1.0,0.2,6.0,8.0,,,,8.0,,3.0,1.0,4.0,6.0,,10.0,3.0,1.0,1.0,1.0,,,,,0.20689655172413793,0.13793103448275862,0.1724137931034483,0.2727272727272727,,0.19047619047619047,0.42857142857142855,,0.6153846153846154,0.6153846153846154,1.0,,0.75,,,0.5328285714285714,,,,10.0,,1.0,,1.0,,,0.625,0.625,,,,0.2857142857142857,4.0,,,5.0,,,8.0,,,2.0,,,,,1.0,1.0,,,,0.625,,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,0.25,True,,,,
1641738,1610612746,Kobe Brown,Kobe Brown,1641738,LAC,249.0,4,9,9,6,5.0,,18,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,11,,,1.0,3.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,6,1.0,1.0,1.0,1.0,1.0,1.0,,1.25,1.5,1.25,1.5,0.5,20.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.629275,0.47625,,,0.6,1.0,24.6,0.6666666666666666,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,
202695,1610612746,Kawhi Leonard,Kawhi Leonard,202695,LAC,5001.0,83,156,155,22,10.0,23.0,311,10.0,12.0,2.0,2.0,7.0,,1.0,1.0,2.0,11.0,,18.0,28.0,2.0,12.0,13.0,55.0,162,2.0,3.0,1.0,8.0,12.0,24.0,3.0,11.0,2.0,7.0,11.0,2.0,5.0,26.0,5.0,5.0,14.0,18.0,3.0,2.0,1.0,1.0,,5.0,1.0,13.0,18.0,,8.0,7.0,21,0.3333333333333333,0.35294117647058826,0.5,0.16666666666666666,0.16666666666666666,0.6428571428571429,0.6666666666666666,0.525,0.5,0.5729166666666666,0.5714285714285714,0.3,29.12087912087912,0.2,0.10638297872340426,0.2,0.1388888888888889,0.07692307692307693,0.13043478260869565,0.09090909090909091,0.2631578947368421,0.3,0.8333333333333334,0.9090909090909091,0.3,0.175,0.025,,,,0.275,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.25,,0.6,0.18181818181818182,0.5246875,0.559525,0.17391304347826086,0.23529411764705882,0.14545454545454545,8.45,26.391666666666666,0.14102564102564102,33.0,2.0,5.0,1.0,2.0,,2.0,,2.0,5.0,9.0,,1.0,3.0,1.0,4.0,,2.0,1.0,4.0,4.0,,,,,,2.0,,0.6666666666666666,0.02857142857142857,0.05263157894736842,0.0410958904109589,0.09090909090909091,,0.07407407407407407,,,0.7142857142857143,0.8333333333333334,0.6,0.225,0.5,,0.25,0.5830500000000001,,,,6.0,,1.0,3.0,4.0,,,0.5,0.6,,,,0.10909090909090909,2.0,3.0,,2.0,4.0,3.0,2.0,,2.0,4.0,1.0,1.0,,2.0,,,2.0,2.0,1.0,0.6666666666666666,0.07142857142857142,0.14285714285714285,0.1111111111111111,,0.3333333333333333,0.3333333333333333,,1.0,,2.0,,,,,,0.08333333333333333,,,,,True,,,,
