EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,SelfOReb,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,Corner3PctBlocked,DefFTReboundPct,Transition Take Fouls,BlockedLongMidRange,DefLongMidRangeReboundPct,AtRimPctBlocked,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,LongMidRangePctAssisted,DefensiveGoaltends,on,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations
1627827,1610612747,Dorian Finney-Smith,Dorian Finney-Smith,1627827,LAL,4230.0,70,6.0,142,138,45.0,55.0,12.0,280,3.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,11.0,21.0,155,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,8.0,4.0,2.0,15.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,8.0,45.0,1.0,0.6666666666666666,1.0,1.0,0.45454545454545453,1.0,0.5,0.45454545454545453,0.75,0.5,1.0,0.7,0.8333333333333334,0.8,0.7,0.8333333333333334,0.8,0.7333333333333333,10.32258064516129,0.029411764705882353,0.07692307692307693,0.05405405405405406,0.02631578947368421,0.04225352112676056,0.046875,0.13333333333333333,0.03125,0.045454545454545456,0.07142857142857142,0.5,0.26666666666666666,0.75,0.75,0.6666666666666666,0.3333333333333333,0.4,0.4,1.0,0.4,0.5,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.2,1.0,0.8,0.5,1.0,0.5,0.5853099999999999,0.5466833333333333,0.55277,0.23809523809523808,0.38095238095238093,1.4,24.7,0.31690140845070425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,2857.0,48,-3.0,92,97,32.0,40.0,10.0,189,2.0,4.0,1.0,1.0,,,,,,1.0,,,,1.0,2.0,4.0,,1.0,6.0,108,1.0,1.0,,,2.0,,,,1.0,,2.0,2.0,,,1.0,,4.0,4.0,2.0,2.0,12.0,2.0,2.0,9.0,3.0,12.0,4.0,16.0,3.0,1.0,,2.0,3.0,3.0,7.0,1.0,3.0,,,,,,32.0,1.0,0.5,0.5,,,,,,0.5,1.0,,0.4,1.0,,0.5,1.0,,0.2,8.823529411764707,0.13636363636363635,0.09523809523809523,0.34615384615384615,0.1,0.25,0.0975609756097561,,0.125,0.06666666666666667,0.2631578947368421,,0.8,0.5,0.5,0.5,,,,,0.2,,,,1.0,1.0,,,,,,1.0,,1.0,,0.56236,,0.2493,0.3333333333333333,,2.025,30.0,0.34782608695652173,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5714285714285714,0.5,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629029,1610612747,Luka Dončić,Luka Dončić,1629029,LAL,4569.0,76,13.0,159,151,64.0,85.0,13.0,310,6.0,10.0,,,2.0,3.0,1.0,1.0,7.0,19.0,,,2.0,7.0,13.0,29.0,8.0,20.0,70.0,180,,1.0,1.0,1.0,3.0,3.0,9.0,3.0,8.0,21.0,6.0,20.0,12.0,,17.0,6.0,6.0,15.0,4.0,2.0,36.0,,,5.0,8.0,13.0,,13.0,1.0,1.0,1.0,2.0,6.0,6.0,9.0,1.0,12.0,,,,,21.0,64.0,1.0,0.23076923076923078,0.23076923076923078,0.5,0.4,1.0,0.375,0.3684210526315789,0.4482758620689655,,0.3333333333333333,0.5102040816326531,0.75,0.4411764705882353,0.5862068965517241,0.75,0.525,0.40816326530612246,37.64705882352941,0.25806451612903225,,0.125,,0.18309859154929578,,,,0.2,0.12903225806451613,,0.20408163265306123,0.6,0.6,0.3333333333333333,0.02040816326530612,1.0,1.0,1.0,0.3877551020408163,0.3684210526315789,0.4117647058823529,0.42857142857142855,,,,,,0.17647058823529413,0.6666666666666666,0.4117647058823529,0.2857142857142857,0.6122448979591837,0.35294117647058826,0.4961166666666667,0.3926,0.49513749999999995,0.04285714285714286,0.3,7.668965517241379,27.655,0.4025157232704403,20.0,,,4.0,3.0,,2.0,,,,21.0,7.0,0.6666666666666666,,0.5,0.1111111111111111,,0.14035087719298245,0.19444444444444445,6.0,16.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,12.0,1.0,1.0,1.0,2.0,9.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.1,0.034482758620689655,0.0625,0.10526315789473684,0.32653061224489793,0.375,0.4,0.16666666666666666,0.061224489795918366,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.058823529411764705,1.0,0.047619047619047616,,,,,,,,,,,,,True,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,3006.0,50,-22.0,102,99,36.0,47.0,7.0,201,4.0,4.0,,,3.0,3.0,,2.0,5.0,7.0,1.0,1.0,1.0,2.0,6.0,8.0,5.0,9.0,27.0,124,,,1.0,1.0,3.0,4.0,5.0,1.0,2.0,11.0,12.0,,15.0,,7.0,5.0,1.0,1.0,1.0,,3.0,,,,2.0,3.0,,3.0,1.0,,,,,3.0,3.0,,2.0,,,,,11.0,36.0,,1.0,1.0,1.0,0.5555555555555556,1.0,0.5,0.5555555555555556,0.75,,0.8,0.7941176470588235,1.5,0.7857142857142857,0.7941176470588235,1.5,0.7857142857142857,0.5294117647058824,15.887850467289718,0.10526315789473684,,,,0.045454545454545456,,,,0.25,,,0.23529411764705882,1.0,1.0,1.0,0.11764705882352941,,,,0.4117647058823529,0.7142857142857143,0.7142857142857143,1.0,,,1.0,1.0,1.0,0.42857142857142855,1.0,0.2857142857142857,0.5,0.7647058823529411,0.7142857142857143,0.5570676470588234,,0.6045499999999999,0.1111111111111111,0.4074074074074074,5.362499999999999,24.811111111111114,0.35294117647058826,,,1.0,,,,,,,1.0,,,,,,,,,,2.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.1111111111111111,,,,0.23529411764705882,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,0.16666666666666666,,,,,,,,,,True,,,,,,,,
1629216,1610612747,Gabe Vincent,Gabe Vincent,1629216,LAL,5921.0,99,-3.0,202,196,69.0,89.0,16.0,398,1.0,1.0,,,,,2.0,5.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,13.0,14.0,230,,,1.0,1.0,3.0,,,1.0,5.0,3.0,,2.0,12.0,,8.0,2.0,1.0,5.0,1.0,,11.0,,,2.0,2.0,5.0,,5.0,1.0,,,1.0,1.0,4.0,8.0,,5.0,2.0,1.0,2.0,,3.0,69.0,,,,1.0,0.3076923076923077,1.0,0.2,0.3076923076923077,1.0,,,0.5,1.5,0.3,0.5,1.5,0.3,0.9285714285714286,6.944444444444444,0.04878048780487805,,0.04,,0.04395604395604396,,,,0.04,0.05128205128205128,,0.07142857142857142,1.0,1.0,,0.35714285714285715,0.4,0.4,1.0,0.5714285714285714,0.25,0.25,1.0,,,1.0,1.0,1.0,,,0.4,0.5,1.0,0.25,0.5326071428571428,,0.48642,0.21428571428571427,0.21428571428571427,2.4,25.05384615384616,0.3415841584158416,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.6,,,1.0,,0.14285714285714285,1.0,1.0,0.25,,,,,,,True,,,,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,3937.0,66,2.0,137,131,37.0,47.0,7.0,268,5.0,7.0,,,3.0,4.0,,,6.0,16.0,,,3.0,7.0,6.0,12.0,6.0,16.0,33.0,148,,,,,,3.0,4.0,3.0,7.0,18.0,4.0,8.0,6.0,,16.0,6.0,3.0,5.0,2.0,1.0,13.0,1.0,,5.0,5.0,11.0,1.0,12.0,1.0,,,4.0,7.0,5.0,8.0,,7.0,,,,,18.0,37.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,,0.42857142857142855,0.375,0.5,,0.75,0.5357142857142857,,0.6818181818181818,0.5517241379310345,,0.7083333333333334,0.5714285714285714,25.174825174825177,0.17857142857142858,,0.13513513513513514,0.029411764705882353,0.15384615384615385,0.017857142857142856,,0.038461538461538464,0.17647058823529413,0.13333333333333333,,0.25,0.7142857142857143,0.8333333333333334,0.4,,,,,0.5714285714285714,0.375,0.375,0.3333333333333333,,,,,,0.36363636363636365,0.75,0.6363636363636364,0.42857142857142855,0.8214285714285714,0.375,0.5119803571428571,,0.532681818181818,,0.5454545454545454,5.183333333333334,26.7125,0.27007299270072993,3.0,,1.0,3.0,,,1.0,1.0,,1.0,3.0,1.0,0.42857142857142855,,0.25,0.14285714285714285,,0.034482758620689655,0.07692307692307693,1.0,4.0,,1.0,,,,,3.0,12.0,,,2.0,,2.0,2.0,,,3.0,2.0,,,1.0,,,,,0.16666666666666666,0.25,,0.14285714285714285,0.25,0.3333333333333333,,0.03571428571428571,,,,,,,,,1.0,,0.2,,,,0.14285714285714285,,,,,,True,,,,,,,,
1630692,1610612747,Jordan Goodwin,Jordan Goodwin,1630692,LAL,457.0,8,4.0,16,16,6.0,11.0,1.0,32,,,,,,,,,,1.0,,,,,,,,1.0,,17,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,1.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,1.0,6.25,0.3333333333333333,,,,0.2,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.5346,,,,,,25.8,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,4287.0,71,-12.0,146,139,49.0,65.0,14.0,285,9.0,10.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,8.0,,,,2.0,15.0,27.0,3.0,11.0,54.0,172,1.0,3.0,1.0,1.0,5.0,6.0,10.0,,2.0,16.0,14.0,16.0,9.0,2.0,8.0,1.0,6.0,11.0,5.0,1.0,28.0,2.0,2.0,3.0,8.0,13.0,4.0,17.0,4.0,3.0,,1.0,7.0,1.0,3.0,1.0,15.0,3.0,2.0,3.0,3.0,16.0,49.0,1.0,0.4666666666666667,0.5,1.0,0.2727272727272727,1.0,,0.2727272727272727,0.5555555555555556,0.3333333333333333,0.6,0.5131578947368421,0.625,0.5,0.5869565217391305,0.625,0.5333333333333333,0.2894736842105263,33.75796178343949,0.2962962962962963,0.06896551724137931,0.0967741935483871,0.06666666666666667,0.1896551724137931,0.06779661016949153,0.058823529411764705,0.07407407407407407,0.3333333333333333,0.07692307692307693,1.0,0.2631578947368421,0.9,0.9,0.5555555555555556,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.21052631578947367,0.125,0.125,1.0,0.25,1.0,,,,0.3333333333333333,1.0,0.16666666666666666,,0.5526315789473685,0.125,0.5104394736842106,0.4607,0.5386624999999999,0.09259259259259259,0.2962962962962963,8.959259259259259,24.745454545454546,0.3356164383561644,15.0,3.0,1.0,6.0,1.0,,2.0,,,2.0,18.0,6.0,0.8571428571428571,0.125,0.2222222222222222,0.2,0.16666666666666666,0.1590909090909091,0.1875,2.0,10.0,4.0,7.0,1.0,1.0,,,4.0,,,,1.0,,5.0,5.0,,,5.0,,,,,1.0,2.0,2.0,,0.037037037037037035,0.1,,0.2631578947368421,0.2,0.2222222222222222,,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.25,1.0,1.0,,,0.08333333333333333,2.0,,0.3333333333333333,,,0.3333333333333333,,1.0,1.0,1.0,0.5,,True,,,,,,,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,173.0,3,-1.0,7,6,,,,13,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,168.0,3,1.0,7,7,7.0,6.0,,14,,,,,,,,,,,,,,,,,,,2.0,6,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,7.0,,,,,,,,,,,,,,,1.0,,1.0,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
