EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls,OffFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Blocks,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,Travels,Charge Fouls Drawn,BlockedCorner3,RecoveredBlocks,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Blocked2s,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGA,Offensive Fouls Drawn,SecondChanceArc3Frequency,SecondChanceFtPoints,LongMidRangeAssists,BlockedAtRim,OffShortMidRangeReboundPct,HeaveAttempts,StepOutOfBoundsTurnovers,DefensiveGoaltends,on,SecondChanceArc3FGM,Charge Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,OffensiveGoaltends,Corner3PctBlocked
1627936,1610612760,Alex Caruso,Alex Caruso,1627936,OKC,2164.0,36,19,70,73,29,24,10,143,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,6.0,10.0,69,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,4.0,8.0,1.0,2.0,4.0,29,2.0,0.5,0.5,1.0,0.4,0.625,0.6666666666666666,0.6,11.11111111111111,0.1875,0.043478260869565216,0.10256410256410256,0.3,0.14285714285714285,0.2,1.0,1.0,1.0,0.2,1.0,1.0,0.2,0.4,1.0,0.8,0.56228,0.61185,0.16666666666666666,0.3333333333333333,0.4,7.8,24.7,0.4142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628392,1610612760,Isaiah Hartenstein,Isaiah Hartenstein,1628392,OKC,775.0,13,10,28,26,13,7,3,54,2.0,2.0,,,,,,2.0,2.0,,4.0,8.0,33,,,,4.0,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,,,,2.0,,2.0,4.0,2.0,,,13,,1.0,1.0,1.0,1.0,1.0,,,12.5,0.5,,0.16666666666666666,0.5,,1.0,1.0,1.0,1.0,,,,,,,1.0,0.7157,,0.5,0.5,,2.05,,0.4642857142857143,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,3784.0,63,40,127,126,52,42,14,253,4.0,8.0,12.0,18.0,,,9.0,23.0,38.0,9.0,18.0,67.0,120,4.0,15.0,33.0,2.0,44.0,9.0,3.0,10.0,13.0,2.0,1.0,36.0,5.0,2.0,8.0,10.0,5.0,3.0,2.0,6.0,,4.0,1.0,16.0,20.0,6.0,5.0,33.0,52,5.0,0.043478260869565216,0.045454545454545456,0.6052631578947368,0.5212765957446809,0.6,0.5714285714285714,0.19148936170212766,42.361111111111114,0.08,0.16666666666666666,0.12727272727272726,,0.25,0.1702127659574468,0.5,0.6666666666666666,,0.3829787234042553,0.6666666666666666,0.7058823529411765,,0.19148936170212766,,0.3617021276595745,0.4924478260869564,0.4808399999999999,0.12,0.14634146341463414,0.4925373134328358,10.292105263157895,26.755555555555556,0.4094488188976378,,2.0,2.0,2.0,,1.0,1.0,3.0,7.0,12.0,1.0,4.0,1.0,3.0,5.0,6.0,9.0,17.0,3.0,2.0,1.0,3.0,8.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.6,0.5294117647058824,0.6,0.42857142857142855,0.6,0.07894736842105263,0.25,0.05555555555555555,0.6666666666666666,0.25,0.041666666666666664,0.03571428571428571,0.038461538461538464,0.1,0.125,0.3333333333333333,0.2,0.13636363636363635,0.058823529411764705,0.08333333333333333,0.2553191489361702,0.5833333333333334,0.5833333333333334,0.1111111111111111,0.1111111111111111,0.2,1.0,0.14285714285714285,0.19047619047619047,0.1111111111111111,0.4737,0.08955223880597014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,8209.0,137,47,291,293,90,92,24,584,7.0,12.0,4.0,6.0,6.0,1.0,14.0,12.0,20.0,20.0,3.0,39.0,287,6.0,1.0,15.0,12.0,12.0,14.0,4.0,3.0,7.0,,3.0,17.0,15.0,8.0,27.0,35.0,7.0,6.0,4.0,7.0,2.0,6.0,1.0,5.0,6.0,3.0,,15.0,90,,0.5,0.5454545454545454,0.6,0.45,0.45348837209302323,0.5769230769230769,0.5,15.723270440251572,0.12121212121212122,0.21428571428571427,0.16911764705882354,0.17142857142857143,0.13043478260869565,0.3,0.5833333333333334,0.7,0.42857142857142855,0.15,0.6666666666666666,0.8,0.15,0.35,0.08333333333333333,0.8,0.54262375,0.5369541666666666,0.06976744186046512,0.13043478260869565,0.38461538461538464,5.4799999999999995,25.580000000000002,0.30927835051546393,,8.0,1.0,1.0,,1.0,1.0,5.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,6.0,,2.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,,0.2,0.2,1.0,0.6666666666666666,1.25,0.5833333333333334,1.25,0.15,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.6666666666666666,0.07692307692307693,0.06451612903225806,0.07017543859649122,0.043478260869565216,0.11764705882352941,0.11764705882352941,,0.2553191489361702,0.05,0.5,0.05,0.5,0.5,0.14285714285714285,0.14285714285714285,0.5,1.0,0.4166666666666667,0.4166666666666667,0.14285714285714285,0.56835,0.1282051282051282,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3,0.044444444444444446,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.6,1.0,0.2,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,3307.0,55,22,120,120,35,21,9,240,1.0,2.0,,,2.0,,11.0,2.0,3.0,13.0,6.0,37.0,122,3.0,2.0,10.0,4.0,,11.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,5.0,8.0,8.0,3.0,2.0,2.0,3.0,5.0,9.0,,3.0,6.0,3.0,,10.0,35,,1.0,1.0,0.6666666666666666,0.96875,0.9736842105263158,1.0,0.8125,17.05426356589147,0.19230769230769232,0.0967741935483871,0.14035087719298245,0.26666666666666666,0.3333333333333333,0.125,0.5,1.0,1.0,,,,0.125,0.6875,,0.9375,0.563796875,0.59885,0.15789473684210525,0.5,0.2702702702702703,7.433333333333333,25.73846153846154,0.2916666666666667,,,1.0,,,1.0,1.0,1.0,1.0,1.0,8.0,3.0,9.0,1.0,1.0,2.0,1.0,1.0,3.0,,8.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,1.0,,0.6923076923076923,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,0.0625,1.0,1.0,0.7272727272727273,0.7272727272727273,1.0,1.0,0.25,0.75,0.7272727272727273,0.6806,0.05405405405405406,1.0,1.0,,,,2.0,,,2.0,24.0,,,,1.0,0.8888888888888888,,0.6666666666666666,,,1.0,1.0,0.5,0.5,1.0,0.875,,,,1.0,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,1484.0,25,16,52,53,13,12,6,105,5.0,6.0,1.0,3.0,,,5.0,8.0,11.0,5.0,8.0,27.0,43,2.0,2.0,4.0,2.0,14.0,5.0,1.0,1.0,2.0,,1.0,5.0,1.0,4.0,5.0,6.0,2.0,,1.0,3.0,2.0,3.0,,6.0,9.0,5.0,,4.0,13,,0.125,0.14285714285714285,0.7272727272727273,0.59375,0.675,0.5,0.3125,39.6551724137931,0.26666666666666666,0.07692307692307693,0.17857142857142858,0.2,0.16666666666666666,0.375,0.8333333333333334,1.0,0.2,0.1875,0.3333333333333333,0.3333333333333333,,0.3125,,0.6875,0.538328125,0.4597833333333334,0.25,0.3333333333333333,0.14814814814814814,6.0636363636363635,26.3,0.25,,1.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,,,,1.0,,,,,,0.2,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,0.09090909090909091,0.16666666666666666,,0.6666666666666666,,,0.09090909090909091,0.047619047619047616,,,,0.6,,,,0.125,1.0,1.0,0.2,0.25,1.0,1.0,,0.6666666666666666,0.2,,0.07407407407407407,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,1.0,1.0,0.2,0.2,,,,,,,,,,,True,,,,,,,,,,,,
1641717,1610612760,Cason Wallace,Cason Wallace,1641717,OKC,3504.0,58,33,122,117,36,32,13,239,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,6.0,6.0,,13.0,118,4.0,,6.0,4.0,,3.0,5.0,1.0,6.0,1.0,4.0,13.0,3.0,1.0,4.0,5.0,3.0,2.0,,,2.0,5.0,,3.0,,,,6.0,36,,1.0,1.0,0.3333333333333333,0.5416666666666666,0.5416666666666666,0.75,0.5,8.823529411764705,0.034482758620689655,0.1,0.06779661016949153,0.0625,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.6666666666666666,0.5308583333333333,0.5541,,,0.46153846153846156,8.383333333333333,24.566666666666663,0.29508196721311475,,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,2.0,,,1.0,,1.0,1.0,0.5,0.5,1.0,,1.0,0.75,1.0,,,,,,,0.041666666666666664,0.021739130434782608,,,,,0.1111111111111111,,1.0,0.08333333333333333,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.5,0.6666666666666666,,0.15384615384615385,,1.0,,,1.0,1.0,,,2.0,9.0,,,1.0,,1.0,,0.5,,0.058823529411764705,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.5,0.5,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,1267.0,21,17,43,46,18,15,5,89,,,,,1.0,,3.0,,,4.0,,3.0,40,2.0,,,,,3.0,,,,,,,,,,,2.0,1.0,,1.0,2.0,2.0,,2.0,,,,,18,,,,,0.375,0.375,,1.0,9.803921568627452,,,,,,,,,,,,,0.25,0.75,,1.0,0.5560875,0.5628,,,,,26.05,0.4186046511627907,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,0.25,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.58695,,,1.0,,,,,,1.0,,3.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,
1631096,1610612760,Chet Holmgren,Chet Holmgren,1631096,OKC,2741.0,46,22,89,89,24,30,11,178,5.0,10.0,1.0,1.0,,,3.0,6.0,13.0,3.0,5.0,23.0,88,,,,6.0,6.0,3.0,1.0,1.0,2.0,,,5.0,4.0,2.0,6.0,12.0,1.0,,,3.0,,,,3.0,6.0,3.0,,,24,,0.5,1.0,0.46153846153846156,0.5625,0.6052631578947368,,0.1875,21.782178217821784,0.08695652173913043,0.15384615384615385,0.12244897959183673,0.09090909090909091,0.18181818181818182,0.625,0.5,0.5,0.4,0.0625,1.0,1.0,,0.1875,,0.8125,0.582946875,,0.15789473684210525,0.1875,,4.184615384615384,25.599999999999998,0.2696629213483146,,6.0,1.0,,,3.0,4.0,,,2.0,2.0,,2.0,3.0,4.0,8.0,,,,6.0,2.0,,1.0,,3.0,3.0,,2.0,3.0,,1.0,2.0,2.0,1.0,,,,,,4.0,,0.6666666666666666,0.6666666666666666,0.75,,0.75,,0.8,,,,1.0,,0.15789473684210525,0.2,0.17647058823529413,0.25,0.25,0.125,,0.13333333333333333,0.25,1.0,0.125,,,0.6666666666666666,0.6666666666666666,1.0,0.75,,,0.6666666666666666,0.4973,0.34782608695652173,,,,,,,,,,6.0,,,,3.0,1.0,,,,0.18181818181818182,0.75,,,,,1.0,,,,,,,4.0,3.0,,,,,,,,,2.0,1.0,1.0,0.16666666666666666,,,,True,,,,,,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,3566.0,59,30,130,129,28,28,8,259,3.0,6.0,1.0,3.0,5.0,1.0,9.0,4.0,9.0,14.0,6.0,32.0,121,3.0,1.0,3.0,4.0,4.0,8.0,1.0,2.0,3.0,,1.0,8.0,2.0,5.0,7.0,9.0,3.0,2.0,,6.0,1.0,2.0,,4.0,7.0,4.0,,3.0,28,,0.5,0.5,0.4444444444444444,0.5652173913043478,0.6153846153846154,0.3,0.6086956521739131,22.857142857142858,0.16129032258064516,0.07142857142857142,0.11864406779661017,0.11764705882352941,0.2222222222222222,0.2608695652173913,0.5,0.6,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.391304347826087,0.25,0.8695652173913043,0.5547545454545454,0.53395,0.15384615384615385,0.3333333333333333,0.09375,3.377777777777778,27.50714285714286,0.2153846153846154,,2.0,1.0,,,,,1.0,,,4.0,2.0,6.0,,,,1.0,1.0,3.0,,4.0,1.0,2.0,,2.0,,,1.0,6.0,,6.0,,,1.0,,1.0,,,,1.0,,0.42857142857142855,0.46153846153846156,,1.0,,0.25,,0.1111111111111111,0.16666666666666666,,1.0,,,0.07142857142857142,0.0425531914893617,,0.14285714285714285,0.25,0.16666666666666666,,0.09090909090909091,,,,,0.4444444444444444,0.4444444444444444,,,0.25,0.5,0.5,0.62205,,1.0,2.0,,1.0,,,,1.0,,15.0,,,,1.0,0.8333333333333334,,,,0.047619047619047616,1.0,,0.4,0.4,1.0,0.75,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,True,,,,,,,,,,,,
