EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,Fg2aBlocked,FTOffRebounds,DefThreePtRebounds,DefRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsAssisted2s,FTDefRebounds,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,DeadBallTurnovers,Travels,Turnovers,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,AtRimAssists,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,Loose Ball Fouls,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,Charge Fouls Drawn,Offensive Fouls Drawn,OffLongMidRangeReboundPct,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangeAssists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Defensive 3 Seconds Violations
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612739,Chuma Okeke,Chuma Okeke,1629643,CLE,768.0,13.0,10.0,24.0,26.0,12.0,3.0,5.0,50.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,20.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,12.0,1.0,0.25,1.0,0.25,0.375,1.5,0.375,1.5,1.0,13.793103448275863,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.25,0.5072625,0.492,1.0,28.049999999999997,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,83.0,1.0,,2.0,3.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,768.0,13.0,10.0,24.0,26.0,12.0,3.0,5.0,50.0,,,,,,,6.0,20.0,,,2.0,,,,3.0,4.0,2.0,11.0,1.0,1.0,2.0,12.0,,,,,0.6,0.3333333333333333,0.6,0.3333333333333333,,17.24137931034483,,,,,,,0.4,,0.44358000000000003,0.5209333333333334,0.3333333333333333,,0.5,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5,0.3333333333333333,0.5,0.5,0.2857142857142857,0.2,0.25,0.5,0.2,0.5,0.4,0.5,0.5,0.6,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.5415,0.3333333333333333,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,768.0,13.0,10.0,24.0,26.0,12.0,3.0,5.0,50.0,,2.0,,1.0,3.0,5.0,11.0,20.0,1.0,2.0,5.0,9.0,2.0,,,2.0,,4.0,1.0,1.0,5.0,12.0,1.0,0.6,0.5,0.6,0.5625,0.3,0.6111111111111112,0.4166666666666667,0.625,31.03448275862069,0.25,,,,0.2,,0.875,,0.532975,0.49609000000000003,0.45454545454545453,24.619999999999997,0.5,,2.0,,1.0,,2.0,,1.0,,3.0,,1.0,3.0,,3.0,,2.0,,2.0,,1.0,2.0,4.0,1.0,1.0,3.0,,,,,,,0.75,0.75,0.14285714285714285,,0.08333333333333333,,,0.25,0.25,,,0.125,,,0.5,,0.4,,0.54425,0.2727272727272727,4.3,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.2222222222222222,0.15384615384615385,0.3333333333333333,0.5,0.375,1.0,1.0,1.0,0.5,1.0,1.0,0.2,1.0,0.1111111111111111,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629750,1610612739,Javonte Green,Javonte Green,1629750,CLE,290.0,5.0,-2.0,8.0,10.0,2.0,3.0,2.0,18.0,,,,,,,,7.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.25,0.125,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,685.0,11.0,10.0,22.0,23.0,10.0,,4.0,45.0,,,,,,,3.0,20.0,,,1.0,,,,1.0,1.0,,3.0,,,1.0,10.0,,,,,0.3333333333333333,,0.375,0.25,,15.384615384615383,,,,,,,,,0.3662,0.4686,0.3333333333333333,,0.45454545454545453,,,,,,,1.0,3.0,1.0,3.0,,,,,1.0,,,1.0,,,,,5.0,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,5.366666666666667,,,,,,,1.0,,,1.0,,,4.0,5.0,2.0,3.0,1.0,,,,,0.5714285714285714,0.36363636363636365,,0.5,,,,,,,,,,0.3333333333333333,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,476.0,8.0,12.0,16.0,16.0,10.0,,3.0,32.0,1.0,1.0,,,1.0,1.0,7.0,13.0,,,4.0,3.0,1.0,1.0,,,,,1.0,1.0,4.0,10.0,1.0,1.0,,1.0,1.1666666666666667,1.0,1.1666666666666667,1.0,0.3333333333333333,21.05263157894737,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.4798166666666666,0.4303,0.5714285714285714,27.8,0.625,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,0.4236,0.2857142857142857,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,15028.0,250.0,48.0,504.0,501.0,142.0,87.0,79.0,1005.0,21.0,63.0,4.0,19.0,24.0,71.0,231.0,579.0,4.0,22.0,62.0,39.0,61.0,21.0,19.0,34.0,4.0,87.0,13.0,9.0,62.0,140.0,0.5416666666666666,0.3380281690140845,0.18181818181818182,0.34782608695652173,0.5325443786982249,0.4166666666666667,0.5816326530612245,0.5,0.42011834319526625,35.36379018612521,0.3727810650887574,0.3333333333333333,0.3387096774193548,0.47619047619047616,0.3958333333333333,0.21052631578947367,0.6745562130177515,0.3442622950819672,0.546117365269461,0.5398423913043479,0.2683982683982684,26.947887323943664,0.28174603174603174,28.0,43.0,5.0,8.0,9.0,13.0,25.0,49.0,54.0,98.0,9.0,16.0,30.0,14.0,26.0,78.0,15.0,15.0,6.0,6.0,2.0,9.0,33.0,,7.0,16.0,2.0,1.0,2.0,0.5510204081632653,0.5625,0.5384615384615384,0.5869565217391305,0.625,0.02,0.0410958904109589,0.032520325203252036,0.03636363636363636,0.0423728813559322,,0.25443786982248523,0.6511627906976745,0.7567567567567568,0.28994082840236685,0.5102040816326531,0.5681818181818182,0.34782608695652173,0.625,0.2708333333333333,0.6923076923076923,0.5712300000000001,0.12987012987012986,5.912244897959184,3.0,8.0,,,,3.0,51.0,3.0,7.0,22.0,11.0,1.0,15.0,24.0,47.0,68.0,29.0,0.42857142857142855,0.11224489795918367,0.10204081632653061,0.07692307692307693,0.1388888888888889,0.10909090909090909,,0.058823529411764705,0.047337278106508875,0.375,0.375,1.0,,,,0.0625,,0.15425531914893617,0.24786324786324787,30.0,,10.0,8.0,5.0,0.2777777777777778,0.2830188679245283,,0.17567567567567569,0.32,8.0,,15.0,False,1.0,6.0,3.0,7.0,3.0,33.0,2.0,2.0,1.0,9.0,9.0,4.0,7.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,4.0,1.0,0.014084507042253521,0.13953488372093023,0.015873015873015872,0.4666666666666667,0.08035714285714286,0.03571428571428571,0.037037037037037035,0.1016949152542373,0.07692307692307693,0.21428571428571427,0.03550295857988166,0.16666666666666666,0.16666666666666666,1.0,0.6,0.30434782608695654,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,13879.0,231.0,76.0,464.0,460.0,81.0,60.0,69.0,924.0,,,,,,,112.0,521.0,,,12.0,,,,7.0,12.0,1.0,31.0,12.0,6.0,12.0,81.0,,,,,0.7272727272727273,0.5,0.7887323943661971,0.75,,16.01489757914339,,,,,,,0.6909090909090909,,0.6105909090909091,0.5051,0.10714285714285714,,0.17456896551724138,28.0,38.0,10.0,12.0,1.0,2.0,12.0,17.0,40.0,55.0,12.0,15.0,34.0,2.0,4.0,14.0,5.0,6.0,2.0,9.0,11.0,20.0,72.0,2.0,8.0,14.0,8.0,3.0,8.0,0.7272727272727273,0.8,0.5,0.8,0.85,0.11458333333333333,0.07758620689655173,0.09433962264150944,0.15384615384615385,0.08163265306122448,0.18181818181818182,0.6909090909090909,0.7368421052631579,0.8,0.3090909090909091,0.7058823529411765,0.75,0.8,0.8333333333333334,0.5,0.5,0.6183615384615385,0.30357142857142855,3.621818181818181,,,,,,,32.0,,,8.0,4.0,,22.0,52.0,22.0,33.0,14.0,,0.07272727272727272,0.058823529411764705,,0.21782178217821782,0.22065727699530516,0.07692307692307693,0.1875,,,,,,,,,,0.20588235294117646,0.20588235294117646,66.0,5.0,1.0,3.0,3.0,0.825,0.9166666666666666,0.35714285714285715,0.2318840579710145,1.0,6.0,1.0,15.0,False,,,,,10.0,,8.0,,,3.0,25.0,6.0,9.0,1.0,6.0,1.0,3.0,1.0,2.0,,1.0,1.0,,5.0,,0.07894736842105263,,0.6,0.22321428571428573,0.05555555555555555,0.10344827586206896,0.25,0.2962962962962963,0.75,,,,,0.4,,,,6.0,1.0,5.0,1.0,0.625,,,,,,,,,,,,
