EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,NonHeaveArc3FGA,DefShortMidRangeReboundPct,Arc3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,PtsUnassisted2s,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,on,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,Corner3FGM,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassSteals,Offensive Fouls Drawn,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,262.0,4,4,9,9,3.0,5.0,18,1.0,1.0,3,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,22.22222222222222,0.2857142857142857,0.25,0.6666666666666666,1.0,1.0,1.0,0.5808,22.8,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,262.0,4,4,9,9,3.0,5.0,18,,1.0,3,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,1.0,11.11111111111111,0.14285714285714285,0.125,,,,1.0,0.5307,25.7,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630173,1610612752,Precious Achiuwa,Precious Achiuwa,1630173,NYK,262.0,4,4,9,9,3.0,5.0,18,,,3,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,3.0,,,44.44444444444444,0.14285714285714285,0.125,,,,,0.44125000000000003,,0.3333333333333333,,,0.5,,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,140.0,2,-2,4,4,,,8,,,2,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612752,P.J. Tucker,P.J. Tucker,200782,NYK,262.0,4,4,9,9,3.0,5.0,18,,,3,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642278,1610612752,Tyler Kolek,Tyler Kolek,1642278,NYK,122.0,2,6,5,5,3.0,5.0,10,,1.0,1,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,1.0,20.0,0.25,0.2,,,,1.0,0.4941,26.7,0.6,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,,1.5,1.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4941,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612752,Delon Wright,Delon Wright,1626153,NYK,2873.0,48,11,95,94,34.0,17.0,189,2.0,6.0,101,3.0,5.0,2.0,13.0,,1.0,2.0,3.0,,1.0,,1.0,,1.0,,1.0,1.0,34.0,,0.6666666666666666,10.2803738317757,,0.027777777777777776,,1.0,0.2222222222222222,1.0,0.5563,25.166666666666668,0.35789473684210527,4.0,4.0,,0.4444444444444444,,,1.0,3.0,2.0,7.0,,,,,2.0,2.0,1.0,0.3333333333333333,0.2777777777777778,0.35,,,,,0.1,0.25,2.766666666666667,,,1.0,1.0,,1.0,2.0,3.0,,2.0,1.0,0.16666666666666666,,0.16666666666666666,,0.25,,,,,0.3333333333333333,,,0.6503333333333333,0.2857142857142857,False,9.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.1,0.025,0.07692307692307693,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,38360.0,639,19,1265,1244,328.0,241.0,2509,5.0,74.0,1423,9.0,24.0,8.0,57.0,82.0,171.0,209.0,13.0,5.0,30.0,5.0,40.0,78.0,12.0,6.0,12.0,6.0,323.0,7.0,0.2596491228070175,24.67620995228357,0.2751677852348993,0.26791808873720135,0.19101123595505617,0.5,0.017543859649122806,0.5964912280701754,0.5249848591549295,27.166216216216217,0.2592885375494071,69.0,68.0,0.3146853146853147,0.24210526315789474,35.0,90.0,113.0,211.0,82.0,386.0,104.0,10.0,4.0,9.0,82.0,97.0,49.0,0.5355450236966824,0.5333333333333333,0.5916149068322981,0.25,0.3157894736842105,0.3888888888888889,0.45454545454545453,0.15723270440251572,0.20164609053497942,6.097156398104267,23.0,6.0,18.0,26.0,7.0,19.0,95.0,69.0,23.0,94.0,0.8846153846153846,0.35135135135135137,0.3684210526315789,0.3561643835616438,0.5793650793650794,0.6351351351351351,0.30303030303030304,0.3333333333333333,0.3382352941176471,0.8695652173913043,0.2857142857142857,0.3333333333333333,0.3382352941176471,0.5249330645161291,0.24611398963730569,False,180.0,67.0,96.0,23.0,3.0,44.0,22.0,122.0,15.0,1.0,10.0,1.0,18.0,75.0,38.0,8.0,1.0,6.0,0.5398230088495575,0.6288659793814433,0.05084745762711865,0.2604166666666667,0.05815831987075929,0.058823529411764705,0.27555555555555555,0.3368421052631579,0.6979166666666666,0.7613636363636364,0.582089552238806,0.6,0.75,1.0,0.36507936507936506,22.0,29.0,19.0,11.0,25.0,1.0,2.0,1.0,1.0,5.0,9.0,30.0,46.0,6.0,11.0,12.0,90.0,26.0,9.0,32.0,1.0,21.0,2.0,4.0,18.0,2.0,14.0,1.0,5.0,6.0,2.0,1.0,4.0,33.0,5.0,11.0,11.0,1.0,1.0,3.0,17.0,5.0,1.0,4.0,2.0,1.0,3.0,0.5454545454545454,0.6521739130434783,0.5909090909090909,0.6842105263157895,0.7142857142857143,0.02702702702702703,0.0995260663507109,0.08333333333333333,0.14444444444444443,0.2,0.014492753623188406,0.45161290322580644,0.058823529411764705,0.06792452830188679,0.06432748538011696,0.07772020725388601,0.041666666666666664,0.20634920634920634,0.008403361344537815,0.4,0.08771929824561403,0.44,0.44,0.7272727272727273,0.5087719298245614,0.7586206896551724,0.2727272727272727,0.03508771929824561,0.5,1.0,0.15789473684210525,0.5555555555555556,0.8,0.8260869565217391,0.015873015873015872,1.0,0.5281942857142856,0.013333333333333334,0.23316062176165803,,,,,,,,
1626166,1610612752,Cameron Payne,Cameron Payne,1626166,NYK,5844.0,97,-11,188,193,31.0,30.0,381,3.0,20.0,198,2.0,8.0,1.0,18.0,4.0,6.0,6.0,4.0,2.0,2.0,1.0,6.0,21.0,,,,,31.0,4.0,0.5555555555555556,20.0,0.06779661016949153,0.057692307692307696,0.16666666666666666,,0.08333333333333333,0.6666666666666666,0.5045430555555555,26.340000000000003,0.16489361702127658,17.0,17.0,0.037037037037037035,0.4722222222222222,3.0,10.0,7.0,16.0,1.0,30.0,10.0,4.0,2.0,1.0,7.0,3.0,2.0,0.4375,0.4027777777777778,0.40540540540540543,0.6666666666666666,0.2777777777777778,0.3,0.3,0.05405405405405406,0.11764705882352941,8.381250000000001,4.0,,1.0,5.0,,1.0,,15.0,4.0,,1.0,0.25,,0.25,,,,0.23529411764705882,0.23529411764705882,1.0,0.25,,0.23529411764705882,0.4431625,,False,24.0,2.0,4.0,,1.0,3.0,,4.0,6.0,1.0,4.0,,,2.0,,2.0,1.0,,0.2857142857142857,0.2857142857142857,,0.044444444444444446,,,0.02702702702702703,0.1111111111111111,0.5,0.5,,0.3333333333333333,0.3333333333333333,1.0,,,,,2.0,2.0,,,,,1.0,2.0,,,1.0,2.0,,3.0,,,,,,,2.0,,,,,,2.0,,,,9.0,,,1.0,,2.0,,1.0,,,,,,,0.5,,,0.75,0.75,,,,,,,,,,,,,0.125,,,0.05555555555555555,1.0,1.0,1.0,,,,,,,1.0,0.5,1.0,,,,0.5814,,0.1,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,4704.0,78,9,152,150,53.0,25.0,302,4.0,14.0,173,1.0,8.0,,17.0,1.0,3.0,3.0,1.0,,2.0,,4.0,5.0,,,,,53.0,,0.7368421052631579,14.204545454545455,0.02631578947368421,0.03389830508474576,,,0.21052631578947367,0.8947368421052632,0.5358052631578948,25.071428571428573,0.34868421052631576,10.0,10.0,,0.5263157894736842,,,2.0,5.0,1.0,26.0,,2.0,1.0,2.0,5.0,4.0,,0.4,0.6578947368421053,0.6190476190476191,0.5,,,,,,10.16,5.0,3.0,4.0,7.0,3.0,5.0,10.0,21.0,5.0,10.0,1.0,0.5,0.6,0.5,0.75,0.625,0.1,0.5,0.5555555555555556,1.0,0.6666666666666666,0.75,0.5,0.47974999999999995,0.38461538461538464,False,20.0,1.0,3.0,,2.0,1.0,1.0,4.0,7.0,1.0,5.0,2.0,,1.0,,1.0,2.0,,1.0,1.0,,0.047619047619047616,,,0.06666666666666667,0.15789473684210525,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,3.0,,,1.0,,,,,,,2.0,,,2.0,1.0,,,1.5,1.5,0.07142857142857142,0.2,0.3333333333333333,,,0.1,0.25,,,,,,,,,0.10526315789473684,0.5,0.5,1.0,,,,,,,1.0,1.0,1.0,,0.16666666666666666,,0.51105,,0.11538461538461539,,,,,,,,
