EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,FG2A,PenaltyFG2A,Fg2aBlocked,FTDefRebounds,DefRebounds,Rebounds,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,Fg3aBlocked,SelfOReb,Travels,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffAtRimReboundPct,LongMidRangePctAssisted,Transition Take Fouls,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,120.0,2,-5.0,4,4,4,2,1.0,8,5,1.0,1.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631466,1610612745,Nate Williams,Nate Williams,1631466,HOU,120.0,2,-5.0,4,4,4,2,1.0,8,5,,,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641715,1610612745,Cam Whitmore,Cam Whitmore,1641715,HOU,120.0,2,-5.0,4,4,4,2,1.0,8,5,,,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,0.4815,0.4815,3.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,120.0,2,-5.0,4,4,4,2,1.0,8,5,,,4,1.0,,,,,,,,,,,20.0,,,,1.0,0.4101,0.4101,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,120.0,2,-5.0,4,4,4,2,1.0,8,5,,,4,1.0,1.0,1.0,2.0,2.0,1.0,,,1.0,0.5,,40.0,,0.5,0.5,0.5,0.37295,0.37295,4.7,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,0.5,1.0,0.4048,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,7389.0,123,,229,233,53,56,34.0,462,252,2.0,6.0,53,0.2314410480349345,1.0,1.0,12.0,3.0,1.0,,11.0,11.0,0.08333333333333333,,17.39130434782609,,0.024390243902439025,0.08333333333333333,0.7317073170731707,0.4995512820512822,0.484240909090909,11.691666666666668,25.0,8.0,29.0,9.0,23.0,0.7073170731707317,0.6097560975609756,0.6666666666666666,27.55862068965517,1.0,7.0,3.0,,,0.14285714285714285,,,,0.17073170731707318,0.14285714285714285,0.488275,False,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0,5.0,6.0,6.0,34.0,2.0,4.0,4.0,1.0,3.0,11.0,10.0,15.0,3.0,2.0,5.0,7.0,5.0,12.0,3.0,2.0,4.0,2.0,1.0,29.0,7.0,4.0,5.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,10.0,1.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,11.0,1.0,0.8333333333333334,0.20689655172413793,0.3333333333333333,0.2222222222222222,0.4166666666666667,0.6666666666666666,0.3333333333333333,0.34146341463414637,0.2857142857142857,0.4583333333333333,0.38372093023255816,0.2857142857142857,0.4583333333333333,0.8,0.08163265306122448,0.11290322580645161,0.0990990990990991,0.07407407407407407,0.25,0.11627906976744186,0.10526315789473684,1.0,1.0,0.2857142857142857,0.3333333333333333,0.0975609756097561,0.5,0.5,0.0975609756097561,0.25,0.25,1.0,0.2,0.2,0.8,1.0,0.5714285714285714,1.0,0.08333333333333333,1.0,0.25,0.21739130434782608,0.06976744186046512,0.21428571428571427,0.11764705882352941,0.3235294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,5191.0,87,-1.0,156,158,21,20,21.0,314,167,3.0,13.0,21,0.1346153846153846,3.0,1.0,15.0,2.0,3.0,,7.0,12.0,0.2,,20.43010752688172,,0.10344827586206896,0.16666666666666666,0.5862068965517241,0.5092844827586207,0.5318999999999999,9.666666666666666,10.0,3.0,14.0,4.0,10.0,0.4827586206896552,0.3448275862068966,0.5,25.714285714285715,,10.0,3.0,2.0,5.0,0.2,0.045454545454545456,0.04938271604938271,0.03333333333333333,0.3448275862068966,,0.4548166666666667,False,,,,5.0,1.0,2.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,6.0,7.0,7.0,40.0,2.0,3.0,12.0,,3.0,14.0,10.0,18.0,3.0,,6.0,4.0,,4.0,,,2.0,2.0,,8.0,3.0,4.0,2.0,2.0,,3.0,1.0,1.0,2.0,2.0,5.0,,1.0,5.0,,8.0,,,2.0,2.0,1.0,2.0,14.0,,0.8571428571428571,0.5,0.75,0.5,0.4,0.6666666666666666,,0.5689655172413793,0.8333333333333334,0.75,0.6060606060606061,0.8571428571428571,0.7777777777777778,0.6,0.15384615384615385,0.06382978723404255,0.0958904109589041,0.11764705882352941,,0.03225806451612903,0.125,,,0.5,0.625,0.06896551724137931,0.5,1.0,0.13793103448275862,0.25,0.25,1.0,0.6,0.6,0.8333333333333334,,0.5,,0.16666666666666666,1.0,0.6666666666666666,0.6,0.06451612903225806,0.11764705882352941,0.3,0.35,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.16666666666666666,0.2,0.6666666666666666,0.5,0.2,0.05405405405405406,0.14285714285714285,0.03571428571428571,0.1111111111111111,0.4,1.0,0.2,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,6279.0,105,,204,206,62,56,26.0,410,226,,2.0,62,0.30392156862745096,13.0,4.0,24.0,6.0,2.0,,16.0,18.0,0.08333333333333333,0.07692307692307693,24.680851063829785,,0.2549019607843137,0.2857142857142857,0.7843137254901961,0.5304039215686274,0.5307285714285714,5.854166666666665,24.0,7.0,27.0,8.0,24.0,0.5294117647058824,0.47058823529411764,0.5,26.277777777777782,2.0,10.0,2.0,1.0,2.0,0.1,0.017241379310344827,0.020202020202020204,,0.19607843137254902,0.3333333333333333,0.4953,False,9.0,1.0,3.0,2.0,,1.0,1.0,3.0,,1.0,8.0,3.0,3.0,11.0,9.0,5.0,54.0,1.0,4.0,2.0,3.0,3.0,17.0,12.0,12.0,15.0,,8.0,9.0,4.0,13.0,1.0,3.0,5.0,3.0,1.0,30.0,12.0,4.0,4.0,3.0,1.0,2.0,,1.0,2.0,1.0,4.0,1.0,,6.0,,7.0,,1.0,3.0,,,,17.0,,0.4444444444444444,0.3333333333333333,0.375,0.3333333333333333,0.4583333333333333,0.5,0.5,0.4803921568627451,0.16666666666666666,0.5357142857142857,0.5,0.16666666666666666,0.5666666666666667,0.5,0.09090909090909091,0.21818181818181817,0.16161616161616163,0.04,0.14285714285714285,0.21621621621621623,0.2222222222222222,0.6923076923076923,0.75,0.2,0.2222222222222222,0.0196078431372549,,,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.34782608695652173,0.375,0.5,0.5,0.75,0.07142857142857142,,0.42857142857142855,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.037037037037037035,0.3148148148148148,,,,2.0,10.0,,1.0,,,,,,,,0.45454545454545453,0.45454545454545453,,,,0.024390243902439025,0.1111111111111111,0.034482758620689655,,0.16666666666666666,,0.5,,,1.0,1.0,1.0,1.0,1.0,0.037037037037037035,0.041666666666666664,0.037037037037037035,0.4444444444444444,1.0,0.16666666666666666,,,,,,,,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,6369.0,106,11.0,201,197,51,42,31.0,398,203,3.0,10.0,51,0.2537313432835821,12.0,3.0,47.0,7.0,2.0,2.0,26.0,36.0,0.0425531914893617,0.08333333333333333,27.57201646090535,0.5,0.23529411764705882,0.3333333333333333,0.3137254901960784,0.4788558823529412,0.4662777777777778,7.71063829787234,3.0,1.0,4.0,2.0,3.0,0.0784313725490196,0.058823529411764705,0.1111111111111111,25.125,4.0,29.0,7.0,5.0,10.0,0.034482758620689655,0.07692307692307693,0.07964601769911504,0.07692307692307693,0.5686274509803921,0.5,0.5110571428571429,False,7.0,2.0,,14.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,2.0,8.0,58.0,2.0,1.0,5.0,2.0,2.0,14.0,18.0,3.0,3.0,,1.0,5.0,7.0,12.0,6.0,1.0,2.0,3.0,,31.0,15.0,9.0,5.0,2.0,3.0,7.0,,3.0,2.0,4.0,9.0,2.0,3.0,17.0,,15.0,1.0,,8.0,,,,14.0,1.0,0.5,0.5,1.0,0.5,0.46808510638297873,0.2857142857142857,0.2857142857142857,0.49019607843137253,0.25,0.5555555555555556,0.5,0.2777777777777778,0.5384615384615384,0.7777777777777778,0.21951219512195122,0.2542372881355932,0.24,0.22727272727272727,,0.1951219512195122,0.3888888888888889,0.5833333333333334,0.6363636363636364,0.4827586206896552,0.5,0.11764705882352941,0.16666666666666666,0.16666666666666666,0.0196078431372549,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.5,0.125,,0.1111111111111111,1.0,1.0,0.3333333333333333,0.13793103448275862,0.14814814814814814,0.08620689655172414,0.2413793103448276,,,1.0,4.0,26.0,4.0,4.0,1.0,2.0,,,,,,0.5909090909090909,0.65,,,0.1111111111111111,0.08333333333333333,,0.029411764705882353,0.21428571428571427,0.3076923076923077,,0.6428571428571429,,,,,2.0,,1.0,,,0.08333333333333333,0.42857142857142855,,,1.0,1.0,0.11764705882352941,1.0,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,4494.0,75,-9.0,145,148,48,49,27.0,293,155,1.0,3.0,48,0.3310344827586207,1.0,1.0,6.0,3.0,,,13.0,16.0,,,13.186813186813186,,0.06666666666666667,0.25,0.6666666666666666,0.5190966666666667,0.5215625,8.916666666666666,5.0,,9.0,1.0,5.0,0.6,0.3333333333333333,,24.62222222222222,,4.0,,1.0,3.0,,0.019230769230769232,0.02564102564102564,,0.26666666666666666,,,False,1.0,,1.0,2.0,1.0,1.0,3.0,4.0,,1.0,2.0,,,4.0,5.0,5.0,28.0,,,2.0,2.0,,6.0,,15.0,,,2.0,,,,,,,,,,5.0,8.0,1.0,1.0,,5.0,,2.0,1.0,3.0,6.0,1.0,,6.0,,6.0,,,2.0,4.0,1.0,4.0,6.0,2.0,1.0,0.5555555555555556,,0.5555555555555556,0.6666666666666666,,0.6666666666666666,0.7666666666666667,,0.5,0.7777777777777778,1.0,0.6,0.8333333333333334,0.21052631578947367,0.16129032258064516,0.18840579710144928,0.3157894736842105,0.2,0.13636363636363635,0.2222222222222222,1.0,1.0,0.5,0.5,0.06666666666666667,1.0,1.0,0.26666666666666666,0.75,0.75,1.0,0.4,0.4,1.0,,,1.0,0.25,,,0.4,0.11764705882352941,0.25,0.07142857142857142,0.21428571428571427,,,2.0,2.0,8.0,,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,0.14285714285714285,0.038461538461538464,,0.041666666666666664,,0.07142857142857142,0.5,1.0,,,,,,,,,,,1.0,,,1.0,1.0,0.05555555555555555,1.0,,,,
