EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,BlockedAtRim,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,LongMidRangeAssists,SelfOReb,Blocked3s,BlockedCorner3,SelfORebPct,HeaveAttempts,Fg3aBlocked,Transition Take Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,BlockedArc3,FTOffRebounds,Travels,OffFTReboundPct,OffensiveGoaltends,Corner3PctBlocked,on,Transition Take Fouls Drawn,Charge Fouls Drawn
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,11384.0,190.0,-40.0,390,390,152,136,46.0,780,6.0,11.0,2.0,3.0,5.0,2.0,3.0,,1.0,6.0,15.0,,2.0,7.0,10.0,32.0,1.0,2.0,4.0,14.0,8.0,15.0,16.0,47.0,3.0,67.0,462.0,2.0,4.0,1.0,4.0,,7.0,4.0,8.0,7.0,21.0,3.0,32.0,10.0,6.0,42.0,2.0,30.0,10.0,,22.0,9.0,31.0,5.0,13.0,8.0,71.0,4.0,1.0,10.0,7.0,,17.0,6.0,23.0,11.0,7.0,4.0,3.0,2.0,3.0,5.0,,,8.0,,5.0,8.0,16.0,1.0,,1.0,6.0,1.0,1.0,4.0,,,2.0,3.0,2.0,3.0,2.0,,32.0,148,3.0,2.0,0.625,0.7142857142857143,0.875,0.3404255319148936,0.25,0.3333333333333333,0.35555555555555557,0.5333333333333333,0.5,0.5,0.5161290322580645,0.4375,0.5,0.5234375,0.4375,0.5161290322580645,0.7580645161290323,,,,15.964523281596453,0.375,,0.10144927536231885,0.011235955056179775,0.11764705882352941,0.039603960396039604,0.11038961038961038,0.02631578947368421,0.021739130434782608,,0.057971014492753624,,0.05263157894736842,0.12195121951219512,0.1111111111111111,0.109375,0.14285714285714285,0.6666666666666666,0.1774193548387097,0.5454545454545454,0.5454545454545454,0.04838709677419355,0.6666666666666666,0.6666666666666666,0.5,0.016129032258064516,,,0.24193548387096775,0.4,0.4,0.8333333333333334,0.5161290322580645,0.3125,0.3125,0.9,0.375,0.6666666666666666,0.25,,,0.25,0.5,1.0,0.1724137931034483,0.2413793103448276,0.4827586206896552,0.2857142857142857,0.9354838709677419,0.3333333333333333,0.5435333333333333,0.550775,0.5337185185185185,,,0.1044776119402985,0.47761194029850745,4.586666666666667,26.397872340425536,0.38974358974358975,3.0,3.0,6.0,4.0,1.0,1.0,,0.6666666666666666,0.5,0.6,0.42857142857142855,1.0,1.0,,,0.027777777777777776,2.0,,,,,,,,,,,1.0,,0.08333333333333333,,,False,,
1629638,1610612750,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,MIN,11036.0,184.0,-24.0,376,377,145,137,47.0,753,8.0,17.0,1.0,2.0,6.0,,6.0,,4.0,8.0,21.0,,,7.0,6.0,23.0,2.0,4.0,1.0,8.0,8.0,27.0,14.0,44.0,7.0,65.0,441.0,1.0,2.0,2.0,4.0,2.0,10.0,3.0,10.0,3.0,15.0,5.0,20.0,8.0,8.0,42.0,2.0,23.0,6.0,2.0,12.0,9.0,21.0,4.0,9.0,3.0,51.0,1.0,2.0,4.0,3.0,,7.0,3.0,10.0,5.0,3.0,2.0,6.0,3.0,5.0,6.0,1.0,,12.0,1.0,5.0,2.0,9.0,,1.0,,13.0,3.0,3.0,8.0,,2.0,2.0,3.0,2.0,3.0,1.0,,20.0,142,2.0,2.0,0.5,0.5714285714285714,1.0,0.3181818181818182,0.5,0.2,0.3181818181818182,0.2962962962962963,0.5,0.3,0.4084507042253521,0.6666666666666666,0.3,0.43333333333333335,0.7142857142857143,0.35714285714285715,0.6197183098591549,0.07407407407407407,0.11764705882352941,,20.0,0.5,,0.04838709677419355,0.024096385542168676,0.04819277108433735,0.010101010101010102,0.04827586206896552,0.016483516483516484,0.043478260869565216,,0.016129032258064516,,0.0625,0.05263157894736842,,0.04918032786885246,0.045454545454545456,0.3333333333333333,0.23943661971830985,0.47058823529411764,0.5333333333333333,0.08450704225352113,,,,0.056338028169014086,,,0.29577464788732394,0.38095238095238093,0.38095238095238093,1.0,0.323943661971831,0.2608695652173913,0.2608695652173913,1.0,0.3333333333333333,0.5,,,,0.6666666666666666,0.5,1.0,0.24,0.28,0.32,0.125,0.8591549295774648,0.2608695652173913,0.5522464788732394,0.5945625,0.5288339999999999,0.0273972602739726,0.06896551724137931,0.15384615384615385,0.3076923076923077,5.777777777777777,24.475,0.38563829787234044,3.0,2.0,,5.0,,1.0,,0.5,,0.5,0.2857142857142857,,2.0,,,0.0425531914893617,,,,,,,,,,,,,2.0,,,,False,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,10076.0,168.0,-46.0,345,345,124,116,43.0,690,8.0,13.0,,1.0,3.0,7.0,10.0,,1.0,4.0,9.0,,,1.0,1.0,12.0,1.0,2.0,,2.0,15.0,24.0,5.0,21.0,10.0,55.0,419.0,1.0,3.0,1.0,2.0,3.0,8.0,1.0,3.0,,3.0,5.0,7.0,14.0,16.0,15.0,,12.0,1.0,3.0,6.0,6.0,12.0,3.0,4.0,2.0,30.0,7.0,1.0,16.0,10.0,2.0,28.0,9.0,37.0,6.0,4.0,2.0,6.0,2.0,1.0,4.0,5.0,,10.0,1.0,2.0,14.0,20.0,,2.0,1.0,14.0,1.0,2.0,16.0,,6.0,2.0,7.0,5.0,9.0,7.0,1.0,5.0,121,2.0,1.0,0.4666666666666667,0.4666666666666667,1.0,0.23809523809523808,0.5,,0.23809523809523808,0.625,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5188679245283019,0.5714285714285714,0.35,0.4666666666666667,0.125,0.15384615384615385,0.1,15.789473684210526,0.6,0.2857142857142857,0.17857142857142858,0.011627906976744186,0.2077922077922078,0.08333333333333333,0.19548872180451127,0.047058823529411764,,,0.07272727272727272,0.10344827586206896,0.07692307692307693,0.17142857142857143,0.375,0.16981132075471697,0.2916666666666667,0.7777777777777778,0.28888888888888886,0.6153846153846154,0.7272727272727273,0.2222222222222222,0.7,0.7777777777777778,0.7142857142857143,0.022222222222222223,,,0.2,0.4444444444444444,0.4444444444444444,1.0,0.26666666666666666,0.08333333333333333,0.08333333333333333,1.0,0.2,,,,,0.4,0.5,1.0,0.5,0.16666666666666666,0.3333333333333333,,0.7555555555555555,0.08333333333333333,0.5459555555555555,0.50025,0.5760916666666667,0.11764705882352941,0.2,0.14545454545454545,0.12727272727272726,4.895833333333333,25.1,0.35942028985507246,1.0,,,3.0,1.0,2.0,0.030303030303030304,0.25,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,2.0,1.0,,0.1111111111111111,,,False,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,9460.0,158.0,-26.0,324,323,150,120,45.0,647,13.0,31.0,,3.0,7.0,9.0,19.0,2.0,5.0,1.0,4.0,,1.0,2.0,7.0,20.0,1.0,4.0,5.0,12.0,24.0,55.0,8.0,24.0,24.0,96.0,386.0,1.0,4.0,1.0,5.0,1.0,6.0,7.0,19.0,6.0,14.0,16.0,48.0,22.0,26.0,18.0,,19.0,7.0,5.0,7.0,12.0,19.0,5.0,4.0,3.0,50.0,1.0,5.0,16.0,8.0,,24.0,7.0,31.0,5.0,4.0,1.0,9.0,1.0,4.0,6.0,5.0,1.0,15.0,1.0,8.0,6.0,8.0,,,,21.0,,2.0,33.0,2.0,12.0,5.0,,,,,,47.0,146,,3.0,0.4583333333333333,0.4583333333333333,0.75,0.3333333333333333,0.2,0.42857142857142855,0.34782608695652173,0.43636363636363634,0.25,0.3684210526315789,0.45569620253164556,0.2777777777777778,0.48484848484848486,0.5053191489361702,0.3,0.5454545454545454,0.3037974683544304,0.09090909090909091,0.0967741935483871,0.10526315789473684,28.198433420365536,0.6,,0.14814814814814814,0.0641025641025641,0.22857142857142856,0.011764705882352941,0.1935483870967742,0.03680981595092025,0.07142857142857142,,0.01694915254237288,,0.1111111111111111,0.13793103448275862,0.2857142857142857,0.23076923076923078,0.2222222222222222,,0.3924050632911392,0.41935483870967744,0.4642857142857143,0.24050632911392406,0.47368421052631576,0.5294117647058824,0.4444444444444444,0.06329113924050633,0.4,0.4,0.05063291139240506,0.25,0.25,1.0,0.25316455696202533,0.35,0.35,0.7142857142857143,0.3333333333333333,,0.1111111111111111,,,0.4444444444444444,0.25,1.0,0.21212121212121213,0.06060606060606061,0.36363636363636365,0.4166666666666667,0.6962025316455697,0.3684210526315789,0.5230698717948717,0.49817500000000003,0.491234375,0.1348314606741573,0.18461538461538463,0.0625,0.5,5.178181818181819,27.758333333333326,0.46296296296296297,2.0,1.0,6.0,7.0,2.0,,0.07407407407407407,0.5384615384615384,,0.2857142857142857,0.5,,3.0,,,0.07317073170731707,1.0,,,2.0,,,,,,,,1.0,,0.1,,,False,,
1641740,1610612750,Jaylen Clark,Jaylen Clark,1641740,MIN,1685.0,28.0,,62,62,35,30,10.0,124,3.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,4.0,4.0,,1.0,3.0,11.0,69.0,1.0,1.0,,,,2.0,2.0,2.0,,1.0,1.0,5.0,4.0,4.0,,2.0,,,,,1.0,1.0,1.0,,,3.0,1.0,1.0,5.0,,,5.0,2.0,7.0,2.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,,,,4.0,1.0,,4.0,,2.0,,,,,,,5.0,35,1.0,,0.5,0.6666666666666666,,,,,,1.0,1.0,1.0,0.8,1.0,0.6666666666666666,0.7857142857142857,1.0,0.625,0.2,,,,10.95890410958904,1.0,,,0.058823529411764705,0.3333333333333333,0.07142857142857142,0.21739130434782608,0.06451612903225806,,,0.1,,,,,0.45454545454545453,,,0.6,1.0,1.0,0.2,1.0,1.0,1.0,,,,0.2,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,0.3333333333333333,,,0.8,,0.51416,,0.5322999999999999,0.2857142857142857,0.3333333333333333,0.18181818181818182,0.45454545454545453,3.175,23.2,0.5645161290322581,2.0,,,,,,0.2,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,5267.0,88.0,5.0,176,174,82,65,23.0,350,15.0,19.0,3.0,4.0,11.0,1.0,3.0,,,,,,,,,,,,,,16.0,22.0,,,4.0,36.0,192.0,4.0,7.0,,,1.0,9.0,10.0,14.0,,,2.0,22.0,22.0,10.0,,8.0,,,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,5.0,5.0,5.0,11.0,1.0,17.0,10.0,27.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,,3.0,1.0,,4.0,7.0,,1.0,1.0,11.0,3.0,1.0,10.0,,4.0,1.0,3.0,3.0,3.0,2.0,,22.0,81,1.0,1.0,0.6875,0.9166666666666666,,,,,,0.7272727272727273,0.5714285714285714,0.7142857142857143,0.7272727272727273,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.5625,0.7333333333333333,,0.09090909090909091,0.05263157894736842,0.3333333333333333,14.492753623188406,0.6666666666666666,0.5,0.36666666666666664,0.16129032258064516,0.125,0.08771929824561403,0.22857142857142856,0.11363636363636363,0.11764705882352941,,0.05128205128205128,0.16666666666666666,0.4,0.3333333333333333,0.4,0.15625,,0.6666666666666666,0.8636363636363636,0.7894736842105263,0.8333333333333334,0.13636363636363635,0.3333333333333333,0.5,,,,,,,,,,,,,0.5714285714285714,0.75,,,,,,,0.7857142857142857,,,,0.8636363636363636,,0.6297045454545455,0.428875,0.64585,0.15384615384615385,0.15384615384615385,0.25,0.6111111111111112,2.1681818181818184,,0.4659090909090909,9.0,,,,,,0.3,0.7333333333333333,,0.8181818181818182,,,1.0,,,0.25,,,,,,,,,,,,,,,,,False,1.0,
203944,1610612750,Julius Randle,Julius Randle,203944,MIN,7619.0,127.0,-38.0,262,265,83,68,29.0,527,13.0,20.0,1.0,3.0,8.0,9.0,18.0,1.0,3.0,,2.0,,,,7.0,14.0,1.0,2.0,1.0,4.0,23.0,41.0,7.0,16.0,17.0,84.0,323.0,3.0,6.0,1.0,2.0,5.0,14.0,10.0,15.0,1.0,4.0,7.0,30.0,24.0,22.0,15.0,2.0,14.0,7.0,6.0,6.0,12.0,18.0,7.0,5.0,,48.0,4.0,4.0,5.0,9.0,1.0,15.0,9.0,24.0,1.0,,1.0,6.0,2.0,3.0,7.0,3.0,,13.0,2.0,4.0,4.0,14.0,2.0,2.0,1.0,15.0,2.0,,21.0,3.0,9.0,3.0,1.0,,1.0,1.0,,27.0,79,2.0,1.0,0.5217391304347826,0.5454545454545454,0.7142857142857143,0.4375,0.5,0.25,0.4375,0.5609756097560976,0.5,0.6666666666666666,0.5877192982456141,0.5625,0.6052631578947368,0.6363636363636364,0.7,0.6818181818181818,0.2807017543859649,0.14634146341463414,0.15,0.16666666666666666,26.51006711409396,0.46153846153846156,0.3333333333333333,0.16666666666666666,0.0625,0.09803921568627451,0.06557377049180328,0.13333333333333333,0.064,0.125,,0.02857142857142857,0.11538461538461539,0.1875,0.16129032258064516,0.14285714285714285,0.08571428571428572,0.125,1.0,0.3508771929824561,0.65,0.7647058823529411,0.3157894736842105,0.5,0.6,0.5555555555555556,0.05263157894736842,0.3333333333333333,0.3333333333333333,0.03508771929824561,,,,0.24561403508771928,0.5,0.5,0.7142857142857143,0.375,0.3333333333333333,,,,0.25,0.5,,0.42105263157894735,,0.21052631578947367,0.25,0.631578947368421,0.5,0.5267657894736842,0.5906125,0.5074605263157895,0.14285714285714285,0.19148936170212766,0.16666666666666666,0.35714285714285715,5.819512195121951,25.856249999999996,0.31679389312977096,4.0,,6.0,5.0,1.0,1.0,,0.46153846153846156,,0.5,,1.0,2.0,,,0.09523809523809523,,,,,,,,,1.0,,,1.0,1.0,0.14285714285714285,,,False,,
1630545,1610612750,Terrence Shannon Jr.,Terrence Shannon Jr.,1630545,MIN,2688.0,45.0,4.0,101,100,32,41,13.0,201,5.0,8.0,,1.0,3.0,1.0,6.0,2.0,3.0,3.0,6.0,,1.0,,,1.0,,,,,8.0,17.0,3.0,7.0,12.0,37.0,113.0,,1.0,,1.0,2.0,2.0,2.0,7.0,,,,4.0,14.0,2.0,9.0,,1.0,,2.0,3.0,,3.0,,2.0,1.0,6.0,1.0,,4.0,4.0,,8.0,1.0,9.0,4.0,,4.0,3.0,,2.0,,1.0,,3.0,,1.0,4.0,6.0,,,,9.0,,,12.0,2.0,7.0,,,,,,,4.0,32,1.0,,0.875,0.875,1.0,0.42857142857142855,,,0.42857142857142855,0.47058823529411764,,0.2857142857142857,0.5208333333333334,,0.2857142857142857,0.6379310344827587,0.3333333333333333,0.2857142857142857,0.2916666666666667,0.11764705882352941,0.125,0.16666666666666666,27.826086956521742,1.0,,0.25,,0.17391304347826086,0.05555555555555555,0.20512820512820512,0.023255813953488372,,,0.08333333333333333,,0.75,0.1,,0.125,0.2857142857142857,,0.3333333333333333,0.625,0.7142857142857143,0.25,0.16666666666666666,0.2,1.0,0.125,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,1.0,0.041666666666666664,,,,0.5,,0.5,,,,,,0.42857142857142855,,,,0.625,,0.52758125,0.5322,0.47402857142857135,0.2413793103448276,0.3181818181818182,0.05405405405405406,0.10810810810810811,7.617647058823529,23.17142857142857,0.31683168316831684,1.0,,,,,,,0.8,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,False,,1.0
201144,1610612750,Mike Conley,Mike Conley,201144,MIN,3453.0,58.0,-18.0,119,120,31,19,12.0,239,1.0,2.0,,,,1.0,4.0,,,3.0,5.0,1.0,2.0,2.0,1.0,4.0,,,,3.0,2.0,6.0,4.0,9.0,5.0,21.0,141.0,,1.0,1.0,2.0,,3.0,1.0,1.0,2.0,5.0,3.0,11.0,4.0,,9.0,,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,7.0,,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,2.0,1.0,3.0,,2.0,,1.0,,3.0,,1.0,2.0,2.0,,,,6.0,,3.0,5.0,,1.0,,1.0,1.0,1.0,,,11.0,30,,,1.0,1.0,0.75,0.4444444444444444,0.5,0.4,0.4444444444444444,0.3333333333333333,,1.0,0.5333333333333333,0.5,0.6666666666666666,0.6176470588235294,0.5,0.7857142857142857,0.6,0.16666666666666666,0.5,,15.15151515151515,1.0,,0.037037037037037035,0.04,0.047619047619047616,,0.041666666666666664,0.017857142857142856,,0.25,,,0.16666666666666666,,,0.07142857142857142,,,0.13333333333333333,0.5,1.0,0.26666666666666666,0.25,0.25,1.0,,,,0.3333333333333333,0.6,0.6,1.0,0.26666666666666666,0.25,0.25,,,,0.6666666666666666,0.5,1.0,,,,,0.3333333333333333,0.5,,0.7333333333333333,0.25,0.5522533333333333,0.420325,0.523,0.11764705882352941,0.14285714285714285,0.14285714285714285,0.5238095238095238,8.133333333333333,24.044444444444444,0.2605042016806723,,2.0,3.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,0.1,,,,,,,False,,
1631169,1610612750,Josh Minott,Josh Minott,1631169,MIN,1359.0,23.0,-1.0,53,51,31,23,7.0,104,1.0,2.0,,,1.0,,,,,,1.0,,,,1.0,5.0,,,1.0,3.0,1.0,2.0,1.0,6.0,,5.0,60.0,,,,,,,1.0,1.0,1.0,3.0,,5.0,2.0,,3.0,,5.0,1.0,,2.0,,2.0,,2.0,,4.0,,,,,,,,,,,,2.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,2.0,,1.0,,,,,1.0,,1.0,1.0,,5.0,31,,,1.0,1.0,1.0,0.16666666666666666,,0.3333333333333333,0.16666666666666666,0.5,,1.0,0.3125,,0.625,0.3125,,0.625,0.75,,,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,1.0,0.25,0.5,0.5,,,,,,,,0.125,,,,0.625,0.2,0.2,1.0,,,,,,,,,0.25,,0.75,0.3333333333333333,1.0,0.2,0.5542875,,0.5639625,,,,1.0,1.45,25.46666666666667,0.5849056603773585,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,
1642265,1610612750,Rob Dillingham,Rob Dillingham,1642265,MIN,985.0,16.0,-2.0,39,39,19,10,4.0,78,1.0,1.0,,,1.0,,1.0,1.0,4.0,1.0,1.0,,,,,1.0,,,,1.0,2.0,6.0,1.0,2.0,1.0,8.0,49.0,,,,,,,2.0,4.0,,1.0,1.0,5.0,,4.0,,,1.0,,,5.0,2.0,7.0,2.0,3.0,1.0,16.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,,3.0,,,2.0,,1.0,,,,,,,5.0,19,,,,,,0.5,,,0.5,0.3333333333333333,,0.5,0.4375,,0.4,0.4444444444444444,,0.4166666666666667,0.25,,,,20.930232558139537,,,0.3333333333333333,,0.1111111111111111,,0.16666666666666666,,,,,,,1.0,,,0.3333333333333333,,0.125,1.0,1.0,0.125,,,,0.5,0.25,0.25,0.125,1.0,1.0,,0.125,,,,,,,,,,,,0.2,,0.2,,0.375,,0.5007937499999999,,0.5334,0.1111111111111111,0.14285714285714285,,0.625,12.233333333333333,25.1,0.48717948717948717,1.0,,3.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,False,,
1630568,1610612750,Luka Garza,Luka Garza,1630568,MIN,1112.0,19.0,-2.0,42,41,28,19,6.0,83,4.0,4.0,4.0,4.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,5.0,5.0,1.0,1.0,,13.0,53.0,4.0,4.0,,,,8.0,3.0,3.0,1.0,1.0,,9.0,2.0,8.0,3.0,6.0,1.0,1.0,,,,,,,,,,3.0,,,,,3.0,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,9.0,28,,,0.2,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0833333333333333,1.0,1.125,1.0833333333333333,1.0,1.125,0.16666666666666666,,,,12.5,,,,0.2727272727272727,,,,0.1875,0.6666666666666666,,,,,,,,,,0.6666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,0.5,,0.25,1.0,0.8333333333333334,1.0,0.6080333333333333,0.686525,0.549875,,,0.6153846153846154,0.6923076923076923,3.1,24.4,0.6666666666666666,2.0,,,,,,0.25,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,
1631159,1610612750,Leonard Miller,Leonard Miller,1631159,MIN,776.0,13.0,3.0,31,28,23,11,5.0,59,5.0,7.0,1.0,2.0,5.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,5.0,7.0,1.0,1.0,,13.0,32.0,1.0,2.0,,,,2.0,3.0,5.0,1.0,1.0,,9.0,6.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,2.0,1.0,1.0,,2.0,3.0,5.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,9.0,23,,,0.6,0.75,1.0,1.0,,1.0,1.0,0.7142857142857143,0.5,0.6,0.8125,0.5,0.75,0.8125,0.5,0.75,0.125,,,,25.0,,,0.25,0.2857142857142857,0.14285714285714285,,0.18181818181818182,0.16666666666666666,0.2,,,,,0.5,,,0.3333333333333333,,0.875,0.7142857142857143,0.7142857142857143,,,,,,,,,,,,0.125,1.0,1.0,1.0,1.0,0.5,,,,,,,0.8333333333333334,,0.16666666666666666,1.0,1.0,1.0,0.56184375,0.548,0.5823416666666666,,,0.15384615384615385,0.6923076923076923,2.1,24.8,0.7419354838709677,3.0,,,,,,1.0,0.6,,0.6,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,False,,
