EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,Arc3Assists,Travels,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceFtPoints,Loose Ball Fouls Drawn,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Fg3aBlocked,Charge Fouls,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,on,HeaveMakes,HeaveAttempts,Charge Fouls Drawn,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,2pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked
1628379,1610612763,Luke Kennard,Luke Kennard,1628379,MEM,2655.0,44,-7.0,89,89,13.0,14.0,11.0,178,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,8.0,103,2.0,6.0,2.0,4.0,3.0,3.0,1.0,2.0,6.0,1.0,3.0,3.0,6.0,1.0,7.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,0.75,0.75,0.8,0.4,0.4,0.5,13.0,1.0,0.13636363636363635,0.11538461538461539,0.06666666666666667,0.125,0.029411764705882353,0.07692307692307693,0.16666666666666666,0.08333333333333333,0.25,0.13043478260869565,0.1,1.0,1.0,1.0,0.2,1.0,1.0,0.5,0.2,0.5,0.5,1.0,0.1,0.4,1.0,0.6,0.522015,0.5280750000000001,13.540000000000001,24.740000000000002,0.14606741573033707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,4190.0,70,-47.0,144,146,13.0,19.0,19.0,290,1.0,3.0,12.0,21.0,,,3.0,5.0,,13.0,24.0,8.0,40.0,183,,12.0,14.0,5.0,2.0,3.0,2.0,,7.0,1.0,,5.0,6.0,4.0,10.0,2.0,2.0,,4.0,1.0,3.0,7.0,3.0,8.0,13.0,0.46153846153846156,0.46153846153846156,0.5416666666666666,0.5,0.5555555555555556,0.25,25.443786982248522,0.5714285714285714,0.1388888888888889,,0.027777777777777776,0.0684931506849315,0.05,,0.09090909090909091,0.2857142857142857,,,0.09375,0.3333333333333333,0.5,,0.65625,0.5714285714285714,0.5714285714285714,0.5,,,,,0.09375,0.15625,,0.34375,0.4797703125,,7.458333333333333,24.737499999999997,0.09027777777777778,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,2.0,5.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.25,0.5,0.25,0.5,0.5,1.0,0.041666666666666664,0.3333333333333333,0.3333333333333333,0.06818181818181818,0.1111111111111111,0.125,0.1875,0.5,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.4,0.53585,0.08571428571428572,0.1111111111111111,0.075,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,2762.0,46,-4.0,97,96,5.0,,15.0,193,1.0,3.0,6.0,11.0,,4.0,1.0,10.0,1.0,7.0,18.0,11.0,30.0,111,1.0,,14.0,10.0,6.0,11.0,4.0,2.0,27.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,,,,,1.0,1.0,,5.0,,,0.3888888888888889,0.4482758620689655,0.4838709677419355,0.3793103448275862,28.57142857142857,,0.038461538461538464,0.08,0.037037037037037035,0.058823529411764705,0.01818181818181818,,,0.1,,,0.10344827586206896,0.3333333333333333,0.3333333333333333,,0.3793103448275862,0.5454545454545454,0.6666666666666666,,0.13793103448275862,,,,0.034482758620689655,0.3448275862068966,0.3333333333333333,0.4827586206896552,0.5049672413793104,0.48875,10.166666666666666,25.4,0.05154639175257732,,,4.0,,,4.0,4.0,1.0,,,2.0,,2.0,9.0,4.0,3.0,5.0,3.0,,,,1.0,,,,,6.0,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,,0.75,0.36363636363636365,,0.36363636363636365,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,0.14285714285714285,,1.0,0.4,0.4,0.75,,,,,,0.4,,0.06451612903225806,0.1,0.06666666666666667,0.06666666666666667,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.18181818181818182,0.25,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,1884.0,31,-38.0,66,66,5.0,13.0,13.0,132,2.0,2.0,,1.0,,,,1.0,,2.0,3.0,1.0,6.0,94,,4.0,,1.0,1.0,2.0,,1.0,5.0,3.0,4.0,1.0,5.0,3.0,8.0,,,,,,,,,2.0,5.0,1.0,1.0,0.6666666666666666,0.5,0.6,0.25,6.25,,0.07142857142857142,0.26666666666666666,0.14285714285714285,0.1724137931034483,0.07894736842105263,0.13333333333333333,,0.1111111111111111,,0.3333333333333333,0.5,1.0,1.0,1.0,0.25,,,,,,,,,0.25,,0.75,0.5532125,,4.433333333333334,25.2,0.07575757575757576,,,,,,,2.0,1.0,,,2.0,,,,,,1.0,1.0,,,,,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,0.5,,,,,,,0.16666666666666666,,,,,,,,,,,,,0.2,0.25,0.3333333333333333,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1641744,1610612763,Zach Edey,Zach Edey,1641744,MEM,6474.0,108,-58.0,222,223,22.0,29.0,31.0,445,7.0,10.0,2.0,4.0,1.0,1.0,,,,10.0,15.0,,25.0,277,,16.0,4.0,,2.0,7.0,,1.0,19.0,4.0,10.0,10.0,20.0,11.0,31.0,,,,2.0,1.0,1.0,6.0,,12.0,22.0,0.8,1.0,0.6666666666666666,0.6666666666666666,0.6578947368421053,,9.652509652509654,0.3333333333333333,0.17543859649122806,0.1724137931034483,0.07142857142857142,0.17391304347826086,0.09482758620689655,0.045454545454545456,0.07142857142857142,0.11538461538461539,0.35294117647058826,0.17777777777777778,0.6666666666666666,0.7,0.7777777777777778,0.7142857142857143,0.26666666666666666,0.5,1.0,1.0,0.06666666666666667,1.0,1.0,1.0,,,,0.6666666666666666,0.6617133333333334,0.7793,3.6,,0.0990990990990991,5.0,,,,,,5.0,5.0,,,10.0,,2.0,,,3.0,5.0,,7.0,,1.0,4.0,,2.0,7.0,3.0,9.0,7.0,3.0,1.0,9.0,4.0,10.0,6.0,2.0,1.0,,,,,0.6,0.625,0.5,0.2,0.1,,0.11666666666666667,0.08333333333333333,0.16666666666666666,0.5,0.6,,,,1.0,,,,,,0.5862,0.16666666666666666,0.16666666666666666,0.4,0.08,3.0,1.0,1.0,,5.0,,0.6,1.0,1.0,0.5,,0.15384615384615385,4.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,0.14285714285714285,0.2,0.6,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,5448.0,91,-58.0,189,187,18.0,19.0,29.0,376,6.0,9.0,1.0,8.0,,4.0,6.0,20.0,3.0,7.0,21.0,26.0,36.0,235,4.0,2.0,12.0,20.0,5.0,10.0,3.0,2.0,25.0,1.0,11.0,5.0,16.0,2.0,18.0,2.0,,2.0,9.0,7.0,2.0,11.0,2.0,8.0,18.0,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.30851063829787234,0.35294117647058826,0.5531914893617021,27.232142857142854,0.8181818181818182,0.10638297872340426,0.22916666666666666,0.020833333333333332,0.16842105263157894,0.019417475728155338,0.02564102564102564,0.16666666666666666,0.1111111111111111,0.058823529411764705,0.18421052631578946,0.19148936170212766,0.6666666666666666,1.0,0.16666666666666666,0.1702127659574468,0.125,0.14285714285714285,,0.0851063829787234,,,,0.1276595744680851,0.425531914893617,0.5,0.7446808510638298,0.5288244680851064,0.5024916666666667,7.9190476190476184,25.650000000000002,0.09523809523809523,2.0,4.0,3.0,,1.0,5.0,7.0,5.0,2.0,5.0,10.0,,6.0,15.0,3.0,4.0,5.0,1.0,1.0,,1.0,2.0,2.0,4.0,,1.0,4.0,7.0,3.0,1.0,2.0,1.0,2.0,1.0,6.0,,1.0,0.19230769230769232,0.4,0.19230769230769232,0.5,0.5,0.5,0.19047619047619047,0.3333333333333333,,0.01818181818181818,0.029411764705882353,,0.03225806451612903,0.5,0.15,0.15,1.0,0.2,0.4,0.1,,,0.15,0.5307999999999999,0.06,0.125,0.2777777777777778,0.16666666666666666,2.0,,2.0,,4.0,,0.4,,0.5,0.125,,0.4,,,2.0,,,2.0,,,,,,1.0,,,,1.0,0.5,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.16666666666666666,1.0,0.3333333333333333,,,,,,True,,,,,,,,,
1630590,1610612763,Scotty Pippen Jr.,Scotty Pippen Jr.,1630590,MEM,4801.0,80,-63.0,162,169,15.0,24.0,22.0,331,2.0,6.0,6.0,16.0,,1.0,4.0,17.0,,8.0,23.0,21.0,50.0,217,,6.0,10.0,17.0,3.0,5.0,,2.0,12.0,2.0,6.0,5.0,11.0,4.0,15.0,1.0,,1.0,5.0,2.0,3.0,9.0,,9.0,15.0,0.375,0.375,0.34782608695652173,0.45454545454545453,0.5102040816326531,0.4772727272727273,30.526315789473685,0.5555555555555556,0.12195121951219512,0.13636363636363635,0.045454545454545456,0.12941176470588237,0.04395604395604396,0.027777777777777776,0.2727272727272727,0.11764705882352941,,0.11764705882352941,0.13636363636363635,0.3333333333333333,0.4,0.5,0.36363636363636365,0.375,0.4,0.3333333333333333,0.022727272727272728,,,,0.09090909090909091,0.38636363636363635,,0.6136363636363636,0.5378875,,7.291304347826086,25.161904761904765,0.09259259259259259,,,6.0,1.0,2.0,8.0,10.0,3.0,1.0,2.0,3.0,2.0,2.0,18.0,6.0,2.0,2.0,,2.0,,2.0,4.0,4.0,3.0,1.0,1.0,9.0,10.0,5.0,,,,,,2.0,,0.75,0.38095238095238093,0.5,0.38095238095238093,0.3,0.3,1.0,0.08695652173913043,0.16666666666666666,,0.0425531914893617,0.07142857142857142,0.125,0.08333333333333333,,0.35294117647058826,0.375,0.6666666666666666,,,0.4,0.5,,0.35294117647058826,0.44189999999999996,0.10204081632653061,0.17857142857142858,0.06,0.04,,,,6.0,2.0,,,,,0.0625,,0.2,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,0.5,0.5,1.0,,,,,,1.0,1.0,1.0,0.047619047619047616,0.058823529411764705,True,,,,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,3658.0,61,-20.0,124,124,18.0,18.0,14.0,248,,,4.0,6.0,1.0,1.0,3.0,5.0,1.0,5.0,7.0,8.0,22.0,152,1.0,2.0,8.0,5.0,,1.0,,,3.0,,4.0,6.0,11.0,,11.0,,,,3.0,2.0,1.0,4.0,,3.0,18.0,0.2,0.2,0.7142857142857143,0.7333333333333333,0.7333333333333333,0.5333333333333333,13.286713286713287,0.75,0.17142857142857143,0.11428571428571428,,0.14285714285714285,,,,0.15789473684210525,0.3333333333333333,0.13793103448275862,,,,,0.4,0.6666666666666666,0.6666666666666666,0.25,0.06666666666666667,1.0,1.0,,0.2,0.3333333333333333,1.0,0.5333333333333333,0.5136733333333334,0.53325,11.357142857142858,24.162499999999998,0.14516129032258066,,,2.0,,,4.0,,,,,,,,12.0,2.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,0.5,,0.5,,,,,,0.3333333333333333,,,,,1.0,0.4,0.4,1.0,,,,,,0.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,True,,,,,,,,,
1631246,1610612763,Vince Williams Jr.,Vince Williams Jr.,1631246,MEM,358.0,6,5.0,13,11,1.0,8.0,1.0,24,,,,,,,,2.0,,,,2.0,2.0,11,,,,2.0,2.0,2.0,,2.0,4.0,,,,,,,1.0,,1.0,,,,,,2.0,1.0,,,,,0.3333333333333333,1.0,21.428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5178,,,25.75,0.07692307692307693,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,2.0,,,1.0,2.0,,1.0,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1630643,1610612763,Jay Huff,Jay Huff,1630643,MEM,140.0,2,,4,4,,1.0,,8,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
