EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,Travels,PenaltyTurnovers,PenaltyCorner3FGM,FtPoints,Corner3Assists,FTOffRebounds,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyFtPoints,PtsUnassisted3s,LongMidRangeAssists,LostBallSteals,Offensive Fouls,Transition Take Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,StepOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,LongMidRangePctBlocked,DefensiveGoaltends,on
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,7087.0,118,9,231,232,58.0,68.0,27.0,463,6.0,11.0,1.0,3.0,2.0,3.0,5.0,8.0,1.0,6.0,3.0,9.0,1.0,1.0,1.0,6.0,14.0,1.0,1.0,1.0,3.0,12.0,25.0,9.0,23.0,51.0,274,2.0,5.0,2.0,2.0,10.0,3.0,7.0,1.0,4.0,9.0,20.0,4.0,27.0,4.0,14.0,6.0,4.0,6.0,6.0,6.0,18.0,2.0,5.0,10.0,10.0,2.0,22.0,7.0,29.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,8.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,9.0,58.0,0.8333333333333334,1.0,1.0,0.391304347826087,1.0,0.25,0.391304347826087,0.48,0.4,0.42857142857142855,0.53125,0.7142857142857143,0.4090909090909091,0.53125,0.7142857142857143,0.4090909090909091,0.4791666666666667,0.16,0.18181818181818182,0.25,19.84732824427481,0.75,0.6666666666666666,0.1724137931034483,0.08771929824561403,0.17543859649122806,0.0392156862745098,0.17391304347826086,0.06481481481481481,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.07692307692307693,0.2,0.12,0.23076923076923078,0.16326530612244897,0.25,0.043478260869565216,0.5,0.22916666666666666,0.5454545454545454,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.625,0.8333333333333334,0.8,0.125,0.16666666666666666,0.16666666666666666,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.0,0.2727272727272727,0.6666666666666666,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.7083333333333334,0.42857142857142855,0.5380510416666667,0.5290666666666667,0.53745,0.19607843137254902,0.17647058823529413,7.807999999999998,25.256521739130434,0.2510822510822511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627752,1610612749,Taurean Prince,Taurean Prince,1627752,MIL,2979.0,50,-37,102,103,19.0,14.0,7.0,205,,1.0,,,,,,,,,1.0,2.0,,,,1.0,5.0,,,,2.0,,1.0,2.0,7.0,6.0,144,,,,,,,,,2.0,,,,6.0,,5.0,1.0,,1.0,7.0,1.0,15.0,,,3.0,1.0,,4.0,,4.0,,2.0,2.0,3.0,,2.0,1.0,1.0,4.0,1.0,3.0,,,,1.0,1.0,,1.0,,,19.0,,,1.0,0.2857142857142857,,,0.2857142857142857,,,,0.375,,,0.375,,,0.875,,,,10.81081081081081,0.75,,0.06666666666666667,,0.15789473684210525,,0.11764705882352941,,,,,,,0.16666666666666666,,,0.15384615384615385,0.16666666666666666,,,0.125,,,,,,,,,,,,0.25,0.5,0.5,1.0,0.625,0.2,0.2,1.0,,,,,,,,,,,,1.0,,1.0,0.2,0.56816875,,0.523875,,,2.2,25.642857142857142,0.18627450980392157,6.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628398,1610612749,Kyle Kuzma,Kyle Kuzma,1628398,MIL,5297.0,88,-33,181,180,29.0,30.0,16.0,361,4.0,12.0,,,1.0,1.0,5.0,11.0,,,1.0,4.0,,,3.0,,3.0,,,,,9.0,23.0,1.0,7.0,24.0,239,1.0,2.0,,,2.0,1.0,2.0,1.0,3.0,5.0,12.0,6.0,3.0,,3.0,,3.0,2.0,3.0,1.0,8.0,1.0,,1.0,2.0,1.0,4.0,2.0,6.0,,,,,,,2.0,,2.0,2.0,8.0,2.0,3.0,,1.0,,1.0,1.0,1.0,5.0,29.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.391304347826087,0.5,0.5,0.35,0.5,0.5,0.36363636363636365,0.5,0.5,0.23333333333333334,0.13043478260869565,0.16666666666666666,0.09090909090909091,17.5,,0.25,0.06896551724137931,,0.029411764705882353,0.030303030303030304,0.047619047619047616,0.012987012987012988,,,,,0.25,,0.16666666666666666,,0.034482758620689655,,,1.0,0.4,0.3333333333333333,0.4,0.5,0.36666666666666664,0.45454545454545453,0.5,0.8,,,,,0.13333333333333333,0.25,0.25,1.0,0.1,,,,,,,,,,,,0.2,1.0,0.6,,,0.6333333333333333,,0.5412816666666667,0.4699,0.54772,0.08333333333333333,0.20833333333333334,5.5826086956521745,24.71428571428571,0.16022099447513813,1.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,6.0,3.0,1.0,0.14285714285714285,0.3333333333333333,0.09090909090909091,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,,,True
1629645,1610612749,Kevin Porter Jr.,Kevin Porter Jr.,1629645,MIL,6056.0,101,-21,197,198,55.0,59.0,21.0,395,4.0,6.0,,,1.0,2.0,4.0,9.0,,2.0,1.0,1.0,,,,3.0,8.0,2.0,4.0,2.0,4.0,8.0,17.0,4.0,9.0,33.0,240,,1.0,2.0,4.0,6.0,2.0,5.0,2.0,4.0,15.0,2.0,14.0,9.0,,8.0,3.0,,9.0,15.0,6.0,39.0,1.0,,3.0,6.0,,9.0,1.0,10.0,,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,9.0,1.0,4.0,,,,,,,15.0,55.0,0.125,0.125,0.75,0.4444444444444444,0.5,0.5,0.4444444444444444,0.47058823529411764,,0.4,0.5384615384615384,0.6,0.5555555555555556,0.5689655172413793,0.6,0.625,0.34615384615384615,,,,14.414414414414413,0.6666666666666666,,0.12244897959183673,,0.0625,0.022727272727272728,0.09278350515463918,0.01020408163265306,,,,0.029411764705882353,,0.0625,0.05,0.3076923076923077,0.075,,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,,0.34615384615384615,0.4444444444444444,0.4444444444444444,0.25,0.07692307692307693,,,,0.038461538461538464,1.0,1.0,1.0,0.3076923076923077,0.375,0.375,0.6666666666666666,,,,,,0.8,0.5,1.0,0.2222222222222222,0.5,,0.4444444444444444,0.5,0.5769230769230769,0.375,0.5275788461538462,0.50714,0.5006777777777778,0.18181818181818182,0.45454545454545453,7.047058823529412,25.766666666666666,0.27918781725888325,6.0,3.0,1.0,,,,5.0,3.0,,,6.0,2.0,1.0,,,0.07142857142857142,0.10526315789473684,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,11270.0,188,-35,372,376,78.0,90.0,39.0,748,43.0,55.0,8.0,10.0,6.0,9.0,12.0,20.0,4.0,19.0,,,,,,1.0,5.0,,,,,59.0,94.0,1.0,5.0,165.0,469,9.0,13.0,,,21.0,10.0,18.0,,,34.0,36.0,82.0,3.0,14.0,5.0,1.0,7.0,22.0,33.0,17.0,88.0,9.0,10.0,29.0,27.0,2.0,58.0,19.0,77.0,1.0,5.0,1.0,14.0,3.0,5.0,9.0,9.0,23.0,7.0,12.0,1.0,51.0,3.0,5.0,2.0,2.0,5.0,1.0,34.0,78.0,0.3050847457627119,0.34615384615384615,1.0,0.2,,,0.2,0.6276595744680851,0.6923076923076923,0.5555555555555556,0.6111111111111112,0.6923076923076923,0.5555555555555556,0.6547619047619048,0.7,0.6296296296296297,0.050505050505050504,0.07446808510638298,0.10909090909090909,0.05,35.81730769230769,0.6086956521739131,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.35802469135802467,0.1111111111111111,0.345679012345679,0.1111111111111111,0.13333333333333333,0.15625,0.03571428571428571,0.13846153846153847,,0.23076923076923078,0.42424242424242425,0.3181818181818182,0.3283582089552239,0.5,0.03333333333333333,0.2,0.5555555555555556,0.7818181818181819,0.8775510204081632,0.32558139534883723,0.20202020202020202,0.6,0.631578947368421,0.25,0.1919191919191919,0.21052631578947367,0.21052631578947367,0.25,,,,,0.050505050505050504,0.2,0.2,1.0,0.7692307692307693,0.8,,,,,,,0.5,0.6666666666666666,,,,0.6060606060606061,0.2,0.5674590909090909,0.54395,0.5628111111111109,0.12727272727272726,0.20606060606060606,6.245744680851063,26.48,0.20967741935483872,11.0,6.0,4.0,4.0,5.0,,44.0,5.0,,1.0,63.0,35.0,,,,0.28,0.2916666666666667,14.0,,1.0,4.0,,,1.0,1.0,3.0,1.0,3.0,9.0,1.0,1.0,,,,,,,,,True
203081,1610612749,Damian Lillard,Damian Lillard,203081,MIL,3725.0,62,13,123,125,8.0,11.0,16.0,248,,,,,,,1.0,3.0,1.0,5.0,,,,,,1.0,8.0,1.0,1.0,,1.0,2.0,8.0,1.0,8.0,12.0,149,,1.0,1.0,1.0,6.0,,,,1.0,,,4.0,3.0,,8.0,1.0,,6.0,11.0,5.0,28.0,1.0,,2.0,2.0,,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,6.0,,5.0,,,,,,,,8.0,,,1.0,0.125,1.0,,0.125,0.25,,,0.21875,0.75,,0.3333333333333333,1.0,,0.5,,,,14.285714285714286,0.5,,0.07142857142857142,,0.08,0.04,0.07547169811320754,0.019230769230769232,,,,0.047619047619047616,,,0.07142857142857142,0.14285714285714285,0.05,0.2,,,,,,,0.1875,0.3333333333333333,0.3333333333333333,,0.3125,0.2,0.2,,,,,,0.5,0.125,0.125,1.0,,,,,,0.5,1.0,1.0,,,,1.0,,0.5,0.125,0.4631375,0.4226,0.49275,0.5,,15.5,28.474999999999998,0.06504065040650407,5.0,3.0,2.0,,,,5.0,1.0,,,5.0,1.0,,,,0.1111111111111111,0.1111111111111111,,,,1.0,,,,,3.0,,,,,,1.0,1.0,0.1111111111111111,,,,,,True
1629018,1610612749,Gary Trent Jr.,Gary Trent Jr.,1629018,MIL,8457.0,141,-17,274,282,58.0,73.0,30.0,556,2.0,3.0,,,,,1.0,3.0,1.0,4.0,4.0,7.0,,1.0,1.0,17.0,31.0,,2.0,2.0,4.0,4.0,10.0,21.0,38.0,79.0,343,,,,3.0,1.0,,1.0,2.0,5.0,10.0,4.0,4.0,57.0,,30.0,17.0,3.0,2.0,4.0,2.0,10.0,,,6.0,1.0,,7.0,,7.0,,11.0,7.0,2.0,,2.0,1.0,,3.0,5.0,7.0,1.0,5.0,,,,,,,10.0,58.0,0.5,0.5,0.9047619047619048,0.5526315789473685,,0.4,0.5675675675675675,0.4,,,0.7395833333333334,,0.5,0.75,0.125,0.5625,0.7916666666666666,0.3,,0.6666666666666666,17.58957654723127,0.6666666666666666,,0.015384615384615385,,0.0967741935483871,,0.05511811023622047,,,,,,,,0.037037037037037035,,0.07547169811320754,0.2222222222222222,,,0.0625,0.6666666666666666,0.6666666666666666,,0.0625,0.3333333333333333,1.0,1.0,0.08333333333333333,0.25,0.3333333333333333,1.0,0.14583333333333334,0.5714285714285714,0.5714285714285714,1.0,0.6458333333333334,0.5483870967741935,0.5483870967741935,0.8823529411764706,,,0.3333333333333333,,,0.6666666666666666,,,,,0.16666666666666666,0.6666666666666666,0.5,0.8541666666666666,0.5666666666666667,0.5334382978723405,0.57825,0.5395,0.012658227848101266,0.12658227848101267,9.940000000000001,26.71578947368421,0.2116788321167883,2.0,2.0,,,2.0,,8.0,,,,10.0,3.0,,,,0.0784313725490196,0.25,4.0,6.0,,4.0,,,1.0,,1.0,,,1.0,,,1.0,1.0,0.02564102564102564,1.0,1.0,1.0,0.25,,True
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,6000.0,100,5,196,196,54.0,68.0,22.0,392,,,,,,,,3.0,,,3.0,6.0,,,2.0,7.0,14.0,2.0,2.0,,2.0,,3.0,10.0,20.0,31.0,228,,,2.0,2.0,6.0,,1.0,1.0,4.0,4.0,,,30.0,,14.0,7.0,,4.0,8.0,1.0,20.0,1.0,1.0,6.0,4.0,,10.0,2.0,12.0,,,,,,,,,,5.0,8.0,,1.0,,1.0,,1.0,1.0,,4.0,54.0,,,1.0,0.5,1.0,0.25,0.5,,,,0.6521739130434783,1.5,0.3,0.6458333333333334,1.5,0.3333333333333333,0.8695652173913043,,,,10.95890410958904,,,0.07692307692307693,0.022222222222222223,0.1276595744680851,0.021739130434782608,0.10101010101010101,0.02197802197802198,,,0.058823529411764705,0.029411764705882353,,0.15,0.047619047619047616,,0.15789473684210525,,,,,,,,0.13043478260869565,,,,,,,,0.2608695652173913,0.5,0.5,1.0,0.6086956521739131,0.5,0.5,1.0,,,,,,1.0,1.0,1.0,,,0.4,0.4,,0.8695652173913043,0.5,0.5228565217391304,0.43845,0.52525,0.1935483870967742,0.12903225806451613,11.733333333333334,26.395,0.2755102040816326,4.0,2.0,2.0,,,1.0,1.0,3.0,,,2.0,,,,0.5,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,True
1631157,1610612749,Ryan Rollins,Ryan Rollins,1631157,MIL,1337.0,22,-18,46,46,13.0,18.0,4.0,92,1.0,1.0,,,,,,1.0,,1.0,,,,,,2.0,6.0,,,,2.0,1.0,3.0,2.0,6.0,8.0,68,,,,,,,1.0,,2.0,,,2.0,6.0,,6.0,2.0,1.0,,3.0,,6.0,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,2.0,3.0,,,,,,,,,,13.0,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,,0.4444444444444444,,,0.4444444444444444,,,0.6666666666666666,0.3333333333333333,,1.0,17.647058823529413,,,,,0.1111111111111111,,0.07692307692307693,,,,,,,,,,0.125,,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.6666666666666666,,0.7777777777777778,0.3333333333333333,0.5346833333333333,,0.5311,,,7.033333333333334,25.583333333333332,0.2826086956521739,3.0,3.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,131.0,2,-5,3,4,,,,7,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,9,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.7165,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
