EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PtsAssisted2s,Fg2aBlocked,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,LongMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3FGA,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Corner3Frequency,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,ShootingFouls,Fouls,DefFTReboundPct,Steals,BadPassSteals,LostBallSteals,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,on,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,SecondChanceTurnovers,Charge Fouls,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,Travels,BlockedLongMidRange,AtRimPctBlocked,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedArc3,Transition Take Fouls Drawn
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,291.0,5,-12,10,11,2,21,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,16,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,40.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5634,0.3868,1.0,7.2,45.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629111,1610612745,Jock Landale,Jock Landale,1629111,HOU,291.0,5,-12,10,11,2,21,,1.0,1.0,,,1.0,2.0,,2.0,16,,,,,,,,,,,,2,0.5,,0.5,,0.5,,,20.0,,,0.5,1.0,1.0,,,,0.3942,,,11.2,,0.2,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,291.0,5,-12,10,11,2,21,,,,2.0,,,,3.0,,16,,,,,,,,,,,,2,,,,,,,1.0,30.0,,,,,,0.6666666666666666,,1.0,0.57045,,,,24.5,0.2,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.5,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,291.0,5,-12,10,11,2,21,,,,,,,,,,16,,,,,,,1.0,1.0,1.0,,,2,,,,,,,,10.0,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,291.0,5,-12,10,11,2,21,,,,,,,,,,16,,,,,,,1.0,1.0,1.0,1.0,,2,,,,,,,,10.0,1.0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612745,Fred VanVleet,Fred VanVleet,1627832,HOU,16813.0,280,21,530,533,145,1063,3.0,6.0,18.0,54.0,16.0,13.0,31.0,62.0,131.0,606,4.0,9.0,18.0,46.0,22.0,2.0,10.0,6.0,13.0,24.0,46.0,145,0.41935483870967744,0.4444444444444444,0.5752688172043011,0.7037037037037037,0.6176470588235294,0.7333333333333333,0.6666666666666666,18.181818181818183,0.7692307692307693,0.03225806451612903,0.1935483870967742,0.3333333333333333,0.42857142857142855,0.5806451612903226,0.5925925925925926,0.6989247311827957,0.5019166666666667,0.4744307692307693,0.3511450381679389,11.380645161290323,27.07903225806452,0.27358490566037735,10.0,4.0,4.0,0.15384615384615385,0.15384615384615385,0.12903225806451613,,0.16666666666666666,0.10752688172043011,8.0,52.0,10.0,26.0,29.0,0.08333333333333333,0.09454545454545454,0.027777777777777776,0.08602150537634409,24.0,31.0,10.0,69.0,,5.0,16.0,,7.0,3.0,4.0,3.0,2.0,1.0,2.0,False,114.0,74.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,24.0,4.0,8.0,27.0,24.0,3.0,4.0,1.0,6.0,9.0,10.0,8.0,57.0,24.0,24.0,7.0,4.0,3.0,12.0,2.0,3.0,16.0,3.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,24.0,1.0,1.0,5.0,7.0,1.0,3.0,1.0,1.0,1.0,2.0,0.7037037037037037,0.43548387096774194,0.16666666666666666,0.5555555555555556,0.45,0.75,0.45,0.45,0.2222222222222222,0.1032258064516129,0.03125,0.011673151750972763,0.03076923076923077,0.03225806451612903,0.1111111111111111,0.09523809523809523,0.08737864077669903,0.1346153846153846,0.043478260869565216,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.375,0.375,1.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.1,1.0,0.2,0.5,1.0,0.4,0.037037037037037035,1.0,0.07407407407407407,1.0,0.5,0.46153846153846156,0.5169428571428571,0.08080808080808081,0.1891891891891892,0.016129032258064516,0.06870229007633588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612745,Dillon Brooks,Dillon Brooks,1628415,HOU,12332.0,206,10,383,383,78,766,9.0,11.0,18.0,17.0,6.0,18.0,34.0,29.0,86.0,439,3.0,5.0,10.0,25.0,24.0,,5.0,2.0,9.0,13.0,25.0,78,0.5294117647058824,0.6,0.5238095238095238,0.6,0.5733333333333334,0.625,0.4603174603174603,19.004524886877828,0.5555555555555556,0.14285714285714285,0.2857142857142857,0.6111111111111112,0.6875,0.2698412698412698,0.4,0.6031746031746031,0.5132333333333332,0.5458999999999999,0.29069767441860467,8.985294117647058,25.26551724137931,0.20365535248041775,7.0,12.0,3.0,0.3333333333333333,0.375,0.08823529411764706,0.14285714285714285,0.2727272727272727,0.1111111111111111,12.0,17.0,8.0,13.0,22.0,0.09302325581395349,0.06565656565656566,0.1111111111111111,0.19047619047619047,6.0,9.0,3.0,21.0,,10.0,27.0,,5.0,4.0,1.0,1.0,2.0,1.0,2.0,False,70.0,45.0,2.0,,2.0,2.0,3.0,5.0,3.0,,1.0,2.0,4.0,7.0,3.0,2.0,10.0,20.0,4.0,7.0,2.0,4.0,18.0,4.0,7.0,27.0,3.0,7.0,3.0,1.0,2.0,3.0,,2.0,5.0,9.0,2.0,1.0,4.0,3.0,,2.0,2.0,,,24.0,,,,9.0,,3.0,1.0,2.0,,3.0,0.9,0.3448275862068966,0.5,0.4,0.3448275862068966,0.5714285714285714,0.6363636363636364,0.6923076923076923,0.1111111111111111,0.044642857142857144,0.027777777777777776,0.0449438202247191,0.019230769230769232,0.05,0.09090909090909091,0.06666666666666667,0.04054054054054054,0.05263157894736842,0.0625,1.0,0.2222222222222222,0.2222222222222222,0.5,0.7142857142857143,0.8333333333333334,0.25,0.25,1.0,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.18181818181818182,,0.09090909090909091,,,0.2727272727272727,0.2,0.6666666666666666,0.26666666666666666,0.5,0.3333333333333333,0.4117647058823529,0.48086249999999997,0.125,0.20930232558139536,,0.20930232558139536,2.0,4.0,4.0,6.0,1.0,1.0,1.0,0.09090909090909091,0.05660377358490566,0.13043478260869565,0.028985507246376812,0.07142857142857142,0.4,0.6666666666666666,0.5,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1338.0,22,-3,46,47,29,93,,1.0,2.0,4.0,2.0,1.0,3.0,4.0,10.0,54,1.0,2.0,2.0,7.0,,1.0,,,,2.0,7.0,29,0.3333333333333333,0.5,0.5714285714285714,0.625,0.5555555555555556,0.5833333333333334,0.5714285714285714,18.75,,,0.2857142857142857,0.5,0.5,0.5714285714285714,0.5,0.5714285714285714,0.48774999999999996,0.47818333333333335,0.7,14.333333333333334,38.074999999999996,0.6304347826086957,1.0,2.0,,1.0,1.0,,,1.0,0.14285714285714285,,3.0,1.0,1.0,2.0,0.125,0.05555555555555555,1.0,,2.0,3.0,,7.0,,3.0,3.0,,,,,,,,,False,18.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,4.0,,,,,,2.0,,,,2.0,0.5,0.5,1.0,0.5,0.6666666666666666,,1.5,1.5,,,,0.0625,,,,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,,1.0,,,,,0.5,0.6666666666666666,0.4989,,,,0.3,1.0,,,1.0,,,,,0.1111111111111111,,0.2,,,1.0,,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,7634.0,127,-15,239,252,84,491,16.0,1.0,6.0,9.0,5.0,14.0,25.0,19.0,53.0,285,2.0,4.0,9.0,14.0,14.0,,5.0,2.0,9.0,5.0,14.0,84,0.56,0.5,0.5568181818181818,0.38461538461538464,0.5638297872340425,0.4666666666666667,0.4318181818181818,19.9288256227758,0.5555555555555556,0.36363636363636365,0.13636363636363635,0.16666666666666666,0.25,0.20454545454545456,0.38461538461538464,0.7954545454545454,0.5681250000000001,0.5196923076923077,0.2641509433962264,4.632,24.257894736842108,0.3514644351464435,3.0,14.0,2.0,0.5,0.5384615384615384,0.08,,1.0,0.06818181818181818,10.0,9.0,10.0,22.0,29.0,0.16393442622950818,0.14516129032258066,0.05555555555555555,0.22727272727272727,3.0,4.0,,9.0,4.0,6.0,12.0,0.5,8.0,6.0,2.0,3.0,7.0,4.0,7.0,False,73.0,34.0,12.0,1.0,4.0,1.0,1.0,1.0,3.0,,1.0,,4.0,4.0,,2.0,7.0,4.0,1.0,7.0,,1.0,4.0,2.0,4.0,21.0,,4.0,1.0,1.0,,3.0,,2.0,8.0,7.0,,,4.0,3.0,,,,3.0,,8.0,,,,1.0,,2.0,3.0,5.0,1.0,2.0,1.0,0.3684210526315789,,0.2222222222222222,0.3684210526315789,0.14285714285714285,0.125,0.2,0.3333333333333333,0.12698412698412698,0.043478260869565216,0.06422018348623854,0.07142857142857142,,0.25,0.09090909090909091,0.1568627450980392,,,0.7142857142857143,0.75,0.75,0.5,0.3333333333333333,0.3333333333333333,0.3,0.3,1.0,0.4444444444444444,0.5,1.0,0.5,0.25,0.125,,,,0.07692307692307693,1.0,0.3076923076923077,,0.4,0.4444444444444444,0.56132,0.022222222222222223,0.038461538461538464,,0.07547169811320754,,2.0,2.0,5.0,,2.0,2.0,,0.07936507936507936,0.16666666666666666,0.05555555555555555,,,,,1.0,1.0,1.0,0.05263157894736842,0.1111111111111111,,,,,,,,,
203500,1610612745,Steven Adams,Steven Adams,203500,HOU,9289.0,155,44,289,287,87,576,16.0,1.0,4.0,,,12.0,20.0,,40.0,300,2.0,2.0,,17.0,12.0,,2.0,2.0,5.0,20.0,17.0,87,0.6,1.0,0.6,1.0,0.5714285714285714,0.6071428571428571,,11.396011396011398,0.4,0.8,0.2,0.25,0.25,,,0.8,0.54907,0.5739,0.425,2.69,,0.30103806228373703,,12.0,1.0,0.5,1.0,0.05,,1.0,,,,8.0,23.0,46.0,0.11940298507462686,0.14285714285714285,0.15789473684210525,,4.0,4.0,2.0,8.0,,3.0,7.0,,3.0,2.0,1.0,2.0,8.0,4.0,8.0,False,41.0,47.0,11.0,6.0,9.0,2.0,2.0,,,,,,,,,,,16.0,6.0,10.0,,,13.0,,13.0,,,,,,,2.0,,8.0,15.0,23.0,1.0,,3.0,,,1.0,2.0,3.0,,30.0,,,,3.0,,12.0,3.0,1.0,,3.0,,,,,,0.6,0.6,0.5909090909090909,,0.1595744680851064,0.18181818181818182,0.16911764705882354,0.13333333333333333,0.2857142857142857,0.07894736842105263,0.2,0.13432835820895522,0.2222222222222222,0.14285714285714285,0.125,0.6875,0.7333333333333333,0.45454545454545453,,,,,,,,,0.9,0.6666666666666666,,,,,1.0,1.0,,,,,0.5874375000000001,0.13043478260869565,0.13043478260869565,,0.325,,1.0,12.0,15.0,,2.0,,,0.16304347826086957,0.125,0.21428571428571427,,,,,,,,,,1.0,1.0,0.0625,,,,,,
