EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,PenaltyFG2A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,Offensive Fouls Drawn,PenaltyFg3Pct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGA,Fg2aBlocked,LostBallOutOfBoundsTurnovers,ShootingFouls,Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyCorner3Frequency,Steals,LostBallSteals,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SelfOReb,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,BadPassSteals,SecondChanceTurnovers,Fg3aBlocked,LostBallTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,Technical Free Throw Trips,Transition Take Fouls,Charge Fouls Drawn,Corner3PctBlocked
1628396,1610612754,Tony Bradley,Tony Bradley,1628396,IND,956.0,16,4.0,33,35,10.0,19,2.0,68,1.0,1.0,1.0,28,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,10.0,2.7777777777777777,0.3,0.2,0.125,0.125,0.2222222222222222,0.15384615384615385,1.0,0.2,0.5,0.2,0.5,1.0,1.0,1.0,0.5077,0.5077,3.1,0.30303030303030304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612754,Thomas Bryant,Thomas Bryant,1628418,IND,1262.0,21,-2.0,41,45,15.0,28,3.0,86,1.0,1.0,1.0,45,1.0,2.0,,2.0,,,4.0,,,2.0,2.0,5.0,,5.0,3.0,14.0,13.333333333333332,0.18181818181818182,,0.2,,0.19047619047619047,,,,,0.16666666666666666,,0.25,1.0,1.0,0.5776,0.7813,1.6,0.36585365853658536,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,9.0,1.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.9,1.0,0.75,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.2222222222222222,25.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630167,1610612754,Obi Toppin,Obi Toppin,1630167,IND,501.0,8,,17,17,4.0,9,2.0,34,1.0,,4.0,19,,,,,,,,,,1.0,1.0,2.0,,2.0,1.0,4.0,35.0,0.25,,0.3333333333333333,,0.2857142857142857,,,,0.5,,,0.2,,0.4,0.52828,,12.575,0.23529411764705882,1.0,,,,1.0,4.0,,1.0,1.0,9.0,,,2.0,,1.0,,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,0.25,0.25,,,,1.0,,0.8,,0.75,,0.2,,,,0.5,1.0,1.0,1.0,,,0.2,,,,,,0.16666666666666666,0.2,,26.4,3.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6,1.0,1.0,0.3333333333333333,0.5,0.45089999999999997,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641716,1610612754,Jarace Walker,Jarace Walker,1641716,IND,1318.0,22,-5.0,46,48,17.0,25,3.0,94,,,8.0,45,1.0,2.0,,2.0,,1.0,4.0,,,,2.0,2.0,,2.0,4.0,16.0,32.0,0.15384615384615385,,,,0.08333333333333333,,,,0.25,0.125,,,,0.38461538461538464,0.4619384615384616,0.47236666666666666,9.8375,0.3695652173913043,,,,1.0,5.0,3.0,1.0,5.0,2.0,11.0,,5.0,4.0,,5.0,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,5.0,0.6666666666666666,0.6666666666666666,,0.2,0.2,0.375,,0.34615384615384615,0.5,0.36666666666666664,0.5,0.38461538461538464,1.0,,,,,,,,,0.38461538461538464,0.2,0.2,,,0.2,0.13333333333333333,0.2,0.45454545454545453,26.660000000000004,,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,0.07692307692307693,,,,,,0.18181818181818182,3.0,7.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.5,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642277,1610612754,Johnny Furphy,Johnny Furphy,1642277,IND,2092.0,35,-9.0,71,76,24.0,53,4.0,147,1.0,1.0,2.0,76,1.0,1.0,,1.0,,1.0,2.0,1.0,,2.0,2.0,5.0,1.0,6.0,1.0,23.0,6.578947368421052,0.1,,0.15384615384615385,0.0625,0.12121212121212122,0.037037037037037035,,0.09090909090909091,,0.18181818181818182,,0.25,0.5,0.75,0.588825,0.6291,4.300000000000001,0.3380281690140845,1.0,1.0,2.0,,,1.0,,2.0,,2.0,1.0,2.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,0.5,1.0,0.25,0.5,0.25,0.5,0.5,,0.16666666666666666,,0.2,1.0,1.0,1.0,1.0,0.5,,,,,1.0,,0.25,0.5,1.0,23.25,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,0.25,,,,,,1.0,1.0,1.0,5.0,6.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,734.0,12,-6.0,24,26,10.0,15,,50,2.0,1.0,5.0,28,2.0,1.0,,1.0,,1.0,2.0,,,2.0,,2.0,,2.0,,10.0,20.833333333333336,,,0.4,,0.16666666666666666,,,,,,0.5,0.4,0.5,0.4,0.50602,0.4613,6.040000000000001,0.4166666666666667,1.0,,,,,4.0,,,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,0.8,0.5,0.8,0.5,0.8,0.5,,,,,0.3333333333333333,,0.5,0.5,,,,,,,,,,,0.25,,,,,,,,,8.0,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,0.6,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641767,1610612754,Ben Sheppard,Ben Sheppard,1641767,IND,1679.0,28,-12.0,57,62,17.0,51,3.0,119,1.0,,5.0,64,,,,,,,,1.0,1.0,3.0,2.0,8.0,2.0,10.0,1.0,16.0,25.0,0.11764705882352941,0.1,0.375,0.06666666666666667,0.2,0.08,,,,0.1111111111111111,1.0,0.09090909090909091,,0.6363636363636364,0.512859090909091,,6.44,0.2982456140350877,,,4.0,,2.0,3.0,2.0,6.0,2.0,14.0,,2.0,6.0,6.0,2.0,,,,3.0,3.0,3.0,3.0,2.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,,0.5454545454545454,,0.5833333333333334,1.0,0.5454545454545454,1.0,0.6,0.5,0.2857142857142857,,,,,0.36363636363636365,0.18181818181818182,,,,,,,,0.14285714285714285,24.799999999999997,,,,,,1.0,3.0,,,,,,1.5,1.5,,,,,,,0.21428571428571427,3.0,4.0,,,,,2.0,,,,0.36363636363636365,0.75,0.75,1.0,,,,,,1.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612754,James Johnson,James Johnson,201949,IND,1017.0,17,-9.0,36,38,11.0,33,1.0,74,1.0,1.0,4.0,38,1.0,1.0,1.0,2.0,,1.0,5.0,,,,,,,,,11.0,13.513513513513514,,,,,,,,,,,,0.2,1.0,0.4,0.49017999999999995,0.6345,12.625,0.3055555555555556,1.0,1.0,,,1.0,3.0,,1.0,,6.0,1.0,2.0,,,1.0,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,0.75,1.0,0.6,1.0,0.6,1.0,0.2,,,,,1.0,1.0,1.0,,,0.2,,,,1.0,,,,0.3333333333333333,27.1,1.0,2.0,,,,,,6.0,,,,,,,0.4,0.5,0.5,,,,,1.0,1.0,,,,,,,,,0.2,1.0,1.0,,,,,,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,88.0,1,1.0,3,4,3.0,4,1.0,7,1.0,1.0,1.0,3,1.0,,,,,,,,,,,,,,,2.0,50.0,,,,,,,,,,,,1.0,1.0,1.0,0.604,0.604,2.8,1.0,1.0,1.0,,,,1.0,,,,2.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,813.0,14,-7.0,27,29,9.0,28,1.0,56,1.0,1.0,1.0,34,1.0,,2.0,2.0,1.0,,6.0,,,,2.0,2.0,,2.0,2.0,9.0,24.999999999999996,0.25,,,,0.2,,,,,0.25,,0.25,1.0,1.0,0.5385875,0.7547,2.1,0.3333333333333333,1.0,1.0,,,3.0,1.0,,3.0,4.0,6.0,1.0,4.0,,,3.0,,,,,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,,4.0,,,,,,1.0,1.0,0.25,1.0,0.5,1.0,0.75,1.0,,0.5,,,1.0,1.0,,,0.75,,,,1.0,,0.3333333333333333,0.5,0.6666666666666666,25.76666666666667,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
