EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,DefPoss,TotalPoss,PlusMinus,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,ShortMidRangeFGA,FG2A,Blocked2s,BlockedShortMidRange,Blocks,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,BadPassTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,FtPoints,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyFG2A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FG2M,SecondChanceFG2A,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,OffThreePtRebounds,OffRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,HeaveAttempts,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGA,PtsPutbacks,StepOutOfBoundsTurnovers,DefensiveGoaltends,Corner3PctBlocked,OffAtRimReboundPct,PenaltyCorner3Frequency,PenaltyCorner3FGM,Charge Fouls,Loose Ball Fouls Drawn,PenaltyCorner3Accuracy,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Defensive 3 Seconds Violations
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,34.0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628427,1610612743,Vlatko Čančar,Vlatko Čančar,1628427,DEN,643.0,11,23,45,-9.0,22.0,12.0,6.0,1.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,8.695652173913043,1.0,0.2857142857142857,0.2222222222222222,0.5,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,123.0,2,4,7,-5.0,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,123.0,2,4,7,-5.0,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokić,Nikola Jokić,203999,DEN,123.0,2,4,7,-5.0,3.0,,,,5.0,1.0,1.0,1.0,,,,,33.333333333333336,,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.4398,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629618,1610612743,Jalen Pickett,Jalen Pickett,1629618,DEN,609.0,10,22,44,-9.0,22.0,12.0,6.0,1.0,29.0,1.0,1.0,1.0,3.0,1.0,3.0,12.0,26.08695652173913,1.0,0.2,0.14285714285714285,0.3333333333333333,0.5454545454545454,,1.0,,,,,0.4674666666666667,15.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.5,1.0,0.5,0.5,1.5,0.5,1.5,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.52725,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,520.0,9,19,38,-4.0,19.0,12.0,6.0,1.0,24.0,1.0,2.0,2.0,,,,12.0,10.0,,0.2,0.2857142857142857,,0.631578947368421,,,1.0,1.0,1.0,,,,,,,,,,,,3.0,,,2.0,,,,,,,2.0,,,,,,0.75,1.0,,,,,,,,,,,,,,0.6666666666666666,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631124,1610612743,Julian Strawther,Julian Strawther,1631124,DEN,520.0,9,19,38,-4.0,19.0,12.0,6.0,1.0,24.0,,,,,,,12.0,25.0,,,,,0.631578947368421,2.0,2.0,,,,0.5,0.4271875,9.65,,,1.0,2.0,,1.0,1.0,2.0,4.0,,1.0,1.0,3.0,2.0,1.0,,,,1.0,0.5,,0.5,0.375,,0.4,0.125,0.5,,,,,0.5,0.5,0.5,0.3333333333333333,,0.5,0.5,0.3813333333333333,0.25,29.15,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641816,1610612743,Hunter Tyson,Hunter Tyson,1641816,DEN,520.0,9,19,38,-4.0,19.0,12.0,6.0,1.0,24.0,1.0,2.0,3.0,,,,12.0,30.0,,0.2,0.2857142857142857,,0.631578947368421,2.0,4.0,,,,0.5,0.485875,5.75,,,,,,,,,10.0,,,8.0,,,,,,,8.0,,,,0.75,0.75,0.8333333333333334,0.8,,,,,,,,,,,0.5,,0.485875,0.8,,4.0,2.0,,,,,1.0,1.0,1.0,2.0,4.0,1.0,,0.5,,0.5,0.2,0.2,,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.75,1.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,34675.0,578,1130,2267,30.0,1137.0,298.0,244.0,152.0,1291.0,25.0,58.0,67.0,34.0,10.0,44.0,295.0,24.072672218016653,0.7727272727272727,0.08960573476702509,0.10160427807486631,0.16666666666666666,0.2620932277924362,49.0,154.0,10.0,6.0,11.0,0.196,0.5113516129032257,10.033116883116886,58.0,9.0,32.0,87.0,3.0,17.0,34.0,96.0,305.0,3.0,17.0,54.0,51.0,85.0,32.0,17.0,24.0,12.0,54.0,0.3541666666666667,0.17647058823529413,0.3617021276595745,0.512,0.3706896551724138,0.5507246376811594,0.4090909090909091,0.384,0.11038961038961038,0.017241379310344827,0.232,0.036,0.348,0.367816091954023,0.3764705882352941,0.29310344827586204,0.17647058823529413,0.572,0.3764705882352941,0.48329285714285714,0.17704918032786884,26.420833333333334,49.0,11.0,46.0,73.0,21.0,173.0,32.0,22.0,31.0,54.0,56.0,26.0,1.0,0.11347517730496454,0.10666666666666667,0.11940298507462686,0.09926470588235294,0.14772727272727273,0.010416666666666666,41.0,4.0,2.0,32.0,47.0,8.0,12.0,18.0,77.0,9.0,17.0,54.0,100.0,5.0,9.0,0.35064935064935066,0.35064935064935066,0.5,0.4146341463414634,0.020161290322580645,0.014925373134328358,0.023809523809523808,0.03225806451612903,0.188,0.6808510638297872,0.8205128205128205,0.4375,0.3673469387755102,0.43902439024390244,0.20689655172413793,0.6666666666666666,False,1.0,2.0,27.0,2.0,1.0,4.0,9.0,4.0,4.0,10.0,3.0,23.0,51.0,2.0,2.0,27.0,16.0,11.0,19.0,6.0,3.0,1.0,1.0,4.0,17.0,12.0,5.0,3.0,10.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,0.5,0.4,0.4444444444444444,0.5263157894736842,0.5476190476190477,0.020833333333333332,0.1702127659574468,0.16326530612244897,0.022988505747126436,0.02631578947368421,0.034482758620689655,0.010416666666666666,0.015267175572519083,0.015873015873015872,0.0125,0.09876543209876543,0.034482758620689655,0.5454545454545454,0.3333333333333333,0.46551724137931033,0.47368421052631576,0.25925925925925924,0.2222222222222222,0.2222222222222222,1.0,0.46875,0.10526315789473684,0.5,1.0,0.05263157894736842,0.47368421052631576,0.4444444444444444,0.5,0.4870375,0.07540983606557378,,,,,,,,,,,,,,,,,,
