EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,BadPassSteals,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,BlockedAtRim,PenaltyFg3Pct,DefFTReboundPct,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,LongMidRangePctAssisted,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Charge Fouls,FG2APctBlocked,ShortMidRangePctBlocked,on,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,Offensive Fouls,OffensiveGoaltends,AtRimPctBlocked,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Transition Take Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,956.0,16,-12.0,26,29,8.0,13,7.0,55,,2.0,,2.0,,,,,1.0,2.0,,3.0,,3.0,,,35,,2.0,,,,,,,,,2.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,0.5,18.91891891891892,1.0,0.1,0.09090909090909091,,0.1,0.07142857142857142,0.09523809523809523,0.25,,0.25,,1.0,,,0.3333333333333333,,,,,0.16666666666666666,,,,0.3333333333333333,0.6666666666666666,,,,,0.8333333333333334,0.56855,0.4672,0.5602999999999999,,,,,7.333333333333333,25.400000000000002,0.3076923076923077,,,1.0,1.0,,2.0,3.0,,,,,,,,1.0,,,,,,,,,0.16666666666666666,,,,,,0.3333333333333333,0.6666666666666666,,1.0,1.0,1.0,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,9437.0,157,-61.0,296,297,36.0,59,39.0,593,14.0,18.0,5.0,7.0,1.0,1.0,9.0,2.0,6.0,5.0,18.0,29.0,3.0,11.0,6.0,51.0,366,5.0,8.0,3.0,13.0,2.0,2.0,1.0,11.0,24.0,9.0,5.0,4.0,2.0,6.0,2.0,3.0,14.0,3.0,16.0,15.0,17.0,33.0,19.0,52.0,2.0,1.0,5.0,3.0,,,8.0,9.0,12.0,,10.0,2.0,10.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,11.0,36.0,,1.0,0.6666666666666666,0.9230769230769231,1.0,0.2727272727272727,0.2727272727272727,0.6206896551724138,0.625,1.0,0.5625,0.625,1.0,0.5795454545454546,0.65,0.9166666666666666,0.275,15.249266862170087,0.625,0.2463768115942029,0.18181818181818182,0.22058823529411764,0.04225352112676056,0.23357664233576642,0.11949685534591195,0.3888888888888889,0.0392156862745098,0.05,0.29545454545454547,0.17647058823529413,0.2037037037037037,0.5,0.45,0.7777777777777778,0.875,0.6428571428571429,0.225,0.15,0.3333333333333333,0.3333333333333333,1.0,0.125,0.875,0.7142857142857143,,0.2,1.0,0.725,0.5736712500000001,0.5471124999999999,0.54178,0.11627906976744186,0.15625,0.2549019607843137,0.21568627450980393,4.924137931034482,24.336363636363636,0.12162162162162163,4.0,,2.0,2.0,1.0,1.0,3.0,12.0,1.0,,1.0,,,1.0,5.0,,,,,0.125,0.4444444444444444,0.5,0.75,0.05,,,0.2,0.2,1.0,0.4,0.2,0.2,,,2.0,0.13043478260869565,0.125,0.2857142857142857,0.125,,,,2.0,1.0,1.0,0.6666666666666666,0.16666666666666666,,,,2.0,,,,,10.0,3.0,,0.10344827586206896,0.1111111111111111,False,2.0,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,1194.0,20,-11.0,39,34,12.0,12,5.0,73,,,,,,,1.0,,,4.0,,1.0,,4.0,3.0,3.0,47,,,,,,,,,,,3.0,5.0,,5.0,,3.0,10.0,,,1.0,,1.0,,1.0,,,2.0,,,1.0,2.0,2.0,3.0,,4.0,,4.0,,2.0,,,,,,,12.0,1.0,,,,,,,,,,,,,0.21428571428571427,,,0.8,20.0,1.0,,,0.2,,0.07142857142857142,,,,,,,0.2,,,,,,0.2,,,,,0.8,,,,,,0.8,0.4931875,,,0.2857142857142857,0.6666666666666666,,,5.2,34.125,0.3076923076923077,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,1.0,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,8634.0,144,-41.0,272,274,37.0,58,37.0,546,14.0,22.0,2.0,3.0,3.0,4.0,26.0,,5.0,23.0,31.0,57.0,6.0,28.0,12.0,92.0,323,5.0,8.0,1.0,17.0,3.0,6.0,7.0,13.0,16.0,15.0,23.0,11.0,4.0,15.0,3.0,7.0,34.0,,2.0,6.0,8.0,15.0,2.0,17.0,4.0,2.0,6.0,1.0,,2.0,7.0,5.0,11.0,,12.0,,16.0,2.0,7.0,2.0,1.0,1.0,2.0,,13.0,37.0,,2.0,0.25806451612903225,0.26666666666666666,0.8333333333333334,0.21428571428571427,0.21428571428571427,0.543859649122807,0.625,0.5,0.47058823529411764,0.5,0.23076923076923078,0.5,0.53125,0.38235294117647056,0.32941176470588235,31.528662420382165,0.8571428571428571,0.12698412698412698,0.025,0.0967741935483871,,0.112,0.013605442176870748,0.125,,,0.12195121951219512,0.13333333333333333,0.06382978723404255,,0.25882352941176473,0.6363636363636364,0.7,0.2857142857142857,0.3058823529411765,0.058823529411764705,,,,0.27058823529411763,0.1875,0.6666666666666666,,0.3076923076923077,0.75,0.5882352941176471,0.5045870588235295,0.5336615384615384,0.5214923076923077,0.07777777777777778,0.11290322580645161,0.18478260869565216,0.14130434782608695,7.591228070175437,25.75,0.13602941176470587,13.0,4.0,9.0,1.0,6.0,6.0,7.0,46.0,6.0,1.0,3.0,1.0,,2.0,4.0,,1.0,,,0.14285714285714285,0.5,0.5652173913043478,0.23076923076923078,0.10588235294117647,0.4444444444444444,0.4444444444444444,0.2608695652173913,0.2727272727272727,0.8333333333333334,0.07692307692307693,0.46153846153846156,0.2608695652173913,7.0,8.0,,,,0.2,,0.4375,1.0,,,1.0,,,0.2,0.0625,,,,1.0,1.0,0.25,3.0,2.0,5.0,,0.08771929824561403,0.11538461538461539,False,,,,,0.09090909090909091,,,2.0,2.0,2.0,1.0,0.25,0.07142857142857142,0.2,0.043478260869565216,0.2857142857142857,0.5,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,9619.0,160,-35.0,300,302,36.0,59,39.0,602,14.0,20.0,3.0,4.0,2.0,2.0,35.0,,,20.0,33.0,77.0,8.0,20.0,23.0,113.0,355,4.0,7.0,3.0,14.0,4.0,9.0,5.0,13.0,24.0,18.0,20.0,8.0,8.0,16.0,5.0,5.0,40.0,4.0,5.0,7.0,14.0,23.0,9.0,32.0,2.0,,7.0,2.0,,3.0,9.0,10.0,16.0,,22.0,,35.0,3.0,17.0,2.0,3.0,2.0,4.0,3.0,13.0,36.0,1.0,2.0,0.36363636363636365,0.4,0.75,0.4,0.4,0.42857142857142855,0.5714285714285714,0.4444444444444444,0.4639175257731959,0.6875,0.36363636363636365,0.5,0.7,0.4642857142857143,0.20618556701030927,35.36231884057971,0.7777777777777778,0.19444444444444445,0.05747126436781609,0.10144927536231885,0.0547945205479452,0.14893617021276595,0.05625,,0.07692307692307693,,0.15217391304347827,0.29411764705882354,0.09090909090909091,0.75,0.20618556701030927,0.7,0.8235294117647058,0.5,0.36082474226804123,,,,,0.20618556701030927,0.5,0.75,,0.18181818181818182,1.0,0.41237113402061853,0.4798613402061856,0.42322499999999996,0.49160454545454546,0.15315315315315314,0.18681318681318682,0.12389380530973451,0.11504424778761062,9.91038961038961,26.044999999999998,0.12,11.0,8.0,22.0,,8.0,2.0,2.0,42.0,8.0,3.0,3.0,,,2.0,4.0,,,,,0.2222222222222222,0.3142857142857143,0.36666666666666664,0.2727272727272727,0.2268041237113402,0.36363636363636365,0.36363636363636365,0.4,0.4,0.75,,0.18181818181818182,0.4,1.0,1.0,5.0,0.08888888888888889,0.04,0.14285714285714285,0.10416666666666667,0.125,,,,2.0,1.0,,0.3333333333333333,,,,1.0,1.0,,0.25,6.0,6.0,8.0,1.0,0.1038961038961039,0.14285714285714285,False,,,1.0,,0.15,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,
203484,1610612753,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,ORL,8379.0,140,-36.0,266,267,32.0,47,36.0,533,,1.0,,,,,1.0,1.0,7.0,14.0,2.0,7.0,5.0,21.0,3.0,22.0,312,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,15.0,14.0,4.0,5.0,9.0,4.0,3.0,23.0,1.0,,7.0,3.0,11.0,1.0,12.0,7.0,5.0,1.0,1.0,,1.0,2.0,5.0,10.0,,4.0,1.0,4.0,,,2.0,2.0,2.0,3.0,1.0,3.0,32.0,1.0,1.0,0.5,0.5,1.0,0.23809523809523808,0.23809523809523808,0.2857142857142857,1.0,1.0,0.3392857142857143,0.5,0.5,0.35,0.5,0.5,0.75,10.097719869706841,0.5,0.04918032786885246,,0.109375,0.015625,0.08,0.006993006993006993,,0.022222222222222223,,0.07692307692307693,,0.1,0.3333333333333333,0.03571428571428571,,,,0.03571428571428571,0.25,0.14285714285714285,0.14285714285714285,1.0,0.5,,,,,,0.7857142857142857,0.5169607142857142,0.428,0.4458,,,0.09090909090909091,0.13636363636363635,15.1,25.55714285714286,0.12030075187969924,,2.0,5.0,,4.0,1.0,1.0,2.0,4.0,1.0,,1.0,,2.0,,,1.0,1.0,,,,,,0.17857142857142858,0.4,0.4,0.2857142857142857,0.2857142857142857,1.0,,0.5,0.2857142857142857,,1.0,,,,0.14285714285714285,,,1.0,,,1.0,,,0.16666666666666666,0.5,,,,1.0,1.0,0.5,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,1993.0,33,-24.0,59,60,16.0,31,5.0,119,1.0,1.0,,,1.0,1.0,,,1.0,,2.0,2.0,,1.0,,4.0,88,,,,,1.0,1.0,,2.0,2.0,,,1.0,1.0,2.0,1.0,,5.0,,,,,,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,16.0,,,0.5,0.5,,,,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.3333333333333333,4.477611940298507,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,,,1.0,1.0,0.6666666666666666,0.5772333333333334,,0.7559,,,,0.5,9.25,23.2,0.2711864406779661,,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,False,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,1879.0,31,-17.0,64,61,18.0,17,4.0,125,,,,,,,1.0,1.0,2.0,5.0,,1.0,2.0,7.0,,6.0,90,,,,3.0,,,,,,6.0,4.0,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,18.0,1.0,,,,1.0,0.2857142857142857,0.3333333333333333,,,,0.375,1.5,,0.375,1.5,,0.875,12.857142857142858,,,,0.07692307692307693,,0.037037037037037035,,,,,,,0.09090909090909091,1.0,,,,,0.125,0.25,0.5,0.5,1.0,0.625,,,,,,0.875,0.49687857142857145,0.4146,0.486825,,,0.5,,13.9,28.057142857142857,0.28125,,,,,1.0,3.0,3.0,,1.0,,,,,,,1.0,,,,,,,,,,,0.2,0.2,1.0,,1.0,0.25,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,False,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,2463.0,41,-36.0,76,76,19.0,17,5.0,152,4.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,6.0,6.0,1.0,4.0,3.0,18.0,115,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,3.0,3.0,,,,,,,1.0,,4.0,2.0,6.0,1.0,7.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,19.0,,1.0,0.5,0.6,1.0,0.25,0.25,1.0,1.0,1.0,0.75,1.0,1.0,0.75,0.75,0.75,0.4,15.66265060240964,1.0,0.1111111111111111,,0.3076923076923077,0.05263157894736842,0.1935483870967742,0.03225806451612903,,,0.2,0.16666666666666666,,0.3333333333333333,,0.4,1.0,1.0,0.5,0.1,0.1,,,,0.3,1.0,1.0,,1.0,1.0,0.8,0.5546949999999999,,0.738,0.18181818181818182,0.2857142857142857,0.16666666666666666,0.16666666666666666,6.233333333333333,26.150000000000002,0.25,1.0,1.0,1.0,,1.0,,,6.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,0.1,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,False,,,,,,,,,,1.0,,,0.25,1.0,,,,,,,,,
202709,1610612753,Cory Joseph,Cory Joseph,202709,ORL,6621.0,110,-8.0,212,210,12.0,20,29.0,422,2.0,2.0,,,,,4.0,1.0,4.0,10.0,5.0,8.0,4.0,14.0,,22.0,228,,,,,,,,,8.0,12.0,10.0,8.0,6.0,14.0,6.0,4.0,34.0,,1.0,2.0,4.0,7.0,1.0,8.0,5.0,2.0,1.0,1.0,,1.0,2.0,4.0,8.0,1.0,3.0,,,,,,1.0,,1.0,,,12.0,,,0.8,0.8,1.0,0.2857142857142857,0.2857142857142857,0.625,,,0.5,,,0.5,,,0.6363636363636364,9.795918367346937,0.5,0.0784313725490196,0.014705882352941176,0.03773584905660377,,0.057692307692307696,0.008547008547008548,,,,0.0625,0.07692307692307693,0.05,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.18181818181818182,0.25,0.25,1.0,0.45454545454545453,,,,,,0.7272727272727273,0.5082568181818182,0.61305,,,,,,9.9625,25.857142857142858,0.05660377358490566,2.0,1.0,2.0,,3.0,,,2.0,3.0,,2.0,2.0,,3.0,,,2.0,,,0.16666666666666666,0.5,0.6666666666666666,0.5,0.09090909090909091,0.5,1.0,0.3,0.3,1.0,,,0.3,1.0,1.0,,,0.05,,,1.0,,,,1.0,,,0.2,,,,,,,1.0,,,2.0,,0.25,0.25,False,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,539.0,9,2.0,15,16,5.0,3,1.0,31,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,16,,,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,1.0,2.0,3.0,,3.0,,,,,,,,1.0,4.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,5.88235294117647,,0.5,,0.25,,0.375,,,,,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.785,,,,,,,1.2,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,303.0,5,1.0,12,10,5.0,1,,22,,,,,,,,,,1.0,,,,1.0,,,10,,,,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,,,1.0,3.0,4.0,,4.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1.0,25.0,0.5,0.75,,1.0,,0.8,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,0.4503,,0.4503,,,,,,27.2,0.4166666666666667,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,229.0,4,1.0,9,8,2.0,1,,17,,,,,,,,,,2.0,,,2.0,2.0,,6.0,10,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,0.5,1.0,1.0,,,,1.5,,,1.5,,,1.0,22.22222222222222,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.49605,,,,,,,,24.9,0.2222222222222222,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
