EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SelfOReb,2pt And 1 Free Throw Trips,Corner3PctBlocked,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,BlockedAtRim,PenaltyFg3Pct,DefFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,PtsUnassisted3s,Charge Fouls,ShortMidRangePctBlocked,on,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,Offensive Fouls,OffensiveGoaltends,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,Transition Take Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1628371,1610612753,Jonathan Isaac,Jonathan Isaac,1628371,ORL,2965.0,49,-8,89,87,26.0,32.0,18.0,176,3.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,8.0,101,1.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,26.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5714285714285714,0.5,1.0,0.3333333333333333,7.017543859649123,0.15789473684210525,0.06451612903225806,0.08333333333333333,0.08695652173913043,0.12903225806451613,0.07407407407407407,0.2222222222222222,0.058823529411764705,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.1,1.0,0.6666666666666666,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,0.653075,0.5997,0.25,0.25,1.0,25.4,0.29213483146067415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1628976,1610612753,Wendell Carter Jr.,Wendell Carter Jr.,1628976,ORL,1637.0,27,-27,48,47,13.0,27.0,5.0,95,3.0,4.0,3.0,1.0,4.0,5.0,1.0,,8.0,76,3.0,,4.0,,2.0,4.0,1.0,,,,,,,1.0,2.0,,3.0,3.0,3.0,6.0,1.0,,1.0,,1.0,2.0,3.0,,,,,,,,,,2.0,13.0,,,0.5,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,12.727272727272727,0.25,0.16666666666666666,,0.08333333333333333,0.16666666666666666,0.125,,,0.5,0.2857142857142857,,,,0.6666666666666666,0.75,1.0,0.3333333333333333,0.16666666666666666,1.0,0.8333333333333334,0.5628666666666667,0.6054666666666666,0.5,0.25,3.839999999999999,28.1,0.2708333333333333,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.2,0.25,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.5,0.57135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,3812.0,64,-12,113,113,30.0,49.0,14.0,226,7.0,8.0,2.0,9.0,16.0,26.0,10.0,9.0,44.0,141,4.0,,4.0,4.0,10.0,6.0,9.0,8.0,2.0,10.0,2.0,5.0,22.0,,1.0,1.0,5.0,6.0,2.0,8.0,2.0,,,,2.0,1.0,5.0,,6.0,,11.0,1.0,1.0,1.0,1.0,,10.0,30.0,2.0,1.0,0.1875,0.1875,0.6153846153846154,0.4861111111111111,0.524390243902439,0.4,0.35714285714285715,0.2777777777777778,32.33082706766917,0.1724137931034483,0.03125,0.06666666666666667,,0.13636363636363635,0.017241379310344827,0.125,,,0.11764705882352941,0.16666666666666666,,,0.2222222222222222,0.875,0.875,0.2857142857142857,0.25,0.4,0.5,0.4879111111111111,0.598275,0.09090909090909091,0.22727272727272727,7.76923076923077,26.2,0.26548672566371684,1.0,2.0,3.0,7.0,15.0,4.0,2.0,3.0,7.0,5.0,26.0,,,2.0,,0.5,0.42857142857142855,0.4,0.25,,,,0.3333333333333333,0.4166666666666667,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.5,0.25,0.6666666666666666,0.3333333333333333,0.4895541666666667,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.1,0.1,0.1,0.1111111111111111,1.0,0.2,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.027777777777777776,0.1111111111111111,0.125,1.0,0.2,0.08333333333333333,0.1111111111111111,0.1,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,3578.0,60,-22,110,108,34.0,37.0,19.0,218,7.0,12.0,4.0,8.0,10.0,20.0,10.0,8.0,28.0,136,5.0,3.0,5.0,2.0,10.0,12.0,8.0,,,,,,,2.0,5.0,5.0,2.0,7.0,7.0,14.0,3.0,1.0,1.0,1.0,1.0,3.0,5.0,,8.0,1.0,11.0,1.0,,,,,10.0,34.0,1.0,1.0,0.6,0.6,0.5,0.3333333333333333,0.4117647058823529,0.3125,0.625,0.3333333333333333,25.54744525547445,0.08,0.14705882352941177,0.35714285714285715,0.06666666666666667,0.1794871794871795,0.109375,0.2222222222222222,0.08695652173913043,,0.14285714285714285,,0.36363636363636365,,0.4,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.5315716666666667,0.556275,0.17857142857142858,0.35714285714285715,4.7299999999999995,25.830000000000002,0.3090909090909091,1.0,3.0,3.0,3.0,7.0,2.0,1.0,4.0,5.0,2.0,8.0,,,2.0,,0.2,0.8,0.16666666666666666,0.5714285714285714,,,0.17647058823529413,,0.23333333333333334,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.25,0.42857142857142855,1.0,0.2857142857142857,0.5493857142857143,,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,4.0,,,,0.1,,,,0.3333333333333333,0.03333333333333333,,,0.06666666666666667,,,,0.16666666666666666,,,0.12121212121212122,0.17391304347826086,4.0,1.0,0.5,0.21052631578947367,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203914,1610612753,Gary Harris,Gary Harris,203914,ORL,4958.0,83,-32,148,147,42.0,63.0,23.0,295,1.0,1.0,,2.0,2.0,2.0,6.0,,7.0,189,,,,,5.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,1.0,2.0,4.0,1.0,5.0,3.0,3.0,,,,2.0,7.0,,,,,,1.0,,1.0,1.0,5.0,42.0,1.0,,0.5,0.5,1.0,0.4375,0.4375,,0.625,0.75,4.419889502762431,0.05714285714285714,0.022222222222222223,0.05,,0.05454545454545454,0.012048192771084338,0.08333333333333333,,,0.05263157894736842,,0.058823529411764705,1.0,0.125,1.0,1.0,,0.25,,0.875,0.5098812500000001,0.434775,,0.7142857142857143,9.25,24.349999999999998,0.28378378378378377,,1.0,1.0,,,2.0,,1.0,1.0,3.0,2.0,,,,,,1.0,,0.625,,,,0.14285714285714285,,,,,,0.25,1.0,0.5,0.49002500000000004,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,,0.125,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.25,0.5,,,,,0.25,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.5,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,2482.0,41,-1,74,67,22.0,29.0,14.0,141,1.0,1.0,,5.0,4.0,8.0,5.0,2.0,10.0,79,,,,,2.0,8.0,4.0,4.0,1.0,5.0,1.0,2.0,11.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,,,1.0,,9.0,5.0,11.0,,3.0,,2.0,,,,1.0,,2.0,22.0,2.0,,1.0,1.0,0.5,0.3076923076923077,0.35714285714285715,,0.3333333333333333,0.38461538461538464,24.46808510638298,0.0625,0.045454545454545456,0.2727272727272727,0.05,0.14814814814814814,0.047619047619047616,,0.058823529411764705,,0.125,,0.2222222222222222,,0.07692307692307693,1.0,1.0,1.0,0.38461538461538464,,0.46153846153846156,0.49559090909090914,0.54645,,0.2,11.549999999999999,33.480000000000004,0.2972972972972973,,,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,0.5,,0.3333333333333333,,,0.08333333333333333,,0.15384615384615385,,,,,,,0.3333333333333333,0.38665,3.0,5.0,,,,2.0,,2.0,,,,1.0,1.0,,8.0,7.0,1.0,2.0,,,1.0,,,,,,0.8888888888888888,,0.5,0.38461538461538464,0.6,0.6,,,,,1.0,,,0.07142857142857142,0.1111111111111111,1.0,,,0.125,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,3188.0,53,-18,93,96,21.0,41.0,14.0,189,5.0,7.0,1.0,9.0,11.0,27.0,9.0,10.0,47.0,122,4.0,,2.0,2.0,10.0,2.0,9.0,5.0,1.0,6.0,1.0,3.0,13.0,2.0,2.0,1.0,2.0,4.0,4.0,8.0,,,1.0,,3.0,2.0,5.0,,13.0,,15.0,,2.0,1.0,2.0,2.0,10.0,21.0,1.0,,0.09090909090909091,0.1,0.4074074074074074,0.5138888888888888,0.5465116279069767,0.25,0.8333333333333334,0.25,41.07142857142857,0.08,0.06896551724137931,0.07692307692307693,0.08695652173913043,0.07894736842105263,0.07692307692307693,,0.1111111111111111,,0.08333333333333333,,0.08333333333333333,1.0,0.19444444444444445,0.7142857142857143,0.8333333333333334,,0.25,0.25,0.4444444444444444,0.48415555555555545,0.4485333333333334,0.0425531914893617,0.2127659574468085,10.062962962962963,25.93333333333333,0.22580645161290322,1.0,,,3.0,12.0,3.0,1.0,1.0,2.0,3.0,20.0,2.0,2.0,,,0.25,0.5,0.25,0.8,0.07407407407407407,0.14285714285714285,0.125,0.16666666666666666,0.3333333333333333,0.25,0.2727272727272727,,1.0,,,0.6,0.48678999999999994,3.0,8.0,,,5.0,,5.0,,9.0,5.0,,1.0,1.0,,2.0,2.0,,2.0,,,8.0,0.6,0.5555555555555556,0.5555555555555556,,,0.6666666666666666,,,0.2222222222222222,0.375,0.375,,0.5555555555555556,0.5555555555555556,0.6,,,0.5555555555555556,0.18604651162790697,0.23529411764705882,1.0,1.0,,0.05555555555555555,,,2.0,2.0,1.0,1.0,0.6666666666666666,,0.3333333333333333,,0.6666666666666666,,,,,,6.0,1.0,0.08333333333333333,True,,,,,,,,,,,,,,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,1036.0,17,-28,32,32,13.0,15.0,7.0,64,,2.0,2.0,2.0,,3.0,3.0,,,52,2.0,,,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,13.0,,,,,,,,,,0.5,16.27906976744186,0.25,0.07692307692307693,,0.09090909090909091,0.1111111111111111,0.08333333333333333,0.2,,0.25,,1.0,,,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.56855,0.4672,,,7.333333333333333,25.400000000000002,0.40625,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5602999999999999,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202709,1610612753,Cory Joseph,Cory Joseph,202709,ORL,136.0,2,-2,4,4,,,,8,,,,1.0,,,1.0,,3.0,7,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,1.0,25.0,0.5,,,,0.5,,,,,,,,,,,,,1.0,,1.0,0.5424,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
203484,1610612753,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,ORL,660.0,11,-8,20,22,7.0,19.0,1.0,42,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
