EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,TsPct,PenaltyTsPct,LiveBallTurnoverPct,PenaltyPointsPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,Fouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Avg2ptShotDistance,FTDefRebounds,DefRebounds,Rebounds,DefFTReboundPct,DefThreePtRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,SecondChanceArc3FGM,NonHeaveArc3FGM,LostBallSteals,Blocked3s,BlockedArc3,BlockedCorner3,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,Corner3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,SecondChanceFtPoints,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,Charge Fouls Drawn,Corner3PctBlocked
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,273.8,5.0,-2.0,7.0,13.0,7.0,13.0,20.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,14.285714285714285,1.0,1.0,1.0,0.4872,0.4872,26.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631104,1610612757,Blake Wesley,Blake Wesley,1631104,POR,273.8,5.0,-2.0,7.0,13.0,7.0,13.0,20.0,,,,5.0,,,7.0,,28.57142857142857,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,273.8,5.0,-2.0,7.0,13.0,7.0,13.0,20.0,,,,5.0,,,7.0,,14.285714285714285,,,1.0,0.6011,0.6011,,1.0,,2.0,,2.0,,,,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642905,1610612757,Yang Hansen,Yang Hansen,1642905,POR,273.8,5.0,-2.0,7.0,13.0,7.0,13.0,20.0,2.0,2.0,2.0,5.0,2.0,2.0,7.0,1.0,28.57142857142857,1.0,1.0,1.0,0.48045,0.48045,25.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,268.8,4.0,-2.0,7.0,13.0,7.0,13.0,20.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,14.285714285714285,1.0,1.0,1.0,0.47655,0.47655,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,6497.4,108.0,4.0,211.0,210.0,66.0,81.0,421.0,2.0,1.0,9.0,230.0,3.0,2.0,66.0,0.2571428571428571,15.2,0.05714285714285714,0.06666666666666667,0.9142857142857143,0.6281000000000001,0.6245366666666666,23.644444444444442,0.3127962085308057,1.0,48.0,1.0,20.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,20.0,0.6666666666666666,0.625,1.0,0.4166666666666667,17.0,23.0,8.0,11.0,19.0,26.0,8.0,12.0,10.0,5.0,0.7307692307692307,0.6666666666666666,0.6714285714285714,0.6333333333333333,0.6571428571428571,0.7391304347826086,0.85,0.7333333333333333,0.7272727272727273,2.192307692307692,,21.0,37.0,,7.0,0.15555555555555556,0.1891891891891892,0.038461538461538464,False,33.0,5.0,8.0,1.0,2.0,1.0,1.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,8.0,1.0,2.0,13.0,1.0,28.0,9.0,10.0,3.0,11.0,2.0,13.0,2.0,4.0,4.0,3.0,28.0,4.0,12.0,14.0,16.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,2.0,6.0,6.0,1.0,0.7368421052631579,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.625,0.65,0.65,0.11538461538461539,0.13043478260869565,0.21212121212121213,0.1935483870967742,0.08163265306122448,0.14414414414414414,0.3333333333333333,0.125,0.09090909090909091,0.0625,0.2962962962962963,0.21739130434782608,0.0625,0.3157894736842105,0.2,1.0,0.7058823529411765,0.05714285714285714,0.5,0.5,1.0,0.02857142857142857,1.0,1.0,1.0,0.2,0.42857142857142855,0.42857142857142855,1.0,0.8,0.625,0.1,1.0,1.0,0.1,0.13333333333333333,0.5,0.572825,0.02857142857142857,0.038461538461538464,0.2708333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,3183.4,53.0,-29.0,103.0,105.0,31.0,32.0,208.0,6.0,1.0,11.0,133.0,2.0,6.0,31.0,0.7857142857142857,12.295081967213115,0.42857142857142855,0.3333333333333333,0.9285714285714286,0.5927392857142858,0.6725333333333333,24.49090909090909,0.30097087378640774,2.0,7.0,,2.0,,,,,1.0,2.0,,2.0,0.23333333333333334,0.3333333333333333,,0.2857142857142857,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.3333333333333333,1.0,0.17857142857142858,0.3333333333333333,0.14285714285714285,0.5,0.5,0.3333333333333333,1.0,2.4,,7.0,8.0,,3.0,0.15789473684210525,0.15217391304347827,0.1,False,15.0,,,,1.0,,,,5.0,,2.0,,1.0,2.0,1.0,,,1.0,4.0,3.0,,,3.0,,,4.0,,4.0,,2.0,2.0,,8.0,,1.0,4.0,1.0,,3.0,2.0,,3.0,,,1.0,1.0,,1.0,3.0,1.0,,,,1.0,0.09090909090909091,0.25,,0.09090909090909091,,0.375,0.375,,,0.14814814814814814,0.03571428571428571,,0.01694915254237288,,,,,0.18181818181818182,,0.5,0.2222222222222222,,0.3333333333333333,,0.07142857142857142,,,,,,,,0.35714285714285715,,,,,,0.5,,,0.5,0.3333333333333333,,0.5317500000000001,0.06666666666666667,0.25,0.42857142857142855,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,10460.0,174.0,-65.0,352.0,354.0,107.0,99.0,706.0,18.0,6.0,20.0,431.0,6.0,18.0,107.0,0.2564102564102564,28.117359413202934,0.23076923076923078,0.25,0.6410256410256411,0.5501928571428572,0.5398608695652174,26.345,0.3039772727272727,34.0,111.0,22.0,46.0,12.0,4.0,17.0,3.0,35.0,47.0,7.0,46.0,0.5561224489795918,0.625,0.7058823529411765,0.4144144144144144,20.0,30.0,5.0,9.0,28.0,58.0,9.0,18.0,28.0,19.0,0.4827586206896552,0.5,0.4935897435897436,0.5,0.38461538461538464,0.6666666666666666,0.7692307692307693,0.375,0.5555555555555556,5.9206896551724135,2.0,27.0,30.0,0.25,9.0,0.14516129032258066,0.15527950310559005,0.16666666666666666,False,49.0,3.0,5.0,6.0,25.0,2.0,3.0,,2.0,,1.0,,,2.0,7.0,4.0,8.0,1.0,3.0,11.0,2.0,28.0,18.0,,7.0,12.0,11.0,23.0,6.0,12.0,,,57.0,1.0,2.0,16.0,3.0,2.0,2.0,1.0,,12.0,,3.0,16.0,3.0,1.0,2.0,3.0,1.0,7.0,0.5,0.5,0.8571428571428571,0.35,0.3333333333333333,0.3333333333333333,0.35,0.5,0.5,0.5,0.1206896551724138,0.13333333333333333,0.16161616161616163,0.02127659574468085,0.010638297872340425,0.015957446808510637,0.022222222222222223,0.02631578947368421,0.015625,,0.1282051282051282,0.1388888888888889,0.25,0.1,0.05714285714285714,0.3333333333333333,0.5,0.32051282051282054,0.24,0.2727272727272727,0.6666666666666666,0.038461538461538464,0.6666666666666666,0.6666666666666666,,0.02564102564102564,,,,0.45454545454545453,0.6,0.09090909090909091,,,0.18181818181818182,,,0.5007625,0.17582417582417584,0.22535211267605634,0.0990990990990991,7.0,1.0,7.0,1.0,,,,,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.5,1.0,0.3888888888888889,2.0,3.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,0.12,1.0,0.3333333333333333,,,,,,,,,,,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,709.0,12.0,1.0,26.0,24.0,16.0,14.0,50.0,2.0,1.0,2.0,28.0,1.0,2.0,16.0,0.6666666666666666,9.09090909090909,0.6666666666666666,0.5,0.6666666666666666,0.5055333333333333,0.488525,25.15,0.6153846153846154,,2.0,,2.0,,,,,,,,2.0,0.3333333333333333,0.5,,1.0,,,,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,0.3333333333333333,0.5,,,,,,18.2,,1.0,1.0,,,,0.09090909090909091,,False,6.0,,,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,2.0,,,,,2.0,2.0,1.0,,,,6.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
