EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,Charge Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGA,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,LongMidRangeFrequency,Loose Ball Fouls,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGA,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,LongMidRangeAssists,SecondChanceTurnovers,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Corner3PctBlocked
1628978,1610612750,Donte DiVincenzo,Donte DiVincenzo,1628978,MIN,448.0,7,7,17,18,12,12,2,35,1.0,1.0,1.0,1.0,1.0,1.0,2,14,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,10.526315789473685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7062,0.7062,0.5,0.5,1.0,1.6,0.7058823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,5117.700000000001,85,6,181,179,88,110,26,360,7.0,9.0,2.0,2.0,13.0,21.0,51,207,3.0,5.0,20.0,20.0,3.0,7.0,2.0,18.0,10.0,12.0,5.0,6.0,3.0,20.0,88,1.0,0.7692307692307693,0.9090909090909091,0.6190476190476191,0.6,0.6527777777777778,0.75,0.6710526315789473,0.7692307692307693,22.169811320754715,0.25,0.7777777777777778,0.875,0.7142857142857143,0.16666666666666666,1.0,0.6666666666666666,0.5325652777777777,0.5270708333333334,0.08108108108108109,0.13636363636363635,0.39215686274509803,5.138095238095238,0.4861878453038674,1.0,1.0,6.0,12.0,4.0,6.0,2.0,3.0,3.0,9.0,2.0,4.0,7.0,15.0,4.0,2.0,3.0,2.0,6.0,4.0,7.0,2.0,6.0,15.0,6.0,4.0,9.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,6.0,11.0,5.0,22.0,6.0,28.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,3.0,1.0,9.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.7142857142857143,0.4666666666666667,0.5714285714285714,0.4666666666666667,0.6666666666666666,0.6666666666666666,0.75,0.4166666666666667,0.09523809523809523,0.1111111111111111,0.08333333333333333,0.5555555555555556,0.7142857142857143,0.25,0.28205128205128205,0.11627906976744186,0.15384615384615385,0.21794871794871795,0.06172839506172839,0.2222222222222222,0.2,0.25,0.2222222222222222,0.4444444444444444,0.11428571428571428,0.5,0.07142857142857142,0.5,0.3333333333333333,0.5,0.5454545454545454,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.25,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5396,0.11764705882352941,25.046666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630245,1610612750,Ayo Dosunmu,Ayo Dosunmu,1630245,MIN,3414.2,57,5,117,117,47,73,20,234,12.0,12.0,7.0,7.0,13.0,15.0,43,134,8.0,8.0,21.0,8.0,4.0,7.0,3.0,17.0,3.0,8.0,4.0,9.0,3.0,21.0,47,2.0,0.3076923076923077,0.36363636363636365,0.8666666666666667,1.0,0.8333333333333334,1.0,0.84,0.9545454545454546,19.858156028368796,0.5714285714285714,1.0,1.0,0.25,0.875,1.0,0.8571428571428571,0.6241428571428572,0.6977625000000001,0.125,0.16666666666666666,0.4883720930232558,3.04,0.4017094017094017,2.0,2.0,1.0,3.0,,,,,3.0,6.0,,,3.0,6.0,8.0,2.0,2.0,,7.0,,,5.0,18.0,9.0,,4.0,6.0,3.0,,3.0,2.0,1.0,1.0,3.0,,4.0,1.0,,5.0,4.0,9.0,,1.0,1.0,,2.0,,,1.0,2.0,,3.0,,,,1.0,,,,,1.0,1.0,0.5,,0.5,1.0,1.1666666666666667,1.1666666666666667,0.2857142857142857,,,,0.6666666666666666,,,0.037037037037037035,0.08571428571428572,0.16,0.09615384615384616,0.06779661016949153,0.06666666666666667,,,,0.2,0.17391304347826086,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2857142857142857,0.5,0.5,1.0,0.6666666666666666,1.0,,,,,0.5,0.5874,0.16279069767441862,25.983333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.1111111111111111,0.045454545454545456,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630538,1610612750,Bones Hyland,Bones Hyland,1630538,MIN,6954.800000000001,116,-17,245,246,115,153,40,491,5.0,11.0,5.0,6.0,6.0,16.0,46,280,5.0,8.0,27.0,4.0,11.0,15.0,9.0,34.0,4.0,11.0,13.0,8.0,2.0,27.0,115,4.0,0.3333333333333333,0.3333333333333333,0.375,0.625,0.39,0.4782608695652174,0.42452830188679247,0.54,20.89041095890411,0.22,0.45454545454545453,0.625,0.4,0.2608695652173913,0.8333333333333334,0.9,0.5479570000000001,0.5692195652173913,0.0392156862745098,0.11764705882352941,0.5869565217391305,5.73125,0.46938775510204084,1.0,1.0,1.0,2.0,1.0,2.0,,,8.0,32.0,4.0,15.0,9.0,34.0,7.0,1.0,1.0,1.0,9.0,4.0,15.0,5.0,8.0,24.0,3.0,,32.0,8.0,4.0,4.0,3.0,1.0,2.0,1.0,,4.0,6.0,,10.0,3.0,13.0,1.0,4.0,4.0,,4.0,1.0,4.0,4.0,,,8.0,3.0,,1.0,2.0,1.0,,1.0,1.0,2.0,0.8888888888888888,0.2647058823529412,0.26666666666666666,0.2647058823529412,1.0,0.4444444444444444,0.5,0.68,0.25,0.2727272727272727,0.5,0.5,,,0.11320754716981132,0.014285714285714285,0.07692307692307693,0.09523809523809523,0.024193548387096774,,,0.1,0.19047619047619047,,0.06382978723404255,0.2,0.03333333333333333,1.0,0.04,0.5,1.0,,0.04,0.5,0.5,1.0,0.64,0.25,0.25806451612903225,0.875,0.1111111111111111,1.0,,,0.6521739130434783,0.26666666666666666,0.25,0.5276166666666667,0.1956521739130435,26.88823529411764,2.0,8.0,2.0,8.0,2.0,1.0,1.0,0.25,0.037037037037037035,0.03125,0.044444444444444446,0.8888888888888888,0.25,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.029411764705882353,0.03125,0.06,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,3909.5,65,-13,139,140,70,91,21,279,5.0,8.0,2.0,3.0,5.0,9.0,13,170,2.0,3.0,6.0,8.0,6.0,7.0,4.0,15.0,2.0,4.0,9.0,8.0,2.0,6.0,70,1.0,0.8,1.0,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5416666666666666,0.5,7.926829268292684,0.8888888888888888,0.625,0.625,0.8,1.0,0.6666666666666666,0.8888888888888888,0.6664222222222222,0.7746,0.2222222222222222,0.2222222222222222,0.46153846153846156,2.5333333333333337,0.5035971223021583,1.0,2.0,,1.0,,,,,,,,,,,3.0,1.0,2.0,,2.0,,,2.0,2.0,,,2.0,,,,1.0,1.0,,2.0,4.0,,5.0,7.0,,12.0,6.0,18.0,,4.0,3.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,3.0,,,,,0.5,0.5,0.25,,,,,,,,0.25925925925925924,0.10810810810810811,0.16666666666666666,0.21052631578947367,0.09523809523809523,0.15384615384615385,,0.08333333333333333,0.45454545454545453,0.25,0.19230769230769232,,,,0.1111111111111111,,,,,,,,,,,,1.0,0.5,,,,,,0.59935,0.15384615384615385,,,,,,2.0,,,,0.07692307692307693,0.10526315789473684,0.09523809523809523,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,1908.4,32,-7,71,77,39,63,13,148,1.0,2.0,1.0,1.0,2.0,10.0,5,79,1.0,3.0,3.0,2.0,3.0,9.0,2.0,24.0,,2.0,2.0,2.0,1.0,3.0,39,1.0,0.5,0.5,0.2,0.3333333333333333,0.18181818181818182,0.25,0.20833333333333334,0.3,17.441860465116278,0.18181818181818182,0.5,0.5,,0.25,1.0,0.2727272727272727,0.46839090909090914,0.542625,0.08333333333333333,0.09090909090909091,0.6,8.58,0.5492957746478874,1.0,1.0,1.0,5.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,3.0,,2.0,,1.0,1.0,2.0,,,,,,,6.0,6.0,,1.0,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,3.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,0.6666666666666666,0.25,,,,0.08333333333333333,0.034482758620689655,,,,,,,0.08333333333333333,,,,0.45454545454545453,0.2,0.2,1.0,0.09090909090909091,,,,,,,,0.3333333333333333,1.0,0.25,,,,,0.5270333333333334,0.4,23.5,,,,,,,,,,,,,,,3.0,,,1.0,,,,,0.2727272727272727,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,1897.4,32,-27,68,67,34,44,10,135,4.0,7.0,1.0,3.0,7.0,14.0,20,87,4.0,7.0,11.0,4.0,,1.0,,3.0,,,2.0,3.0,2.0,11.0,34,,0.2857142857142857,0.2857142857142857,0.5,0.5714285714285714,0.40476190476190477,0.55,0.45454545454545453,0.55,30.864197530864196,0.3333333333333333,0.5714285714285714,0.8,0.5,0.3,0.3333333333333333,0.6666666666666666,0.5538000000000001,0.52918,0.09090909090909091,0.13333333333333333,0.55,7.6000000000000005,0.5,,,1.0,3.0,,,,,1.0,7.0,1.0,3.0,1.0,7.0,3.0,,,2.0,2.0,1.0,3.0,,10.0,,3.0,,7.0,1.0,3.0,1.0,,1.0,,1.0,,2.0,3.0,,5.0,1.0,6.0,1.0,,,,2.0,,2.0,1.0,,,3.0,3.0,,1.0,,,,,,,,0.14285714285714285,0.3333333333333333,0.14285714285714285,,,1.0,0.3333333333333333,0.21428571428571427,0.2857142857142857,0.3333333333333333,0.6666666666666666,,,0.1875,0.043478260869565216,0.125,0.15625,0.02702702702702703,,0.25,0.125,0.25,0.25,0.15384615384615385,,0.1,,0.14285714285714285,0.3333333333333333,0.5,,,,,,0.3333333333333333,0.14285714285714285,0.14285714285714285,,,,,,0.3,0.3333333333333333,0.14285714285714285,,0.1,26.5,,,,,,,,,,,,,,,4.0,,,,,,,,0.19047619047619047,,2.0,0.5,0.5,,,,,,,,,True,,,,,,,,,,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,2810.3,47,-7,94,92,31,39,18,186,4.0,6.0,2.0,3.0,9.0,15.0,22,107,2.0,4.0,7.0,12.0,2.0,2.0,,4.0,2.0,4.0,7.0,3.0,2.0,7.0,31,,0.6666666666666666,0.75,0.6,0.5,0.5833333333333334,0.5833333333333334,0.5789473684210527,0.5833333333333334,19.1304347826087,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.518936111111111,0.6111083333333333,0.10526315789473684,0.125,0.3181818181818182,7.173333333333334,0.32978723404255317,3.0,3.0,4.0,8.0,,1.0,,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,,8.0,1.0,2.0,,6.0,3.0,,2.0,2.0,1.0,,,,,2.0,1.0,,6.0,2.0,,8.0,3.0,11.0,,,,,,1.0,,3.0,,,3.0,,,1.0,,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,0.15384615384615385,0.037037037037037035,0.25,0.21621621621621623,0.0625,,,0.3333333333333333,0.16666666666666666,,0.2608695652173913,,,,0.4444444444444444,0.5,0.5,0.75,0.05555555555555555,,,,0.1111111111111111,0.5,0.5,1.0,0.5,1.0,,,0.3333333333333333,0.5,0.5,0.5284,0.36363636363636365,25.233333333333334,,1.0,,2.0,2.0,,,,0.09523809523809523,0.08333333333333333,0.05555555555555555,0.16666666666666666,,,1.0,,1.0,2.0,1.0,,,,0.05555555555555555,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,,,,True,,,,,,,,,,,,,,
203944,1610612750,Julius Randle,Julius Randle,203944,MIN,3182.2,53,-14,110,108,50,64,21,218,7.0,16.0,5.0,8.0,8.0,24.0,27,118,6.0,11.0,19.0,8.0,3.0,5.0,1.0,12.0,2.0,5.0,8.0,11.0,4.0,19.0,50,1.0,0.5,0.5714285714285714,0.3333333333333333,0.5454545454545454,0.3392857142857143,0.46153846153846156,0.4090909090909091,0.5588235294117647,30.14705882352941,0.5714285714285714,0.4375,0.5384615384615384,0.5714285714285714,0.6153846153846154,0.625,0.7142857142857143,0.6007071428571429,0.61485,0.12903225806451613,0.14814814814814814,0.7037037037037037,3.9125,0.45454545454545453,2.0,6.0,1.0,7.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,4.0,8.0,2.0,7.0,2.0,6.0,,2.0,7.0,8.0,3.0,,2.0,2.0,,5.0,2.0,,2.0,1.0,6.0,,6.0,2.0,,8.0,6.0,14.0,1.0,2.0,2.0,,6.0,1.0,1.0,2.0,5.0,,8.0,5.0,,1.0,2.0,,,,,2.0,1.0,0.25,,0.25,0.2857142857142857,0.2222222222222222,0.3,0.14285714285714285,0.20833333333333334,0.1875,0.14285714285714285,0.75,,,0.08695652173913043,0.15,0.2222222222222222,0.16,0.09090909090909091,0.19047619047619047,,0.1111111111111111,0.1111111111111111,,0.24,,0.07142857142857142,,0.25,0.14285714285714285,0.16666666666666666,,0.07142857142857142,0.5,0.5,1.0,0.07142857142857142,,,,0.6666666666666666,0.3333333333333333,0.07692307692307693,,0.07692307692307693,,,0.6105166666666667,0.2222222222222222,24.075000000000003,,1.0,,2.0,,,,,,0.13333333333333333,,0.1111111111111111,,,1.0,,1.0,1.0,,,,,0.03571428571428571,,,,,1.0,,,,0.1111111111111111,1.0,1.0,1.0,True,,,,,,,,,,,,,,
1630545,1610612750,Terrence Shannon Jr.,Terrence Shannon Jr.,1630545,MIN,1494.5,25,-15,60,55,44,46,11,115,1.0,2.0,,1.0,2.0,6.0,15,73,,4.0,8.0,2.0,,,,,4.0,4.0,4.0,6.0,,8.0,44,,0.5,0.5,0.3333333333333333,,0.5555555555555556,0.3,0.625,0.5,17.808219178082194,0.2222222222222222,0.5,0.5,,0.2,,0.5555555555555556,0.5207944444444446,0.4834899999999999,,,0.5333333333333333,6.516666666666667,0.7333333333333333,,,1.0,4.0,,,,,2.0,3.0,1.0,1.0,2.0,3.0,5.0,,,1.0,1.0,1.0,1.0,5.0,2.0,6.0,,,3.0,2.0,1.0,,,,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,,,3.0,,,,,3.0,1.0,0.6666666666666666,1.0,0.6666666666666666,,,0.5,0.3333333333333333,0.16666666666666666,,0.25,,,,0.09090909090909091,0.05555555555555555,,0.047619047619047616,0.030303030303030304,0.14285714285714285,,0.14285714285714285,,,,,,,0.4444444444444444,0.25,0.3333333333333333,1.0,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.2,1.0,0.6666666666666666,,0.06666666666666667,25.766666666666666,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
