EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,DefThreePtRebounds,FoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DeadBallTurnovers,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeFGM,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BlockedAtRim,PenaltyCorner3FGA,FTDefRebounds,PenaltyTurnovers,Offensive Fouls,DefFTReboundPct,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffensiveGoaltends,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,Corner3FGM,Charge Fouls,RecoveredBlocks,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3Assists,Travels,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,LongMidRangeAssists,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,LongMidRangePctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,253.0,4,-9.0,8,11,2.0,7.0,1.0,19,1.0,1.0,14,1.0,1.0,2.0,1.0,11.11111111111111,1.0,1.0,0.5049,25.8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,1250.5,21,-3.0,38,39,12.0,17.0,12.0,77,5.0,5.0,43,5.0,2.0,12.0,0.5555555555555556,19.23076923076923,0.5555555555555556,0.8888888888888888,0.5308833333333334,26.3,0.3157894736842105,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.25,1.0,0.1111111111111111,0.5,0.1111111111111111,0.5,0.25,0.3333333333333333,1.0,0.1111111111111111,0.05263157894736842,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,1.0,0.5,1.0,0.5,0.49117500000000003,0.644,1.0,3.3499999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,243.20000000000002,4,5.0,7,12,5.0,11.0,1.0,19,1.0,1.0,6,1.0,,5.0,1.0,12.5,1.0,1.0,0.501,25.2,0.7142857142857143,,,,,,,1.0,,,3.0,,,,1.0,3.0,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,1.5,1.5,1.5,1.5,,,,,0.09090909090909091,,,,,,,,,1.0,,0.501,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,1827.1,30,-14.0,60,64,21.0,25.0,14.0,124,1.0,4.0,68,1.0,8.0,21.0,0.4,17.105263157894736,0.1,1.0,0.54833,24.174999999999997,0.35,3.0,6.0,1.0,1.0,,,1.0,3.0,6.0,10.0,,1.0,1.0,1.0,4.0,4.0,,,,,,,,3.0,4.0,10.0,1.0,,,,,,2.0,4.0,0.5,1.0,0.3,0.5,0.38461538461538464,0.5,,,,0.17647058823529413,0.125,0.08333333333333333,0.6,0.5,0.5,,,0.5,1.0,0.5,0.62215,0.516975,0.4,2.05,,,,,,,1.0,3.0,,,,,0.06666666666666667,0.07692307692307693,,,,,,1.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.19047619047619047,0.14285714285714285,0.17142857142857143,0.4,0.2222222222222222,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,0.3,1.0,0.3333333333333333,0.16666666666666666,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631120,1610612745,JD Davison,JD Davison,1631120,HOU,314.0,5,1.0,10,13,4.0,12.0,2.0,23,,,12,,,4.0,,25.0,,,,,0.4,,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,0.5,,0.2,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,0.2857142857142857,0.2857142857142857,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,181.0,3,-4.0,6,7,,7.0,1.0,13,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,1107.0,18,-13.0,37,39,12.0,8.0,7.0,76,3.0,4.0,42,3.0,,12.0,0.4,27.659574468085108,0.3,0.5,0.503225,25.7,0.32432432432432434,1.0,1.0,,,4.0,1.0,1.0,2.0,6.0,8.0,2.0,,,1.0,,4.0,,,,,,,,2.0,2.0,3.0,,,1.0,,2.0,,,,0.3333333333333333,,0.35,,0.36363636363636365,,,,0.5,0.18181818181818182,0.10526315789473684,0.125,0.1,1.0,1.0,0.4,0.5,,,1.0,0.52845,0.55785,,8.7,1.0,,1.0,,3.0,1.0,,1.0,1.0,0.25,,0.25,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,1.0,1.0,,,1.0,4.0,,,,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,0.75,0.6666666666666666,,0.1111111111111111,0.041666666666666664,,0.16666666666666666,,1.0,0.14285714285714285,,0.1,,,0.09090909090909091,0.14285714285714285,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.1,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,1169.1,19,-6.0,36,38,10.0,10.0,9.0,74,,,38,,2.0,10.0,,22.22222222222222,,0.5,0.5077,,0.2777777777777778,2.0,3.0,1.0,1.0,3.0,,,3.0,6.0,11.0,,2.0,3.0,,8.0,4.0,2.0,1.0,,1.0,,1.0,2.0,,2.0,3.0,2.0,2.0,,,,,1.0,8.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.55,0.6666666666666666,0.3333333333333333,0.3333333333333333,,,0.1111111111111111,,0.5,0.6666666666666666,1.0,0.5,,0.3333333333333333,1.0,,0.6368,0.4578,0.7272727272727273,4.816666666666666,,,,,,,2.0,5.0,,,,,0.2857142857142857,0.3333333333333333,,,,,,1.0,1.0,,5.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,,1.0,1.0,,,1.0,8.0,4.0,,,,0.3333333333333333,0.5,1.0,1.0,0.75,0.09090909090909091,,0.047619047619047616,,,,,,0.5,,1.0,1.0,0.4,0.4,0.2727272727272727,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,320.0,5,-10.0,14,13,9.0,3.0,2.0,27,1.0,1.0,18,1.0,1.0,9.0,0.25,31.25,0.25,0.75,0.5359625,26.2,0.6428571428571429,,2.0,,1.0,1.0,,1.0,,3.0,3.0,,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,3.0,,,0.375,0.5,0.375,0.5,0.3333333333333333,0.5,1.0,,,,0.5,,,0.25,,0.3333333333333333,,0.3333333333333333,,0.5239833333333334,1.0,3.0666666666666664,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,1006.1,17,-6.0,34,36,13.0,10.0,9.0,70,,1.0,38,,3.0,13.0,0.3333333333333333,13.636363636363637,,0.3333333333333333,0.4777166666666666,23.0,0.38235294117647056,,,,,2.0,,,1.0,2.0,4.0,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,2.0,3.0,4.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,,,0.5,,0.3333333333333333,,0.5,,,,0.5,0.2727272727272727,0.2,0.375,,,,0.6666666666666666,,,,,,0.525425,,8.55,,,,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,0.07692307692307693,,0.05555555555555555,,,,,,,0.3333333333333333,,,0.25,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,0.16666666666666666,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
