EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceEfgPct,PenaltyEfgPct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2M,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGA,Arc3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,AtRimPctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeFGM,PenaltyCorner3FGM,LongMidRangeAssists,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,on,OffensiveGoaltends
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,2735.6,46,-19.0,85,88,23.0,22.0,9,173,1.0,1.0,2.0,1.0,4.0,1.0,6.0,3.0,2.0,10.0,2.0,8.0,98,1.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,7.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,23.0,1.0,1.0,0.2,0.2,0.23076923076923078,0.2857142857142857,0.5,0.5,0.7692307692307693,0.6666666666666666,1.0,16.494845360824744,0.14814814814814814,0.041666666666666664,0.2,0.16666666666666666,0.023255813953488372,0.09090909090909091,0.09090909090909091,0.16666666666666666,0.25,0.2,0.2,1.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.25,0.25,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,1.0,0.8461538461538461,0.16666666666666666,0.5286153846153845,0.6074,0.2885,0.25,0.25,5.2,24.77,0.27058823529411763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,3612.8,60,,112,113,42.0,53.0,21,225,1.0,,3.0,3.0,4.0,1.0,10.0,4.0,4.0,14.0,,14.0,117,,,3.0,1.0,,3.0,12.0,10.0,1.0,,2.0,2.0,1.0,4.0,,1.0,1.0,2.0,,2.0,2.0,1.0,,2.0,2.0,2.0,5.0,,1.0,,2.0,,,,1.0,1.0,1.0,,3.0,42.0,,1.0,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.3888888888888889,0.75,0.375,0.7777777777777778,,,14.925373134328357,0.037037037037037035,,0.045454545454545456,0.04081632653061224,,,,0.0625,,0.06666666666666667,,,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.75,0.75,1.0,0.5555555555555556,0.1,0.1,1.0,,0.8333333333333334,0.1,0.5412527777777778,0.44145,0.525425,0.21428571428571427,0.21428571428571427,4.325,25.514285714285712,0.375,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.75,0.375,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.5,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,5298.7,88,-3.0,161,169,43.0,55.0,27,330,7.0,4.0,4.0,2.0,5.0,2.0,7.0,11.0,4.0,12.0,2.0,24.0,178,4.0,,4.0,3.0,,2.0,12.0,7.0,2.0,1.0,3.0,4.0,2.0,9.0,2.0,4.0,1.0,6.0,6.0,12.0,7.0,4.0,1.0,3.0,2.0,4.0,11.0,1.0,1.0,,5.0,,2.0,,,,,,2.0,43.0,,1.0,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.5,0.2857142857142857,0.14285714285714285,0.5217391304347826,0.09090909090909091,0.25,13.846153846153847,0.027777777777777776,0.0425531914893617,0.13793103448275862,0.07692307692307693,0.07228915662650602,0.03333333333333333,,,0.16666666666666666,0.12,0.25,,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.4,0.4,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,0.5714285714285714,0.8260869565217391,0.2857142857142857,0.5497521739130434,0.5507500000000001,0.5055714285714286,0.16666666666666666,0.08333333333333333,3.272727272727273,24.924999999999997,0.2670807453416149,1.0,,1.0,2.0,,2.0,5.0,,3.0,,4.0,8.0,1.0,3.0,2.0,,2.0,0.8,1.0,,,0.45454545454545453,0.2857142857142857,0.14285714285714285,0.6666666666666666,0.25,0.3333333333333333,1.0,0.14285714285714285,,,0.2857142857142857,0.2857142857142857,,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0.5,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.16,0.07692307692307693,0.5714285714285714,0.5714285714285714,0.75,0.5,0.5,0.14285714285714285,1.0,0.2857142857142857,0.041666666666666664,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630578,1610612745,Alperen Sengun,Alperen Sengun,1630578,HOU,12982.400000000001,216,5.0,415,413,102.0,109.0,65,828,36.0,8.0,47.0,,,1.0,7.0,85.0,1.0,7.0,29.0,116.0,439,14.0,8.0,22.0,22.0,16.0,39.0,3.0,7.0,1.0,9.0,17.0,28.0,11.0,67.0,14.0,11.0,23.0,39.0,19.0,58.0,11.0,10.0,9.0,17.0,4.0,8.0,18.0,1.0,4.0,1.0,42.0,5.0,42.0,8.0,8.0,4.0,8.0,6.0,39.0,100.0,7.0,1.0,0.14285714285714285,0.14285714285714285,0.47282608695652173,0.5225225225225225,0.5789473684210527,0.5416666666666666,0.07608695652173914,0.10588235294117647,0.1702127659574468,25.8130081300813,0.22772277227722773,0.11864406779661017,0.18032786885245902,0.20987654320987653,0.08370044052863436,0.09722222222222222,0.14285714285714285,0.2909090909090909,0.16666666666666666,0.16981132075471697,0.25,0.75,0.391304347826087,0.5108695652173914,,,,,0.07608695652173914,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,0.4673913043478261,0.14285714285714285,0.5030385869565218,0.516225,0.522248076923077,0.1896551724137931,0.33620689655172414,5.931764705882354,27.32857142857143,0.2457831325301205,16.0,,,,1.0,4.0,42.0,,,1.0,4.0,36.0,6.0,1.0,8.0,4.0,4.0,0.42857142857142855,0.47368421052631576,,0.25,0.49411764705882355,0.5,0.4423076923076923,0.47058823529411764,0.3404255319148936,0.41025641025641024,0.3125,,,,,0.15384615384615385,0.25,26.0,6.0,7.0,10.0,,7.0,10.0,48.0,8.0,11.0,4.0,5.0,5.0,7.0,2.0,17.0,2.0,0.5,0.45454545454545453,0.2777777777777778,0.045871559633027525,0.20689655172413793,0.039473684210526314,0.18421052631578946,0.7222222222222222,0.7428571428571429,0.5,0.75,0.3333333333333333,0.38461538461538464,0.7,,0.1650485436893204,0.17708333333333334,2.0,7.0,3.0,1.0,1.0,2.0,6.0,4.0,0.027777777777777776,0.058823529411764705,0.06060606060606061,0.021739130434782608,,,,,,,,,,,,,,,,,,,,,,True,
1641708,1610612745,Amen Thompson,Amen Thompson,1641708,HOU,15867.100000000002,264,7.0,501,503,128.0,134.0,74,1004,35.0,6.0,33.0,2.0,6.0,,2.0,78.0,2.0,8.0,29.0,115.0,531,10.0,4.0,18.0,22.0,12.0,37.0,6.0,2.0,,15.0,17.0,34.0,13.0,85.0,7.0,10.0,15.0,27.0,15.0,42.0,12.0,5.0,7.0,15.0,2.0,9.0,19.0,,3.0,,32.0,4.0,41.0,2.0,7.0,4.0,7.0,3.0,36.0,126.0,1.0,1.0,0.25,0.25,0.5,0.5528846153846154,0.6923076923076923,0.578125,0.09302325581395349,0.19230769230769232,0.2727272727272727,20.169491525423727,0.11363636363636363,0.051470588235294115,0.12658227848101267,0.11848341232227488,0.05343511450381679,0.0625,0.20588235294117646,0.06756756756756757,0.125,0.1076923076923077,0.21428571428571427,0.42857142857142855,0.4069767441860465,0.38372093023255816,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.023255813953488372,,,,0.5454545454545454,0.5,,0.5137912790697675,0.5456285714285715,0.46555624999999995,0.1565217391304348,0.3217391304347826,6.97948717948718,25.325,0.2554890219560878,13.0,,1.0,,,1.0,40.0,,1.0,1.0,2.0,38.0,3.0,7.0,8.0,4.0,4.0,0.475,0.5277777777777778,,0.5,0.5128205128205128,0.6363636363636364,0.5208333333333334,0.5333333333333333,0.3939393939393939,0.5416666666666666,0.46153846153846156,0.09090909090909091,,,,0.041666666666666664,,22.0,5.0,3.0,6.0,1.0,7.0,11.0,42.0,8.0,17.0,6.0,7.0,2.0,2.0,1.0,21.0,3.0,0.7,0.5,0.10526315789473684,0.05555555555555555,0.02857142857142857,0.045454545454545456,0.06896551724137931,0.6285714285714286,0.7333333333333333,0.5,0.8333333333333334,0.2,0.25,0.5,0.041666666666666664,0.20588235294117646,0.22340425531914893,10.0,11.0,3.0,4.0,,1.0,5.0,3.0,0.14285714285714285,0.047619047619047616,0.07894736842105263,0.11627906976744186,5.0,1.0,1.0,1.0,0.1,0.05555555555555555,0.5,0.5555555555555556,0.4,1.0,,,,,,,,,,,,True,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,13776.9,230,14.0,432,431,105.0,106.0,60,863,8.0,4.0,13.0,6.0,15.0,11.0,30.0,27.0,17.0,45.0,19.0,94.0,449,6.0,6.0,20.0,2.0,7.0,11.0,51.0,30.0,11.0,2.0,6.0,11.0,3.0,27.0,2.0,16.0,16.0,37.0,12.0,49.0,6.0,3.0,3.0,5.0,,9.0,13.0,,1.0,,13.0,2.0,24.0,3.0,3.0,,3.0,1.0,9.0,103.0,2.0,1.0,0.37777777777777777,0.37777777777777777,0.5208333333333334,0.5662650602409639,0.5555555555555556,0.5,0.625,0.07407407407407407,0.07692307692307693,17.425742574257427,0.13114754098360656,0.017391304347826087,0.22535211267605634,0.16580310880829016,0.04888888888888889,0.02857142857142857,0.13793103448275862,0.1,0.21739130434782608,0.20689655172413793,0.3076923076923077,0.3333333333333333,0.1111111111111111,0.18055555555555555,0.20833333333333334,0.4,0.4,1.0,0.4166666666666667,0.36666666666666664,0.36666666666666664,1.0,0.2857142857142857,0.7361111111111112,0.36666666666666664,0.5248020833333333,0.5704642857142856,0.5440785714285715,0.2127659574468085,0.11702127659574468,8.837037037037035,25.562222222222225,0.24305555555555555,3.0,1.0,4.0,4.0,,4.0,12.0,2.0,8.0,,5.0,14.0,3.0,3.0,2.0,2.0,,0.5833333333333334,0.7777777777777778,0.25,,0.4444444444444444,0.5,0.2857142857142857,0.4,0.23076923076923078,0.25,0.6666666666666666,0.2857142857142857,0.25,1.0,0.2857142857142857,0.5714285714285714,,8.0,4.0,1.0,1.0,1.0,4.0,2.0,10.0,6.0,5.0,3.0,9.0,5.0,2.0,,6.0,2.0,0.6666666666666666,1.0,0.2777777777777778,0.08181818181818182,,0.10256410256410256,0.04878048780487805,1.0,1.0,0.5,1.0,0.25,0.14285714285714285,1.0,0.14285714285714285,0.1,0.18181818181818182,6.0,2.0,1.0,1.0,,,,3.0,,,0.03125,0.08333333333333333,1.0,,,1.0,0.16666666666666666,0.0625,0.16666666666666666,0.2,1.0,,1.0,2.0,0.25,1.0,0.0425531914893617,,,,,,,True,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,10424.0,174,29.0,332,333,91.0,96.0,45,665,18.0,2.0,11.0,6.0,11.0,3.0,15.0,30.0,9.0,26.0,11.0,76.0,343,6.0,,7.0,10.0,4.0,22.0,24.0,15.0,3.0,3.0,5.0,9.0,4.0,22.0,4.0,2.0,16.0,23.0,8.0,31.0,12.0,8.0,1.0,4.0,1.0,9.0,16.0,,,1.0,10.0,1.0,13.0,3.0,4.0,2.0,4.0,1.0,22.0,89.0,2.0,0.8888888888888888,0.34615384615384615,0.34615384615384615,0.5803571428571429,0.6129032258064516,0.4375,0.5789473684210527,0.4642857142857143,0.1,0.18181818181818182,16.883116883116884,0.16494845360824742,0.05,0.03773584905660377,0.12,0.04938271604938271,0.044444444444444446,0.20833333333333334,0.1509433962264151,0.15,0.044444444444444446,,0.25,0.32142857142857145,0.19642857142857142,0.19642857142857142,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.26785714285714285,0.2,0.2,1.0,0.25,0.7857142857142857,0.2,0.5569642857142857,0.5404000000000001,0.5496558823529413,0.09210526315789473,0.2894736842105263,4.016666666666667,24.792307692307695,0.2740963855421687,3.0,1.0,1.0,1.0,,4.0,19.0,1.0,2.0,2.0,7.0,26.0,,4.0,3.0,1.0,2.0,0.6842105263157895,0.7647058823529411,0.5,0.2857142857142857,0.6333333333333333,0.4375,0.5294117647058824,0.75,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.125,1.0,,0.125,0.23529411764705882,,16.0,1.0,4.0,5.0,3.0,2.0,6.0,12.0,4.0,4.0,,4.0,5.0,2.0,,5.0,2.0,0.3333333333333333,0.6,0.38461538461538464,0.04878048780487805,0.08695652173913043,0.017241379310344827,0.08,0.8888888888888888,0.9411764705882353,0.75,0.5,,0.29411764705882354,0.8,0.17647058823529413,0.0847457627118644,0.15151515151515152,1.0,4.0,,,,1.0,2.0,2.0,0.05555555555555555,,0.125,0.017857142857142856,,2.0,1.0,,,,,,,0.6666666666666666,,,,,,3.0,,,,,,True,
1642263,1610612745,Reed Sheppard,Reed Sheppard,1642263,HOU,10278.3,171,15.0,329,325,74.0,58.0,46,654,6.0,,11.0,,10.0,14.0,41.0,26.0,14.0,51.0,2.0,64.0,343,,,6.0,6.0,,12.0,33.0,41.0,14.0,2.0,14.0,24.0,8.0,58.0,1.0,1.0,4.0,5.0,1.0,6.0,12.0,6.0,3.0,10.0,2.0,4.0,12.0,,,,3.0,,3.0,,4.0,,4.0,4.0,12.0,72.0,,0.7857142857142857,0.27450980392156865,0.27450980392156865,0.4025974025974026,0.4090909090909091,0.42857142857142855,0.35294117647058826,0.6623376623376623,0.07692307692307693,0.09090909090909091,22.65625,0.047058823529411764,0.010869565217391304,0.022727272727272728,0.03875968992248062,0.005494505494505495,0.02,0.043478260869565216,0.06382978723404255,,0.02631578947368421,,1.0,0.07792207792207792,0.14285714285714285,0.12987012987012986,,,,0.5324675324675324,0.34146341463414637,0.35,0.7857142857142857,,0.7402597402597403,0.34146341463414637,0.5160331168831168,0.52635,0.5251676470588235,0.09375,0.1875,10.61153846153846,26.46666666666667,0.22492401215805471,4.0,,3.0,4.0,2.0,10.0,10.0,2.0,7.0,2.0,11.0,4.0,5.0,6.0,7.0,3.0,4.0,0.2,0.2,0.2857142857142857,0.18181818181818182,0.38461538461538464,0.42857142857142855,0.35294117647058826,0.7,0.36363636363636365,0.4,0.25,0.42857142857142855,,,0.5714285714285714,0.5882352941176471,0.2,4.0,,2.0,2.0,1.0,,3.0,16.0,,10.0,4.0,,,1.0,,1.0,,,0.5,,,,,0.02040816326530612,0.6666666666666666,0.8,0.25,,,0.11764705882352941,1.0,0.058823529411764705,0.012987012987012988,0.038461538461538464,9.0,6.0,3.0,,,,1.0,3.0,0.16666666666666666,,,0.11688311688311688,2.0,,1.0,,,,0.2222222222222222,0.2222222222222222,,,2.0,,0.5,1.0,,9.0,1.0,2.0,1.0,0.0196078431372549,0.024390243902439025,True,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,716.3,12,-12.0,22,22,7.0,1.0,2,44,2.0,2.0,1.0,,,,,3.0,,,,2.0,34,2.0,,,1.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,,7.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,15.384615384615383,0.25,0.25,,0.16666666666666666,0.16666666666666666,,,,1.0,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,1.0,0.6666666666666666,,0.5349666666666667,0.573,0.5386,,,2.233333333333333,,0.3181818181818182,1.0,,,,,,1.0,,,,,2.0,,,1.0,1.0,,1.0,1.0,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,1169.1,19,-6.0,36,38,10.0,10.0,9,74,1.0,,,,3.0,,,1.0,,3.0,4.0,4.0,38,,3.0,3.0,,2.0,2.0,,,,,,,,,2.0,,2.0,2.0,3.0,5.0,,,,,,1.0,6.0,,1.0,,3.0,,6.0,1.0,,,,,2.0,10.0,1.0,,,,,0.2857142857142857,0.75,0.5,0.75,,,15.555555555555555,0.18181818181818182,0.18181818181818182,,0.1111111111111111,0.14285714285714285,,1.0,0.1,,,,,0.25,,0.75,,,,,,,,,1.0,,0.5076624999999999,,,0.75,0.5,3.9,23.76666666666667,0.2777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,2.0,,,,0.1,0.6666666666666666,0.16666666666666666,0.25,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
