EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Assists,Corner3Assists,AssistPoints,FTDefRebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyFG2A,ShootingFouls,Loose Ball Fouls,FoulsDrawn,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,TwoPtAssists,AtRimAssists,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangeAssists,DefCorner3ReboundPct,Arc3Assists,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2M,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,PenaltyFg2Pct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,BlocksRecoveredPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,OffThreePtRebounds,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,SecondChanceTurnovers,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,Corner3PctBlocked,SelfOReb,Travels,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,DefensiveGoaltends
1627741,1610612737,Buddy Hield,Buddy Hield,1627741,ATL,783.0,13,-15,28,28,7.0,16.0,2.0,56,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,10.0,39,1.0,1.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.5,1.0,1.5,0.4,23.333333333333336,1.0,0.3333333333333333,0.2857142857142857,0.4,0.4,1.0,1.0,1.0,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.5264599999999999,0.4644,0.3,7.400000000000001,26.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612737,Tony Bradley,Tony Bradley,1628396,ATL,249.0,4,-5,9,9,4.0,9.0,,18,,,,,,,,,,,,,13,,,,,,,,1.0,2.0,2.0,,,,,,4.0,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,0.4444444444444444,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629216,1610612737,Gabe Vincent,Gabe Vincent,1629216,ATL,464.0,8,-3,15,14,3.0,7.0,2.0,29,,,,,,,,,1.0,1.0,1.0,3.0,20,,,,,3.0,,,,,,,,,,,3.0,,,1.0,1.0,,1.0,,0.75,,0.75,,0.5,11.76470588235294,,,,,,,,,,,,,,,,0.5,,0.383075,0.2356,,6.4,22.1,0.2,,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612737,Corey Kispert,Corey Kispert,1630557,ATL,249.0,4,-5,9,9,4.0,9.0,,18,,,,,1.0,,1.0,,1.0,,1.0,,13,,1.0,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,0.5,22.22222222222222,,,,,,,,,,0.5,,,,0.5,,0.5,,0.412325,0.412325,,12.1,26.5,0.4444444444444444,,1.0,,2.0,,,,,1.0,,,1.0,,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631243,1610612737,Mouhamed Gueye,Mouhamed Gueye,1631243,ATL,414.0,7,-3,14,13,7.0,13.0,2.0,27,,,,,1.0,,,,,,1.0,,18,,,,,,1.0,,1.0,1.0,1.0,,,,,,7.0,,,,,,,,,,,,1.0,6.25,,0.3333333333333333,0.25,,,,,,,1.0,,,,,,1.0,,0.55005,,,,25.1,0.5,,2.0,,4.0,,,,,,,,,,,2.0,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630811,1610612737,Keaton Wallace,Keaton Wallace,1630811,ATL,109.0,2,-4,5,6,4.0,6.0,,11,,,,,1.0,,1.0,,,,1.0,,7,,1.0,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,1.0,20.0,,,,,,,,,,1.0,,,,1.0,,1.0,,0.47595,0.47595,,,27.1,0.8,1.0,1.0,,3.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629638,1610612737,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,ATL,375.0,6,-6,13,12,3.0,7.0,2.0,25,,,1.0,,,,,1.0,2.0,,,4.0,17,,,,2.0,,,,,,,1.0,1.0,,2.0,,3.0,1.0,1.0,,,,,0.5,0.5,,0.75,,,26.666666666666668,0.5,,,,,,,,0.5,,,,,,,,,0.2497,,,12.95,,0.23076923076923078,,,,,,1.0,,,1.0,,,,1.0,,1.0,0.5,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.2681,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630228,1610612737,Jonathan Kuminga,Jonathan Kuminga,1630228,ATL,534.0,9,-10,19,19,3.0,7.0,2.0,38,1.0,1.0,1.0,1.0,2.0,,,2.0,3.0,1.0,2.0,7.0,26,,,4.0,4.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,4.0,3.0,1.0,1.0,1.0,0.5,,0.5,0.6666666666666666,0.7,1.0,0.5833333333333334,1.0,0.4,33.333333333333336,1.0,,,,0.2,1.0,1.0,1.0,0.2,0.4,0.5,0.5,1.0,,,0.6,0.5,0.5486500000000001,0.6731,0.5714285714285714,10.133333333333333,25.049999999999997,0.15789473684210525,,2.0,,4.0,,2.0,1.0,,1.0,,,2.0,1.0,,1.0,0.2,,,,,,2.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,0.16666666666666666,0.25,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.25,0.125,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,369.0,6,-12,14,15,,3.0,,29,,,,,,,,,,,1.0,,21,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,7.142857142857142,,,,,,,,,,,,,,,,1.0,,0.46575,,,,23.6,,1.0,1.0,,3.0,1.0,2.0,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,268.0,4,-6,10,11,,3.0,,21,,,,,2.0,,,,1.0,,2.0,,15,,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,40.0,,0.5,0.5,0.5,,,,,,0.6666666666666666,,,,,,0.6666666666666666,,0.4796333333333333,,,4.2,25.7,,1.0,1.0,,3.0,,1.0,,,1.0,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
