EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,DefCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctBlocked,PenaltyCorner3FGA,SelfOReb,LostBallOutOfBoundsTurnovers,SelfORebPct,PenaltyCorner3Frequency,on,PenaltyCorner3FGM,Fg3aBlocked,LongMidRangeAssists,Travels,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,33312.3,262,1085,264,2188,1115,555.0,1103.0,234.0,134.0,10.0,26.0,2.0,21.0,47.0,3.0,10.0,76.0,125.0,26.0,55.0,300.0,5.0,13.0,67.0,70.0,72.0,47.0,21.0,66.0,27.0,93.0,17.0,10.0,49.0,213.0,72.0,144.0,191.0,21.0,7.0,19.0,13.0,26.0,,45.0,1.0,10.0,35.0,71.0,8.0,67.0,232.0,3.0,0.4605263157894737,0.625,0.9230769230769231,0.4727272727272727,0.38461538461538464,0.4727272727272727,0.608,0.6388888888888888,0.6029411764705882,0.6948356807511737,0.7065217391304348,0.3055555555555556,20.527156549520768,0.4222222222222222,0.2571428571428571,0.24670433145009416,0.26146788990825687,0.14444444444444443,0.38461538461538464,0.43478260869565216,0.4,0.011111111111111112,0.2611111111111111,0.44680851063829785,0.45652173913043476,0.9047619047619048,0.29411764705882354,0.3,0.8444444444444444,0.44680851063829785,0.5933222222222222,0.6091308823529412,0.22333333333333333,2.947199999999999,26.187272727272727,0.21214868540344514,65.0,97.0,26.0,36.0,12.0,18.0,70.0,26.0,39.0,11.0,75.0,13.0,21.0,26.0,82.0,40.0,11.0,14.0,15.0,32.0,59.0,13.0,47.0,14.0,11.0,74.0,14.0,77.0,8.0,33.0,8.0,22.0,13.0,7.0,23.0,17.0,5.0,0.6666666666666666,0.6190476190476191,0.7111111111111111,0.7653061224489796,0.088,0.08247422680412371,0.35135135135135137,0.2350597609561753,0.1306122448979592,0.061224489795918366,0.09591836734693877,0.17592592592592593,0.11538461538461539,0.030303030303030304,0.054878048780487805,0.1875,0.24786324786324787,0.7391304347826086,0.5388888888888889,0.6701030927835051,0.7303370786516854,0.47692307692307695,0.8,0.7222222222222222,0.15384615384615385,0.5294117647058824,0.6666666666666666,0.61081875,0.16097560975609757,0.22,0.25,1.0,5.0,8.0,4.0,6.0,4.0,6.0,6.0,10.0,6.0,0.6666666666666666,0.5,0.5,0.044444444444444446,0.625,0.625,1.0,0.13333333333333333,0.6666666666666666,0.75,0.07407407407407407,0.24193548387096775,0.3157894736842105,0.11538461538461539,3.0,9.0,2.0,0.13636363636363635,0.08823529411764706,False,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,5.0,0.01818181818181818,0.02127659574468085,0.6666666666666666,,,,,,,,,,,,,,,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,33184.49999999999,161,1111,349,2217,1186,553.0,1106.0,324.0,123.0,6.0,18.0,13.0,19.0,40.0,5.0,10.0,65.0,102.0,43.0,85.0,331.0,9.0,18.0,89.0,92.0,111.0,40.0,19.0,18.0,10.0,28.0,5.0,5.0,13.0,66.0,42.0,84.0,99.0,23.0,7.0,4.0,3.0,5.0,1.0,9.0,,4.0,27.0,40.0,5.0,87.0,323.0,3.0,0.7076923076923077,0.7540983606557377,0.8604651162790697,0.5058823529411764,0.5,0.5058823529411764,0.6372549019607843,0.6925133689839572,0.7763157894736842,0.7323008849557522,0.8240740740740741,0.45454545454545453,18.845228548516438,0.4444444444444444,0.14334470989761092,0.13851992409867173,0.1552511415525114,0.0962566844919786,0.3333333333333333,0.375,0.5,0.06951871657754011,0.21390374331550802,0.475,0.475,0.8421052631578947,0.2631578947368421,0.5,0.8342245989304813,0.475,0.6019893048128343,0.6096881578947368,0.2688821752265861,4.631372549019607,24.49058823529412,0.29294755877034356,51.0,71.0,6.0,6.0,13.0,16.0,72.0,8.0,8.0,6.0,46.0,16.0,20.0,30.0,38.0,8.0,13.0,5.0,9.0,5.0,31.0,11.0,15.0,16.0,,57.0,4.0,83.0,2.0,30.0,8.0,14.0,10.0,4.0,18.0,12.0,7.0,1.0,0.8,0.9523809523809523,0.9583333333333334,0.12745098039215685,0.15492957746478872,0.2894736842105263,0.13247863247863248,0.020080321285140562,0.04128440366972477,0.029978586723768737,0.019417475728155338,0.027522935779816515,,0.047619047619047616,0.13541666666666666,0.13333333333333333,0.6666666666666666,0.37967914438502676,0.7183098591549296,0.85,0.7843137254901961,0.2857142857142857,1.0,0.16666666666666666,0.42105263157894735,0.8125,0.5715653846153845,0.15137614678899083,0.23076923076923078,0.13897280966767372,8.0,24.0,45.0,2.0,2.0,8.0,13.0,18.0,1.0,1.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.24064171122994651,0.5333333333333333,0.5581395348837209,0.875,0.09523809523809523,1.0,1.0,0.028169014084507043,0.10810810810810811,0.12121212121212122,0.1111111111111111,8.0,1.0,,0.01639344262295082,0.21052631578947367,False,4.0,2.0,,2.0,,,4.0,3.0,,,0.023529411764705882,,0.5,6.0,11.0,1.0,1.0,3.0,1.0,0.044444444444444446,0.03125,0.375,0.5238095238095238,0.5454545454545454,0.8333333333333334,0.03409090909090909,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,34478.6,186,1154,313,2292,1212,575.0,1138.0,287.0,131.0,7.0,20.0,6.0,16.0,54.0,6.0,18.0,46.0,83.0,25.0,80.0,185.0,7.0,20.0,50.0,50.0,72.0,54.0,16.0,51.0,34.0,85.0,22.0,12.0,40.0,204.0,67.0,140.0,159.0,32.0,12.0,17.0,10.0,18.0,2.0,35.0,2.0,8.0,19.0,48.0,6.0,50.0,285.0,4.0,0.5434782608695652,0.5681818181818182,0.96,0.3125,0.35,0.3125,0.5542168674698795,0.5122699386503068,0.5694444444444444,0.5225988700564972,0.5681818181818182,0.49079754601226994,16.23076923076923,0.4857142857142857,0.2255892255892256,0.23104693140794225,0.19724770642201836,0.12269938650306748,0.35,0.35,0.5714285714285714,0.03680981595092025,0.3312883435582822,0.2962962962962963,0.2962962962962963,0.9375,0.5,0.3333333333333333,0.8404907975460123,0.2962962962962963,0.5889365030674849,0.5586305555555557,0.2702702702702703,4.209638554216866,24.99875,0.2521968365553603,38.0,57.0,2.0,3.0,9.0,11.0,18.0,3.0,6.0,2.0,20.0,10.0,16.0,9.0,42.0,4.0,11.0,7.0,8.0,10.0,61.0,12.0,19.0,20.0,3.0,35.0,9.0,30.0,3.0,9.0,8.0,4.0,2.0,2.0,4.0,3.0,8.0,0.5,0.625,0.6923076923076923,0.7142857142857143,0.13253012048192772,0.19298245614035087,0.36363636363636365,0.23735408560311283,0.038314176245210725,0.032388663967611336,0.03543307086614173,0.05309734513274336,0.01818181818181818,0.05263157894736842,0.029940119760479042,0.19801980198019803,0.28695652173913044,0.75,0.3496932515337423,0.6666666666666666,0.8260869565217391,0.5263157894736842,0.23076923076923078,0.6666666666666666,,0.3055555555555556,0.8181818181818182,0.5416590909090909,0.05325443786982249,0.10112359550561797,0.10810810810810811,1.0,9.0,26.0,3.0,5.0,4.0,7.0,3.0,5.0,7.0,0.5714285714285714,0.16666666666666666,0.16666666666666666,0.15950920245398773,0.34615384615384615,0.34615384615384615,1.0,0.38461538461538464,0.6,1.0,0.0375,0.3037974683544304,0.1951219512195122,,2.0,2.0,3.0,0.024691358024691357,0.05555555555555555,False,1.0,,4.0,2.0,,,,,,,,,0.5,1.0,2.0,1.0,2.0,,,,0.03125,1.0,0.15384615384615385,0.5,1.0,,1.0,,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,34175.4,189,1140,316,2263,1199,570.0,1123.0,261.0,134.0,26.0,54.0,17.0,8.0,25.0,2.0,8.0,80.0,122.0,20.0,56.0,242.0,6.0,15.0,61.0,110.0,54.0,25.0,8.0,22.0,26.0,48.0,15.0,11.0,16.0,122.0,32.0,52.0,59.0,19.0,4.0,11.0,8.0,6.0,2.0,17.0,,1.0,11.0,35.0,3.0,61.0,259.0,2.0,0.6875,0.7142857142857143,0.9,0.35714285714285715,0.4,0.35714285714285715,0.6557377049180327,0.6179775280898876,0.5813953488372093,0.6402116402116402,0.6354166666666666,0.3146067415730337,16.018662519440124,0.6470588235294118,0.10596026490066225,0.09497206703910614,0.11538461538461539,0.30337078651685395,0.48148148148148145,0.5,0.7307692307692307,0.09550561797752809,0.1404494382022472,0.32,0.32,0.75,0.18604651162790697,0.25,0.601123595505618,0.32,0.5591977528089886,0.5190139534883721,0.25206611570247933,7.429508196721312,24.414285714285715,0.23241317898486197,44.0,51.0,3.0,4.0,7.0,8.0,22.0,7.0,10.0,,23.0,16.0,28.0,11.0,50.0,6.0,3.0,4.0,5.0,2.0,19.0,1.0,7.0,15.0,1.0,34.0,4.0,23.0,1.0,8.0,4.0,5.0,3.0,2.0,5.0,2.0,4.0,0.7,0.5714285714285714,0.6764705882352942,0.6764705882352942,0.02459016393442623,0.0196078431372549,0.03125,0.08085106382978724,0.007547169811320755,0.022026431718061675,0.014227642276422764,,,0.04878048780487805,0.026143790849673203,0.07058823529411765,0.09734513274336283,0.4,0.28651685393258425,0.8627450980392157,0.88,0.7272727272727273,0.23529411764705882,0.75,,0.18604651162790697,0.875,0.46000625000000006,0.043243243243243246,0.06201550387596899,0.09504132231404959,10.0,12.0,31.0,2.0,6.0,3.0,7.0,6.0,3.0,3.0,0.42857142857142855,0.5882352941176471,0.5882352941176471,0.17415730337078653,0.3870967741935484,0.4,1.0,0.35294117647058826,0.3333333333333333,0.5,0.013513513513513514,0.07352941176470588,0.05405405405405406,0.037037037037037035,7.0,1.0,,0.0136986301369863,0.16279069767441862,False,4.0,1.0,2.0,,,,,,,,0.017857142857142856,,0.5714285714285714,1.0,1.0,,2.0,,,0.03225806451612903,,0.4,0.058823529411764705,1.0,1.0,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,39617.499999999985,225,1319,444,2644,1412,660.0,1325.0,410.0,161.0,57.0,123.0,48.0,35.0,97.0,13.0,32.0,137.0,269.0,41.0,117.0,494.0,14.0,37.0,183.0,56.0,81.0,97.0,35.0,61.0,51.0,112.0,25.0,26.0,44.0,275.0,24.0,47.0,57.0,21.0,7.0,36.0,21.0,12.0,1.0,48.0,5.0,12.0,16.0,39.0,1.0,183.0,408.0,5.0,0.20437956204379562,0.208955223880597,0.6585365853658537,0.3504273504273504,0.3783783783783784,0.3504273504273504,0.5092936802973977,0.5142487046632125,0.5163934426229508,0.5652173913043478,0.5941558441558441,0.30310880829015546,31.970995385629532,0.75,0.06956521739130435,0.07395498392282958,0.06563706563706563,0.31865284974093266,0.4634146341463415,0.504424778761062,0.19298245614035087,0.12435233160621761,0.25129533678756477,0.36082474226804123,0.3645833333333333,0.6,0.26229508196721313,0.40625,0.5569948186528497,0.36082474226804123,0.5150379220779222,0.49717438016528914,0.37044534412955465,7.7427509293680306,25.80940170940171,0.30943396226415093,60.0,98.0,6.0,10.0,19.0,31.0,97.0,14.0,24.0,4.0,47.0,42.0,85.0,57.0,218.0,6.0,18.0,14.0,3.0,6.0,22.0,1.0,10.0,14.0,3.0,100.0,6.0,115.0,10.0,39.0,19.0,,,,,,19.0,0.5833333333333334,0.49411764705882355,0.5972222222222222,0.6351351351351351,0.06691449814126393,0.08163265306122448,0.022727272727272728,0.07942238267148015,0.01948051948051948,0.011278195488721804,0.0156794425087108,0.007874015748031496,0.03787878787878788,,0.005555555555555556,0.06837606837606838,0.1016949152542373,,0.2538860103626943,0.6122448979591837,0.6666666666666666,0.23333333333333334,0.2777777777777778,0.6,0.3333333333333333,0.2540983606557377,0.6129032258064516,0.499236,0.10047846889952153,0.13087248322147652,0.0951417004048583,20.0,6.0,20.0,4.0,8.0,5.0,12.0,42.0,3.0,15.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.05181347150259067,0.3,0.3,1.0,0.2222222222222222,0.5,0.75,0.023255813953488372,0.08139534883720931,0.047619047619047616,0.08130081300813008,5.0,5.0,3.0,0.0273224043715847,0.040983606557377046,False,1.0,1.0,3.0,1.0,1.0,,,,,,0.008547008547008548,0.010309278350515464,0.2,1.0,4.0,1.0,8.0,3.0,,,0.022222222222222223,0.15,0.1111111111111111,0.25,1.0,0.025,3.0,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,13854.900000000001,26,467,159,915,511,231.0,448.0,132.0,68.0,,1.0,,,,,,34.0,50.0,,,85.0,,,32.0,44.0,,,,3.0,2.0,5.0,2.0,,1.0,12.0,18.0,48.0,89.0,7.0,1.0,4.0,1.0,4.0,,8.0,4.0,4.0,17.0,26.0,1.0,32.0,132.0,4.0,0.6470588235294118,0.9166666666666666,,,,,0.68,0.68,0.5625,0.5448717948717948,0.41025641025641024,,15.828677839851023,0.5,0.14285714285714285,0.2,0.16049382716049382,0.02,,,,,,,,,,,0.98,,0.6810539999999999,0.6460125000000001,0.3764705882352941,1.084,,0.29464285714285715,34.0,49.0,12.0,22.0,9.0,15.0,17.0,12.0,22.0,2.0,26.0,9.0,16.0,14.0,24.0,20.0,1.0,2.0,9.0,31.0,25.0,5.0,41.0,6.0,2.0,39.0,6.0,56.0,1.0,9.0,20.0,10.0,2.0,7.0,11.0,8.0,7.0,0.5454545454545454,0.5625,0.5454545454545454,0.4642857142857143,0.02,0.02040816326530612,0.35714285714285715,0.2808988764044944,0.25,0.10975609756097561,0.1941747572815534,0.3695652173913043,0.18181818181818182,0.17391304347826086,0.03333333333333333,0.29411764705882354,0.2682926829268293,0.7272727272727273,0.98,0.6938775510204082,0.7083333333333334,0.6470588235294118,1.0,0.5454545454545454,0.16666666666666666,0.9375,0.6,0.6204190476190476,0.15517241379310345,0.15517241379310345,0.3058823529411765,,,,,,,,,,3.0,,,,,,,,,,,0.3181818181818182,0.1111111111111111,0.2857142857142857,,,6.0,1.0,0.4,,False,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,0.034482758620689655,,,,,,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,15738.3,48,529,238,1036,555,262.0,507.0,172.0,77.0,1.0,7.0,3.0,12.0,28.0,5.0,7.0,8.0,20.0,25.0,50.0,98.0,10.0,13.0,38.0,14.0,69.0,28.0,12.0,4.0,7.0,11.0,5.0,2.0,2.0,29.0,8.0,14.0,19.0,3.0,1.0,4.0,3.0,2.0,,6.0,,2.0,10.0,25.0,2.0,38.0,172.0,7.0,0.875,0.875,0.92,0.5,0.7692307692307693,0.5,0.4,0.65,1.0,0.6621621621621622,1.0,0.7142857142857143,13.445378151260504,0.6666666666666666,0.06060606060606061,0.051181102362204724,0.057692307692307696,0.1,0.14285714285714285,0.14285714285714285,1.0,0.04285714285714286,0.4,0.42857142857142855,0.4444444444444444,0.8333333333333334,0.4117647058823529,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.5500114285714286,0.5415852941176469,0.3877551020408163,6.974999999999999,24.893999999999995,0.33925049309664695,7.0,10.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,,22.0,2.0,4.0,4.0,2.0,,1.0,2.0,3.0,1.0,5.0,1.0,5.0,2.0,,15.0,,9.0,,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,0.6666666666666666,0.5,1.1,1.1,0.05,0.1,0.041666666666666664,0.040983606557377046,0.007874015748031496,0.02608695652173913,0.01652892561983471,,0.016129032258064516,,0.023255813953488372,0.06,0.01818181818181818,1.0,0.14285714285714285,0.7,0.7777777777777778,0.8571428571428571,0.1,1.0,1.0,0.11764705882352941,1.0,0.5470583333333334,0.0410958904109589,0.09090909090909091,0.22448979591836735,,13.0,22.0,6.0,7.0,6.0,7.0,6.0,1.0,1.0,0.8571428571428571,,,0.3142857142857143,0.5909090909090909,0.5909090909090909,1.0,0.7,0.8571428571428571,0.8333333333333334,0.034482758620689655,0.07142857142857142,0.058823529411764705,,6.0,,1.0,,0.35294117647058826,False,5.0,1.0,,,,,,,,,0.02,0.03571428571428571,0.8333333333333334,,,1.0,5.0,1.0,,,0.043478260869565216,,,,,0.0196078431372549,1.0,1.0,
1630631,1610612752,Jose Alvarado,Jose Alvarado,1630631,NYK,8750.699999999999,95,280,57,553,256,146.0,273.0,38.0,44.0,7.0,13.0,,9.0,26.0,2.0,4.0,16.0,27.0,10.0,29.0,67.0,2.0,4.0,10.0,14.0,27.0,26.0,9.0,7.0,13.0,20.0,7.0,6.0,5.0,53.0,13.0,19.0,21.0,8.0,5.0,7.0,4.0,2.0,,9.0,1.0,2.0,10.0,19.0,3.0,10.0,38.0,2.0,0.4375,0.4375,0.9,0.3448275862068966,0.5,0.3448275862068966,0.5925925925925926,0.5535714285714286,0.5,0.5775862068965517,0.5555555555555556,0.5178571428571429,20.743034055727556,0.7777777777777778,0.18571428571428572,0.13286713286713286,0.19607843137254902,0.23214285714285715,0.5384615384615384,0.6363636363636364,0.14285714285714285,,0.4642857142857143,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.5,0.5,0.7678571428571429,0.34615384615384615,0.5390178571428572,0.44534375000000004,0.14925373134328357,4.433333333333333,25.396551724137936,0.1391941391941392,9.0,14.0,,,,1.0,5.0,1.0,2.0,,8.0,1.0,4.0,2.0,18.0,,3.0,2.0,2.0,,6.0,,2.0,3.0,,9.0,3.0,6.0,1.0,2.0,,2.0,,2.0,2.0,1.0,,0.5,0.25,0.8,0.8,0.1111111111111111,0.07142857142857142,,0.0821917808219178,,0.03076923076923077,0.015503875968992248,,,,0.043478260869565216,0.08333333333333333,0.08571428571428572,0.5,0.25,0.6428571428571429,0.6923076923076923,0.6666666666666666,,,,0.125,,0.4383333333333333,0.05172413793103448,0.07142857142857142,0.11940298507462686,,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,0.6666666666666666,,,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,1.0,,0.15789473684210525,0.07142857142857142,0.15384615384615385,,1.0,1.0,0.037037037037037035,,False,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.03333333333333333,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,19217.5,140,628,212,1261,662,320.0,633.0,222.0,96.0,5.0,13.0,7.0,20.0,51.0,4.0,12.0,5.0,25.0,30.0,78.0,107.0,8.0,19.0,33.0,4.0,75.0,51.0,20.0,11.0,11.0,22.0,8.0,3.0,9.0,55.0,7.0,14.0,23.0,8.0,5.0,7.0,5.0,3.0,,10.0,,3.0,12.0,33.0,3.0,32.0,221.0,1.0,0.4,0.4,0.8333333333333334,0.38461538461538464,0.42105263157894735,0.38461538461538464,0.2,0.4854368932038835,0.56,0.5,0.5892857142857143,0.7572815533980582,15.62082777036048,0.7,0.04294478527607362,0.03934426229508197,0.03508771929824561,0.1262135922330097,0.38461538461538464,0.38461538461538464,0.4,0.06796116504854369,0.49514563106796117,0.39215686274509803,0.40816326530612246,0.75,0.48,0.3333333333333333,0.8058252427184466,0.39215686274509803,0.531028155339806,0.5213399999999999,0.308411214953271,9.812,25.017948717948716,0.35071090047393366,,5.0,,1.0,,1.0,7.0,1.0,5.0,2.0,16.0,2.0,6.0,5.0,6.0,,3.0,2.0,5.0,4.0,5.0,2.0,9.0,3.0,1.0,10.0,1.0,8.0,,1.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,0.2,0.3333333333333333,0.5384615384615384,0.5714285714285714,0.12,0.4,0.09090909090909091,0.035211267605633804,0.02877697841726619,0.03355704697986577,0.03125,0.015873015873015872,0.03636363636363636,0.047619047619047616,0.04716981132075472,0.05660377358490566,0.03076923076923077,0.5,0.04854368932038835,,,,0.07692307692307693,,,0.04,,0.50695,0.009615384615384616,0.038461538461538464,0.14953271028037382,,10.0,27.0,3.0,6.0,4.0,8.0,15.0,,2.0,0.5,,,0.2621359223300971,0.37037037037037035,0.38461538461538464,1.0,0.46153846153846156,0.5,0.6666666666666666,,0.061224489795918366,,,7.0,2.0,,0.03225806451612903,0.28,False,4.0,3.0,,1.0,,,,,,,0.038461538461538464,0.0392156862745098,0.5714285714285714,1.0,2.0,,2.0,,,0.037037037037037035,,,0.15384615384615385,0.5,1.0,,1.0,,0.14285714285714285
203903,1610612752,Jordan Clarkson,Jordan Clarkson,203903,NYK,10667.2,86,356,125,710,362,178.0,354.0,124.0,61.0,9.0,19.0,2.0,2.0,6.0,1.0,1.0,29.0,52.0,3.0,12.0,82.0,1.0,1.0,22.0,36.0,6.0,6.0,2.0,3.0,8.0,11.0,5.0,3.0,3.0,30.0,6.0,12.0,28.0,3.0,3.0,8.0,4.0,5.0,,13.0,2.0,4.0,6.0,24.0,7.0,22.0,124.0,4.0,0.6206896551724138,0.72,0.6666666666666666,0.25,1.0,0.25,0.5576923076923077,0.5234375,0.5588235294117647,0.5633802816901409,0.5833333333333334,0.1875,19.764705882352942,0.6153846153846154,0.0594059405940594,0.06179775280898876,0.056338028169014086,0.296875,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.03125,0.09375,0.3333333333333333,0.3333333333333333,0.5,0.058823529411764705,1.0,0.671875,0.3333333333333333,0.5831351562499999,0.6025794117647059,0.2682926829268293,4.4750000000000005,24.21666666666667,0.3502824858757062,19.0,31.0,7.0,11.0,6.0,11.0,15.0,8.0,14.0,,16.0,8.0,16.0,3.0,22.0,8.0,2.0,,6.0,10.0,5.0,1.0,16.0,,1.0,9.0,,19.0,2.0,8.0,,1.0,1.0,,1.0,,,0.5714285714285714,0.5,0.5714285714285714,0.5714285714285714,0.038461538461538464,0.06451612903225806,0.09090909090909091,0.06493506493506493,0.11235955056179775,0.09230769230769231,0.1038961038961039,0.17391304347826086,0.0625,,0.10204081632653061,,0.08571428571428572,,0.484375,0.6129032258064516,0.6551724137931034,0.5263157894736842,0.7857142857142857,0.6363636363636364,0.2857142857142857,0.6470588235294118,0.5454545454545454,0.5943299999999999,0.1267605633802817,0.13793103448275862,0.1951219512195122,1.0,1.0,6.0,,,,,3.0,2.0,4.0,,0.5,0.5,0.09375,0.16666666666666666,0.16666666666666666,1.0,,,,0.0625,0.06666666666666667,0.16666666666666666,,,3.0,,0.1,,False,,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,0.07692307692307693,,,
1631110,1610612752,Jeremy Sochan,Jeremy Sochan,1631110,NYK,244.2,-7,9,9,15,14,4.0,6.0,6.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,12.5,,,,,,,,,1.0,,,,,,,,,0.3866,0.3866,,14.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
