EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,LongMidRangeAssists,SelfOReb,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,on,Charge Fouls,Arc3PctBlocked,Defensive 3 Seconds Violations
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,1620.2,27,8,53,55,4,5,9,108,1.0,2,1.0,1.0,1.0,3,1.0,2.0,1.0,2,5,1.0,3.0,2.0,9,62,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1,1.0,2,2.0,3,1,4,2.0,6,2.0,1.0,1.0,1,1.0,1.0,2.0,3,2,3,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.4,0.5,0.4375,0.5,0.4444444444444444,0.5,0.375,0.4,0.6666666666666666,18.75,0.3333333333333333,0.1111111111111111,0.11764705882352941,0.3,0.21052631578947367,0.08,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.6666666666666666,1.0,0.25,0.5,0.5,0.375,0.3333333333333333,1.0,1.0,0.25,0.5,0.5,1.0,0.125,0.5,1.0,0.625,0.5102187499999999,0.45735000000000003,0.1111111111111111,0.16666666666666666,0.2222222222222222,4.0,24.066666666666666,0.07547169811320754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,7537.800000000001,126,-36,243,256,78,88,35,499,7.0,15,,,3.0,4,5.0,7.0,12.0,11,20,11.0,19.0,15.0,70,291,1.0,1.0,12.0,18.0,4.0,24.0,12.0,3.0,2.0,2,2.0,4,,9,10,20,2.0,22,5.0,4.0,1.0,2,,2.0,3.0,5,5,14,,10.0,17.0,,8.0,2.0,,3.0,2.0,76,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.5789473684210527,0.5789473684210527,0.55,1.0,0.7051282051282052,1.1,0.7446808510638298,1.0,0.48717948717948717,0.15,,18.24561403508772,0.4,0.19230769230769232,,0.12857142857142856,0.1557377049180328,0.008547008547008548,,,0.2,0.13953488372093023,0.1111111111111111,0.6666666666666666,0.38461538461538464,0.4666666666666667,0.5833333333333334,0.10256410256410256,0.75,0.75,0.6666666666666666,0.1794871794871795,0.7142857142857143,0.7142857142857143,0.8,0.3076923076923077,,,0.8717948717948718,0.5997820512820513,0.579,0.17391304347826086,0.2962962962962963,0.17142857142857143,4.135,25.03157894736842,0.32098765432098764,3.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,6.0,3.0,3.0,3.0,4.0,1.0,3.0,5.0,4.0,4.0,4.0,22.0,9.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,21.0,2.0,0.75,1.0,0.6,1.0,1.0,0.2,0.14285714285714285,0.07142857142857142,0.02,0.025,0.15,0.2857142857142857,0.8571428571428571,0.02564102564102564,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.8,0.75,1.0,0.5555555555555556,0.6,0.1111111111111111,1.0,0.3333333333333333,1.0,0.5,0.6619277777777779,0.3142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,7521.1,125,33,246,264,78,84,37,510,6.0,9,,,1.0,7,3.0,7.0,8.0,8,19,5.0,15.0,5.0,36,279,,2.0,3.0,6.0,10.0,15.0,8.0,3.0,7.0,11,6.0,26,,24,17,46,,46,5.0,3.0,2.0,4,1.0,3.0,4.0,8,3,13,,11.0,7.0,,3.0,,,,,76,0.375,0.375,1.0,0.3333333333333333,0.3333333333333333,0.42105263157894735,,0.45588235294117646,0.3,0.5,0.3,0.4411764705882353,0.15789473684210525,,14.76510067114094,0.5,0.3269230769230769,,0.35294117647058826,0.3416666666666667,,,,0.3181818181818182,0.32432432432432434,0.3870967741935484,,0.2647058823529412,0.6666666666666666,1.0,0.20588235294117646,0.14285714285714285,0.14285714285714285,,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,0.23529411764705882,,,0.7058823529411765,0.5702205882352941,0.474375,0.08571428571428572,0.15,0.08333333333333333,6.9526315789473685,24.58,0.3170731707317073,3.0,3.0,1.0,3.0,,1.0,,,2.0,2.0,5.0,1.0,3.0,,3.0,5.0,2.0,5.0,1.0,13.0,,2.0,,,5.0,,,,3.0,3.0,2.0,1.0,,,,12.0,1.0,0.3333333333333333,0.4,0.6,0.6,0.5909090909090909,0.3333333333333333,0.625,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,1.0,0.2,,,0.3,1.0,,,0.5,0.4,0.25,0.58723,0.3611111111111111,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,9019.9,150,22,289,303,59,80,41,592,12.0,14,2.0,3.0,8.0,17,3.0,9.0,11.0,24,39,6.0,20.0,13.0,79,328,2.0,4.0,4.0,20.0,28.0,18.0,11.0,1.0,8.0,19,5.0,49,1.0,6,6,12,2.0,14,5.0,4.0,1.0,5,1.0,3.0,3.0,8,3,13,,11.0,13.0,,4.0,,,,,57,0.4166666666666667,0.43478260869565216,1.0,0.3,0.3,0.6153846153846154,0.5,0.559322033898305,0.3333333333333333,0.6076923076923076,0.3333333333333333,0.3389830508474576,0.02564102564102564,0.058823529411764705,21.09826589595376,0.625,0.1016949152542373,0.012658227848101266,0.07228915662650602,0.08450704225352113,0.015037593984962405,,0.0625,0.13793103448275862,0.06896551724137931,0.08,,0.23728813559322035,0.8571428571428571,0.8571428571428571,0.288135593220339,0.47058823529411764,0.5,0.5,0.15254237288135594,0.3333333333333333,0.3333333333333333,1.0,0.1864406779661017,0.5,0.6666666666666666,0.576271186440678,0.5615483050847457,0.5630333333333334,0.06451612903225806,0.09523809523809523,0.05063291139240506,8.12051282051282,24.919999999999998,0.2041522491349481,6.0,6.0,4.0,8.0,,,1.0,2.0,3.0,,,,2.0,,10.0,16.0,1.0,2.0,9.0,32.0,,3.0,1.0,,,2.0,,,,1.0,1.0,3.0,,,,32.0,2.0,,0.5,0.625,0.6388888888888888,0.7272727272727273,,,,0.018518518518518517,0.02631578947368421,0.11764705882352941,,0.5,0.13559322033898305,0.5,0.5,,0.2727272727272727,0.2727272727272727,1.0,,,,0.3333333333333333,1.0,0.1111111111111111,0.5,,,0.2727272727272727,0.5574333333333334,0.4050632911392405,,2.0,11.0,5.0,6.0,2.0,,2.0,,,,0.3333333333333333,,,2.0,1.0,1.0,3.0,0.03571428571428571,,,,,,,,,,,,,True,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,15053.6,251,31,484,504,144,172,76,988,35.0,51,13.0,24.0,,1,,,,35,52,,,17.0,87,548,13.0,24.0,28.0,44.0,26.0,,,1.0,5.0,7,1.0,16,34.0,21,26,52,47.0,99,7.0,6.0,1.0,4,,1.0,4.0,8,17,27,2.0,41.0,58.0,,10.0,10.0,7.0,11.0,8.0,142,0.6285714285714286,0.9166666666666666,,,,0.6730769230769231,0.5416666666666666,0.6730769230769231,0.5416666666666666,0.5370370370370371,0.45161290322580644,,0.019230769230769232,,15.068493150684931,0.5,0.26262626262626265,0.2537313432835821,0.15328467153284672,0.19915254237288135,0.19736842105263158,0.3541666666666667,0.15384615384615385,0.2391304347826087,0.16279069767441862,0.13725490196078433,0.7272727272727273,0.9807692307692307,0.6862745098039216,0.7,0.019230769230769232,,,,,,,,,1.0,0.5416666666666666,0.9807692307692307,0.6785423076923076,0.6200130434782609,0.16393442622950818,0.16393442622950818,0.3218390804597701,1.0423076923076924,,0.2975206611570248,10.0,16.0,,,,,,,,,,,,2.0,10.0,17.0,,,14.0,34.0,,,11.0,2.0,5.0,,,4.0,4.0,1.0,1.0,20.0,1.0,,2.0,34.0,4.0,,,0.5882352941176471,0.5882352941176471,0.425,0.0196078431372549,0.35714285714285715,0.0625,0.11702127659574468,0.057971014492753624,0.2857142857142857,0.2777777777777778,0.6285714285714286,,,,,,,,,,,0.9411764705882353,0.625,,,,,,0.6451294117647058,0.39080459770114945,,,2.0,2.0,,4.0,1.0,3.0,,7.0,1.0,,,,22.0,,6.0,7.0,0.375,1.0,1.0,2.0,0.21666666666666667,0.28,0.15384615384615385,,,,,,,True,,,
1630631,1610612752,Jose Alvarado,Jose Alvarado,1630631,NYK,2304.5,38,19,69,73,11,12,17,142,,2,,,3.0,6,,1.0,7.0,3,8,,8.0,,6,61,,1.0,,,6.0,,7.0,,2.0,5,1.0,13,,3,1,4,2.0,6,2.0,2.0,,5,,2.0,,5,1,1,,1.0,,,,1.0,1.0,1.0,,11,,,,,,0.375,,0.1875,,0.1875,,0.5,,,23.863636363636363,1.0,0.07142857142857142,,0.13043478260869565,0.10810810810810811,0.05714285714285714,,,0.125,0.13333333333333333,0.125,,0.125,,,0.375,0.5,0.5,,0.0625,,,,0.4375,,,0.625,0.48211875,,,,,6.700000000000001,25.787499999999994,0.15942028985507245,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,2.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,0.5,,,0.387825,,,,3.0,1.0,2.0,1.0,,3.0,,1.0,,,,,,,1.0,,0.07692307692307693,,,,,,,,,,,,,True,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,12126.2,202,26,396,407,134,153,57,803,19.0,32,3.0,4.0,22.0,48,2.0,4.0,32.0,50,102,13.0,36.0,37.0,176,452,7.0,11.0,27.0,10.0,90.0,15.0,32.0,2.0,29.0,43,20.0,100,3.0,6,8,15,6.0,21,4.0,,4.0,14,1.0,8.0,3.0,17,3,9,1.0,41.0,43.0,,18.0,,,,,133,0.1,0.10204081632653061,0.38461538461538464,0.3611111111111111,0.3611111111111111,0.49019607843137253,0.6363636363636364,0.5036231884057971,0.71875,0.5605095541401274,0.7941176470588235,0.2608695652173913,0.0196078431372549,0.020833333333333332,36.70886075949367,0.8235294117647058,0.09876543209876543,0.02727272727272727,0.056074766355140186,0.07446808510638298,0.02702702702702703,,,0.2,0.06060606060606061,0.04878048780487805,,0.2318840579710145,0.59375,0.6129032258064516,0.34782608695652173,0.4583333333333333,0.46808510638297873,0.09090909090909091,0.028985507246376812,0.5,0.5,1.0,0.2318840579710145,0.25,0.75,0.4927536231884058,0.5033253623188405,0.5094045454545454,0.12903225806451613,0.15384615384615385,0.1534090909090909,8.67843137254902,26.202777777777772,0.3383838383838384,2.0,4.0,9.0,22.0,,1.0,,,11.0,3.0,9.0,3.0,5.0,4.0,10.0,27.0,3.0,9.0,13.0,42.0,24.0,11.0,2.0,1.0,1.0,,,2.0,6.0,,3.0,2.0,,,,42.0,1.0,0.6,0.3333333333333333,0.37037037037037035,0.4027777777777778,0.4883720930232558,0.03125,0.07692307692307693,0.037037037037037035,0.02666666666666667,0.018867924528301886,0.030303030303030304,,0.15789473684210525,0.15942028985507245,0.4090909090909091,0.4090909090909091,,0.34375,0.34375,0.2727272727272727,0.0625,,,0.1111111111111111,0.5,,,0.25,0.3333333333333333,0.34375,0.45651250000000004,0.23863636363636365,3.0,4.0,14.0,4.0,10.0,8.0,1.0,6.0,1.0,1.0,3.0,0.25,0.75,0.3333333333333333,2.0,1.0,3.0,2.0,0.041666666666666664,,,,0.058823529411764705,0.045454545454545456,0.3333333333333333,2.0,0.05263157894736842,,,,,True,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,8562.4,143,38,277,278,94,98,47,555,,1,,,4.0,8,4.0,10.0,17.0,4,14,11.0,27.0,2.0,43,306,1.0,4.0,7.0,4.0,4.0,24.0,17.0,1.0,5.0,9,4.0,22,3.0,4,3,8,5.0,13,4.0,2.0,2.0,4,,3.0,2.0,6,3,12,1.0,4.0,2.0,,1.0,,,,,94,0.5,0.5,0.7272727272727273,0.4074074074074074,0.4074074074074074,0.2857142857142857,0.25,0.5,0.35714285714285715,0.5119047619047619,0.4375,0.6585365853658537,0.07142857142857142,,14.035087719298247,0.6666666666666666,0.057692307692307696,0.0410958904109589,0.05405405405405406,0.05555555555555555,0.03759398496240601,0.037037037037037035,0.07692307692307693,0.038461538461538464,0.06818181818181818,0.03333333333333333,,0.024390243902439025,,,0.1951219512195122,0.5,0.5,0.5,0.24390243902439024,0.4,0.4444444444444444,1.0,0.4146341463414634,,,0.6829268292682927,0.5202817073170731,0.49556000000000006,0.023809523809523808,0.06666666666666667,0.16279069767441862,11.578571428571427,24.988888888888887,0.33935018050541516,,,,5.0,,1.0,2.0,4.0,7.0,2.0,5.0,1.0,3.0,2.0,2.0,4.0,4.0,9.0,,16.0,9.0,7.0,2.0,,1.0,,,,1.0,1.0,,,,,,16.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.6153846153846154,0.6153846153846154,,0.125,,0.03333333333333333,0.045454545454545456,0.10526315789473684,,,0.12195121951219512,,,,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.14285714285714285,,,,,0.3076923076923077,0.5,0.38461538461538464,0.4,0.4117647058823529,0.5187961538461539,0.37209302325581395,1.0,2.0,4.0,4.0,,1.0,,1.0,,,1.0,0.2857142857142857,0.5,1.0,,,1.0,,0.041666666666666664,,,,0.030303030303030304,,,,,1.0,0.037037037037037035,0.2,0.1,True,,,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,6468.200000000001,108,-31,203,216,69,105,33,419,2.0,3,,,1.0,5,4.0,5.0,11.0,3,11,11.0,16.0,2.0,41,253,1.0,1.0,11.0,6.0,,27.0,11.0,,2.0,4,1.0,10,1.0,6,4,10,3.0,13,2.0,2.0,,3,1.0,2.0,2.0,5,6,11,,8.0,2.0,,,,,,,68,1.0,1.0,0.8181818181818182,0.6875,0.6875,0.2727272727272727,1.0,0.7222222222222222,1.375,0.7321428571428571,1.375,0.5925925925925926,,,13.524590163934427,0.6,0.09090909090909091,0.015151515151515152,0.10526315789473684,0.09900990099009901,0.030303030303030304,,,0.0625,0.07317073170731707,0.1875,,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.18518518518518517,0.2,0.2,1.0,0.18518518518518517,0.8,0.8,1.0,0.4074074074074074,,,0.7037037037037037,0.5260222222222222,0.4647,,,0.2682926829268293,9.754545454545456,25.481250000000003,0.3399014778325123,1.0,1.0,,3.0,,,1.0,1.0,7.0,4.0,4.0,3.0,3.0,,1.0,3.0,5.0,5.0,2.0,19.0,6.0,7.0,2.0,,,,,,1.0,1.0,,1.0,,,,19.0,2.0,1.0,1.0,0.3333333333333333,1.0625,1.0555555555555556,,,,0.06060606060606061,0.07692307692307693,0.1,0.125,1.0,0.1111111111111111,,,,0.6363636363636364,0.6363636363636364,0.7142857142857143,,,,0.125,1.0,0.125,1.0,0.5,1.0,0.6363636363636364,0.526975,0.4634146341463415,3.0,3.0,2.0,2.0,,1.0,1.0,1.0,,,3.0,0.75,1.0,0.6666666666666666,,,,1.0,,,,,0.027777777777777776,,,,,,,,,True,,,
203903,1610612752,Jordan Clarkson,Jordan Clarkson,203903,NYK,5054.1,84,45,160,164,49,63,28,324,4.0,5,3.0,3.0,7.0,11,,2.0,4.0,11,16,1.0,6.0,7.0,32,160,3.0,3.0,6.0,16.0,6.0,3.0,4.0,,2.0,5,2.0,13,1.0,2,3,5,3.0,8,,,,2,1.0,1.0,3.0,5,3,17,,4.0,9.0,1.0,3.0,,,,,49,0.7272727272727273,0.8,1.0,0.16666666666666666,0.16666666666666666,0.6875,1.0,0.5681818181818182,1.0,0.62,1.0,0.2727272727272727,,,15.384615384615385,0.4,0.09090909090909091,0.02564102564102564,0.03571428571428571,0.056179775280898875,0.04285714285714286,0.058823529411764705,,0.058823529411764705,0.030303030303030304,0.043478260869565216,,0.22727272727272727,0.8,0.8,0.5,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.09090909090909091,,,,0.18181818181818182,1.0,1.0,0.5,0.5404749999999999,0.6779,0.16,0.16666666666666666,0.1875,6.0375000000000005,24.866666666666664,0.30625,,,,,,,,,1.0,,,,,,3.0,3.0,,,,6.0,,1.0,2.0,,,,2.0,1.0,1.0,6.0,1.0,,,,,6.0,2.0,,,1.0,1.0,1.0,,,,0.06451612903225806,0.08333333333333333,,0.3333333333333333,0.5,,,,,0.25,0.25,1.0,,,,,,,,,,0.25,0.44226666666666664,0.1875,,,3.0,2.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,0.3333333333333333,1.0,0.14285714285714285,,,,,True,,,
