EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGA,FG3A,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,FG3APct,DefCorner3ReboundPct,Corner3Frequency,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2A,PenaltyFG2M,PtsAssisted2s,OffTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassSteals,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,AtRimAssists,FTDefRebounds,Blocked2s,BlockedShortMidRange,Blocks,DefFTReboundPct,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers
1629599,1610612756,Amir Coffey,Amir Coffey,1629599,PHX,332.6,6,3.0,10,10,5.0,3.0,20,5,1.0,1.0,1.0,1.0,2.0,1.0,5.0,20.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631123,1610612756,Jamaree Bouyea,Jamaree Bouyea,1631123,PHX,530.6,9,1.0,15,15,5.0,3.0,30,15,,,,,,,5.0,23.52941176470588,,0.3333333333333333,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.25,1.0,0.14285714285714285,0.5,0.25,0.16666666666666666,1.0,1.0,0.2,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5153,0.3723,0.3333333333333333,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642346,1610612756,Ryan Dunn,Ryan Dunn,1642346,PHX,530.6,9,1.0,15,15,5.0,3.0,30,15,,,,,,,5.0,5.88235294117647,,0.3333333333333333,2.0,,,,,,,,,,,,1.0,2.0,,5.0,,2.0,,2.0,,2.0,,,,,,,,,,,,,0.2857142857142857,,0.25,,,,0.2,,,,,1.0,0.52395,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642853,1610612756,Rasheer Fleming,Rasheer Fleming,1642853,PHX,530.6,9,1.0,15,15,5.0,3.0,30,15,,,,,,,5.0,17.64705882352941,,0.3333333333333333,2.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,,,,,,1.0,0.51695,,,,2.0,3.0,,,,1.0,,0.6666666666666666,23.96666666666667,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642863,1610612756,Khaman Maluach,Khaman Maluach,1642863,PHX,530.6,9,1.0,15,15,5.0,3.0,30,15,,,,,,,5.0,17.64705882352941,,0.3333333333333333,2.0,,1.0,2.0,1.0,3.0,,2.0,1.0,,2.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.14285714285714285,,0.125,0.16666666666666666,,,0.2,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,0.5154666666666667,0.4486,1.0,3.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,1.0,1.0,0.6939,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631221,1610612756,Collin Gillespie,Collin Gillespie,1631221,PHX,198.0,3,-2.0,5,5,,,10,10,,,,,,,,28.57142857142857,,,2.0,,,1.0,1.0,1.0,,2.0,,,,2.0,1.0,1.0,1.0,3.0,,,,,,,,,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,0.5,0.5,0.46455,,,13.3,,1.0,,,,0.5,,,26.6,,,,,1.0,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,6745.4,112,-51.0,226,230,59.0,108.0,456,292,6.0,1.0,4.0,2.0,10.0,4.0,59.0,24.43609022556391,0.6,0.2610619469026549,31.0,5.0,8.0,18.0,17.0,33.0,15.0,61.0,6.0,8.0,17.0,14.0,7.0,13.0,1.0,33.0,5.0,4.0,3.0,7.0,10.0,17.0,1.0,,19.0,19.0,3.0,17.0,3.0,0.5151515151515151,0.48936170212765956,0.5545454545454546,0.6071428571428571,0.057692307692307696,0.06349206349206349,0.08333333333333333,0.06086956521739131,0.0782608695652174,0.0625,0.15384615384615385,0.041666666666666664,0.1702127659574468,0.625,1.0,0.3829787234042553,0.46808510638297873,0.5077712765957447,0.47148333333333337,0.2786885245901639,9.081818181818182,2.0,14.0,6.0,6.0,5.0,0.2978723404255319,0.13333333333333333,0.0425531914893617,25.764285714285716,2.0,,,2.0,12.0,4.0,1.0,2.0,15.0,9.0,12.0,2.0,0.75,0.2857142857142857,0.5,0.2857142857142857,0.75,0.75,1.0,1.0,1.0,0.2553191489361702,0.16666666666666666,0.18181818181818182,0.5,,,,0.16666666666666666,0.2459016393442623,3.0,9.0,8.0,3.0,20.0,4.0,0.5882352941176471,0.6666666666666666,0.5,0.5,0.07272727272727272,0.125,0.5,0.5625,0.4444444444444444,0.3,0.48768,False,1.0,1.0,1.0,3.0,7.0,1.0,2.0,1.0,3.0,6.0,1.0,3.0,3.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,0.3333333333333333,0.75,0.07142857142857142,0.18181818181818182,0.375,0.1111111111111111,0.14285714285714285,0.08333333333333333,0.25,0.043478260869565216,0.0625,0.16666666666666666,0.0625,0.10526315789473684,0.8,0.14893617021276595,0.42857142857142855,0.5,0.6666666666666666,0.3333333333333333,0.2,0.5,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.1346153846153846,0.18421052631578946,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,4753.699999999999,79,-41.0,157,160,38.0,81.0,317,199,2.0,,1.0,1.0,3.0,,38.0,9.392265193370166,0.6666666666666666,0.24203821656050956,20.0,,,,,,5.0,23.0,,2.0,5.0,,3.0,7.0,,17.0,2.0,7.0,7.0,16.0,2.0,18.0,2.0,1.0,3.0,6.0,2.0,5.0,1.0,,0.8181818181818182,0.8214285714285714,0.625,0.20588235294117646,0.1320754716981132,0.0625,0.16091954022988506,0.02702702702702703,0.038461538461538464,0.5,0.1,,,,,1.0,0.532545,0.501825,0.21739130434782608,,3.0,11.0,4.0,3.0,3.0,1.0,0.23076923076923078,0.2727272727272727,28.218181818181815,3.0,1.0,1.0,3.0,8.0,6.0,2.0,3.0,8.0,18.0,8.0,3.0,1.0,0.5454545454545454,0.6666666666666666,0.5454545454545454,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.375,0.375,1.0,0.3333333333333333,1.0,1.0,0.375,0.34782608695652173,,,,,,,,,,0.5,,,,,,,0.5394,False,,,,,,1.0,2.0,,2.0,,1.0,3.0,,,,,,,,1.0,1.0,,2.0,9.0,,1.0,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.16666666666666666,0.25,,,,,,,,0.6666666666666666,0.5,,,0.6666666666666666,,0.08333333333333333,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,
1628415,1610612756,Dillon Brooks,Dillon Brooks,1628415,PHX,6448.4,107,-31.0,214,216,27.0,66.0,430,270,3.0,1.0,3.0,3.0,6.0,2.0,27.0,29.921259842519685,0.5,0.1261682242990654,28.0,4.0,11.0,21.0,17.0,38.0,11.0,81.0,1.0,3.0,9.0,26.0,2.0,4.0,2.0,10.0,2.0,12.0,5.0,17.0,3.0,20.0,,,10.0,11.0,1.0,9.0,1.0,0.4473684210526316,0.5303030303030303,0.5785714285714286,0.9,0.09433962264150944,0.2222222222222222,0.03508771929824561,0.1588785046728972,0.025210084033613446,0.043478260869565216,,0.1951219512195122,0.16666666666666666,0.36363636363636365,0.4,0.3181818181818182,0.5909090909090909,0.5091121212121212,0.49015000000000003,0.1111111111111111,8.510526315789473,6.0,28.0,2.0,,,0.42424242424242425,0.3076923076923077,0.09090909090909091,25.949999999999996,1.0,,1.0,11.0,22.0,12.0,2.0,5.0,9.0,21.0,22.0,11.0,0.5833333333333334,0.42857142857142855,0.4,0.42857142857142855,0.4444444444444444,0.5,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.5,0.5,0.5454545454545454,0.1111111111111111,,,0.5,0.1111111111111111,1.0,11.0,4.0,,8.0,1.0,0.23529411764705882,0.25,,0.75,0.016129032258064516,,0.5238095238095238,0.55,0.2727272727272727,0.1111111111111111,0.49652500000000005,False,,,,2.0,6.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,15.0,2.0,2.0,,2.0,,1.0,,,,4.0,15.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,0.6666666666666666,0.25,,0.05263157894736842,0.09090909090909091,0.047619047619047616,,,,0.037037037037037035,,,0.07142857142857142,0.02857142857142857,0.25,0.09090909090909091,0.3333333333333333,0.3333333333333333,,,0.4444444444444444,0.5,,,0.75,0.6666666666666666,0.08695652173913043,0.0975609756097561,,,1.0,,,,,,,0.5,,,1.0,2.0,2.0,0.14285714285714285,0.07142857142857142,,,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,1020.0,17,-16.0,34,32,12.0,10.0,66,45,,,,,,,12.0,24.324324324324326,,0.35294117647058826,3.0,,,,,,1.0,7.0,,1.0,4.0,,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,,1.0,2.0,,4.0,,,0.375,0.3888888888888889,0.3333333333333333,,0.1,,0.0625,,,,0.1111111111111111,,,,,1.0,0.5544374999999999,0.55041,0.5714285714285714,,2.0,8.0,,1.0,,1.0,,0.25,26.0375,1.0,,,1.0,6.0,2.0,,1.0,,6.0,6.0,1.0,1.0,0.25,,0.25,,,0.5,0.5,1.0,0.75,0.16666666666666666,0.16666666666666666,1.0,,,,0.16666666666666666,,,,,,,,,,,0.3,,,,,,,0.5406,False,,,,,,,1.0,1.0,5.0,,1.0,5.0,,,,,,,,,,,1.0,3.0,,1.0,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.2,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,
