EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,ShortMidRangeAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,PtsUnassisted2s,Corner3Assists,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,Fg2aBlocked,SelfOReb,FG2APctBlocked,ShortMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,LongMidRangeFGM,PenaltyCorner3FGA,LongMidRangeAssists,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTDefRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedLongMidRange,Travels,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffensiveGoaltends
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,627.0,10.0,1.0,20.0,21.0,14.0,1.0,4.0,41.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,14.0,1.0,0.25,0.25,8.333333333333334,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,0.4619,0.4619,1.0,3.8,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629020,1610612747,Jarred Vanderbilt,Jarred Vanderbilt,1629020,LAL,93.6,2.0,3.0,4.0,4.0,2.0,1.0,1.0,8.0,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,1089.0,18.0,-3.0,37.0,37.0,26.0,10.0,8.0,74.0,2.0,2.0,7.0,1.0,16.0,45.0,6.0,1.0,13.0,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,,1.0,2.0,,13.0,26.0,,0.5333333333333333,0.5,34.78260869565217,,,,0.14285714285714285,0.16666666666666666,0.6428571428571429,0.506675,0.5127375,0.8125,9.642857142857142,0.7027027027027027,1.0,1.0,2.0,4.0,1.0,3.0,7.0,1.0,2.0,6.0,3.0,3.0,7.0,1.0,1.0,3.0,2.0,6.0,6.0,9.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,0.5357142857142857,0.5,0.5,1.0,0.16666666666666666,0.06666666666666667,0.5,1.0,0.5,0.5,1.0,0.2857142857142857,0.5,0.5,1.0,0.07142857142857142,0.5,0.42857142857142855,0.42857142857142855,1.0,0.5,0.5,0.5,0.3333333333333333,0.42857142857142855,0.398,0.06666666666666667,0.125,26.785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642261,1610612747,Dalton Knecht,Dalton Knecht,1642261,LAL,1089.0,18.0,-3.0,37.0,37.0,26.0,10.0,8.0,74.0,1.0,1.0,3.0,2.0,10.0,45.0,2.0,,5.0,2.0,1.0,3.0,1.0,1.0,7.0,,,6.0,,,,,1.0,2.0,,5.0,26.0,,0.5555555555555556,0.4166666666666667,21.73913043478261,,,,0.125,0.16666666666666666,0.75,0.4940625,0.5015416666666667,0.5,9.200000000000001,0.7027027027027027,1.0,1.0,,2.0,,2.0,5.0,2.0,1.0,4.0,1.0,2.0,5.0,,2.0,1.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,6.0,,,,1.0,1.0,,,,,1.0,1.0,0.5,0.4,0.25,0.4,0.3333333333333333,0.5,0.5,0.4166666666666667,0.625,,0.6666666666666666,0.4,,,1.0,1.0,1.0,0.25,,,,,0.625,0.4,0.4,0.5,1.0,1.0,0.6666666666666666,0.25,0.4,0.52065,0.1111111111111111,0.25,26.139999999999997,1.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,0.5,0.75,0.8333333333333334,0.2222222222222222,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642355,1610612747,Bronny James,Bronny James,1642355,LAL,1089.0,18.0,-3.0,37.0,37.0,26.0,10.0,8.0,74.0,2.0,2.0,2.0,,4.0,45.0,2.0,,4.0,2.0,3.0,5.0,2.0,1.0,13.0,1.0,2.0,2.0,1.0,,,,,,,4.0,26.0,,0.4,0.5,13.043478260869565,0.1,0.1,0.1,0.4,0.5,1.0,0.53016,0.5307,1.0,3.25,0.7027027027027027,2.0,2.0,,,,,3.0,,,2.0,2.0,,3.0,,,2.0,,2.0,2.0,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,0.5,0.5,,,,,1.0,1.0,0.4,0.5,0.6,1.0,,,,,1.0,1.0,0.5,,,,,,0.6,,,,,1.0,0.5,,,,,,25.566666666666663,,,,,,1.0,,,,1.0,,,,,,,,,,,,2.0,1.0,1.0,0.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642876,1610612747,Adou Thiero,Adou Thiero,1642876,LAL,1031.4,17.0,-3.0,35.0,34.0,24.0,9.0,7.0,69.0,3.0,2.0,3.0,2.0,8.0,43.0,2.0,1.0,5.0,,,,,,,1.0,2.0,3.0,,,1.0,2.0,3.0,4.0,,5.0,24.0,,1.0,0.8333333333333334,13.953488372093023,0.125,0.1111111111111111,0.125,1.0,1.0,1.0,0.8480333333333334,0.8179,0.625,0.7000000000000001,0.6857142857142857,3.0,2.0,,,,,,,,,3.0,,,2.0,,2.0,,,4.0,,,,,1.0,,1.0,1.0,2.0,3.0,,,,,0.6666666666666666,1.0,,,,,1.0,1.0,1.0,1.0,,0.5,,0.06666666666666667,,,1.0,1.0,0.6666666666666666,,,,,,,,,,,1.0,,,,,0.75,0.75,,,,1.0,5.0,,,1.0,1.0,1.0,1.0,,1.0,1.25,0.1111111111111111,,,,0.3333333333333333,,,0.625,2.0,,1.0,0.1,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,426.0,7.0,-7.0,15.0,15.0,12.0,9.0,4.0,30.0,1.0,1.0,3.0,,3.0,19.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,,,12.0,,0.375,,20.0,,0.18181818181818182,,0.25,0.3333333333333333,0.5,0.4979625,0.4925,,3.3000000000000003,0.8,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.375,,0.25,,,,,,,,,0.5,,,,,,,,,,,,,,0.6188,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.2857142857142857,0.25,,1.0,,,,,,0.5,1.0,,,1.0,1.0,1.0,2.0,0.3333333333333333,0.5,1.0,0.25,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,19578.000000000007,326.0,-10.0,635.0,628.0,161.0,168.0,67.0,1263.0,12.0,5.0,42.0,19.0,115.0,703.0,10.0,7.0,23.0,14.0,9.0,23.0,6.0,9.0,55.0,3.0,3.0,35.0,9.0,4.0,10.0,16.0,9.0,23.0,3.0,21.0,159.0,2.0,0.6494252873563219,0.55,14.145658263305323,0.029411764705882353,0.011857707509881422,0.025974025974025976,0.15,0.29411764705882354,0.625,0.5114975000000002,0.5280058823529412,0.2,9.473809523809525,0.25354330708661416,7.0,3.0,8.0,18.0,12.0,16.0,30.0,1.0,2.0,4.0,21.0,18.0,38.0,4.0,1.0,5.0,2.0,7.0,28.0,48.0,30.0,16.0,24.0,32.0,5.0,11.0,3.0,14.0,3.0,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.47368421052631576,0.2857142857142857,0.47368421052631576,0.5,0.5,0.6,0.47058823529411764,0.475,0.7857142857142857,0.14201183431952663,0.10355987055016182,0.10843373493975904,,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.225,0.4444444444444444,0.47058823529411764,0.75,0.15,0.375,0.5333333333333333,0.5333333333333333,0.875,0.2,0.6,0.23529411764705882,0.5,0.5333333333333333,0.44711,0.047619047619047616,0.06666666666666667,26.013157894736846,,,4.0,8.0,6.0,3.0,8.0,1.0,3.0,5.0,,0.4,0.5714285714285714,0.05714285714285714,0.17857142857142858,0.16666666666666666,0.05825242718446602,0.05405405405405406,,,0.06956521739130435,14.0,3.0,,,,,,2.0,,,,0.5,,,,,2.0,8.0,5.0,1.0,0.11904761904761904,0.05555555555555555,0.02857142857142857,0.1,0.25,0.25,1.0,False,6.0,3.0,2.0,8.0,2.0,1.0,1.0,4.0,1.0,1.0,0.25,0.08333333333333333,0.04,0.5,0.5454545454545454,0.6666666666666666,0.17647058823529413,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,237.6,4.0,-1.0,8.0,7.0,1.0,,,15.0,,,,,,9.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,25.0,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,23177.6,386.0,-52.0,743.0,753.0,144.0,185.0,79.0,1496.0,19.0,2.0,64.0,8.0,175.0,864.0,7.0,2.0,25.0,10.0,7.0,17.0,2.0,4.0,41.0,3.0,6.0,40.0,9.0,4.0,15.0,28.0,11.0,11.0,,25.0,142.0,,0.6889763779527559,0.78125,16.152019002375297,0.023622047244094488,0.018633540372670808,0.03,0.1557377049180328,0.13333333333333333,0.6311475409836066,0.5149864754098362,0.48684,0.14285714285714285,11.270312500000003,0.19380888290713325,14.0,1.0,8.0,17.0,28.0,17.0,37.0,2.0,3.0,6.0,34.0,33.0,58.0,3.0,4.0,4.0,5.0,8.0,60.0,96.0,37.0,17.0,18.0,34.0,5.0,5.0,2.0,9.0,5.0,5.0,4.0,6.0,2.0,0.8823529411764706,0.8823529411764706,0.9696969696969697,0.5689655172413793,0.625,0.5689655172413793,0.53125,0.5714285714285714,0.6844262295081968,0.7666666666666667,0.47540983606557374,0.5555555555555556,0.09278350515463918,0.08493150684931507,0.08737864077669903,0.3333333333333333,0.7368421052631579,0.875,0.8571428571428571,0.13934426229508196,0.47058823529411764,0.5,0.75,0.22950819672131148,0.30327868852459017,0.4594594594594595,0.4594594594594595,1.0,0.2857142857142857,0.5,0.4,0.5,0.4594594594594595,0.444225,0.047244094488188976,0.07246376811594203,25.01206896551724,1.0,3.0,1.0,14.0,3.0,4.0,13.0,,4.0,,0.75,0.9285714285714286,1.0,0.07602339181286549,0.09090909090909091,0.1111111111111111,0.06557377049180328,0.10204081632653061,0.5,1.0,0.08,8.0,5.0,3.0,0.015384615384615385,0.02197802197802198,1.0,1.0,2.0,,,,0.6666666666666666,,0.14285714285714285,1.0,1.0,16.0,21.0,5.0,,0.078125,0.058823529411764705,,0.1721311475409836,0.7619047619047619,0.7619047619047619,0.9375,False,12.0,2.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.15789473684210525,0.03571428571428571,,0.42857142857142855,0.4444444444444444,1.0,0.13333333333333333,0.017241379310344827,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.16666666666666666,0.02564102564102564,0.2857142857142857,1.0,0.5,1.0,,,,,,,,
