EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,BadPassSteals,Loose Ball Fouls Drawn,PenaltyFg3Pct,DefCorner3ReboundPct,PenaltyArc3Accuracy,LongMidRangeFGM,PenaltyCorner3FGA,PenaltyFtPoints,FTDefRebounds,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,OffensiveGoaltends,Charge Fouls Drawn,BlockedLongMidRange,Arc3PctBlocked,3pt And 1 Free Throw Trips
1627747,1610612765,Caris LeVert,Caris LeVert,1627747,DET,4992.799999999999,83,11,171,172,73.0,79.0,24.0,343,4.0,7.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,7.0,1.0,2.0,4.0,15,4.0,8.0,2.0,22.0,167,1.0,2.0,9.0,2.0,4.0,6.0,2.0,9.0,3.0,7.0,3.0,1.0,2.0,4.0,6.0,4.0,1.0,1.0,16.0,1.0,2.0,11.0,13.0,1.0,14.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,73.0,2.0,0.75,0.75,0.75,0.5,0.5,0.26666666666666666,0.2222222222222222,0.43478260869565216,0.18181818181818182,0.4583333333333333,0.18181818181818182,0.34782608695652173,0.06666666666666667,0.2,14.213197969543147,0.5,0.19642857142857142,0.02127659574468085,0.05263157894736842,0.13829787234042554,0.011494252873563218,0.041666666666666664,0.10526315789473684,0.22580645161290322,0.3333333333333333,0.07142857142857142,0.6666666666666666,0.30434782608695654,0.5714285714285714,0.5714285714285714,0.75,0.21739130434782608,0.13043478260869565,0.043478260869565216,1.0,1.0,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.36363636363636365,0.5,0.18181818181818182,0.6521739130434783,0.42857142857142855,0.5178739130434783,0.4215,0.504,0.041666666666666664,0.0625,0.18181818181818182,8.073333333333334,25.85,0.4269005847953216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628989,1610612765,Kevin Huerter,Kevin Huerter,1628989,DET,1696.0,28,12,60,59,35.0,44.0,9.0,119,,1.0,,1.0,,,,,2.0,3.0,,2.0,,1,2.0,3.0,,6.0,43,,,1.0,2.0,3.0,,,3.0,3.0,3.0,2.0,,,1.0,1.0,,,,3.0,,3.0,1.0,4.0,,4.0,2.0,1.0,2.0,,,2.0,,2.0,,1.0,1.0,1.0,,2.0,,,,,,,3.0,35.0,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.75,0.5,0.75,0.5,0.75,,,8.695652173913045,1.0,0.05263157894736842,,0.16666666666666666,0.10810810810810811,,,,0.08333333333333333,,0.2,,0.25,,,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,,0.6666666666666666,1.0,0.6666666666666666,0.5546625,,0.55965,,,0.5,2.0,26.099999999999998,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629750,1610612765,Javonte Green,Javonte Green,1629750,DET,3713.5,62,-8,124,130,60.0,59.0,16.0,254,1.0,1.0,,,,1.0,,4.0,1.0,7.0,2.0,3.0,2.0,2,1.0,11.0,5.0,12.0,118,2.0,,,4.0,5.0,4.0,,3.0,,7.0,1.0,,3.0,,3.0,,1.0,2.0,6.0,,5.0,5.0,13.0,,13.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,1.0,3.0,4.0,1.0,4.0,6.0,2.0,4.0,3.0,4.0,1.0,5.0,60.0,,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,1.0,,0.2692307692307692,,0.375,0.35714285714285715,0.8461538461538461,,,12.765957446808512,0.5,0.1111111111111111,,0.22727272727272727,0.14925373134328357,,,0.125,0.08,0.25,0.3076923076923077,0.25,0.07692307692307693,1.0,1.0,1.0,,0.07692307692307693,0.3076923076923077,,,,0.5384615384615384,0.14285714285714285,0.14285714285714285,1.0,1.0,,,0.75,0.9230769230769231,0.14285714285714285,0.5423153846153845,,0.5657625,0.13333333333333333,0.5,0.4166666666666667,11.7,25.09090909090909,0.4838709677419355,,,,1.0,,,0.1111111111111111,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,9925.9,165,6,329,336,138.0,137.0,46.0,665,15.0,22.0,9.0,12.0,4.0,,,1.0,4.0,7.0,,2.0,16.0,26,4.0,8.0,12.0,56.0,330,,10.0,16.0,2.0,34.0,20.0,12.0,12.0,,7.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,,8.0,8.0,8.0,12.0,21.0,13.0,34.0,1.0,,3.0,2.0,6.0,1.0,,9.0,2.0,2.0,16.0,37.0,3.0,18.0,17.0,5.0,14.0,7.0,14.0,7.0,34.0,138.0,9.0,0.625,1.0,1.0,0.5,0.5,0.6153846153846154,0.625,0.6470588235294118,0.6388888888888888,0.6829268292682927,0.68,0.23529411764705882,0.15384615384615385,0.5,13.192612137203167,0.3333333333333333,0.12244897959183673,0.08421052631578947,0.09876543209876543,0.11173184357541899,0.06547619047619048,0.08163265306122448,0.14814814814814814,0.11864406779661017,0.08333333333333333,0.08620689655172414,0.5,0.6470588235294118,0.6818181818181818,0.75,0.6,0.11764705882352941,,0.029411764705882353,,,,0.20588235294117646,0.5714285714285714,0.5714285714285714,1.0,,0.6666666666666666,0.75,0.1111111111111111,0.8823529411764706,0.5714285714285714,0.5998838235294119,0.6006857142857144,0.6057722222222223,0.1388888888888889,0.17857142857142858,0.6071428571428571,2.203846153846154,26.125000000000004,0.4194528875379939,1.0,1.0,1.0,1.0,6.0,0.5,0.13043478260869565,0.5,,,11.0,1.0,1.0,5.0,7.0,5.0,0.08333333333333333,,,,,6.0,8.0,1.0,6.0,8.0,3.0,15.0,12.0,3.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,0.75,0.75,0.75,0.09090909090909091,0.18181818181818182,0.0410958904109589,0.12121212121212122,0.037037037037037035,0.05263157894736842,0.25,0.5,1.0,1.0,0.75,0.26785714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,8132.299999999999,136,10,269,275,114.0,109.0,36.0,544,13.0,19.0,6.0,10.0,28.0,7.0,1.0,3.0,9.0,28.0,3.0,6.0,26.0,54,10.0,31.0,20.0,102.0,270,4.0,10.0,25.0,8.0,37.0,12.0,40.0,21.0,9.0,28.0,9.0,7.0,8.0,10.0,18.0,8.0,5.0,2.0,46.0,3.0,4.0,6.0,13.0,5.0,18.0,,,9.0,3.0,6.0,6.0,,15.0,,4.0,3.0,8.0,1.0,16.0,23.0,8.0,2.0,,2.0,1.0,37.0,114.0,1.0,0.23076923076923078,0.25,0.7,0.3225806451612903,0.3225806451612903,0.48148148148148145,0.4,0.4823529411764706,0.4393939393939394,0.526595744680851,0.4864864864864865,0.36470588235294116,0.12962962962962962,0.10714285714285714,35.16129032258065,0.6,0.07792207792207792,0.0410958904109589,0.06153846153846154,0.07042253521126761,0.037037037037037035,0.02631578947368421,0.047619047619047616,0.0851063829787234,0.1111111111111111,0.08888888888888889,0.5,0.2235294117647059,0.6842105263157895,0.8666666666666667,0.23076923076923078,0.32941176470588235,0.08235294117647059,0.03529411764705882,0.3333333333333333,0.3333333333333333,1.0,0.32941176470588235,0.32142857142857145,0.32142857142857145,0.6666666666666666,0.25,0.30303030303030304,0.6,0.18181818181818182,0.5882352941176471,0.32142857142857145,0.5132729411764707,0.5635857142857142,0.49241060606060605,0.08791208791208792,0.13333333333333333,0.3627450980392157,7.059259259259259,26.21290322580645,0.42379182156133827,2.0,3.0,2.0,,1.0,0.375,,0.3333333333333333,2.0,2.0,8.0,3.0,,3.0,2.0,3.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.06060606060606061,4.0,4.0,11.0,5.0,8.0,,13.0,4.0,2.0,,1.0,,2.0,2.0,,,0.625,0.5416666666666666,0.5416666666666666,0.21052631578947367,,0.03225806451612903,0.038461538461538464,0.020833333333333332,0.07142857142857142,0.39285714285714285,0.44,0.2727272727272727,0.3333333333333333,1.0,0.12745098039215685,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.25,0.1111111111111111,0.024390243902439025,0.25,0.08333333333333333,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,4677.2,78,9,152,159,43.0,43.0,17.0,311,7.0,13.0,3.0,7.0,5.0,,,2.0,,,,,9.0,18,,2.0,2.0,20.0,153,,4.0,9.0,,10.0,6.0,12.0,,,,,2.0,6.0,9.0,15.0,8.0,3.0,2.0,39.0,4.0,7.0,5.0,13.0,8.0,21.0,11.0,3.0,3.0,3.0,3.0,,1.0,6.0,1.0,,1.0,9.0,2.0,5.0,5.0,2.0,3.0,1.0,3.0,2.0,10.0,43.0,,0.3333333333333333,0.5,,,,0.5,0.4444444444444444,0.45,0.4444444444444444,0.45454545454545453,0.45454545454545453,0.1,0.1111111111111111,,16.374269005847953,0.5,0.13157894736842105,0.1,0.1590909090909091,0.14634146341463414,0.11267605633802817,,,0.21052631578947367,0.16666666666666666,0.1724137931034483,0.6666666666666666,0.65,0.5384615384615384,0.6363636363636364,0.14285714285714285,0.25,,0.1,,,,,,,,,0.7777777777777778,0.42857142857142855,,0.75,,0.5537500000000001,0.6099,0.5670000000000001,0.09523809523809523,0.10526315789473684,0.5,2.894444444444444,23.5,0.28289473684210525,,,1.0,8.0,2.0,,0.13333333333333333,,,,2.0,1.0,,1.0,2.0,1.0,0.25,,,,,3.0,4.0,2.0,3.0,4.0,,6.0,6.0,4.0,,,,2.0,1.0,,,0.75,0.75,0.75,0.15384615384615385,,0.12903225806451613,0.23529411764705882,0.08333333333333333,0.2857142857142857,0.4,0.4,1.0,1.0,0.75,0.3,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1642450,1610612765,Daniss Jenkins,Daniss Jenkins,1642450,DET,5007.299999999999,83,4,158,161,77.0,64.0,26.0,319,3.0,7.0,1.0,4.0,10.0,5.0,2.0,5.0,4.0,12.0,3.0,7.0,7.0,22,6.0,17.0,1.0,33.0,159,3.0,3.0,10.0,10.0,16.0,6.0,8.0,12.0,6.0,12.0,4.0,5.0,14.0,1.0,15.0,1.0,10.0,4.0,31.0,2.0,5.0,2.0,7.0,4.0,11.0,1.0,1.0,2.0,2.0,1.0,,,3.0,,1.0,1.0,5.0,1.0,4.0,4.0,1.0,,,1.0,,16.0,77.0,2.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.35294117647058826,0.35294117647058826,0.3181818181818182,0.3,0.41025641025641024,0.375,0.4024390243902439,0.36363636363636365,0.4358974358974359,0.22727272727272727,0.4,23.52941176470588,0.6666666666666666,0.04,0.03773584905660377,0.11904761904761904,0.07608695652173914,0.03225806451612903,,0.08333333333333333,0.03225806451612903,,0.11428571428571428,,0.1794871794871795,0.42857142857142855,0.5,0.3333333333333333,0.2564102564102564,0.1282051282051282,0.1282051282051282,0.4,0.4,1.0,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,0.5,0.2,0.25,0.35,0.6153846153846154,0.3333333333333333,0.486352564102564,0.43014,0.4793975,0.025,0.043478260869565216,0.48484848484848486,8.55909090909091,26.04705882352941,0.4873417721518987,3.0,3.0,,,,0.3,0.14285714285714285,0.42857142857142855,1.0,3.0,1.0,,,1.0,,1.0,,0.2,0.2,,0.15,,,3.0,,3.0,,3.0,,1.0,1.0,,,1.0,,,,,0.25,0.25,0.14285714285714285,0.3333333333333333,0.025,,0.034482758620689655,,0.3,0.5,0.6666666666666666,,,0.09090909090909091,,,,1.0,,1.0,,,0.3333333333333333,0.2222222222222222,0.047619047619047616,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,True,,,,,,,,,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,222.7,4,-4,8,11,3.0,2.0,,19,,1.0,,,,,,,,,,,,1,,,,,10,,,,,,,,,,,,1.0,,,,,,,,,2.0,,2.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,25.0,1.0,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,0.7557,,,,,,1.7,,0.375,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,5019.1,84,8,172,171,83.0,79.0,28.0,343,5.0,7.0,2.0,3.0,20.0,6.0,,1.0,1.0,5.0,,5.0,17.0,33,1.0,6.0,13.0,50.0,173,,5.0,15.0,5.0,22.0,22.0,12.0,3.0,,5.0,1.0,2.0,2.0,,2.0,,1.0,1.0,4.0,,7.0,4.0,11.0,1.0,12.0,3.0,2.0,,,1.0,,1.0,1.0,,1.0,5.0,7.0,,8.0,14.0,4.0,3.0,3.0,3.0,2.0,22.0,83.0,,0.6470588235294118,0.6470588235294118,1.0,0.16666666666666666,0.16666666666666666,0.5151515151515151,0.3333333333333333,0.47435897435897434,0.325,0.5444444444444444,0.44,0.15384615384615385,0.06060606060606061,0.05,22.77227722772277,,0.08163265306122448,,0.16279069767441862,0.11956521739130435,0.011494252873563218,,0.08333333333333333,0.03333333333333333,0.2857142857142857,0.13333333333333333,0.6666666666666666,0.1794871794871795,0.7142857142857143,0.8333333333333334,1.0,0.5128205128205128,0.15384615384615385,0.02564102564102564,,,,0.1282051282051282,0.2,0.2,1.0,,0.15,0.6666666666666666,0.25,0.3333333333333333,0.2,0.4791538461538462,0.4129,0.48050000000000004,0.09523809523809523,0.1111111111111111,0.44,7.966666666666668,25.116666666666664,0.48255813953488375,1.0,1.0,,1.0,2.0,0.2,0.23076923076923078,0.2,4.0,,9.0,,,3.0,,3.0,,0.6666666666666666,0.6666666666666666,0.25,,,1.0,8.0,1.0,2.0,2.0,4.0,,1.0,,,,1.0,1.0,,,0.5,0.5,0.6666666666666666,0.14285714285714285,,0.03571428571428571,,,0.1111111111111111,0.4,0.42105263157894735,0.625,0.5,,0.08,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629130,1610612765,Duncan Robinson,Duncan Robinson,1629130,DET,4042.8,67,-24,134,134,40.0,43.0,16.0,268,2.0,4.0,1.0,2.0,2.0,,1.0,4.0,5.0,13.0,1.0,2.0,2.0,6,6.0,17.0,2.0,24.0,148,3.0,1.0,3.0,2.0,2.0,,4.0,18.0,,13.0,5.0,1.0,2.0,,2.0,,1.0,1.0,4.0,1.0,2.0,3.0,5.0,1.0,6.0,3.0,,1.0,1.0,1.0,,,2.0,,2.0,3.0,6.0,,6.0,3.0,,,,,,2.0,40.0,2.0,,,1.0,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.2,0.5,0.2,0.7391304347826086,0.16666666666666666,,17.218543046357617,0.5,0.06818181818181818,0.02631578947368421,0.06666666666666667,0.06756756756756757,0.014084507042253521,,,0.0967741935483871,,0.041666666666666664,,0.17391304347826086,0.5,0.6666666666666666,,0.08695652173913043,,0.17391304347826086,0.25,0.25,1.0,0.5652173913043478,0.38461538461538464,0.38461538461538464,1.0,0.3333333333333333,0.4,0.5,0.4,0.9130434782608695,0.38461538461538464,0.5483630434782609,0.62295,0.53429,0.041666666666666664,,0.08333333333333333,3.4000000000000004,26.31764705882353,0.29850746268656714,,,,3.0,,,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,,,0.5,0.5,0.25,,,0.09090909090909091,,,,,,,,0.125,1.0,2.0,,1.0,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,1.0,,,,,,1.0,1.0,0.05555555555555555,True,,,,,,,,,,
