EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeFGA,FtPoints,PenaltyFtPoints,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,Corner3Assists,Assisted2sPct,NonPutbacksAssisted2sPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,Corner3FGM,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffTwoPtRebounds,SecondChanceTurnovers,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,on,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,SecondChanceFg2Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,Blocked3s,BlockedArc3,BlockedCorner3,OffLongMidRangeReboundPct,SecondChanceArc3PctAssisted,PenaltyArc3FGM,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,Charge Fouls Drawn,Corner3PctBlocked
1629057,1610612757,Robert Williams III,Robert Williams III,1629057,POR,200.0,3,-1,8,7,8,7,1.0,15,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8,1.0,10.0,0.2,0.2,0.2,0.16666666666666666,0.2,0.5,1.0,1.0,1.0,1.0,1.0,0.5667,0.5667,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,224.0,4,5,9,8,4,3,1.0,17,1.0,,1.0,2.0,5,,1.0,1.0,,,,,,,,,4,0.6666666666666666,27.272727272727273,,,,,,,,0.3333333333333333,,0.5,1.0,0.6834333333333333,0.731975,24.200000000000003,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,561.0,9,-1,22,20,16,14,4.0,42,2.0,,2.0,2.0,24,,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,16,0.6666666666666666,25.925925925925924,,0.125,,0.09090909090909091,0.14285714285714285,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5062333333333333,0.5062333333333333,26.0,0.7272727272727273,,,,,,,1.0,3.0,,1.0,1.0,,,,1.0,,,,,0.3,0.125,,,,,,,0.3333333333333333,6.9,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,982.8,16,-1,33,37,23,27,6.0,70,3.0,1.0,2.0,3.0,33,1.0,2.0,3.0,,1.0,1.0,,1.0,,1.0,3.0,23,0.75,10.0,0.14285714285714285,,0.08333333333333333,,,,,0.75,1.0,0.6666666666666666,0.75,0.50095,0.48808333333333337,25.566666666666666,0.696969696969697,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,,,,,,,1.0,18.2,,,,,2.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,709.8,12,8,23,28,13,18,3.0,51,3.0,,1.0,3.0,16,,1.0,3.0,1.0,,3.0,1.0,4.0,,,2.0,13,0.75,14.814814814814813,,0.07692307692307693,0.1111111111111111,0.07142857142857142,0.09090909090909091,,,0.75,,1.0,1.0,0.5645,0.47655,25.3,0.5652173913043478,,1.0,,,,,1.0,6.0,,,,,1.0,1.0,,,,0.75,,0.75,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,485.0,8,-4,17,16,12,11,5.0,33,2.0,1.0,1.0,2.0,23,1.0,1.0,2.0,,,1.0,,1.0,,,,12,1.0,9.090909090909092,,,0.1111111111111111,,,,,1.0,1.0,1.0,1.0,0.496125,0.5478,25.4,0.7058823529411765,,,,,,,,3.0,,,,,,,,,,0.75,,0.75,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,0.5,0.5,,0.3333333333333333,,0.5,0.5,,,0.5,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,0.44445,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,229.0,4,-9,8,8,8,8,2.0,16,,,,,15,,,,,,,,,,,1.0,8,,40.0,,,,,,,,,,,,0.432,0.432,,1.0,,,,,,,1.0,5.0,,1.0,5.0,,,,5.0,,,,,0.625,0.625,,,,,,,1.0,9.2,1.0,5.0,5.0,,,,,,,,,,,,3.0,6.0,3.0,,,,,,1.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,0.2,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642270,1610612757,Donovan Clingan,Donovan Clingan,1642270,POR,343.0,6,8,12,11,2,1,3.0,23,2.0,,,3.0,11,,,2.0,,,1.0,,1.0,,,,2,1.0,20.0,,,0.25,,,,,0.6666666666666666,,,1.0,0.53195,,24.733333333333334,0.16666666666666666,,,,,1.0,,,6.0,,,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,6.0,1.0,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,0.5,,0.5,0.5,1.0,,0.5,,,,,,,,,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631104,1610612757,Blake Wesley,Blake Wesley,1631104,POR,273.8,5,-2,7,13,7,13,,20,,,,,5,,,,,,,,,,,,7,,28.57142857142857,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,0.5,0.5,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631200,1610612757,Kris Murray,Kris Murray,1631200,POR,273.8,5,-2,7,13,7,13,,20,,,,,5,,,,,,,,,,,1.0,7,,14.285714285714285,,,,,,,,,,,1.0,0.6011,0.6011,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642905,1610612757,Yang Hansen,Yang Hansen,1642905,POR,273.8,5,-2,7,13,7,13,,20,2.0,,2.0,2.0,5,,2.0,2.0,,,1.0,,1.0,,,,7,1.0,28.57142857142857,,,,,,,,1.0,,1.0,1.0,0.48045,0.48045,25.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
