EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,AtRimAssists,Steals,LostBallSteals,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,Fg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimFGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,SecondChanceFG2A,PenaltyFG3M,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceTurnovers,PenaltyFg3Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedAtRim,SecondChanceFg2Pct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimPctAssisted,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,on,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,LongMidRangePctAssisted,Charge Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,Travels,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockedLongMidRange,BlockedArc3,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips
1627747,1610612765,Caris LeVert,Caris LeVert,1627747,DET,1736.1000000000001,29,2,56,56,18,30.0,8.0,112,1.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,4.0,72,3.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,4.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,1.0,18,1.0,0.16666666666666666,0.16666666666666666,0.25,0.2857142857142857,1.0,12.307692307692307,1.0,0.3333333333333333,0.1,0.2222222222222222,0.17857142857142858,0.25,0.26666666666666666,0.16666666666666666,0.8333333333333334,0.2,0.2,0.3333333333333333,0.6666666666666666,1.0,0.2,0.5095,0.4904,0.14285714285714285,1.0,26.566666666666666,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612765,Duncan Robinson,Duncan Robinson,1629130,DET,1373.7,23,5,45,47,6,13.0,5.0,92,,,5.0,7.0,,5.0,7.0,4.0,21.0,55,,,7.0,5.0,3.0,,3.0,,,6.0,,2.0,,2.0,2.0,,,,,2.0,3.0,,4.0,,6.0,,6,,0.7142857142857143,0.7142857142857143,0.9444444444444444,0.9545454545454546,0.7777777777777778,21.153846153846153,,,0.2222222222222222,,0.08695652173913043,0.3333333333333333,,,0.7777777777777778,0.7142857142857143,0.7142857142857143,,,0.8888888888888888,0.7142857142857143,0.5363777777777777,,0.18181818181818182,,26.485714285714288,0.13333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,15.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.5,1.5,0.16666666666666666,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.14285714285714285,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,848.5999999999999,14,13,27,28,3,,,55,,,2.0,3.0,,2.0,3.0,,6.0,30,,,3.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,3,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,11.11111111111111,,,0.25,,0.09090909090909091,0.25,,,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,0.5566,,,,26.53333333333333,0.1111111111111111,,,,,,,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630595,1610612765,Cade Cunningham,Cade Cunningham,1630595,DET,2484.2,41,10,80,81,20,27.0,10.0,161,,,3.0,7.0,1.0,3.0,7.0,8.0,33.0,99,1.0,,7.0,3.0,4.0,2.0,6.0,2.0,2.0,14.0,2.0,1.0,,3.0,3.0,,,4.0,1.0,3.0,6.0,,3.0,,8.0,3.0,20,,0.42857142857142855,0.42857142857142855,0.5681818181818182,0.62,0.3181818181818182,31.52173913043478,,,0.05263157894736842,0.07692307692307693,0.06666666666666667,,0.08695652173913043,,0.3181818181818182,0.42857142857142855,0.42857142857142855,,0.3333333333333333,0.5454545454545454,0.42857142857142855,0.4983022727272728,0.46026666666666666,0.12,0.16666666666666666,26.47142857142857,0.25,5.0,6.0,10.0,,,8.0,15.0,,,,2.0,9.0,2.0,,,,0.125,0.125,1.0,,0.5333333333333333,,,0.09090909090909091,0.22727272727272727,0.45454545454545453,0.6,0.6666666666666666,,1.0,,,,,,7.319999999999999,,,,,,2.0,1.0,2.0,5.0,7.0,14.0,2.0,2.0,4.0,1.0,2.0,7.0,0.5,0.3333333333333333,0.6,0.13333333333333333,0.2,0.1,0.4,0.5,0.5,0.21212121212121213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631204,1610612765,Marcus Sasser,Marcus Sasser,1631204,DET,3675.8999999999996,61,28,122,124,52,62.0,14.0,246,1.0,1.0,5.0,13.0,8.0,5.0,14.0,,27.0,128,9.0,6.0,13.0,5.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,,2.0,5.0,1.0,1.0,2.0,,2.0,4.0,1.0,,,,,52,1.0,0.35714285714285715,0.35714285714285715,0.5869565217391305,0.5869565217391305,0.6086956521739131,17.73049645390071,0.5,,0.037037037037037035,0.02564102564102564,0.030303030303030304,,0.029411764705882353,0.043478260869565216,0.5652173913043478,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.6153846153846154,0.782608695652174,0.38461538461538464,0.5336826086956522,0.5319153846153846,,,26.921428571428567,0.4262295081967213,4.0,2.0,5.0,,1.0,6.0,9.0,,1.0,,2.0,9.0,,3.0,3.0,,0.16666666666666666,0.16666666666666666,0.6,,0.6666666666666666,,,0.07692307692307693,0.17391304347826086,0.21739130434782608,0.4,0.5,,0.6,0.5,,,,,5.277777777777778,,,,,,4.0,2.0,4.0,,13.0,10.0,1.0,,1.0,1.0,,13.0,0.5,0.5,0.5,0.1111111111111111,,0.2,1.0,1.0,0.25,0.48148148148148145,2.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.05,0.07407407407407407,0.06382978723404255,0.08333333333333333,0.09090909090909091,0.09090909090909091,0.15384615384615385,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612765,Paul Reed,Paul Reed,1630194,DET,1332.5,22,22,46,46,13,24.0,5.0,92,,,1.0,2.0,1.0,1.0,2.0,,17.0,38,1.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,,11.0,4.0,1.0,,5.0,11.0,2.0,,4.0,2.0,2.0,2.0,,2.0,,,,13,,0.5,0.5,0.6538461538461539,0.6538461538461539,0.15384615384615385,30.909090909090907,0.5,,0.1,0.25,0.19230769230769232,,0.26666666666666666,,0.15384615384615385,0.5,0.5,,0.25,0.7692307692307693,0.5,0.5865230769230769,0.54705,,,25.55,0.2826086956521739,8.0,2.0,3.0,,1.0,7.0,11.0,,1.0,2.0,10.0,,1.0,1.0,,,0.7142857142857143,0.8333333333333334,,,0.6363636363636364,0.2,0.2,0.14285714285714285,0.6153846153846154,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,0.2,,,,0.11764705882352941,3.4090909090909096,1.0,,1.0,1.0,1.0,5.0,1.0,3.0,,2.0,4.0,,1.0,2.0,,,2.0,0.3333333333333333,0.25,0.25,,,,0.625,0.625,0.6,0.11764705882352941,1.0,2.0,,4.0,,4.0,2.0,6.0,2.0,,,0.2222222222222222,0.4444444444444444,0.3333333333333333,,0.4444444444444444,0.4,0.5,0.5,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.25,0.4,0.6,0.3333333333333333,0.47312499999999996,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631105,1610612765,Jalen Duren,Jalen Duren,1631105,DET,944.2,16,-9,31,29,21,17.0,7.0,60,,,,,,,,2.0,10.0,43,,,,,,1.0,1.0,1.0,,3.0,,2.0,3.0,5.0,6.0,,,,,,,,2.0,1.0,4.0,,21,,,,0.8,0.7142857142857143,,18.42105263157895,,1.0,0.2222222222222222,,0.09523809523809523,0.25,,,,,,,,0.8,,0.6144000000000001,0.4634666666666667,,,,0.6774193548387096,4.0,,1.0,,,4.0,5.0,,,3.0,4.0,,,,,,0.5,0.5,,,0.8,0.5,0.5,0.2,0.8,0.2,,,,,,,,,0.3,2.84,2.0,,2.0,,,4.0,2.0,3.0,2.0,6.0,4.0,1.0,,,,,6.0,0.6666666666666666,0.6666666666666666,0.6,0.2,,1.0,1.0,1.0,0.5,0.6,2.0,2.0,,2.0,,,1.0,1.0,,,,0.14285714285714285,,0.06666666666666667,,,,0.6666666666666666,1.0,,1.0,1.0,1.0,,,,,,2.0,0.5,0.5,0.5,1.0,0.6488,1.0,2.0,2.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612765,Tobias Harris,Tobias Harris,202699,DET,941.6,16,7,27,29,7,11.0,2.0,56,,,,,,,,,10.0,32,,,,,1.0,1.0,2.0,1.0,,5.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,7,,,,0.8333333333333334,0.8333333333333334,,20.689655172413794,,,0.16666666666666666,,0.06666666666666667,0.2,,,,,,,,0.16666666666666666,,0.49100000000000005,0.437,,,,0.25925925925925924,1.0,3.0,4.0,,,5.0,6.0,,,,4.0,,1.0,1.0,,,0.4,0.4,,,0.8333333333333334,,,,0.16666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,,,,,,,7.95,,,,,,1.0,,1.0,,,6.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641709,1610612765,Ausar Thompson,Ausar Thompson,1641709,DET,1576.1999999999998,26,16,55,50,19,16.0,8.0,105,,,,,,,,1.0,5.0,52,,,,,1.0,2.0,3.0,2.0,1.0,8.0,4.0,,2.0,6.0,7.0,,,,,1.0,5.0,1.0,3.0,2.0,4.0,1.0,19,1.0,,,0.6666666666666666,0.5,,7.8125,,0.6666666666666666,,0.26666666666666666,0.15384615384615385,,0.3076923076923077,,,,,,,0.3333333333333333,,0.6055666666666667,,0.25,0.25,,0.34545454545454546,1.0,1.0,2.0,,,2.0,3.0,,,,4.0,,,2.0,1.0,,1.0,1.0,,,0.6666666666666666,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,,,,,3.866666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,0.1,0.047619047619047616,,0.125,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641842,1610612765,Ronald Holland II,Ronald Holland II,1641842,DET,739.5,12,14,27,29,26,27.0,1.0,56,,,1.0,2.0,2.0,1.0,2.0,,3.0,15,2.0,,2.0,1.0,,,,,,,4.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,26,,0.5,0.5,0.5,0.5,0.6666666666666666,12.903225806451614,1.0,1.0,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.25,0.5,,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.6666666666666666,0.5,0.4559,0.4559,,,27.3,0.9629629629629629,,,1.0,,,,1.0,,,,,3.0,,1.0,,,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,8.3,,,,,,,,1.0,,3.0,,1.0,,,,,3.0,,0.5,0.5,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,0.5,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
