EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,OffCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,PenaltyFg3Pct,OffAtRimReboundPct,PenaltyArc3Accuracy,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3
1626145,1610612743,Tyus Jones,Tyus Jones,1626145,DEN,1135.6,19.0,1.0,41.0,40,7.0,7.0,5.0,81,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,5.0,39.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,7.0,1.0,0.5,0.5,0.5,0.5,10.869565217391305,0.25,1.0,1.0,0.5,0.5,0.5,0.25,0.25,0.54925,0.2,8.525,0.17073170731707318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,4506.5,75.0,-23.0,145.0,149,28.0,29.0,20.0,294,4.0,5.0,6.0,16.0,12.0,15.0,33.0,12.0,48.0,176.0,2.0,4.0,24.0,3.0,6.0,9.0,2.0,2.0,,24.0,1.0,,5.0,6.0,10.0,,12.0,1.0,4.0,28.0,1.0,0.45454545454545453,0.4090909090909091,0.47959183673469385,0.25,31.137724550898206,0.11363636363636363,0.8,0.8,0.36363636363636365,0.375,0.42857142857142855,0.2727272727272727,0.36363636363636365,0.48369418604651165,0.08333333333333333,11.115151515151513,0.19310344827586207,1.0,2.0,5.0,1.0,2.0,10.0,4.0,2.0,11.0,2.0,1.0,3.0,4.0,6.0,3.0,3.0,10.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,3.0,8.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.2,0.2,0.5,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.14285714285714285,0.25,0.06060606060606061,0.125,0.6666666666666666,0.08333333333333333,0.022727272727272728,0.14705882352941177,0.029411764705882353,0.11428571428571428,0.02564102564102564,0.05,0.038461538461538464,0.125,0.14285714285714285,0.13793103448275862,0.2,0.04,1.0,0.5,0.4166666666666667,0.4166666666666667,0.2,0.022727272727272728,0.22727272727272727,0.2,0.2,0.5,0.2857142857142857,0.5,0.5714285714285714,0.2,0.3558,0.5325142857142857,0.10416666666666667,0.13513513513513514,27.65454545454546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,6970.200000000002,116.0,-26.0,234.0,239,96.0,78.0,31.0,473,10.0,16.0,1.0,4.0,3.0,12.0,23.0,5.0,38.0,284.0,2.0,10.0,8.0,6.0,4.0,10.0,1.0,1.0,1.0,24.0,10.0,3.0,5.0,16.0,6.0,,9.0,1.0,10.0,96.0,1.0,0.5217391304347826,0.4852941176470588,0.5,0.38461538461538464,17.27941176470588,0.47058823529411764,0.625,0.6666666666666666,0.11764705882352941,0.25,0.25,0.08823529411764706,0.7941176470588235,0.5673544117647059,0.2631578947368421,5.2,0.41025641025641024,3.0,7.0,1.0,5.0,3.0,6.0,1.0,3.0,11.0,2.0,4.0,9.0,2.0,16.0,9.0,,6.0,3.0,1.0,3.0,4.0,2.0,1.0,8.0,4.0,13.0,3.0,16.0,,7.0,2.0,2.0,7.0,5.0,,9.0,3.0,1.0,,4.0,,,,,0.6666666666666666,0.7272727272727273,1.0,0.2727272727272727,0.2727272727272727,0.4444444444444444,0.36363636363636365,0.3235294117647059,0.043478260869565216,,0.2222222222222222,0.0851063829787234,0.015151515151515152,0.14814814814814814,0.0425531914893617,0.1188118811881188,0.02654867256637168,0.03333333333333333,0.05405405405405406,0.08695652173913043,0.1111111111111111,0.14583333333333334,0.16666666666666666,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.14705882352941177,0.17647058823529413,0.5,0.5,1.0,0.6363636363636364,0.42857142857142855,0.09090909090909091,0.5,0.52365,0.5898772727272728,0.10810810810810811,0.15384615384615385,24.636363636363637,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,0.5,0.25,0.375,0.0625,0.125,0.06666666666666667,1.0,0.5,0.5,0.25,0.25,0.09090909090909091,0.07894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1642461,1610612743,Spencer Jones,Spencer Jones,1642461,DEN,4400.5,73.0,-20.0,140.0,145,51.0,41.0,17.0,285,1.0,2.0,,,,1.0,2.0,2.0,13.0,167.0,2.0,2.0,,,1.0,1.0,,,,3.0,1.0,,3.0,12.0,1.0,,3.0,,2.0,51.0,,0.5,0.6875,0.7222222222222222,1.0,7.317073170731708,0.25,0.5,0.5,,,,,1.0,0.57454375,0.15384615384615385,2.2,0.36428571428571427,,,,4.0,,2.0,,3.0,6.0,,,,,2.0,9.0,,2.0,,,1.0,,1.0,1.0,3.0,2.0,6.0,3.0,9.0,,1.0,,,3.0,,,3.0,1.0,,,,5.0,3.0,5.0,1.0,1.0,1.0,1.0,0.5,0.5,,,0.75,,,,0.058823529411764705,0.022727272727272728,0.08333333333333333,0.038461538461538464,0.07142857142857142,0.02857142857142857,,0.045454545454545456,0.06666666666666667,,0.09375,,,0.2,1.0,,,,0.5,0.25,,,,,,,,0.4929,,0.1111111111111111,,23.916666666666668,,,1.0,,,,1.0,,3.0,,1.0,2.0,3.0,,1.0,,1.5,1.5,,1.0,0.08333333333333333,,,,1.0,,,0.23076923076923078,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.1,0.75,0.75,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,True,,,,
202685,1610612743,Jonas Valančiūnas,Jonas Valančiūnas,202685,DEN,1317.0,22.0,-5.0,43.0,42,3.0,3.0,6.0,85,1.0,2.0,3.0,4.0,1.0,5.0,7.0,1.0,11.0,54.0,,,2.0,1.0,,1.0,,,,2.0,,,5.0,9.0,7.0,,2.0,,,3.0,,0.7142857142857143,0.7142857142857143,0.6875,,24.0,0.2857142857142857,0.5,0.5,0.5714285714285714,0.75,0.75,0.14285714285714285,0.2857142857142857,0.4692,,6.871428571428572,0.06976744186046512,,,1.0,,,,,,,2.0,,,,8.0,,,,,,,1.0,2.0,1.0,2.0,3.0,5.0,3.0,8.0,,,1.0,,3.0,,1.0,4.0,,,,1.0,1.0,,1.0,1.0,0.8,1.0,,,,,,,,,0.25,0.3,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.3125,0.15,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,,1.0,,1.0,1.0,1.0,,,,,,,,,,0.4151,,0.125,0.125,,1.0,2.0,,,,1.0,,,2.0,2.0,,,2.0,2.0,,0.5,0.5,0.5,,,,1.0,1.0,0.5,,,,0.18181818181818182,,,,,,,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,,True,,,,
203999,1610612743,Nikola Jokić,Nikola Jokić,203999,DEN,4344.800000000001,72.0,-18.0,150.0,151,91.0,69.0,22.0,301,6.0,10.0,5.0,13.0,3.0,11.0,26.0,12.0,40.0,180.0,10.0,26.0,14.0,13.0,7.0,20.0,1.0,1.0,1.0,47.0,1.0,,6.0,8.0,7.0,,13.0,4.0,26.0,91.0,4.0,0.4230769230769231,0.3888888888888889,0.47619047619047616,0.52,26.55367231638418,0.2777777777777778,0.6,0.6,0.3611111111111111,0.38461538461538464,0.4166666666666667,0.08333333333333333,0.5555555555555556,0.49875416666666655,0.65,6.315384615384615,0.6066666666666667,3.0,5.0,,2.0,2.0,8.0,6.0,2.0,10.0,8.0,5.0,13.0,7.0,8.0,6.0,,8.0,2.0,1.0,6.0,11.0,2.0,3.0,6.0,6.0,13.0,5.0,18.0,2.0,1.0,4.0,3.0,1.0,,1.0,5.0,3.0,,,1.0,,,,,0.36363636363636365,0.4444444444444444,1.0,0.2,0.2,0.38461538461538464,0.4,0.2777777777777778,0.038461538461538464,0.07692307692307693,0.8,0.25,0.07142857142857142,0.16216216216216217,0.0625,0.19672131147540983,0.06756756756756757,0.05,0.041666666666666664,0.23076923076923078,0.2,0.17142857142857143,,0.09090909090909091,,0.3333333333333333,,,,0.05555555555555555,0.2222222222222222,0.25,0.25,1.0,0.25,0.6,0.3,0.25,0.4473416666666667,0.48463,0.05263157894736842,0.037037037037037035,24.440000000000005,3.0,4.0,1.0,1.0,,4.0,1.0,4.0,12.0,4.0,1.0,,,1.0,1.0,0.5,0.4444444444444444,0.5454545454545454,,0.25,0.3333333333333333,0.4,0.4444444444444444,0.75,0.1111111111111111,,0.05,0.3,,,,,1.0,,,,,,,,,,,0.09090909090909091,,0.125,2.0,2.0,1.0,0.2857142857142857,0.13333333333333333,0.3333333333333333,,,,True,,,,
1629661,1610612743,Cameron Johnson,Cameron Johnson,1629661,DEN,3197.6,53.0,-10.0,113.0,113,61.0,51.0,12.0,226,6.0,8.0,,1.0,,6.0,9.0,4.0,28.0,140.0,4.0,23.0,6.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,6.0,5.0,1.0,7.0,1.0,23.0,61.0,1.0,0.6666666666666666,0.7058823529411765,0.7,0.8214285714285714,17.05426356589147,0.47058823529411764,0.75,0.75,0.058823529411764705,,,,0.9411764705882353,0.6218529411764706,0.8214285714285714,2.3333333333333335,0.5398230088495575,5.0,6.0,,1.0,4.0,7.0,4.0,4.0,8.0,,5.0,7.0,5.0,6.0,12.0,,7.0,4.0,,,,1.0,,1.0,3.0,4.0,1.0,5.0,,1.0,,,2.0,,,2.0,2.0,1.0,,3.0,,,,,0.5,0.5,1.0,0.5,0.5,0.7142857142857143,0.7916666666666666,0.47058823529411764,,,,0.14285714285714285,,0.043478260869565216,0.047619047619047616,0.09090909090909091,0.022222222222222223,,0.058823529411764705,0.16666666666666666,0.3333333333333333,0.045454545454545456,,,,0.5,,,,0.058823529411764705,0.4117647058823529,0.5714285714285714,0.5714285714285714,1.0,0.5,0.8333333333333334,0.3333333333333333,0.5714285714285714,0.59175,0.6432625,0.15789473684210525,0.2727272727272727,25.287499999999998,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,0.6,,0.75,,,,True,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,692.5,12.0,7.0,24.0,25,7.0,8.0,4.0,49,,,1.0,1.0,,1.0,1.0,3.0,8.0,23.0,,,2.0,1.0,,1.0,,,1.0,2.0,1.0,,2.0,2.0,3.0,,4.0,,,7.0,,1.0,1.25,1.0,,14.285714285714285,,,,0.5,1.0,1.0,,0.5,0.525675,,7.2,0.2916666666666667,,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,1.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,0.5,,,,0.3333333333333333,,0.125,,0.18181818181818182,,,,,,,0.5,,,,,,,0.5,,,,,,,,,0.525675,,0.5,0.6666666666666666,23.3,,,1.0,,,1.0,1.0,,5.0,,,,,1.0,,1.0,1.25,1.25,,,1.0,,,,0.5,,,0.625,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,
203501,1610612743,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DEN,4519.4,75.0,-9.0,154.0,155,85.0,55.0,19.0,309,5.0,6.0,2.0,5.0,3.0,7.0,14.0,13.0,48.0,186.0,9.0,30.0,6.0,3.0,,3.0,,,,6.0,2.0,,4.0,7.0,11.0,,18.0,2.0,30.0,85.0,2.0,0.5,0.5645161290322581,0.631578947368421,0.6818181818181818,22.598870056497177,0.1935483870967742,0.8333333333333334,0.8333333333333334,0.16129032258064516,0.4,0.4,0.0967741935483871,0.7419354838709677,0.5233612903225805,0.625,7.271428571428571,0.551948051948052,5.0,5.0,,1.0,6.0,16.0,8.0,7.0,17.0,5.0,6.0,9.0,8.0,8.0,15.0,6.0,16.0,6.0,,,3.0,1.0,3.0,6.0,3.0,9.0,5.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,4.0,1.0,,1.0,,0.5714285714285714,0.8,0.7142857142857143,0.4117647058823529,0.4117647058823529,0.6666666666666666,0.6176470588235294,0.5483870967741935,,,0.5,0.10344827586206896,0.07142857142857142,0.16216216216216217,0.03333333333333333,0.13636363636363635,0.05555555555555555,0.10526315789473684,,0.07142857142857142,,0.16666666666666666,,0.11764705882352941,,0.6,,,,0.03225806451612903,0.5161290322580645,0.375,0.375,0.6666666666666666,0.29411764705882354,1.0,0.47058823529411764,0.375,0.46349999999999997,0.5500205882352942,0.19444444444444445,0.23529411764705882,25.50588235294118,2.0,2.0,,,2.0,3.0,2.0,,6.0,4.0,,,,,1.0,0.6,0.42857142857142855,0.42857142857142855,,,0.2,0.5,0.2857142857142857,1.0,,0.2857142857142857,,0.125,1.0,,,1.0,3.0,,1.0,,0.2,,1.0,1.0,1.0,,,0.15789473684210525,,0.3333333333333333,3.0,3.0,,0.375,0.08333333333333333,0.375,1.0,1.0,0.5,True,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,1580.0,26.0,-12.0,51.0,55,25.0,24.0,9.0,106,4.0,6.0,,1.0,,4.0,7.0,3.0,11.0,71.0,,4.0,2.0,,,,,,,,1.0,,2.0,3.0,3.0,,4.0,,4.0,25.0,,0.5714285714285714,0.5714285714285714,0.6111111111111112,0.4,14.0625,0.8571428571428571,0.6666666666666666,1.0,0.14285714285714285,,,,0.8571428571428571,0.6337714285714285,0.36363636363636365,2.457142857142857,0.49019607843137253,2.0,4.0,,,,,,,,,2.0,5.0,,6.0,,,,,2.0,,,1.0,,2.0,1.0,3.0,1.0,4.0,,1.0,,,,,,,,,,2.0,1.0,,1.0,1.0,0.75,0.75,,,,0.4,0.4,,0.2857142857142857,,,0.1111111111111111,,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.038461538461538464,,,0.2,,0.25,,,1.0,0.75,,,,,,,,,0.8,0.5,,,,0.6022399999999999,0.2222222222222222,0.2222222222222222,,,,,,,,,2.0,2.0,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,0.18181818181818182,,,,,,,1.0,,,,,,,,,,,0.2,,,,,,,,,,True,,,,
