EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChancePoints,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,LongMidRangeAssists,Travels,SecondChanceFg3Pct,LongMidRangePctBlocked,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Charge Fouls Drawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedCorner3,Charge Fouls,SecondChanceAtRimPctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct
1627742,1610612761,Brandon Ingram,Brandon Ingram,1627742,TOR,4910.0,82.0,-19.0,174.0,173,46.0,33.0,17.0,347,4.0,4.0,12.0,4.0,8.0,1.0,1.0,3.0,10.0,4.0,2.0,4.0,8.0,24.0,3.0,11.0,7.0,32.0,189.0,1.0,5.0,2.0,5.0,2.0,4.0,3.0,13.0,4.0,12.0,9.0,10.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,2.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,4.0,8.0,1.0,10.0,1.0,10.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,13.0,46.0,1.0,1.0,0.25,0.25,1.0,0.2727272727272727,0.5,0.2727272727272727,0.3333333333333333,0.4,0.35714285714285715,0.5555555555555556,0.4,0.5909090909090909,0.3142857142857143,0.041666666666666664,0.25,23.83419689119171,0.5,0.03333333333333333,0.12195121951219512,0.05405405405405406,0.08450704225352113,0.02531645569620253,0.038461538461538464,0.09090909090909091,0.08333333333333333,0.125,0.1111111111111111,1.0,0.11428571428571428,0.34285714285714286,0.3333333333333333,0.3333333333333333,0.25,0.22857142857142856,0.5,0.5,0.25,0.02857142857142857,0.2857142857142857,0.3,0.3,1.0,0.16666666666666666,0.6666666666666666,0.4444444444444444,0.5,0.42857142857142855,0.3,0.5073728571428572,0.571425,0.4805833333333333,0.10256410256410256,0.14285714285714285,0.40625,11.441666666666668,25.681818181818183,0.26436781609195403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,5422.9,90.0,-16.0,193.0,195,27.0,30.0,21.0,388,15.0,2.0,7.0,,,,,,,,,,13.0,22.0,,,6.0,32.0,216.0,4.0,,1.0,2.0,,,,2.0,22.0,4.0,,,,2.0,1.0,5.0,6.0,5.0,,1.0,,17.0,2.0,7.0,9.0,19.0,9.0,28.0,5.0,4.0,3.0,1.0,2.0,,2.0,,5.0,2.0,15.0,15.0,,7.0,,10.0,5.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,27.0,,1.0,0.8461538461538461,0.8461538461538461,,,,,0.5909090909090909,0.5,0.5909090909090909,0.5,0.6153846153846154,0.3333333333333333,,0.09090909090909091,0.06666666666666667,14.09090909090909,0.6,0.2,0.14893617021276595,0.045454545454545456,0.17391304347826086,0.09473684210526316,0.029411764705882353,0.1,0.21739130434782608,0.0967741935483871,0.25,0.8,0.6818181818181818,0.3181818181818182,0.2857142857142857,0.3333333333333333,1.0,,,,,,,,,,,,,,0.6818181818181818,,0.6296954545454546,0.6199250000000001,0.6449,0.2,0.2,0.0625,3.436363636363636,,0.13989637305699482,11.0,1.0,4.0,1.0,1.0,1.0,2.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25,0.25,0.2,0.14285714285714285,0.3333333333333333,0.13725490196078433,0.35294117647058826,0.037037037037037035,0.21052631578947367,0.2857142857142857,0.7333333333333333,0.7857142857142857,0.8181818181818182,1.0,0.25,0.5,1.0,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,10771.6,180.0,-27.0,363.0,365,80.0,103.0,46.0,728,29.0,8.0,27.0,,1.0,4.0,2.0,7.0,27.0,5.0,3.0,7.0,25.0,57.0,10.0,31.0,17.0,97.0,411.0,6.0,7.0,7.0,16.0,3.0,7.0,3.0,26.0,18.0,32.0,27.0,27.0,7.0,7.0,12.0,11.0,23.0,9.0,2.0,9.0,2.0,57.0,3.0,10.0,11.0,27.0,10.0,37.0,6.0,4.0,11.0,6.0,5.0,1.0,5.0,,16.0,4.0,7.0,14.0,2.0,18.0,1.0,25.0,14.0,,,,,,,26.0,80.0,,,0.36,0.391304347826087,0.9,0.3225806451612903,0.42857142857142855,0.3225806451612903,0.43859649122807015,0.4375,0.45454545454545453,0.5,0.4898989898989899,0.52,0.3522727272727273,0.12280701754385964,0.1724137931034483,27.38095238095238,0.6875,0.14473684210526316,0.11363636363636363,0.036585365853658534,0.12804878048780488,0.05434782608695652,0.01694915254237288,0.08695652173913043,0.1,0.125,0.08333333333333333,,0.32954545454545453,0.3068181818181818,0.2962962962962963,0.3076923076923077,0.375,0.011363636363636364,,,,0.045454545454545456,0.3068181818181818,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.15384615384615385,0.38461538461538464,0.30434782608695654,0.42857142857142855,0.6818181818181818,0.25925925925925924,0.5597494318181818,0.5265857142857143,0.573154347826087,0.1414141414141414,0.20588235294117646,0.26804123711340205,5.463157894736843,26.180645161290318,0.22038567493112948,17.0,1.0,4.0,6.0,11.0,2.0,20.0,7.0,6.0,2.0,2.0,1.0,1.0,,3.0,,0.3333333333333333,0.6153846153846154,0.625,0.037037037037037035,0.375,0.06862745098039216,0.06818181818181818,0.08333333333333333,0.24,0.045454545454545456,0.5862068965517241,0.7083333333333334,0.35294117647058826,0.3076923076923077,0.25,0.4782608695652174,0.5454545454545454,0.20618556701030927,3.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,0.5714285714285714,1.0,0.09090909090909091,0.75,0.75,1.0,1.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,True,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,10479.3,175.0,-44.0,352.0,359,94.0,104.0,40.0,711,28.0,11.0,23.0,5.0,12.0,,,2.0,13.0,2.0,1.0,2.0,34.0,63.0,2.0,13.0,34.0,108.0,404.0,3.0,2.0,10.0,18.0,1.0,2.0,13.0,36.0,26.0,42.0,6.0,13.0,2.0,2.0,22.0,10.0,32.0,9.0,1.0,14.0,7.0,74.0,2.0,14.0,7.0,25.0,7.0,32.0,6.0,4.0,9.0,5.0,5.0,1.0,4.0,,14.0,4.0,5.0,14.0,2.0,28.0,,44.0,19.0,5.0,5.0,1.0,4.0,7.0,2.0,36.0,94.0,2.0,4.0,0.38235294117647056,0.40625,1.0,0.15384615384615385,0.5,0.15384615384615385,0.5396825396825397,0.5555555555555556,0.4868421052631579,0.575,0.5625,0.6428571428571429,0.17105263157894737,0.031746031746031744,0.07142857142857142,27.295285359801486,0.6428571428571429,0.0958904109589041,0.15053763440860216,0.0273972602739726,0.12650602409638553,0.04046242774566474,0.03636363636363636,,0.047619047619047616,0.15151515151515152,0.14814814814814814,0.2857142857142857,0.3684210526315789,0.3026315789473684,0.4782608695652174,0.4782608695652174,0.36363636363636365,0.15789473684210525,0.4166666666666667,0.4166666666666667,0.2,,0.17105263157894737,0.15384615384615385,0.15384615384615385,1.0,,0.4,0.1,0.5,0.5394736842105263,0.15384615384615385,0.5501526315789473,0.6311,0.5837950000000001,0.2087912087912088,0.24358974358974358,0.3333333333333333,7.761904761904761,25.684615384615388,0.26704545454545453,18.0,2.0,3.0,7.0,11.0,2.0,12.0,5.0,4.0,4.0,2.0,2.0,,1.0,4.0,,0.6666666666666666,0.4,0.6,,0.2857142857142857,0.05,0.10810810810810811,0.019230769230769232,,0.10810810810810811,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.6,0.6666666666666666,0.55,0.6363636363636364,0.1111111111111111,,,,,8.0,,4.0,1.0,,,,0.5,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,True,,,,,
1642266,1610612761,Ja'Kobe Walter,Ja'Kobe Walter,1642266,TOR,13463.3,224.0,-49.0,457.0,463,124.0,132.0,55.0,920,10.0,2.0,5.0,,,20.0,1.0,10.0,32.0,,1.0,4.0,8.0,15.0,17.0,52.0,11.0,78.0,522.0,2.0,1.0,1.0,2.0,3.0,9.0,4.0,15.0,12.0,4.0,51.0,32.0,10.0,1.0,9.0,1.0,10.0,,1.0,7.0,1.0,21.0,2.0,13.0,7.0,20.0,2.0,22.0,14.0,6.0,3.0,3.0,1.0,,,,4.0,,10.0,20.0,,10.0,1.0,12.0,5.0,2.0,2.0,,1.0,2.0,1.0,15.0,124.0,3.0,1.0,0.75,0.75,1.0,0.3269230769230769,0.3333333333333333,0.3269230769230769,0.5333333333333333,0.5,0.5,0.5,0.5416666666666666,0.5769230769230769,0.7761194029850746,0.06666666666666667,0.1,14.50381679389313,0.75,0.07692307692307693,0.11304347826086956,0.02040816326530612,0.0970873786407767,0.008849557522123894,,0.07692307692307693,0.0392156862745098,0.13414634146341464,0.06060606060606061,0.5,0.14925373134328357,0.07462686567164178,0.4,0.4,0.5,,,,,0.29850746268656714,0.47761194029850745,0.3125,0.3225806451612903,1.0,0.3333333333333333,,0.36363636363636365,0.25,0.9253731343283582,0.3125,0.5770574626865671,0.4183,0.6134318181818182,0.07142857142857142,0.2777777777777778,0.19230769230769232,4.266666666666667,25.407692307692308,0.2713347921225383,6.0,,,1.0,2.0,1.0,2.0,,,1.0,8.0,1.0,,1.0,2.0,,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.13793103448275862,0.02564102564102564,0.6,0.6666666666666666,0.8333333333333334,,,0.18181818181818182,0.5,0.02564102564102564,7.0,,,,,,,1.0,,,,0.09090909090909091,0.35,0.35,1.0,,,,,,,,2.0,5.0,1.0,1.0,1.0,0.019230769230769232,0.03125,0.45454545454545453,0.4,,,,True,,,,,
1642347,1610612761,Jamal Shead,Jamal Shead,1642347,TOR,7452.8,124.0,-21.0,251.0,249,80.0,92.0,32.0,500,6.0,2.0,7.0,,2.0,8.0,3.0,7.0,16.0,1.0,1.0,4.0,5.0,15.0,8.0,24.0,3.0,37.0,271.0,3.0,4.0,,3.0,1.0,6.0,,3.0,4.0,6.0,24.0,16.0,7.0,1.0,15.0,8.0,23.0,4.0,4.0,10.0,4.0,54.0,,4.0,1.0,6.0,3.0,9.0,6.0,3.0,5.0,5.0,4.0,3.0,,,9.0,1.0,3.0,10.0,1.0,8.0,4.0,6.0,4.0,,,,,1.0,1.0,3.0,80.0,2.0,,0.4,0.5,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.4358974358974359,0.16666666666666666,0.45121951219512196,0.16666666666666666,0.6153846153846154,0.06666666666666667,0.16666666666666666,17.36111111111111,0.5555555555555556,0.020833333333333332,0.0625,,0.044642857142857144,0.023255813953488372,,,,0.0625,0.0625,1.0,0.15384615384615385,0.1794871794871795,0.2857142857142857,0.2857142857142857,0.5,0.05128205128205128,,,,0.20512820512820512,0.41025641025641024,0.4375,0.4375,1.0,0.42857142857142855,0.14285714285714285,0.4444444444444444,0.25,0.7692307692307693,0.4375,0.5288076923076924,0.48980999999999997,0.5062944444444445,0.0975609756097561,0.23529411764705882,0.08108108108108109,7.14,25.29583333333333,0.3187250996015936,3.0,1.0,2.0,,,2.0,4.0,3.0,1.0,2.0,3.0,,1.0,,2.0,,0.6666666666666666,0.2857142857142857,0.2857142857142857,,0.09090909090909091,0.04477611940298507,0.041666666666666664,0.05263157894736842,0.07142857142857142,0.08333333333333333,0.5,0.6,0.3333333333333333,0.2857142857142857,0.5,,,0.10810810810810811,1.0,,,,,,2.0,1.0,,,,,0.125,0.125,1.0,,,,,1.0,1.0,,,2.0,,,,,,0.2222222222222222,,1.0,,,True,,,,,
1642867,1610612761,Collin Murray-Boyles,Collin Murray-Boyles,1642867,TOR,7613.8,127.0,-30.0,248.0,251,84.0,87.0,30.0,499,20.0,6.0,13.0,3.0,3.0,1.0,,,1.0,,,,24.0,36.0,,2.0,7.0,55.0,284.0,5.0,,11.0,16.0,,1.0,3.0,25.0,44.0,4.0,,1.0,,4.0,5.0,3.0,8.0,3.0,,3.0,1.0,19.0,4.0,7.0,10.0,17.0,10.0,27.0,9.0,6.0,4.0,2.0,7.0,1.0,2.0,,11.0,6.0,6.0,13.0,3.0,7.0,,9.0,3.0,2.0,5.0,1.0,4.0,5.0,2.0,25.0,84.0,1.0,1.0,0.9166666666666666,0.9565217391304348,,,,,0.6666666666666666,0.6875,0.631578947368421,0.6470588235294118,0.6547619047619048,0.6944444444444444,0.05263157894736842,0.1111111111111111,0.05,18.661971830985916,0.36363636363636365,0.2127659574468085,0.10294117647058823,0.08163265306122448,0.14782608695652175,0.08333333333333333,0.08571428571428572,0.07142857142857142,0.13333333333333333,0.09803921568627451,0.11764705882352941,0.4,0.5263157894736842,0.34210526315789475,0.46153846153846156,0.6,0.8333333333333334,0.07894736842105263,1.0,1.0,1.0,0.02631578947368421,0.02631578947368421,,,,,,,,0.5789473684210527,,0.614428947368421,0.58194,0.6699941176470589,0.075,0.07894736842105263,0.45454545454545453,5.288888888888888,24.75,0.3387096774193548,15.0,2.0,3.0,9.0,11.0,3.0,8.0,6.0,,1.0,3.0,2.0,3.0,1.0,1.0,,0.6,0.6,0.6666666666666666,0.23076923076923078,,0.08450704225352113,0.0625,0.11428571428571428,0.5555555555555556,0.1111111111111111,0.75,0.7894736842105263,0.9333333333333333,0.6,0.6666666666666666,0.6470588235294118,0.8181818181818182,0.14545454545454545,,,,,2.0,,2.0,1.0,,,,0.125,,,,,,,,,,,,1.0,,,,,,0.058823529411764705,,,1.0,0.5,True,,,,,
1630572,1610612761,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,TOR,3375.7000000000003,56.0,-11.0,115.0,120,46.0,47.0,18.0,235,10.0,,3.0,,,,,1.0,5.0,1.0,,3.0,5.0,13.0,1.0,5.0,2.0,15.0,144.0,4.0,1.0,1.0,5.0,,3.0,,2.0,8.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,5.0,,1.0,2.0,2.0,11.0,2.0,3.0,8.0,12.0,9.0,21.0,4.0,3.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,5.0,1.0,5.0,,4.0,2.0,,1.0,,1.0,1.0,,2.0,46.0,1.0,,0.8,0.8,1.0,0.2,,0.2,0.38461538461538464,0.2,0.3611111111111111,0.125,0.375,0.125,0.2777777777777778,0.15384615384615385,0.1,16.176470588235293,0.5,0.42105263157894735,0.10714285714285714,0.10526315789473684,0.23404255319148937,0.15517241379310345,0.06666666666666667,0.25,0.38461538461538464,0.05555555555555555,0.2,,0.5555555555555556,0.16666666666666666,,,,,,,,,0.2777777777777778,0.2,0.2,1.0,,0.2,0.375,,0.8333333333333334,0.2,0.5999941176470588,0.56107,0.5719928571428572,0.1,0.13333333333333333,0.13333333333333333,2.376923076923077,28.0,0.4,5.0,1.0,4.0,1.0,3.0,1.0,5.0,7.0,1.0,,1.0,,,1.0,,,0.25,0.5,0.5,0.3333333333333333,0.2,0.1794871794871795,0.10526315789473684,0.2777777777777778,0.25,,0.5,0.5555555555555556,0.8,0.8,0.25,0.375,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,True,,,,,
1630639,1610612761,A.J. Lawson,A.J. Lawson,1630639,TOR,1727.6999999999998,29.0,-5.0,60.0,61,25.0,11.0,8.0,121,5.0,,1.0,,,4.0,1.0,1.0,2.0,,,1.0,1.0,6.0,1.0,6.0,2.0,7.0,75.0,,1.0,1.0,3.0,,1.0,,2.0,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,4.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,2.0,,2.0,25.0,,,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.20833333333333334,0.25,0.2692307692307692,0.25,0.5,0.16666666666666666,0.2,20.28985507246377,,,0.07142857142857142,,0.041666666666666664,,,,,,0.25,,0.4166666666666667,0.08333333333333333,,,,,,,,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,1.0,,0.25,,0.9166666666666666,0.5,0.601325,0.5343,0.6764375,0.07692307692307693,0.14285714285714285,0.2857142857142857,3.25,24.116666666666664,0.4166666666666667,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,1.0,,,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,True,,,,,
1642419,1610612761,Jamison Battle,Jamison Battle,1642419,TOR,2099.3999999999996,35.0,-23.0,72.0,77,14.0,21.0,8.0,149,3.0,2.0,2.0,,,,,2.0,3.0,1.0,,1.0,3.0,5.0,2.0,3.0,,12.0,94.0,1.0,1.0,,,,1.0,,,6.0,,6.0,3.0,2.0,,,,,,,,,,1.0,1.0,3.0,4.0,1.0,5.0,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,14.0,1.0,,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6,,0.75,,0.75,,0.375,,,9.63855421686747,,0.1875,0.058823529411764705,0.07142857142857142,0.12121212121212122,0.024390243902439025,0.08333333333333333,,0.2222222222222222,,0.1111111111111111,,0.375,0.25,1.0,1.0,1.0,,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,,0.5,1.0,,0.75,0.6666666666666666,0.58945,0.58185,0.58185,,,,5.0,25.099999999999998,0.19444444444444445,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,
