EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,Offensive Fouls,PenaltyCorner3Accuracy,Fg3aBlocked,Travels,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,on
1628368,1610612759,De'Aaron Fox,De'Aaron Fox,1628368,SAS,31327.699999999997,522,113.0,1060,1055,391,318,128.0,2115,26.0,49.0,1.0,3.0,14.0,21.0,36.0,85.0,9.0,23.0,6.0,22.0,2.0,3.0,4.0,16.0,54.0,1.0,7.0,8.0,22.0,71.0,157.0,22.0,76.0,36.0,244.0,1107.0,3.0,13.0,3.0,10.0,1.0,16.0,31.0,66.0,8.0,26.0,14.0,100.0,40.0,102.0,48.0,18.0,4.0,54.0,16.0,16.0,56.0,39.0,95.0,30.0,9.0,43.0,10.0,3.0,229.0,4.0,7.0,20.0,30.0,1.0,51.0,11.0,62.0,3.0,19.0,7.0,12.0,23.0,8.0,13.0,13.0,2.0,10.0,1.0,36.0,1.0,14.0,18.0,49.0,1.0,4.0,40.0,2.0,3.0,46.0,6.0,23.0,3.0,8.0,1.0,1.0,6.0,2.0,9.0,4.0,100.0,388,6.0,3.0,0.28169014084507044,0.2898550724637681,0.7272727272727273,0.2894736842105263,0.3,0.3076923076923077,0.2894736842105263,0.45222929936305734,0.23076923076923078,0.4696969696969697,0.44635193133047213,0.32608695652173914,0.4673913043478261,0.48221343873517786,0.34782608695652173,0.49504950495049505,0.3261802575107296,0.10191082802547771,0.14285714285714285,0.10588235294117647,23.923841059602648,0.6388888888888888,0.037037037037037035,0.09146341463414634,0.025,0.08771929824561403,0.0163265306122449,0.08992805755395683,0.02095238095238095,0.0392156862745098,0.016260162601626018,0.01818181818181818,0.017543859649122806,0.013513513513513514,0.1111111111111111,0.058394160583941604,0.12307692307692308,0.05128205128205128,0.16666666666666666,0.024390243902439025,0.4444444444444444,0.21030042918454936,0.5306122448979592,0.6190476190476191,0.34615384615384615,0.3648068669527897,0.4235294117647059,0.47368421052631576,0.2222222222222222,0.09871244635193133,0.391304347826087,0.391304347826087,0.3333333333333333,0.0944206008583691,0.2727272727272727,0.2727272727272727,1.0,0.2317596566523605,0.2962962962962963,0.2962962962962963,0.625,0.13043478260869565,0.3333333333333333,0.13043478260869565,0.6666666666666666,1.0,0.30434782608695654,0.14285714285714285,0.22826086956521738,0.6666666666666666,0.043478260869565216,0.2391304347826087,0.36363636363636365,0.5364806866952789,0.2962962962962963,0.5263757510729613,0.491346875,0.5178255434782609,0.092,0.13218390804597702,0.06557377049180328,0.4098360655737705,7.59936305732484,25.389473684210525,0.36886792452830186,,,,,,,,,,,,,,,,,,,,,,,True
1628436,1610612759,Luke Kornet,Luke Kornet,1628436,SAS,14014.8,234,-29.0,489,502,196,149,64.0,991,22.0,38.0,4.0,16.0,6.0,11.0,2.0,6.0,,,1.0,1.0,,,1.0,,,,,,,24.0,44.0,1.0,1.0,10.0,61.0,572.0,5.0,17.0,,,2.0,12.0,6.0,12.0,1.0,1.0,2.0,17.0,40.0,8.0,3.0,,6.0,,,5.0,8.0,6.0,14.0,5.0,1.0,2.0,4.0,2.0,34.0,11.0,18.0,10.0,25.0,6.0,41.0,29.0,70.0,1.0,12.0,9.0,3.0,6.0,2.0,5.0,4.0,,1.0,,10.0,2.0,3.0,25.0,37.0,,4.0,18.0,5.0,,14.0,2.0,7.0,1.0,12.0,,,8.0,4.0,12.0,7.0,17.0,196,1.0,1.0,0.8333333333333334,0.9523809523809523,1.0,1.0,,1.0,1.0,0.5454545454545454,0.29411764705882354,0.5,0.5666666666666667,0.29411764705882354,0.5769230769230769,0.5980392156862745,0.3157894736842105,0.6071428571428571,0.022222222222222223,0.11363636363636363,0.13157894736842105,,10.758377425044092,0.6,0.3,0.17123287671232876,0.12080536912751678,0.09345794392523364,0.11702127659574468,0.1383399209486166,0.11934156378600823,0.125,0.1076923076923077,0.14285714285714285,0.140625,0.06666666666666667,0.16176470588235295,0.16666666666666666,0.2222222222222222,0.10975609756097561,0.04,0.06666666666666667,0.5833333333333334,0.8444444444444444,0.5789473684210527,0.6666666666666666,0.8181818181818182,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,0.022222222222222223,1.0,1.0,1.0,,,,,0.9411764705882353,0.25,,,,,,0.8461538461538461,0.5454545454545454,0.07692307692307693,,,0.8666666666666667,,0.65932,0.5772583333333333,0.6944230769230769,0.14,0.14285714285714285,0.19672131147540983,0.2786885245901639,1.968181818181818,23.4,0.40081799591002043,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,15052.8,251,14.0,506,509,200,169,76.0,1015,25.0,52.0,5.0,11.0,9.0,22.0,5.0,16.0,,1.0,5.0,12.0,,,2.0,4.0,15.0,1.0,3.0,2.0,7.0,30.0,69.0,9.0,27.0,18.0,105.0,555.0,5.0,12.0,1.0,3.0,1.0,14.0,11.0,28.0,2.0,9.0,12.0,40.0,40.0,20.0,27.0,,10.0,15.0,4.0,5.0,6.0,6.0,12.0,4.0,2.0,2.0,3.0,1.0,30.0,10.0,12.0,15.0,13.0,3.0,31.0,22.0,53.0,10.0,13.0,6.0,7.0,5.0,2.0,1.0,9.0,1.0,4.0,,14.0,3.0,7.0,15.0,36.0,1.0,7.0,22.0,2.0,,31.0,3.0,15.0,2.0,,,,,,,,40.0,200,5.0,2.0,0.6666666666666666,0.8,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.43478260869565216,0.4166666666666667,0.39285714285714285,0.453125,0.43333333333333335,0.3783783783783784,0.4772727272727273,0.4375,0.4444444444444444,0.28125,0.07246376811594203,0.09615384615384616,,20.735785953177256,0.35714285714285715,0.16666666666666666,0.08024691358024691,0.08,0.14423076923076922,0.09259259259259259,0.10526315789473684,0.08527131782945736,0.12162162162162163,0.057692307692307696,,0.08,0.12121212121212122,0.1320754716981132,0.03896103896103896,0.09375,0.1388888888888889,0.15625,0.19607843137254902,,0.5416666666666666,0.4807692307692308,0.5319148936170213,0.6,0.16666666666666666,0.3125,0.3125,1.0,0.010416666666666666,,,,0.125,0.4166666666666667,0.4166666666666667,1.0,0.15625,0.26666666666666666,0.2857142857142857,1.0,0.7333333333333333,0.45454545454545453,,,,0.2,0.3333333333333333,0.5945945945945946,0.4090909090909091,0.05405405405405406,0.1891891891891892,0.2857142857142857,0.8229166666666666,0.26666666666666666,0.6154942708333332,0.5875227272727273,0.614522972972973,0.1388888888888889,0.18518518518518517,0.13333333333333333,0.38095238095238093,2.6130434782608702,24.54814814814815,0.3952569169960474,,2.0,,1.0,1.0,1.0,0.037037037037037035,0.06666666666666667,1.0,,,,,,,,,,,,,,True
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,48048.0,801,141.0,1631,1635,570,448,203.0,3266,18.0,27.0,5.0,5.0,7.0,9.0,14.0,30.0,17.0,38.0,16.0,51.0,1.0,3.0,17.0,40.0,97.0,5.0,9.0,9.0,28.0,49.0,95.0,56.0,148.0,32.0,298.0,1722.0,9.0,12.0,6.0,12.0,2.0,38.0,21.0,40.0,13.0,45.0,13.0,94.0,60.0,38.0,165.0,3.0,8.0,97.0,40.0,1.0,37.0,25.0,62.0,18.0,7.0,24.0,7.0,6.0,149.0,13.0,6.0,50.0,45.0,8.0,103.0,19.0,122.0,4.0,29.0,21.0,8.0,15.0,1.0,7.0,7.0,1.0,8.0,,22.0,1.0,9.0,21.0,46.0,1.0,2.0,27.0,3.0,1.0,39.0,1.0,9.0,5.0,13.0,4.0,2.0,9.0,3.0,17.0,7.0,94.0,567,6.0,4.0,0.6122448979591837,0.6666666666666666,0.9821428571428571,0.3783783783783784,0.5,0.28888888888888886,0.3783783783783784,0.5157894736842106,0.75,0.525,0.5473251028806584,0.75,0.4764705882352941,0.5758754863813229,0.7916666666666666,0.510989010989011,0.6090534979423868,0.010526315789473684,,,14.95176848874598,0.6818181818181818,0.16666666666666666,0.09183673469387756,0.014492753623188406,0.13262599469496023,0.03523035230352303,0.10957324106113034,0.024265644955300127,0.017543859649122806,0.011904761904761904,0.013333333333333334,0.050387596899224806,,0.058823529411764705,0.1,0.13978494623655913,0.13409961685823754,0.12931034482758622,0.02962962962962963,0.4117647058823529,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.12345679012345678,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.15637860082304528,0.4473684210526316,0.4594594594594595,0.5294117647058824,0.20987654320987653,0.3137254901960784,0.3137254901960784,1.0,0.3991769547325103,0.41237113402061853,0.4166666666666667,0.975,0.20833333333333334,1.0,0.125,0.3333333333333333,1.0,0.375,0.5555555555555556,0.10588235294117647,0.7777777777777778,0.2,0.32941176470588235,0.32142857142857145,0.720164609053498,0.41237113402061853,0.5445664609053499,0.5189999999999999,0.5169552941176472,0.051587301587301584,0.08737864077669903,0.12751677852348994,0.31543624161073824,10.463157894736842,24.949999999999996,0.3494788473329246,4.0,4.0,0.23529411764705882,1.0,,,0.006756756756756757,0.010309278350515464,1.0,3.0,4.0,4.0,2.0,1.0,1.0,0.02631578947368421,0.4,0.026845637583892617,,,,,True
1630577,1610612759,Julian Champagnie,Julian Champagnie,1630577,SAS,28266.799999999996,471,109.0,958,955,283,221,108.0,1913,20.0,26.0,3.0,5.0,6.0,9.0,1.0,7.0,1.0,2.0,16.0,34.0,1.0,3.0,9.0,23.0,66.0,,1.0,2.0,8.0,22.0,35.0,39.0,100.0,20.0,181.0,1004.0,3.0,6.0,1.0,4.0,2.0,11.0,6.0,11.0,8.0,17.0,12.0,48.0,28.0,16.0,114.0,3.0,4.0,66.0,23.0,5.0,10.0,9.0,19.0,5.0,4.0,6.0,4.0,,47.0,4.0,11.0,39.0,27.0,4.0,70.0,15.0,85.0,1.0,22.0,16.0,6.0,5.0,1.0,2.0,5.0,,3.0,,10.0,1.0,1.0,18.0,36.0,,1.0,19.0,1.0,,25.0,1.0,6.0,4.0,6.0,3.0,3.0,4.0,2.0,9.0,2.0,48.0,283,1.0,3.0,0.6363636363636364,0.7,0.9743589743589743,0.39,0.25,0.47058823529411764,0.39,0.6285714285714286,0.5,0.5454545454545454,0.5962962962962963,0.45,0.6428571428571429,0.6198630136986302,0.5,0.6857142857142857,0.7407407407407407,0.14285714285714285,0.11538461538461539,0.2857142857142857,14.417744916820702,0.5,0.16666666666666666,0.09712230215827339,0.048672566371681415,0.17105263157894737,0.017167381974248927,0.13043478260869565,0.032679738562091505,0.07142857142857142,0.041666666666666664,0.021739130434782608,0.012121212121212121,0.029411764705882353,0.04807692307692308,0.11764705882352941,0.14545454545454545,0.16666666666666666,0.18181818181818182,0.014925373134328358,0.2222222222222222,0.1925925925925926,0.7692307692307693,0.8695652173913043,0.6,0.05185185185185185,0.14285714285714285,0.2,1.0,0.014814814814814815,0.5,0.5,1.0,0.2518518518518518,0.47058823529411764,0.47058823529411764,0.9375,0.4888888888888889,0.3484848484848485,0.35384615384615387,1.0,0.5,0.6,0.3,0.3333333333333333,1.0,0.1,,0.32142857142857145,0.6666666666666666,0.32142857142857145,0.2857142857142857,0.25,0.9333333333333333,0.3484848484848485,0.5804703703703704,0.5560571428571429,0.5542267857142857,0.04964539007092199,0.15,0.06077348066298342,0.26519337016574585,3.7628571428571425,24.869999999999994,0.2954070981210856,6.0,3.0,0.6666666666666666,1.0,1.0,,0.01,0.015151515151515152,,,,2.0,,,,,,0.009900990099009901,,,,,True
1642844,1610612759,Dylan Harper,Dylan Harper,1642844,SAS,25063.6,418,81.0,855,852,376,283,115.0,1707,49.0,79.0,7.0,12.0,22.0,35.0,10.0,24.0,4.0,10.0,3.0,14.0,,2.0,5.0,9.0,29.0,1.0,4.0,5.0,13.0,63.0,113.0,12.0,43.0,51.0,213.0,890.0,8.0,13.0,1.0,6.0,4.0,23.0,27.0,49.0,8.0,18.0,28.0,106.0,40.0,86.0,36.0,,10.0,29.0,9.0,15.0,18.0,21.0,39.0,18.0,3.0,14.0,2.0,2.0,99.0,10.0,12.0,35.0,30.0,6.0,71.0,22.0,93.0,2.0,17.0,10.0,7.0,14.0,1.0,8.0,8.0,2.0,6.0,,22.0,2.0,8.0,13.0,38.0,2.0,8.0,38.0,2.0,,60.0,4.0,24.0,8.0,1.0,,,,1.0,1.0,,104.0,373,6.0,6.0,0.31746031746031744,0.3448275862068966,1.0,0.27906976744186046,0.16666666666666666,0.4444444444444444,0.27906976744186046,0.5575221238938053,0.6153846153846154,0.5510204081632653,0.5192307692307693,0.5,0.582089552238806,0.5788043478260869,0.5476190476190477,0.6309523809523809,0.27564102564102566,0.13274336283185842,0.13924050632911392,0.16666666666666666,20.787083753784056,0.6363636363636364,0.23076923076923078,0.11320754716981132,0.05309734513274336,0.18518518518518517,0.05434782608695652,0.14317180616740088,0.05365853658536585,0.04854368932038835,0.08641975308641975,,0.061068702290076333,0.03773584905660377,0.10476190476190476,0.11304347826086956,0.13333333333333333,0.1417910447761194,0.2909090909090909,0.031746031746031744,,0.5064102564102564,0.620253164556962,0.7205882352941176,0.30612244897959184,0.15384615384615385,0.4166666666666667,0.5,0.3,0.0641025641025641,0.4,0.4,0.5,0.08974358974358974,0.21428571428571427,0.21428571428571427,1.0,0.1858974358974359,0.3103448275862069,0.3103448275862069,1.0,0.631578947368421,0.5833333333333334,0.10526315789473684,,,0.21052631578947367,0.25,0.5223880597014925,0.6285714285714286,0.07462686567164178,0.19402985074626866,0.38461538461538464,0.782051282051282,0.3103448275862069,0.5944471153846155,0.595365,0.6004947761194029,0.13636363636363635,0.18045112781954886,0.107981220657277,0.49765258215962443,4.730973451327434,25.134883720930233,0.439766081871345,3.0,1.0,0.6,,1.0,,,,1.0,,,,,,,,0.14285714285714285,,1.0,,,,True
1641705,1610612759,Victor Wembanyama,Victor Wembanyama,1641705,SAS,33345.4,556,172.0,1116,1112,359,281,136.0,2228,75.0,106.0,19.0,29.0,20.0,33.0,23.0,56.0,6.0,27.0,3.0,5.0,1.0,1.0,2.0,24.0,77.0,2.0,10.0,7.0,28.0,104.0,189.0,27.0,82.0,93.0,382.0,1121.0,21.0,35.0,3.0,11.0,23.0,74.0,29.0,61.0,7.0,30.0,51.0,130.0,126.0,82.0,69.0,12.0,32.0,77.0,24.0,6.0,23.0,23.0,46.0,13.0,10.0,16.0,6.0,1.0,115.0,12.0,24.0,48.0,82.0,8.0,138.0,36.0,174.0,10.0,16.0,10.0,6.0,16.0,2.0,7.0,19.0,2.0,9.0,1.0,35.0,3.0,12.0,18.0,41.0,3.0,8.0,110.0,13.0,6.0,108.0,10.0,39.0,17.0,54.0,4.0,1.0,40.0,13.0,58.0,35.0,130.0,356,3.0,15.0,0.6057692307692307,0.7159090909090909,0.8518518518518519,0.32926829268292684,0.2727272727272727,0.23333333333333334,0.32926829268292684,0.5502645502645502,0.6,0.47540983606557374,0.533210332103321,0.5543478260869565,0.4340659340659341,0.5990566037735849,0.6293103448275862,0.5416666666666666,0.3025830258302583,0.031746031746031744,0.02830188679245283,0.05357142857142857,27.88309636650869,0.45714285714285713,0.24242424242424243,0.24260355029585798,0.09375,0.17843866171003717,0.044444444444444446,0.214168039538715,0.06844106463878327,0.11711711711711711,0.09090909090909091,0.043478260869565216,0.041884816753926704,0.05063291139240506,0.24347826086956523,0.28859060402684567,0.14864864864864866,0.2011173184357542,0.13333333333333333,0.07575757575757576,0.603448275862069,0.39114391143911437,0.7075471698113207,0.7281553398058253,0.6133333333333333,0.2066420664206642,0.4107142857142857,0.4339622641509434,0.5652173913043478,0.0996309963099631,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.01845018450184502,0.6,0.6,1.0,0.28413284132841327,0.3116883116883117,0.3116883116883117,0.8333333333333334,0.6304347826086957,0.6551724137931034,0.021739130434782608,1.0,1.0,0.21739130434782608,0.2,0.3626373626373626,0.6060606060606061,0.02197802197802198,0.3076923076923077,0.25,0.6937269372693727,0.3116883116883117,0.5578698148148148,0.5840035714285713,0.5299644444444443,0.13,0.17889908256880735,0.193717277486911,0.3403141361256545,5.646031746031748,26.40853658536586,0.3216845878136201,,6.0,,,2.0,,,,0.5,,1.0,1.0,3.0,1.0,4.0,,0.15789473684210525,,,,,,True
1642264,1610612759,Stephon Castle,Stephon Castle,1642264,SAS,36310.5,605,108.0,1234,1240,333,272,141.0,2474,56.0,80.0,8.0,10.0,7.0,14.0,21.0,57.0,6.0,18.0,4.0,16.0,,,4.0,25.0,64.0,2.0,6.0,4.0,13.0,83.0,155.0,29.0,80.0,85.0,338.0,1301.0,10.0,19.0,2.0,6.0,16.0,42.0,15.0,37.0,4.0,17.0,28.0,70.0,54.0,112.0,84.0,3.0,16.0,64.0,25.0,16.0,62.0,51.0,113.0,36.0,15.0,44.0,13.0,5.0,277.0,13.0,16.0,27.0,34.0,3.0,64.0,30.0,94.0,3.0,20.0,8.0,12.0,40.0,4.0,24.0,24.0,6.0,16.0,1.0,64.0,4.0,18.0,20.0,71.0,3.0,12.0,95.0,4.0,5.0,103.0,11.0,52.0,5.0,6.0,1.0,,2.0,2.0,7.0,3.0,68.0,330,14.0,3.0,0.3253012048192771,0.36,0.9655172413793104,0.3625,0.3333333333333333,0.23529411764705882,0.3625,0.535483870967742,0.5263157894736842,0.40540540540540543,0.5382978723404256,0.52,0.3888888888888889,0.6014234875444839,0.6363636363636364,0.49295774647887325,0.3404255319148936,0.1032258064516129,0.1,0.12280701754385964,24.6957766642806,0.625,0.08571428571428572,0.09366391184573003,0.05442176870748299,0.08970099667774087,0.04659498207885305,0.09186746987951808,0.0506108202443281,0.05042016806722689,0.05555555555555555,0.061224489795918366,0.041025641025641026,0.05952380952380952,0.09558823529411764,0.0759493670886076,0.13043478260869565,0.08173076923076923,0.10752688172043011,0.02857142857142857,0.42857142857142855,0.3404255319148936,0.7,0.7777777777777778,0.35714285714285715,0.2425531914893617,0.3684210526315789,0.42,0.2857142857142857,0.07659574468085106,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.06808510638297872,0.25,0.26666666666666666,1.0,0.2723404255319149,0.390625,0.390625,0.96,0.4,0.8,,,,0.24,0.3333333333333333,0.25925925925925924,0.5,0.07407407407407407,0.24074074074074073,0.3076923076923077,0.6808510638297872,0.390625,0.5545855319148937,0.5265384615384614,0.5316101851851852,0.18840579710144928,0.2653061224489796,0.1242603550295858,0.20710059171597633,5.7941935483870965,25.657500000000006,0.2698541329011345,,8.0,,1.0,,,0.0125,,1.0,,,,1.0,2.0,,0.05555555555555555,,,,1.0,0.0625,0.029411764705882353,True
1642868,1610612759,Carter Bryant,Carter Bryant,1642868,SAS,4912.9,82,-18.0,171,183,86,61,18.0,354,6.0,9.0,,1.0,3.0,4.0,,,,,,5.0,,,4.0,5.0,6.0,,,1.0,1.0,6.0,9.0,5.0,11.0,1.0,28.0,207.0,,1.0,,,,,3.0,4.0,1.0,5.0,1.0,10.0,12.0,,15.0,,,6.0,5.0,,,7.0,7.0,4.0,3.0,,,,21.0,1.0,3.0,4.0,7.0,,11.0,5.0,16.0,,1.0,,1.0,4.0,1.0,2.0,3.0,1.0,2.0,,7.0,1.0,2.0,9.0,23.0,1.0,1.0,2.0,1.0,,2.0,,,1.0,3.0,,,2.0,1.0,3.0,2.0,10.0,86,5.0,1.0,1.0,1.0,1.0,0.45454545454545453,,0.2,0.45454545454545453,0.6666666666666666,,0.75,0.675,,0.5,0.6666666666666666,,0.5,0.55,,,,14.507772020725389,0.5714285714285714,,0.1346153846153846,0.075,0.09302325581395349,0.02857142857142857,0.11578947368421053,0.05333333333333334,0.05555555555555555,,0.5,0.043478260869565216,,0.15625,0.14285714285714285,,0.07692307692307693,0.11764705882352941,,0.6666666666666666,0.45,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,0.25,,,,0.3,0.8333333333333334,0.8333333333333334,1.0,1.0,,,,,,,0.4444444444444444,0.75,0.4444444444444444,0.1111111111111111,1.0,1.0,0.8333333333333334,0.619065,0.4182,0.6629999999999999,,,,0.35714285714285715,1.911111111111111,25.181818181818183,0.5029239766081871,,,,,,,,,,,,,,,1.0,,,,,1.0,,0.16666666666666666,True
203084,1610612759,Harrison Barnes,Harrison Barnes,203084,SAS,3401.7,57,23.0,115,113,41,28,24.0,228,,3.0,,1.0,,1.0,1.0,2.0,,,,5.0,,,1.0,,1.0,,,,,1.0,5.0,,6.0,8.0,10.0,109.0,1.0,2.0,,,2.0,4.0,,1.0,,1.0,2.0,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,2.0,1.0,,3.0,3.0,6.0,,1.0,,1.0,,,,1.0,,,,1.0,1.0,1.0,2.0,5.0,,1.0,6.0,,,8.0,,4.0,,1.0,,,1.0,,1.0,,2.0,41,,,1.0,1.0,,,,,,0.2,0.5,,0.09090909090909091,0.5,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5454545454545454,,,,11.428571428571429,,,0.037037037037037035,0.030303030303030304,0.0625,0.07407407407407407,0.05084745762711865,0.05,,,0.2,,0.18181818181818182,,,0.125,0.05,0.08333333333333333,,,0.2727272727272727,,,,0.18181818181818182,0.5,0.5,1.0,,,,,0.45454545454545453,,,,0.09090909090909091,,,,0.5,,,,,,,0.5,,0.5,,,0.8181818181818182,,0.5435090909090909,0.5392,0.6509499999999999,0.26666666666666666,0.4444444444444444,0.4,0.2,4.96,23.816666666666666,0.3565217391304348,,1.0,,,,,,,,,,,,,,,,,,,,,True
