EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LiveBallTurnoverPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,Arc3Assists,OffTwoPtRebounds,OffRebounds,BadPassSteals,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChancePointsPct,LongMidRangeAssists,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Travels,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,on,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,SecondChanceCorner3PctAssisted
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,3611.7,60,-2,118,117,25,37.0,22.0,235,3.0,5.0,1.0,2.0,2.0,2.0,4.0,3.0,6.0,3.0,1.0,5.0,9.0,3.0,9.0,19.0,139,1.0,2.0,3.0,1.0,4.0,8.0,2.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,8.0,8.0,2.0,2.0,3.0,5.0,1.0,7.0,5.0,2.0,2.0,2.0,4.0,25,0.8,0.8,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.5277777777777778,0.5,0.5277777777777778,0.5,0.5,0.1111111111111111,0.2,12.587412587412588,1.0,0.10344827586206896,0.12903225806451613,0.11666666666666667,0.14285714285714285,0.25,0.14814814814814814,0.2777777777777778,0.6,0.75,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,0.5,1.0,0.25,0.7777777777777778,0.5785777777777779,0.5481,0.640925,0.1111111111111111,0.2222222222222222,0.21052631578947367,4.4111111111111105,24.644444444444446,0.211864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,2433.3,41,6,80,74,18,20.0,9.0,154,2.0,4.0,,,1.0,,2.0,1.0,1.0,5.0,3.0,2.0,6.0,2.0,6.0,15.0,81,,,1.0,4.0,8.0,2.0,2.0,3.0,5.0,2.0,1.0,7.0,1.0,15.0,6.0,1.0,,7.0,7.0,1.0,1.0,,4.0,2.0,3.0,,6.0,,2.0,8.0,18,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4166666666666667,0.6,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,19.10112359550562,,0.0625,0.23076923076923078,0.16666666666666666,0.14285714285714285,,0.20833333333333334,0.3333333333333333,0.5,1.0,0.5,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,,0.2,,0.6,0.8333333333333334,0.5881,,0.5781,0.14285714285714285,0.25,0.5333333333333333,5.233333333333333,26.25,0.225,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.2,0.2,1.0,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,4269.099999999999,71,7,136,134,25,35.0,22.0,270,3.0,5.0,1.0,1.0,2.0,5.0,10.0,,,11.0,1.0,12.0,22.0,6.0,11.0,51.0,153,3.0,2.0,5.0,1.0,9.0,8.0,16.0,6.0,11.0,1.0,5.0,14.0,2.0,33.0,1.0,3.0,,4.0,5.0,1.0,,1.0,3.0,,8.0,,10.0,2.0,5.0,9.0,25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4,0.6363636363636364,0.3333333333333333,0.6805555555555556,0.5,0.3333333333333333,0.045454545454545456,,24.22360248447205,,0.1,0.023809523809523808,0.05555555555555555,0.23076923076923078,,0.02702702702702703,0.15151515151515152,0.6,0.6,0.3333333333333333,0.30303030303030304,0.5,0.5555555555555556,0.4,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.48484848484848486,0.5193242424242424,0.3685,0.5437916666666667,0.1388888888888889,0.2,0.17647058823529413,9.722727272727273,25.85454545454546,0.18382352941176472,,,6.0,,9.0,,5.0,12.0,6.0,9.0,5.0,4.0,2.0,2.0,1.0,,3.0,2.0,,,,,0.6666666666666666,,0.5454545454545454,0.5454545454545454,,,,0.5454545454545454,4.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.1,0.02631578947368421,0.013888888888888888,0.0625,1.0,0.21212121212121213,0.5714285714285714,0.5714285714285714,0.25,0.3333333333333333,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,1083.7,18,-5,37,34,14,11.0,5.0,71,2.0,2.0,,2.0,2.0,,1.0,,,,,2.0,3.0,,,4.0,44,,2.0,3.0,,4.0,4.0,,,,1.0,,1.0,,2.0,1.0,,1.0,2.0,3.0,,,3.0,3.0,,,,,,,4.0,14,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,7.317073170731708,1.0,,0.08333333333333333,0.047619047619047616,,,0.1,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,0.6666666666666666,1.0,,0.6666666666666666,0.6723,,0.6723,,,1.0,2.933333333333333,,0.3783783783783784,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,5735.7,96,3,187,182,46,50.0,28.0,369,5.0,10.0,2.0,,,3.0,6.0,,,,,8.0,16.0,,,26.0,203,4.0,2.0,2.0,,7.0,10.0,6.0,,,3.0,,1.0,,2.0,6.0,4.0,,10.0,21.0,1.0,1.0,6.0,23.0,3.0,13.0,,16.0,,6.0,7.0,46,0.625,0.8333333333333334,,,,0.5,1.0,0.5,1.0,0.5416666666666666,0.875,,0.1875,0.2,16.05504587155963,,0.09302325581395349,0.1111111111111111,0.10309278350515463,0.10526315789473684,,0.12244897959183673,0.625,0.5,0.625,0.8,0.375,0.5,0.6,0.3333333333333333,,,,,,0.5,,,,0.625,0.56585625,0.5423333333333333,0.42775,0.2727272727272727,0.2727272727272727,0.2692307692307692,3.4,,0.24598930481283424,,,,,10.0,,3.0,,,1.0,1.0,,3.0,1.0,8.0,1.0,11.0,4.0,2.0,3.0,2.0,,0.2727272727272727,,,,,,,,,,2.0,6.0,10.0,,7.0,11.0,,2.0,,,7.0,5.0,7.0,4.0,0.5,0.5,0.625,0.16666666666666666,0.1346153846153846,0.11578947368421053,0.08695652173913043,0.5714285714285714,,,,,,0.38461538461538464,,,,1.0,4.0,4.0,1.0,2.0,2.0,5.0,6.0,2.0,1.0,0.09302325581395349,0.16666666666666666,0.18181818181818182,0.08823529411764706,0.1111111111111111,0.125,0.2,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,4059.2999999999997,68,2,132,128,24,37.0,22.0,260,9.0,11.0,4.0,2.0,3.0,2.0,7.0,1.0,4.0,14.0,3.0,14.0,24.0,5.0,18.0,46.0,147,6.0,2.0,4.0,3.0,12.0,16.0,12.0,12.0,14.0,1.0,4.0,10.0,2.0,24.0,5.0,5.0,,10.0,16.0,3.0,2.0,1.0,3.0,,5.0,,5.0,1.0,3.0,12.0,24,0.5714285714285714,0.6666666666666666,0.8,0.2777777777777778,0.2777777777777778,0.5833333333333334,0.5,0.5119047619047619,0.7142857142857143,0.5227272727272727,0.75,0.42857142857142855,0.041666666666666664,,28.662420382165603,,0.15151515151515152,0.13513513513513514,0.14285714285714285,0.125,0.4,0.12121212121212122,0.2619047619047619,0.8181818181818182,0.8181818181818182,0.7777777777777778,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.5,0.09523809523809523,0.25,0.25,1.0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6904761904761905,0.5379809523809523,0.5187071428571428,0.5587928571428572,0.06818181818181818,0.11538461538461539,0.2608695652173913,7.300000000000001,25.47222222222222,0.18181818181818182,,,4.0,2.0,3.0,2.0,2.0,3.0,4.0,6.0,,3.0,,,1.0,,1.0,,,1.0,,0.6666666666666666,,0.25,0.2857142857142857,0.2857142857142857,,,0.6666666666666666,0.2857142857142857,3.0,6.0,3.0,1.0,13.0,2.0,4.0,6.0,1.0,,,,1.0,1.0,1.0,1.0,0.5,0.75,0.8125,0.14285714285714285,0.11428571428571428,0.08450704225352113,0.13333333333333333,1.0,0.14285714285714285,0.5,0.5,,0.75,0.2826086956521739,3.0,,,3.0,4.0,2.0,2.0,,,,,,,0.05555555555555555,0.08333333333333333,0.125,0.037037037037037035,0.1111111111111111,0.08333333333333333,0.09090909090909091,0.75,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,,,,,True,,,,,,,,,,,,,,,
202331,1610612755,Paul George,Paul George,202331,PHI,3686.0,61,-3,118,119,23,32.0,20.0,237,,1.0,,,,3.0,5.0,1.0,3.0,8.0,,6.0,14.0,4.0,11.0,26.0,137,1.0,1.0,2.0,1.0,2.0,10.0,2.0,6.0,8.0,2.0,2.0,6.0,,14.0,1.0,4.0,,5.0,5.0,2.0,1.0,,3.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,23,0.8333333333333334,0.8333333333333334,0.5,0.36363636363636365,0.36363636363636365,0.42857142857142855,0.5,0.48,0.3333333333333333,0.5,0.3333333333333333,0.44,0.14285714285714285,1.0,20.714285714285715,,0.16,0.02857142857142857,0.08333333333333333,0.07692307692307693,0.42857142857142855,0.03125,0.04,,,,0.2,0.6,0.6,0.6666666666666666,0.12,0.3333333333333333,0.3333333333333333,1.0,0.32,,,,,0.48,0.49818199999999996,0.5003,0.4762,0.07692307692307693,0.13333333333333333,0.07692307692307693,13.014285714285716,25.30909090909091,0.19491525423728814,,1.0,3.0,,2.0,,,6.0,3.0,4.0,4.0,,3.0,2.0,,,3.0,1.0,,1.0,,,1.0,,0.375,0.375,0.3333333333333333,,,0.375,3.0,8.0,1.0,,2.0,2.0,,,1.0,1.0,,,2.0,1.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.32,0.375,0.42857142857142855,1.0,0.3333333333333333,0.07692307692307693,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,0.6666666666666666,,,1.0,0.125,,,True,,,,,,,,,,,,,,,
1630570,1610612755,Trendon Watford,Trendon Watford,1630570,PHI,841.0,14,4,28,27,16,9.0,2.0,55,,2.0,,,,,,,,,,,2.0,,,,25,,,,,,,,,,,1.0,1.0,,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,16,,,,,,,,,,,,,,,6.666666666666667,,0.16666666666666666,,0.07692307692307693,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.6625,,,,,,1.9,,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,1849.6999999999998,31,-3,61,58,18,11.0,6.0,119,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,8.0,2.0,3.0,5.0,1.0,9.0,9.0,58,1.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,8.0,,,2.0,,4.0,4.0,1.0,,5.0,8.0,,,1.0,4.0,,,,,,,4.0,18,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,0.1111111111111111,0.6,1.0,0.32142857142857145,0.5,0.32142857142857145,0.5,0.6428571428571429,,,23.188405797101453,,0.06666666666666667,0.23529411764705882,0.15625,0.16666666666666666,,0.23529411764705882,0.14285714285714285,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,,0.07142857142857142,,,,0.5714285714285714,0.5,0.25,1.0,0.5,0.7857142857142857,0.48292499999999994,0.47305,0.46475,,,0.4444444444444444,8.540000000000001,27.066666666666666,0.29508196721311475,,,1.0,,,,,,1.0,2.0,1.0,,2.0,1.0,,,2.0,1.0,,,,,1.0,,0.125,0.125,,,,0.125,1.0,1.0,,,,,3.0,3.0,,1.0,,,1.0,,1.0,1.0,,,,,0.14285714285714285,0.08823529411764706,,1.0,0.07142857142857142,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,0.3,,,,,0.1111111111111111,,,,,1.0,,,,,,,1.0,,1.0,0.5,True,,,,,,,,,,,,,,,
1631207,1610612755,Dalen Terry,Dalen Terry,1631207,PHI,818.0,14,2,29,28,12,5.0,3.0,57,1.0,2.0,,1.0,1.0,,1.0,,,2.0,,2.0,4.0,1.0,2.0,10.0,21,,2.0,2.0,,5.0,,4.0,3.0,2.0,,,2.0,,4.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,6.0,,7.0,1.0,4.0,5.0,12,,,1.0,0.5,0.5,0.5,1.0,0.5833333333333334,1.0,0.5555555555555556,0.8333333333333334,0.3333333333333333,,,31.25,,0.14285714285714285,0.125,0.13333333333333333,0.5,,0.125,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,,,,0.3333333333333333,,0.5,1.0,,0.6666666666666666,0.5161416666666666,,0.55525,0.4444444444444444,0.5714285714285714,0.5,7.449999999999999,25.549999999999997,0.41379310344827586,,,1.0,,3.0,,1.0,,1.0,2.0,2.0,,1.0,1.0,,,1.0,,,,,,1.0,,0.5,0.5,,,,0.5,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
