EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Technical Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,Avg2ptShotDistance,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,ThreePtAssists,Corner3Assists,Steals,LostBallSteals,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,PtsAssisted2s,NonHeaveArc3FGM,Assisted2sPct,NonPutbacksAssisted2sPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,BadPassSteals,Loose Ball Fouls,on,LongMidRangeFGA,BadPassTurnovers,LongMidRangeFrequency,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceTurnovers,Charge Fouls Drawn,DefensiveGoaltends,OffLongMidRangeReboundPct,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,Corner3PctBlocked,Blocked3s,BlockedArc3,Travels,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct
1628396,1610612737,Tony Bradley,Tony Bradley,1628396,ATL,644.0,11,9,19,21,19,10,4.0,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,4.0,9.0,14,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,9.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,9.0,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.0,1.25,1.125,1.0,1.125,0.5,14.285714285714285,1.0,0.25,0.125,0.14285714285714285,0.2,0.0625,0.2,0.3333333333333333,0.2,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.583875,0.6726,0.583875,0.3333333333333333,0.5,0.4444444444444444,1.0,23.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612737,Corey Kispert,Corey Kispert,1630557,ATL,644.0,11,9,19,21,19,10,4.0,40,,2.0,,1.0,,2.0,,1.0,,1.0,,4,,3.0,1.0,1.0,14,,2.0,1.0,1.0,,4.0,,3.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,2.0,2.0,,,1.0,,,,,,,1.0,19,,,,,,,,,,,,,,,0.42857142857142855,28.57142857142857,,,0.125,,,0.125,,,,,0.2857142857142857,,,0.14285714285714285,,,,0.5,,0.2857142857142857,,0.14285714285714285,,0.7142857142857143,0.4977571428571429,0.40205,0.4977571428571429,,,1.0,1.0,24.96666666666667,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,0.5,1.0,0.125,0.3333333333333333,0.5,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.2857142857142857,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630811,1610612737,Keaton Wallace,Keaton Wallace,1630811,ATL,644.0,11,9,19,21,19,10,4.0,40,1.0,2.0,,,1.0,2.0,,,,,2.0,4,,2.0,2.0,6.0,14,,1.0,,,2.0,4.0,,2.0,2.0,6.0,4.0,,,,1.0,,3.0,,2.0,,,2.0,,2.0,1.0,,2.0,,1.0,,,,,6.0,19,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.3333333333333333,24.999999999999996,,,,0.2857142857142857,0.13333333333333333,,,,0.4,,0.3333333333333333,0.5,1.0,,,,,,,0.3333333333333333,0.5,,,0.6666666666666666,0.54315,0.354325,0.54315,,,,1.0,27.1,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,0.25,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642258,1610612737,Zaccharie Risacher,Zaccharie Risacher,1642258,ATL,644.0,11,9,19,21,19,10,4.0,40,1.0,2.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,2,1.0,4.0,,5.0,14,,1.0,,,1.0,2.0,1.0,4.0,,5.0,,3.0,,,,,,1.0,1.0,1.0,,2.0,2.0,4.0,,,,,,,,,,5.0,19,,1.0,0.25,0.25,0.25,0.5,,0.5,0.4166666666666667,,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0.6666666666666666,21.428571428571427,,0.125,0.125,0.14285714285714285,0.13333333333333333,0.125,0.2,,,,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,0.5,,0.3333333333333333,0.5,0.16666666666666666,,1.0,0.5613666666666667,,0.5613666666666667,,,,1.0,25.075,1.0,,3.0,3.0,3.0,,1.0,,,,,,,,,,,,0.125,,,,,0.5,0.5,3.1,,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642854,1610612737,Asa Newell,Asa Newell,1642854,ATL,644.0,11,9,19,21,19,10,4.0,40,1.0,2.0,,,1.0,2.0,,,,,1.0,2,,,,2.0,14,,,,,1.0,2.0,,,,2.0,,,,,1.0,,3.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,19,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,7.142857142857142,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,1.0,0.5,,,1.0,0.78835,,0.78835,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,0.5,,,,,,,,,,1.3,,,,1.0,,1.0,,0.5,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627741,1610612737,Buddy Hield,Buddy Hield,1627741,ATL,783.0,13,-15,28,28,7,16,2.0,56,2.0,2.0,,,,,,,,,2.0,3,2.0,2.0,,10.0,39,,,,,,,1.0,1.0,,3.0,,6.0,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,3.0,7,,1.0,1.0,1.0,1.0,0.6666666666666666,,,1.0,,1.5,1.0,,1.5,0.4,23.333333333333336,,,,0.3333333333333333,0.2857142857142857,,,,0.4,,0.4,1.0,1.0,,,,,,,,,,,0.8,0.5264599999999999,,0.4644,,,,0.3,26.2,0.25,,2.0,1.0,2.0,,,,2.0,1.0,2.0,,,,,,,1.0,,,,,,0.4,1.0,7.400000000000001,,,,,,,,,,,,,2.0,1.0,4.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,False,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612737,Tony Bradley,Tony Bradley,1628396,ATL,1796.0,30,-12,59,59,20,23,8.0,118,1.0,1.0,,,,,,,,,1.0,2,,,,2.0,67,,,,,,1.0,,,,,,,,1.0,2.0,1.0,5.0,,1.0,2.0,3.0,6.0,,6.0,3.0,,2.0,1.0,,1.0,1.0,1.0,,,20,,,,,,0.5,,,0.5,,,0.3333333333333333,,,,5.797101449275363,0.42857142857142855,0.15384615384615385,,0.125,0.14285714285714285,,,,0.16666666666666666,,0.5,1.0,1.0,,,,,,,,,,,0.5,0.6524,,0.4355,0.3333333333333333,0.3333333333333333,,,,0.3389830508474576,1.0,,,,1.0,,,,,1.0,1.0,3.0,7.0,,0.5,1.0,,,,,,0.5,,,2.85,,,,1.0,1.0,2.0,1.0,,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,False,,,,1.0,1.0,2.0,2.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629216,1610612737,Gabe Vincent,Gabe Vincent,1629216,ATL,5584.799999999999,93,-59,185,182,33,82,24.0,367,2.0,2.0,,,1.0,1.0,4.0,6.0,,,2.0,4,6.0,18.0,4.0,26.0,237,,,,,1.0,2.0,,2.0,2.0,4.0,4.0,15.0,,6.0,7.0,4.0,15.0,,,,,,3.0,3.0,7.0,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,4.0,33,1.0,0.8333333333333334,0.3333333333333333,,0.3333333333333333,0.5,,0.5,0.5,,0.25,0.5416666666666666,,0.4,0.8181818181818182,12.67605633802817,,,,,,0.030303030303030304,,,,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,0.25,1.0,,,0.9090909090909091,0.554252380952381,,0.5107333333333334,0.043478260869565216,0.2,,0.15384615384615385,25.18888888888889,0.1783783783783784,2.0,12.0,2.0,12.0,,3.0,,1.0,,3.0,,5.0,10.0,1.0,,,0.3333333333333333,0.05357142857142857,,0.05263157894736842,,0.09090909090909091,0.5454545454545454,0.5,5.2,,,,1.0,,2.0,,,,,,,2.0,,,2.0,,,0.05405405405405406,,,,0.16666666666666666,0.16666666666666666,0.5,,,0.16666666666666666,1.0,2.0,2.0,False,,1.0,,2.0,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612737,Corey Kispert,Corey Kispert,1630557,ATL,2606.3,43,4,86,85,24,23,14.0,171,3.0,4.0,1.0,1.0,,,,1.0,,,3.0,6,1.0,9.0,1.0,10.0,94,1.0,1.0,,2.0,,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,11.0,,4.0,1.0,,5.0,1.0,6.0,1.0,,2.0,,1.0,,,,,4.0,24,1.0,1.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.5,1.0,,0.3,1.0,0.3,0.3125,1.0,0.3333333333333333,0.6,18.0,,0.058823529411764705,,0.2222222222222222,0.14285714285714285,0.023255813953488372,,0.14285714285714285,0.125,,0.26666666666666666,0.75,0.75,0.06666666666666667,,,,1.0,1.0,,,,,0.8666666666666667,0.51714,,0.4035399999999999,,,0.2,0.4,26.599999999999998,0.27906976744186046,2.0,8.0,3.0,8.0,1.0,1.0,,1.0,,2.0,1.0,4.0,6.0,,0.16666666666666666,0.5,0.5,0.037037037037037035,,,,0.13333333333333333,0.5333333333333333,0.6,4.866666666666667,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,4.0,1.0,0.6666666666666666,1.0,0.043478260869565216,,1.0,0.6666666666666666,0.125,0.125,1.0,,0.3333333333333333,0.125,,,,False,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631243,1610612737,Mouhamed Gueye,Mouhamed Gueye,1631243,ATL,3027.5,50,-31,101,100,33,57,16.0,201,3.0,4.0,2.0,2.0,1.0,1.0,,6.0,,,3.0,4,1.0,10.0,1.0,10.0,128,2.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,4.0,3.0,4.0,2.0,9.0,4.0,4.0,1.0,,5.0,5.0,10.0,4.0,,2.0,,1.0,,,,,6.0,33,1.0,1.0,0.1,1.0,0.1,0.75,1.0,1.0,0.32142857142857145,1.0,1.25,0.3333333333333333,1.0,1.0,0.7142857142857143,13.223140495867769,,0.05,0.14285714285714285,0.21052631578947367,0.1282051282051282,0.07936507936507936,0.125,0.08333333333333333,0.21428571428571427,,0.2857142857142857,0.75,0.75,0.42857142857142855,,,,1.0,1.0,0.5,1.0,,,1.0,0.5841178571428571,0.56335,0.5579000000000001,,,0.4,0.6,24.169999999999998,0.32673267326732675,,4.0,1.0,4.0,,1.0,,1.0,1.0,1.0,,5.0,9.0,,,,1.0,0.02857142857142857,0.13333333333333333,,,,0.2857142857142857,0.5,0.55,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.04,,0.2,0.3333333333333333,0.25,0.25,1.0,,1.0,0.25,1.0,,,False,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
