EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls,BlockedShortMidRange,DefFTReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,on,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,7278.5,121,-37,239,242,56.0,97.0,34.0,481,6.0,9.0,1.0,3.0,1.0,1.0,8.0,14.0,5.0,8.0,2.0,3.0,1.0,1.0,3.0,14.0,1.0,2.0,2.0,3.0,19.0,31.0,5.0,17.0,15.0,68.0,317,5.0,7.0,1.0,3.0,13.0,5.0,7.0,2.0,4.0,4.0,20.0,18.0,20.0,12.0,3.0,4.0,14.0,3.0,5.0,7.0,8.0,15.0,7.0,1.0,1.0,5.0,1.0,38.0,5.0,3.0,1.0,3.0,2.0,5.0,9.0,14.0,1.0,5.0,3.0,2.0,1.0,2.0,7.0,1.0,2.0,4.0,11.0,1.0,13.0,18.0,2.0,9.0,1.0,1.0,1.0,1.0,20.0,56.0,2.0,1.0,0.47368421052631576,0.5294117647058824,0.8,0.29411764705882354,0.3333333333333333,0.5,0.29411764705882354,0.6129032258064516,0.7142857142857143,0.7142857142857143,0.5520833333333334,0.65,0.7272727272727273,0.6071428571428571,0.65,0.7692307692307693,0.3541666666666667,0.16129032258064516,0.3333333333333333,0.14285714285714285,22.183098591549296,0.7142857142857143,0.3333333333333333,0.03636363636363636,0.05172413793103448,0.05,0.07246376811594203,0.043478260869565216,0.06299212598425197,0.1111111111111111,0.045454545454545456,0.05357142857142857,0.15384615384615385,0.07692307692307693,0.05555555555555555,0.0425531914893617,0.07692307692307693,0.05263157894736842,0.1875,0.6666666666666666,1.0,0.8333333333333334,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.375,0.16666666666666666,0.625,0.625,0.2,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.2916666666666667,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.3,0.3333333333333333,0.1,0.2,0.5,0.09090909090909091,1.0,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.5416666666666666,0.21428571428571427,0.517875,0.50708,0.48447727272727276,0.16363636363636364,0.23684210526315788,0.19117647058823528,0.29411764705882354,9.170967741935485,25.53529411764706,0.23430962343096234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,3936.5,66,-14,127,129,19.0,54.0,18.0,256,,,,,,,,,,,3.0,3.0,1.0,1.0,3.0,7.0,2.0,3.0,,2.0,,,6.0,10.0,5.0,23.0,156,,,3.0,4.0,11.0,,,1.0,3.0,2.0,5.0,,,18.0,,,7.0,3.0,,3.0,4.0,7.0,4.0,,2.0,1.0,,18.0,3.0,,,6.0,8.0,15.0,3.0,18.0,,,,2.0,1.0,,2.0,,,3.0,9.0,1.0,3.0,6.0,,1.0,2.0,1.0,,1.0,5.0,19.0,1.0,1.0,,,1.0,0.6,0.75,0.3333333333333333,0.6,,,,0.9,1.125,0.5,0.8846153846153846,1.1,0.625,1.0,,,,9.868421052631579,,,0.25806451612903225,,0.13953488372093023,0.0967741935483871,0.1891891891891892,0.045454545454545456,,,0.08,0.16666666666666666,0.6666666666666666,0.2727272727272727,0.12121212121212122,0.2,,,,,,,,,,,,,,0.3,1.0,1.0,1.0,0.7,0.42857142857142855,0.42857142857142855,1.0,,,0.25,0.75,0.6666666666666666,,,0.3333333333333333,0.6666666666666666,,1.0,0.42857142857142855,0.5295333333333334,0.5394,0.501825,0.09090909090909091,1.0,0.4782608695652174,0.21739130434782608,,28.15,0.14960629921259844,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.07142857142857142,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,
1628415,1610612756,Dillon Brooks,Dillon Brooks,1628415,PHX,7953.599999999999,133,-22,260,263,43.0,74.0,36.0,523,5.0,13.0,,1.0,,,14.0,25.0,3.0,7.0,1.0,6.0,1.0,,12.0,24.0,2.0,4.0,2.0,3.0,22.0,45.0,13.0,30.0,9.0,92.0,339,1.0,4.0,2.0,5.0,9.0,1.0,4.0,2.0,3.0,3.0,11.0,8.0,36.0,27.0,12.0,2.0,24.0,12.0,1.0,3.0,4.0,7.0,2.0,2.0,,1.0,2.0,18.0,3.0,2.0,,12.0,5.0,17.0,5.0,22.0,1.0,1.0,,3.0,,1.0,4.0,,1.0,4.0,17.0,1.0,13.0,9.0,1.0,3.0,1.0,,,,11.0,43.0,4.0,1.0,0.18181818181818182,0.19047619047619047,0.6923076923076923,0.43333333333333335,0.4,0.6666666666666666,0.43333333333333335,0.4888888888888889,0.25,0.25,0.5533333333333333,0.4444444444444444,0.5714285714285714,0.5897435897435898,0.5,0.6875,0.4,0.022222222222222223,0.07692307692307693,,26.623376623376622,0.25,,0.07936507936507936,0.03076923076923077,0.1875,0.041666666666666664,0.13385826771653545,0.0364963503649635,,0.038461538461538464,0.05263157894736842,,,0.0625,0.16326530612244897,0.26666666666666666,0.02564102564102564,0.17333333333333334,0.38461538461538464,0.4166666666666667,0.2,0.3333333333333333,0.56,0.56,0.21428571428571427,0.09333333333333334,0.42857142857142855,0.42857142857142855,,0.08,0.16666666666666666,0.16666666666666666,1.0,0.32,0.5,0.5,0.6666666666666666,0.1111111111111111,,0.1111111111111111,0.4444444444444444,0.5,,,,0.42857142857142855,0.6666666666666666,0.5733333333333334,0.5,0.5072740000000001,0.49652500000000005,0.4674571428571429,0.06493506493506493,0.06382978723404255,0.09782608695652174,0.11956521739130435,8.462222222222222,25.876666666666665,0.16538461538461538,,,1.0,,1.0,1.0,,2.0,,,0.12121212121212122,,,0.5,,1.0,1.0,2.0,2.0,2.0,2.0,0.058823529411764705,0.06666666666666667,,,,,,,True,,,,
1629312,1610612756,Haywood Highsmith,Haywood Highsmith,1629312,PHX,265.3,4,-3,8,7,1.0,7.0,2.0,15,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,7,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,18.181818181818183,,,0.4,0.25,,,0.2857142857142857,0.125,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.55185,,,,,,,,25.5,0.125,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,True,,,,
1630224,1610612756,Jalen Green,Jalen Green,1630224,PHX,9041.5,151,-42,297,300,56.0,97.0,40.0,597,9.0,15.0,1.0,2.0,1.0,1.0,12.0,19.0,4.0,15.0,1.0,8.0,4.0,3.0,6.0,26.0,1.0,4.0,,2.0,25.0,49.0,7.0,34.0,16.0,87.0,384,3.0,6.0,1.0,8.0,9.0,5.0,9.0,,5.0,7.0,17.0,20.0,30.0,15.0,6.0,,26.0,6.0,6.0,7.0,7.0,14.0,4.0,3.0,4.0,3.0,,35.0,1.0,4.0,,11.0,5.0,16.0,5.0,21.0,3.0,11.0,3.0,2.0,2.0,8.0,13.0,2.0,3.0,5.0,8.0,,17.0,20.0,3.0,9.0,2.0,1.0,,1.0,17.0,56.0,1.0,2.0,0.4,0.4,0.7142857142857143,0.20588235294117646,0.125,,0.20588235294117646,0.5102040816326531,0.5,0.5555555555555556,0.42771084337349397,0.32142857142857145,0.35714285714285715,0.47802197802197804,0.32142857142857145,0.4722222222222222,0.40963855421686746,0.12244897959183673,0.26666666666666666,0.10526315789473684,29.714285714285715,0.8461538461538461,,0.07246376811594203,0.05333333333333334,0.14285714285714285,0.012048192771084338,0.1095890410958904,0.03164556962025317,0.13043478260869565,,,0.058823529411764705,,0.10526315789473684,0.09836065573770492,0.3125,0.06666666666666667,0.18072289156626506,0.6,0.8181818181818182,0.3333333333333333,0.2289156626506024,0.631578947368421,0.7058823529411765,0.4166666666666667,0.18072289156626506,0.26666666666666666,0.26666666666666666,0.5,0.0963855421686747,0.125,0.125,,0.3132530120481928,0.23076923076923078,0.23076923076923078,0.8333333333333334,0.14285714285714285,0.5,0.2857142857142857,0.2857142857142857,0.25,0.07142857142857142,1.0,0.21428571428571427,0.14285714285714285,,0.5903614457831325,0.23076923076923078,0.5171331325301205,0.484125,0.4842821428571429,0.11235955056179775,0.16363636363636364,0.10344827586206896,0.19540229885057472,8.534693877551021,25.511764705882353,0.18855218855218855,,,,,8.0,4.0,4.0,1.0,1.0,,0.08571428571428572,,,1.0,,,,1.0,,1.0,1.0,0.045454545454545456,0.029411764705882353,,,,,,,True,,,,
1631221,1610612756,Collin Gillespie,Collin Gillespie,1631221,PHX,5507.0,92,-61,186,188,34.0,45.0,21.0,374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,,,,,9.0,21.0,2.0,3.0,1.0,3.0,3.0,8.0,9.0,21.0,,33.0,261,1.0,1.0,2.0,3.0,8.0,1.0,3.0,1.0,3.0,,5.0,4.0,2.0,24.0,3.0,2.0,21.0,9.0,,8.0,2.0,10.0,2.0,,4.0,4.0,,22.0,3.0,3.0,,6.0,5.0,11.0,6.0,17.0,2.0,2.0,2.0,,,,2.0,,,4.0,8.0,,6.0,,,,,1.0,,1.0,5.0,34.0,2.0,,0.6666666666666666,1.0,0.8888888888888888,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.375,1.0,0.3333333333333333,0.5689655172413793,1.0,0.4166666666666667,0.5689655172413793,1.0,0.4166666666666667,0.7241379310344828,,,,14.691943127962086,1.0,,0.1388888888888889,0.06382978723404255,0.15,0.057692307692307696,0.14473684210526316,0.06060606060606061,0.07692307692307693,0.1111111111111111,0.07317073170731707,,0.14285714285714285,0.18181818181818182,0.12121212121212122,0.2857142857142857,0.11764705882352941,0.034482758620689655,1.0,1.0,,0.06896551724137931,0.5,0.5,1.0,0.1724137931034483,0.2,0.2,1.0,,,,,0.7241379310344828,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.25,1.0,,0.75,0.6666666666666666,0.16666666666666666,1.0,,0.5,0.3333333333333333,0.7586206896551724,0.42857142857142855,0.5087551724137932,0.483525,0.5001166666666667,,,0.24242424242424243,0.15151515151515152,13.162500000000001,26.35238095238095,0.1827956989247312,,,,,4.0,3.0,1.0,,1.0,,0.1111111111111111,,,1.0,,,,,4.0,,,,,,1.0,1.0,,,,True,,,,
1642345,1610612756,Oso Ighodaro,Oso Ighodaro,1642345,PHX,6713.9,112,-27,222,227,43.0,70.0,32.0,449,8.0,14.0,3.0,5.0,2.0,3.0,3.0,8.0,,,,,,,,,,,,,11.0,22.0,,,3.0,25.0,305,3.0,5.0,,,7.0,3.0,4.0,,,,6.0,18.0,4.0,,,4.0,,,6.0,9.0,6.0,15.0,5.0,1.0,6.0,2.0,1.0,36.0,7.0,4.0,,7.0,5.0,14.0,11.0,25.0,,3.0,2.0,4.0,,1.0,7.0,,1.0,5.0,14.0,4.0,6.0,4.0,,2.0,,1.0,1.0,2.0,6.0,43.0,1.0,,0.8181818181818182,1.0,,,,,,0.5,0.6,0.75,0.5,0.6,0.75,0.5208333333333334,0.5833333333333334,0.75,,0.2727272727272727,0.2857142857142857,0.25,11.742424242424242,0.42857142857142855,,0.1,0.07547169811320754,0.12962962962962962,0.11475409836065574,0.11538461538461539,0.09649122807017543,0.07142857142857142,0.09523809523809523,0.0851063829787234,0.21428571428571427,,0.07142857142857142,0.16666666666666666,,,0.6363636363636364,0.5714285714285714,0.8,0.75,0.36363636363636365,0.375,0.5,1.0,,,,,,,,,,,,,1.0,0.6,,,,0.75,0.6666666666666666,,,,0.6363636363636364,,0.5562909090909091,0.54715,0.546625,0.08333333333333333,0.08333333333333333,0.28,0.24,3.972727272727273,,0.19369369369369369,,,1.0,2.0,2.0,1.0,1.0,1.0,,0.2857142857142857,0.15384615384615385,,,,,,,3.0,,,,0.05555555555555555,,,,,1.0,1.0,0.3333333333333333,True,,,,
1642863,1610612756,Khaman Maluach,Khaman Maluach,1642863,PHX,1730.6999999999998,29,-10,56,58,10.0,21.0,5.0,114,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,2.0,2.0,,1.0,,4.0,64,,,,,,1.0,1.0,,,,2.0,4.0,,,,,1.0,,,,,,,,,,,,,,,2.0,3.0,5.0,,5.0,,1.0,1.0,2.0,1.0,,3.0,,1.0,1.0,3.0,1.0,3.0,,,,,,,,2.0,10.0,,,1.0,1.0,,,,,,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.3333333333333333,,,,9.523809523809524,0.3333333333333333,,0.25,,0.1111111111111111,,0.16666666666666666,,,,,,,0.2,0.14285714285714285,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,1.0,,,,1.0,,0.7099666666666665,,0.8783,,,,0.5,0.9,26.3,0.17857142857142858,,,,,,,,1.0,,,0.4,,,,,,,3.0,,,,,,,,,,,,True,,,,
1628960,1610612756,Grayson Allen,Grayson Allen,1628960,PHX,1632.4,27,6,53,50,10.0,14.0,6.0,103,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,,1.0,5.0,,,,2.0,2.0,2.0,2.0,7.0,,10.0,55,,,,,,,,,2.0,,,2.0,2.0,3.0,3.0,,5.0,1.0,,,2.0,2.0,2.0,,,,,6.0,1.0,,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,1.0,3.0,,1.0,,,,,2.0,1.0,2.0,,10.0,,,0.5,0.5,0.5,0.2857142857142857,,,0.2857142857142857,1.0,,,0.5555555555555556,,,0.5555555555555556,,,0.7777777777777778,,,,15.0,,,0.0625,,0.06666666666666667,0.058823529411764705,0.06451612903225806,0.03571428571428571,,,0.07142857142857142,,,,0.07692307692307693,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,,,,,0.2222222222222222,0.5,0.5,1.0,0.5555555555555556,0.2,0.2,,,,,,,,,,1.0,,0.8888888888888888,0.2,0.5555499999999999,,0.5529,,,,,4.1,25.714285714285715,0.18867924528301888,,,,,,,,1.0,1.0,,0.08333333333333333,,,,,,,,,,,,,,1.0,0.5,,,,True,,,,
1642853,1610612756,Rasheer Fleming,Rasheer Fleming,1642853,PHX,301.0,5,-4,9,9,,,1.0,18,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,10,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,20.0,,,,,,0.2,,0.16666666666666666,,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,0.53655,,,,,,,,25.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
