EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,ShootingFouls,Fouls,Usage,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,FG2M,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,DefTwoPtRebounds,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFtPoints,PtsAssisted3s,BadPassTurnovers,StepOutOfBoundsTurnovers,Assisted3sPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,FTDefRebounds,OffensiveGoaltends,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,LongMidRangeAssists,BlockedAtRim,ShortMidRangePctBlocked,OffArc3ReboundPct,OffAtRimReboundPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,RecoveredBlocks,LongMidRangePctBlocked,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockedCorner3,OffFTReboundPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,SecondChanceCorner3PctAssisted
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,48.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.4147,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,753.0,13.0,-6.0,25.0,26.0,51.0,1.0,2.0,29.0,,,14.285714285714285,0.25,0.5574625,7.300000000000001,4.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.5,1.0,0.5,0.375,0.75,0.375,0.75,0.5,0.5,1.0,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.75,0.5,0.632625,1.0,25.2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630570,1610612755,Trendon Watford,Trendon Watford,1630570,PHI,2392.0,40.0,-5.0,81.0,86.0,167.0,4.0,10.0,84.0,1.0,2.0,19.318181818181817,0.36363636363636365,0.585790909090909,3.3800000000000003,45.0,32.0,6.0,6.0,2.0,,1.0,,1.0,,1.0,20.0,3.0,,1.0,10.0,,1.0,,,1.0,2.0,3.0,2.0,1.0,,8.0,2.0,3.0,3.0,3.0,2.0,10.0,45.0,,,,0.6363636363636364,0.75,0.6666666666666666,0.7142857142857143,0.09090909090909091,,,0.09090909090909091,0.09090909090909091,0.1111111111111111,0.5454545454545454,0.09090909090909091,,,0.5,0.25,,0.6363636363636364,,0.5618000000000001,0.5,25.6,0.5555555555555556,4.0,2.0,3.0,7.0,6.0,1.0,3.0,4.0,6.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,8.0,2.0,2.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.7,1.0,1.0,0.09090909090909091,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.3333333333333333,1.0,0.586,0.15384615384615385,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,841.0,14.0,4.0,28.0,27.0,55.0,3.0,3.0,25.0,,4.0,23.333333333333336,1.0,0.4297666666666667,5.733333333333333,16.0,9.0,2.0,,,,,,,,,7.0,2.0,,,4.0,,,,,,,,,,,,2.0,2.0,3.0,,,4.0,16.0,,,,1.0,1.0,0.875,1.0,,,,0.2857142857142857,0.15384615384615385,0.2857142857142857,,,,,,,,,,0.42775,0.5714285714285714,,0.5714285714285714,,,3.0,3.0,1.0,1.0,2.0,,2.0,4.0,,,,,3.0,1.0,,2.0,2.0,1.0,,1.0,,0.3333333333333333,0.5,1.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,,0.3851,0.25,0.25,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.1,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,1851.0,31.0,-2.0,64.0,68.0,132.0,1.0,4.0,66.0,2.0,4.0,20.8955223880597,0.1111111111111111,0.46087222222222224,12.2,42.0,21.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,13.0,3.0,1.0,4.0,10.0,,5.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,3.0,3.0,3.0,,,10.0,42.0,0.2,0.25,0.2,0.6111111111111112,0.6428571428571429,0.5909090909090909,0.625,0.5555555555555556,,,0.21428571428571427,0.13043478260869565,0.2,0.1111111111111111,0.5555555555555556,0.2,0.2,0.14285714285714285,0.5714285714285714,0.25,0.6666666666666666,0.2,0.4618785714285714,0.7692307692307693,27.9,0.65625,1.0,1.0,1.0,4.0,2.0,,3.0,1.0,6.0,2.0,,,2.0,1.0,3.0,1.0,,2.0,4.0,1.0,1.0,,1.0,0.75,0.75,1.0,1.0,0.6666666666666666,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.1,0.2,,1.0,,,,1.0,,,,,,,,,,0.5,,,,0.07692307692307693,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.25,0.2222222222222222,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631133,1610612755,Jabari Walker,Jabari Walker,1631133,PHI,1769.0,29.0,-1.0,60.0,65.0,125.0,3.0,5.0,62.0,,3.0,18.18181818181818,0.3,0.53395,4.24,36.0,23.0,5.0,2.0,2.0,,3.0,,3.0,,5.0,4.0,4.0,,4.0,2.0,,3.0,,1.0,,,,,,,,2.0,4.0,6.0,,,2.0,36.0,,,,0.1,0.125,0.18181818181818182,0.125,0.5,0.2,0.5,0.125,0.13043478260869565,0.08333333333333333,0.2,0.3,,,0.25,0.375,,0.7,,0.54638125,0.5,25.32,0.6,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,0.2,0.25,,0.14285714285714285,,0.5,1.0,1.0,,,,0.5,0.4274,0.09090909090909091,0.16666666666666666,,,,1.0,2.0,1.0,,,,,,,,,,,0.09090909090909091,0.07407407407407407,0.1111111111111111,,,,,,,,,0.25,,,,,,2.0,1.0,1.0,1.0,1.0,0.5,0.0625,0.3333333333333333,0.3333333333333333,0.2,0.125,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631207,1610612755,Dalen Terry,Dalen Terry,1631207,PHI,2211.0,37.0,-2.0,75.0,81.0,156.0,5.0,7.0,74.0,1.0,2.0,18.29268292682927,0.4166666666666667,0.47937500000000005,8.457142857142857,41.0,28.0,6.0,1.0,1.0,2.0,5.0,,1.0,2.0,5.0,12.0,4.0,,1.0,5.0,,5.0,2.0,,7.0,,7.0,,7.0,,14.0,2.0,3.0,3.0,4.0,1.0,5.0,41.0,0.4,,0.4,0.4166666666666667,0.4,0.42857142857142855,0.4166666666666667,0.4166666666666667,,,0.09090909090909091,0.09375,0.1111111111111111,0.08333333333333333,0.4166666666666667,0.4,0.4,0.2,0.2,,0.5,0.4,0.48605,0.4166666666666667,26.02,0.5466666666666666,1.0,1.0,,2.0,2.0,,2.0,1.0,,4.0,1.0,3.0,1.0,1.0,1.0,,,5.0,5.0,3.0,,,,,,0.2857142857142857,0.5,1.0,0.1,0.16666666666666666,1.0,1.0,,,,,1.0,,0.21428571428571427,0.3333333333333333,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,6.0,,,1.0,,0.08333333333333333,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,1464.0,24.0,-15.0,49.0,53.0,102.0,3.0,8.0,58.0,,,20.37037037037037,0.3333333333333333,0.5902055555555555,3.9624999999999995,20.0,20.0,4.0,5.0,2.0,,,,,,1.0,13.0,3.0,,1.0,6.0,,,,2.0,1.0,,1.0,,,,2.0,3.0,3.0,4.0,,,6.0,20.0,,,,0.5555555555555556,0.5,0.5909090909090909,0.6,0.1111111111111111,0.25,,0.1875,0.13636363636363635,0.08333333333333333,0.5555555555555556,,,,0.5,,,0.6666666666666666,,0.6303375,0.46153846153846156,23.1,0.40816326530612246,4.0,2.0,1.0,5.0,3.0,,2.0,2.0,10.0,,,,,,,,,3.0,4.0,2.0,,,,1.0,1.0,0.625,0.6666666666666666,,,,0.8,0.8,1.0,0.3333333333333333,1.0,1.0,1.0,,0.18181818181818182,0.2,,2.0,,,1.0,,,,,,1.0,,1.0,,,1.0,,0.041666666666666664,,0.15384615384615385,,,2.0,,,,,0.5,,,,,,1.0,1.0,1.0,,,,0.08333333333333333,,,0.1111111111111111,0.25,,1.0,1.0,0.6666666666666666,0.1111111111111111,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612755,Kyle Lowry,Kyle Lowry,200768,PHI,166.0,3.0,-3.0,5.0,5.0,10.0,,,5.0,1.0,1.0,,,,,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
