EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,BlockedCorner3,OffFTReboundPct,Charge Fouls,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,OffensiveGoaltends,SecondChanceCorner3PctAssisted,on,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,20476.4,341.0,-83.0,669.0,676.0,134.0,166.0,78.0,1345.0,27.0,42.0,5.0,7.0,7.0,10.0,9.0,21.0,1.0,2.0,7.0,20.0,1.0,1.0,1.0,2.0,17.0,1.0,2.0,37.0,65.0,9.0,37.0,22.0,123.0,837.0,7.0,14.0,2.0,2.0,16.0,8.0,12.0,1.0,3.0,4.0,23.0,48.0,26.0,27.0,14.0,17.0,2.0,8.0,6.0,6.0,12.0,2.0,4.0,5.0,1.0,30.0,4.0,7.0,18.0,23.0,9.0,50.0,11.0,61.0,1.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,7.0,3.0,11.0,25.0,2.0,1.0,30.0,14.0,27.0,4.0,13.0,3.0,4.0,3.0,1.0,4.0,4.0,23.0,131.0,1.0,2.0,0.6486486486486487,0.8,1.0,0.24324324324324326,0.3333333333333333,0.24324324324324326,0.5692307692307692,0.5,0.6666666666666666,0.4950980392156863,0.4375,0.6333333333333333,0.5394736842105263,0.47058823529411764,0.6764705882352942,0.3627450980392157,0.12307692307692308,0.07142857142857142,0.19047619047619047,0.5,15.852047556142669,0.7142857142857143,0.42857142857142855,0.18110236220472442,0.04,0.09944751381215469,0.025974025974025976,0.1331168831168831,0.03343465045592705,0.03571428571428571,0.043478260869565216,0.04,0.02459016393442623,0.03125,0.1590909090909091,0.15254237288135594,0.2916666666666667,0.1037037037037037,0.08695652173913043,0.020833333333333332,1.0,0.4117647058823529,0.6428571428571429,0.6923076923076923,0.7037037037037037,0.20588235294117646,0.42857142857142855,0.5294117647058824,0.5555555555555556,0.0196078431372549,0.5,1.0,0.19607843137254902,0.35,0.35,1.0,0.16666666666666666,0.11764705882352941,0.11764705882352941,1.0,0.4375,0.7142857142857143,0.0625,0.0625,0.6666666666666666,0.7,0.06666666666666667,1.0,0.13333333333333333,0.7745098039215687,0.11764705882352941,0.566021568627451,0.5079714285714286,0.5933133333333334,0.11711711711711711,0.17567567567567569,0.13008130081300814,0.18699186991869918,4.2092307692307696,24.710810810810813,0.20029895366218237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,10976.5,183.0,-48.0,354.0,351.0,78.0,125.0,36.0,705.0,6.0,9.0,1.0,1.0,1.0,1.0,,6.0,2.0,2.0,4.0,6.0,1.0,2.0,2.0,7.0,19.0,,3.0,8.0,17.0,11.0,25.0,9.0,58.0,441.0,1.0,1.0,1.0,,2.0,1.0,4.0,3.0,5.0,,11.0,12.0,4.0,33.0,,19.0,7.0,2.0,12.0,6.0,18.0,3.0,3.0,7.0,2.0,42.0,1.0,1.0,17.0,6.0,1.0,24.0,2.0,26.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,4.0,,5.0,21.0,2.0,,8.0,1.0,11.0,,4.0,,4.0,,3.0,4.0,,11.0,78.0,5.0,,0.75,0.75,1.0,0.44,0.6,0.44,0.47058823529411764,1.0,0.25,0.5833333333333334,0.5,0.6111111111111112,0.6170212765957447,0.5,0.6111111111111112,0.5952380952380952,0.11764705882352941,0.1111111111111111,0.16666666666666666,,13.010204081632653,0.5,0.058823529411764705,0.08823529411764706,0.010101010101010102,0.18085106382978725,0.014925373134328358,0.1419753086419753,0.012048192771084338,,,0.03571428571428571,0.016666666666666666,,0.10526315789473684,0.08108108108108109,0.08333333333333333,0.17567567567567569,0.2,,,0.21428571428571427,0.6666666666666666,0.75,0.6666666666666666,0.14285714285714285,,,,0.047619047619047616,1.0,1.0,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.4523809523809524,0.3684210526315789,0.3684210526315789,1.0,0.5,1.0,0.5,,0.1111111111111111,1.0,0.2222222222222222,1.0,0.3333333333333333,0.8095238095238095,0.3684210526315789,0.546695238095238,0.58875,0.5089611111111111,0.10638297872340426,0.19047619047619047,0.034482758620689655,0.1896551724137931,5.917647058823529,25.52,0.22033898305084745,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,26229.3,437.0,-86.0,847.0,850.0,157.0,216.0,96.0,1697.0,36.0,55.0,1.0,6.0,7.0,12.0,21.0,50.0,13.0,32.0,1.0,3.0,2.0,,,25.0,71.0,4.0,13.0,70.0,137.0,26.0,74.0,43.0,261.0,1037.0,2.0,11.0,6.0,2.0,12.0,14.0,31.0,3.0,13.0,24.0,61.0,42.0,98.0,33.0,,71.0,25.0,11.0,40.0,25.0,65.0,17.0,8.0,20.0,9.0,155.0,1.0,3.0,23.0,17.0,,40.0,4.0,44.0,2.0,9.0,4.0,5.0,13.0,8.0,10.0,1.0,5.0,23.0,7.0,10.0,22.0,1.0,2.0,40.0,1.0,48.0,5.0,20.0,5.0,3.0,1.0,2.0,4.0,2.0,57.0,154.0,1.0,3.0,0.3,0.3,0.4230769230769231,0.35135135135135137,0.23076923076923078,0.35135135135135137,0.5109489051094891,0.18181818181818182,0.45161290322580644,0.5165876777251185,0.29411764705882354,0.42045454545454547,0.5584415584415584,0.3157894736842105,0.5267857142857143,0.35071090047393366,0.08029197080291971,0.12727272727272726,0.06,0.03125,26.65267576075551,0.5652173913043478,,0.09883720930232558,0.013452914798206279,0.09913793103448276,0.005235602094240838,0.09900990099009901,0.00966183574879227,,0.020833333333333332,0.01639344262295082,0.006493506493506494,,0.125,0.08333333333333333,0.09375,0.09248554913294797,0.11864406779661017,0.019801980198019802,0.5,0.26066350710900477,0.6545454545454545,0.75,0.3611111111111111,0.23696682464454977,0.42,0.44680851063829785,0.2857142857142857,0.15165876777251186,0.40625,0.41935483870967744,0.014218009478672985,0.3333333333333333,0.3333333333333333,,0.33649289099526064,0.352112676056338,0.352112676056338,0.44,0.35294117647058826,0.16666666666666666,0.11764705882352941,0.23529411764705882,0.2727272727272727,0.5833333333333334,,,0.29545454545454547,0.6113744075829384,0.352112676056338,0.5265800947867298,0.4892875,0.5071284090909091,0.08849557522123894,0.13157894736842105,0.04597701149425287,0.23371647509578544,7.932116788321168,26.670270270270272,0.18536009445100354,3.0,11.0,3.0,1.0,,,0.15384615384615385,1.0,0.23076923076923078,,1.0,1.0,2.0,45.0,2.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.5,0.25,1.0,,,,,,,,,,,,True,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,3457.1000000000004,58.0,-19.0,104.0,107.0,15.0,33.0,10.0,211.0,5.0,8.0,,1.0,,1.0,,,,,,,,,,,,,,5.0,8.0,,,3.0,13.0,129.0,,1.0,,2.0,2.0,,1.0,,,2.0,2.0,8.0,2.0,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,,5.0,4.0,9.0,,1.0,,1.0,,,2.0,,,2.0,,5.0,8.0,1.0,1.0,2.0,,3.0,1.0,2.0,,1.0,1.0,,2.0,2.0,2.0,13.0,,,0.8,0.8,,,,,0.625,,,0.625,,,0.7222222222222222,0.5,0.5,,,,,,9.734513274336283,,,0.07692307692307693,0.08695652173913043,0.08333333333333333,0.045454545454545456,0.08064516129032258,0.06666666666666667,,0.18181818181818182,,0.05555555555555555,,0.09090909090909091,0.07692307692307693,,0.07407407407407407,0.1111111111111111,,1.0,1.0,0.625,0.625,0.8,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.6532625000000001,0.6151,0.6151,0.2222222222222222,0.2222222222222222,0.15384615384615385,0.15384615384615385,1.9875,,0.14423076923076922,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.5,,,,,,,,,True,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,4269.099999999999,71.0,7.0,136.0,134.0,25.0,35.0,22.0,270.0,5.0,9.0,1.0,2.0,,,,3.0,,,,,,,,,,,,5.0,12.0,,,6.0,16.0,153.0,1.0,3.0,,4.0,6.0,,,,,1.0,1.0,8.0,2.0,,2.0,,,2.0,1.0,,1.0,,,1.0,,2.0,4.0,6.0,3.0,4.0,,7.0,10.0,17.0,1.0,1.0,,1.0,3.0,1.0,5.0,1.0,2.0,8.0,3.0,6.0,18.0,2.0,3.0,8.0,,10.0,,4.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,25.0,2.0,1.0,0.8,1.0,,,,,0.4166666666666667,0.3333333333333333,,0.4166666666666667,0.3333333333333333,,0.47058823529411764,0.5,0.5,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,15.527950310559005,0.375,,0.13333333333333333,0.15789473684210525,0.07142857142857142,0.11764705882352941,0.09722222222222222,0.1388888888888889,0.2727272727272727,0.0625,0.18181818181818182,0.12,0.1111111111111111,0.15384615384615385,0.2,,0.08108108108108109,,0.2,0.6,0.75,0.5555555555555556,0.625,0.8,0.25,,,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,,,,0.75,,0.6065083333333333,0.62095,,0.25,0.25,0.375,0.0625,2.783333333333333,,0.18382352941176472,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,True,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,2727.5999999999995,45.0,-51.0,88.0,91.0,18.0,32.0,10.0,179.0,,2.0,,2.0,,1.0,,3.0,,,,2.0,1.0,,1.0,1.0,4.0,,,,5.0,1.0,6.0,,3.0,125.0,,2.0,1.0,,,,1.0,,1.0,,,,,3.0,,4.0,1.0,,2.0,,2.0,,,1.0,,4.0,,3.0,4.0,1.0,,5.0,3.0,8.0,1.0,,,,,,,,,,,3.0,7.0,,,,,,,,,1.0,,,1.0,1.0,,18.0,,,,,1.0,0.16666666666666666,,0.16666666666666666,,,,0.13636363636363635,,,0.13636363636363635,,,0.5454545454545454,,,,,10.679611650485437,,,0.1111111111111111,0.08333333333333333,0.15384615384615385,,0.14285714285714285,0.05555555555555555,0.15384615384615385,0.0625,,,,1.0,,,0.13636363636363635,0.25,0.1111111111111111,1.0,0.18181818181818182,,,,0.2727272727272727,,,,,,,0.18181818181818182,,,,0.36363636363636365,0.25,0.3333333333333333,1.0,0.6666666666666666,,0.3333333333333333,,0.5,,0.5,,,0.7272727272727273,0.25,0.4939772727272728,0.5118666666666667,0.598125,,,,,4.779999999999999,25.283333333333335,0.20454545454545456,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,0.25,,,,True,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,21379.9,356.0,-21.0,686.0,688.0,113.0,140.0,82.0,1374.0,22.0,30.0,6.0,7.0,2.0,4.0,6.0,20.0,5.0,10.0,7.0,18.0,2.0,,2.0,12.0,45.0,3.0,10.0,33.0,60.0,19.0,63.0,10.0,133.0,806.0,6.0,8.0,5.0,1.0,22.0,4.0,7.0,3.0,12.0,4.0,21.0,36.0,30.0,51.0,6.0,45.0,12.0,6.0,13.0,15.0,28.0,10.0,5.0,5.0,4.0,71.0,12.0,9.0,16.0,19.0,2.0,37.0,21.0,58.0,3.0,10.0,7.0,3.0,10.0,6.0,8.0,,4.0,18.0,4.0,16.0,26.0,1.0,1.0,14.0,4.0,12.0,2.0,6.0,1.0,3.0,2.0,1.0,3.0,1.0,19.0,110.0,,,0.5454545454545454,0.6,0.8947368421052632,0.30158730158730157,0.25,0.30158730158730157,0.55,0.75,0.5714285714285714,0.5,0.8076923076923077,0.4473684210526316,0.51953125,0.8461538461538461,0.5,0.5121951219512195,0.1,0.1,0.15,,18.79021879021879,0.5555555555555556,0.1111111111111111,0.12337662337662338,0.05172413793103448,0.0855614973262032,0.07317073170731707,0.10263929618768329,0.0621301775147929,0.057692307692307696,0.0641025641025641,0.022727272727272728,0.06153846153846154,0.11764705882352941,0.07547169811320754,0.12162162162162163,0.2222222222222222,0.072992700729927,0.12,0.04918032786885246,0.3333333333333333,0.24390243902439024,0.7333333333333333,0.8148148148148148,0.5909090909090909,0.16260162601626016,0.3,0.35294117647058826,0.6666666666666666,0.08130081300813008,0.5,0.5,0.14634146341463414,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.36585365853658536,0.26666666666666666,0.26666666666666666,0.9166666666666666,0.5384615384615384,0.8571428571428571,0.15384615384615385,0.23076923076923078,0.21052631578947367,0.5,0.10526315789473684,,0.5263157894736842,0.7560975609756098,0.26666666666666666,0.5368386178861787,0.5963444444444445,0.4936236842105263,0.047244094488188976,0.09375,0.16541353383458646,0.15789473684210525,6.631666666666666,25.376190476190477,0.16472303206997085,3.0,4.0,1.0,,,,0.2,0.3333333333333333,0.3,,1.0,2.0,3.0,6.0,3.0,,,,,0.6,0.5,0.6666666666666666,1.0,,,,1.0,1.0,,,,4.0,1.0,1.0,True,,
202331,1610612755,Paul George,Paul George,202331,PHI,21561.1,359.0,-49.0,700.0,699.0,128.0,170.0,77.0,1399.0,9.0,11.0,2.0,2.0,2.0,3.0,10.0,23.0,7.0,26.0,6.0,10.0,,1.0,2.0,25.0,56.0,5.0,3.0,26.0,60.0,31.0,66.0,10.0,155.0,838.0,4.0,5.0,5.0,,14.0,4.0,10.0,3.0,5.0,,17.0,22.0,30.0,63.0,4.0,56.0,25.0,4.0,19.0,8.0,27.0,6.0,2.0,16.0,2.0,62.0,1.0,5.0,17.0,9.0,6.0,32.0,6.0,38.0,,11.0,5.0,6.0,12.0,8.0,6.0,2.0,4.0,18.0,2.0,7.0,26.0,1.0,4.0,27.0,4.0,14.0,4.0,8.0,1.0,4.0,3.0,,4.0,1.0,17.0,125.0,6.0,1.0,0.4230769230769231,0.4583333333333333,0.6774193548387096,0.4696969696969697,0.6,0.4696969696969697,0.43333333333333335,0.8,0.4,0.5753968253968254,0.7,0.5666666666666667,0.5916030534351145,0.7,0.53125,0.5238095238095238,0.06666666666666667,0.09090909090909091,0.08695652173913043,0.038461538461538464,19.029374201787995,0.6666666666666666,0.3,0.06293706293706294,0.02717391304347826,0.09042553191489362,0.006211180124223602,0.07854984894259819,0.017391304347826087,0.04081632653061224,0.024691358024691357,0.018518518518518517,0.007936507936507936,,0.043478260869565216,0.04411764705882353,0.13793103448275862,0.058823529411764705,0.17307692307692307,,0.25,0.0873015873015873,0.8181818181818182,0.9,0.4444444444444444,0.18253968253968253,0.43478260869565216,0.47619047619047616,0.2,0.20634920634920634,0.2692307692307692,0.28,0.07936507936507936,0.6,0.6,0.6666666666666666,0.4444444444444444,0.44642857142857145,0.44642857142857145,0.68,0.2,1.0,,0.5,0.2,0.6666666666666666,0.13333333333333333,0.5,0.2,0.6111111111111112,0.44642857142857145,0.49691944444444436,0.4765857142857142,0.46825999999999995,0.06153846153846154,0.125,0.09032258064516129,0.10967741935483871,11.901666666666666,25.887878787878787,0.18285714285714286,2.0,1.0,,2.0,,1.0,0.7142857142857143,,0.6666666666666666,,,2.0,2.0,30.0,4.0,2.0,,,,0.4,,0.4,1.0,,,,,,,,,,,,True,,
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,7308.9,122.0,-38.0,235.0,240.0,40.0,58.0,31.0,475.0,10.0,11.0,6.0,7.0,3.0,4.0,1.0,3.0,,,3.0,5.0,1.0,,,,,,,11.0,14.0,3.0,5.0,6.0,37.0,310.0,7.0,8.0,1.0,,17.0,3.0,4.0,,,6.0,12.0,8.0,14.0,9.0,14.0,,,2.0,2.0,4.0,6.0,3.0,1.0,,1.0,16.0,4.0,5.0,13.0,15.0,5.0,33.0,11.0,44.0,,3.0,1.0,2.0,2.0,2.0,4.0,,,6.0,1.0,11.0,24.0,3.0,3.0,7.0,,8.0,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,12.0,40.0,,3.0,0.36363636363636365,1.0,1.0,0.6,,0.6,0.7857142857142857,0.875,0.75,0.8157894736842105,0.9444444444444444,0.75,0.8043478260869565,0.9444444444444444,0.8571428571428571,0.2631578947368421,0.14285714285714285,,0.6666666666666666,,10.70110701107011,0.3333333333333333,0.7142857142857143,0.38461538461538464,0.078125,0.21311475409836064,0.09090909090909091,0.28,0.08333333333333333,0.16666666666666666,0.07142857142857142,,0.08333333333333333,0.125,0.45454545454545453,0.35,0.375,0.24390243902439024,0.15,,1.0,0.5789473684210527,0.9090909090909091,0.9090909090909091,0.4,0.15789473684210525,0.3333333333333333,1.0,,,,,0.2631578947368421,0.6,0.6,1.0,,,,,0.7777777777777778,0.8571428571428571,0.1111111111111111,,1.0,0.75,,,,0.8421052631578947,,0.5889894736842106,0.56435,0.651675,0.05,0.06666666666666667,0.4594594594594595,0.32432432432432434,1.55,23.72,0.1702127659574468,,1.0,,3.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,,2.0,,0.2857142857142857,,2.0,,,,,1.0,1.0,True,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,12758.6,213.0,-42.0,416.0,414.0,77.0,105.0,38.0,830.0,15.0,24.0,4.0,4.0,3.0,4.0,13.0,27.0,19.0,37.0,,1.0,,,1.0,4.0,25.0,,3.0,47.0,88.0,4.0,26.0,46.0,152.0,509.0,8.0,11.0,,6.0,22.0,7.0,15.0,,4.0,18.0,32.0,50.0,44.0,12.0,10.0,25.0,4.0,5.0,22.0,13.0,35.0,12.0,1.0,18.0,4.0,83.0,1.0,7.0,20.0,17.0,1.0,38.0,8.0,46.0,3.0,2.0,1.0,1.0,10.0,6.0,4.0,1.0,4.0,14.0,1.0,5.0,15.0,3.0,3.0,48.0,1.0,55.0,4.0,19.0,9.0,5.0,1.0,4.0,5.0,3.0,32.0,76.0,3.0,9.0,0.5319148936170213,0.5952380952380952,1.0,0.15384615384615385,,0.15384615384615385,0.5340909090909091,0.7272727272727273,0.4666666666666667,0.4649122807017544,0.7272727272727273,0.3684210526315789,0.5467625899280576,0.8461538461538461,0.5333333333333333,0.22807017543859648,0.056818181818181816,0.125,0.037037037037037035,0.02702702702702703,33.62637362637363,0.7142857142857143,0.05555555555555555,0.18478260869565216,0.0707070707070707,0.17699115044247787,0.01,0.18048780487804877,0.04020100502512563,0.1,0.07142857142857142,0.037037037037037035,0.011904761904761904,,0.15384615384615385,0.22,0.125,0.21686746987951808,0.06666666666666667,0.05172413793103448,0.6,0.21052631578947367,0.625,0.7142857142857143,0.5333333333333333,0.23684210526315788,0.48148148148148145,0.5,0.46153846153846156,0.32456140350877194,0.5135135135135135,0.5277777777777778,0.008771929824561403,,,,0.21929824561403508,0.16,0.16,1.0,0.36363636363636365,1.0,,,0.21052631578947367,0.75,0.05263157894736842,,0.15789473684210525,0.43859649122807015,0.16,0.49562123893805315,0.49387777777777775,0.5153500000000001,0.15384615384615385,0.18446601941747573,0.14473684210526316,0.21052631578947367,10.837500000000002,26.834615384615386,0.18509615384615385,,,,8.0,1.0,,0.5789473684210527,,,0.037037037037037035,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,
