EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedCorner3,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Charge Fouls Drawn,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,on,LongMidRangePctBlocked
1626157,1610612752,Karl-Anthony Towns,Karl-Anthony Towns,1626157,NYK,33312.3,555.0,262.0,1103.0,1085,234.0,264,134.0,2188,65.0,97.0,26.0,36.0,12.0,18.0,10.0,26.0,1.0,2.0,5.0,8.0,2.0,3.0,21.0,47.0,4.0,6.0,3.0,10.0,76.0,125.0,26.0,55.0,70.0,300.0,1115.0,26.0,39.0,4.0,6.0,11.0,75.0,13.0,21.0,5.0,13.0,26.0,67.0,70.0,82.0,72.0,6.0,40.0,47.0,21.0,11.0,1.0,66.0,27.0,93.0,17.0,10.0,49.0,14.0,3.0,213.0,15.0,32.0,72.0,59.0,13.0,144.0,47.0,191.0,9.0,21.0,14.0,7.0,19.0,10.0,13.0,26.0,2.0,6.0,1.0,45.0,1.0,10.0,35.0,71.0,2.0,8.0,11.0,74.0,14.0,77.0,8.0,4.0,33.0,8.0,22.0,1.0,1.0,13.0,2.0,7.0,23.0,17.0,5.0,67.0,232.0,3.0,5.0,0.4605263157894737,0.625,0.9230769230769231,0.4727272727272727,0.6666666666666666,0.38461538461538464,0.4727272727272727,0.608,0.6666666666666666,0.6190476190476191,0.6388888888888888,0.7111111111111111,0.6029411764705882,0.6948356807511737,0.7653061224489796,0.7065217391304348,0.3055555555555556,0.01818181818181818,0.088,0.08247422680412371,0.11538461538461539,0.02127659574468085,20.527156549520768,0.4222222222222222,0.35135135135135137,0.2350597609561753,0.1306122448979592,0.2571428571428571,0.061224489795918366,0.24670433145009416,0.09591836734693877,0.17592592592592593,0.11538461538461539,0.030303030303030304,0.054878048780487805,0.07407407407407407,0.1875,0.24786324786324787,0.3157894736842105,0.26146788990825687,0.24193548387096775,0.13636363636363635,0.7391304347826086,0.5388888888888889,0.6701030927835051,0.7303370786516854,0.47692307692307695,0.14444444444444443,0.38461538461538464,0.43478260869565216,0.4,0.011111111111111112,0.5,0.5,0.044444444444444446,0.625,0.625,1.0,0.2611111111111111,0.44680851063829785,0.45652173913043476,0.9047619047619048,0.8,0.7222222222222222,0.15384615384615385,0.13333333333333333,0.6666666666666666,0.75,0.5294117647058824,0.6666666666666666,0.08823529411764706,0.6666666666666666,0.29411764705882354,0.3,0.8444444444444444,0.44680851063829785,0.5933222222222222,0.61081875,0.6091308823529412,0.16097560975609757,0.22,0.25,0.22333333333333333,2.947199999999999,26.187272727272727,0.21214868540344514,,,,,,,,,,,,,,,,,True,
1628384,1610612752,OG Anunoby,OG Anunoby,1628384,NYK,24291.4,405.0,194.0,811.0,794,183.0,207,86.0,1605,39.0,53.0,5.0,5.0,8.0,9.0,2.0,12.0,7.0,11.0,18.0,37.0,2.0,5.0,12.0,27.0,1.0,1.0,,5.0,48.0,76.0,30.0,64.0,51.0,237.0,825.0,6.0,6.0,4.0,8.0,6.0,30.0,9.0,10.0,2.0,10.0,20.0,44.0,70.0,26.0,84.0,6.0,6.0,27.0,12.0,11.0,1.0,15.0,10.0,25.0,5.0,5.0,10.0,5.0,,60.0,5.0,4.0,30.0,21.0,10.0,61.0,9.0,70.0,1.0,17.0,12.0,5.0,2.0,,1.0,1.0,,1.0,,3.0,,1.0,19.0,25.0,,1.0,,45.0,4.0,61.0,,,19.0,7.0,10.0,3.0,2.0,6.0,,4.0,13.0,9.0,,42.0,182.0,1.0,6.0,0.7291666666666666,0.7777777777777778,0.9333333333333333,0.46875,0.5,0.2,0.46875,0.631578947368421,1.0,0.9,0.6642857142857143,0.8571428571428571,0.6,0.7011834319526628,0.8823529411764706,0.6875,0.45714285714285713,0.015625,0.14473684210526316,0.16981132075471697,0.16666666666666666,,18.96361631753032,0.6666666666666666,0.35714285714285715,0.12,0.022857142857142857,0.14285714285714285,0.030120481927710843,0.13246753246753246,0.026392961876832845,0.013513513513513514,0.0379746835443038,,0.03773584905660377,0.016666666666666666,0.12857142857142856,0.11392405063291139,0.11538461538461539,0.16049382716049382,0.08333333333333333,0.020833333333333332,0.6923076923076923,0.37857142857142856,0.7358490566037735,0.8863636363636364,0.8205128205128205,0.08571428571428572,0.16666666666666666,0.2,,0.07857142857142857,0.6363636363636364,0.6363636363636364,0.2642857142857143,0.4864864864864865,0.5,0.8888888888888888,0.19285714285714287,0.4444444444444444,0.4444444444444444,1.0,0.35714285714285715,1.0,0.2,0.07142857142857142,1.0,1.0,0.45,0.8888888888888888,0.25,0.4,0.25,,0.8357142857142857,0.4444444444444444,0.6039385714285715,0.566315,0.6170175,0.13580246913580246,0.2,0.12658227848101267,0.18565400843881857,4.655263157894738,24.384375000000002,0.22564734895191121,3.0,7.0,1.0,3.0,1.0,0.02702702702702703,0.42857142857142855,0.5,0.42857142857142855,0.6666666666666666,0.04477611940298507,,,,,,True,
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,26179.9,436.0,173.0,862.0,852,158.0,178,95.0,1714,33.0,50.0,2.0,3.0,6.0,8.0,6.0,15.0,,2.0,7.0,19.0,1.0,2.0,14.0,45.0,3.0,5.0,4.0,11.0,39.0,67.0,21.0,64.0,15.0,156.0,879.0,3.0,4.0,4.0,6.0,2.0,20.0,7.0,11.0,5.0,13.0,7.0,36.0,46.0,32.0,60.0,3.0,4.0,45.0,14.0,9.0,,44.0,27.0,71.0,18.0,9.0,34.0,7.0,3.0,169.0,7.0,8.0,44.0,46.0,6.0,96.0,15.0,111.0,2.0,26.0,17.0,9.0,13.0,4.0,6.0,12.0,2.0,7.0,1.0,25.0,2.0,3.0,15.0,33.0,,5.0,2.0,27.0,6.0,23.0,2.0,,8.0,5.0,4.0,,,2.0,,2.0,4.0,3.0,,36.0,156.0,3.0,5.0,0.5897435897435898,0.6216216216216216,0.9523809523809523,0.328125,0.6666666666666666,0.38461538461538464,0.328125,0.582089552238806,0.75,0.6363636363636364,0.5381679389312977,0.9,0.6041666666666666,0.5492957746478874,0.9090909090909091,0.6206896551724138,0.48854961832061067,,0.13432835820895522,0.18,,,17.11340206185567,0.52,0.25,0.2222222222222222,0.041884816753926704,0.2018348623853211,0.035897435897435895,0.21176470588235294,0.038860103626943004,0.07228915662650602,0.012195121951219513,0.038461538461538464,0.030534351145038167,0.046875,0.19230769230769232,0.27835051546391754,0.125,0.1834319526627219,0.2653061224489796,0.03225806451612903,0.75,0.3816793893129771,0.66,0.8048780487804879,0.5757575757575758,0.11450381679389313,0.4,0.4,0.6666666666666666,0.015267175572519083,,,0.1450381679389313,0.3684210526315789,0.3684210526315789,1.0,0.3435114503816794,0.3111111111111111,0.3111111111111111,0.9285714285714286,0.3,0.6666666666666666,,0.5,0.6,1.0,0.3333333333333333,0.75,0.08333333333333333,0.5,0.4583333333333333,0.36363636363636365,0.8702290076335878,0.3111111111111111,0.5961748091603054,0.5585944444444445,0.5611125,0.058394160583941604,0.1095890410958904,0.1282051282051282,0.23076923076923078,3.2164179104477606,24.9828125,0.18329466357308585,1.0,1.0,2.0,,,,,0.1,1.0,1.0,,2.0,1.0,,,,True,
1628969,1610612752,Mikal Bridges,Mikal Bridges,1628969,NYK,25056.700000000004,418.0,175.0,822.0,815,154.0,182,95.0,1637,33.0,38.0,2.0,3.0,2.0,2.0,19.0,38.0,4.0,9.0,8.0,24.0,2.0,4.0,6.0,16.0,2.0,3.0,2.0,6.0,56.0,85.0,14.0,40.0,15.0,169.0,852.0,6.0,7.0,2.0,3.0,,18.0,8.0,14.0,4.0,10.0,4.0,32.0,88.0,24.0,36.0,6.0,6.0,16.0,6.0,2.0,1.0,15.0,17.0,32.0,11.0,6.0,11.0,2.0,2.0,81.0,4.0,1.0,25.0,12.0,1.0,38.0,5.0,43.0,1.0,12.0,9.0,3.0,6.0,1.0,5.0,2.0,,1.0,,8.0,,,9.0,26.0,,2.0,1.0,26.0,4.0,16.0,,,7.0,1.0,5.0,,,3.0,,2.0,5.0,2.0,,32.0,152.0,,1.0,0.7857142857142857,0.8301886792452831,0.8571428571428571,0.35,0.6666666666666666,0.4,0.35,0.6588235294117647,0.8571428571428571,0.5714285714285714,0.616,0.9,0.5833333333333334,0.6353383458646616,0.9,0.6153846153846154,0.32,0.025,0.023529411764705882,0.02631578947368421,0.02631578947368421,,15.14500537056928,0.75,0.038461538461538464,0.06818181818181818,0.005291005291005291,0.11848341232227488,0.022857142857142857,0.09560723514211886,0.013736263736263736,,,0.037037037037037035,0.02586206896551724,0.01694915254237288,0.06349206349206349,0.08045977011494253,0.038461538461538464,0.13253012048192772,0.06666666666666667,0.0196078431372549,0.4,0.304,0.868421052631579,0.8918918918918919,0.7878787878787878,0.304,0.5,0.5135135135135135,0.7894736842105263,0.072,0.4444444444444444,0.4444444444444444,0.192,0.3333333333333333,0.34782608695652173,1.0,0.128,0.375,0.375,0.6666666666666666,0.3,0.6666666666666666,,0.3,0.6666666666666666,0.5,0.08333333333333333,1.0,0.16666666666666666,0.5,0.25,0.3333333333333333,0.624,0.375,0.5609235999999999,0.43039000000000005,0.48598125,0.05303030303030303,0.07608695652173914,0.10650887573964497,0.1893491124260355,6.923529411764706,24.142500000000002,0.1873479318734793,,,2.0,,,0.041666666666666664,0.75,,,,,,,,,,True,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,26739.199999999997,446.0,190.0,892.0,869,207.0,231,103.0,1761,37.0,60.0,4.0,7.0,12.0,19.0,36.0,74.0,13.0,31.0,4.0,14.0,1.0,3.0,23.0,63.0,1.0,4.0,6.0,16.0,86.0,165.0,27.0,77.0,45.0,298.0,914.0,8.0,14.0,2.0,6.0,2.0,24.0,23.0,43.0,7.0,19.0,21.0,88.0,48.0,124.0,57.0,24.0,4.0,63.0,23.0,14.0,1.0,30.0,36.0,66.0,21.0,15.0,22.0,6.0,2.0,168.0,2.0,4.0,15.0,15.0,,30.0,6.0,36.0,2.0,14.0,10.0,4.0,23.0,2.0,12.0,9.0,2.0,11.0,1.0,32.0,4.0,5.0,14.0,32.0,1.0,1.0,2.0,54.0,2.0,54.0,7.0,,23.0,6.0,,,,,,,,,,88.0,205.0,4.0,6.0,0.27906976744186046,0.2857142857142857,0.7037037037037037,0.35064935064935066,0.3333333333333333,0.3684210526315789,0.35064935064935066,0.5212121212121212,0.5714285714285714,0.5348837209302325,0.5227272727272727,0.55,0.5403225806451613,0.5622641509433962,0.6,0.5945945945945946,0.3181818181818182,0.012987012987012988,0.08484848484848485,0.08333333333333333,0.12162162162162163,0.015873015873015872,29.55223880597015,0.71875,,0.07692307692307693,0.020512820512820513,0.06666666666666667,0.010309278350515464,0.07142857142857142,0.015424164524421594,0.011764705882352941,0.037037037037037035,,0.007751937984496124,0.015384615384615385,0.075,0.08333333333333333,0.06451612903225806,0.06179775280898876,0.0851063829787234,0.01834862385321101,,0.24793388429752067,0.6166666666666667,0.6727272727272727,0.32432432432432434,0.30578512396694213,0.4864864864864865,0.5538461538461539,0.25,0.128099173553719,0.41935483870967744,0.41935483870967744,0.05785123966942149,0.2857142857142857,0.2857142857142857,1.0,0.2603305785123967,0.36507936507936506,0.3709677419354839,0.6521739130434783,0.35,0.5714285714285714,0.5,0.2,0.25,,0.3064516129032258,0.631578947368421,0.04838709677419355,0.3333333333333333,0.25806451612903225,0.375,0.5661157024793388,0.36507936507936506,0.5156979253112034,0.5253535714285714,0.5000819672131147,0.09266409266409266,0.1270718232044199,0.08053691275167785,0.2953020134228188,7.667878787878788,25.787012987012986,0.2320627802690583,1.0,2.0,5.0,1.0,,,0.23076923076923078,0.1,0.5,1.0,0.01282051282051282,1.0,3.0,,,,True,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,1620.2,27.0,8.0,53.0,55,4.0,5,9.0,108,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,3.0,4.0,,,,6.0,62.0,1.0,1.0,,,,2.0,,,,,,,4.0,2.0,,,2.0,,,,,,,,,,,,,,2.0,3.0,1.0,3.0,,4.0,5.0,9.0,,,,,1.0,,,,,1.0,,1.0,1.0,,3.0,3.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,4.0,,,0.6666666666666666,1.0,,,,,,0.75,1.0,,0.75,1.0,,0.75,1.0,,,,,,,,7.8125,1.0,,0.3333333333333333,0.17647058823529413,0.1,0.25,0.21052631578947367,0.2,0.14285714285714285,0.14285714285714285,0.3333333333333333,,0.5,,0.3333333333333333,0.5,0.14285714285714285,,,1.0,1.0,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,0.6314,0.557,,,,0.3333333333333333,,1.65,,0.07547169811320754,,,,,,,,,,,,,,,,,True,
1629013,1610612752,Landry Shamet,Landry Shamet,1629013,NYK,8036.0,134.0,70.0,264.0,260,66.0,85,42.0,524,5.0,7.0,1.0,1.0,1.0,1.0,,1.0,,1.0,9.0,16.0,4.0,4.0,4.0,16.0,2.0,3.0,,2.0,5.0,9.0,13.0,32.0,5.0,54.0,262.0,1.0,1.0,2.0,3.0,,8.0,1.0,1.0,4.0,6.0,2.0,16.0,8.0,2.0,39.0,,,16.0,4.0,1.0,1.0,2.0,5.0,7.0,3.0,2.0,1.0,1.0,,19.0,1.0,,3.0,1.0,1.0,5.0,2.0,7.0,,1.0,,1.0,,,,,,,,,,,4.0,13.0,,,,6.0,,7.0,,,2.0,,2.0,,,,,2.0,2.0,2.0,,16.0,66.0,4.0,,0.8,0.8,1.0,0.40625,0.6666666666666666,0.6666666666666666,0.40625,0.5555555555555556,1.0,1.0,0.5975609756097561,1.0,1.0,0.6136363636363636,1.0,1.0,0.7804878048780488,0.03125,0.1111111111111111,0.14285714285714285,,0.0625,14.285714285714285,,0.08333333333333333,0.015625,,0.05,0.013157894736842105,0.03225806451612903,0.007575757575757576,,,,,0.05,0.037037037037037035,,,0.061224489795918366,,,1.0,0.17073170731707318,0.7142857142857143,0.8333333333333334,0.8,0.024390243902439025,,,,0.024390243902439025,,,0.3902439024390244,0.5625,0.5625,1.0,0.3902439024390244,0.25,0.26666666666666666,1.0,0.25,1.0,1.0,0.75,0.6666666666666666,1.0,0.14285714285714285,1.0,0.5714285714285714,1.0,0.2857142857142857,,0.9512195121951219,0.25,0.5645060975609756,0.6444166666666667,0.5668571428571428,0.06818181818181818,0.18181818181818182,0.14814814814814814,0.2962962962962963,4.522222222222222,24.646875000000005,0.25,,,1.0,1.0,,,,,,,0.030303030303030304,,1.0,1.0,1.0,0.16666666666666666,True,
1630631,1610612752,Jose Alvarado,Jose Alvarado,1630631,NYK,6885.1,115.0,87.0,222.0,222,27.0,38,32.0,444,9.0,12.0,,,,1.0,6.0,9.0,,,1.0,3.0,,,7.0,18.0,2.0,3.0,1.0,2.0,15.0,21.0,8.0,21.0,5.0,59.0,204.0,1.0,1.0,2.0,3.0,,8.0,,1.0,1.0,2.0,2.0,5.0,14.0,16.0,24.0,,,18.0,7.0,1.0,,5.0,11.0,16.0,6.0,5.0,5.0,,,43.0,,,12.0,4.0,,16.0,,16.0,,8.0,3.0,5.0,3.0,1.0,3.0,2.0,1.0,,,5.0,,,8.0,16.0,,3.0,,8.0,2.0,6.0,1.0,,2.0,,1.0,,,,,1.0,1.0,1.0,,5.0,27.0,2.0,,0.4666666666666667,0.4666666666666667,1.0,0.38095238095238093,0.6666666666666666,0.5,0.38095238095238093,0.7142857142857143,1.0,,0.6428571428571429,1.0,0.5,0.6704545454545454,1.0,0.625,0.5,,0.047619047619047616,,0.1111111111111111,,18.992248062015502,0.6,,0.07017543859649122,,0.21428571428571427,,0.1415929203539823,,,,,,,0.10526315789473684,0.06896551724137931,,0.225,0.1875,,1.0,0.2857142857142857,0.75,0.75,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.75,0.16666666666666666,,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.3888888888888889,0.3888888888888889,1.0,,,,0.75,0.6666666666666666,1.0,0.3333333333333333,,,,0.6666666666666666,0.5,0.7857142857142857,0.3888888888888889,0.555852380952381,0.4383333333333333,0.49028333333333335,0.06818181818181818,0.09090909090909091,0.13559322033898305,0.0847457627118644,3.723809523809524,25.32857142857143,0.12162162162162163,,,1.0,1.0,,,,,,,0.045454545454545456,,,,,,True,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,9914.7,165.0,110.0,331.0,318,92.0,87,47.0,649,,3.0,,1.0,,,1.0,6.0,,2.0,5.0,17.0,1.0,3.0,13.0,32.0,3.0,4.0,1.0,5.0,1.0,11.0,18.0,49.0,1.0,57.0,316.0,,1.0,4.0,5.0,,12.0,,1.0,2.0,8.0,1.0,7.0,,2.0,51.0,3.0,,32.0,13.0,1.0,2.0,5.0,6.0,11.0,3.0,3.0,5.0,,,28.0,3.0,1.0,3.0,1.0,1.0,5.0,4.0,9.0,1.0,4.0,1.0,3.0,2.0,,1.0,,,1.0,,2.0,,,5.0,16.0,,2.0,,3.0,1.0,2.0,,,,1.0,4.0,,,2.0,,2.0,4.0,2.0,,6.0,91.0,,,,,0.9444444444444444,0.3673469387755102,0.8,0.25,0.3673469387755102,0.09090909090909091,,,0.4666666666666667,1.0,0.3333333333333333,0.4672131147540984,1.0,0.35,0.8166666666666667,0.04081632653061224,0.09090909090909091,0.3333333333333333,,0.0625,16.49214659685864,1.0,0.07692307692307693,0.011904761904761904,0.015384615384615385,0.03529411764705882,0.03488372093023256,0.023668639053254437,0.026490066225165563,,0.04,,0.05172413793103448,,,0.02631578947368421,,0.015384615384615385,0.1,0.02631578947368421,0.5,0.05,,,,0.1,0.16666666666666666,0.16666666666666666,,0.03333333333333333,,,0.2833333333333333,0.29411764705882354,0.29411764705882354,1.0,0.5333333333333333,0.40625,0.43333333333333335,0.9230769230769231,0.16666666666666666,,,0.6666666666666666,0.75,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.2,0.8666666666666667,0.40625,0.5371108333333333,0.535425,0.5238166666666666,,,0.21052631578947367,0.12280701754385964,7.7272727272727275,25.106122448979594,0.27794561933534745,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,,,True,
203903,1610612752,Jordan Clarkson,Jordan Clarkson,203903,NYK,4516.4,75.0,41.0,155.0,154,45.0,42,27.0,309,11.0,19.0,3.0,5.0,4.0,7.0,3.0,9.0,1.0,2.0,1.0,3.0,,,1.0,2.0,,,1.0,1.0,15.0,30.0,2.0,5.0,5.0,41.0,146.0,4.0,8.0,,,,8.0,4.0,10.0,1.0,1.0,2.0,13.0,18.0,12.0,3.0,3.0,6.0,2.0,1.0,1.0,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,3.0,6.0,4.0,1.0,1.0,6.0,9.0,15.0,3.0,2.0,,2.0,5.0,,3.0,1.0,,2.0,,6.0,1.0,2.0,3.0,5.0,,1.0,1.0,4.0,,7.0,1.0,,4.0,,1.0,,,1.0,,,1.0,,,13.0,45.0,1.0,,0.6,0.75,0.5,0.4,,1.0,0.4,0.5,0.5,0.4,0.5142857142857142,0.5,0.5,0.5394736842105263,0.5,0.5416666666666666,0.14285714285714285,,0.03333333333333333,0.05263157894736842,,,24.043715846994534,0.8333333333333334,0.14285714285714285,0.027777777777777776,0.14634146341463414,0.08888888888888889,0.10344827586206896,0.06172839506172839,0.12857142857142856,0.18181818181818182,0.125,,0.13636363636363635,,,0.06666666666666667,,0.08333333333333333,0.1111111111111111,0.17647058823529413,,0.5428571428571428,0.5789473684210527,0.6111111111111112,0.5454545454545454,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.05714285714285714,0.5,0.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.05714285714285714,0.5,0.5,,0.625,0.6,,,,,0.6363636363636364,0.5714285714285714,,,0.09090909090909091,1.0,0.6857142857142857,0.5,0.584252857142857,0.55148,0.5774045454545454,0.10526315789473684,0.12121212121212122,0.1951219512195122,0.3170731707317073,4.5633333333333335,23.6,0.2903225806451613,,,,,,,1.0,,,,,,,,,,True,
