EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,FG3M,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,Fg2aBlocked,DefThreePtRebounds,DefRebounds,DeadBallTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyPointsPct,PenaltyFG2A,Arc3Assists,PenaltyShotQualityAvg,TwoPtAssists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LiveBallTurnoverPct,BlocksRecoveredPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,ShootingFouls,BlockedAtRim,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Fg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceFtPoints,PtsUnassisted2s,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAssists,LostBallSteals,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsUnassisted3s,FTDefRebounds,DefFTReboundPct,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,AtRimAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,OffensiveGoaltends,SecondChanceFg2Pct,PenaltyFg2Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,OffFTReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked
1628975,1610612753,Jevon Carter,Jevon Carter,1628975,ORL,553.0,9,8,16,16,4.0,8.0,3.0,32,1.0,1.0,1.0,1.0,14,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,10.526315789473685,0.2,0.1111111111111111,1.0,0.5,0.5,0.5,0.4366,13.2,27.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,759.0,13,8,24,23,4.0,15.0,3.0,47,2.0,,3.0,1.0,16,1.0,,,,,,1.0,1.0,3.0,,,4.0,0.25,21.428571428571427,0.16666666666666666,0.07692307692307693,,0.5,,0.5,0.5173375,5.566666666666666,24.4,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.375,0.5,1.0,0.3333333333333333,1.0,0.2857142857142857,0.14285714285714285,0.2,0.2,0.5,0.25,0.25,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630217,1610612753,Desmond Bane,Desmond Bane,1630217,ORL,296.0,5,4,8,9,4.0,4.0,2.0,17,1.0,,1.0,,10,,,1.0,1.0,,3.0,,,,,,4.0,,11.11111111111111,,,,1.0,,,0.4549,6.7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,158.0,3,-1,7,7,,7.0,,14,,,,,3,,,,1.0,,2.0,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631288,1610612753,Jamal Cain,Jamal Cain,1631288,ORL,501.0,8,6,16,16,4.0,10.0,3.0,32,,1.0,1.0,1.0,10,,1.0,,,,,,1.0,3.0,,,4.0,0.5,10.0,,0.1111111111111111,,,0.5,0.5,0.46315,18.3,26.7,0.25,,,,,1.0,,5.0,,3.0,3.0,,,2.0,,,1.0,,,1.0,,,,3.0,,,1.0,1.0,1.0,1.25,1.25,1.5,,,,0.18181818181818182,,,,,,,,,,0.6,,,0.5304,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,0.2857142857142857,0.16666666666666666,1.0,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5304,0.6,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631094,1610612753,Paolo Banchero,Paolo Banchero,1631094,ORL,453.0,8,5,15,13,3.0,9.0,2.0,28,2.0,1.0,3.0,1.0,5,,1.0,,,,,,,3.0,,,3.0,0.25,31.57894736842105,,,,0.5,0.25,0.25,0.41785,11.799999999999999,26.2,0.2,,,,,,2.0,4.0,2.0,2.0,,,,3.0,1.0,1.0,,,,2.0,,3.0,1.0,2.0,,1.0,,,,0.25,0.4,1.0,,,,0.3,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,3.0,,,,,,,0.3333333333333333,,,1.0,0.5,,,0.5,0.25,,,,,,,,,,,,,,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641710,1610612753,Anthony Black,Anthony Black,1641710,ORL,509.0,8,4,15,15,1.0,7.0,2.0,30,2.0,1.0,2.0,2.0,10,,1.0,,1.0,,2.0,,,3.0,2.0,1.0,1.0,0.5,26.31578947368421,,,,0.5,0.25,0.5,0.48224999999999996,9.5,24.700000000000003,0.06666666666666667,,,,1.0,,2.0,4.0,,,,,2.0,3.0,,,1.0,,,2.0,,2.0,,,,,,,,0.25,0.4,,,,0.5,0.3,,0.5,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,,,1.0,1.0,,,0.5,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641783,1610612753,Tristan da Silva,Tristan da Silva,1641783,ORL,35.0,1,-3,1,1,,,,2,,1.0,,1.0,3,,1.0,,,,,,,,,,,1.0,100.0,,,,,1.0,1.0,0.4947,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641724,1610612753,Jett Howard,Jett Howard,1641724,ORL,177.0,3,3,6,5,,5.0,,11,,2.0,,2.0,3,,2.0,,,,,,,,,,,1.0,33.333333333333336,,,,,1.0,1.0,0.43365,,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642859,1610612753,Jase Richardson,Jase Richardson,1642859,ORL,177.0,3,3,6,5,,5.0,,11,,1.0,,2.0,3,,1.0,,,,,,,,,,,1.0,33.333333333333336,,,,,0.5,1.0,0.51,,25.2,,,,1.0,1.0,2.0,,6.0,,,3.0,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.5,1.5,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
