EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyOffPossExcludingTakeFouls,Usage,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,Steals,BadPassSteals,Offensive Fouls,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,LostBallTurnovers,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,Loose Ball Fouls,on,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg2aBlocked,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Charge Fouls Drawn,Corner3PctBlocked,Technical Free Throw Trips,Charge Fouls,Defensive 3 Seconds Violations
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,279.0,5,-2,8,10,4.0,5.0,1.0,18,9,1.0,1.0,1.0,4.0,11.11111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628418,1610612739,Thomas Bryant,Thomas Bryant,1628418,CLE,1047.3,17,-3,35,40,35.0,30.0,5.0,75,37,1.0,1.0,1.0,35.0,41.463414634146346,1.0,3.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,7.0,3.0,7.0,2.0,9.0,1.0,13.0,1.0,1.0,1.0,3.0,3.0,7.0,2.0,9.0,1.0,13.0,6.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,6.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,0.2222222222222222,1.0,0.2222222222222222,0.2222222222222222,0.42857142857142855,0.42857142857142855,0.375,0.75,0.375,0.40625,0.75,0.40625,0.5625,0.16666666666666666,0.2857142857142857,0.4166666666666667,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.25,0.5,0.5,0.18181818181818182,1.0,0.25,0.75,0.75,1.0,0.1875,0.125,0.4375,0.2857142857142857,0.2857142857142857,1.0,0.5,0.5,1.0,1.0,0.25,0.75,0.125,0.4375,0.2857142857142857,0.8125,0.2857142857142857,0.540103125,0.5291,0.540103125,0.0625,0.14285714285714285,0.23076923076923078,1.0,5.371428571428572,25.188888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641772,1610612739,Nae'Qwan Tomlin,Nae'Qwan Tomlin,1641772,CLE,1168.3,19,-5,39,45,35.0,34.0,5.0,84,41,,1.0,1.0,35.0,17.77777777777778,0.8974358974358975,3.0,5.0,2.0,2.0,4.0,1.0,,,,,,,,,4.0,6.0,,,1.0,9.0,2.0,,,3.0,3.0,5.0,,,1.0,7.0,4.0,,,,1.0,2.0,1.0,5.0,2.0,1.0,,1.0,4.0,5.0,,,2.0,3.0,1.0,2.0,,1.0,,,,,7.0,0.5,0.6666666666666666,,,,,,0.6666666666666666,0.6,0.6666666666666666,0.5,0.6,0.6428571428571429,0.5,0.5833333333333334,,,0.25,0.07692307692307693,0.05263157894736842,0.21052631578947367,,0.4,,0.1,,,0.8333333333333334,0.6,0.6,0.3333333333333333,0.16666666666666666,,,,,,1.0,,,,0.8,0.5,,,,0.8333333333333334,,0.6702499999999999,0.6727,0.6450400000000001,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.7777777777777778,1.8666666666666665,,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.18181818181818182,0.2222222222222222,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641854,1610612739,Craig Porter Jr.,Craig Porter Jr.,1641854,CLE,1168.3,19,-5,39,45,35.0,34.0,5.0,84,41,1.0,1.0,3.0,35.0,13.333333333333332,0.8974358974358975,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,2.0,,1.0,,2.0,1.0,,,2.0,1.0,2.0,,1.0,,2.0,2.0,,1.0,,3.0,4.0,2.0,9.0,,2.0,1.0,3.0,,3.0,,3.0,,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.15384615384615385,0.15789473684210525,,,,,0.2,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,1.0,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.6666666666666666,,0.5386666666666666,0.7212,0.5386666666666666,,,1.0,1.0,4.9,24.4,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,2.0,2.0,0.6666666666666666,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642878,1610612739,Tyrese Proctor,Tyrese Proctor,1642878,CLE,665.3,11,-4,22,26,22.0,18.0,3.0,48,28,,,2.0,22.0,16.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,1.0,2.0,2.0,,,1.0,,1.0,2.0,1.0,5.0,,1.0,,1.0,,1.0,,2.0,,1.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,0.5,,0.5,1.0,,,0.16666666666666666,0.09090909090909091,,,,,0.2,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,0.55185,,0.55185,0.5,1.0,,1.0,,25.4,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631165,1610612739,Keon Ellis,Keon Ellis,1631165,CLE,1010.3,17,-5,35,40,31.0,33.0,4.0,75,36,,2.0,2.0,31.0,15.0,0.8857142857142857,,,,,,,,,2.0,3.0,,,2.0,3.0,,,2.0,3.0,2.0,8.0,,,,,,,2.0,3.0,2.0,8.0,,3.0,3.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,2.0,,,,,,,8.0,,,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,1.0,,1.0,1.0,,,0.07692307692307693,0.0625,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.51205,,0.51205,,,,1.0,,26.166666666666668,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642281,1610612739,Jaylon Tyson,Jaylon Tyson,1642281,CLE,503.0,8,-1,17,19,13.0,16.0,2.0,36,13,,,,13.0,15.0,0.7647058823529411,,,,,,2.0,,,,1.0,,,,1.0,1.0,2.0,,1.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,,,,0.5,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,,,,,,,,,,0.5,,0.3333333333333333,,0.40155,,0.389975,,,,1.0,9.8,27.8,,1.0,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,39145.3,652,-52,1294,1292,430.0,330.0,153.0,2586,1479,3.0,22.0,47.0,429.0,31.493943472409153,0.3323029366306028,48.0,81.0,9.0,12.0,22.0,116.0,25.0,6.0,45.0,131.0,4.0,16.0,15.0,48.0,120.0,223.0,51.0,156.0,75.0,468.0,26.0,5.0,20.0,44.0,32.0,66.0,17.0,54.0,29.0,144.0,66.0,72.0,131.0,45.0,29.0,55.0,16.0,136.0,11.0,32.0,35.0,72.0,15.0,87.0,9.0,11.0,22.0,55.0,79.0,92.0,3.0,30.0,4.0,2.0,5.0,2.0,144.0,0.275,0.28695652173913044,0.47058823529411764,0.3269230769230769,0.25,0.3148148148148148,0.3269230769230769,0.5381165919282511,0.48484848484848486,0.5184696569920845,0.44565217391304346,0.4791666666666667,0.5558194774346793,0.46808510638297873,0.5255474452554745,0.41160949868073876,0.10263929618768329,0.04119850187265917,0.125,0.11222780569514237,0.023255813953488372,0.05263157894736842,0.034722222222222224,0.11304347826086956,0.1282051282051282,0.049723756906077346,0.4,0.21372031662269128,0.5925925925925926,0.6575342465753424,0.25,0.30606860158311344,0.06596306068601583,0.34564643799472294,0.3435114503816794,0.34615384615384615,0.4222222222222222,0.1956521739130435,0.34782608695652173,0.25,0.75,0.18333333333333332,0.5454545454545454,0.05,0.4,0.3125,0.6253298153034301,0.3435114503816794,0.5273815999999999,0.5025666666666666,0.5060025423728812,0.08312958435207823,0.12,0.09401709401709402,0.3076923076923077,7.2278026905829575,26.27628205128206,4.0,62.0,13.0,3.0,174.0,10.0,26.0,19.0,3.0,21.0,12.0,2.0,0.5,0.008955223880597015,0.007782101167315175,0.5344827586206896,0.5849056603773585,0.27419354838709675,0.4444444444444444,12.0,25.0,15.0,0.5319148936170213,0.09392265193370165,0.25,10.0,81.0,7.0,4.0,12.0,6.0,12.0,0.11475409836065574,7.0,False,10.0,26.0,6.0,1.0,4.0,2.0,21.0,1.0,7.0,1.0,1.0,5.0,9.0,4.0,3.0,5.0,3.0,1.0,4.0,1.0,1.0,2.0,0.00641025641025641,0.09417040358744394,0.09876543209876543,0.08620689655172414,0.11538461538461539,0.007633587786259542,0.1388888888888889,0.021739130434782608,0.03571428571428571,0.01282051282051282,0.1111111111111111,0.06860158311345646,0.38461538461538464,0.43478260869565216,0.4,0.24,0.24,0.8333333333333334,0.08695652173913043,0.25,1.0,0.3333333333333333,0.025157232704402517,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,31749.600000000002,529,-7,1022,1039,301.0,220.0,144.0,2061,1194,1.0,4.0,17.0,301.0,16.652719665271967,0.2945205479452055,60.0,83.0,26.0,18.0,24.0,53.0,,,,,,,,,87.0,137.0,,,55.0,229.0,31.0,,,63.0,25.0,39.0,,,25.0,75.0,138.0,,,,9.0,19.0,4.0,48.0,33.0,30.0,40.0,72.0,57.0,129.0,5.0,4.0,25.0,36.0,88.0,95.0,4.0,43.0,31.0,22.0,31.0,18.0,75.0,0.7931034482758621,0.9583333333333334,,,,,,0.635036496350365,0.6410256410256411,0.635036496350365,0.6774193548387096,0.6410256410256411,0.6256830601092896,0.65625,0.635593220338983,,0.14184397163120568,0.16176470588235295,0.15306122448979592,0.14644351464435146,0.1145374449339207,0.1746031746031746,0.17886178861788618,0.10576923076923077,0.1702127659574468,0.14285714285714285,0.5806451612903226,0.6058394160583942,0.7228915662650602,0.821917808219178,0.7333333333333333,0.38686131386861317,,,,,,0.8387096774193549,,,,0.6153846153846154,0.75,,,,0.6058394160583942,,0.5926197080291971,0.5716791666666667,0.6200358974358975,0.24431818181818182,0.24431818181818182,0.27510917030567683,0.32751091703056767,3.5905109489051092,,18.0,27.0,21.0,21.0,36.0,30.0,10.0,7.0,19.0,18.0,15.0,1.0,0.6774193548387096,0.076,0.061855670103092786,0.5094339622641509,0.5625,0.9259259259259259,0.6923076923076923,5.0,13.0,3.0,0.7647058823529411,0.15328467153284672,0.16666666666666666,10.0,,,5.0,7.0,,6.0,0.10909090909090909,4.0,False,,1.0,,,,,15.0,,3.0,,5.0,2.0,3.0,1.0,1.0,1.0,14.0,,,,,8.0,,0.10948905109489052,0.12048192771084337,0.09433962264150944,,,0.07692307692307693,0.10869565217391304,,0.125,0.1951219512195122,0.0072992700729927005,,,,,,,,,,,,1.0,,,,,
1629622,1610612739,Max Strus,Max Strus,1629622,CLE,28843.3,481,-68,969,966,401.0,354.0,132.0,1935,1151,2.0,10.0,24.0,400.0,15.282685512367491,0.41382868937048506,18.0,29.0,5.0,7.0,9.0,3.0,30.0,14.0,27.0,76.0,2.0,9.0,8.0,28.0,18.0,32.0,38.0,106.0,22.0,172.0,5.0,3.0,13.0,14.0,7.0,10.0,13.0,42.0,12.0,65.0,24.0,108.0,76.0,27.0,22.0,38.0,17.0,92.0,8.0,24.0,30.0,59.0,28.0,87.0,3.0,7.0,24.0,59.0,26.0,24.0,1.0,6.0,3.0,1.0,4.0,,65.0,0.6666666666666666,0.7058823529411765,0.9473684210526315,0.3584905660377358,0.23076923076923078,0.30952380952380953,0.3584905660377358,0.5625,0.7,0.5434782608695652,0.3611111111111111,0.5096153846153846,0.5771812080536913,0.3684210526315789,0.5603448275862069,0.7681159420289855,0.12244897959183673,0.0446927374301676,0.12244897959183673,0.12244897959183673,0.06167400881057269,0.06779661016949153,0.0392156862745098,0.13978494623655913,0.11029411764705882,0.03896103896103896,,0.21014492753623187,0.6206896551724138,0.72,0.6666666666666666,0.021739130434782608,0.21739130434782608,0.5507246376811594,0.35526315789473684,0.35526315789473684,0.9259259259259259,0.2777777777777778,0.5,0.2222222222222222,1.0,0.17307692307692307,0.7777777777777778,0.2692307692307692,0.5384615384615384,0.2857142857142857,0.9782608695652174,0.35526315789473684,0.5725054347826087,0.5616291666666667,0.5713913461538462,0.04195804195804196,0.16216216216216217,0.08139534883720931,0.37790697674418605,2.2093749999999996,25.520754716981134,2.0,,2.0,1.0,12.0,2.0,16.0,9.0,20.0,15.0,9.0,4.0,0.4,0.07272727272727272,0.08796296296296297,,,,0.4,5.0,14.0,7.0,0.5833333333333334,0.0975609756097561,,7.0,6.0,2.0,3.0,6.0,15.0,6.0,0.15,7.0,False,,,11.0,1.0,4.0,5.0,4.0,1.0,7.0,,,5.0,6.0,,1.0,5.0,3.0,,,1.0,1.0,2.0,0.009433962264150943,0.125,0.13793103448275862,,,,0.1724137931034483,,,0.01694915254237288,0.1724137931034483,,,,,0.36666666666666664,0.3793103448275862,1.0,0.2222222222222222,0.25,1.0,0.35714285714285715,,,2.0,0.03333333333333333,,,
