EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyFG2A,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,ShootingFouls,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,Arc3Assists,OffTwoPtRebounds,DefTwoPtRebounds,LostBallSteals,SecondChanceTurnovers,Charge Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,AtRimPctBlocked,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PenaltyCorner3FGA,Fg3aBlocked,BlockedAtRim,FG3APctBlocked,Corner3PctBlocked,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Frequency,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,RecoveredBlocks,BlocksRecoveredPct,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Offensive Fouls,SecondChanceArc3FGM,SecondChanceFG3M,PenaltyTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,Charge Fouls,Arc3PctBlocked,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange
1627741,1610612737,Buddy Hield,Buddy Hield,1627741,ATL,414.0,7,-3,14,13,7.0,13,2.0,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,18,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.5,0.8333333333333334,1.5,0.3333333333333333,31.25,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5448,0.4644,0.6,9.3,26.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628396,1610612737,Tony Bradley,Tony Bradley,1628396,ATL,249.0,4,-5,9,9,4.0,9,,18,,,,,,,,,,,,,13,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629216,1610612737,Gabe Vincent,Gabe Vincent,1629216,ATL,1724.8,29,-26,57,55,10.0,43,11.0,112,1.0,1.0,,,3.0,,2.0,1.0,3.0,2.0,5.0,8.0,76,,2.0,,,6.0,3.0,,1.0,1.0,,2.0,,10.0,,,1.0,0.4,,0.4,0.3333333333333333,0.5,,0.5,,0.625,14.084507042253522,0.5,0.125,1.0,1.0,,,0.375,,,,0.6666666666666666,,0.75,,0.5131142857142857,0.3824,,6.6000000000000005,26.22,0.17543859649122806,,3.0,,6.0,,,,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1,0.05405405405405406,0.07692307692307693,0.14285714285714285,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630557,1610612737,Corey Kispert,Corey Kispert,1630557,ATL,566.0,9,-6,19,19,4.0,9,2.0,38,,1.0,,,1.0,,1.0,,2.0,,1.0,,25,,1.0,,,,1.0,,,,,,,4.0,,,,,,,,,,,,0.3333333333333333,14.285714285714286,,0.3333333333333333,,,,,0.3333333333333333,,,,0.5,,0.6666666666666666,,0.44098333333333334,0.412325,,7.949999999999999,26.5,0.21052631578947367,,1.0,,2.0,,,,,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1631243,1610612737,Mouhamed Gueye,Mouhamed Gueye,1631243,ATL,3027.5,50,-31,101,100,33.0,57,16.0,201,3.0,4.0,,1.0,4.0,1.0,1.0,3.0,4.0,1.0,10.0,10.0,128,1.0,1.0,6.0,2.0,3.0,4.0,1.0,1.0,,1.0,1.0,6.0,33.0,0.3333333333333333,1.0,1.0,0.1,1.0,0.1,0.75,0.32142857142857145,1.25,0.3333333333333333,1.0,0.7142857142857143,13.223140495867769,1.0,0.2857142857142857,0.75,0.75,0.3333333333333333,,0.2857142857142857,0.25,0.25,1.0,0.5,1.0,1.0,0.25,0.5841178571428571,0.5579000000000001,0.6,0.55,24.169999999999998,0.32673267326732675,1.0,4.0,,9.0,4.0,,5.0,10.0,9.0,1.0,,0.21052631578947367,0.1282051282051282,0.21428571428571427,,,6.0,1.0,4.0,3.0,2.0,,1.0,1.0,5.0,1.0,,,,,4.0,,2.0,,0.02857142857142857,0.07936507936507936,0.04,,,0.42857142857142855,,,,,5.0,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.14285714285714285,0.125,0.13333333333333333,0.2,0.08333333333333333,0.2,1.0,1.0,0.5,1.0,0.56335,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630811,1610612737,Keaton Wallace,Keaton Wallace,1630811,ATL,109.0,2,-4,5,6,4.0,6,,11,,,,,1.0,,1.0,,,,1.0,,7,,1.0,,,,1.0,,,,,,,4.0,,,,,,,,,,,,1.0,20.0,,,,,,,1.0,,,,1.0,,1.0,,0.47595,0.47595,,,27.1,0.8,1.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629638,1610612737,Nickeil Alexander-Walker,Nickeil Alexander-Walker,1629638,ATL,1919.0,32,-12,62,61,21.0,28,11.0,123,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,5.0,9.0,71,1.0,2.0,3.0,2.0,6.0,3.0,1.0,2.0,2.0,,2.0,3.0,21.0,1.0,1.0,1.0,0.4,0.5,0.4,0.2,0.4,0.5,0.45,0.5,0.5,15.384615384615383,1.0,0.1,,,,0.2,0.3,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.6,0.3333333333333333,0.482165,0.5629833333333333,0.3333333333333333,10.0,24.48,0.3387096774193548,,,,,2.0,1.0,4.0,4.0,2.0,,0.5,0.14285714285714285,0.11538461538461539,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,5.0,,1.0,,,,,,0.2,0.2,0.5,0.5,1.0,1.0,2.0,0.2,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,0.5,0.08333333333333333,,,,,,0.5,,,0.3333333333333333,,0.383575,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.1,0.2,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630228,1610612737,Jonathan Kuminga,Jonathan Kuminga,1630228,ATL,2324.5,39,-17,77,76,29.0,40,14.0,153,3.0,3.0,2.0,2.0,4.0,2.0,3.0,6.0,11.0,2.0,7.0,20.0,95,2.0,4.0,10.0,10.0,6.0,4.0,2.0,,,,,10.0,29.0,0.8333333333333334,0.8333333333333334,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5454545454545454,0.5,0.5555555555555556,0.5,0.5555555555555556,0.3888888888888889,21.73913043478261,,0.16666666666666666,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5,0.5317750000000001,0.5054777777777777,0.5,7.236363636363635,24.785714285714285,0.37662337662337664,1.0,2.0,,5.0,1.0,,2.0,3.0,3.0,2.0,,0.0625,0.0625,0.08333333333333333,6.0,,3.0,5.0,2.0,1.0,,1.0,,,1.0,,,,,,5.0,1.0,4.0,,,0.021739130434782608,,,0.3333333333333333,0.16666666666666666,,,,,1.0,,,,,1.0,1.0,2.0,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,0.4,,,0.0625,0.045454545454545456,,,0.25,,,,,0.1111111111111111,1.0,,,2.0,,,,,,,2.0,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,0.5,,,0.1,0.15384615384615385,1.0,1.0,1.0,2.0,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,0.1111111111111111,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,1714.1,29,-17,61,58,16.0,35,8.0,119,4.0,6.0,1.0,,4.0,,2.0,7.0,13.0,,4.0,19.0,74,,2.0,4.0,8.0,,4.0,,1.0,1.0,,2.0,4.0,16.0,0.5714285714285714,0.5714285714285714,,,,,0.5384615384615384,0.4117647058823529,0.25,0.5,0.4,0.23529411764705882,30.000000000000004,0.5,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,0.23529411764705882,,,,0.5,,0.5882352941176471,,0.6023205882352941,0.5017625,0.21052631578947367,5.9692307692307685,25.725,0.26229508196721313,2.0,4.0,,10.0,1.0,,3.0,5.0,1.0,,,0.125,0.14285714285714285,,6.0,,,2.0,6.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,,4.0,,6.0,,0.05,0.05714285714285714,0.07142857142857142,,0.35294117647058826,,,,,,1.0,,,2.0,3.0,,,5.0,2.0,3.0,4.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,0.6666666666666666,0.5,0.5,0.5,0.15384615384615385,0.06666666666666667,,0.1111111111111111,,0.1111111111111111,0.3333333333333333,0.75,0.6666666666666666,,,0.863,0.21052631578947367,2.0,,1.0,1.0,,,2.0,4.0,,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.25,0.21052631578947367,0.26666666666666666,1.0,,,,,,0.25,1.0,1.0,1.0,,1.0,0.1,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
1630700,1610612737,Dyson Daniels,Dyson Daniels,1630700,ATL,1696.4,28,-17,56,57,17.0,29,6.0,113,1.0,2.0,,2.0,3.0,,,1.0,3.0,2.0,3.0,8.0,74,,,,2.0,6.0,3.0,2.0,1.0,1.0,,2.0,,17.0,1.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,0.5,12.121212121212121,0.5,0.3333333333333333,0.5,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,0.8333333333333334,0.6666666666666666,0.5561666666666667,0.4228,,3.533333333333333,25.46666666666667,0.30357142857142855,4.0,7.0,2.0,18.0,1.0,1.0,5.0,6.0,2.0,1.0,1.0,0.1111111111111111,0.17391304347826086,0.16666666666666666,1.0,,,1.0,,3.0,2.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,2.0,1.0,,,0.058823529411764705,0.03125,,0.125,0.16666666666666666,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,0.21428571428571427,,,,,0.2,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,
