EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,OffTwoPtRebounds,DefTwoPtRebounds,Steals,BadPassSteals,ShootingFouls,BlockedAtRim,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PenaltyArc3Frequency,Corner3FGA,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,Corner3FGM,PenaltyCorner3FGA,LostBallSteals,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,BlockedArc3,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,DefLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffLongMidRangeReboundPct,on,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,SecondChanceCorner3FGM,Travels,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct
1627742,1610612761,Brandon Ingram,Brandon Ingram,1627742,TOR,298.0,5,4.0,10,9,6.0,2.0,19,1.0,1.0,1.0,1.0,2.0,4.0,11,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.4431,0.4431,1.0,16.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,2062.3999999999996,34,,66,65,22.0,14.0,131,2.0,7.0,9.0,16.0,6.0,27.0,78,3.0,4.0,4.0,10.0,6.0,5.0,7.0,2.0,,,,,10.0,22.0,1.0,0.3333333333333333,0.3333333333333333,0.5625,0.75,0.6176470588235294,0.75,0.675,0.8333333333333334,33.333333333333336,,0.4117647058823529,0.2857142857142857,0.2857142857142857,0.5,0.5121323529411765,0.63035,0.37037037037037035,11.10625,0.3333333333333333,5.0,4.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,10.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.058823529411764705,0.5,0.5,0.11764705882352941,0.14285714285714285,0.06451612903225806,0.04,0.25,0.15384615384615385,0.29411764705882354,0.8,0.8,0.25,0.23529411764705882,0.75,0.75,0.3333333333333333,0.058823529411764705,1.0,1.0,1.0,0.5,1.0,0.35294117647058826,1.0,0.1111111111111111,0.11764705882352941,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630572,1610612761,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,TOR,1376.6999999999998,23,10.0,44,38,21.0,10.0,82,,,2.0,3.0,,4.0,53,,,,,2.0,1.0,1.0,,1.0,,1.0,,,21.0,,0.5,0.5,0.6666666666666666,,0.5,,0.5,,7.8431372549019605,,,,,,0.54925,0.5181,,4.166666666666667,0.4772727272727273,6.0,1.0,1.0,,,1.0,2.0,,1.0,,1.0,2.0,,1.0,,2.0,2.0,2.0,,,4.0,1.0,1.0,,4.0,2.0,6.0,,,,,,,,,2.0,,1.0,1.0,,,,,0.25,,,0.125,0.2,0.2,0.14285714285714285,,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,0.25,,,,,,0.5,,0.25,0.3333333333333333,25.3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.25,0.1111111111111111,0.2,0.3333333333333333,0.2,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630639,1610612761,A.J. Lawson,A.J. Lawson,1630639,TOR,3037.0,51,7.0,99,98,37.0,22.0,197,,,2.0,8.0,2.0,12.0,113,1.0,3.0,,5.0,4.0,4.0,2.0,,1.0,1.0,2.0,,5.0,37.0,,1.0,1.0,0.25,0.3333333333333333,0.3125,0.5,0.35294117647058826,0.5,16.521739130434785,,,,,,0.60465,0.66289,0.4166666666666667,3.05,0.37373737373737376,13.0,2.0,7.0,1.0,3.0,,1.0,2.0,3.0,2.0,8.0,,6.0,3.0,2.0,2.0,4.0,2.0,,,10.0,,3.0,,3.0,,3.0,1.0,,1.0,1.0,,,2.0,1.0,8.0,,,1.0,,1.0,0.25,0.25,0.5,0.5,,0.14285714285714285,,0.07317073170731707,,,0.06666666666666667,0.4375,0.2857142857142857,0.4,1.0,0.0625,,,,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.6,0.3333333333333333,0.9375,0.6666666666666666,0.058823529411764705,0.1111111111111111,24.5,2.0,2.0,,,,,2.0,,,,,,,,0.3333333333333333,0.4,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.25,0.2857142857142857,0.3125,1.0,0.5,0.5343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1642266,1610612761,Ja'Kobe Walter,Ja'Kobe Walter,1642266,TOR,1727.6999999999998,29,-5.0,60,61,25.0,11.0,121,,,,,2.0,11.0,75,,,2.0,2.0,,2.0,2.0,1.0,,,,,2.0,25.0,1.0,,,,,0.6428571428571429,,0.6875,0.5,11.594202898550726,,,,,,0.5442642857142858,0.5037,0.18181818181818182,,0.4166666666666667,8.0,,,,,,,1.0,3.0,3.0,7.0,,9.0,3.0,1.0,3.0,3.0,2.0,,1.0,6.0,,1.0,,2.0,,2.0,,,,,,,,,3.0,,,,1.0,1.0,0.42857142857142855,0.42857142857142855,1.0,,,0.07142857142857142,,0.08333333333333333,,,0.1,,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,1.0,0.3333333333333333,,,25.11428571428571,,1.0,,1.0,1.0,,2.0,,0.1,,,,0.3333333333333333,,,,4.0,1.0,,1.0,,,,,,,,1.0,,,,,,,0.5714285714285714,1.0,,0.5037,2.0,1.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1642347,1610612761,Jamal Shead,Jamal Shead,1642347,TOR,1018.3,17,8.0,33,31,8.0,6.0,64,,1.0,1.0,3.0,2.0,10.0,29,,,,,,4.0,3.0,,,,,,,8.0,,,,0.3333333333333333,,0.5714285714285714,,0.625,,22.5,,0.14285714285714285,,,,0.5161428571428572,0.5202,,7.7,0.24242424242424243,6.0,1.0,1.0,,,,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,,1.0,,8.0,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5714285714285714,,,0.1,,0.0625,0.05263157894736842,,0.16666666666666666,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,0.7142857142857143,0.6666666666666666,0.25,0.5,25.575,1.0,1.0,1.0,,,,,,,0.1111111111111111,,,,,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,1.0,,,,,,0.14285714285714285,,,0.5744,,,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.2,0.25,1.0,1.0,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1642867,1610612761,Collin Murray-Boyles,Collin Murray-Boyles,1642867,TOR,1325.7,22,6.0,42,39,24.0,13.0,81,1.0,1.0,7.0,9.0,1.0,15.0,47,6.0,8.0,,12.0,14.0,1.0,2.0,,1.0,1.0,2.0,,12.0,24.0,,1.0,1.0,0.7777777777777778,0.75,0.7,0.6666666666666666,0.6818181818181818,0.6666666666666666,25.49019607843137,,0.1,1.0,1.0,1.0,0.61767,0.6462888888888889,0.8,4.4,0.5714285714285714,8.0,5.0,6.0,5.0,6.0,1.0,2.0,,,,1.0,,,,,1.0,4.0,,,1.0,11.0,3.0,1.0,,2.0,4.0,6.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,,,0.1,0.5,,0.08333333333333333,0.375,0.09523809523809523,0.23529411764705882,0.4,0.1,0.6,0.8333333333333334,0.8333333333333334,1.0,0.2,0.5,1.0,1.0,,,,,0.6666666666666666,0.8333333333333334,0.7,,0.09090909090909091,0.1,23.5,,1.0,1.0,1.0,2.0,2.0,1.0,,0.1111111111111111,0.1111111111111111,0.25,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,1.0,3.0,3.0,,1.0,,,,1.0,,,0.1111111111111111,,0.1,,,0.5334333333333333,,1.0,,,,,0.1111111111111111,1.0,2.0,2.0,4.0,4.0,,,,0.5,0.5,0.5,,,0.5,0.5,0.26666666666666666,1.0,0.5,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,958.0,16,4.0,34,35,7.0,5.0,69,,,,1.0,,,36,,,,,,1.0,,,,,,,,7.0,,,,,,,,,,5.128205128205128,,,,,,0.4128,,,7.2,0.20588235294117646,4.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,3.0,2.0,5.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,0.14285714285714285,0.25,0.125,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,,0.5,0.1111111111111111,0.3333333333333333,0.25,0.3333333333333333,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,2119.0,35,1.0,68,68,16.0,11.0,136,1.0,1.0,8.0,13.0,12.0,31.0,83,1.0,3.0,4.0,9.0,,11.0,15.0,1.0,,,,,9.0,16.0,1.0,,,0.6153846153846154,0.3333333333333333,0.5588235294117647,0.5,0.6739130434782609,0.5625,32.098765432098766,,0.058823529411764705,1.0,1.0,,0.5973823529411766,0.58128,0.2903225806451613,6.015384615384614,0.23529411764705882,11.0,5.0,8.0,1.0,3.0,2.0,4.0,1.0,4.0,1.0,4.0,16.0,3.0,4.0,1.0,,1.0,,,,3.0,,1.0,2.0,4.0,,4.0,3.0,,2.0,,,1.0,3.0,1.0,,,3.0,8.0,,1.0,0.25,0.25,0.23529411764705882,1.0,0.6666666666666666,0.07142857142857142,,0.07142857142857142,,,,0.47058823529411764,0.625,0.8333333333333334,,0.23529411764705882,0.5,0.5,,0.23529411764705882,0.25,0.25,1.0,0.6,0.3333333333333333,0.7058823529411765,0.25,0.36363636363636365,0.4444444444444444,26.6,2.0,2.0,,1.0,3.0,1.0,,,0.07142857142857142,,,,0.125,,0.25,0.4,,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,0.5,0.15384615384615385,0.25,,,0.5,0.3904,,,2.0,,,,,,,1.0,1.0,6.0,,,,1.0,0.8333333333333334,0.75,,,,,0.1935483870967742,,,,,,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,,True,,,,,,,,,,,,,,,,,,
1642419,1610612761,Jamison Battle,Jamison Battle,1642419,TOR,422.0,7,6.0,15,16,7.0,,31,,,,1.0,,,14,,,,,,,,,,,,,,7.0,,,,,,,,,,13.333333333333334,,,,,,0.688275,0.55935,,0.9,0.4666666666666667,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,0.5,,,,,0.16666666666666666,,,,0.5,,,,,,,,,,,,,,1.0,,,,23.3,,1.0,,1.0,,,1.0,,0.25,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
