EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,DefTwoPtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,OffThreePtRebounds,BadPassSteals,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsPutbacks,SelfOReb,DeadBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted3s,LongMidRangeAssists,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Fg3aBlocked,PenaltyTurnovers,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,BlockedLongMidRange,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,LostBallOutOfBoundsTurnovers,Offensive Fouls,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,Corner3PctBlocked
1629680,1610612757,Matisse Thybulle,Matisse Thybulle,1629680,POR,1211.0,20,-10,39,40,5.0,8,4.0,79,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,55,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,0.16666666666666666,0.6,13.953488372093023,0.1111111111111111,0.2,0.0625,0.0625,0.3333333333333333,0.5,0.2,0.2,0.4,0.2,0.8,0.5837600000000001,0.16666666666666666,0.3333333333333333,2.6999999999999997,23.900000000000002,0.1282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630166,1610612757,Deni Avdija,Deni Avdija,1630166,POR,4828.7,80,-53,162,166,15.0,23,22.0,328,16.0,10.0,1.0,8.0,26.0,9.0,9.0,44.0,210,8.0,5.0,10.0,,25.0,,6.0,16.0,,16.0,15.0,16.0,7.0,2.0,1.0,2.0,15.0,0.5238095238095238,0.2571428571428571,26.17801047120419,,0.23076923076923078,0.22058823529411764,,,0.2857142857142857,0.45714285714285713,0.2857142857142857,0.02857142857142857,0.22857142857142856,0.7142857142857143,0.5606671428571429,0.17073170731707318,0.21875,4.6461538461538465,25.466666666666665,0.09259259259259259,11.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,13.0,3.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,6.0,12.0,14.0,9.0,3.0,2.0,5.0,3.0,2.0,5.0,9.0,1.0,1.0,1.0,8.0,6.0,2.0,8.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.46153846153846156,0.46153846153846156,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6,0.07692307692307693,0.125,1.0,0.3333333333333333,0.21428571428571427,0.14285714285714285,0.23529411764705882,0.2727272727272727,0.21052631578947367,0.6875,0.7857142857142857,0.45454545454545453,0.2,0.2,0.5,0.375,0.375,1.0,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0,0.5,0.375,0.461275,0.654125,0.09090909090909091,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630249,1610612757,Vít Krejčí,Vít Krejčí,1630249,POR,343.0,6,8,12,11,2.0,1,3.0,23,,,,1.0,,1.0,,,11,1.0,,2.0,,6.0,,,,,,,,,,,,2.0,,1.0,6.666666666666667,,,,,,,,,,1.0,1.0,0.53955,,,,25.3,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1631321,1610612757,Sidy Cissoko,Sidy Cissoko,1631321,POR,706.0,12,7,21,22,2.0,11,3.0,43,2.0,,1.0,2.0,2.0,3.0,1.0,9.0,26,2.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,2.0,0.9,0.6,20.833333333333336,,,,0.1,,,0.4,,0.2,0.4,1.0,0.6276400000000001,0.2,0.5,0.35,24.233333333333334,0.09523809523809523,1.0,,1.0,,,,2.0,,1.0,2.0,,1.0,,,,,,,2.0,,6.0,2.0,,,,,,,,3.0,2.0,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,0.8,,,,,,,,,,,,,,0.5,0.5,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1642270,1610612757,Donovan Clingan,Donovan Clingan,1642270,POR,6412.7,107,-47,212,215,20.0,42,32.0,427,18.0,3.0,4.0,21.0,21.0,25.0,2.0,35.0,262,21.0,5.0,11.0,1.0,28.0,11.0,6.0,25.0,14.0,39.0,6.0,4.0,2.0,3.0,1.0,3.0,20.0,0.3645833333333333,0.5434782608695652,20.238095238095237,0.18333333333333332,0.17142857142857143,0.2608695652173913,0.10852713178294573,0.1111111111111111,0.1,0.391304347826087,0.06521739130434782,0.08695652173913043,0.45652173913043476,0.9347826086956522,0.5840510869565217,0.041666666666666664,0.08695652173913043,2.019047619047619,25.56,0.09433962264150944,8.0,3.0,8.0,,1.0,1.0,4.0,4.0,9.0,5.0,3.0,8.0,4.0,10.0,,1.0,,3.0,10.0,8.0,15.0,4.0,6.0,6.0,5.0,1.0,4.0,18.0,1.0,1.0,1.0,2.0,,2.0,3.0,7.0,14.0,,,,,2.0,3.0,,0.5555555555555556,0.7142857142857143,1.0,0.2,0.2,0.42857142857142855,0.375,,0.358695652173913,0.375,0.375,0.38461538461538464,0.375,0.2857142857142857,0.2777777777777778,0.6666666666666666,0.3333333333333333,0.3157894736842105,0.4375,0.28,0.25,0.2,0.4444444444444444,0.6153846153846154,0.625,0.3333333333333333,0.5,,0.19047619047619047,0.19047619047619047,1.0,0.6666666666666666,0.375,0.3333333333333333,0.3333333333333333,0.25,,0.19047619047619047,0.5696227272727273,0.522325,0.2857142857142857,0.08571428571428572,3.0,,0.043478260869565216,0.04081632653061224,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2608695652173913,0.05,0.038461538461538464,1.0,0.25,0.25,1.0,0.25,1.0,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1641739,1610612757,Toumani Camara,Toumani Camara,1641739,POR,5010.1,84,-37,169,170,19.0,27,28.0,339,5.0,1.0,10.0,8.0,6.0,18.0,4.0,19.0,207,8.0,2.0,2.0,1.0,4.0,3.0,3.0,6.0,5.0,11.0,7.0,4.0,1.0,2.0,,2.0,19.0,0.36538461538461536,0.75,14.705882352941176,0.0625,0.11538461538461539,0.08823529411764706,0.04672897196261682,,0.14285714285714285,0.20833333333333334,0.041666666666666664,0.4166666666666667,0.3333333333333333,0.9583333333333334,0.5715416666666667,0.04,0.14285714285714285,3.15,24.25555555555556,0.11242603550295859,3.0,1.0,1.0,1.0,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,4.0,9.0,1.0,2.0,,,,1.0,3.0,,5.0,3.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,,,1.0,2.0,4.0,1.0,0.3333333333333333,0.5,1.0,0.16666666666666666,0.16666666666666666,0.5,1.0,1.0,0.3125,0.5,0.3333333333333333,0.75,0.5,0.3333333333333333,0.4,0.5,,0.07142857142857142,,0.2,,0.10526315789473684,0.6,1.0,0.3333333333333333,,,,0.125,0.125,1.0,0.5,1.0,,,0.3333333333333333,1.0,0.125,,0.6455333333333333,0.3157894736842105,0.21052631578947367,2.0,2.0,0.03389830508474576,0.045454545454545456,2.0,,,1.0,,4.0,,2.0,2.0,,2.0,,,,1.0,3.0,2.0,,,,0.08,0.05555555555555555,,,1.0,0.2,0.2,1.0,,,0.3333333333333333,,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201950,1610612757,Jrue Holiday,Jrue Holiday,201950,POR,5452.7,91,-36,179,184,17.0,37,27.0,363,11.0,7.0,3.0,12.0,20.0,15.0,3.0,43.0,219,12.0,9.0,12.0,1.0,27.0,,5.0,11.0,3.0,14.0,3.0,3.0,2.0,,,,17.0,0.5972222222222222,0.42857142857142855,20.28301886792453,,0.15151515151515152,0.12658227848101267,0.027777777777777776,,0.2222222222222222,0.3142857142857143,0.2,0.08571428571428572,0.34285714285714286,0.7428571428571429,0.5578685714285714,0.05555555555555555,0.09523809523809523,6.56,25.060000000000002,0.09497206703910614,5.0,,1.0,2.0,2.0,2.0,7.0,2.0,8.0,8.0,,1.0,2.0,6.0,3.0,4.0,1.0,10.0,4.0,12.0,3.0,7.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,6.0,5.0,1.0,7.0,5.0,6.0,1.0,1.0,,,,10.0,,0.25,0.25,0.125,0.5333333333333333,0.5333333333333333,0.4,,0.75,0.5714285714285714,1.0,0.9,1.0,1.0,0.05,0.09090909090909091,0.8571428571428571,0.3333333333333333,0.10869565217391304,,0.13636363636363635,0.16666666666666666,0.125,0.45454545454545453,0.5,0.4,0.2857142857142857,0.2857142857142857,,0.5833333333333334,0.5833333333333334,,0.3333333333333333,,,0.6666666666666666,0.4,1.0,0.5833333333333334,0.5328666666666667,0.57713,0.13953488372093023,0.23255813953488372,3.0,2.0,0.05263157894736842,0.07142857142857142,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.2,1.0,,,1.0,,,,1.0,2.0,21.0,3.0,0.05714285714285714,0.5,0.5,,,,,,,True,,,,,,,,,,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,2004.1,33,-25,65,65,10.0,22,12.0,130,2.0,2.0,1.0,5.0,6.0,6.0,5.0,12.0,82,5.0,,1.0,,3.0,,1.0,2.0,,2.0,5.0,5.0,3.0,,,,10.0,0.42857142857142855,0.5,18.75,,0.08333333333333333,0.06060606060606061,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.6666666666666666,0.5375208333333332,0.21428571428571427,0.375,8.766666666666667,25.416666666666668,0.15384615384615385,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,2.0,2.0,4.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,2.0,1.0,1.0,,1.0,3.0,5.0,,1.0,,,,2.0,,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,,,0.2916666666666667,,,,1.0,0.16666666666666666,0.5,1.0,,0.047619047619047616,,,0.125,,0.5,1.0,1.0,0.5,0.5,1.0,0.2,0.25,1.0,,,,1.0,,,0.2,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.16666666666666666,,,1.0,1.0,0.16666666666666666,0.2,,,True,,,,,,,,,,,,,,
1630703,1610612757,Scoot Henderson,Scoot Henderson,1630703,POR,4491.0,75,-22,152,152,9.0,17,22.0,304,5.0,5.0,3.0,11.0,15.0,14.0,4.0,39.0,172,11.0,,1.0,,3.0,1.0,,3.0,2.0,5.0,4.0,4.0,2.0,1.0,,1.0,9.0,0.6290322580645161,0.4827586206896552,19.88950276243094,0.022727272727272728,,0.041666666666666664,0.021505376344086023,,,0.1724137931034483,0.1724137931034483,0.10344827586206896,0.3793103448275862,0.6551724137931034,0.5678275862068966,0.06451612903225806,0.11764705882352941,9.620000000000001,25.264285714285712,0.05921052631578947,3.0,,,,,2.0,4.0,2.0,7.0,7.0,,1.0,2.0,5.0,,1.0,2.0,2.0,10.0,4.0,9.0,4.0,,1.0,1.0,,,3.0,,4.0,3.0,2.0,2.0,,5.0,,7.0,,,,,1.0,2.0,,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.5,0.5,0.4666666666666667,,,0.603448275862069,0.5,,0.625,0.25,,,0.4,,0.06976744186046512,,0.11764705882352941,0.08333333333333333,,0.6,0.6,0.6666666666666666,0.4,0.4,0.5,0.36363636363636365,0.4,,,,,0.6666666666666666,,,0.36363636363636365,0.56505,0.5109166666666667,0.1282051282051282,0.05128205128205128,1.0,1.0,0.02040816326530612,0.02702702702702703,3.0,1.0,,2.0,1.0,2.0,,2.0,,,3.0,,,1.0,,,1.0,0.5,,,0.047619047619047616,,,,1.0,1.0,1.0,1.0,0.5,,0.6666666666666666,,,,2.0,1.0,,,2.0,5.0,12.0,,0.1724137931034483,0.4,0.4,1.0,,0.07142857142857142,0.09090909090909091,1.0,,True,,,,,,,,,,,,,,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,1440.6,24,-17,45,46,1.0,20,7.0,91,1.0,3.0,2.0,3.0,9.0,5.0,1.0,12.0,61,3.0,2.0,3.0,,7.0,1.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,1.0,,1.0,1.0,0.375,0.35714285714285715,30.188679245283016,0.08333333333333333,0.5,0.1,0.07142857142857142,,,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.47366071428571427,0.125,0.18181818181818182,13.3,25.400000000000002,0.022222222222222223,1.0,1.0,1.0,,,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,,,,,4.0,4.0,3.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,0.5,0.6666666666666666,1.0,0.2,0.2,0.4444444444444444,0.6666666666666666,,0.39285714285714285,0.5,,0.5,,0.1111111111111111,,,,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,,0.25,,,0.3333333333333333,0.485025,,0.3333333333333333,,1.0,,0.0625,0.1,,,,,,,,,2.0,,,,,,,1.0,,,,0.3333333333333333,,0.2,,,,,,,,,,,,,,,,,2.0,5.0,,,0.35714285714285715,0.4,0.4,,,,,0.5,1.0,True,,,,,,,,,,,,,,
