EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,SecondChanceFtPoints,FTDefRebounds,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,on,SelfOReb,Technical Free Throw Trips,LongMidRangePctBlocked,SelfORebPct,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedLongMidRange,Defensive 3 Seconds Violations,OffensiveGoaltends
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,57.6,1,,2,3,2.0,1.0,1.0,5,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,93.6,2,3.0,4,4,2.0,1.0,1.0,8,,,,,,,,,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.43275,0.43275,,,,,26.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,
1642261,1610612747,Dalton Knecht,Dalton Knecht,1642261,LAL,93.6,2,3.0,4,4,2.0,1.0,1.0,8,,,,,,,,,1.0,1.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,20.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.40215,0.40215,,,,,27.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1642876,1610612747,Adou Thiero,Adou Thiero,1642876,LAL,36.0,1,3.0,2,1,,,,3,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.5,,,,50.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.9083,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628379,1610612747,Luke Kennard,Luke Kennard,1628379,LAL,17359.5,289,-3.0,565,559,153.0,148.0,59.0,1124,6.0,10.0,16.0,5.0,11.0,7.0,2.0,12.0,24.0,3.0,19.0,37.0,14.0,31.0,12.0,92.0,620.0,5.0,26.0,12.0,39.0,3.0,24.0,12.0,4.0,12.0,7.0,19.0,5.0,2.0,2.0,1.0,45.0,22.0,30.0,33.0,8.0,6.0,2.0,11.0,3.0,9.0,14.0,6.0,16.0,1.0,,151.0,0.6842105263157895,0.6842105263157895,0.9285714285714286,0.45161290322580644,0.45161290322580644,0.5135135135135135,0.5882352941176471,0.625,0.45588235294117646,0.10810810810810811,0.2,13.050314465408805,0.7272727272727273,0.1506849315068493,0.11029411764705882,0.10810810810810811,0.17391304347826086,0.14705882352941177,0.6,0.75,0.23529411764705882,0.16176470588235295,0.45454545454545453,0.5,0.6,0.10294117647058823,0.35294117647058826,0.5,0.5,0.9166666666666666,0.13333333333333333,0.2,0.6029411764705882,0.5,0.5077139705882354,0.5240166666666667,0.014492753623188406,0.02631578947368421,,9.802702702702703,25.832258064516132,0.27079646017699116,,,3.0,5.0,8.0,2.0,2.0,4.0,8.0,5.0,10.0,23.0,,9.0,3.0,,8.0,3.0,9.0,5.0,4.0,1.0,3.0,,2.0,,21.0,,0.5,0.5,0.4,0.5333333333333333,0.5714285714285714,0.6111111111111112,0.0625,,0.06349206349206349,0.03333333333333333,0.01327433628318584,,0.028169014084507043,0.05263157894736842,0.20408163265306123,0.06451612903225806,0.06060606060606061,0.6666666666666666,0.5,0.5333333333333333,0.75,0.2857142857142857,0.2857142857142857,1.0,,,0.3333333333333333,0.6,0.44711,0.08695652173913043,0.25,4.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,2.0,2.0,7.0,,3.0,2.0,0.4,0.6666666666666666,,1.0,0.2,,False,1.0,4.0,0.09090909090909091,0.03333333333333333,,,,,,,,,,,,,,
1628467,1610612747,Maxi Kleber,Maxi Kleber,1628467,LAL,807.0,13,,26,25,13.0,,3.0,51,,1.0,,,,,,,,,,1.0,,,1.0,1.0,33.0,,,,,,,,,2.0,1.0,3.0,1.0,,,,7.0,,,2.0,1.0,1.0,,2.0,,,1.0,2.0,2.0,,,13.0,,,,,,,,0.25,,,,13.793103448275863,0.5,,,,,1.0,,,,,,,,,,,,,,,1.0,,0.4619,0.4619,,,,3.8,,0.5,,,,1.0,,,,,,,1.0,1.0,,2.0,2.0,,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,0.25,,,,0.3333333333333333,0.2222222222222222,,0.4,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,False,,,,,,,,,,,,,,,,,,
1629060,1610612747,Rui Hachimura,Rui Hachimura,1629060,LAL,21055.0,351,-47.0,678,686,131.0,155.0,72.0,1364,14.0,19.0,16.0,8.0,22.0,18.0,2.0,16.0,35.0,6.0,30.0,57.0,30.0,53.0,8.0,158.0,789.0,8.0,52.0,8.0,87.0,3.0,35.0,16.0,5.0,9.0,7.0,16.0,2.0,5.0,4.0,1.0,39.0,17.0,31.0,37.0,5.0,3.0,2.0,9.0,,14.0,24.0,11.0,11.0,5.0,1.0,129.0,0.8666666666666667,0.8666666666666667,0.9666666666666667,0.5660377358490566,0.5660377358490566,0.5263157894736842,0.6818181818181818,0.6869565217391305,0.4818181818181818,0.08771929824561403,0.15789473684210525,16.145833333333336,0.5555555555555556,0.09883720930232558,0.08588957055214724,0.0898876404494382,0.11764705882352941,0.17272727272727273,0.7368421052631579,0.875,0.14545454545454545,0.2,0.36363636363636365,0.38095238095238093,1.0,0.16363636363636364,0.3181818181818182,0.45714285714285713,0.45714285714285713,1.0,0.13333333333333333,0.4,0.6545454545454545,0.45714285714285713,0.5186077272727274,0.48684,0.05217391304347826,0.08064516129032258,0.018867924528301886,10.796491228070177,25.050943396226415,0.19321533923303835,1.0,1.0,1.0,2.0,8.0,14.0,2.0,3.0,11.0,4.0,7.0,25.0,,4.0,3.0,3.0,11.0,6.0,9.0,5.0,4.0,,4.0,,1.0,,25.0,5.0,0.6666666666666666,0.5714285714285714,0.8333333333333334,0.7666666666666667,0.9166666666666666,0.78125,0.0625,0.01694915254237288,0.07142857142857142,0.02586206896551724,0.020477815699658702,0.024096385542168676,0.03225806451612903,,0.10204081632653061,0.05454545454545454,0.11363636363636363,0.8571428571428571,0.5,0.5333333333333333,0.75,0.7777777777777778,0.7777777777777778,0.9285714285714286,0.16666666666666666,1.0,0.13333333333333333,0.5,0.444225,0.06962025316455696,0.15822784810126583,1.0,3.0,,1.0,1.0,4.0,3.0,1.0,5.0,2.0,0.17647058823529413,,0.029411764705882353,0.4,1.0,1.0,1.0,2.0,3.0,0.6666666666666666,0.16666666666666666,1.0,,,,3.0,5.0,2.0,1.0,,,0.625,0.5,1.0,2.0,0.3333333333333333,0.5,False,,,0.045454545454545456,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1630559,1610612747,Austin Reaves,Austin Reaves,1630559,LAL,12702.099999999999,212,-38.0,410,408,77.0,101.0,47.0,818,10.0,22.0,25.0,1.0,5.0,1.0,,8.0,33.0,9.0,27.0,52.0,9.0,34.0,37.0,118.0,498.0,9.0,14.0,40.0,9.0,18.0,33.0,8.0,8.0,20.0,12.0,32.0,7.0,5.0,6.0,3.0,76.0,10.0,19.0,22.0,20.0,13.0,7.0,27.0,3.0,12.0,21.0,34.0,43.0,15.0,3.0,77.0,0.25925925925925924,0.25925925925925924,0.3333333333333333,0.2647058823529412,0.2647058823529412,0.5192307692307693,0.47093023255813954,0.5679611650485437,0.3953488372093023,0.15384615384615385,0.22727272727272727,27.60084925690021,0.7407407407407407,0.11235955056179775,0.11046511627906977,0.06976744186046512,0.18181818181818182,0.2558139534883721,0.45454545454545453,0.5882352941176471,0.29069767441860467,0.05813953488372093,0.2,0.25,,0.011627906976744186,0.38372093023255816,0.24242424242424243,0.24242424242424243,0.25,,0.391304347826087,0.6511627906976745,0.24242424242424243,0.5274075581395349,0.5127673913043478,0.18181818181818182,0.24193548387096775,0.08108108108108109,6.526923076923077,26.86470588235294,0.1878048780487805,1.0,2.0,3.0,6.0,16.0,1.0,2.0,4.0,5.0,7.0,14.0,23.0,,11.0,1.0,2.0,9.0,3.0,,,,4.0,7.0,2.0,2.0,5.0,23.0,1.0,0.5,0.5,0.25,0.30434782608695654,0.3125,0.39655172413793105,0.08,0.018691588785046728,0.10843373493975904,0.012048192771084338,0.015789473684210527,,,0.06666666666666667,0.125,0.125,0.07407407407407407,0.4,0.64,0.6956521739130435,0.1875,1.0,1.0,1.0,0.25,0.5,0.2608695652173913,0.5,0.5526,0.0423728813559322,0.19491525423728814,1.0,,,,3.0,7.0,1.0,4.0,7.0,2.0,,,0.10526315789473684,0.2857142857142857,,,,,4.0,,,,,,,,,9.0,2.0,4.0,2.0,,,,4.0,0.5,,False,1.0,1.0,0.2,0.024390243902439025,,1.0,1.0,,,,,,,1.0,1.0,2.0,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,19232.0,321,-30.0,621,617,134.0,131.0,70.0,1238,36.0,49.0,53.0,7.0,14.0,6.0,1.0,9.0,33.0,10.0,61.0,116.0,11.0,39.0,40.0,195.0,704.0,11.0,56.0,66.0,18.0,15.0,33.0,9.0,4.0,37.0,25.0,62.0,17.0,8.0,15.0,3.0,149.0,20.0,50.0,54.0,24.0,17.0,7.0,33.0,6.0,3.0,11.0,37.0,53.0,24.0,,132.0,0.45901639344262296,0.4745762711864407,0.5454545454545454,0.28205128205128205,0.28205128205128205,0.5258620689655172,0.5,0.5386740331491713,0.25161290322580643,0.034482758620689655,0.04081632653061224,30.225988700564972,0.7272727272727273,0.13071895424836602,0.1610738255033557,0.10843373493975904,0.18518518518518517,0.3161290322580645,0.7346938775510204,0.7659574468085106,0.3419354838709677,0.09032258064516129,0.5,0.5,0.14285714285714285,0.03870967741935484,0.2129032258064516,0.2727272727272727,0.2727272727272727,0.4444444444444444,0.027777777777777776,0.2777777777777778,0.567741935483871,0.2727272727272727,0.5153084415584417,0.49170999999999987,0.1348314606741573,0.17266187050359713,,6.724137931034483,27.03076923076923,0.21578099838969403,3.0,5.0,9.0,12.0,18.0,2.0,3.0,11.0,10.0,12.0,25.0,38.0,4.0,19.0,,4.0,28.0,4.0,12.0,10.0,2.0,4.0,9.0,1.0,,1.0,38.0,1.0,0.2727272727272727,0.48,0.3,0.375,0.3125,0.4523809523809524,0.03773584905660377,0.024844720496894408,0.19310344827586207,,0.014814814814814815,0.0379746835443038,,,0.13953488372093023,0.21212121212121213,0.15217391304347827,0.5833333333333334,0.33962264150943394,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6,0.3333333333333333,0.75,0.51695,0.05128205128205128,0.19487179487179487,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0.13333333333333333,0.02,,0.6666666666666666,0.3333333333333333,1.0,2.0,1.0,4.0,0.25,0.13333333333333333,0.5,1.0,,,1.0,1.0,11.0,,3.0,3.0,0.09090909090909091,0.1,,2.0,0.13333333333333333,,False,,,,,,3.0,,,,,,,,,,,,
1642876,1610612747,Adou Thiero,Adou Thiero,1642876,LAL,1976.3999999999999,33,-7.0,67,62,33.0,17.0,13.0,129,2.0,3.0,,,,1.0,1.0,,1.0,,2.0,3.0,,2.0,2.0,6.0,82.0,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,1.0,,2.0,3.0,7.0,12.0,2.0,,2.0,4.0,3.0,2.0,5.0,3.0,5.0,3.0,,33.0,0.5,1.0,,,,0.6666666666666666,0.4,0.42857142857142855,0.4,,,13.414634146341465,0.5,0.21428571428571427,0.1875,,0.5,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.2,0.2,,,,0.25,,1.0,,0.6677100000000001,0.6983250000000001,0.42857142857142855,0.6,,1.2333333333333334,24.55,0.4925373134328358,2.0,2.0,2.0,3.0,,,2.0,2.0,6.0,2.0,3.0,6.0,2.0,,3.0,2.0,3.0,5.0,,,,1.0,2.0,1.0,,1.0,6.0,,1.0,0.6666666666666666,1.0,0.5,1.0,0.5,,0.14285714285714285,0.16666666666666666,0.2,0.1724137931034483,,0.21428571428571427,,0.2,0.08333333333333333,0.3333333333333333,0.5,,,,,,,1.0,1.0,0.75,0.6666666666666666,,1.0,1.0,2.0,1.0,,1.0,,,,,,,0.5,0.4,,,0.5,,,,,,,,,,,,,2.0,,,,,,,,,,False,1.0,,,0.3333333333333333,,,,,,,1.0,,,,,,,
203935,1610612747,Marcus Smart,Marcus Smart,203935,LAL,18654.100000000002,311,-21.0,604,598,139.0,151.0,73.0,1202,8.0,11.0,30.0,,2.0,16.0,3.0,10.0,32.0,6.0,19.0,43.0,16.0,48.0,32.0,118.0,698.0,9.0,10.0,28.0,45.0,3.0,32.0,10.0,4.0,32.0,11.0,43.0,7.0,4.0,11.0,3.0,97.0,11.0,24.0,33.0,21.0,18.0,3.0,32.0,9.0,7.0,27.0,42.0,39.0,12.0,1.0,137.0,0.2631578947368421,0.29411764705882354,0.9375,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.4725274725274725,0.5462962962962963,0.5274725274725275,0.09302325581395349,0.18181818181818182,20.289855072463766,0.65625,0.07482993197278912,0.07971014492753623,0.05555555555555555,0.1111111111111111,0.12087912087912088,0.7272727272727273,0.8888888888888888,0.32967032967032966,0.02197802197802198,,,,0.17582417582417584,0.3516483516483517,0.3125,0.3125,0.9,0.17647058823529413,0.35294117647058826,0.6483516483516484,0.3125,0.5094494505494505,0.4933176470588235,0.13,0.23529411764705882,0.02040816326530612,7.411627906976744,25.362499999999997,0.23013245033112584,2.0,2.0,3.0,3.0,11.0,6.0,3.0,5.0,13.0,4.0,8.0,37.0,4.0,18.0,4.0,5.0,11.0,9.0,20.0,8.0,12.0,5.0,11.0,1.0,3.0,4.0,36.0,3.0,0.6,0.5,0.45,0.5882352941176471,0.5416666666666666,0.6851851851851852,0.06666666666666667,0.03125,0.08527131782945736,0.04040404040404041,0.03474903474903475,0.05405405405405406,0.037037037037037035,0.05555555555555555,0.08333333333333333,0.0851063829787234,0.08571428571428572,0.125,0.36666666666666664,0.39285714285714285,0.36363636363636365,0.375,0.375,1.0,0.2,1.0,0.17647058823529413,1.0,0.5060916666666667,0.11016949152542373,0.3135593220338983,4.0,2.0,1.0,2.0,3.0,9.0,3.0,5.0,9.0,6.0,0.125,0.01818181818181818,,0.6666666666666666,,1.0,2.0,1.0,5.0,0.2,0.2,0.5,1.0,,,3.0,4.0,17.0,4.0,8.0,7.0,0.4444444444444444,0.5,,3.0,0.3,,False,3.0,,,0.057692307692307696,1.0,3.0,,,,,1.0,,0.3333333333333333,,4.0,1.0,1.0,
1629028,1610612747,Deandre Ayton,Deandre Ayton,1629028,LAL,14727.3,245,-20.0,464,471,55.0,61.0,46.0,935,26.0,43.0,25.0,,4.0,,,,,,40.0,72.0,,,6.0,86.0,535.0,,50.0,30.0,,,,,8.0,4.0,3.0,7.0,1.0,2.0,,1.0,17.0,26.0,53.0,86.0,6.0,2.0,4.0,9.0,1.0,12.0,25.0,19.0,11.0,7.0,,54.0,0.625,0.8620689655172413,,,,0.5555555555555556,0.5555555555555556,0.5657894736842105,,0.1111111111111111,0.11627906976744186,16.159695817490494,0.6666666666666666,0.21487603305785125,0.20600858369098712,0.25,0.19230769230769232,0.5972222222222222,0.6046511627906976,0.6842105263157895,0.3472222222222222,0.05555555555555555,,,,,,,,,,,0.5972222222222222,,0.5315847222222222,0.5987555555555555,0.09210526315789473,0.09210526315789473,,4.133333333333334,,0.11853448275862069,13.0,23.0,8.0,8.0,14.0,,14.0,25.0,28.0,9.0,9.0,21.0,22.0,3.0,6.0,26.0,22.0,33.0,1.0,1.0,,1.0,3.0,2.0,6.0,3.0,21.0,,0.56,1.0,0.56,1.0,0.56,1.05,0.12,0.2047244094488189,0.19642857142857142,0.0821917808219178,0.16,0.22580645161290322,0.1,,0.14814814814814814,0.16,0.2702702702702703,0.46153846153846156,0.56,0.6363636363636364,0.9285714285714286,,,,0.92,0.5652173913043478,0.8888888888888888,1.0,0.5538708333333333,0.32558139534883723,0.2441860465116279,,5.0,,,3.0,5.0,,5.0,6.0,2.0,0.5,0.24390243902439024,0.08333333333333333,0.3333333333333333,0.07692307692307693,,,,,,,,,1.0,0.07692307692307693,,,3.0,,,,,,,,,,False,5.0,,,0.20833333333333334,,,,,1.0,1.0,1.0,,,,,,,1.0
1631222,1610612747,Jake LaRavia,Jake LaRavia,1631222,LAL,5534.6,92,-21.0,184,184,62.0,62.0,17.0,368,5.0,9.0,6.0,,,4.0,2.0,,2.0,,5.0,15.0,2.0,6.0,6.0,22.0,196.0,2.0,10.0,,6.0,,2.0,,4.0,3.0,2.0,5.0,2.0,,,,12.0,3.0,6.0,13.0,7.0,4.0,3.0,10.0,1.0,4.0,13.0,4.0,6.0,1.0,,62.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.38095238095238093,0.4583333333333333,0.2857142857142857,0.26666666666666666,0.2222222222222222,16.504854368932037,0.7,0.05555555555555555,0.06382978723404255,0.125,,0.42857142857142855,0.5555555555555556,0.7142857142857143,0.2857142857142857,,,,,0.19047619047619047,0.09523809523809523,,,,0.2222222222222222,,0.7142857142857143,,0.5298357142857142,0.5099833333333333,0.045454545454545456,0.0625,,3.753333333333333,24.333333333333332,0.33695652173913043,,1.0,1.0,4.0,,2.0,,1.0,,1.0,7.0,4.0,,3.0,2.0,5.0,3.0,7.0,3.0,1.0,2.0,,3.0,2.0,2.0,,4.0,1.0,,0.14285714285714285,,0.1111111111111111,,0.2,0.3333333333333333,0.10416666666666667,0.075,0.07142857142857142,0.09210526315789473,0.13043478260869565,0.09523809523809523,,,0.07142857142857142,0.08333333333333333,1.0,,,,0.5,0.5,1.0,0.5,,0.4444444444444444,0.25,0.57235,,0.18181818181818182,,,1.0,2.0,,3.0,1.0,1.0,4.0,,,0.05263157894736842,0.16666666666666666,,,,1.0,,1.0,,0.5,,,,,,,2.0,,2.0,1.0,,,,,,,False,2.0,,,0.2,,,,,1.0,1.0,,,,,,1.0,,
1629637,1610612747,Jaxson Hayes,Jaxson Hayes,1629637,LAL,7703.0999999999985,128,-2.0,265,255,94.0,111.0,33.0,520,15.0,22.0,3.0,,,,,,1.0,1.0,17.0,25.0,,1.0,12.0,46.0,282.0,1.0,28.0,6.0,,,1.0,,2.0,5.0,1.0,6.0,1.0,,1.0,,13.0,3.0,14.0,26.0,3.0,2.0,1.0,8.0,3.0,13.0,23.0,19.0,17.0,7.0,,93.0,0.8235294117647058,1.0,,,,0.68,0.6538461538461539,0.6764705882352942,0.038461538461538464,0.08,0.09090909090909091,14.093959731543624,0.375,0.046875,0.10434782608695652,0.10714285714285714,,0.8461538461538461,0.6818181818181818,0.75,0.11538461538461539,,,,,,0.038461538461538464,,,,,0.14285714285714285,0.8846153846153846,,0.6115403846153846,0.60325,0.21875,0.22580645161290322,,2.0400000000000005,27.0,0.35471698113207545,4.0,7.0,4.0,6.0,2.0,,4.0,7.0,12.0,4.0,6.0,13.0,6.0,4.0,6.0,6.0,9.0,12.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,13.0,2.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6,0.5909090909090909,,0.1,0.17647058823529413,0.13333333333333333,0.11428571428571428,0.16129032258064516,0.16216216216216217,,,0.13953488372093023,0.375,0.8,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,0.5714285714285714,0.8571428571428571,0.6666666666666666,0.61012,0.2608695652173913,0.2826086956521739,4.0,2.0,,2.0,7.0,4.0,2.0,2.0,4.0,3.0,0.25,0.05263157894736842,,0.75,0.25,,,,,,,,,,,,,5.0,1.0,2.0,2.0,,,,,,,False,,,,,,,2.0,,,,1.0,,,,,,,
1641733,1610612747,Nick Smith Jr.,Nick Smith Jr.,1641733,LAL,996.5999999999999,17,-6.0,33,33,24.0,9.0,7.0,66,1.0,2.0,4.0,,1.0,,,3.0,6.0,5.0,3.0,7.0,3.0,6.0,1.0,16.0,43.0,5.0,6.0,,9.0,,6.0,3.0,,1.0,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,,24.0,1.0,1.0,1.0,0.5,0.5,0.42857142857142855,0.5769230769230769,0.5714285714285714,0.46153846153846156,,,36.58536585365854,1.0,0.16666666666666666,0.07142857142857142,0.5,,0.15384615384615385,0.5,0.5,0.3076923076923077,0.07692307692307693,,,,,0.46153846153846156,0.5,0.5,1.0,,0.45454545454545453,0.6153846153846154,0.5,0.5123615384615385,0.520009090909091,0.07142857142857142,0.125,,9.642857142857142,26.883333333333336,0.7272727272727273,,,1.0,2.0,2.0,,,1.0,,3.0,6.0,13.0,,1.0,,,,,1.0,1.0,,,,,,,13.0,,,0.5,,0.5454545454545454,,0.5416666666666666,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,0.18181818181818182,0.5,0.398,,0.8125,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,,0.4,0.4,,,,,False,,,,,,,,,,,,,,,,,,
