EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,TwoPtAssists,AtRimAssists,OffThreePtRebounds,BadPassSteals,BadPassTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,BlockedAtRim,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3FGA,LongMidRangeAssists,Loose Ball Fouls,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,AtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,ShortMidRangeAssists,ShootingFouls,Loose Ball Fouls Drawn,BlockedLongMidRange,OffAtRimReboundPct,OffCorner3ReboundPct,PtsPutbacks,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceAtRimPctAssisted,on,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefensiveGoaltends,Charge Fouls Drawn,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,2275.8,38,7.0,71,74,32.0,5.0,15.0,145,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,12.0,3.0,6.0,5.0,28.0,88.0,1.0,1.0,2.0,2.0,8.0,4.0,7.0,3.0,11.0,4.0,10.0,9.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,32.0,2.0,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.5,0.5833333333333334,1.0,0.5714285714285714,0.6388888888888888,1.3333333333333333,0.5714285714285714,0.6363636363636364,1.3333333333333333,0.55,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.2,29.545454545454547,0.5,0.0625,0.08333333333333333,0.11764705882352941,0.09090909090909091,0.027777777777777776,0.5,0.16666666666666666,0.0625,1.0,1.0,0.05555555555555555,1.0,1.0,0.3333333333333333,0.5,0.6,0.3333333333333333,0.2777777777777778,0.6,0.75,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,1.0,0.3888888888888889,0.5,0.4679583333333333,0.62865,0.45091428571428566,0.05263157894736842,0.07692307692307693,0.2857142857142857,0.39285714285714285,11.883333333333333,25.933333333333334,0.4507042253521127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,2358.2,39,35.0,78,77,35.0,12.0,13.0,155,3.0,4.0,,,1.0,1.0,1.0,4.0,1.0,1.0,,,,,7.0,17.0,1.0,2.0,5.0,9.0,7.0,17.0,7.0,38.0,81.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,14.0,2.0,8.0,6.0,17.0,7.0,2.0,4.0,6.0,4.0,16.0,,5.0,8.0,13.0,1.0,14.0,2.0,1.0,3.0,1.0,1.0,4.0,,1.0,,,4.0,,9.0,1.0,1.0,,,,,,,14.0,35.0,1.0,0.2,0.2,0.2857142857142857,0.4117647058823529,0.5,0.4117647058823529,0.5555555555555556,1.0,0.4,0.5961538461538461,0.8333333333333334,0.38461538461538464,0.6379310344827587,0.8333333333333334,0.4666666666666667,0.6538461538461539,0.2222222222222222,0.25,,35.1063829787234,0.75,0.42105263157894735,,0.2631578947368421,0.34210526315789475,0.02857142857142857,,0.5,0.1875,0.6666666666666666,,0.15384615384615385,0.75,1.0,0.15384615384615385,0.25,0.3333333333333333,,0.038461538461538464,1.0,1.0,1.0,,,,,0.6538461538461539,0.4117647058823529,0.4117647058823529,0.2857142857142857,,,,,,0.6666666666666666,0.5,,0.07692307692307693,1.0,0.8076923076923077,0.4117647058823529,0.5428346153846153,0.4369,0.5073538461538463,0.10714285714285714,0.1,0.13157894736842105,0.3684210526315789,6.400000000000001,27.1,0.44871794871794873,2.0,8.0,2.0,8.0,15.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.25,0.25,0.037037037037037035,0.043478260869565216,0.6,0.16666666666666666,0.6153846153846154,0.25,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,1361.2,23,4.0,43,44,18.0,14.0,8.0,87,,,,,,,,,,,,,,,1.0,7.0,,1.0,,,1.0,7.0,,3.0,48.0,,,,1.0,,,,,3.0,,,3.0,7.0,1.0,,1.0,1.0,,3.0,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,3.0,18.0,,,,1.0,0.14285714285714285,,0.14285714285714285,,,,0.21428571428571427,,0.375,0.21428571428571427,,0.375,1.0,,,,17.307692307692307,0.5,,,,,0.09523809523809523,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.14285714285714285,0.14285714285714285,1.0,,,,,,1.0,,,,,1.0,0.14285714285714285,0.43943571428571426,0.51075,0.4525125,,,,1.0,,26.457142857142856,0.4186046511627907,1.0,4.0,1.0,4.0,,,,2.0,1.0,,,,,0.25,,0.125,0.13333333333333333,,,1.0,0.25,,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,4603.5,77,39.0,149,149,61.0,18.0,27.0,298,6.0,10.0,,,1.0,1.0,6.0,7.0,,2.0,1.0,3.0,,2.0,10.0,22.0,2.0,5.0,12.0,19.0,11.0,25.0,3.0,60.0,159.0,,,2.0,7.0,6.0,5.0,6.0,,28.0,8.0,16.0,18.0,22.0,10.0,3.0,9.0,14.0,6.0,37.0,2.0,2.0,5.0,7.0,3.0,10.0,2.0,1.0,2.0,1.0,1.0,3.0,,2.0,1.0,,3.0,,4.0,2.0,,,,,,,,28.0,61.0,,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.44,0.2857142857142857,0.44,0.631578947368421,,0.8333333333333334,0.6477272727272727,0.42857142857142855,0.7368421052631579,0.6555555555555556,0.42857142857142855,0.7368421052631579,0.5681818181818182,0.15789473684210525,,,26.519337016574585,0.6666666666666666,0.13513513513513514,0.09523809523809523,0.06060606060606061,0.1,0.038461538461538464,0.5,0.2727272727272727,0.07407407407407407,,,0.22727272727272727,0.6,0.8571428571428571,0.1590909090909091,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.045454545454545456,,,,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.5,0.45454545454545453,0.45454545454545453,0.5,,,0.2857142857142857,,,0.7142857142857143,0.4,1.0,0.05263157894736842,1.0,0.7954545454545454,0.45454545454545453,0.5200886363636364,0.4272375,0.47840789473684203,0.044444444444444446,0.1,0.1,0.4666666666666667,6.968421052631579,26.632,0.40939597315436244,5.0,10.0,6.0,13.0,15.0,5.0,3.0,1.0,1.0,1.0,,1.0,,0.46153846153846156,0.3,0.017543859649122806,0.020833333333333332,0.09090909090909091,0.06666666666666667,0.5263157894736842,0.5,,3.0,,1.0,,,1.0,3.0,2.0,1.0,1.0,0.09090909090909091,0.5,0.15789473684210525,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,
1641775,1610612738,Jordan Walsh,Jordan Walsh,1641775,BOS,5031.5,84,38.0,161,166,69.0,28.0,30.0,327,2.0,5.0,,2.0,1.0,1.0,,2.0,,,1.0,5.0,,,1.0,5.0,,,2.0,7.0,2.0,10.0,2.0,12.0,171.0,,2.0,,,1.0,1.0,3.0,,8.0,2.0,2.0,6.0,5.0,1.0,1.0,4.0,7.0,3.0,18.0,3.0,7.0,5.0,12.0,6.0,18.0,4.0,3.0,,,,,,,5.0,,6.0,2.0,6.0,3.0,,2.0,,,1.0,2.0,1.0,8.0,69.0,,0.5,0.5,1.0,0.2,,0.2,0.2857142857142857,,0.3333333333333333,0.29411764705882354,,0.5714285714285714,0.3,0.16666666666666666,0.5714285714285714,0.5882352941176471,0.14285714285714285,,,10.152284263959391,,0.13157894736842105,0.125,0.19444444444444445,0.16216216216216217,0.06976744186046512,,0.09090909090909091,0.23333333333333334,,0.5,0.29411764705882354,0.4,0.5,0.11764705882352941,,,,,,,,0.29411764705882354,0.2,0.2,1.0,0.29411764705882354,0.2,0.2,1.0,1.0,,,,,,,,0.14285714285714285,1.0,0.8823529411764706,0.2,0.5400911764705884,0.56585,0.5630928571428572,0.15,0.3,0.08333333333333333,0.6666666666666666,2.8571428571428577,24.48,0.42857142857142855,1.0,1.0,2.0,4.0,,3.0,1.0,3.0,1.0,,,,,0.5,0.2,0.04838709677419355,0.057692307692307696,0.09090909090909091,0.1875,0.14285714285714285,1.0,,1.0,,,,,1.0,3.0,,1.0,,0.07692307692307693,0.5,0.42857142857142855,0.3333333333333333,1.0,2.0,2.0,1.0,1.0,0.2222222222222222,,,,,,,True,,,,,,,,,,,
1629674,1610612738,Neemias Queta,Neemias Queta,1629674,BOS,736.9000000000001,12,10.0,25,23,9.0,1.0,4.0,48,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,,6.0,8.0,19.0,,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,1.0,2.0,1.0,3.0,2.0,5.0,,,,1.0,,1.0,,1.0,2.0,1.0,3.0,,6.0,2.0,1.0,2.0,,,1.0,2.0,1.0,2.0,9.0,1.0,1.0,1.0,,,,,0.5,,,0.5,,,0.8,,0.5,,,,,20.689655172413794,,0.07692307692307693,0.25,0.5,0.17647058823529413,0.16666666666666666,,,0.5,,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.5960000000000001,0.652,0.652,0.5,0.5,,0.25,1.75,,0.36,,,,,,,,1.0,,,,,,,,0.125,,,0.16666666666666666,,,,,,,1.0,,,,,1.0,,0.5,1.0,,,,,,,,,0.5,,,,,,True,,,,,,,,,,,
1630568,1610612738,Luka Garza,Luka Garza,1630568,BOS,1951.9,33,25.0,60,66,25.0,10.0,10.0,126,4.0,4.0,3.0,3.0,,,,,1.0,1.0,,1.0,,,1.0,5.0,,1.0,5.0,5.0,1.0,6.0,4.0,17.0,63.0,3.0,3.0,,1.0,6.0,,,2.0,2.0,6.0,4.0,3.0,5.0,1.0,,1.0,3.0,1.0,7.0,,1.0,,2.0,5.0,7.0,,,,,,,,,4.0,,2.0,,4.0,2.0,,,,,,,,2.0,25.0,,0.6,1.0,1.0,0.16666666666666666,,0.16666666666666666,1.0,1.0,,0.5909090909090909,0.75,,0.6538461538461539,0.75,0.5,0.5454545454545454,,,,17.808219178082194,,,,0.0625,0.041666666666666664,0.14705882352941177,,,,0.25,,0.36363636363636365,1.0,1.0,,,,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.45454545454545453,0.2,0.2,1.0,0.75,1.0,,,,0.25,,,,,0.9090909090909091,0.2,0.5956181818181818,0.4941,0.4803,0.15384615384615385,0.2857142857142857,0.35294117647058826,0.11764705882352941,3.5,26.016666666666666,0.4166666666666667,,1.0,,1.0,,2.0,2.0,5.0,,,,,,,,0.19230769230769232,0.22727272727272727,,,1.0,,,,1.0,,,0.2,,,,1.0,,,0.5,,,,,2.0,,,,,4.0,1.0,1.0,0.5,0.3333333333333333,True,,,,,,,,,,,
202696,1610612738,Nikola Vučević,Nikola Vučević,202696,BOS,2124.1,35,7.0,70,68,32.0,12.0,14.0,138,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,1.0,2.0,7.0,,1.0,3.0,4.0,2.0,8.0,,12.0,80.0,,1.0,,2.0,,2.0,2.0,,4.0,6.0,,6.0,7.0,2.0,,4.0,7.0,3.0,18.0,,4.0,3.0,7.0,1.0,8.0,,,,,,,,,1.0,,1.0,,2.0,1.0,,2.0,,,1.0,2.0,1.0,4.0,32.0,,1.0,1.0,1.0,0.25,,0.25,0.75,,1.0,0.5,,0.5,0.46153846153846156,,0.4,0.6666666666666666,,,,14.942528735632184,,0.21428571428571427,,0.3076923076923077,0.25925925925925924,0.02702702702702703,,0.4,0.36363636363636365,,0.5,0.08333333333333333,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,0.5833333333333334,0.2857142857142857,0.2857142857142857,1.0,,,0.3333333333333333,,,0.3333333333333333,,,,,0.75,0.2857142857142857,0.5235083333333334,,0.4650375,0.07692307692307693,0.2,,0.3333333333333333,6.1,26.275,0.45714285714285713,,2.0,,2.0,,3.0,,1.0,,,,,,,,0.038461538461538464,0.045454545454545456,,0.2,0.5,,,1.0,,,1.0,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,1013.2,17,10.0,38,36,16.0,,4.0,74,,,,,,,,,,,,1.0,,1.0,2.0,4.0,,1.0,,,2.0,5.0,,6.0,29.0,,,,2.0,,,,,3.0,,,6.0,4.0,2.0,,,,,,,,3.0,3.0,,3.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,3.0,16.0,,,,1.0,0.4,,0.4,,,,0.6,,1.5,0.6,,1.5,1.0,,,,11.904761904761905,,0.17647058823529413,,,0.14285714285714285,,,,,,,,,,,,,,,,,,0.2,,,,0.8,0.5,0.5,1.0,,,0.5,,,0.5,,,,,1.0,0.5,0.52281,0.49725,0.52965,,,,0.5,,25.879999999999995,0.42105263157894735,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,0.5,0.1111111111111111,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,,
1631248,1610612738,Baylor Scheierman,Baylor Scheierman,1631248,BOS,2137.2000000000003,36,4.0,66,73,25.0,15.0,13.0,139,1.0,1.0,,,,,,,,,1.0,2.0,,,3.0,8.0,1.0,1.0,1.0,1.0,4.0,10.0,,14.0,75.0,,,1.0,1.0,3.0,,,,6.0,2.0,,12.0,8.0,3.0,,,1.0,,2.0,,3.0,1.0,4.0,3.0,7.0,2.0,2.0,,,,,,,4.0,,1.0,,,,,,,,,,,6.0,25.0,,1.0,1.0,1.0,0.4,1.0,0.4,1.0,,,0.6363636363636364,1.5,0.6,0.6363636363636364,1.5,0.6,0.9090909090909091,,,,13.095238095238095,,0.08333333333333333,,0.2,0.14814814814814814,0.06976744186046512,,,0.16666666666666666,0.3333333333333333,,0.09090909090909091,1.0,1.0,,,,,,,,,0.18181818181818182,0.5,0.5,1.0,0.7272727272727273,0.375,0.375,1.0,,,,,,1.0,1.0,1.0,,,1.0,0.375,0.5431318181818182,,0.50388,,,0.21428571428571427,0.42857142857142855,2.4,26.839999999999996,0.3787878787878788,2.0,5.0,2.0,5.0,,1.0,1.0,3.0,,,,,,0.4,,0.09375,0.1111111111111111,0.25,,1.0,0.4,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,True,,,,,,,,,,,
