EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted3s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,Assisted3sPct,DefLongMidRangeReboundPct,Arc3PctAssisted,SecondChanceFtPoints,PtsUnassisted2s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGA,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,ThreePtAssists,Arc3Assists,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Corner3Assists,LongMidRangeAssists,LostBallSteals,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,OffAtRimReboundPct,Corner3FGM,SecondChanceCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,PtsPutbacks,FTOffRebounds,SelfOReb,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,PenaltyCorner3FGM,BlockedShortMidRange,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,RecoveredBlocks,BlocksRecoveredPct,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,1190.6,20,-9.0,40,40,22.0,26.0,6.0,80,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,2.0,6.0,17.0,48,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,10.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,10.0,22.0,2.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5714285714285714,1.0,0.5,0.6111111111111112,1.25,0.625,0.7083333333333334,1.25,0.7142857142857143,0.2222222222222222,0.5,0.5,35.41666666666667,0.4,0.125,0.14285714285714285,0.125,0.13636363636363635,0.06666666666666667,0.25,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.4,0.4,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,1.0,0.5,1.0,0.25,1.0,0.5,0.5,0.3333333333333333,0.5,0.47988888888888886,0.4973,0.5041249999999999,0.2,0.25,0.29411764705882354,0.5882352941176471,11.242857142857142,26.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626220,1610612756,Royce O'Neale,Royce O'Neale,1626220,PHX,1000.5999999999999,17,-12.0,35,35,17.0,26.0,4.0,70,,,,,,,,,1.0,2.0,,,,1.0,,,1.0,2.0,,3.0,41,,,,,,,,,1.0,,,,,2.0,1.0,,,,2.0,2.0,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,17.0,,,,0.5,,,0.5,,,,0.75,,,0.75,,,1.0,,,8.108108108108109,1.0,0.2857142857142857,,,0.1,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,1.0,,1.0,0.5,0.54735,,,,,,,,40.55,0.4857142857142857,3.0,2.0,2.0,1.0,1.0,4.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628415,1610612756,Dillon Brooks,Dillon Brooks,1628415,PHX,559.0,9,1.0,18,17,5.0,,4.0,35,,,,,,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,3.0,11.0,18,,,1.0,2.0,4.0,,,1.0,2.0,3.0,6.0,,6.0,4.0,2.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,2.0,,3.0,,,1.0,6.0,5.0,1.0,,,0.5,0.5,0.5,0.5,0.3333333333333333,,,0.5714285714285714,0.75,0.75,0.6875,1.0,1.0,0.5714285714285714,,,34.61538461538461,,,0.2,,0.125,,,,0.25,,,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,,0.5714285714285714,0.5,0.5,1.0,0.5,,,1.0,0.5,0.5714285714285714,0.5,0.4799357142857143,0.54645,0.506175,0.14285714285714285,,0.36363636363636365,0.5454545454545454,12.933333333333332,27.55,0.2777777777777778,,,,,,,,,,1.0,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1642345,1610612756,Oso Ighodaro,Oso Ighodaro,1642345,PHX,772.9,13,-8.0,26,26,17.0,12.0,5.0,52,1.0,2.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,32,,1.0,,,,1.0,2.0,,,,2.0,2.0,,,,,3.0,1.0,1.0,3.0,5.0,8.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,2.0,17.0,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,8.823529411764705,,0.16666666666666666,0.14285714285714285,0.42857142857142855,0.15384615384615385,0.38461538461538464,0.3333333333333333,,0.14285714285714285,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,,1.0,,0.67205,,0.67205,,,,1.0,1.75,,0.6538461538461539,,1.0,1.0,,1.0,2.0,,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1642346,1610612756,Ryan Dunn,Ryan Dunn,1642346,PHX,2027.0,34,-9.0,65,67,28.0,32.0,9.0,132,,,,,,,,,,1.0,,,,1.0,,,,4.0,,,70,,,,1.0,,,,,2.0,,,,,1.0,,,,5.0,1.0,6.0,,6.0,,,3.0,,1.0,,2.0,3.0,,1.0,1.0,2.0,,,1.0,,,,,,,28.0,,,,,,,,,,,,,,,,,1.0,,,9.210526315789474,1.0,0.1,0.2,,0.17142857142857143,,,,0.10526315789473684,0.5,,,,,,,,,,,,,0.25,,,,,,,0.5,,1.0,,0.4603125,0.50265,0.407325,,,,,,25.825000000000003,0.4307692307692308,,1.0,2.0,,1.0,5.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629312,1610612756,Haywood Highsmith,Haywood Highsmith,1629312,PHX,239.6,4,-8.0,7,8,3.0,8.0,1.0,15,,,,,,,,,,,,,,,,,,1.0,,,13,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,28.57142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.58275,,0.58275,,,,,,23.4,0.42857142857142855,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631221,1610612756,Collin Gillespie,Collin Gillespie,1631221,PHX,1127.6,19,-18.0,37,37,14.0,19.0,5.0,74,,,,,2.0,2.0,,,,2.0,,,,1.0,2.0,2.0,,3.0,,4.0,49,,,,,,1.0,1.0,,2.0,,2.0,2.0,,2.0,,,,1.0,,1.0,,1.0,1.0,,3.0,,3.0,,,3.0,,1.0,1.0,3.0,,,2.0,1.0,,,,,2.0,14.0,,0.5,0.5,,,,,1.0,,1.0,0.4,,0.3333333333333333,0.4,,0.3333333333333333,0.6,,,20.0,1.0,,0.07692307692307693,,0.05263157894736842,,,,,0.25,,,,,0.4,1.0,1.0,0.5,,,,,0.4,,,,,,,0.3333333333333333,,0.6,,0.47257999999999994,,0.4779333333333333,,,,0.5,12.9,24.96666666666667,0.3783783783783784,,3.0,5.0,2.0,,12.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,2.0,0.2,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630224,1610612756,Jalen Green,Jalen Green,1630224,PHX,679.1,11,2.0,22,22,8.0,6.0,4.0,44,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,1.0,2.0,6.0,,3.0,2.0,6.0,17,1.0,1.0,,2.0,2.0,1.0,2.0,,2.0,2.0,4.0,,,2.0,,,,2.0,,2.0,,2.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,,2.0,,1.0,,4.0,8.0,,,,,,,,0.3333333333333333,1.0,0.5,0.2222222222222222,0.3333333333333333,0.25,0.3,0.3333333333333333,0.4,0.3333333333333333,,,36.66666666666667,1.0,,0.2,,0.14285714285714285,,,,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.5,,0.1111111111111111,1.0,1.0,,0.2222222222222222,,,,0.2222222222222222,,,0.3333333333333333,,0.25,1.0,0.25,,0.6666666666666666,,0.5077333333333333,0.480525,0.5425875,0.1,0.14285714285714285,0.3333333333333333,0.6666666666666666,7.0,24.566666666666666,0.36363636363636365,,,,,,,,,,,4.0,,,,1.0,1.0,,,,0.16666666666666666,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.1111111111111111,0.3333333333333333,0.25,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1642863,1610612756,Khaman Maluach,Khaman Maluach,1642863,PHX,1025.4,17,5.0,32,34,8.0,13.0,3.0,66,1.0,2.0,,,1.0,2.0,,,,,,,,,2.0,4.0,,,,4.0,27,,1.0,,,,1.0,1.0,,,,2.0,4.0,,,,,,2.0,1.0,4.0,1.0,5.0,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,2.0,8.0,,1.0,1.0,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,14.285714285714286,,0.3333333333333333,0.14285714285714285,,0.17647058823529413,0.08333333333333333,,,0.2,,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,0.5,,0.5626249999999999,0.6939,0.4486,,,,0.5,3.2,,0.25,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,0.125,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629599,1610612756,Amir Coffey,Amir Coffey,1629599,PHX,372.4,6,5.0,11,13,6.0,6.0,,24,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,18.181818181818183,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
