EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,OffensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Loose Ball Fouls,Offensive Fouls Drawn,Charge Fouls Drawn,on,PenaltyCorner3FGM,PenaltyCorner3FGA,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,SecondChanceAtRimPctAssisted,Charge Fouls,BlockedCorner3,FTOffRebounds,OffFTReboundPct
1627742,1610612761,Brandon Ingram,Brandon Ingram,1627742,TOR,3500.0,58,2,126,125,13.0,15,11,251,1.0,4.0,2.0,6.0,1.0,10.0,4.0,1.0,4.0,20.0,4.0,8.0,16.0,134,1.0,1.0,1.0,3.0,3.0,8.0,4.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,1.0,7.0,1.0,1.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,8.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,13.0,1.0,2.0,0.2,0.16666666666666666,0.27586206896551724,0.5,0.16666666666666666,0.05,0.1,22.46376811594203,0.5,0.14285714285714285,0.045454545454545456,0.21875,0.047619047619047616,0.14814814814814814,0.018518518518518517,0.07142857142857142,0.14285714285714285,0.17391304347826086,0.3333333333333333,1.0,0.16666666666666666,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.1,0.1111111111111111,0.16666666666666666,0.5,0.3333333333333333,0.49160833333333337,0.4583,0.1111111111111111,0.13043478260869565,0.1875,12.139999999999999,26.1,0.10317460317460317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,8062.799999999999,134,5,281,280,38.0,43,32,561,15.0,20.0,5.0,11.0,,,,,20.0,31.0,,9.0,49.0,308,5.0,,3.0,3.0,5.0,8.0,,3.0,3.0,7.0,10.0,7.0,,2.0,1.0,27.0,2.0,12.0,14.0,4.0,30.0,12.0,42.0,6.0,5.0,4.0,1.0,2.0,,6.0,19.0,19.0,11.0,14.0,6.0,2.0,5.0,4.0,6.0,4.0,5.0,38.0,,2.0,0.6451612903225806,0.6451612903225806,0.6621621621621622,0.4166666666666667,,0.0967741935483871,,13.4375,0.6666666666666666,0.3333333333333333,0.25,0.17142857142857143,0.03389830508474576,0.20634920634920634,0.09090909090909091,0.023255813953488372,0.2413793103448276,0.13333333333333333,0.24,0.6666666666666666,0.6451612903225806,0.75,0.8333333333333334,0.3548387096774194,0.45454545454545453,0.5,,,,,,0.6451612903225806,0.6198193548387096,0.6397666666666667,0.17142857142857143,0.17142857142857143,0.10204081632653061,3.5,,0.13523131672597866,1.0,4.0,1.0,2.0,2.0,3.0,7.0,1.0,32.0,2.0,10.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8421052631578947,0.4,0.3333333333333333,0.4,0.3333333333333333,0.4375,0.1,0.09090909090909091,0.136986301369863,0.2857142857142857,0.03125,0.15,0.0625,0.2608695652173913,0.25,0.25,0.8666666666666667,0.6,0.8,0.25,0.6666666666666666,0.5,0.57606,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1629628,1610612761,RJ Barrett,RJ Barrett,1629628,TOR,7015.8,117,11,243,241,20.0,31,26,484,14.0,20.0,8.0,17.0,1.0,2.0,19.0,3.0,23.0,39.0,25.0,14.0,87.0,266,5.0,5.0,6.0,,6.0,34.0,19.0,6.0,7.0,5.0,12.0,5.0,,6.0,1.0,29.0,1.0,5.0,8.0,5.0,18.0,4.0,22.0,5.0,4.0,6.0,3.0,3.0,,9.0,4.0,9.0,12.0,20.0,12.0,,,,,,6.0,20.0,,,0.5897435897435898,0.5703125,0.6041666666666666,0.3333333333333333,0.390625,0.15384615384615385,0.5,29.24187725631769,0.6666666666666666,0.5555555555555556,0.16326530612244897,0.08333333333333333,0.018867924528301886,0.11926605504587157,0.03418803418803419,0.02631578947368421,0.12,0.10256410256410256,0.047619047619047616,,0.3125,0.7,0.875,0.265625,0.47058823529411764,0.5,0.03125,0.5,1.0,0.296875,0.3,0.703125,0.57199765625,0.5853055555555555,0.16666666666666666,0.2553191489361702,0.06896551724137931,5.68974358974359,25.648000000000003,0.0823045267489712,1.0,2.0,3.0,5.0,3.0,1.0,16.0,3.0,12.0,4.0,3.0,,1.0,,3.0,,2.0,,4.0,,,,,0.2608695652173913,0.2857142857142857,0.6,0.5,0.75,0.3333333333333333,0.7272727272727273,0.2,0.058823529411764705,0.046875,0.05,0.07407407407407407,,,0.25,,,0.2857142857142857,0.25,0.2,0.5,0.5555555555555556,0.6,0.53626875,0.1839080459770115,3.0,6.0,2.0,2.0,6.0,1.0,3.0,9.0,3.0,3.0,27.0,6.0,1.0,1.0,1.0,1.0,0.36,0.6,0.36,0.09375,0.5,0.5,1.0,0.3157894736842105,0.3157894736842105,1.0,0.2,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3157894736842105,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,6968.8,116,-2,242,243,31.0,42,30,485,10.0,12.0,8.0,15.0,4.0,11.0,11.0,1.0,22.0,38.0,12.0,22.0,84.0,266,2.0,1.0,4.0,6.0,13.0,32.0,11.0,,12.0,8.0,20.0,6.0,2.0,8.0,4.0,48.0,4.0,7.0,2.0,2.0,11.0,5.0,16.0,3.0,1.0,8.0,7.0,4.0,1.0,12.0,2.0,10.0,17.0,27.0,10.0,4.0,4.0,1.0,6.0,2.0,13.0,31.0,,3.0,0.5789473684210527,0.62,0.6666666666666666,0.7222222222222222,0.24,,,26.881720430107528,0.6666666666666666,0.18181818181818182,0.04081632653061224,0.11475409836065574,0.0784313725490196,0.08181818181818182,0.042735042735042736,0.10526315789473684,0.03571428571428571,0.1,0.14285714285714285,0.3333333333333333,0.24,0.8333333333333334,0.8333333333333334,0.3,0.5333333333333333,0.5333333333333333,0.22,0.36363636363636365,0.36363636363636365,0.22,0.3333333333333333,0.48,0.53588,0.5458399999999999,0.1694915254237288,0.2127659574468085,0.15476190476190477,9.644736842105262,25.649999999999995,0.128099173553719,1.0,1.0,1.0,1.0,2.0,5.0,9.0,2.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,,0.2727272727272727,0.2857142857142857,1.0,0.5,0.6666666666666666,0.7,0.75,,,0.015151515151515152,0.05555555555555555,,,,,0.25,0.045454545454545456,0.4,0.25,0.3333333333333333,1.0,0.2,1.0,0.57675,0.10714285714285714,1.0,1.0,,,5.0,,1.0,6.0,,1.0,15.0,5.0,,,2.0,0.8333333333333334,0.5,,0.5,0.02,1.0,1.0,1.0,0.45454545454545453,0.45454545454545453,0.8,,,,,,0.2,0.45454545454545453,1.0,1.0,3.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,
1630572,1610612761,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,TOR,997.0999999999999,17,6,36,33,12.0,10,8,69,,2.0,,2.0,,,3.0,,,4.0,3.0,,,28,1.0,,3.0,,,,3.0,,,,,,,,,,,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,,,,,,,,3.0,2.0,1.0,,2.0,1.0,2.0,1.0,,12.0,,,,,,,0.42857142857142855,,,17.77777777777778,,,0.14285714285714285,0.07142857142857142,,0.09523809523809523,0.09523809523809523,,0.2,0.125,,0.5,0.2857142857142857,,,0.2857142857142857,,,,,,0.42857142857142855,,0.7142857142857143,0.516775,0.5291125000000001,0.125,0.2,,4.85,28.8,0.3333333333333333,,1.0,,1.0,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,0.15384615384615385,,0.5,,,,,,,,1.0,,0.2,,0.4469,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1642266,1610612761,Ja'Kobe Walter,Ja'Kobe Walter,1642266,TOR,5422.9,90,-16,193,195,27.0,30,21,388,1.0,2.0,1.0,3.0,,,13.0,,2.0,5.0,18.0,8.0,21.0,216,1.0,,,2.0,2.0,2.0,13.0,,5.0,1.0,6.0,,1.0,4.0,1.0,13.0,1.0,7.0,6.0,,13.0,1.0,14.0,8.0,4.0,1.0,1.0,1.0,,2.0,5.0,8.0,4.0,8.0,3.0,1.0,1.0,,1.0,,2.0,27.0,,,0.4,0.2826086956521739,0.3888888888888889,0.5,0.782608695652174,,,13.18181818181818,0.5,,0.13333333333333333,0.14893617021276595,0.022727272727272728,0.14130434782608695,0.010526315789473684,,0.043478260869565216,0.1935483870967742,0.0625,,0.08695652173913043,0.5,0.5,0.13043478260869565,0.3333333333333333,0.3333333333333333,,,,0.5652173913043478,,0.8695652173913043,0.5515826086956521,0.5007,0.11538461538461539,0.375,0.09523809523809523,6.82,25.6,0.13989637305699482,,,,,1.0,,2.0,,2.0,,,1.0,4.0,1.0,,,,,,,,,,0.5,0.5,1.0,,1.0,,1.0,,,,,,,0.1,0.21052631578947367,0.3333333333333333,0.058823529411764705,1.0,,,,,,,0.09523809523809523,,5.0,,,3.0,,1.0,3.0,,1.0,9.0,3.0,,,,1.0,0.16666666666666666,,0.16666666666666666,0.21739130434782608,,,,0.23076923076923078,0.25,1.0,,,,,,1.0,0.23076923076923078,,,,,,1.0,1.0,0.05555555555555555,0.07692307692307693,,,,True,,,,,,,,,,,,,
1642347,1610612761,Jamal Shead,Jamal Shead,1642347,TOR,5185.7,86,17,177,172,26.0,33,19,349,,1.0,2.0,3.0,,2.0,16.0,1.0,2.0,6.0,22.0,,37.0,192,1.0,1.0,,,,2.0,16.0,,5.0,4.0,9.0,2.0,2.0,3.0,2.0,22.0,,1.0,1.0,,2.0,1.0,3.0,,,2.0,2.0,3.0,3.0,5.0,2.0,8.0,4.0,1.0,1.0,,,,,,,26.0,,,0.3333333333333333,0.6607142857142857,0.6607142857142857,,0.7857142857142857,,,16.582914572864322,0.4,,0.03333333333333333,0.023255813953488372,,0.0273972602739726,0.0125,,0.06666666666666667,,0.06666666666666667,,0.03571428571428571,,,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.07142857142857142,,,0.5714285714285714,0.5,0.8214285714285714,0.5264,0.5625,0.03571428571428571,0.16666666666666666,,10.133333333333335,25.390909090909087,0.14689265536723164,,,,,1.0,,2.0,,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,,0.5,0.5,1.0,,0.5,,0.5,,,0.023255813953488372,0.125,,,,,,0.06666666666666667,,0.5,,,,,0.4373,0.05405405405405406,2.0,6.0,,,9.0,,1.0,11.0,,1.0,30.0,9.0,,,,0.9090909090909091,0.5,,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5625,0.5625,0.8888888888888888,,,,,,1.0,0.5625,,,3.0,,,,,,,1.0,3.0,,True,,,,,,,,,,,,,
1642867,1610612761,Collin Murray-Boyles,Collin Murray-Boyles,1642867,TOR,936.0,16,2,30,32,7.0,1,3,62,2.0,2.0,,,,,,,2.0,2.0,1.0,4.0,8.0,35,1.0,,1.0,,2.0,2.0,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,1.0,,,2.0,,2.0,2.0,3.0,3.0,6.0,2.0,1.0,,,,,2.0,7.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,24.242424242424242,,,0.125,0.14285714285714285,0.14285714285714285,0.13333333333333333,0.2,0.25,0.16666666666666666,0.2,,,0.6666666666666666,1.0,1.0,,,,,,,,,1.0,0.7227,0.8917,0.4,0.5,0.25,0.25,23.7,0.23333333333333334,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,,0.5,,,,,,0.5,,1.0,1.0,1.0,1.0,,0.25,,1.0,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1642419,1610612761,Jamison Battle,Jamison Battle,1642419,TOR,1266.9,21,-4,43,44,9.0,5,6,87,1.0,1.0,3.0,3.0,,1.0,1.0,1.0,4.0,5.0,1.0,,8.0,59,,1.0,1.0,,,,1.0,,,,,,,,,,2.0,1.0,2.0,,3.0,2.0,5.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,9.0,,,0.8,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,14.0,,,0.25,0.1,0.25,0.16666666666666666,0.1111111111111111,0.25,,0.25,,,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,0.16666666666666666,,,0.16666666666666666,1.0,0.3333333333333333,0.5095916666666667,0.519425,,,,9.26,25.2,0.20930232558139536,,,,,,,,,8.0,,,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,1.0,1.0,,,,,0.58185,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1630639,1610612761,A.J. Lawson,A.J. Lawson,1630639,TOR,958.0,16,4,34,35,7.0,5,4,69,,1.0,,1.0,,,1.0,,,2.0,4.0,,3.0,36,,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,,,2.0,,2.0,,,1.0,1.0,,,1.0,1.0,4.0,2.0,,,,,,,,,7.0,,,,0.25,0.25,,0.6666666666666666,0.5,,17.94871794871795,1.0,,,0.3333333333333333,,0.16666666666666666,,,,,0.5,,0.16666666666666666,,,0.16666666666666666,,,,,,0.16666666666666666,,0.8333333333333334,0.5665916666666667,,,,,5.95,24.15,0.20588235294117646,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5343,,,3.0,,1.0,1.0,,,1.0,,,3.0,1.0,,,,1.0,0.25,,0.25,0.5,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,
