EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LiveBallTurnoverPct,DefAtRimReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,LongMidRangeAssists,LostBallTurnovers,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFtPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallSteals,Offensive Fouls,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls Drawn,StepOutOfBoundsTurnovers,Technical Free Throw Trips,OffAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,on,PenaltyCorner3FGM,SelfOReb,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,DefensiveGoaltends,Travels,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
1626162,1610612755,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHI,1832.7000000000003,31,-15,57,60,18,27,7.0,117,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,1.0,3.0,4.0,15.0,79,2.0,2.0,4.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,4.0,16,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,0.8,1.0,0.6875,1.0,0.75,1.0,0.375,0.2,0.3333333333333333,15.873015873015873,1.0,0.16666666666666666,0.043478260869565216,0.08571428571428572,0.14285714285714285,1.0,0.058823529411764705,0.375,0.6666666666666666,1.0,0.5,0.25,1.0,1.0,1.0,0.125,1.0,1.0,1.0,0.25,1.0,1.0,0.75,0.53898125,0.6126,0.3,0.42857142857142855,0.26666666666666666,4.12,24.599999999999998,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629656,1610612755,Quentin Grimes,Quentin Grimes,1629656,PHI,3571.6,60,-44,110,114,24,39,9.0,224,1.0,3.0,,2.0,,2.0,,,9.0,2.0,6.0,4.0,9.0,4.0,20.0,147,,3.0,5.0,2.0,2.0,9.0,9.0,1.0,4.0,7.0,1.0,17.0,4.0,2.0,,6.0,6.0,5.0,1.0,2.0,,4.0,,1.0,5.0,24,0.5,0.5,0.75,0.4444444444444444,0.4444444444444444,0.3333333333333333,,0.5333333333333333,0.25,0.5882352941176471,0.35714285714285715,0.6,0.16666666666666666,0.3333333333333333,16.528925619834713,,0.1,0.12903225806451613,0.11764705882352941,,,0.14814814814814814,0.2,0.3333333333333333,0.5,,0.13333333333333333,,,,,,,,0.6,0.3333333333333333,,0.8,0.52424,0.5654,0.0625,0.14285714285714285,0.25,6.849999999999999,26.655555555555555,0.21818181818181817,1.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.2,0.06666666666666667,1.0,1.0,1.0,0.4444444444444444,0.4444444444444444,0.75,0.5,0.3333333333333333,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,3457.1000000000004,58,-19,104,107,15,33,10.0,211,5.0,6.0,,,3.0,7.0,,2.0,5.0,10.0,17.0,2.0,7.0,4.0,30.0,129,1.0,3.0,5.0,6.0,14.0,6.0,5.0,,8.0,14.0,2.0,34.0,2.0,2.0,,4.0,4.0,1.0,,8.0,,5.0,1.0,2.0,3.0,13,0.3,0.3,1.0,0.2857142857142857,0.2857142857142857,0.5882352941176471,0.3333333333333333,0.5416666666666666,0.25,0.5769230769230769,0.4166666666666667,0.2916666666666667,,,25.663716814159294,,0.07692307692307693,0.05555555555555555,0.06451612903225806,0.07692307692307693,,0.07407407407407407,0.25,0.8333333333333334,0.8333333333333334,0.2,0.2916666666666667,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.08333333333333333,,,,0.20833333333333334,,,0.5416666666666666,0.5323604166666668,0.45156250000000003,0.08,0.1111111111111111,0.16666666666666666,7.611764705882352,25.0,0.14423076923076922,2.0,4.0,2.0,,1.0,,1.0,3.0,,2.0,6.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,0.6666666666666666,0.09090909090909091,0.16666666666666666,0.5,0.5,0.5,0.4,0.4,1.0,0.25,,0.4,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.57885,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1631230,1610612755,Dominick Barlow,Dominick Barlow,1631230,PHI,5732.8,96,-51,182,188,45,60,17.0,370,9.0,13.0,2.0,3.0,1.0,3.0,,1.0,,10.0,16.0,,1.0,6.0,26.0,221,2.0,4.0,8.0,18.0,2.0,,,2.0,1.0,1.0,,2.0,6.0,2.0,1.0,9.0,15.0,9.0,1.0,5.0,,7.0,1.0,4.0,8.0,43,0.9,0.9,,,,0.625,0.5,0.5882352941176471,0.4,0.65,0.5714285714285714,0.058823529411764705,0.125,,11.055276381909549,0.16666666666666666,0.05263157894736842,0.10344827586206896,0.08333333333333333,0.05263157894736842,,0.06818181818181818,0.7647058823529411,0.6923076923076923,0.6923076923076923,0.8888888888888888,0.17647058823529413,0.3333333333333333,1.0,1.0,0.058823529411764705,,,,,0.6,0.6666666666666666,0.8235294117647058,0.619879411764706,0.62729,0.2,0.21052631578947367,0.3076923076923077,2.975,23.1,0.24725274725274726,,,,,,,1.0,4.0,,,,,,,2.0,,,1.0,,2.0,2.0,6.0,,3.0,,4.0,,,,,0.06666666666666667,,,,,,,,,,,,,,1.0,,,4.0,1.0,,,,,0.6666666666666666,,,,,0.6151,0.15384615384615385,1.0,1.0,4.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,0.6666666666666666,0.25,0.046511627906976744,0.06666666666666667,0.056818181818181816,0.08695652173913043,0.05714285714285714,0.1,0.21428571428571427,0.75,1.0,0.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1641737,1610612755,Adem Bona,Adem Bona,1641737,PHI,1083.7,18,-5,37,34,14,11,5.0,71,,1.0,,,,,,,,,1.0,,,3.0,3.0,44,,,2.0,,,,,,,,,,2.0,1.0,,3.0,3.0,7.0,1.0,4.0,,4.0,,1.0,2.0,14,,,,,,,,,,0.5,1.0,,,,17.073170731707318,,0.1111111111111111,0.16666666666666666,0.14285714285714285,,,0.2,1.0,,,,,,,,,,,,,,,1.0,0.5178,,0.5,0.5,0.6666666666666666,3.1,,0.3783783783783784,,,,,,,,2.0,,,,,,,,,,,,4.0,4.0,1.0,1.0,,,,1.0,1.0,,,0.25,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,0.6666666666666666,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1642348,1610612755,Justin Edwards,Justin Edwards,1642348,PHI,1929.8,32,-29,67,71,24,22,5.0,138,,,,,,1.0,,1.0,5.0,1.0,2.0,1.0,6.0,1.0,6.0,84,1.0,1.0,2.0,2.0,,3.0,5.0,,1.0,1.0,1.0,2.0,3.0,,,3.0,3.0,2.0,,1.0,,2.0,,1.0,2.0,24,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.3125,0.5,0.3333333333333333,0.5,0.75,,,15.492957746478874,,,0.15789473684210525,0.10714285714285714,,,0.14285714285714285,,,,,0.125,,,,0.125,,,,0.625,,,0.75,0.48403124999999997,0.471625,0.1111111111111111,0.3333333333333333,0.3333333333333333,11.35,26.566666666666666,0.3582089552238806,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,0.5,,0.125,1.0,1.0,1.0,0.2,0.2,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.2,,,0.5,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1642845,1610612755,VJ Edgecombe,VJ Edgecombe,1642845,PHI,3325.0,55,-19,104,103,18,25,11.0,207,3.0,5.0,,1.0,,4.0,2.0,4.0,14.0,3.0,9.0,5.0,18.0,3.0,24.0,115,,1.0,8.0,4.0,2.0,15.0,14.0,,3.0,6.0,,15.0,7.0,2.0,,9.0,11.0,1.0,,5.0,1.0,6.0,,2.0,6.0,16,0.6666666666666666,0.6666666666666666,1.0,0.2777777777777778,0.2777777777777778,0.3333333333333333,,0.3888888888888889,0.6,0.4,0.5714285714285714,0.6666666666666666,,,28.070175438596493,,0.07142857142857142,0.22580645161290322,0.15254237288135594,0.15384615384615385,,0.17391304347826086,0.18518518518518517,0.6,0.6,0.6666666666666666,0.14814814814814814,,,,0.14814814814814814,0.5,0.5,1.0,0.5185185185185185,0.2,,0.8518518518518519,0.5406703703703704,0.57256,0.06896551724137931,0.18181818181818182,0.3333333333333333,5.777777777777779,25.67777777777778,0.17307692307692307,,,3.0,2.0,4.0,2.0,4.0,2.0,,3.0,3.0,3.0,,2.0,1.0,1.0,2.0,,1.0,,2.0,1.0,1.0,,,,,,0.5,1.0,,,,,,0.21428571428571427,0.21428571428571427,1.0,0.8,0.5,0.21428571428571427,,3.0,3.0,1.0,3.0,3.0,9.0,1.0,1.0,,1.0,1.125,1.125,,0.75,1.0,1.0,0.43834999999999996,0.375,,,,2.0,,,2.0,,,,,,,,,,,0.06666666666666667,0.037037037037037035,,0.043478260869565216,0.14285714285714285,0.375,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202331,1610612755,Paul George,Paul George,202331,PHI,1816.3,30,-13,54,57,5,10,3.0,111,1.0,1.0,,,,3.0,,1.0,1.0,1.0,7.0,,2.0,1.0,3.0,59,,1.0,,,2.0,,1.0,,1.0,1.0,,2.0,2.0,2.0,,4.0,5.0,1.0,,3.0,,1.0,,,,3,,,,,,0.14285714285714285,,0.1111111111111111,,0.1111111111111111,,0.2222222222222222,,,15.789473684210527,,0.125,0.13333333333333333,0.12903225806451613,0.125,,0.1111111111111111,0.1111111111111111,1.0,1.0,,0.3333333333333333,,,,0.1111111111111111,,,,0.1111111111111111,,,0.3333333333333333,0.4990444444444445,0.4488,,,,12.957142857142856,23.9,0.09259259259259259,,3.0,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,1.0,,,,,,0.058823529411764705,,0.034482758620689655,,,,0.16666666666666666,,,,,,,,,1.0,0.25,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203083,1610612755,Andre Drummond,Andre Drummond,203083,PHI,360.0,6,4,11,12,3,7,1.0,23,,,,,,,,1.0,,,,,1.0,,,9,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,3.0,,1.0,,,,,,3,,,,,,,,,,,,1.0,,,33.333333333333336,1.0,,0.5,0.2,,,0.5,,,,,,,,,1.0,,,,,,,1.0,0.57345,,,,,,23.2,0.2727272727272727,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203954,1610612755,Joel Embiid,Joel Embiid,203954,PHI,1422.0,24,-21,43,43,7,12,4.0,86,3.0,3.0,1.0,1.0,2.0,2.0,,,2.0,8.0,10.0,,2.0,3.0,19.0,61,2.0,2.0,5.0,6.0,10.0,,2.0,,1.0,2.0,,5.0,1.0,3.0,1.0,5.0,7.0,4.0,,3.0,,5.0,1.0,2.0,5.0,7,0.375,0.5,,,,0.8,1.0,0.6666666666666666,1.0,0.6785714285714286,0.8333333333333334,0.16666666666666666,,,40.42553191489362,0.5,0.25,0.058823529411764705,0.13793103448275862,0.14285714285714285,1.0,0.07692307692307693,0.25,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,0.5,1.0,0.4166666666666667,0.4886166666666667,0.5098499999999999,0.15384615384615385,0.18181818181818182,0.2631578947368421,9.98,25.5,0.16279069767441862,3.0,5.0,,,,,,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,3.0,5.0,2.0,1.0,,,,,1.0,,0.4,0.25,0.4166666666666667,0.6,0.6,0.6666666666666666,,,,,,,,,,3.0,,,7.0,,1.0,,,1.0,1.1666666666666667,,,,,0.6206,0.3684210526315789,2.0,,1.0,,2.0,,2.0,,2.0,,,,,,,,0.2222222222222222,,0.09523809523809523,0.4,,,,,0.6666666666666666,,,,,,,,,2.0,3.0,4.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,
