EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,Fouls,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,ShootingFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,FtPoints,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceFtPoints,PenaltyFtPoints,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,Steals,BadPassSteals,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,ShortMidRangeAssists,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3FGA,Corner3Assists,FTDefRebounds,SelfOReb,Offensive Fouls Drawn,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,LongMidRangeFGA,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeFGM,PenaltyCorner3FGM,LongMidRangeAssists,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,187.0,3,-6.0,6,8,7,1,14,1.0,1.0,10,1.0,1.0,1.0,14.285714285714285,1.0,1.0,0.5049,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,256.4,4,1.0,8,10,9,2,18,,,10,,,,30.0,,1.0,0.5320666666666667,,4.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,0.6904,1.0,3.0666666666666664,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,190.60000000000002,3,5.0,6,9,8,1,15,1.0,1.0,6,1.0,,1.0,14.285714285714285,1.0,1.0,0.501,25.2,4.0,,,,,,,3.0,,,3.0,,,,,,,3.0,4.0,,,1.5,1.5,1.5,1.5,,,,,,,,0.501,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.125,0.2,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,314.0,5,1.0,10,13,12,2,23,1.0,1.0,12,1.0,2.0,0.3333333333333333,25.0,0.3333333333333333,1.0,0.53425,25.4,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,,,,,,2.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.5,,,0.6666666666666666,1.0,1.0,0.5,1.0,0.516975,0.5,2.65,0.4,,,1.0,,,1.0,,,1.0,2.0,3.0,,,,,,0.14285714285714285,0.2,0.14285714285714285,,,,0.5,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631120,1610612745,JD Davison,JD Davison,1631120,HOU,314.0,5,1.0,10,13,12,2,23,,,12,,,,25.0,,,,,4.0,,,,,,,2.0,,,,,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,0.4,,,,,,,,,2.0,2.0,2.0,1.0,,,,,0.2857142857142857,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612745,Jeff Green,Jeff Green,201145,HOU,181.0,3,-4.0,6,7,7,1,13,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,127.0,2,7.0,4,5,5,1,9,,,2,,,,20.0,,1.0,0.5649,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.5649,1.0,3.8,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612745,Dorian Finney-Smith,Dorian Finney-Smith,1627827,HOU,2775.6,46,-20.0,86,89,22,9,175,6.0,10.0,100,6.0,4.0,0.7692307692307693,16.3265306122449,0.46153846153846156,0.8461538461538461,0.5286153846153845,24.77,23.0,,1.0,,,,3.0,8.0,,1.0,2.0,,2.0,,1.0,,2.0,2.0,23.0,,,0.23076923076923078,,0.2857142857142857,0.5,0.6666666666666666,,0.07692307692307693,,,,,0.2885,0.25,5.2,0.26744186046511625,1.0,,,2.0,,,6.0,1.0,3.0,7.0,8.0,1.0,1.0,0.2,,0.2,0.2,0.16666666666666666,0.2,0.16666666666666666,0.16666666666666666,1.0,,,0.16666666666666666,,1.0,,1.0,2.0,,,4.0,1.0,1.0,,,,0.5,0.14814814814814814,,0.023255813953488372,,0.25,1.0,,0.25,2.0,,2.0,,2.0,2.0,,,,,False,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.09090909090909091,0.09090909090909091,0.16666666666666666,0.2,1.0,0.15384615384615385,0.3076923076923077,0.25,0.25,1.0,0.6074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612745,Aaron Holiday,Aaron Holiday,1628988,HOU,3746.7,62,,116,118,55,22,234,11.0,15.0,121,11.0,6.0,0.7894736842105263,15.602836879432624,0.5789473684210527,0.8421052631578947,0.5412342105263158,25.53333333333334,44.0,,1.0,,,1.0,4.0,14.0,,1.0,3.0,,,,2.0,,4.0,3.0,44.0,0.25,,0.3684210526315789,0.375,0.3684210526315789,0.375,,,0.05263157894736842,,,,,0.525425,0.21428571428571427,4.325,0.3793103448275862,1.0,1.0,3.0,4.0,1.0,3.0,12.0,1.0,1.0,2.0,2.0,2.0,1.0,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.045454545454545456,0.0392156862745098,0.06666666666666667,0.09090909090909091,0.09090909090909091,1.0,0.75,0.3333333333333333,0.09090909090909091,,,,,3.0,,,1.0,,3.0,,,0.5,0.5,0.034482758620689655,,,,,,,0.21428571428571427,,3.0,,2.0,3.0,,,1.0,,,False,3.0,3.0,4.0,,,2.0,1.0,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,0.0625,,,0.15789473684210525,0.21052631578947367,0.75,0.75,1.0,0.49117500000000003,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629006,1610612745,Josh Okogie,Josh Okogie,1629006,HOU,6074.7,101,-9.0,186,194,57,31,380,7.0,12.0,211,7.0,12.0,0.5,12.499999999999998,0.2916666666666667,0.8333333333333334,0.5553083333333333,24.924999999999997,52.0,5.0,8.0,2.0,2.0,6.0,12.0,26.0,2.0,4.0,4.0,4.0,1.0,1.0,5.0,,11.0,4.0,52.0,0.5,0.5,0.5,0.25,0.52,0.25,0.08333333333333333,,0.3333333333333333,0.625,0.625,0.25,1.0,0.5277625,0.15384615384615385,3.2083333333333335,0.27956989247311825,2.0,,2.0,4.0,,4.0,12.0,2.0,4.0,7.0,13.0,6.0,1.0,0.3333333333333333,,0.3333333333333333,0.12121212121212122,0.08,0.10714285714285714,0.2857142857142857,0.2857142857142857,1.0,0.25,,0.2857142857142857,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,6.0,4.0,2.0,0.5,0.2857142857142857,0.2857142857142857,0.047619047619047616,0.09523809523809523,0.061224489795918366,0.12903225806451613,0.25,0.5714285714285714,0.5,0.15384615384615385,2.0,2.0,1.0,2.0,3.0,2.0,1.0,0.6666666666666666,0.04,0.07692307692307693,False,4.0,2.0,5.0,,,4.0,3.0,2.0,7.0,4.0,2.0,1.0,1.0,,1.0,,,,,,,0.25,0.03571428571428571,0.029411764705882353,,,0.2,,0.16666666666666666,0.20833333333333334,0.4,0.4,1.0,0.5507500000000001,1.0,,1.0,2.0,,3.0,8.0,1.0,3.0,,,0.6666666666666666,0.8,,0.25,0.3333333333333333,1.0,0.14285714285714285,,,0.2857142857142857,2.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.07142857142857142,0.07692307692307693,0.6,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
